mol_id,mean_test_score,std_test_score,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score
10.0%_cluster1,0.13194383565939696,0.07652625616850958,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.18445122213210408,0.0768263625468143,0.21311454157716858,0.08905299701680769,0.1584272142547377,0.07495082781788842,0.2779833127049116,0.14194791901912474,0.05884667032762847,0.04383728919678398
10.0%_cluster10,0.10328924365132712,0.05631484591324067,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 100}",0.10320015868925225,0.20163393585710399,0.07206843052415735,0.09537039611345854,0.09714612322650806,0.11427373858967338,-0.008382012744279965,0.0656196262368276,0.13761200226146497,0.15435003775910494
10.0%_cluster2,0.11845920291143905,0.048951244362395986,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.07289555338452725,0.17406019152188668,0.10258571562480645,0.10362661614803903,0.07033684548405728,0.09780352485360122,0.05362281849225503,0.14549096100475967,0.1908364611255321,0.17333334147492585
10.0%_cluster3,0.13689949191804254,0.06540817263687762,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 100}",0.16230890855964752,0.1535746353642211,0.031777591382879056,0.10393581719996414,0.09613514702586112,0.07785316104843143,0.11222496598616671,0.18918372589978327,0.18354039216234497,0.25846057455112614
10.0%_cluster4,0.12818187753369453,0.05777242989604104,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.11754036297344017,0.2054626456863229,0.14816471639691842,0.05482029905626751,0.09290727924902908,0.11560023685183674,0.037095727066300044,0.1282551652531625,0.17389753336796232,0.20807480943570544
10.0%_cluster5,0.09942528593571315,0.06590604448948452,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.07119752097509813,0.15993451483373256,0.06595630122041907,0.055666259253219774,0.07569236763326426,0.04529967856825046,0.032588649191967245,0.11235283114881389,0.12509974214352326,0.25046499438884284
10.0%_cluster6,0.14947711335965214,0.05484490469628123,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 100}",0.10443188545919702,0.17351276933747461,0.09427484990678492,0.14623217786469545,0.14998563930470965,0.22488143368117697,0.056458542149336766,0.16043851058055247,0.1517522610685066,0.23280306424408714
10.0%_cluster7,0.14256567685080473,0.05099993546978204,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.12270885677123644,0.1781229672264648,0.2027518554317237,0.1712495982975304,0.04265768320697105,0.09774939428181639,0.10810357751656396,0.1989053906992183,0.13187609869204808,0.17153134638447431
10.0%_cluster8,0.1357344140128231,0.04903145739692837,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.12125027368025687,0.2278824339946396,0.13041346876502902,0.10786234252217919,0.1054018612451807,0.09510325012667908,0.06151153779978591,0.14916442966296928,0.1848903340242235,0.17386420830728777
10.0%_cluster9,0.11087914536355528,0.06002699273873201,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.14406067715429383,0.15263321430858756,0.041855340697742105,0.11240772877100602,-0.0007817555577374069,0.12242898738959762,0.08219145118422277,0.19438332416418325,0.08677042709420679,0.17284205842945022
20.0%_cluster1,0.10834619896820803,0.08133596433911583,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.21438262027923527,0.12064937248068985,0.0939891755704213,0.05477322931105344,0.16001076879473175,0.08495755900793123,0.2477173911710645,0.08584663649916624,0.04798724194537085,-0.026852005377584254
20.0%_cluster10,0.12328381280058132,0.05949206785022215,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 100}",0.09409453180790617,0.24478591984065634,0.09248982752561485,0.1159684031636572,0.11722911808472147,0.09127865647033506,0.017569278166104985,0.14176988402919755,0.15069062276223588,0.16696188615538365
20.0%_cluster2,0.14513758157312956,0.04904016686989291,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.08532627473675392,0.24463654945073243,0.16009436432516322,0.12212736782105904,0.09837651527535685,0.10872312030871556,0.11374600468837148,0.1533564932020215,0.17714903477516852,0.1878400911479532
20.0%_cluster3,0.11978768031210216,0.035365274305253644,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 100}",0.1303444560791024,0.12792810977029279,0.08599075984834825,0.09805514183512176,0.10587255560001274,0.07731306986298236,0.08507599471934502,0.1439378138071511,0.15958169293574753,0.1837772086629177
20.0%_cluster4,0.13904942164033085,0.054348869690961525,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.13714947576751346,0.153123381118505,0.07759542449936507,0.10704315083801685,0.17798367158839734,0.10848062212846754,0.08135399638246221,0.19312750924818078,0.10678855929748932,0.24784842553491093
