mol_id,mean_test_score,std_test_score,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score
minimized_conformation,0.7426390335397178,0.07505276975431437,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.7884382034715133,0.7454624346071239,0.8144464104541425,0.74667901559852,0.5790071097478375,0.6934010203058838,0.7873484260327988,0.7086324835727245,0.7180663279767348,0.8449089036298991
1ns,0.7027173318464084,0.07016469367639878,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.7457536430048569,0.6275251687585537,0.7828047564660006,0.7277918565968122,0.6082774537714015,0.6323834487405722,0.7413322893927783,0.6720453100753939,0.6741026823938632,0.81515670926385
2ns,0.6800669792422278,0.07041948238421196,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.7645903326152161,0.6460633240593157,0.7328152760108285,0.6637078467741094,0.5811038406454944,0.6324935849710616,0.7299210819949256,0.5826244815587217,0.6918740744338576,0.7754759493587469
3ns,0.6922564201100855,0.06737736533714431,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 100}",0.7611801802445057,0.6154099004080833,0.7678127361275613,0.7019707179705086,0.6259463499327207,0.640910787306104,0.6751513287876816,0.6538182101059257,0.6660160108803508,0.8143479793374137
4ns,0.7067428451129553,0.07729721983563591,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 100}",0.7831118499135762,0.6988667489005023,0.7508330350566763,0.750288326100894,0.6102364337193203,0.5908189318154009,0.7161937328453903,0.6337796624915202,0.700707307981357,0.8325924223049146
5ns,0.7036245448944369,0.05073925153328325,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.75752232649374,0.68696518117806,0.7554048624519041,0.7403083728815569,0.6260165798295082,0.6841896213994962,0.7527288032716584,0.6531262865413843,0.6440182817624693,0.7359651331345926
6ns,0.699425582181781,0.059168748639067244,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.7772304372908656,0.6927023928474172,0.7440496002809394,0.6723136141139954,0.6278934652139174,0.6929233331907755,0.6778472862264879,0.6241830416734502,0.6806023063004982,0.8045103446794621
7ns,0.6918927995248478,0.061230321746346655,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.74986957091946,0.6747306558282484,0.7447166017445277,0.6865736214973628,0.5912592449871705,0.626564626589595,0.7002855362230918,0.6817292887778583,0.6625124204593842,0.8006864282217797
8ns,0.6927577484776738,0.06310935352994505,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.7800080892519426,0.6365140703886502,0.7348166631213104,0.6863502025217129,0.6607519759516179,0.6575535507900035,0.7383195576075496,0.6190423529143314,0.6262600760645991,0.7879609461650203
9ns,0.7042959816341844,0.06658622575188756,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.7355594274032549,0.6569267428972969,0.7867937376162223,0.7215920476738392,0.6080863879680327,0.6633454815261876,0.712919058918772,0.662410390993661,0.6668739934696395,0.8284525478749367
10ns,0.6916413766868559,0.07252377622536095,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 100}",0.7186464711256886,0.6631925047413965,0.7337790821406174,0.7503643968289431,0.566753730125044,0.6568319369664528,0.7180686040983157,0.6024641689209829,0.6917280582354584,0.8145848136856593
conformations_10,0.7097818352581451,0.05221100657707619,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.7586571812523958,0.6798075319490346,0.7690896434247088,0.718493870710777,0.6487300198386544,0.6618188649691652,0.7327175446145906,0.6683981988818745,0.6646116060569215,0.7954938908833278
conformations_20,0.71169401817593,0.0539101083767402,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.7626219216069898,0.6804034742725125,0.7858764762359817,0.7144357985467931,0.6418091767851056,0.6692087186723811,0.7381404775303895,0.6756476595096814,0.6609043311143653,0.7878921474850995
minimized_conformations_10,0.7375428936570032,0.06360864961957813,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.7768859407472037,0.7550072523825109,0.8192217938978389,0.7321540554449337,0.638970464546832,0.6949675078216215,0.737452623223888,0.668497164888132,0.7106158136097046,0.8416563200073666
