mol_id,mean_test_score,std_test_score,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score
10.0%_cluster9,0.6692101700548788,0.08609587600088305,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8060793265293054,0.6566141419206379,0.7141298831605094,0.6781808994976326,0.5645202500870763,0.5545604328472005,0.6680086621496633,0.5782235124302502,0.6887496966219802,0.7830348953045327
10.0%_cluster10,0.675730614616397,0.06195731847575908,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.6777419187952645,0.6505286167550521,0.7153443758596504,0.6801283619932763,0.5399639784977375,0.6537468668795928,0.6911525795494653,0.6556782541767212,0.7094620007770971,0.7835591928801141
20.0%_cluster1,0.632480036420854,0.07296447340316616,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.7384111395448143,0.6055335735007126,0.6451945511838104,0.6562764835112271,0.5445872387408286,0.57279674989997,0.6948436781123446,0.5096981362192046,0.6599009276420131,0.6975578858536153
20.0%_cluster2,0.6813057431629439,0.0797739829851215,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.714636665717827,0.6323458876643109,0.757765176957102,0.7137165375328083,0.5409217350937876,0.5498747157111648,0.7546287124564064,0.705121185981028,0.7042836409777369,0.7397631735372664
20.0%_cluster3,0.6685867306535085,0.06922737602385075,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.7401581564785731,0.6236045643008448,0.7048370911667491,0.675448101650733,0.5737707068211181,0.6112028545935304,0.6753152633340503,0.5823796369068723,0.7200241473505573,0.7791267839320559
20.0%_cluster4,0.6591180520083132,0.047600216355570345,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.7144131942815308,0.6385296973367802,0.6835226188148376,0.6241037640600953,0.6555631577252256,0.6116773735540544,0.7135526191176634,0.5973179424584292,0.6240180669015689,0.7284820858329468
20.0%_cluster5,0.6642915885443076,0.08231810346597777,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.7203736781371403,0.6287626039456893,0.7453783877579814,0.7141347632422927,0.513764174739574,0.6726676281892808,0.6074016415978486,0.5914326428695771,0.657433764318325,0.7915666006453659
20.0%_cluster6,0.6550218300470987,0.10027708069561879,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.7580435369463625,0.6158651006724849,0.6868246637305029,0.686737642944846,0.41454394851912435,0.6432489596031081,0.6848903456943622,0.6481064152809708,0.6277675782688001,0.7841901088104246
20.0%_cluster7,0.6596678247859156,0.08167536549547186,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.7281527608811951,0.5677519203764465,0.7863969343893664,0.67460705354329,0.5389312042549443,0.5671953593815399,0.6476977509229982,0.6501482808162065,0.7025426080790089,0.7332543752141603
20.0%_cluster8,0.6624644025678166,0.058146860926912375,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.739873980202302,0.5991450219098049,0.6675598234074416,0.6653978660254531,0.5937906316760386,0.6073125577586016,0.6792642244516955,0.6166464033256907,0.6985902169150097,0.7570633000061266
20.0%_cluster9,0.6563281995937613,0.10241286332281509,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.7392431905500155,0.6743999160818395,0.7499602401960277,0.7497394504052772,0.5580425152197982,0.5830211658779976,0.5937025268678124,0.5015393703899163,0.6026830149259865,0.8109506054229425
20.0%_cluster10,0.6968153052483387,0.06828125997060251,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.705082783080818,0.6223600505357569,0.772887176899192,0.7296670650887671,0.5897609274308746,0.6733842846986685,0.7432801186145371,0.6294005010093535,0.7018614794706141,0.8004686656548045
30.0%_cluster1,0.6505842020071715,0.0753375275680762,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.773939033430403,0.5686362001432557,0.6774873566353621,0.6670913648771216,0.5691086614194465,0.5351362710225502,0.7094024697369994,0.6254050171962107,0.667291066606035,0.712344579004331
30.0%_cluster2,0.6728451177351332,0.08110635872062842,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.7564821914122363,0.6738369199427369,0.6176333461139182,0.6677576836110919,0.5430174266346794,0.5704177878802026,0.7683117954781227,0.6590548230089122,0.6884629686921331,0.7834762345772992
