mol_id,PKI,0,1,2,3,5,8,9,10,20,21,31,32,75,76,100,101,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
12,5.6020599913279625,409.684,11.487,1.656,0.969,0.147,0.623,0.373,0.355,0.202,0.219,0.284,0.255,0.171,0.32,0.45,0.44,7.0,0.3010345,7.672,4.069,1.041,0.521512,6.73731032,60.387535,129.748901,110.40033
13,5.0,211.941,95.48,4.579,0.679,0.151,0.761,0.144,0.319,0.041,0.151,0.072,0.22,0.087,0.226,0.408,0.301,4.0,0.2271132,6.864,4.205,1.032,0.500302,5.67624348,39.789963,87.049713,84.65461
14,5.102372908709558,202.398,34.208,7.862,0.828,0.148,0.363,0.027,0.445,0.019,0.003,0.008,0.165,0.013,0.074,0.278,0.123,5.0,0.3074175,6.311,5.14,1.021,0.437526,1.73146356,54.234825,86.31559,132.613083
15,5.795880017344075,24.842,3.119,2.338,0.82,0.149,0.553,0.426,0.384,0.304,0.138,0.341,0.219,0.4,0.222,0.454,0.29,5.0,0.2077857,7.053,4.036,1.026,0.508622,3.764379,58.728642,92.115181,78.710449
16,5.102372908709558,23.695,3.406,1.624,0.825,0.151,0.576,0.488,0.432,0.516,0.166,0.407,0.228,0.664,0.238,0.499,0.401,6.0,0.2461504,6.939,4.002,1.046,0.511432,4.04239627,44.773598,109.359344,57.265884
17,6.795880017344075,28.509,3.719,1.449,0.847,0.151,0.577,0.506,0.273,0.289,0.136,0.332,0.147,0.408,0.201,0.452,0.359,4.0,0.2263436,6.761,4.136,1.032,0.570908,5.37409381,44.953033,96.190689,103.803688
18,7.0,136.203,9.055,1.89,0.926,0.149,0.309,0.364,0.428,0.463,0.149,0.345,0.241,0.365,0.243,0.367,0.273,4.0,0.2359551,7.471,4.07,1.022,0.608327,4.52592994,64.922401,119.466736,67.847885
19,5.6020599913279625,488.974,17.142,2.802,0.961,0.149,0.843,0.399,0.343,0.331,0.152,0.27,0.201,0.292,0.175,0.528,0.444,7.0,0.2524606,7.349,3.936,1.021,0.521071,2.54126865,76.266106,139.282578,84.697609
20,6.301029995663981,46.92,16.961,1.394,0.719,0.151,0.178,0.161,0.344,0.589,0.148,0.199,0.18,0.393,0.305,0.227,0.339,7.0,0.1351773,7.331,3.901,1.024,0.632307,5.33705847,55.179443,116.469711,82.231903
21,6.301029995663981,67.234,3.282,1.178,0.938,0.149,0.098,0.301,0.38,0.075,0.022,0.101,0.141,0.088,0.176,0.26,0.049,6.0,0.1927981,7.65,4.002,1.029,0.673338,3.65565269,52.166492,119.439102,83.279984
22,5.102372908709558,12.393,6.242,1.34,0.62,0.145,0.506,0.395,0.399,0.507,0.14,0.376,0.212,0.491,0.284,0.433,0.33,5.0,0.4834505,6.441,4.138,1.017,0.419704,0.455557315,58.599854,114.174408,73.536705
24,5.795880017344075,228.86,151.196,5.682,0.593,0.149,0.668,0.326,0.348,0.297,0.132,0.286,0.191,0.354,0.205,0.447,0.433,7.0,0.1884163,6.455,4.002,1.031,0.473439,5.83430591,57.797966,104.927856,95.643127
25,6.301029995663981,27.942,5.203,1.566,0.805,0.147,0.607,0.495,0.398,0.27,0.167,0.345,0.241,0.314,0.258,0.5,0.403,6.0,0.2464146,7.505,4.069,1.061,0.598283,3.08771466,60.420986,114.837326,97.94783
26,5.3979400086720375,27.061,16.416,2.62,0.587,0.149,0.139,0.087,0.476,0.003,0.187,0.009,0.302,0.012,0.28,0.234,0.239,4.0,0.2316401,7.353,3.968,1.038,0.532174,5.64900909,74.197998,129.186874,104.373642
27,6.102372908709558,218.944,4.59,4.023,0.962,0.151,0.842,0.325,0.397,0.735,0.123,0.345,0.242,0.408,0.235,0.521,0.649,3.0,0.2035244,7.283,4.07,1.021,0.509191,4.78474617,66.224564,69.889351,79.944656
28,5.301029995663981,190.118,4.799,2.858,0.961,0.144,0.898,0.309,0.332,0.247,0.123,0.278,0.192,0.288,0.206,0.513,0.46,5.0,0.2098691,7.909,4.205,1.017,0.615139,3.82453398,102.566689,157.888763,81.023048
29,5.520856752021387,35.99,7.112,3.574,0.771,0.144,0.048,0.499,0.456,0.376,0.243,0.418,0.307,0.415,0.282,0.334,0.208,1.0,0.4755234,6.418,3.661,1.019,0.372038,4.27535045,67.837891,128.056335,113.547562
30,7.031517051446065,16.856,6.487,2.409,0.655,0.14,0.418,0.395,0.387,0.489,0.448,0.383,0.338,0.878,0.632,0.4,0.525,4.0,0.2943295,9.118,3.729,1.125,0.5402,12.3672076,91.990395,164.259369,123.354713
31,6.366531544420414,323.843,233.151,5.315,0.576,0.138,0.416,0.35,0.531,0.251,0.368,0.3,0.442,0.222,0.308,0.432,0.372,2.0,0.254798,7.538,4.586,1.076,0.457636,6.29930173,73.28421,1017.103149,242.891785
32,6.0,17.179,6.354,4.442,0.614,0.141,0.468,0.347,0.52,0.29,0.251,0.299,0.349,0.426,0.288,0.445,0.427,8.0,0.3410039,9.508,5.597,1.059,0.551552,5.28994979,83.455566,1069.233398,199.384323
33,6.0,18.473,6.055,3.24,0.665,0.138,0.535,0.44,0.467,0.614,0.28,0.439,0.306,0.685,0.397,0.481,0.502,7.0,0.2274927,9.125,4.386,1.051,0.518312,5.77433815,86.125977,1076.44104,223.793976
34,7.721246399047171,240.178,16.612,2.146,0.928,0.139,0.947,0.527,0.376,0.592,0.547,0.534,0.313,0.726,0.834,0.617,0.69,4.0,0.2621436,8.863,3.397,1.12,0.577869,9.39809893,101.411377,248.874619,160.261398
35,6.795880017344075,15.273,5.598,3.617,0.624,0.138,0.401,0.498,0.441,0.521,0.2,0.38,0.301,0.781,0.175,0.447,0.392,7.0,0.3893952,8.072,5.252,1.03,0.499006,4.04976708,96.762512,149.192535,214.986893
36,6.0,221.345,29.106,1.222,0.879,0.14,0.81,0.549,0.473,0.529,0.176,0.484,0.24,0.528,0.332,0.611,0.488,3.0,0.1834966,9.38,5.089,1.026,0.642056,1.86819116,192.929214,323.590271,159.154587
38,5.2441251443275085,224.943,4.582,3.629,0.965,0.147,0.676,0.39,0.259,0.257,0.058,0.318,0.103,0.341,0.133,0.442,0.341,4.0,0.2199843,7.265,3.047,1.035,0.456255,4.27866374,47.254791,83.295525,107.648773
39,6.3979400086720375,11.285,5.209,3.49,0.565,0.148,0.56,0.426,0.5,1.136,0.275,0.468,0.454,0.417,0.573,0.495,0.738,3.0,0.3417017,8.018,3.013,1.018,0.503813,2.88674139,96.002983,97.759056,154.531281
40,5.698970004336019,19.998,7.354,3.249,0.653,0.144,0.611,0.361,0.429,0.201,0.232,0.26,0.284,0.271,0.314,0.467,0.311,3.0,0.3656962,7.588,2.947,1.017,0.508649,3.79127676,65.839447,114.645515,127.737991
41,6.154901959985743,21.419,7.58,2.165,0.687,0.143,0.519,0.359,0.425,0.221,0.232,0.247,0.273,0.288,0.294,0.434,0.299,4.0,0.2509656,8.223,5.156,1.043,0.521218,5.66267156,65.368797,135.55957,140.734039
42,5.508638306165727,20.415,7.494,1.422,0.696,0.142,0.501,0.315,0.4,0.35,0.177,0.335,0.245,0.534,0.266,0.405,0.345,4.0,0.188597,7.877,3.64,1.06,0.52813,5.8350484,34.954807,147.132095,111.918938
43,5.522878745280337,85.012,15.686,3.899,0.813,0.14,0.109,0.36,0.408,0.541,0.343,0.436,0.323,0.447,0.29,0.292,0.311,5.0,0.2796636,8.226,5.057,1.011,0.531081,3.67842002,49.620274,115.789108,97.523987
44,6.102372908709558,224.88,7.384,1.644,0.961,0.142,0.383,0.524,0.458,0.385,0.197,0.466,0.253,0.495,0.398,0.455,0.313,6.0,0.2194791,7.839,3.844,1.051,0.502173,5.48789997,74.551651,153.370209,175.130402
45,6.721246399047171,24.84,7.651,1.828,0.724,0.142,0.579,0.335,0.465,0.5,0.429,0.391,0.341,0.439,0.418,0.46,0.491,6.0,0.2684099,9.093,3.877,1.054,0.582935,5.22428589,64.76796,173.299194,102.963188
46,8.102372908709558,309.813,10.935,3.146,0.957,0.144,0.832,0.544,0.492,0.349,0.256,0.405,0.313,0.477,0.328,0.622,0.458,4.0,0.4569857,6.936,4.474,1.043,0.404079,6.90864971,35.271294,147.743652,99.862991
47,5.040958607678906,19.774,2.91,1.906,0.804,0.153,0.54,0.443,0.408,0.479,0.169,0.357,0.328,0.306,0.29,0.464,0.463,6.0,0.2337346,6.886,3.872,1.043,0.520883,5.48706592,83.340027,88.311646,73.136887
48,5.42021640338319,31.211,3.905,2.017,0.841,0.147,0.604,0.493,0.465,0.272,0.185,0.355,0.238,0.38,0.304,0.52,0.343,4.0,0.2202574,7.154,4.382,1.018,0.588344,3.84594194,57.541653,85.246155,89.373352
49,5.580044251510242,32.963,2.772,1.034,0.896,0.151,0.604,0.454,0.334,0.243,0.185,0.297,0.183,0.387,0.192,0.464,0.332,7.0,0.209638,6.646,3.93,1.037,0.588861,4.18835482,50.215073,112.739471,86.333969
50,8.522878745280337,31.289,6.269,0.84,0.815,0.145,0.499,0.349,0.386,0.142,0.262,0.211,0.242,0.239,0.238,0.412,0.314,4.0,0.1644845,8.199,4.662,1.072,0.606685,8.09820962,62.817314,138.138229,94.04821
51,5.329754146925876,331.448,21.633,7.331,0.92,0.149,0.584,0.026,0.502,0.028,0.001,0.009,0.063,0.011,0.263,0.371,0.251,4.0,0.2376429,6.846,3.817,1.017,0.570404,1.78333992,60.676453,132.406845,106.070953
52,6.8297382846050425,34.436,4.249,0.695,0.874,0.144,0.472,0.486,0.413,0.285,0.115,0.307,0.172,0.359,0.254,0.457,0.312,5.0,0.2293444,7.882,4.266,1.033,0.634725,5.12454477,49.768734,154.640762,76.114151
53,6.1938200260161125,25.503,11.584,5.381,0.601,0.143,0.386,0.032,0.388,0.151,0.001,0.021,0.013,0.018,0.037,0.269,0.211,8.0,0.2583839,7.853,4.635,1.037,0.566025,6.12070232,96.335251,131.269867,106.11145
55,5.978810700930062,342.385,72.512,2.051,0.821,0.15,0.755,0.187,0.247,0.307,0.116,0.225,0.144,0.236,0.165,0.396,0.359,6.0,0.2215643,6.919,3.884,1.025,0.593072,1.25461111,55.532135,124.970985,106.062256
56,5.510041520575165,24.359,4.141,1.659,0.808,0.148,0.583,0.444,0.437,0.265,0.155,0.301,0.229,0.304,0.314,0.488,0.319,6.0,0.2241662,7.075,4.842,1.018,0.522548,5.75513839,57.152836,111.025154,90.622078
57,7.886056647693163,481.97,197.142,2.891,0.707,0.143,0.798,0.315,0.357,0.185,0.152,0.232,0.212,0.183,0.217,0.49,0.41,5.0,0.2197285,8.156,4.869,1.034,0.579073,4.79529798,50.055305,130.14389,83.153229
58,6.764471553092451,23.921,12.088,4.238,0.594,0.14,0.047,0.384,0.47,0.007,0.195,0.031,0.313,0.048,0.356,0.3,0.13,7.0,0.3576791,8.209,5.305,1.048,0.487151,3.6057418,79.822922,164.86618,133.036682
59,5.441291429466834,526.397,244.804,120.389,0.59,0.149,0.874,0.65,0.387,0.843,0.243,0.814,0.318,0.749,0.345,0.637,0.688,7.0,0.2035784,7.039,4.786,1.049,0.596449,2.11843513,51.873611,82.068451,109.326866
60,5.429457060118103,277.598,179.448,8.207,0.597,0.151,0.604,0.412,0.277,0.248,0.294,0.414,0.262,0.418,0.215,0.431,0.725,2.0,0.1893055,6.406,1.406,1.012,0.545409,3.07805545,21.96409,110.47702,50.091766
61,6.3979400086720375,146.697,62.15,2.236,0.695,0.141,0.308,0.135,0.349,0.037,0.203,0.063,0.228,0.064,0.334,0.264,0.208,4.0,0.279958,8.878,4.366,1.041,0.578622,4.96484059,60.137379,157.003693,100.999329
62,5.5003129173815966,38.205,3.201,1.102,0.899,0.146,0.624,0.368,0.279,0.186,0.124,0.245,0.151,0.321,0.195,0.424,0.275,7.0,0.3306085,7.57,4.842,1.032,0.611858,4.43644051,60.477211,104.430298,85.554642
63,6.0655015487564325,30.514,5.903,0.933,0.817,0.14,0.491,0.46,0.39,0.253,0.178,0.316,0.211,0.322,0.319,0.447,0.317,5.0,0.2991969,8.271,4.5,1.037,0.603533,8.34817546,83.378059,181.992477,86.950439
64,7.795880017344075,256.467,21.059,2.528,0.916,0.144,0.291,0.038,0.36,0.003,0.186,0.011,0.233,0.015,0.285,0.23,0.19,6.0,0.1956094,8.377,5.171,1.044,0.603652,6.87803162,99.185768,167.366119,90.095963
65,5.480172006224281,12.808,5.769,1.898,0.626,0.146,0.538,0.489,0.477,0.291,0.202,0.357,0.263,0.377,0.333,0.501,0.329,5.0,0.3848968,6.914,3.75,1.013,0.422261,1.9823404,42.161114,161.956635,78.835449
66,7.698970004336019,62.404,20.652,9.151,0.677,0.143,0.088,0.025,0.441,0.339,0.002,0.006,0.364,0.009,0.39,0.185,0.139,7.0,0.465467,7.203,4.131,1.038,0.427551,4.48827989,58.82275,130.976593,55.585564
67,5.896196279044043,253.092,6.136,3.23,0.964,0.148,0.968,0.354,0.436,0.142,0.224,0.216,0.283,0.263,0.349,0.586,0.453,5.0,0.3991631,6.65,3.918,1.011,0.420271,1.71380439,48.345032,144.987503,55.640717
68,6.832682665251824,33.308,3.049,1.089,0.89,0.145,0.485,0.423,0.394,0.229,0.139,0.262,0.194,0.255,0.297,0.434,0.295,6.0,0.2629043,7.455,4.634,1.044,0.610705,5.38188779,58.590286,127.842262,110.234207
69,5.610833915635467,442.397,6.464,1.745,0.982,0.147,0.971,0.447,0.47,0.279,0.148,0.315,0.234,0.342,0.358,0.629,0.471,6.0,0.1664049,7.478,3.918,1.014,0.605922,3.46452881,43.070496,164.027618,112.375084
70,5.207608310501746,22.048,14.45,1.326,0.583,0.136,0.43,0.434,0.485,0.286,0.142,0.363,0.251,0.334,0.345,0.45,0.296,4.0,0.2190641,9.181,3.943,1.062,0.587697,5.34075938,46.060143,193.899673,159.522156
71,5.3979400086720375,31.836,5.065,2.624,0.805,0.136,0.438,0.324,0.413,0.224,0.156,0.247,0.225,0.279,0.254,0.391,0.263,6.0,0.3341503,9.33,4.921,1.022,0.606263,4.16995465,82.517883,150.203766,202.20282
73,5.301029995663981,243.807,7.941,3.131,0.957,0.137,0.325,0.33,0.316,0.334,0.326,0.344,0.263,0.385,0.254,0.324,0.336,3.0,0.4358299,8.029,3.935,1.081,0.460347,8.60324902,67.518524,143.354141,144.837646
74,5.958607314841775,32.001,5.504,1.726,0.816,0.137,0.493,0.325,0.414,0.235,0.151,0.273,0.222,0.377,0.306,0.41,0.261,6.0,0.2781297,8.748,4.357,1.065,0.57882,6.47207732,54.332863,168.534134,140.644348
75,5.522878745280337,11.506,4.926,3.244,0.585,0.142,0.558,0.507,0.451,0.518,0.187,0.484,0.274,0.638,0.286,0.505,0.348,5.0,0.4459568,6.559,3.641,1.024,0.398165,5.28796185,67.480003,147.166367,94.188263
76,5.537602002101044,10.425,4.726,2.499,0.591,0.144,0.521,0.385,0.472,0.486,0.242,0.364,0.304,0.496,0.343,0.459,0.336,5.0,0.3587208,6.382,3.642,1.013,0.37755,2.57918482,80.655716,128.936188,79.156258
77,5.522878745280337,450.607,127.563,4.955,0.773,0.141,0.773,0.427,0.388,0.484,0.147,0.423,0.23,0.416,0.231,0.529,0.483,7.0,0.3098833,8.454,3.911,1.013,0.695337,2.62190969,78.459557,127.208618,111.925056
78,5.522878745280337,503.187,12.42,7.722,0.962,0.141,0.867,0.219,0.395,0.091,0.203,0.139,0.284,0.148,0.266,0.494,0.415,6.0,0.2202775,8.318,3.912,1.029,0.573023,5.02580022,56.569489,122.335297,102.721542
80,8.045757490560675,203.298,6.447,3.694,0.952,0.145,0.443,0.432,0.362,0.33,0.156,0.357,0.202,0.368,0.273,0.412,0.295,2.0,0.3946664,6.57,5.081,1.039,0.396481,3.95225917,77.27594,116.803009,121.696259
81,8.190440285364732,133.26,15.771,2.938,0.877,0.149,0.179,0.45,0.287,0.745,0.26,0.519,0.218,1.11,0.241,0.306,0.354,7.0,0.326669,7.251,4.595,1.051,0.50101,5.10334399,71.160553,97.509758,79.099693
82,7.920818753952375,10.727,5.977,2.093,0.571,0.147,0.424,0.435,0.268,0.315,0.113,0.328,0.154,0.452,0.169,0.376,0.279,5.0,0.4129329,6.679,4.005,1.06,0.407093,6.58990436,59.610977,94.461723,108.248833
83,7.939302159646388,22.757,4.906,1.414,0.783,0.147,0.527,0.342,0.395,0.113,0.646,0.188,0.378,0.216,0.463,0.421,0.413,4.0,0.2400976,7.236,4.656,1.073,0.507399,5.79285392,61.550369,139.550705,88.073044
86,7.698970004336019,140.549,27.468,6.384,0.806,0.152,0.393,0.056,0.303,0.032,0.002,0.024,0.029,0.045,0.021,0.251,0.133,3.0,0.1887818,7.413,3.578,1.047,0.606686,6.80842341,53.792038,89.212997,84.337219
88,6.376750709602099,149.802,44.04,25.138,0.684,0.154,0.329,0.035,0.03,0.004,0.001,0.009,0.006,0.01,0.007,0.132,0.16,4.0,0.2559975,6.692,4.201,1.044,0.538043,5.68930074,64.947174,80.128708,102.268311
89,7.522878745280337,228.415,8.919,3.215,0.95,0.151,0.91,0.305,0.446,0.271,0.271,0.265,0.293,0.403,0.293,0.554,0.458,5.0,0.2692451,6.961,3.537,1.044,0.556469,6.78944417,46.110901,178.404083,103.974091
90,8.0,13.55,6.015,1.92,0.631,0.152,0.47,0.399,0.488,0.284,0.307,0.286,0.322,0.265,0.267,0.452,0.404,4.0,0.2207249,6.32,4.135,1.035,0.466606,2.81127756,48.742809,105.935974,76.919426
91,7.045757490560675,182.398,12.054,0.913,0.934,0.153,0.505,0.402,0.376,0.461,0.14,0.365,0.183,0.314,0.275,0.428,0.418,4.0,0.1429581,7.272,3.89,1.04,0.654267,4.5598752,99.554092,116.938919,63.601181
92,7.221848749616356,401.282,10.525,1.986,0.97,0.153,0.56,0.464,0.46,0.387,0.237,0.387,0.316,0.371,0.308,0.495,0.436,2.0,0.1590702,6.95,3.464,1.038,0.577001,6.04985155,38.102486,112.995232,69.739159
93,5.229147988357856,283.822,5.138,0.775,0.98,0.157,0.673,0.371,0.329,0.326,0.153,0.264,0.164,0.503,0.262,0.457,0.353,4.0,0.2008166,6.375,3.499,1.038,0.546078,4.86728539,54.734863,61.541878,78.586945
94,7.522878745280337,476.51,8.808,4.371,0.973,0.152,0.837,0.457,0.473,0.443,0.235,0.364,0.331,0.6,0.253,0.589,0.506,6.0,0.2476125,6.945,4.065,1.034,0.53926,6.15874308,52.930473,100.760895,115.740723
95,5.721246399047171,26.624,3.794,0.921,0.85,0.155,0.557,0.368,0.448,0.169,0.132,0.22,0.191,0.246,0.282,0.458,0.331,4.0,0.1505225,6.846,3.752,1.041,0.567489,3.72443932,57.111477,79.830139,77.947136
100,4.721246399047171,271.625,12.717,2.177,0.948,0.151,0.366,0.464,0.362,0.414,0.128,0.398,0.193,0.405,0.237,0.397,0.305,3.0,0.2430808,6.917,3.08,1.023,0.58257,1.84575376,44.223625,91.871017,51.541565
101,5.721246399047171,180.779,10.328,1.785,0.937,0.144,0.234,0.447,0.405,0.385,0.282,0.39,0.284,0.481,0.483,0.362,0.27,4.0,0.2748468,6.466,3.549,1.019,0.441893,3.24293382,20.708277,152.142242,180.673599
103,6.214670164989233,185.353,20.512,2.48,0.89,0.146,0.161,0.44,0.366,0.714,0.155,0.522,0.208,0.895,0.237,0.322,0.323,6.0,0.2816909,7.316,4.749,1.031,0.604379,5.08680584,62.351692,116.614578,87.288635
104,8.0,282.956,160.959,3.019,0.633,0.146,0.258,0.666,0.287,0.623,0.535,0.702,0.27,0.543,0.84,0.404,0.456,6.0,0.25124,7.388,5.018,1.048,0.579085,5.64771364,28.661306,72.497116,85.50592
105,7.096910013008056,26.181,5.73,0.659,0.804,0.146,0.639,0.497,0.313,0.383,0.113,0.362,0.149,0.411,0.195,0.483,0.441,7.0,0.1884474,7.731,4.95,1.042,0.591026,3.96210093,65.649742,120.883942,103.207108
106,6.614393726401688,35.007,3.199,1.528,0.881,0.145,0.565,0.379,0.434,0.173,0.12,0.218,0.219,0.253,0.209,0.459,0.389,9.0,0.1735997,7.779,5.286,1.026,0.679533,4.56998942,57.27779,105.907761,89.832451
107,6.431798275933005,195.753,3.738,1.799,0.972,0.145,0.87,0.471,0.355,0.27,0.153,0.303,0.208,0.353,0.242,0.565,0.383,7.0,0.235529,7.849,5.08,1.06,0.661483,6.74176047,92.142532,149.233551,96.918991
108,6.494850021680094,15.131,7.356,2.801,0.598,0.143,0.433,0.421,0.346,0.327,0.119,0.305,0.193,0.401,0.189,0.4,0.279,5.0,0.3186159,7.451,4.413,1.051,0.46969,6.63343479,74.727188,120.065536,103.475204
109,7.096910013008056,27.159,4.309,3.764,0.771,0.143,0.509,0.375,0.384,0.279,0.137,0.27,0.213,0.31,0.225,0.423,0.318,8.0,0.1408952,8.297,4.649,1.033,0.580196,3.14548773,61.39576,141.554718,88.947937
110,6.376750709602099,8.308,4.192,2.555,0.552,0.148,0.412,0.504,0.409,0.314,0.183,0.38,0.269,0.398,0.334,0.442,0.292,7.0,0.3755938,5.884,4.214,1.043,0.358326,3.97553865,38.373482,108.355087,102.116264
112,5.037630664329979,185.203,7.788,3.73,0.941,0.144,0.462,0.339,0.443,0.63,0.213,0.357,0.29,0.911,0.262,0.415,0.444,8.0,0.2467528,7.699,5.322,1.03,0.510475,3.13631208,48.103466,146.596832,66.4608
113,5.476253533188435,89.402,12.977,7.268,0.815,0.142,0.124,0.57,0.443,0.623,0.322,0.609,0.318,0.64,0.408,0.379,0.335,4.0,0.3125869,8.284,4.452,1.016,0.529089,3.74497101,50.948944,104.035995,98.813133
114,5.671620396561262,98.178,3.31,1.54,0.953,0.142,0.27,0.432,0.385,0.194,0.178,0.242,0.252,0.308,0.262,0.362,0.205,5.0,0.1762846,8.854,4.533,1.047,0.649772,5.68422726,63.942421,175.54425,107.313583
115,5.111259039317107,200.516,5.686,2.925,0.959,0.142,0.251,0.305,0.418,0.268,0.153,0.224,0.232,0.3,0.252,0.325,0.219,5.0,0.3054913,7.463,4.096,1.058,0.448116,7.29626795,53.44738,154.255646,113.658905
116,7.501689446210399,20.139,5.608,1.64,0.735,0.151,0.507,0.318,0.45,0.112,0.324,0.185,0.286,0.149,0.399,0.425,0.427,6.0,0.2946872,6.913,3.662,1.098,0.539307,5.42235641,64.296654,124.146118,50.624077
117,5.698970004336019,85.97,14.605,2.216,0.836,0.15,0.073,0.539,0.417,0.85,0.2,0.569,0.234,1.235,0.319,0.343,0.359,7.0,0.2441315,6.816,3.426,1.128,0.489631,9.50215947,57.291061,88.029289,68.325096
118,6.301029995663981,209.413,4.65,2.797,0.966,0.15,0.606,0.431,0.464,0.722,0.163,0.407,0.274,0.911,0.234,0.501,0.447,2.0,0.2208511,6.924,3.56,1.046,0.494793,2.63606605,39.27594,94.836227,54.45507
119,6.0,15.093,5.829,1.673,0.668,0.15,0.558,0.443,0.488,0.3,0.206,0.31,0.278,0.354,0.222,0.496,0.44,5.0,0.2743614,7.039,3.525,1.061,0.487335,5.21799983,24.824112,66.40464,70.555382
120,5.361510743045363,37.668,2.816,1.763,0.892,0.147,0.587,0.472,0.38,0.291,0.163,0.31,0.226,0.385,0.202,0.48,0.38,7.0,0.14846,7.842,4.432,1.049,0.663472,5.46750876,56.118481,89.719925,82.568024
121,5.3979400086720375,177.651,8.631,3.73,0.935,0.143,0.354,0.4,0.383,0.233,0.145,0.267,0.2,0.236,0.254,0.379,0.298,6.0,0.3399587,6.843,4.131,1.017,0.440102,1.80020778,72.73732,116.756653,105.660797
122,6.214670164989233,73.962,6.469,3.284,0.883,0.143,0.159,0.39,0.292,0.369,0.143,0.333,0.169,0.563,0.141,0.281,0.217,10.0,0.3137645,8.078,4.904,1.038,0.601407,8.65375948,67.380768,122.791359,124.419083
123,5.276544327964814,430.241,188.054,3.729,0.692,0.143,0.638,0.446,0.498,0.509,0.244,0.494,0.321,0.511,0.35,0.528,0.437,6.0,0.3829259,7.422,4.164,1.044,0.470303,1.73466311,77.469757,146.937668,126.671097
124,5.251811972993799,208.789,14.09,1.306,0.931,0.144,0.671,0.464,0.407,0.481,0.175,0.449,0.25,0.456,0.27,0.514,0.456,5.0,0.1744522,8.08,4.87,1.045,0.66776,5.91844529,70.131546,149.574417,84.936829
125,6.301029995663981,134.138,14.856,5.19,0.87,0.14,0.264,0.426,0.498,0.553,0.308,0.478,0.366,0.492,0.406,0.396,0.361,5.0,0.3105805,8.444,4.736,1.035,0.569997,5.37231717,69.844849,163.281647,133.509735
126,5.309803919971486,537.658,226.296,3.344,0.701,0.14,0.836,0.538,0.449,0.492,0.217,0.433,0.268,0.449,0.278,0.608,0.512,8.0,0.5305161,7.843,4.466,1.044,0.444784,3.01963851,120.089821,111.856552,124.0317
127,5.651695136951839,210.103,20.098,1.653,0.906,0.146,0.612,0.524,0.414,0.464,0.35,0.465,0.273,0.632,0.305,0.517,0.458,6.0,0.3147378,7.91,4.453,1.016,0.53222,3.99685924,71.910179,138.820374,83.12236
128,6.013228265733755,215.861,9.183,3.7,0.944,0.149,0.859,0.391,0.36,0.284,0.172,0.304,0.234,0.385,0.234,0.537,0.446,5.0,0.2977915,7.498,2.98,1.012,0.474337,5.32112239,82.798279,68.274254,119.429756
