mol_id,PKI,0,1,2,3,5,8,9,10,20,21,31,32,75,76,100,101,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
28,5.301029995663981,41.729,2.688,1.896,0.901,0.144,0.656,0.443,0.421,0.28,0.145,0.32,0.227,0.384,0.252,0.506,0.271,3,0.1890038,7.629,4.036,1.02,0.593707,2.93085017,38.369316,164.598267,95.272415
29,5.520856752021387,31.793,4.843,1.752,0.828,0.144,0.625,0.434,0.423,0.237,0.172,0.301,0.251,0.354,0.231,0.494,0.323,5,0.2355511,7.773,4.332,1.021,0.590971,3.96864722,77.895294,96.735619,98.516289
30,7.031517051446065,102.191,12.792,3.057,0.866,0.14,0.092,0.38,0.36,0.576,0.303,0.413,0.361,0.323,0.296,0.277,0.356,7,0.3123961,9.257,3.83,1.127,0.546101,12.2557924,70.12896,137.169312,149.810303
31,6.366531544420414,62.617,6.14,5.615,0.842,0.138,0.083,0.474,0.407,0.486,0.316,0.492,0.339,0.448,0.378,0.321,0.365,7,0.2971478,8.013,4.787,1.092,0.550611,5.54305085,92.363403,1017.206421,219.185303
32,6.0,196.175,12.336,5.776,0.915,0.139,0.38,0.359,0.347,0.576,0.251,0.381,0.268,0.425,0.348,0.362,0.381,8,0.3437802,9.175,5.36,1.07,0.514541,2.03844587,83.467789,1068.417725,198.878815
33,6.0,21.358,5.437,2.831,0.721,0.138,0.545,0.461,0.46,0.606,0.234,0.476,0.281,0.642,0.37,0.489,0.489,11,0.2534604,8.526,4.928,1.052,0.539066,8.05148595,114.631119,1016.632935,261.640198
34,7.721246399047171,263.982,11.743,1.709,0.952,0.139,0.604,0.498,0.381,0.701,0.299,0.503,0.261,0.94,0.366,0.494,0.589,4,0.3866347,9.157,3.464,1.154,0.63195,10.9563776,84.559822,145.063416,142.275558
35,6.795880017344075,264.236,12.682,4.007,0.941,0.138,0.251,0.377,0.396,0.447,0.159,0.442,0.251,0.357,0.224,0.342,0.31,6,0.4058135,7.925,5.49,1.054,0.485609,1.50116856,82.117737,128.135056,232.491745
36,6.0,435.174,26.16,3.357,0.936,0.14,0.675,0.483,0.517,0.478,0.343,0.45,0.367,0.46,0.395,0.558,0.51,4,0.1891386,9.035,5.089,1.023,0.617795,4.21362192,88.0047,212.260696,181.463547
38,5.2441251443275085,183.744,59.945,2.175,0.747,0.147,0.573,0.046,0.428,0.003,0.233,0.011,0.274,0.016,0.315,0.349,0.269,3,0.2192835,6.787,3.08,1.021,0.479464,3.41073533,87.006447,128.974014,169.931549
39,6.3979400086720375,28.043,4.422,1.437,0.827,0.147,0.576,0.34,0.509,1.307,0.147,0.403,0.281,0.398,0.338,0.475,0.734,3,0.2148056,8.313,2.947,1.024,0.617219,3.70881451,75.77124,115.983109,144.880722
40,5.698970004336019,189.202,16.494,5.709,0.895,0.144,0.336,0.551,0.343,0.386,0.186,0.445,0.253,0.431,0.251,0.41,0.296,2,0.3630981,8.053,2.98,1.017,0.481485,2.43063164,87.220467,119.40834,145.767288
41,6.154901959985743,25.909,6.864,1.436,0.757,0.143,0.56,0.351,0.416,0.268,0.197,0.278,0.237,0.309,0.373,0.443,0.29,7,0.2578777,7.929,5.123,1.046,0.539272,6.23903827,68.098267,131.244171,162.571182
42,5.508638306165727,167.069,6.971,2.229,0.948,0.141,0.489,0.458,0.419,0.287,0.19,0.36,0.251,0.404,0.355,0.455,0.404,2,0.2335974,7.583,3.504,1.067,0.476073,8.79077206,67.666702,168.848999,101.958611
43,5.522878745280337,401.821,163.589,5.814,0.703,0.14,0.495,0.716,0.558,0.92,0.379,0.901,0.478,0.659,0.584,0.59,0.628,7,0.4207365,7.59,5.049,1.012,0.447939,2.95850027,80.368881,109.913574,107.439232
44,6.102372908709558,130.287,18.527,3.16,0.857,0.142,0.137,0.498,0.299,0.341,0.301,0.393,0.298,0.342,0.432,0.311,0.31,3,0.1851223,7.752,3.707,1.055,0.507073,4.70707977,63.004898,103.465836,174.220932
45,6.721246399047171,22.009,8.216,1.686,0.69,0.142,0.555,0.323,0.376,0.543,0.313,0.388,0.268,0.431,0.288,0.418,0.438,5,0.2896403,9.754,3.843,1.059,0.558216,5.17018603,59.611477,144.367828,95.843201
46,8.102372908709558,10.025,5.938,3.826,0.507,0.144,0.53,0.537,0.504,0.374,0.299,0.428,0.334,0.604,0.366,0.524,0.331,4,0.4672306,7.83,4.448,1.059,0.414573,5.277841,65.796402,156.251343,105.370422
47,5.040958607678906,314.934,176.86,96.409,0.535,0.153,0.386,0.758,0.349,0.794,0.215,0.838,0.245,0.554,0.779,0.498,0.481,6,0.1794888,6.493,4.296,1.047,0.549705,4.09957497,83.176735,122.430809,80.103683
48,5.42021640338319,18.825,4.067,1.395,0.775,0.147,0.459,0.445,0.351,0.288,0.151,0.337,0.216,0.357,0.232,0.418,0.296,4,0.3082023,6.607,4.011,1.015,0.476163,1.27722213,59.540871,120.494049,86.473709
49,5.580044251510242,46.526,6.813,1.416,0.85,0.151,0.086,0.181,0.38,0.005,0.105,0.024,0.205,0.044,0.291,0.216,0.054,5,0.2059367,6.444,4.03,1.03,0.552413,5.44663925,64.748703,82.809395,89.459129
50,8.522878745280337,251.101,59.735,8.566,0.786,0.145,0.692,0.097,0.398,0.081,0.278,0.053,0.245,0.185,0.364,0.396,0.309,3,0.2565025,8.612,4.729,1.074,0.63516,3.33189312,73.053535,118.792679,121.185539
51,5.329754146925876,16.278,4.757,1.795,0.713,0.15,0.566,0.446,0.408,0.317,0.167,0.336,0.233,0.325,0.357,0.473,0.36,5,0.2910642,6.716,3.918,1.015,0.462338,1.65445626,38.029343,122.44455,144.023254
52,6.8297382846050425,133.614,12.503,3.161,0.895,0.144,0.271,0.524,0.359,0.574,0.115,0.48,0.194,0.598,0.205,0.385,0.322,5,0.2570962,8.039,4.232,1.039,0.632156,3.66171672,109.044853,135.273941,86.620758
53,6.1938200260161125,115.427,28.926,1.575,0.791,0.143,0.075,0.397,0.384,0.003,0.084,0.039,0.209,0.077,0.239,0.285,0.053,6,0.2141485,8.304,4.634,1.043,0.725731,3.43778608,79.217003,135.316574,77.324997
55,5.978810700930062,10.152,5.177,2.028,0.585,0.15,0.416,0.427,0.436,0.291,0.204,0.372,0.271,0.386,0.374,0.426,0.286,3,0.4246802,5.841,3.75,1.022,0.384258,3.85742675,80.812721,109.999565,106.894173
56,5.510041520575165,416.318,134.016,1.621,0.754,0.148,0.608,0.581,0.461,0.744,0.234,0.622,0.287,0.641,0.336,0.55,0.528,8,0.1742742,7.539,4.91,1.018,0.606189,3.58720434,38.947971,109.618919,91.880638
57,7.886056647693163,11.15,5.956,4.26,0.522,0.143,0.386,0.431,0.308,0.306,0.138,0.323,0.201,0.347,0.192,0.375,0.247,4,0.3530185,7.435,4.199,1.046,0.421841,5.25421594,80.843552,151.640076,98.797874
58,6.764471553092451,103.318,14.643,2.11,0.86,0.14,0.27,0.482,0.37,0.552,0.136,0.468,0.203,0.567,0.224,0.374,0.335,7,0.2498431,8.945,4.902,1.05,0.72794,7.24164379,77.124664,153.631012,123.545151
59,5.441291429466834,213.983,94.721,3.713,0.685,0.15,0.92,0.08,0.285,0.041,0.168,0.037,0.18,0.107,0.199,0.428,0.39,10,0.1493937,6.701,4.718,1.045,0.534345,1.38175505,62.88858,105.153053,93.954659
60,5.429457060118103,99.998,18.785,1.076,0.834,0.151,0.131,0.568,0.414,0.822,0.377,0.601,0.371,0.65,0.435,0.371,0.412,2,0.2204347,6.35,1.54,1.013,0.517846,2.91968949,17.524483,91.98246,43.323711
61,6.3979400086720375,21.953,5.159,2.385,0.744,0.141,0.439,0.438,0.407,0.255,0.231,0.291,0.25,0.331,0.378,0.428,0.32,4,0.333971,7.946,4.433,1.042,0.53248,7.32477554,79.849808,156.724762,121.014229
62,5.5003129173815966,410.77,17.461,3.768,0.951,0.146,0.813,0.605,0.582,0.535,0.352,0.507,0.448,0.503,0.483,0.667,0.6,7,0.2305481,7.644,4.641,1.037,0.490731,7.28428403,46.038818,145.514771,84.957558
63,6.0655015487564325,213.233,110.602,3.118,0.652,0.139,0.146,0.309,0.391,0.137,0.238,0.221,0.27,0.293,0.28,0.282,0.149,3,0.2545563,8.604,4.533,1.052,0.725156,3.82530494,78.714767,139.129822,80.665268
64,7.795880017344075,109.289,18.672,6.139,0.815,0.144,0.124,0.442,0.378,0.346,0.336,0.393,0.284,0.444,0.372,0.315,0.237,6,0.3298823,7.784,4.903,1.054,0.506595,4.62762167,73.225517,134.213623,113.773972
65,5.480172006224281,14.796,5.866,1.537,0.667,0.147,0.599,0.505,0.482,0.238,0.166,0.325,0.246,0.327,0.345,0.529,0.332,5,0.3430732,6.95,3.784,1.013,0.443419,2.43876464,55.228386,157.993225,83.913948
66,7.698970004336019,39.024,16.359,3.263,0.665,0.143,0.434,0.026,0.324,0.002,0.006,0.005,0.14,0.008,0.228,0.261,0.182,9,0.1740417,8.372,4.702,1.05,0.646924,5.69589723,67.446548,150.068146,82.782768
67,5.896196279044043,441.273,6.044,2.936,0.98,0.148,0.973,0.414,0.526,0.243,0.233,0.293,0.331,0.359,0.359,0.638,0.485,5,0.1890892,6.889,3.75,1.012,0.571068,1.42967761,40.600395,98.534058,66.684525
68,6.832682665251824,438.445,110.064,21.146,0.77,0.145,0.552,0.394,0.025,0.395,0.001,0.37,0.006,0.362,0.009,0.324,0.329,7,0.263202,7.955,4.367,1.046,0.561515,5.04030358,85.14415,179.33667,101.930389
69,5.610833915635467,146.96,13.178,0.9,0.913,0.147,0.452,0.399,0.377,0.449,0.159,0.4,0.201,0.501,0.315,0.409,0.319,6,0.1433208,7.46,3.817,1.016,0.584512,2.28734782,68.726997,98.455032,105.622696
70,5.207608310501746,184.099,9.453,3.603,0.934,0.136,0.236,0.477,0.432,0.362,0.214,0.383,0.304,0.405,0.411,0.382,0.254,5,0.4315791,7.471,3.571,1.075,0.447035,9.13455714,45.038025,162.329712,137.371872
71,5.3979400086720375,29.289,13.441,2.543,0.647,0.136,0.023,0.473,0.431,0.003,0.124,0.082,0.26,0.299,0.325,0.309,0.135,7,0.483594,7.844,4.773,1.026,0.458859,6.36611288,83.322609,145.650421,143.803314
73,5.301029995663981,352.225,12.24,3.633,0.957,0.137,0.421,0.431,0.539,0.333,0.358,0.345,0.443,0.355,0.472,0.464,0.34,4,0.2753477,9.243,3.896,1.091,0.567188,7.55112729,55.90966,156.200363,149.033783
74,5.958607314841775,28.538,9.967,1.419,0.715,0.137,0.502,0.358,0.437,0.327,0.182,0.362,0.272,0.43,0.325,0.432,0.313,2,0.2236869,9.514,4.398,1.056,0.600908,7.63930682,96.105194,192.081375,141.465683
75,5.522878745280337,18.094,9.939,1.963,0.603,0.142,0.59,0.53,0.481,0.309,0.157,0.383,0.26,0.423,0.306,0.534,0.32,6,0.3309586,8.138,3.81,1.028,0.501858,5.30414102,52.826714,171.619843,83.047905
76,5.537602002101044,22.859,4.557,1.432,0.792,0.143,0.53,0.491,0.435,0.261,0.166,0.343,0.237,0.338,0.339,0.485,0.272,7,0.2909441,7.501,3.675,1.015,0.486735,2.51060165,66.964806,100.460098,120.467598
77,5.522878745280337,247.628,197.702,27.891,0.523,0.141,0.567,0.477,0.019,0.475,0.001,0.489,0.004,0.444,0.007,0.354,0.409,7,0.2557855,8.449,3.877,1.013,0.561313,4.20342123,51.826618,136.746887,127.758873
78,5.522878745280337,81.247,19.504,3.517,0.779,0.141,0.109,0.515,0.445,0.417,0.281,0.476,0.34,0.456,0.342,0.356,0.279,6,0.3397566,7.256,3.742,1.027,0.487801,3.47548769,68.57943,167.725861,116.87027
80,8.045757490560675,154.332,90.213,50.49,0.523,0.145,0.236,0.089,0.076,0.036,0.063,0.058,0.038,0.12,0.108,0.134,0.099,8,0.2656017,7.879,5.173,1.038,0.560078,7.28133578,91.297165,155.718262,132.377975
81,8.190440285364732,32.126,4.413,2.204,0.829,0.149,0.071,0.495,0.266,0.365,0.013,0.363,0.063,0.4,0.042,0.278,0.141,5,0.3450088,7.21,4.763,1.059,0.516047,6.87685886,39.681591,102.649162,85.740158
82,7.920818753952375,8.431,5.784,3.261,0.482,0.149,0.424,0.438,0.423,0.31,0.122,0.334,0.238,0.407,0.245,0.429,0.364,3,0.4024126,7.128,4.267,1.07,0.400552,7.43640397,44.457352,116.636963,74.872101
83,7.939302159646388,193.467,17.845,4.352,0.897,0.147,0.267,0.423,0.467,0.229,0.396,0.323,0.361,0.41,0.407,0.386,0.236,5,0.2659993,7.395,4.757,1.076,0.478835,6.45152548,46.347984,99.065384,64.546638
86,7.698970004336019,214.39,42.667,7.402,0.811,0.152,0.926,0.055,0.374,0.049,0.491,0.029,0.338,0.124,0.516,0.452,0.471,4,0.3249627,7.055,3.758,1.045,0.505532,4.02642132,58.767387,107.177483,65.132477
88,6.376750709602099,87.004,26.669,1.986,0.752,0.154,0.111,0.563,0.384,0.566,0.256,0.546,0.252,0.8,0.296,0.353,0.29,4,0.2174547,6.425,4.241,1.056,0.575915,5.8080745,45.881123,76.579109,119.528831
89,7.522878745280337,29.76,3.118,1.495,0.866,0.151,0.579,0.345,0.361,0.226,0.09,0.231,0.157,0.268,0.198,0.428,0.339,4,0.1926166,6.941,3.752,1.053,0.587847,7.72107099,65.894974,97.56031,76.756271
90,8.0,297.956,8.609,1.426,0.967,0.152,0.723,0.491,0.459,0.364,0.298,0.397,0.343,0.406,0.357,0.558,0.49,2,0.2315456,5.909,4.026,1.058,0.401791,5.03568851,42.628262,108.276718,81.446251
91,7.045757490560675,17.972,6.975,1.54,0.679,0.154,0.592,0.494,0.483,0.354,0.143,0.355,0.225,0.326,0.243,0.523,0.413,7,0.3156832,6.609,3.623,1.042,0.518307,3.47170516,47.895599,108.048325,40.644669
92,7.221848749616356,418.878,2.008,1.521,0.992,0.153,0.902,0.478,0.351,0.323,0.127,0.25,0.267,0.238,0.304,0.577,0.413,5,0.1151894,6.844,3.765,1.045,0.605831,3.93219414,50.654484,76.237213,62.49247
93,5.229147988357856,12.034,7.78,0.766,0.585,0.157,0.582,0.466,0.301,0.301,0.117,0.32,0.136,0.276,0.2,0.45,0.392,5,0.2162543,6.1,3.565,1.041,0.453949,4.3734221,49.874577,85.566978,53.955269
94,7.522878745280337,141.117,7.927,2.55,0.931,0.152,0.335,0.458,0.394,0.337,0.156,0.356,0.225,0.333,0.218,0.396,0.33,4,0.2485265,6.644,3.999,1.043,0.528301,4.18199904,45.061047,126.144424,77.256752
95,5.721246399047171,260.479,8.811,1.102,0.963,0.155,0.288,0.381,0.385,0.325,0.106,0.366,0.183,0.292,0.221,0.351,0.285,4,0.1599147,6.645,3.826,1.049,0.595486,5.61366502,56.727695,90.35878,65.600136
100,4.721246399047171,27.404,2.541,2.036,0.857,0.151,0.593,0.387,0.408,0.303,0.132,0.272,0.26,0.42,0.285,0.463,0.351,6,0.1673452,6.422,3.047,1.024,0.556849,3.95963539,26.756004,62.435345,64.157059
101,5.721246399047171,338.471,141.326,6.286,0.696,0.144,0.691,0.439,0.338,0.347,0.181,0.408,0.221,0.363,0.305,0.489,0.423,4,0.1955333,6.533,3.683,1.02,0.450208,3.08745357,46.356335,236.889923,182.378571
103,6.214670164989233,202.086,6.729,1.314,0.962,0.146,0.876,0.425,0.422,0.24,0.269,0.289,0.259,0.274,0.435,0.574,0.434,6,0.2832846,6.974,4.782,1.043,0.544551,3.69431534,67.418037,108.675606,74.927498
104,8.0,363.801,43.97,3.327,0.885,0.146,0.61,0.08,0.494,0.357,0.31,0.082,0.337,0.999,0.358,0.395,0.442,5,0.1774379,8.388,4.749,1.042,0.560333,2.76872971,32.218353,118.773773,57.36599
105,7.096910013008056,297.028,13.873,3.623,0.944,0.146,0.902,0.265,0.445,0.162,0.186,0.159,0.276,0.117,0.237,0.537,0.469,5,0.3218735,7.131,4.715,1.048,0.578757,6.23462984,76.437935,133.313766,74.493607
106,6.614393726401688,182.718,5.236,2.148,0.961,0.145,0.682,0.46,0.391,0.472,0.138,0.391,0.202,0.612,0.22,0.511,0.408,7,0.1917297,7.842,5.017,1.039,0.67345,5.9899804,68.148399,111.912796,68.333839
107,6.431798275933005,191.14,7.751,2.891,0.947,0.145,0.449,0.328,0.294,0.452,0.103,0.443,0.155,0.494,0.157,0.357,0.314,5,0.2590784,8.159,5.08,1.063,0.621467,2.83494559,51.015209,118.605209,105.801338
108,6.494850021680094,153.192,17.868,4.554,0.872,0.143,0.179,0.509,0.362,0.542,0.139,0.542,0.208,0.606,0.233,0.35,0.248,8,0.2471052,7.887,4.614,1.054,0.567198,5.97304009,102.062363,127.999222,97.023499
109,7.096910013008056,220.562,43.316,3.35,0.825,0.143,0.387,0.122,0.44,0.153,0.3,0.104,0.268,0.272,0.317,0.317,0.244,5,0.2461597,7.821,5.086,1.048,0.570985,7.13179627,80.082733,142.612717,114.542885
110,6.376750709602099,96.411,17.555,3.355,0.822,0.147,0.117,0.562,0.459,0.051,0.178,0.535,0.273,0.61,0.303,0.379,0.081,5,0.2108208,7.169,4.25,1.043,0.499793,4.02775823,27.354355,97.126228,52.872887
112,5.037630664329979,124.558,11.701,2.847,0.895,0.144,0.256,0.516,0.422,0.743,0.183,0.544,0.268,1.036,0.255,0.398,0.398,6,0.1804221,7.913,5.356,1.046,0.619697,4.55770794,89.490662,118.673462,71.766869
113,5.476253533188435,85.799,14.974,3.287,0.825,0.142,0.175,0.48,0.384,0.404,0.217,0.39,0.277,0.46,0.273,0.347,0.266,4,0.2165586,8.712,4.386,1.017,0.603737,2.95419435,96.261505,133.680557,70.691818
114,5.671620396561262,258.322,10.303,3.706,0.949,0.142,0.972,0.532,0.531,0.363,0.2,0.398,0.3,0.468,0.342,0.678,0.508,4,0.5242961,7.392,4.061,1.046,0.401546,7.57852584,65.087112,150.162292,120.55204
115,5.111259039317107,368.285,118.979,4.919,0.748,0.142,0.77,0.243,0.386,0.126,0.194,0.153,0.232,0.159,0.284,0.467,0.407,8,0.2363084,8.633,4.465,1.053,0.630053,4.99831258,78.950577,197.117279,101.169456
116,7.501689446210399,18.912,5.996,1.603,0.713,0.15,0.52,0.374,0.35,0.16,0.253,0.234,0.224,0.202,0.315,0.414,0.411,7,0.2000954,6.684,3.627,1.077,0.523523,4.80193949,64.255371,114.947556,51.624298
117,5.698970004336019,91.138,8.407,5.093,0.871,0.15,0.124,0.443,0.453,0.764,0.191,0.471,0.308,1.121,0.203,0.34,0.349,2,0.3009813,6.297,3.058,1.102,0.393571,7.41078955,61.691223,78.686142,79.681297
118,6.301029995663981,22.828,3.904,1.465,0.81,0.15,0.558,0.385,0.389,0.18,0.251,0.246,0.243,0.254,0.287,0.444,0.382,4,0.1559158,7.273,3.426,1.06,0.530781,4.05402765,60.534985,76.241867,83.755875
119,6.0,224.626,8.564,1.6,0.957,0.15,0.964,0.427,0.378,0.658,0.251,0.395,0.257,0.911,0.241,0.59,0.657,3,0.1946706,6.853,3.459,1.047,0.529088,3.65002848,44.200317,119.388794,32.926949
120,5.361510743045363,282.115,189.467,5.16,0.592,0.147,0.59,0.42,0.363,0.368,0.346,0.381,0.252,0.332,0.226,0.458,0.467,7,0.4172984,5.939,3.996,1.054,0.406398,2.85275982,97.932068,112.396042,125.268494
121,5.3979400086720375,409.507,15.186,2.967,0.958,0.143,0.553,0.483,0.286,0.438,0.108,0.453,0.166,0.424,0.159,0.44,0.375,6,0.3081799,7.632,4.666,1.022,0.603999,2.19675925,81.760689,138.08049,104.102531
122,6.214670164989233,38.278,5.792,1.225,0.845,0.143,0.557,0.42,0.347,0.219,0.257,0.284,0.232,0.324,0.297,0.442,0.383,7,0.2361137,8.696,4.768,1.036,0.687366,7.27003459,48.444462,112.170616,125.50206
123,5.276544327964814,89.564,33.959,13.107,0.656,0.143,0.093,0.297,0.045,0.415,0.002,0.394,0.008,0.429,0.013,0.145,0.185,7,0.2117265,8.255,4.634,1.045,0.636752,5.43247943,90.104408,130.593964,118.819794
124,5.251811972993799,33.661,7.292,1.543,0.792,0.144,0.619,0.501,0.371,0.338,0.15,0.352,0.2,0.436,0.283,0.497,0.366,6,0.2607591,9.049,4.769,1.051,0.63459,6.49913416,80.975761,105.870201,109.595421
125,6.301029995663981,192.8,81.288,8.398,0.683,0.14,0.646,0.136,0.425,0.236,0.178,0.138,0.263,0.18,0.263,0.403,0.359,7,0.4101661,8.397,4.769,1.036,0.492022,6.75025502,70.20414,155.421967,146.81366
126,5.309803919971486,157.463,20.351,3.51,0.868,0.14,0.279,0.419,0.381,0.425,0.131,0.442,0.203,0.475,0.236,0.36,0.303,6,0.330228,8.333,4.667,1.048,0.599359,2.86093564,88.954773,157.785675,153.905045
127,5.651695136951839,175.169,3.545,1.66,0.971,0.146,0.84,0.425,0.353,0.301,0.398,0.311,0.288,0.338,0.402,0.539,0.484,3,0.2065305,7.761,4.721,1.024,0.646697,4.15888431,48.925571,128.818192,90.741608
128,6.013228265733755,338.617,11.412,4.333,0.956,0.149,0.943,0.486,0.428,0.573,0.231,0.463,0.292,0.5,0.303,0.619,0.601,5,0.2112509,7.532,2.947,1.014,0.462061,3.23909183,71.975296,77.200966,89.3657
129,7.522878745280337,18.028,9.265,2.31,0.609,0.145,0.496,0.375,0.383,0.545,0.296,0.355,0.278,0.661,0.266,0.418,0.459,5,0.2963455,8.635,4.079,1.059,0.565916,5.75226996,106.667358,122.417778,118.353615
130,7.397940008672037,140.439,65.976,11.116,0.646,0.144,0.227,0.058,0.403,0.197,0.564,0.051,0.364,0.354,0.726,0.229,0.37,6,0.1533165,9.314,6.119,1.035,0.673019,5.88735523,92.858826,161.779907,147.302505
