mol_id,PKI,0,1,2,3,5,8,9,10,20,21,31,32,75,76,100,101,106,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
123,5.276544327964814,13.344,9.671,1.149,0.552,0.143,0.486,0.456,0.423,0.489,0.114,0.423,0.2,0.683,0.217,0.455,0.346,0.443,8.0,0.4249602,7.55,4.567,1.045,0.465989,8.36971063,81.688576,104.18486,176.05249
124,5.251811972993799,171.356,23.855,1.246,0.872,0.144,0.421,0.448,0.308,0.404,0.172,0.435,0.213,0.445,0.273,0.392,0.345,0.389,8.0,0.1784201,8.317,4.869,1.05,0.720193,7.62663818,86.296692,102.299561,95.542778
125,6.301029995663981,13.544,5.6,2.304,0.631,0.14,0.432,0.345,0.5,0.206,0.289,0.233,0.351,0.234,0.434,0.426,0.28,0.35,6.0,0.5149271,6.945,4.267,1.037,0.423073,3.03610919,75.467453,152.57811,130.585358
126,5.309803919971486,12.976,5.147,3.483,0.601,0.14,0.382,0.437,0.334,0.444,0.251,0.387,0.273,0.446,0.367,0.384,0.332,0.393,7.0,0.5254927,7.685,4.465,1.05,0.434727,3.62039011,69.480347,121.977081,163.149414
127,5.651695136951839,381.549,101.035,1.618,0.788,0.146,0.648,0.199,0.345,0.126,0.221,0.118,0.224,0.162,0.24,0.397,0.402,0.397,5.0,0.2574998,8.347,4.621,1.024,0.624883,1.73922543,51.156616,105.705856,117.859497
128,6.013228265733755,311.394,38.103,3.223,0.883,0.149,0.628,0.097,0.303,0.114,0.231,0.065,0.23,0.209,0.239,0.343,0.327,0.362,5.0,0.1984887,7.283,3.047,1.014,0.49714,3.06502554,64.802094,80.328232,77.748215
129,7.522878745280337,280.688,106.475,85.462,0.594,0.145,0.299,0.392,0.175,0.326,0.419,0.503,0.122,0.616,0.101,0.289,0.376,0.405,5.0,0.2089251,8.775,3.942,1.059,0.628394,7.55974186,106.158714,127.27404,169.49086
130,7.397940008672037,137.756,15.588,2.102,0.886,0.144,0.223,0.348,0.366,0.377,0.28,0.261,0.253,0.601,0.352,0.312,0.285,0.384,4.0,0.2825316,9.064,6.222,1.034,0.590882,3.61088418,104.899155,151.622635,183.361755
131,6.6777807052660805,20.393,9.871,2.375,0.625,0.144,0.427,0.324,0.41,0.236,0.148,0.256,0.222,0.262,0.226,0.387,0.254,0.294,8.0,0.225935,8.416,6.051,1.036,0.537244,5.01794551,83.217293,125.117668,167.813293
132,7.397940008672037,18.332,13.131,1.485,0.556,0.145,0.57,0.395,0.346,0.446,0.163,0.375,0.192,0.526,0.227,0.437,0.388,0.534,6.0,0.2074047,9.075,4.013,1.012,0.596403,4.29124087,82.368706,97.859863,120.596718
134,6.958607314841775,15.058,10.957,2.41,0.53,0.144,0.418,0.483,0.29,0.267,0.215,0.356,0.213,0.37,0.236,0.397,0.29,0.323,9.0,0.2928111,7.92,6.053,1.027,0.501167,3.02431901,78.151779,112.448532,138.427475
135,7.221848749616356,284.964,172.517,23.24,0.593,0.141,0.23,0.189,0.071,0.191,0.215,0.211,0.062,0.195,0.461,0.163,0.23,0.359,6.0,0.2283834,9.469,2.88,1.024,0.642175,5.45557221,87.278,115.944115,125.424255
136,7.154901959985743,394.8,124.368,5.456,0.753,0.144,0.752,0.367,0.375,0.282,0.351,0.337,0.311,0.318,0.293,0.498,0.45,0.424,2.0,0.3377292,9.021,2.913,1.028,0.567139,2.7394299,83.328239,90.417572,127.51944
137,7.154901959985743,54.238,22.36,1.91,0.691,0.144,0.102,0.535,0.291,0.445,0.14,0.453,0.174,0.422,0.189,0.31,0.307,0.402,5.0,0.1438106,8.929,4.152,1.021,0.624063,5.39661309,81.837265,130.004913,75.801598
139,6.251811972993799,19.911,9.972,2.169,0.621,0.144,0.508,0.331,0.424,0.542,0.199,0.327,0.254,0.636,0.259,0.421,0.424,0.534,3.0,0.2593248,8.874,3.114,1.034,0.590321,4.74155754,104.486023,135.127075,106.966415
140,7.522878745280337,89.7,13.484,2.794,0.846,0.143,0.159,0.355,0.4,0.52,0.21,0.34,0.268,0.615,0.19,0.305,0.344,0.404,9.0,0.2731308,9.064,4.955,1.014,0.585883,1.4375405,78.700348,150.275894,154.333923
142,6.309803919971486,186.813,18.024,1.529,0.905,0.139,0.749,0.441,0.42,0.259,0.134,0.309,0.212,0.313,0.284,0.537,0.391,0.452,6.0,0.1836929,9.191,5.234,1.011,0.618933,1.63727562,69.234764,128.993912,112.173149
143,6.455931955649724,186.352,161.204,10.701,0.52,0.143,0.402,0.459,0.236,0.511,0.131,0.268,0.158,0.664,0.174,0.366,0.315,0.405,7.0,0.1443938,8.276,5.089,1.02,0.603608,4.93580402,68.183304,138.666809,125.057205
144,6.795880017344075,233.112,37.617,8.494,0.835,0.146,0.217,0.066,0.503,0.082,0.456,0.039,0.43,0.198,0.462,0.262,0.276,0.364,3.0,0.2918804,8.186,2.693,1.028,0.558114,3.35599634,83.328934,88.591515,121.37941
145,6.267606240177032,35.977,14.257,3.096,0.675,0.146,0.083,0.42,0.392,0.658,0.29,0.394,0.183,1.011,0.682,0.299,0.341,0.6,4.0,0.2113061,8.558,2.545,1.033,0.59238,5.45454951,107.706635,99.595047,109.347153
146,7.522878745280337,19.406,6.441,1.572,0.708,0.144,0.423,0.361,0.251,0.536,0.113,0.344,0.132,0.671,0.174,0.345,0.412,0.547,4.0,0.3387794,7.877,3.229,1.029,0.560569,4.09176078,91.167862,94.645988,115.427505
147,7.154901959985743,67.729,10.343,9.04,0.777,0.144,0.108,0.514,0.339,0.585,0.417,0.414,0.336,0.843,0.478,0.32,0.395,0.532,3.0,0.1703748,8.453,3.013,1.022,0.630108,5.16194576,108.961678,141.25798,140.541351
148,8.0,15.711,6.713,2.979,0.618,0.144,0.416,0.379,0.355,0.539,0.2,0.357,0.216,0.725,0.231,0.383,0.449,0.597,5.0,0.3660306,8.301,2.98,1.023,0.532715,2.68039025,61.994419,91.639511,121.219482
149,6.251811972993799,16.948,7.286,2.266,0.64,0.147,0.512,0.389,0.358,0.238,0.28,0.303,0.269,0.332,0.246,0.42,0.335,0.366,6.0,0.1990023,7.424,3.013,1.015,0.493855,1.97931685,72.56955,87.036911,106.461334
150,7.301029995663981,19.637,10.556,2.494,0.601,0.142,0.507,0.345,0.369,0.513,0.185,0.349,0.24,0.664,0.217,0.407,0.408,0.513,4.0,0.2615538,8.463,2.947,1.017,0.59595,2.04039374,87.516129,121.529488,105.388321
151,6.958607314841775,16.575,11.497,2.158,0.548,0.146,0.483,0.387,0.33,0.628,0.289,0.385,0.243,0.702,0.267,0.4,0.501,0.557,6.0,0.2144665,8.433,3.013,1.03,0.592992,3.77358592,64.188255,67.45359,120.025711
155,6.585026652029182,12.168,4.538,2.245,0.642,0.149,0.442,0.437,0.476,0.352,0.308,0.336,0.32,0.354,0.385,0.451,0.382,0.451,7.0,0.3153542,6.875,4.134,1.055,0.434633,5.15138497,128.580948,108.86319,101.895218
156,6.508638306165727,9.791,7.628,1.879,0.507,0.152,0.486,0.549,0.486,0.249,0.253,0.337,0.307,0.407,0.367,0.507,0.398,0.457,8.0,0.3626154,6.825,4.171,1.053,0.434303,5.35166967,47.893703,128.651367,84.698524
158,7.045757490560675,280.747,155.497,14.323,0.623,0.148,0.365,0.594,0.451,0.29,0.325,0.442,0.345,0.334,0.452,0.47,0.264,0.333,6.0,0.2946698,7.064,4.17,1.045,0.424989,4.79619644,69.587074,110.41671,86.395592
159,5.586700235918748,302.935,11.056,1.293,0.961,0.146,0.338,0.46,0.452,0.52,0.332,0.487,0.282,0.52,0.338,0.416,0.424,0.417,6.0,0.3823317,8.128,4.271,1.042,0.467463,5.97092723,65.381981,114.660149,102.931656
160,7.522878745280337,13.032,4.372,2.01,0.671,0.149,0.481,0.556,0.391,0.53,0.376,0.502,0.325,0.622,0.381,0.476,0.43,0.47,5.0,0.2363951,6.8,4.438,1.037,0.414599,6.48606389,63.905121,989.743774,99.480957
162,7.096910013008056,211.495,8.315,1.633,0.955,0.148,0.927,0.493,0.335,0.364,0.344,0.404,0.247,0.46,0.334,0.585,0.54,0.569,5.0,0.3798475,8.107,4.305,1.042,0.537954,5.43531269,68.148102,193.346283,129.237076
163,5.43533393574791,226.589,13.714,1.531,0.937,0.146,0.29,0.4,0.368,0.266,0.267,0.311,0.234,0.395,0.26,0.353,0.282,0.317,8.0,0.3118373,7.628,4.172,1.051,0.461393,3.54199083,66.245598,173.240479,126.107323
164,6.721246399047171,216.787,128.828,1.801,0.624,0.147,0.238,0.185,0.457,0.104,0.385,0.136,0.323,0.159,0.436,0.293,0.232,0.254,6.0,0.2023879,7.331,4.23,1.084,0.439837,7.34919116,85.525948,192.168182,105.582863
165,7.522878745280337,128.62,15.317,3.533,0.872,0.147,0.11,0.468,0.52,0.309,0.24,0.388,0.34,0.465,0.357,0.366,0.311,0.34,6.0,0.3990928,7.472,4.198,1.056,0.454586,5.17531486,68.178757,177.273682,116.985191
166,5.619788758288394,281.268,19.982,3.134,0.924,0.145,0.946,0.514,0.44,0.474,0.186,0.483,0.265,0.545,0.258,0.633,0.548,0.595,4.0,0.2246097,7.363,4.116,1.053,0.492759,2.36856948,51.765839,108.675865,89.06311
167,5.187086643357144,21.31,4.541,2.311,0.757,0.146,0.614,0.462,0.433,0.218,0.139,0.296,0.231,0.304,0.258,0.503,0.289,0.382,3.0,0.2438765,6.884,3.978,1.025,0.489152,2.37822317,40.248703,68.518661,98.332939
168,5.337242168318426,45.037,6.857,2.005,0.836,0.148,0.09,0.44,0.396,0.246,0.153,0.361,0.23,0.368,0.345,0.309,0.139,0.252,7.0,0.3222418,7.782,3.911,1.03,0.481132,3.01873275,42.284424,72.110886,88.252838
169,5.619788758288394,356.812,163.436,2.693,0.682,0.148,0.486,0.569,0.368,0.577,0.213,0.571,0.234,0.652,0.292,0.474,0.467,0.491,2.0,0.2327784,7.726,3.946,1.028,0.553704,4.46717883,83.428551,102.916428,95.168098
170,5.769551078621726,14.587,8.616,1.657,0.587,0.146,0.526,0.483,0.413,0.217,0.201,0.305,0.234,0.224,0.271,0.474,0.373,0.479,4.0,0.3217969,7.754,3.877,1.078,0.49674,3.42216507,60.681747,85.991234,85.917809
171,5.6020599913279625,31.186,3.848,2.308,0.835,0.145,0.539,0.406,0.35,0.268,0.144,0.286,0.214,0.293,0.265,0.432,0.272,0.339,3.0,0.2388987,7.888,4.012,1.029,0.558863,4.38859957,69.91053,111.994415,113.202385
172,5.6020599913279625,17.923,9.521,1.565,0.618,0.143,0.55,0.475,0.315,0.303,0.176,0.344,0.185,0.345,0.29,0.447,0.295,0.368,2.0,0.2090765,8.049,4.181,1.011,0.483788,2.65371451,50.143742,98.137871,88.365059
173,5.6020599913279625,31.505,3.268,1.929,0.858,0.145,0.555,0.411,0.322,0.224,0.201,0.282,0.213,0.306,0.295,0.429,0.278,0.347,2.0,0.1657357,7.478,4.047,1.022,0.552545,5.99646764,59.105362,111.055786,100.962738
174,5.853871964321762,236.175,96.777,2.782,0.703,0.148,0.406,0.251,0.447,0.239,0.229,0.185,0.297,0.319,0.339,0.368,0.3,0.324,4.0,0.3141674,8.052,4.08,1.029,0.541913,8.22654735,73.812569,88.333885,75.741287
175,5.619788758288394,205.399,10.52,1.602,0.944,0.144,0.593,0.391,0.348,0.259,0.173,0.269,0.218,0.354,0.213,0.444,0.367,0.401,7.0,0.1177897,8.107,5.787,1.026,0.553012,1.46705269,58.310692,128.599045,109.938782
176,5.619788758288394,187.47,6.935,2.096,0.954,0.146,0.52,0.455,0.364,0.517,0.117,0.405,0.189,0.576,0.218,0.446,0.408,0.475,5.0,0.1975717,7.577,4.014,1.032,0.574562,4.54780278,48.223476,84.153732,83.811562
178,5.657577319177793,152.449,4.875,2.031,0.957,0.145,0.543,0.442,0.36,0.48,0.134,0.359,0.193,0.789,0.237,0.448,0.343,0.461,3.0,0.2814755,7.722,4.114,1.056,0.576133,8.29761749,62.072968,82.094093,116.480804
179,5.221848749616356,203.309,26.249,2.114,0.878,0.145,0.432,0.529,0.438,0.579,0.348,0.484,0.325,0.737,0.428,0.466,0.402,0.475,4.0,0.2724087,8.352,4.15,1.048,0.580959,6.94554564,52.522675,134.973129,95.96492
180,5.075720713938118,13.846,6.633,2.402,0.605,0.149,0.619,0.548,0.49,0.359,0.176,0.435,0.267,0.489,0.302,0.552,0.385,0.471,4.0,0.1877118,6.928,4.115,1.049,0.453971,5.33082696,49.332443,102.352081,96.393135
181,7.823908740944319,36.154,8.349,3.308,0.756,0.148,0.223,0.064,0.365,0.014,0.002,0.017,0.043,0.017,0.054,0.217,0.143,0.172,7.0,0.1578074,7.83,4.505,1.031,0.601161,6.16745071,70.857384,117.479767,77.899925
182,8.154901959985743,60.135,6.436,2.659,0.869,0.147,0.072,0.407,0.41,0.353,0.146,0.324,0.261,0.347,0.213,0.297,0.168,0.195,6.0,0.3911622,6.484,3.65,1.018,0.384673,4.36410134,72.048103,152.905579,70.324905
183,7.795880017344075,496.036,160.198,1.708,0.754,0.146,0.847,0.39,0.416,0.221,0.13,0.229,0.201,0.348,0.242,0.551,0.458,0.516,5.0,0.1764541,7.763,3.75,1.025,0.568737,6.70938162,43.703575,127.415985,68.564438
184,7.008773924307505,14.078,6.316,1.073,0.656,0.147,0.522,0.498,0.305,0.268,0.094,0.347,0.149,0.252,0.189,0.441,0.373,0.477,5.0,0.3314326,6.371,3.516,1.023,0.472229,2.3642986,74.135368,109.025055,87.909294
185,7.086186147616283,207.706,54.629,3.024,0.783,0.146,0.594,0.1,0.326,0.044,0.155,0.07,0.21,0.06,0.217,0.34,0.28,0.301,5.0,0.2274299,7.932,5.403,1.055,0.556762,5.87346754,46.584137,149.567032,65.394775
186,5.0,278.06,161.777,1.259,0.63,0.153,0.616,0.317,0.371,0.257,0.21,0.277,0.226,0.252,0.265,0.435,0.373,0.388,12.0,0.1695058,6.663,5.089,1.052,0.570171,5.02432386,42.655479,90.781738,69.114479
187,5.980468315468745,69.339,11.971,3.762,0.815,0.149,0.067,0.502,0.411,0.004,0.252,0.059,0.326,0.157,0.369,0.327,0.096,0.188,5.0,0.1782855,7.02,3.784,1.026,0.53689,1.57539549,40.847145,128.240845,69.445068
188,6.34008379993015,87.217,23.049,2.778,0.772,0.146,0.139,0.435,0.361,0.412,0.153,0.392,0.225,0.37,0.232,0.312,0.26,0.277,6.0,0.2429817,7.596,5.19,1.049,0.56746,7.45769391,72.99514,134.139114,100.04425
189,7.327902142064283,282.932,8.467,4.346,0.957,0.143,0.513,0.314,0.363,0.197,0.215,0.245,0.293,0.251,0.32,0.397,0.311,0.36,8.0,0.1893439,8.206,4.587,1.036,0.598658,4.5095137,53.578163,121.126389,122.503845
190,8.221848749616356,128.189,36.115,4.242,0.761,0.144,0.234,0.052,0.608,0.053,0.521,0.032,0.55,0.02,0.562,0.298,0.266,0.313,4.0,0.5164779,6.765,3.616,1.015,0.393597,2.73905197,46.651276,108.134148,89.901115
191,7.468521082957745,14.221,5.396,1.274,0.681,0.147,0.472,0.516,0.431,0.261,0.187,0.37,0.231,0.346,0.418,0.473,0.341,0.424,8.0,0.399154,7.105,3.583,1.018,0.455072,4.18225967,70.428703,102.102013,140.906845
193,9.0,9.765,5.253,3.292,0.533,0.144,0.55,0.551,0.441,0.368,0.373,0.474,0.372,0.385,0.389,0.514,0.412,0.469,6.0,0.3986059,6.522,3.549,1.013,0.404923,3.62633852,62.891991,128.250443,97.601212
194,8.698970004336019,18.063,5.253,4.099,0.659,0.143,0.566,0.445,0.262,0.421,0.145,0.343,0.209,0.404,0.203,0.424,0.405,0.477,5.0,0.3535452,8.207,4.554,1.016,0.519503,2.05300828,67.643295,108.596222,130.891556
195,8.096910013008056,17.926,5.629,1.364,0.719,0.145,0.473,0.527,0.4,0.405,0.196,0.375,0.254,0.428,0.334,0.467,0.339,0.417,7.0,0.4066967,7.365,3.817,1.015,0.475454,1.66652646,61.628067,97.980576,103.612251
196,8.301029995663981,87.576,8.023,2.624,0.892,0.142,0.063,0.541,0.436,0.124,0.052,0.459,0.24,0.511,0.337,0.347,0.061,0.292,6.0,0.4262438,7.181,3.884,1.027,0.439616,5.30876776,69.360008,165.180466,95.952965
197,7.154901959985743,158.554,5.185,4.559,0.942,0.142,0.243,0.5,0.527,0.316,0.24,0.286,0.339,0.404,0.459,0.423,0.245,0.349,5.0,0.5084319,6.543,3.214,1.013,0.380181,2.44297903,61.490948,137.821915,96.2901
198,7.2839966563652,11.762,5.683,4.144,0.545,0.14,0.395,0.296,0.361,0.268,0.199,0.291,0.262,0.339,0.255,0.351,0.269,0.314,8.0,0.3957459,7.394,3.951,1.043,0.43051,7.80722821,90.854942,131.508942,124.318237
199,7.602059991327962,29.077,17.72,2.163,0.594,0.141,0.261,0.03,0.443,0.001,0.061,0.005,0.33,0.008,0.349,0.245,0.153,0.253,6.0,0.3395036,7.763,4.085,1.044,0.535147,4.71886045,58.910912,129.859238,127.402992
201,5.334419008982047,379.258,25.033,7.589,0.921,0.138,0.641,0.048,0.179,0.042,0.002,0.035,0.015,0.036,0.033,0.289,0.257,0.261,9.0,0.2195627,9.327,4.773,1.073,0.622326,8.36049291,84.867752,118.275284,127.465683
202,5.366531544420414,46.832,18.444,3.099,0.685,0.138,0.176,0.105,0.324,0.003,0.169,0.012,0.211,0.022,0.213,0.202,0.171,0.173,6.0,0.3029193,9.343,4.637,1.066,0.665149,6.66653696,74.256264,136.358704,126.919022
203,5.156144577376839,19.702,8.274,1.838,0.661,0.14,0.45,0.408,0.314,0.365,0.111,0.323,0.164,0.455,0.162,0.39,0.316,0.37,5.0,0.3527758,8.94,4.94,1.065,0.532042,2.41835611,61.397591,116.648781,110.478973
204,5.87942606879415,274.744,9.476,3.137,0.956,0.143,0.856,0.509,0.383,0.409,0.267,0.411,0.267,0.431,0.257,0.583,0.474,0.464,4.0,0.2003881,7.527,3.593,1.068,0.478301,8.14918856,115.044815,128.66272,133.770859
206,7.301029995663981,467.288,248.438,126.723,0.555,0.146,0.683,0.369,0.533,0.273,0.466,0.317,0.502,0.326,0.525,0.528,0.537,0.538,4.0,0.3576211,7.573,4.272,1.037,0.522376,4.28290708,63.68084,188.706558,114.958984
207,7.045757490560675,16.742,6.504,1.774,0.669,0.149,0.497,0.348,0.356,0.308,0.23,0.313,0.253,0.376,0.264,0.4,0.348,0.385,5.0,0.2510135,7.868,4.401,1.059,0.490407,4.08725102,55.125565,123.235123,79.532501
208,5.97061622231479,12.379,3.915,2.669,0.653,0.148,0.474,0.336,0.442,0.39,0.244,0.302,0.297,0.383,0.344,0.417,0.35,0.369,6.0,0.3801821,7.126,4.374,1.031,0.419123,2.92537021,61.608459,129.814041,97.958488
210,6.013228265733755,292.995,5.056,2.271,0.976,0.146,0.381,0.422,0.413,0.25,0.304,0.305,0.34,0.36,0.427,0.406,0.378,0.42,8.0,0.3747997,7.427,4.337,1.029,0.512114,3.7376098,67.114555,167.761993,83.733345
211,7.154901959985743,13.665,4.391,2.851,0.654,0.148,0.418,0.367,0.439,0.378,0.378,0.352,0.331,0.385,0.412,0.408,0.385,0.414,7.0,0.2799343,7.777,4.441,1.037,0.449689,3.95855202,57.610115,204.013367,123.131477
212,6.698970004336019,224.165,181.751,4.308,0.546,0.145,0.471,0.171,0.512,0.021,0.434,0.053,0.439,0.054,0.63,0.385,0.396,0.463,6.0,0.4722789,8.201,4.672,1.035,0.505427,6.95247234,101.174103,231.011124,113.287506
214,5.561141340579438,43.381,16.902,4.407,0.671,0.138,0.555,0.029,0.281,0.01,0.005,0.009,0.095,0.013,0.177,0.288,0.168,0.252,9.0,0.368497,9.989,5.109,1.042,0.696179,6.96809388,98.897285,147.533188,166.795578
216,7.698970004336019,33.858,2.906,0.877,0.899,0.149,0.555,0.377,0.392,0.133,0.134,0.203,0.188,0.222,0.214,0.441,0.328,0.478,4.0,0.0848059,7.596,3.591,1.022,0.627492,3.61240352,53.249744,127.839188,69.654976
217,8.397940008672037,108.754,4.898,2.227,0.939,0.151,0.255,0.504,0.462,0.336,0.183,0.383,0.271,0.304,0.267,0.407,0.306,0.393,4.0,0.2227541,6.913,3.685,1.025,0.535391,4.32752363,100.144814,108.020683,56.053551
218,5.084072788302884,163.626,14.078,2.592,0.908,0.148,0.33,0.487,0.347,0.582,0.257,0.474,0.336,0.696,0.207,0.388,0.415,0.49,5.0,0.2027092,8.061,4.343,1.03,0.598516,4.05346143,91.862473,149.94725,91.032379
219,6.180456064458132,14.201,3.546,2.472,0.702,0.155,0.625,0.44,0.415,0.316,0.162,0.353,0.24,0.297,0.295,0.493,0.365,0.392,6.0,0.2475561,6.323,4.461,1.069,0.426247,5.74430253,23.055925,91.392914,58.842422
220,6.092588639225414,223.761,21.521,2.205,0.904,0.148,0.555,0.395,0.406,0.337,0.279,0.269,0.263,0.476,0.545,0.452,0.408,0.607,6.0,0.2823399,7.858,4.414,1.033,0.541065,3.61688756,86.60685,159.255783,113.398407
221,5.267606240177032,34.493,9.672,2.34,0.742,0.15,0.155,0.103,0.432,0.529,0.162,0.294,0.248,0.487,0.236,0.23,0.388,0.321,6.0,0.1387216,7.486,4.498,1.025,0.57808,2.52959179,65.675636,127.706108,66.579414
222,5.337242168318426,247.505,75.152,2.511,0.761,0.147,0.912,0.135,0.397,0.057,0.31,0.065,0.274,0.127,0.347,0.481,0.415,0.423,4.0,0.2173111,7.785,5.448,1.021,0.558128,3.44310452,87.381721,181.931,123.684494
223,5.20342566678957,245.755,167.953,4.434,0.588,0.148,0.578,0.325,0.42,0.185,0.197,0.257,0.257,0.176,0.356,0.441,0.328,0.354,5.0,0.1905375,8.054,4.532,1.039,0.549293,1.33943661,54.543556,104.948196,77.882423
224,5.392544976785332,26.456,2.777,1.346,0.865,0.147,0.485,0.459,0.322,0.197,0.177,0.274,0.197,0.271,0.208,0.422,0.341,0.466,6.0,0.19254,7.001,4.157,1.039,0.56608,1.53275921,69.005669,124.296227,92.028908
225,8.657577319177793,148.815,7.689,1.804,0.94,0.147,0.321,0.461,0.376,0.37,0.121,0.359,0.198,0.436,0.222,0.386,0.259,0.336,9.0,0.2231194,6.766,3.683,1.056,0.490484,4.27849256,61.623199,141.655289,141.519379
226,7.853871964321762,20.366,3.716,1.962,0.782,0.15,0.634,0.489,0.411,0.198,0.336,0.278,0.331,0.333,0.228,0.511,0.42,0.391,8.0,0.1823255,7.062,5.045,1.052,0.508027,4.94158368,44.533947,130.020905,92.897675
227,8.568636235841012,430.465,146.464,12.252,0.731,0.147,0.621,0.309,0.415,0.354,0.277,0.298,0.363,0.314,0.29,0.449,0.388,0.388,7.0,0.2634635,7.017,3.65,1.045,0.556602,2.10186586,48.999035,150.117538,112.129623
228,8.1249387366083,21.441,2.744,1.962,0.82,0.149,0.57,0.381,0.391,0.193,0.153,0.258,0.226,0.28,0.253,0.448,0.306,0.374,6.0,0.1855567,6.828,3.817,1.053,0.494264,5.74920851,38.404465,87.365021,160.125641
229,8.721246399047171,164.052,7.879,3.834,0.933,0.142,0.531,0.346,0.438,0.297,0.263,0.324,0.31,0.384,0.401,0.438,0.376,0.434,6.0,0.2801434,8.235,4.353,1.038,0.524578,4.67809433,69.182175,189.104385,150.230286
230,7.602059991327962,436.221,150.365,6.36,0.736,0.147,0.772,0.481,0.478,0.385,0.27,0.432,0.379,0.409,0.388,0.577,0.502,0.537,7.0,0.1713634,7.413,4.241,1.057,0.542758,5.42841139,83.073227,154.992813,103.939812
231,8.795880017344075,19.562,5.076,2.05,0.733,0.146,0.534,0.487,0.337,0.308,0.16,0.304,0.263,0.339,0.204,0.453,0.4,0.485,5.0,0.2645757,7.239,3.013,1.036,0.52968,3.67439375,58.074089,114.709747,97.190277
233,8.337242168318426,29.516,2.138,1.668,0.886,0.149,0.578,0.437,0.35,0.146,0.116,0.238,0.185,0.255,0.182,0.455,0.271,0.342,8.0,0.1640837,6.949,3.415,1.038,0.555605,4.02535087,44.209751,161.198639,95.182144
234,6.931814138253839,254.52,21.295,3.263,0.912,0.151,0.567,0.589,0.406,0.586,0.221,0.553,0.26,0.571,0.331,0.521,0.396,0.451,4.0,0.2069425,6.527,4.085,1.047,0.515598,4.96483856,45.128113,117.194473,114.050621
235,7.173925197299173,252.842,3.774,2.771,0.975,0.149,0.962,0.433,0.55,0.255,0.215,0.314,0.301,0.335,0.45,0.648,0.475,0.583,5.0,0.3709723,5.898,3.147,1.035,0.373753,4.9576642,90.633682,198.191132,125.925156
236,7.251811972993799,74.719,9.817,2.558,0.858,0.151,0.145,0.529,0.526,0.444,0.147,0.51,0.267,0.502,0.297,0.4,0.273,0.338,4.0,0.3081232,6.449,3.415,1.032,0.448772,4.19807757,44.106205,115.221298,101.65081
237,7.366531544420414,91.678,21.091,0.674,0.808,0.147,0.186,0.47,0.261,0.405,0.137,0.454,0.126,0.498,0.313,0.305,0.222,0.332,6.0,0.1849923,7.948,3.281,1.034,0.641367,4.3883627,48.221661,114.777412,126.444878
238,8.136677139879543,473.486,174.91,3.483,0.726,0.153,0.709,0.289,0.396,0.157,0.484,0.2,0.381,0.141,0.433,0.465,0.497,0.497,5.0,0.1498884,6.842,4.442,1.047,0.547237,7.97812995,32.304581,109.250282,121.99675
239,8.18045606445813,28.885,3.859,1.585,0.841,0.149,0.576,0.41,0.403,0.212,0.118,0.26,0.212,0.308,0.247,0.463,0.294,0.373,5.0,0.1653037,7.302,4.286,1.04,0.56332,3.08762689,46.681103,111.47052,114.995674
240,8.173925197299173,358.49,21.186,1.295,0.941,0.151,0.456,0.55,0.384,0.417,0.216,0.459,0.254,0.468,0.298,0.464,0.362,0.411,8.0,0.2184204,6.476,4.286,1.044,0.500342,3.17331456,29.999968,101.071754,114.07811
241,7.886056647693163,29.442,2.385,0.9,0.9,0.151,0.557,0.547,0.444,0.414,0.193,0.391,0.228,0.401,0.324,0.516,0.489,0.607,7.0,0.1890148,6.562,4.353,1.043,0.616601,4.71170112,49.48074,114.669342,141.421326
242,8.3767507096021,79.511,42.468,1.083,0.646,0.151,0.14,0.1,0.443,0.105,0.137,0.073,0.211,0.176,0.263,0.228,0.202,0.375,6.0,0.1807029,6.713,3.147,1.042,0.530727,7.35065086,57.417915,99.632126,100.396423
243,8.050609993355087,358.112,106.391,1.593,0.768,0.149,0.537,0.215,0.43,0.147,0.123,0.156,0.19,0.225,0.279,0.394,0.266,0.349,4.0,0.2756251,6.781,3.348,1.039,0.582385,4.51474615,53.153721,81.458275,111.988487
244,9.022276394711152,483.236,22.858,2.001,0.951,0.146,0.601,0.324,0.372,0.555,0.154,0.327,0.203,0.837,0.189,0.432,0.448,0.573,6.0,0.2136412,7.849,4.375,1.046,0.671663,5.60217531,41.814247,98.366814,165.904236
245,8.657577319177793,32.245,4.873,2.137,0.821,0.146,0.581,0.484,0.484,0.297,0.15,0.339,0.25,0.321,0.289,0.516,0.34,0.411,5.0,0.2131619,7.547,4.375,1.049,0.608867,3.84100763,63.380669,103.810371,114.594177
246,8.2518119729938,74.321,12.733,3.046,0.825,0.144,0.178,0.418,0.438,0.184,0.151,0.151,0.231,0.379,0.258,0.344,0.154,0.278,7.0,0.1782542,8.496,5.377,1.038,0.661597,2.03522924,69.232452,126.577942,115.854805
247,7.958607314841775,378.904,20.885,1.483,0.944,0.148,0.663,0.38,0.335,0.351,0.226,0.37,0.229,0.388,0.245,0.459,0.396,0.404,7.0,0.3130653,7.544,5.054,1.059,0.674592,7.22356622,71.068909,118.241463,129.065048
248,7.366531544420414,36.588,3.894,1.617,0.869,0.145,0.631,0.449,0.432,0.316,0.135,0.311,0.216,0.419,0.257,0.504,0.371,0.455,9.0,0.1495219,7.677,5.31,1.038,0.645146,6.29950184,75.86026,143.016159,119.389893
