mol_id,PKI,0,1,2,3,5,8,9,10,20,21,31,32,75,76,100,101,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
127,5.651695136951839,187.813,7.047,2.356,0.952,0.146,0.786,0.355,0.327,0.14,0.345,0.213,0.289,0.164,0.313,0.489,0.474,5.0,0.2856528,8.196,4.487,1.02,0.602058,4.05980323,87.067429,139.394653,118.581017
128,6.013228265733755,137.369,7.271,3.664,0.926,0.149,0.342,0.365,0.338,0.238,0.214,0.289,0.269,0.311,0.293,0.348,0.294,3.0,0.2610644,7.213,3.08,1.014,0.518647,1.8728496,65.767059,72.776215,95.054352
129,7.522878745280337,50.081,20.871,8.592,0.63,0.148,0.081,0.479,0.314,0.358,0.52,0.121,0.358,0.652,0.608,0.291,0.314,4.0,0.1839222,8.9,3.91,1.058,0.636456,6.7443231,80.880753,96.725327,130.394073
130,7.397940008672037,422.095,216.584,13.052,0.648,0.144,0.608,0.428,0.273,0.622,0.481,0.463,0.248,0.691,0.663,0.437,0.565,5.0,0.2795398,9.265,6.189,1.035,0.588282,4.68650606,85.086731,171.309036,159.752853
131,6.6777807052660805,21.779,9.091,1.721,0.668,0.144,0.416,0.346,0.365,0.221,0.135,0.255,0.197,0.258,0.207,0.376,0.24,10.0,0.296226,8.462,6.152,1.04,0.535017,6.35315427,96.51944,146.321838,139.317886
132,7.397940008672037,272.652,134.93,10.143,0.653,0.145,0.43,0.118,0.256,0.256,0.501,0.105,0.245,0.481,0.83,0.268,0.395,4.0,0.209273,8.832,3.943,1.011,0.623916,1.80525486,72.315186,108.195465,136.042999
134,6.958607314841775,22.284,11.422,1.087,0.64,0.144,0.447,0.345,0.263,0.213,0.204,0.252,0.177,0.247,0.193,0.352,0.256,8.0,0.2710792,8.163,6.053,1.027,0.546118,7.21929111,85.023842,142.901352,96.825554
135,7.221848749616356,291.858,49.219,7.563,0.837,0.141,0.269,0.044,0.421,0.046,0.273,0.025,0.332,0.093,0.256,0.245,0.239,4.0,0.2832469,9.376,2.98,1.021,0.603823,6.32366258,108.495499,120.004173,134.72612
136,7.154901959985743,201.869,9.494,2.805,0.943,0.144,0.535,0.386,0.276,0.504,0.102,0.354,0.144,0.615,0.162,0.399,0.34,3.0,0.216684,7.984,3.047,1.03,0.506633,4.29820012,68.191345,84.106598,125.891739
137,7.154901959985743,18.125,8.282,2.33,0.631,0.143,0.396,0.361,0.418,0.646,0.214,0.375,0.253,0.684,0.224,0.392,0.402,5.0,0.343251,7.968,4.018,1.019,0.523637,5.13265045,97.098007,116.369659,143.93219
139,6.251811972993799,19.373,9.063,1.755,0.642,0.144,0.469,0.404,0.378,0.358,0.219,0.352,0.228,0.378,0.275,0.417,0.4,4.0,0.3396978,7.776,2.88,1.036,0.572241,3.55377177,119.504066,126.912521,137.469803
140,7.522878745280337,228.819,106.726,15.955,0.651,0.143,0.229,0.119,0.526,0.444,0.388,0.131,0.464,0.645,0.324,0.291,0.372,7.0,0.2196892,9.513,5.19,1.013,0.674591,2.95259268,94.475899,191.803574,138.984146
142,6.309803919971486,471.047,102.305,1.961,0.819,0.139,0.868,0.503,0.404,0.554,0.223,0.51,0.264,0.527,0.291,0.592,0.573,6.0,0.1465471,9.052,5.1,1.011,0.617415,2.62425592,67.217705,105.570381,119.27298
143,6.455931955649724,141.71,19.37,7.022,0.843,0.143,0.098,0.356,0.373,0.194,0.253,0.241,0.278,0.273,0.309,0.276,0.174,8.0,0.2345681,9.19,5.123,1.018,0.564408,3.27540394,80.661041,87.966957,137.571594
144,6.795880017344075,150.73,9.281,2.15,0.93,0.146,0.342,0.382,0.449,0.235,0.281,0.274,0.369,0.249,0.347,0.391,0.285,3.0,0.3022988,8.026,2.827,1.033,0.568946,4.64452409,76.885475,66.207634,106.756607
145,6.267606240177032,212.939,16.172,3.417,0.916,0.146,0.188,0.422,0.315,0.473,0.3,0.37,0.329,0.615,0.274,0.308,0.341,5.0,0.2104986,7.701,2.612,1.034,0.550496,4.05305102,69.939903,87.860619,121.466118
146,7.522878745280337,306.111,6.374,2.779,0.971,0.144,0.722,0.491,0.484,0.433,0.29,0.403,0.309,0.524,0.372,0.566,0.468,4.0,0.4157189,7.494,3.262,1.025,0.512963,3.32819243,66.629044,91.273827,130.644394
147,7.154901959985743,18.783,8.679,1.815,0.642,0.144,0.406,0.31,0.449,0.512,0.21,0.307,0.256,0.686,0.259,0.388,0.417,2.0,0.2404234,8.503,3.047,1.023,0.578431,5.10457644,95.871033,102.601669,106.631027
148,8.0,18.895,9.582,1.996,0.62,0.144,0.444,0.344,0.435,0.493,0.165,0.333,0.218,0.667,0.266,0.408,0.399,4.0,0.3009482,8.425,2.947,1.023,0.578338,3.59328709,93.438148,99.443649,144.729279
149,6.251811972993799,69.717,20.657,5.316,0.729,0.147,0.092,0.477,0.356,0.551,0.243,0.452,0.295,0.54,0.338,0.308,0.275,2.0,0.2377565,7.686,3.08,1.013,0.546836,3.38794484,77.213188,97.783539,86.203812
150,7.301029995663981,263.691,6.728,3.388,0.963,0.142,0.315,0.378,0.351,0.486,0.214,0.338,0.225,0.649,0.253,0.348,0.376,3.0,0.3617111,8.557,3.047,1.017,0.567738,2.66712451,77.391487,100.430115,146.384491
151,6.958607314841775,19.922,8.515,1.854,0.658,0.146,0.414,0.324,0.467,0.545,0.209,0.329,0.265,0.716,0.26,0.402,0.428,6.0,0.2437138,8.548,3.013,1.023,0.586744,5.88294655,71.337448,108.25618,113.435165
155,6.585026652029182,12.934,8.454,2.115,0.55,0.148,0.476,0.418,0.497,0.219,0.255,0.281,0.308,0.222,0.314,0.464,0.359,6.0,0.3016872,7.07,4.339,1.063,0.475662,6.77486751,88.167595,132.617935,106.052834
156,6.508638306165727,226.926,4.571,2.457,0.97,0.152,0.659,0.52,0.398,0.569,0.324,0.493,0.329,0.528,0.445,0.526,0.526,6.0,0.4538636,6.477,4.337,1.051,0.384625,6.91709826,60.13937,116.232903,116.142151
158,7.045757490560675,333.106,4.216,2.65,0.98,0.149,0.955,0.525,0.332,0.627,0.311,0.451,0.311,0.502,0.391,0.604,0.659,5.0,0.2869978,7.184,4.037,1.043,0.435681,6.27661412,61.967697,99.204765,84.621254
159,5.586700235918748,106.785,12.049,2.097,0.883,0.146,0.166,0.468,0.451,0.386,0.217,0.389,0.282,0.4,0.348,0.362,0.251,5.0,0.3302283,8.004,4.237,1.043,0.435905,4.45886147,54.708771,152.79039,122.117386
160,7.522878745280337,14.884,4.197,1.428,0.726,0.149,0.483,0.536,0.329,0.447,0.348,0.421,0.277,0.492,0.373,0.449,0.406,4.0,0.1751445,7.39,4.238,1.038,0.436599,4.74509454,52.880901,981.84375,103.970039
162,7.096910013008056,21.495,2.859,2.15,0.811,0.147,0.498,0.481,0.408,0.609,0.208,0.513,0.274,0.522,0.32,0.462,0.417,6.0,0.3372321,7.607,4.238,1.048,0.491408,5.37245985,66.29879,179.543823,117.084854
163,5.43533393574791,421.128,24.583,4.893,0.935,0.146,0.985,0.039,0.468,0.009,0.255,0.013,0.31,0.019,0.311,0.497,0.414,4.0,0.3245387,7.442,4.406,1.058,0.45693,4.28975528,62.563572,182.065155,132.038269
164,6.721246399047171,49.236,3.628,1.921,0.899,0.147,0.078,0.5,0.357,0.488,0.461,0.462,0.29,0.398,0.341,0.312,0.337,3.0,0.1925403,7.3,3.963,1.075,0.434195,7.96720072,39.587093,193.69986,135.415833
165,7.522878745280337,78.533,14.829,1.944,0.824,0.147,0.09,0.465,0.501,0.287,0.556,0.368,0.437,0.441,0.51,0.352,0.329,4.0,0.4300751,6.91,4.03,1.059,0.439439,6.99456184,79.646774,195.117172,126.87973
166,5.619788758288394,176.71,27.933,9.092,0.827,0.145,0.127,0.084,0.156,0.112,0.003,0.09,0.016,0.087,0.028,0.122,0.086,3.0,0.2246387,7.508,4.353,1.058,0.545369,8.00578901,46.663101,102.199722,69.101097
167,5.187086643357144,318.769,15.765,2.706,0.945,0.146,0.299,0.609,0.434,0.439,0.22,0.478,0.292,0.474,0.284,0.447,0.265,6.0,0.3135388,7.533,4.214,1.03,0.460345,1.83554538,41.106064,97.616966,85.147713
168,5.337242168318426,18.156,4.99,2.65,0.704,0.148,0.557,0.506,0.521,0.325,0.299,0.382,0.323,0.412,0.335,0.528,0.365,4.0,0.2972824,7.434,4.08,1.038,0.471415,4.59886561,60.593918,85.635849,79.511627
169,5.619788758288394,15.298,6.589,1.973,0.641,0.148,0.527,0.549,0.455,0.336,0.125,0.407,0.23,0.468,0.255,0.511,0.425,4.0,0.3066972,7.811,4.115,1.015,0.5019,5.50114171,35.934341,73.951134,84.503578
170,5.769551078621726,28.935,5.418,1.423,0.809,0.146,0.545,0.455,0.319,0.277,0.159,0.336,0.17,0.328,0.246,0.439,0.359,3.0,0.2548912,8.016,4.08,1.084,0.596465,6.22332107,62.636032,84.190315,110.610268
171,5.6020599913279625,25.207,7.283,0.946,0.754,0.145,0.544,0.475,0.337,0.232,0.112,0.313,0.167,0.309,0.244,0.452,0.246,3.0,0.2658367,7.564,3.945,1.031,0.519301,4.20379988,46.516708,99.720093,92.768845
172,5.6020599913279625,28.616,7.165,1.691,0.764,0.143,0.567,0.478,0.462,0.276,0.165,0.343,0.226,0.34,0.376,0.502,0.281,4.0,0.192287,8.045,4.148,1.01,0.550733,3.45431085,73.568176,137.220581,89.135284
173,5.6020599913279625,32.484,3.95,1.197,0.863,0.145,0.566,0.462,0.206,0.239,0.145,0.312,0.126,0.328,0.256,0.411,0.257,4.0,0.1837817,7.704,4.114,1.021,0.5525,1.26695506,53.440918,98.88649,78.816315
174,5.853871964321762,18.621,6.906,1.037,0.701,0.148,0.602,0.496,0.331,0.258,0.082,0.355,0.153,0.348,0.154,0.476,0.38,4.0,0.3064137,8.165,4.046,1.033,0.518417,4.01621691,41.580078,92.100212,96.610481
175,5.619788758288394,237.935,9.593,4.102,0.946,0.144,0.621,0.473,0.369,0.291,0.145,0.332,0.207,0.364,0.234,0.487,0.344,8.0,0.2015366,8.14,5.855,1.026,0.481557,1.65808229,50.964512,124.004105,85.562859
176,5.619788758288394,393.358,10.428,2.651,0.968,0.146,0.557,0.436,0.35,0.389,0.237,0.358,0.218,0.378,0.342,0.448,0.411,4.0,0.3093776,7.385,4.013,1.037,0.512348,5.49161131,77.707153,91.219437,81.773598
178,5.657577319177793,14.76,8.58,1.432,0.596,0.145,0.499,0.383,0.34,0.371,0.11,0.446,0.177,0.292,0.195,0.407,0.36,5.0,0.470975,7.761,3.81,1.057,0.470373,6.8085132,61.04174,115.068687,113.347809
179,5.221848749616356,21.747,5.788,2.659,0.72,0.145,0.523,0.514,0.428,0.456,0.135,0.418,0.227,0.398,0.213,0.489,0.436,4.0,0.298215,8.044,4.215,1.038,0.562416,8.83932272,72.224754,92.129723,98.221664
180,5.075720713938118,160.722,14.506,4.085,0.896,0.148,0.213,0.532,0.393,0.531,0.22,0.512,0.257,0.575,0.354,0.379,0.34,3.0,0.1721288,7.417,4.013,1.046,0.476366,4.97309392,50.571411,91.426659,95.881081
181,7.823908740944319,20.922,4.036,1.77,0.783,0.148,0.609,0.451,0.443,0.336,0.164,0.325,0.25,0.373,0.21,0.501,0.442,8.0,0.2614058,7.469,4.673,1.032,0.537199,3.21864787,55.685246,157.118729,83.803818
182,8.154901959985743,501.95,107.489,3.787,0.819,0.147,0.748,0.214,0.495,0.092,0.38,0.121,0.342,0.159,0.399,0.486,0.448,4.0,0.2222901,7.413,3.616,1.017,0.547965,2.61762958,45.256001,140.96904,111.134773
183,7.795880017344075,13.41,5.96,3.328,0.591,0.147,0.633,0.509,0.469,0.439,0.158,0.418,0.272,0.31,0.238,0.537,0.474,3.0,0.3407091,7.447,3.683,1.025,0.476769,1.78221839,59.522808,114.909393,51.458572
184,7.008773924307505,167.299,5.289,3.588,0.95,0.147,0.49,0.434,0.426,0.744,0.127,0.471,0.237,1.114,0.205,0.45,0.448,7.0,0.3304086,7.195,3.616,1.022,0.490447,2.95700786,71.467056,139.718796,116.017952
185,7.086186147616283,35.662,5.175,0.929,0.854,0.146,0.514,0.307,0.297,0.156,0.106,0.21,0.161,0.196,0.197,0.373,0.261,6.0,0.1957092,7.777,5.336,1.052,0.630152,7.51165351,57.194847,86.15432,58.992821
186,5.0,101.31,42.053,6.053,0.678,0.153,0.149,0.071,0.208,0.034,0.003,0.038,0.022,0.045,0.038,0.143,0.046,6.0,0.2127466,6.635,4.855,1.053,0.560647,3.20693749,67.035133,131.341476,60.451778
187,5.980468315468745,16.158,4.13,1.999,0.725,0.149,0.537,0.498,0.474,0.203,0.213,0.308,0.3,0.296,0.346,0.503,0.333,5.0,0.2722944,6.562,3.616,1.03,0.453602,3.28880507,41.574512,109.061279,49.230209
188,6.34008379993015,322.576,84.769,3.931,0.784,0.146,0.22,0.114,0.414,0.118,0.294,0.101,0.315,0.258,0.273,0.249,0.225,5.0,0.3020818,7.218,4.688,1.045,0.505244,6.8964191,67.751396,110.332741,54.878464
189,7.327902142064283,70.877,22.602,2.731,0.737,0.143,0.075,0.507,0.42,0.005,0.2,0.398,0.313,0.4,0.319,0.334,0.122,5.0,0.3937806,7.466,4.52,1.036,0.476934,3.5253661,53.675312,164.070312,126.205444
190,8.221848749616356,9.402,6.981,2.379,0.501,0.144,0.394,0.404,0.522,0.244,0.411,0.312,0.455,0.329,0.495,0.44,0.345,4.0,0.4861992,6.628,3.851,1.014,0.407417,3.40364449,46.292763,115.413704,104.982849
191,7.468521082957745,28.079,5.975,3.157,0.755,0.147,0.077,0.157,0.438,0.332,0.256,0.293,0.341,0.372,0.384,0.224,0.344,5.0,0.3546875,7.283,3.75,1.018,0.490362,4.91047367,57.319923,98.028358,62.929062
192,7.136677139879544,40.765,7.066,5.513,0.764,0.145,0.074,0.384,0.344,0.275,0.168,0.231,0.263,0.291,0.236,0.267,0.222,,,,,,,,,,
193,9.0,340.814,10.644,4.007,0.959,0.144,0.586,0.539,0.385,0.562,0.451,0.465,0.35,0.629,0.592,0.503,0.58,4.0,0.3932887,7.571,3.75,1.013,0.439421,2.36148727,60.253071,150.376709,74.02182
194,8.698970004336019,303.48,216.07,7.388,0.576,0.143,0.424,0.36,0.511,0.536,0.258,0.332,0.356,0.819,0.292,0.432,0.384,6.0,0.4916386,6.775,4.554,1.014,0.40899,1.86418609,80.993896,165.961685,127.72023
195,8.096910013008056,30.27,4.834,2.04,0.815,0.145,0.593,0.425,0.455,0.245,0.342,0.336,0.348,0.379,0.387,0.491,0.431,6.0,0.1788621,8.304,3.884,1.012,0.617741,5.08286697,48.91658,124.127403,81.863365
196,8.301029995663981,419.162,182.836,4.476,0.691,0.142,0.599,0.461,0.438,0.284,0.173,0.33,0.265,0.353,0.247,0.499,0.37,4.0,0.3749961,7.473,3.75,1.026,0.424954,6.43181263,98.299377,127.831123,77.272835
197,7.154901959985743,382.473,7.424,4.05,0.971,0.142,0.524,0.496,0.415,0.402,0.185,0.417,0.264,0.481,0.265,0.478,0.377,3.0,0.345422,7.55,3.013,1.014,0.433572,2.0591029,71.152786,166.980103,80.017677
198,7.2839966563652,17.822,7.329,1.41,0.671,0.14,0.508,0.381,0.411,0.171,0.272,0.251,0.275,0.259,0.281,0.434,0.285,7.0,0.2998672,7.739,3.918,1.044,0.474347,6.66592171,46.512321,141.254272,124.812927
199,7.602059991327962,284.555,5.902,3.18,0.969,0.141,0.853,0.5,0.485,0.406,0.4,0.411,0.434,0.482,0.462,0.613,0.559,5.0,0.4348857,7.183,3.984,1.039,0.422449,4.18079667,62.383064,144.613281,94.49147
201,5.334419008982047,36.629,13.934,4.144,0.67,0.138,0.04,0.434,0.464,0.231,0.345,0.253,0.35,0.287,0.291,0.313,0.211,5.0,0.3838708,8.285,4.773,1.086,0.477465,6.861506,116.38324,179.568161,140.82962
202,5.366531544420414,127.357,42.84,8.302,0.713,0.138,0.269,0.061,0.375,0.011,0.047,0.02,0.262,0.03,0.345,0.235,0.101,4.0,0.2426065,9.014,4.637,1.069,0.569798,3.94732005,84.72966,150.187195,171.362366
203,5.156144577376839,460.348,234.379,89.709,0.587,0.14,0.587,0.531,0.378,0.457,0.33,0.513,0.378,0.391,0.368,0.499,0.429,7.0,0.2853232,7.789,4.102,1.05,0.536107,9.67252313,62.811775,138.77475,92.682831
204,5.87942606879415,11.308,6.994,3.57,0.517,0.143,0.466,0.49,0.45,0.37,0.244,0.388,0.316,0.382,0.321,0.469,0.399,4.0,0.2663033,7.519,3.66,1.068,0.461874,7.04528883,74.033966,95.710136,112.083496
206,7.301029995663981,21.097,2.961,2.289,0.801,0.146,0.486,0.542,0.456,0.339,0.24,0.409,0.271,0.441,0.34,0.495,0.387,3.0,0.3178785,7.855,4.305,1.038,0.519355,5.11199767,65.847946,199.337448,130.985886
207,7.045757490560675,222.342,7.087,1.62,0.962,0.149,0.914,0.477,0.405,0.49,0.267,0.457,0.266,0.495,0.384,0.599,0.56,8.0,0.2835013,7.244,4.334,1.049,0.502632,4.44419365,55.069149,116.570618,131.823822
208,5.97061622231479,15.18,3.946,2.204,0.712,0.148,0.477,0.524,0.408,0.309,0.239,0.376,0.291,0.45,0.378,0.47,0.34,4.0,0.3712947,7.471,4.441,1.03,0.446161,5.01772646,77.820114,147.049835,88.154068
210,6.013228265733755,123.412,13.387,2.613,0.885,0.146,0.192,0.413,0.41,0.298,0.269,0.34,0.289,0.399,0.343,0.339,0.337,5.0,0.3273446,7.523,4.338,1.026,0.474033,4.80012952,63.573151,186.73851,143.529022
211,7.154901959985743,313.26,10.984,2.298,0.959,0.147,0.59,0.427,0.32,0.547,0.187,0.47,0.215,0.545,0.251,0.446,0.429,5.0,0.1505994,7.551,4.27,1.039,0.454997,4.95292239,63.95245,172.291443,125.613266
212,6.698970004336019,126.935,33.415,3.684,0.774,0.145,0.301,0.02,0.569,0.002,0.002,0.004,0.443,0.006,0.576,0.297,0.072,6.0,0.2207399,7.337,4.571,1.034,0.480398,5.10672971,76.096786,218.330505,101.511612
214,5.561141340579438,358.814,60.252,26.727,0.805,0.137,0.344,0.219,0.055,0.206,0.01,0.246,0.018,0.315,0.024,0.206,0.186,7.0,0.1410433,9.197,4.943,1.042,0.608349,8.15262007,66.963997,143.747803,134.708435
216,7.698970004336019,17.367,5.408,2.363,0.691,0.149,0.525,0.499,0.425,0.279,0.144,0.347,0.226,0.279,0.253,0.483,0.38,1.0,0.3117618,7.243,3.591,1.02,0.503704,2.84815997,62.277828,149.216675,64.702896
217,8.397940008672037,27.362,2.996,1.993,0.846,0.151,0.548,0.439,0.364,0.233,0.153,0.242,0.236,0.309,0.234,0.451,0.381,5.0,0.1621894,7.381,3.692,1.023,0.590858,2.85315811,74.072296,124.21283,67.421875
218,5.084072788302884,359.221,132.814,1.14,0.728,0.148,0.375,0.249,0.39,0.222,0.464,0.244,0.295,0.308,0.501,0.338,0.394,4.0,0.2183478,7.426,4.418,1.03,0.572493,3.81286907,79.292252,121.453598,116.608238
219,6.180456064458132,214.265,4.033,2.733,0.969,0.155,0.797,0.387,0.429,0.213,0.149,0.269,0.234,0.269,0.238,0.538,0.426,4.0,0.2446793,6.416,4.386,1.068,0.467196,6.84388676,42.159431,123.10498,60.861584
220,6.092588639225414,222.822,7.21,2.509,0.958,0.148,0.86,0.312,0.395,0.206,0.308,0.223,0.256,0.202,0.237,0.522,0.493,4.0,0.2481842,7.735,4.357,1.033,0.507905,6.31315185,48.083641,128.390564,95.509827
221,5.267606240177032,141.255,21.536,2.626,0.854,0.15,0.097,0.573,0.367,0.644,0.188,0.584,0.242,0.68,0.283,0.346,0.286,7.0,0.2003706,7.485,4.418,1.026,0.552497,5.61637412,73.856293,124.321548,70.38308
222,5.337242168318426,49.028,22.983,1.497,0.667,0.147,0.069,0.472,0.415,0.581,0.236,0.522,0.25,0.613,0.415,0.318,0.336,5.0,0.1798888,8.206,5.462,1.021,0.604521,5.12446263,71.221115,166.003433,119.521729
223,5.20342566678957,78.631,25.024,2.333,0.742,0.148,0.112,0.597,0.441,0.128,0.199,0.521,0.272,0.186,0.226,0.383,0.132,6.0,0.207457,7.569,4.665,1.036,0.608351,4.13439911,65.232635,146.529724,87.000816
224,5.392544976785332,402.96,113.388,5.05,0.773,0.147,0.496,0.324,0.41,0.134,0.337,0.2,0.327,0.139,0.441,0.41,0.271,6.0,0.4736552,6.956,3.684,1.038,0.415637,6.64269351,74.488945,130.507065,84.786255
225,8.657577319177793,239.937,17.279,3.71,0.92,0.147,0.577,0.585,0.389,0.559,0.24,0.59,0.255,0.462,0.26,0.517,0.421,5.0,0.3202029,6.869,3.75,1.048,0.480369,2.17480452,53.207352,155.33017,109.586563
226,7.853871964321762,17.675,3.918,2.508,0.733,0.15,0.608,0.424,0.482,0.323,0.198,0.306,0.279,0.282,0.319,0.505,0.395,7.0,0.2207469,6.973,5.045,1.054,0.484502,6.12177652,54.142029,92.272957,100.70266
227,8.568636235841012,235.136,15.042,2.698,0.93,0.147,0.269,0.52,0.508,0.543,0.25,0.466,0.326,0.548,0.415,0.433,0.331,5.0,0.2189896,6.957,3.884,1.048,0.536401,6.12051357,65.592461,107.576111,125.878571
228,8.1249387366083,193.516,4.546,1.341,0.97,0.149,0.915,0.38,0.47,0.185,0.183,0.224,0.274,0.262,0.302,0.588,0.432,8.0,0.2467269,6.383,3.583,1.048,0.500345,3.24438224,66.588318,105.899513,101.413475
229,8.721246399047171,33.182,4.266,1.926,0.843,0.143,0.566,0.431,0.399,0.242,0.176,0.308,0.238,0.297,0.257,0.465,0.338,10.0,0.2099237,8.075,4.42,1.041,0.622128,7.39211881,76.283974,137.705093,123.918869
230,7.602059991327962,14.042,4.27,1.351,0.714,0.147,0.541,0.424,0.418,0.373,0.111,0.336,0.201,0.371,0.25,0.461,0.353,5.0,0.3247112,6.255,4.375,1.051,0.438445,6.88456495,30.857769,120.747635,118.520912
231,8.795880017344075,29.221,2.923,1.694,0.864,0.146,0.574,0.407,0.465,0.251,0.165,0.272,0.275,0.227,0.355,0.482,0.42,5.0,0.1823825,7.597,3.415,1.041,0.617846,5.70614216,25.787579,107.761093,104.922691
233,8.337242168318426,69.843,3.984,1.217,0.931,0.149,0.189,0.451,0.342,0.221,0.158,0.305,0.211,0.309,0.209,0.327,0.243,5.0,0.1437966,7.056,3.415,1.037,0.559633,1.09616161,59.530361,123.064682,96.912628
234,6.931814138253839,27.07,3.08,0.824,0.874,0.151,0.579,0.474,0.421,0.186,0.158,0.296,0.226,0.316,0.264,0.492,0.316,7.0,0.2715441,6.616,4.152,1.048,0.547463,4.45405237,58.57019,121.745178,92.338264
235,7.173925197299173,25.862,3.01,1.538,0.85,0.15,0.633,0.417,0.482,0.315,0.191,0.295,0.277,0.411,0.3,0.511,0.343,4.0,0.2313117,6.383,3.281,1.037,0.516871,2.14343506,59.872852,151.016983,96.94355
236,7.251811972993799,189.338,5.377,1.297,0.966,0.151,0.876,0.518,0.418,0.466,0.153,0.454,0.224,0.627,0.275,0.604,0.513,5.0,0.1349543,6.576,3.348,1.031,0.546584,3.49526903,50.619881,61.317352,113.050461
237,7.366531544420414,29.498,3.656,1.402,0.854,0.147,0.539,0.407,0.346,0.198,0.163,0.256,0.211,0.256,0.264,0.431,0.302,6.0,0.1791107,7.244,3.281,1.033,0.576356,5.64224634,96.761574,130.545563,152.997833
238,8.136677139879543,157.081,10.053,1.773,0.93,0.153,0.137,0.495,0.424,0.411,0.117,0.364,0.214,0.45,0.235,0.352,0.255,6.0,0.3606343,5.94,4.24,1.047,0.383436,0.302811318,53.007774,109.888794,95.074867
239,8.18045606445813,26.936,5.044,0.806,0.822,0.149,0.56,0.526,0.384,0.327,0.123,0.369,0.181,0.406,0.282,0.49,0.324,6.0,0.2209359,6.795,4.42,1.041,0.549591,5.34825305,37.905083,115.637253,115.238808
240,8.173925197299173,273.894,61.003,4.557,0.807,0.151,0.273,0.099,0.464,0.154,0.28,0.108,0.313,0.069,0.384,0.278,0.243,5.0,0.1745297,6.746,4.353,1.046,0.520078,2.74617611,66.739761,114.433144,110.414383
241,7.886056647693163,43.742,25.405,2.529,0.61,0.151,0.033,0.39,0.354,0.001,0.059,0.005,0.277,0.006,0.322,0.259,0.272,5.0,0.2020712,7.167,4.286,1.039,0.610933,4.59307626,58.23439,127.675812,121.681198
242,8.3767507096021,26.024,3.16,0.987,0.863,0.151,0.571,0.508,0.455,0.427,0.149,0.38,0.222,0.315,0.282,0.511,0.463,5.0,0.1993586,6.78,3.348,1.045,0.582075,5.24387473,42.24791,105.255409,109.964584
243,8.050609993355087,337.854,4.786,1.269,0.982,0.149,0.945,0.477,0.254,0.312,0.11,0.332,0.136,0.44,0.176,0.559,0.452,3.0,0.2175682,6.896,3.348,1.041,0.570777,4.18963209,64.559555,108.857445,96.982124
244,9.022276394711152,385.629,124.405,95.983,0.636,0.146,0.325,0.401,0.213,0.284,0.513,0.353,0.241,0.52,0.33,0.313,0.347,5.0,0.1770968,7.81,4.509,1.041,0.758375,6.03245006,72.499969,142.744629,125.613564
245,8.657577319177793,37.848,4.704,1.003,0.869,0.146,0.61,0.463,0.404,0.268,0.134,0.306,0.2,0.339,0.272,0.492,0.33,9.0,0.1291998,7.589,4.509,1.05,0.643169,4.00481927,54.349419,129.401642,111.70961
246,8.2518119729938,118.718,9.649,2.58,0.907,0.144,0.211,0.482,0.508,0.397,0.54,0.379,0.521,0.415,0.591,0.4,0.389,7.0,0.3913015,6.999,5.577,1.037,0.464038,5.68677694,79.521072,120.308945,172.194763
247,7.958607314841775,34.575,2.195,1.265,0.909,0.148,0.561,0.497,0.336,0.342,0.165,0.318,0.205,0.411,0.35,0.464,0.381,10.0,0.3042521,7.424,4.717,1.059,0.626988,6.22022582,62.456394,119.021469,93.649803
248,7.366531544420414,44.063,2.745,1.408,0.914,0.145,0.637,0.552,0.4,0.459,0.156,0.403,0.218,0.509,0.282,0.53,0.417,5.0,0.1962465,7.796,5.377,1.035,0.689322,2.39374868,78.561562,112.069611,161.263611
249,8.638272163982407,94.315,23.309,0.53,0.798,0.147,0.219,0.539,0.332,0.495,0.218,0.507,0.206,0.47,0.179,0.363,0.328,6.0,0.1630239,7.805,4.576,1.039,0.664165,5.72665802,70.565582,105.406532,104.826019
250,8.823908740944319,219.127,11.085,5.111,0.931,0.145,0.934,0.319,0.445,0.182,0.263,0.215,0.305,0.168,0.43,0.566,0.465,7.0,0.2460608,8.538,4.375,1.048,0.626924,6.78482628,64.169769,143.178146,128.053818
251,8.42021640338319,245.718,112.881,3.477,0.679,0.149,0.63,0.318,0.364,0.417,0.202,0.397,0.234,0.482,0.311,0.437,0.417,8.0,0.1892466,7.137,4.487,1.025,0.622927,2.08742374,54.555767,128.852966,97.568375
252,8.229147988357855,151.539,5.663,1.631,0.954,0.149,0.722,0.391,0.425,0.306,0.311,0.289,0.302,0.311,0.37,0.512,0.448,6.0,0.206186,7.43,4.702,1.037,0.649879,3.94421411,64.004791,200.511612,106.799072
253,8.468521082957745,292.926,157.33,5.645,0.643,0.146,0.283,0.288,0.324,0.497,0.178,0.383,0.215,0.33,0.26,0.298,0.451,3.0,0.3554842,6.987,5.175,1.038,0.45054,5.9852507,80.034164,160.379089,144.632065
254,5.651695136951839,41.739,17.458,3.829,0.662,0.149,0.052,0.519,0.525,0.557,0.258,0.513,0.352,0.684,0.381,0.365,0.344,6.0,0.3176698,7.32,4.788,1.082,0.519387,11.7768451,59.50766,148.68103,135.075073
255,6.43533393574791,237.279,18.82,1.77,0.92,0.145,0.685,0.272,0.445,0.29,0.223,0.222,0.284,0.283,0.397,0.467,0.372,10.0,0.2477865,8.016,5.564,1.13,0.589826,1.87986746,70.644424,127.120453,140.190048
