mol_id,PKI,conformations (ns),0,1,2,3,5,8,9,10,19,20,21,31,32,75,76,100,101,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
23,7.301029995663981,5.84,27.451,1.815,0.964,0.908,0.153,0.584,0.432,0.292,0.492,0.203,0.055,0.254,0.118,0.342,0.125,0.436,0.25,3.0,0.1578655,6.197,3.11,1.012,0.504017,2.48839921,40.305809,147.566696,53.572571
24,7.958212681028248,9.3,139.115,75.007,8.741,0.624,0.156,0.139,0.092,0.445,0.112,0.052,0.35,0.039,0.395,0.029,0.362,0.225,0.171,5.0,0.1552112,6.395,2.905,1.025,0.488109,5.07826953,64.655655,156.221329,71.159134
25,8.0,8.56,18.435,1.788,0.825,0.876,0.164,0.556,0.396,0.288,0.631,0.165,0.201,0.225,0.173,0.257,0.364,0.414,0.332,2.0,0.1870847,5.392,4.411,1.022,0.459432,2.60756939,58.396389,141.479523,52.617912
26,8.0,9.34,58.734,15.939,1.589,0.77,0.164,0.073,0.512,0.38,0.6,0.002,0.13,0.114,0.204,0.192,0.288,0.321,0.244,4.0,0.1521786,6.081,2.939,1.015,0.49095,3.34076814,57.0257,112.251091,71.213348
27,8.0,6.4,155.599,66.959,3.5,0.688,0.156,0.41,0.105,0.446,0.388,0.036,0.233,0.059,0.328,0.029,0.3,0.321,0.219,6.0,0.2112809,6.311,2.871,1.019,0.474835,4.41845065,63.266731,123.308113,41.150169
28,8.0,9.9,154.202,3.17,1.781,0.969,0.16,0.733,0.365,0.39,0.708,0.624,0.076,0.328,0.134,0.839,0.165,0.496,0.47,4.0,0.2143651,6.048,4.748,1.019,0.507264,3.08002887,52.735886,138.0271,68.012527
29,7.301029995663981,1.79,20.012,3.951,1.12,0.798,0.159,0.563,0.444,0.251,0.528,0.306,0.112,0.307,0.151,0.382,0.179,0.419,0.315,3.0,0.1524621,6.182,3.674,1.077,0.47776,5.89320325,50.404488,130.12825,38.300411
30,6.721246399047171,0.76,278.966,5.743,1.224,0.976,0.155,0.389,0.451,0.3,0.554,0.205,0.142,0.301,0.174,0.19,0.261,0.38,0.301,5.0,0.1225293,6.203,3.572,1.023,0.54911,2.67329342,99.678452,131.364563,65.345604
31,6.102372908709558,6.5,198.594,6.642,5.562,0.942,0.153,0.506,0.471,0.453,0.486,0.584,0.23,0.451,0.315,0.803,0.225,0.476,0.433,5.0,0.359069,6.377,3.368,1.073,0.421921,8.52281605,54.938736,137.516251,53.876019
32,7.0,7.07,195.469,7.561,2.502,0.951,0.156,0.853,0.355,0.386,0.796,0.253,0.176,0.269,0.219,0.314,0.242,0.531,0.409,4.0,0.2403666,6.068,3.504,1.014,0.467621,0.399231332,83.885101,127.448807,68.488159
33,7.301029995663981,1.73,224.601,2.348,1.328,0.984,0.156,0.723,0.48,0.365,0.814,0.363,0.197,0.349,0.249,0.345,0.278,0.523,0.458,4.0,0.1686108,6.951,4.408,1.011,0.499315,2.02872039,82.354813,149.842361,46.440655
34,7.301029995663981,1.55,132.195,18.61,0.875,0.872,0.159,0.171,0.462,0.3,0.152,0.365,0.107,0.406,0.162,0.36,0.199,0.311,0.208,4.0,0.1930674,6.314,4.237,1.011,0.510028,2.95486536,47.781914,153.368561,62.293659
35,7.154901959985743,6.63,27.598,1.564,0.805,0.921,0.158,0.528,0.355,0.288,0.524,0.141,0.081,0.195,0.131,0.287,0.132,0.39,0.249,8.0,0.1032897,6.245,4.7,1.011,0.535219,3.20157238,40.484512,130.821152,47.667847
36,6.920818753952375,3.81,23.958,3.853,1.762,0.81,0.153,0.546,0.43,0.432,0.415,0.214,0.144,0.284,0.202,0.306,0.187,0.469,0.258,7.0,0.232512,6.497,4.813,1.012,0.494836,1.74288907,67.496162,128.738022,25.919558
37,6.721246399047171,2.44,25.606,3.748,1.253,0.837,0.154,0.559,0.444,0.318,0.478,0.406,0.207,0.355,0.206,0.488,0.272,0.44,0.363,7.0,0.2302478,6.971,5.007,1.012,0.522512,1.06621487,63.465511,157.183258,80.058975
38,5.5003129173815966,2.42,34.381,2.156,1.234,0.91,0.152,0.552,0.321,0.275,0.406,0.371,0.124,0.264,0.161,0.446,0.215,0.382,0.3,4.0,0.1521745,7.02,4.407,1.011,0.563945,1.40362536,60.64764,156.958008,54.482864
39,6.200659450546418,7.27,196.918,39.495,1.572,0.827,0.155,0.22,0.104,0.366,0.113,0.085,0.305,0.129,0.276,0.026,0.477,0.23,0.168,6.0,0.2222097,6.777,4.17,1.008,0.547013,1.68045942,86.268204,137.539703,72.664108
40,7.522878745280337,3.53,110.709,13.813,3.501,0.865,0.156,0.093,0.482,0.488,0.053,0.346,0.286,0.341,0.353,0.313,0.43,0.355,0.229,7.0,0.0729772,6.223,3.641,1.009,0.501748,2.33376226,40.012341,150.462677,56.437782
41,7.301029995663981,2.99,26.154,1.77,0.606,0.917,0.158,0.545,0.41,0.268,0.591,0.183,0.077,0.235,0.111,0.287,0.156,0.407,0.284,7.0,0.2136573,5.822,4.977,1.017,0.528381,3.89305377,60.083015,160.88414,68.580666
42,8.0,6.01,142.797,36.831,2.937,0.782,0.155,0.293,0.079,0.434,0.198,0.057,0.451,0.048,0.36,0.02,0.681,0.269,0.235,9.0,0.2351511,6.46,3.076,1.022,0.491753,5.22190596,47.467701,136.14975,52.846275
43,8.0,3.88,18.679,4.68,1.225,0.76,0.156,0.587,0.459,0.393,0.395,0.28,0.178,0.317,0.228,0.37,0.277,0.48,0.284,5.0,0.146025,6.236,3.842,1.047,0.445439,5.35098424,62.72617,141.416275,72.178192
44,6.823908740944319,4.39,27.471,4.071,1.045,0.843,0.153,0.559,0.423,0.228,0.573,0.22,0.126,0.298,0.135,0.275,0.178,0.403,0.306,1.0,0.1957452,7.185,4.514,1.021,0.558015,3.86331631,60.779259,129.948685,67.210365
45,6.920818753952375,3.98,244.21,17.982,1.166,0.927,0.151,0.789,0.466,0.317,0.753,0.384,0.165,0.434,0.189,0.313,0.256,0.524,0.434,3.0,0.1146339,7.673,2.768,1.01,0.602716,2.21166495,79.345764,139.017303,85.660233
46,8.0,3.63,15.741,6.141,0.844,0.693,0.155,0.505,0.35,0.381,0.383,0.213,0.1,0.256,0.172,0.287,0.191,0.412,0.232,4.0,0.1027409,6.267,4.21,1.015,0.432473,3.47177943,63.189758,136.442673,82.319115
47,8.0,2.73,16.036,6.259,1.284,0.68,0.153,0.504,0.415,0.411,0.676,0.201,0.187,0.291,0.225,0.257,0.3,0.444,0.355,3.0,0.188831,6.847,3.144,1.016,0.482035,2.82189237,43.865036,136.145294,55.442818
48,8.0,0.52,16.44,5.955,1.099,0.7,0.155,0.507,0.353,0.364,0.632,0.182,0.123,0.247,0.183,0.236,0.209,0.408,0.312,3.0,0.2181565,6.441,3.247,1.024,0.478497,2.50072928,62.171715,162.303436,89.927071
49,8.0,5.37,126.985,7.638,5.656,0.905,0.155,0.19,0.336,0.437,0.205,0.422,0.194,0.311,0.286,0.522,0.278,0.321,0.274,4.0,0.2032813,6.711,3.11,1.013,0.465566,2.80206518,96.599869,130.221756,74.16066
50,7.698970004336019,7.99,263.152,117.516,4.889,0.683,0.153,0.64,0.448,0.377,0.793,0.408,0.143,0.502,0.226,0.306,0.266,0.488,0.448,4.0,0.2436612,7.322,3.042,1.035,0.526074,3.2931074,69.783768,162.017746,89.356232
51,7.698970004336019,6.62,13.838,6.036,1.345,0.652,0.155,0.457,0.385,0.401,0.342,0.353,0.104,0.316,0.184,0.497,0.187,0.414,0.267,8.0,0.2156568,6.627,3.042,1.032,0.426982,3.47817914,85.915092,150.637558,78.897995
52,7.698970004336019,1.55,71.43,5.761,2.478,0.897,0.153,0.106,0.385,0.403,0.099,0.341,0.338,0.306,0.292,0.457,0.267,0.298,0.259,3.0,0.2626286,7.088,3.144,1.035,0.48419,6.06475545,65.924973,174.792969,73.890045
53,7.698970004336019,8.74,236.637,16.171,2.568,0.927,0.155,0.32,0.509,0.416,0.259,0.664,0.442,0.488,0.332,0.656,0.46,0.415,0.455,3.0,0.1156133,6.715,2.905,1.038,0.491971,2.38551676,59.739372,165.180176,101.428268
54,7.397940008672037,6.11,155.781,9.527,5.243,0.913,0.153,0.139,0.446,0.381,0.495,0.329,0.276,0.438,0.293,0.302,0.375,0.322,0.367,4.0,0.2328319,7.249,3.076,1.049,0.513807,4.82876986,64.65152,125.045204,79.495926
55,8.0,4.8,21.161,5.722,1.193,0.754,0.151,0.516,0.369,0.378,0.423,0.324,0.116,0.304,0.189,0.502,0.201,0.421,0.288,7.0,0.2424756,7.395,2.973,1.026,0.497826,4.26529396,79.308838,147.796097,114.030701
56,5.300162274132754,9.91,17.049,7.782,1.019,0.66,0.152,0.504,0.354,0.396,0.358,0.23,0.103,0.254,0.185,0.282,0.207,0.418,0.23,6.0,0.1172758,6.64,4.446,1.032,0.460057,4.52147059,60.177345,141.319168,87.002441
57,4.500312917381596,9.05,15.149,9.052,1.229,0.596,0.15,0.467,0.397,0.329,0.659,0.204,0.149,0.266,0.184,0.231,0.235,0.398,0.337,6.0,0.2185301,7.552,4.181,1.04,0.49788,4.11409706,89.731018,181.363968,113.321259
58,5.100179497572904,2.44,17.01,4.976,1.351,0.729,0.152,0.472,0.355,0.3,0.403,0.268,0.257,0.279,0.217,0.323,0.394,0.376,0.309,3.0,0.1278207,6.582,4.25,1.081,0.45546,5.31226717,76.378357,154.555664,97.532288
59,4.508638306165727,2.82,11.696,4.726,2.998,0.602,0.15,0.474,0.582,0.355,0.505,0.346,0.365,0.435,0.283,0.4,0.619,0.47,0.406,5.0,0.3470934,6.845,4.216,1.102,0.419722,10.2494106,55.150997,199.081497,88.534683
60,5.300162274132754,1.31,232.142,101.011,8.774,0.679,0.148,0.707,0.16,0.403,0.644,0.156,0.285,0.155,0.272,0.099,0.272,0.424,0.362,6.0,0.2109077,8.028,4.216,1.021,0.496039,4.30903614,76.125229,165.084274,116.194557
61,6.823908740944319,0.35,13.62,6.376,1.246,0.641,0.153,0.436,0.469,0.355,0.299,0.398,0.186,0.367,0.215,0.527,0.278,0.42,0.294,6.0,0.2748829,6.532,5.486,1.039,0.422188,4.22760292,63.293995,199.67984,73.642281
62,6.508638306165727,5.84,189.811,12.105,3.681,0.923,0.153,0.393,0.388,0.325,0.227,0.342,0.333,0.28,0.274,0.608,0.336,0.369,0.301,4.0,0.2739977,6.734,3.007,1.052,0.478682,7.11338704,57.371758,143.828598,78.961571
63,7.301029995663981,9.68,184.378,7.163,3.117,0.947,0.149,0.466,0.399,0.256,0.379,0.419,0.196,0.333,0.221,0.711,0.141,0.374,0.331,5.0,0.2740586,7.628,2.871,1.04,0.499873,6.08638486,87.896301,188.334335,140.209152
64,6.0,4.7,36.212,7.535,1.353,0.803,0.151,0.065,0.405,0.455,0.339,0.355,0.233,0.316,0.287,0.564,0.387,0.308,0.309,1.0,0.2494989,7.504,4.343,1.054,0.533297,8.17063616,68.525185,181.638214,99.045883
65,5.903089986991944,1.88,14.678,6.401,1.138,0.661,0.155,0.458,0.392,0.404,0.313,0.531,0.098,0.366,0.183,0.366,0.205,0.418,0.314,4.0,0.1656779,6.812,3.11,1.027,0.444766,4.39542901,92.301468,145.824234,107.527565
66,5.600326278518962,1.24,62.688,14.373,5.212,0.762,0.153,0.077,0.505,0.325,0.197,0.492,0.328,0.482,0.272,0.361,0.249,0.302,0.339,2.0,0.1258878,6.946,3.007,1.037,0.520353,5.26698206,73.59845,152.641083,81.656219
67,6.0,8.92,295.61,14.792,1.574,0.948,0.155,0.945,0.487,0.432,0.969,0.44,0.222,0.436,0.257,0.619,0.167,0.621,0.544,5.0,0.1515583,6.951,3.042,1.034,0.508644,3.66482701,75.493179,146.026031,62.86182
68,5.400116927926312,8.21,14.546,5.294,1.378,0.686,0.153,0.486,0.409,0.375,0.791,0.233,0.391,0.289,0.294,0.318,0.283,0.424,0.472,1.0,0.1809346,7.333,3.11,1.094,0.488419,5.41752615,67.695633,172.093811,97.395699
69,6.102372908709558,6.83,20.376,5.773,1.383,0.74,0.151,0.521,0.347,0.42,0.405,0.469,0.117,0.332,0.195,0.343,0.23,0.429,0.331,5.0,0.1857895,7.456,3.007,1.028,0.499711,5.36999115,80.856133,165.384689,90.163162
70,7.301029995663981,8.53,398.2,14.585,3.817,0.956,0.153,0.862,0.479,0.334,0.855,0.226,0.143,0.302,0.196,0.295,0.153,0.558,0.408,3.0,0.1604987,6.483,4.381,1.017,0.435431,2.55188831,77.559853,153.577469,63.832611
71,7.397940008672037,2.1,259.946,96.193,9.048,0.712,0.151,0.944,0.135,0.469,0.924,0.108,0.216,0.079,0.324,0.039,0.268,0.516,0.416,5.0,0.2101208,6.957,3.042,1.029,0.497927,1.57579364,80.696007,138.070679,75.17305
72,5.096910013008056,3.94,354.55,66.718,2.743,0.836,0.15,0.762,0.143,0.41,0.67,0.032,0.422,0.071,0.381,0.042,0.682,0.438,0.375,7.0,0.2408447,6.999,3.144,1.054,0.502693,4.29753979,68.139198,146.037231,89.337883
73,7.472284193781353,3.9,191.687,4.465,1.49,0.97,0.165,0.944,0.318,0.402,0.965,0.247,0.078,0.216,0.178,0.149,0.241,0.555,0.43,6.0,0.0450645,5.77,4.697,1.087,0.464078,6.34195177,67.90181,127.654816,161.880859
74,7.657577319177793,9.37,89.06,8.814,6.65,0.852,0.16,0.135,0.473,0.514,0.045,0.272,0.158,0.255,0.428,0.285,0.345,0.374,0.158,11.0,0.1346484,5.854,4.217,1.049,0.378125,3.53857368,76.730759,85.010735,49.43433
75,5.985479461242076,7.98,18.94,7.28,1.483,0.684,0.153,0.536,0.41,0.406,0.303,0.225,0.46,0.3,0.351,0.346,0.301,0.451,0.329,7.0,0.0786218,6.847,2.358,1.137,0.458939,10.7227856,82.547821,130.91394,93.127556
76,6.638272163982407,6.35,209.858,7.061,2.034,0.958,0.154,0.844,0.405,0.505,0.65,0.565,0.195,0.409,0.294,0.571,0.276,0.584,0.47,6.0,0.2002281,6.384,4.61,1.094,0.490192,8.86442728,81.940208,152.294006,83.891663
77,5.537602002101044,8.83,247.157,9.48,2.662,0.953,0.156,0.643,0.52,0.429,0.676,0.312,0.185,0.41,0.295,0.268,0.183,0.53,0.391,6.0,0.1763123,5.27,3.43,1.101,0.378539,6.07212428,64.949196,89.952354,67.151199
78,10.045757490560677,5.89,20.709,4.47,1.264,0.783,0.152,0.529,0.424,0.407,0.602,0.548,0.252,0.398,0.238,0.423,0.276,0.453,0.467,7.0,0.1594739,7.683,3.281,1.053,0.522177,5.06782174,47.264004,80.216766,71.940475
79,7.136677139879544,2.12,10.432,7.49,0.28,0.573,0.161,0.46,0.462,0.245,0.284,0.355,0.036,0.389,0.086,0.485,0.097,0.389,0.225,9.0,0.0261264,5.537,5.135,1.071,0.380657,5.36322419,80.173019,100.7491,146.420547
80,7.619788758288394,9.54,11.056,6.173,0.53,0.623,0.158,0.497,0.56,0.252,0.285,0.43,0.055,0.425,0.109,0.478,0.123,0.436,0.257,8.0,0.0521118,5.445,3.554,1.013,0.373552,2.34068944,85.307327,113.027306,66.43058
81,6.505845405981557,9.27,17.434,3.711,1.125,0.783,0.156,0.52,0.33,0.342,0.346,0.172,0.093,0.227,0.16,0.243,0.186,0.397,0.204,12.0,0.1231234,6.137,3.042,1.137,0.418579,8.84545621,59.296726,102.796616,94.459427
82,7.292429823902063,2.62,10.272,8.771,0.845,0.517,0.159,0.552,0.5,0.27,0.38,0.241,0.108,0.332,0.145,0.298,0.177,0.441,0.243,11.0,0.1623317,5.947,3.042,1.023,0.392219,3.52936726,78.232689,147.639893,106.595268
83,6.767003889607846,6.14,10.905,8.026,0.89,0.55,0.159,0.502,0.512,0.389,0.318,0.24,0.254,0.373,0.266,0.363,0.26,0.468,0.271,7.0,0.1077431,6.287,3.063,1.055,0.385599,2.29082797,86.651917,89.973312,70.262619
84,6.899629454882437,4.6,10.545,9.04,0.642,0.521,0.159,0.503,0.529,0.349,0.328,0.217,0.298,0.358,0.283,0.359,0.277,0.46,0.281,6.0,0.1617462,5.731,2.889,1.059,0.387302,5.04922353,88.586365,77.918304,61.047546
85,7.481486060122112,5.4,16.065,5.199,0.819,0.728,0.159,0.525,0.404,0.457,0.436,0.324,0.306,0.33,0.325,0.397,0.292,0.462,0.355,11.0,0.1230761,6.11,3.1,1.14,0.430313,10.6588207,62.732403,66.53125,71.412895
86,7.356547323513812,8.93,17.039,4.131,0.93,0.771,0.159,0.507,0.389,0.339,0.48,0.187,0.677,0.255,0.377,0.319,0.363,0.412,0.448,6.0,0.1325436,6.446,3.094,1.144,0.444425,10.0012113,70.987411,87.437637,68.022095
87,7.318758762624412,3.59,12.231,6.136,1.601,0.613,0.159,0.604,0.467,0.445,0.633,0.271,0.281,0.353,0.291,0.398,0.354,0.505,0.395,9.0,0.1004283,6.732,3.134,1.164,0.411389,11.49079,78.358398,86.461525,86.223808
88,8.096910013008056,4.21,13.96,6.01,1.276,0.657,0.159,0.576,0.469,0.448,0.662,0.339,0.29,0.362,0.318,0.408,0.339,0.498,0.43,7.0,0.1357378,7.014,3.06,1.132,0.438946,9.43507007,62.030651,113.27668,99.771034
89,6.94692155651658,8.87,250.002,8.166,1.676,0.962,0.159,0.729,0.527,0.374,0.672,0.421,0.174,0.418,0.28,0.567,0.231,0.543,0.423,7.0,0.2546416,6.233,3.003,1.091,0.38259,2.13246216,89.685394,93.009438,56.485886
90,6.665546248849069,7.79,14.917,5.491,1.823,0.671,0.156,0.64,0.458,0.456,0.388,0.242,0.274,0.344,0.288,0.389,0.289,0.518,0.301,9.0,0.1807783,6.268,3.066,1.177,0.410574,9.31315802,89.497551,101.597824,82.790344
91,6.906578314837765,0.94,16.979,5.485,1.896,0.697,0.157,0.564,0.471,0.509,0.333,0.333,0.362,0.369,0.346,0.392,0.368,0.515,0.343,11.0,0.1029165,6.32,3.385,1.16,0.433602,11.0798038,81.436798,76.870445,92.196815
92,5.932557157223619,6.87,193.758,173.771,7.257,0.517,0.153,0.168,0.648,0.319,0.48,0.069,0.085,0.131,0.158,0.066,0.178,0.379,0.211,9.0,0.1168713,6.858,4.165,1.162,0.474704,10.6443997,82.808594,149.43277,76.810982
93,7.173925197299173,4.44,11.48,8.407,2.032,0.524,0.153,0.596,0.399,0.474,0.641,0.189,0.483,0.275,0.417,0.32,0.273,0.49,0.438,14.0,0.1496997,6.869,4.378,1.073,0.437832,6.01944918,91.453354,112.251228,107.702736
94,7.769551078621726,6.75,339.615,4.323,3.54,0.977,0.151,0.698,0.376,0.432,0.647,0.364,0.219,0.329,0.292,0.362,0.267,0.502,0.41,7.0,0.1515686,7.078,4.994,1.184,0.489188,9.7229169,59.189713,132.53096,71.363884
95,5.823908740944319,8.87,69.283,16.011,4.409,0.772,0.151,0.083,0.498,0.471,0.037,0.283,0.341,0.35,0.396,0.333,0.418,0.351,0.221,10.0,0.169382,6.886,4.44,1.15,0.475008,6.26221297,67.806793,87.33786,83.896667
96,5.881404634776238,3.24,237.665,22.341,4.015,0.9,0.151,0.668,0.037,0.413,0.616,0.005,0.023,0.011,0.128,0.018,0.2,0.372,0.215,13.0,0.1658606,6.922,4.712,1.151,0.469448,4.78797631,138.010513,98.052788,81.163712
97,6.218244625347531,2.04,89.704,14.563,4.14,0.827,0.156,0.116,0.533,0.385,0.029,0.457,0.227,0.478,0.28,0.417,0.34,0.345,0.238,10.0,0.0881681,6.486,4.399,1.095,0.457492,10.1499176,105.082764,1029.488647,89.571388
98,6.471083299722345,9.95,378.784,138.574,3.556,0.727,0.151,0.539,0.67,0.371,0.471,0.814,0.306,0.761,0.323,0.698,0.258,0.527,0.53,10.0,0.0792069,7.468,4.706,1.163,0.517482,7.26523502,91.334984,988.155701,83.383804
99,6.586700235918748,0.52,316.833,7.293,0.973,0.975,0.165,0.909,0.593,0.458,1.012,0.462,0.205,0.463,0.332,0.534,0.296,0.653,0.56,4.0,0.0406874,4.762,4.324,1.045,0.326334,4.90407138,80.906693,999.490295,113.277451
100,6.698970004336019,8.54,185.797,6.841,2.358,0.953,0.168,0.37,0.475,0.28,0.251,0.321,0.283,0.388,0.244,0.479,0.099,0.375,0.285,5.0,0.1232816,5.406,3.391,1.032,0.370416,4.89911728,49.526253,64.77404,28.486288
101,6.6020599913279625,8.27,11.549,3.456,1.087,0.718,0.168,0.593,0.404,0.334,0.402,0.348,0.262,0.296,0.218,0.307,0.251,0.443,0.337,7.0,0.1909896,5.397,3.1,1.041,0.368444,4.50488065,59.560722,66.2239,63.498177
102,6.070581074285707,7.6,13.725,3.389,1.862,0.723,0.162,0.57,0.361,0.45,0.454,0.277,0.138,0.27,0.226,0.277,0.245,0.46,0.289,8.0,0.1728029,5.841,3.202,1.025,0.39705,3.70222425,55.133629,84.606598,45.278618
103,7.356547323513812,5.41,15.275,5.09,1.403,0.702,0.158,0.602,0.41,0.355,0.478,0.252,0.246,0.264,0.248,0.257,0.29,0.456,0.325,8.0,0.2576796,6.592,3.488,1.051,0.426345,5.40413022,47.492599,107.826843,58.426411
104,7.00436480540245,3.5,80.481,10.173,1.311,0.875,0.167,0.077,0.536,0.503,0.051,0.357,0.271,0.443,0.302,0.493,0.27,0.372,0.226,6.0,0.1493717,4.924,3.55,1.017,0.36639,3.41002165,50.942482,132.733994,39.054688
105,6.920818753952375,4.39,12.265,4.104,0.673,0.72,0.167,0.591,0.429,0.269,0.601,0.314,0.091,0.326,0.136,0.323,0.159,0.43,0.335,7.0,0.1570681,5.37,2.348,1.025,0.399554,5.33570878,57.314022,72.373238,63.391624
106,7.638272163982407,4.17,12.81,3.848,1.04,0.724,0.168,0.6,0.415,0.437,0.74,0.298,0.091,0.301,0.185,0.285,0.225,0.484,0.376,6.0,0.1409906,5.367,2.312,1.03,0.418422,3.59018997,47.538387,69.373787,21.072134
