mol_id,PKI,0,1,2,3,5,8,9,10,19,20,21,31,32,75,76,100,101,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
15,6.823908740944319,190.635,12.896,2.072,0.927,0.147,0.391,0.273,0.27,0.315,0.139,0.287,0.17,0.221,0.208,0.45,0.311,0.247,9.0,0.316972,7.86,3.007,1.041,0.495677,4.11871682,61.825336,198.427765,109.643356
16,7.698970004336019,16.57,8.045,0.931,0.649,0.154,0.497,0.372,0.338,0.412,0.233,0.071,0.259,0.139,0.293,0.144,0.402,0.239,2.0,0.1401021,6.41,4.209,1.037,0.467878,5.27104537,97.731827,171.460968,101.067566
17,7.838631997765025,192.128,2.041,1.409,0.982,0.164,0.924,0.437,0.437,0.985,0.198,0.214,0.236,0.297,0.297,0.326,0.599,0.466,4.0,0.0796186,5.464,2.836,1.015,0.418434,3.10719012,85.558807,170.709366,70.538727
18,4.701146923590294,16.682,2.353,0.696,0.845,0.161,0.534,0.466,0.263,0.445,0.168,0.059,0.244,0.113,0.282,0.116,0.421,0.224,5.0,0.0732151,5.39,3.144,1.02,0.410027,2.84044172,45.919655,100.207855,39.607353
19,5.221848749616356,419.933,123.492,1.98,0.77,0.161,0.7,0.565,0.382,0.732,0.612,0.134,0.572,0.205,0.598,0.226,0.549,0.493,6.0,0.1758354,5.068,3.076,1.014,0.408472,2.58635349,78.208946,104.047836,63.183521
20,8.0,21.073,2.226,1.402,0.853,0.16,0.601,0.469,0.351,0.47,0.2,0.153,0.263,0.203,0.301,0.259,0.474,0.274,5.0,0.1008831,5.821,2.939,1.019,0.455408,3.16917956,57.598663,120.83828,40.327972
21,7.522878745280337,26.891,1.816,0.809,0.911,0.156,0.586,0.409,0.261,0.453,0.2,0.049,0.242,0.105,0.344,0.115,0.419,0.234,7.0,0.1215503,6.004,3.773,1.014,0.491141,2.72085149,59.77079,120.43145,50.232666
22,6.920818753952375,406.677,12.053,1.244,0.968,0.153,0.92,0.461,0.439,1.065,0.502,0.131,0.444,0.216,0.548,0.258,0.607,0.566,3.0,0.1567551,6.418,2.973,1.047,0.426495,4.72852272,47.516747,134.503342,57.805653
23,7.301029995663981,79.821,9.818,2.779,0.864,0.153,0.071,0.581,0.348,0.013,0.005,0.094,0.083,0.24,0.163,0.291,0.334,0.037,7.0,0.1826443,6.239,3.178,1.012,0.487849,2.80330944,60.561638,129.28064,52.547546
24,7.958212681028248,373.933,86.408,3.848,0.806,0.156,0.439,0.176,0.427,0.547,0.164,0.158,0.177,0.248,0.176,0.238,0.348,0.29,9.0,0.1481461,5.815,2.905,1.028,0.482793,3.18566931,49.022907,163.338852,55.037746
25,8.0,389.855,108.296,6.123,0.773,0.164,0.875,0.361,0.457,0.934,0.593,0.283,0.355,0.312,0.672,0.389,0.564,0.603,1.0,0.1353343,5.448,4.309,1.021,0.460752,4.22349597,67.178986,122.613762,83.46373
26,8.0,15.251,3.328,0.806,0.787,0.164,0.553,0.38,0.184,0.991,0.12,0.196,0.209,0.132,0.234,0.141,0.373,0.436,5.0,0.1421732,6.123,3.042,1.016,0.470464,2.43584398,49.01165,115.469086,37.765816
27,8.0,20.936,3.012,1.678,0.817,0.156,0.625,0.451,0.375,0.518,0.208,0.169,0.269,0.189,0.292,0.181,0.484,0.298,6.0,0.1829611,6.427,2.973,1.019,0.466499,3.72878141,49.465439,140.757324,34.599255
28,8.0,18.264,2.985,1.411,0.806,0.16,0.587,0.381,0.302,0.705,0.25,0.234,0.25,0.205,0.37,0.322,0.423,0.396,6.0,0.1576471,5.784,4.714,1.018,0.481939,3.72594198,44.322384,135.068832,80.085281
29,7.301029995663981,10.036,6.742,1.178,0.559,0.157,0.49,0.486,0.263,0.614,0.29,0.189,0.376,0.175,0.279,0.268,0.413,0.364,4.0,0.2922335,6.142,3.471,1.08,0.401347,6.81472267,63.337189,145.593842,62.089508
30,6.721246399047171,26.247,3.653,0.97,0.85,0.155,0.551,0.413,0.257,0.496,0.258,0.196,0.308,0.176,0.327,0.296,0.407,0.317,7.0,0.1695056,7.11,3.572,1.02,0.524936,2.37417223,70.038773,136.615723,54.605553
31,6.102372908709558,184.422,11.76,1.635,0.932,0.153,0.5,0.461,0.378,0.694,0.245,0.215,0.321,0.233,0.255,0.296,0.446,0.384,6.0,0.3159238,6.683,3.403,1.074,0.428092,7.38877698,78.63884,136.60701,68.445427
32,7.0,28.145,21.659,1.713,0.546,0.156,0.545,0.033,0.394,0.395,0.001,0.029,0.005,0.209,0.007,0.251,0.324,0.142,3.0,0.1872407,6.295,3.369,1.014,0.509556,3.61716642,52.200912,163.822113,45.806625
33,7.301029995663981,366.501,84.154,1.546,0.81,0.156,0.843,0.199,0.508,0.823,0.094,0.427,0.11,0.415,0.09,0.505,0.517,0.448,8.0,0.2308849,6.416,4.407,1.01,0.525824,2.53395423,49.038246,134.615723,57.365936
34,7.301029995663981,22.606,3.094,0.649,0.858,0.159,0.515,0.45,0.311,0.472,0.235,0.074,0.292,0.138,0.344,0.156,0.425,0.26,8.0,0.1060114,5.937,4.271,1.013,0.491204,2.45810935,75.158562,164.797058,62.808208
35,7.154901959985743,449.046,110.339,1.591,0.8,0.158,0.885,0.483,0.338,0.918,0.468,0.159,0.486,0.206,0.424,0.304,0.568,0.515,8.0,0.0706829,6.234,4.529,1.01,0.528334,1.69763978,83.45285,130.29866,43.20274
36,6.920818753952375,25.473,3.588,1.14,0.843,0.153,0.546,0.318,0.284,0.451,0.117,0.124,0.167,0.168,0.177,0.219,0.383,0.231,5.0,0.1483863,6.729,4.983,1.012,0.508846,2.2206064,84.045166,122.765182,32.837257
37,6.721246399047171,277.891,141.993,3.485,0.656,0.154,0.625,0.358,0.359,0.536,0.66,0.202,0.428,0.218,0.872,0.253,0.448,0.466,5.0,0.2321787,6.824,4.906,1.012,0.506772,2.74732575,105.56427,187.922577,75.955803
38,5.5003129173815966,168.819,2.904,1.665,0.974,0.152,0.858,0.39,0.342,0.883,0.214,0.13,0.228,0.2,0.286,0.184,0.53,0.409,11.0,0.2025271,7.222,4.374,1.013,0.571848,5.33892491,64.797951,136.491119,90.430717
39,6.200659450546418,27.419,2.836,0.777,0.884,0.155,0.563,0.449,0.307,0.559,0.597,0.165,0.342,0.179,0.966,0.263,0.44,0.44,4.0,0.2135587,7.001,4.306,1.008,0.548531,2.02779533,56.040787,160.833984,97.536148
40,7.522878745280337,106.529,19.214,3.099,0.827,0.155,0.084,0.494,0.386,0.032,0.406,0.207,0.408,0.267,0.415,0.307,0.321,0.215,10.0,0.0943815,6.31,3.572,1.01,0.497623,1.46591181,81.280182,123.84787,73.771835
41,7.301029995663981,26.94,1.828,0.543,0.919,0.158,0.546,0.436,0.346,0.597,0.192,0.102,0.249,0.144,0.304,0.221,0.443,0.297,3.0,0.2130745,6.129,4.774,1.021,0.536697,3.9446118,51.953537,135.280914,77.843369
42,8.0,324.268,69.137,0.935,0.822,0.155,0.743,0.132,0.318,0.725,0.479,0.085,0.151,0.13,0.907,0.159,0.398,0.429,7.0,0.2582233,6.23,3.11,1.022,0.487653,3.71172939,53.393902,121.875603,38.931427
43,8.0,16.393,4.969,1.158,0.728,0.156,0.567,0.467,0.328,0.377,0.291,0.158,0.322,0.198,0.372,0.248,0.454,0.275,6.0,0.1986658,6.21,3.876,1.049,0.425344,5.92897775,51.998207,126.443558,78.78273
44,6.823908740944319,25.319,4.197,1.247,0.823,0.154,0.561,0.431,0.285,0.528,0.296,0.154,0.33,0.174,0.371,0.202,0.425,0.326,5.0,0.1536066,7.105,4.446,1.02,0.534518,1.69319162,89.606461,155.344879,69.957809
45,6.920818753952375,37.465,1.833,1.58,0.917,0.151,0.573,0.466,0.386,0.438,0.281,0.133,0.31,0.194,0.344,0.234,0.475,0.284,8.0,0.1185752,7.072,3.11,1.01,0.592557,2.49368204,79.77713,127.950005,103.447212
46,8.0,16.499,5.561,1.251,0.708,0.155,0.519,0.334,0.378,0.39,0.207,0.111,0.246,0.184,0.279,0.199,0.411,0.236,4.0,0.1375516,6.07,4.411,1.015,0.43764,3.08052577,88.822159,150.75058,101.647873
47,8.0,42.199,16.119,1.733,0.703,0.153,0.06,0.614,0.324,0.647,0.004,0.224,0.543,0.213,0.131,0.293,0.332,0.292,3.0,0.251674,7.114,3.042,1.023,0.480152,4.04645246,53.740929,147.518967,86.53231
48,8.0,14.942,6.228,1.131,0.67,0.155,0.476,0.392,0.247,0.613,0.182,0.084,0.272,0.128,0.234,0.138,0.372,0.293,4.0,0.0994698,6.504,3.076,1.022,0.466212,5.04097981,96.548866,174.330719,75.111748
49,8.0,228.441,13.678,0.968,0.94,0.155,0.496,0.475,0.39,0.404,0.599,0.117,0.438,0.178,0.708,0.196,0.453,0.373,5.0,0.2053393,6.619,2.939,1.013,0.453224,2.82282122,59.235062,168.207321,63.91156
50,7.698970004336019,70.069,16.967,4.194,0.768,0.154,0.05,0.55,0.415,0.834,0.001,0.039,0.391,0.3,0.669,0.299,0.338,0.292,4.0,0.2456727,7.578,3.178,1.039,0.525262,5.68687879,61.175022,137.019867,61.269646
51,7.698970004336019,123.555,15.987,1.75,0.874,0.155,0.187,0.49,0.312,0.191,0.402,0.319,0.424,0.253,0.481,0.318,0.33,0.304,6.0,0.0884374,6.388,3.076,1.032,0.455747,4.49742358,130.354034,142.712112,80.085587
52,7.698970004336019,16.806,6.167,1.119,0.698,0.153,0.54,0.368,0.26,0.679,0.24,0.112,0.276,0.153,0.297,0.16,0.389,0.344,4.0,0.1533678,7.089,2.939,1.04,0.497791,2.6675497,63.87738,157.049576,76.783958
53,7.698970004336019,330.458,8.322,1.039,0.972,0.155,0.676,0.486,0.296,0.673,0.429,0.107,0.422,0.16,0.529,0.165,0.486,0.403,4.0,0.2233756,6.375,3.144,1.039,0.463343,7.07920689,90.902405,160.481033,116.450615
54,7.397940008672037,92.761,16.335,3.522,0.824,0.153,0.141,0.493,0.265,0.109,0.701,0.096,0.501,0.166,0.654,0.137,0.299,0.302,8.0,0.2356696,7.094,3.212,1.05,0.520569,4.2841361,71.518082,145.740372,90.101875
55,8.0,308.1,8.491,4.175,0.961,0.151,0.405,0.326,0.343,0.371,0.26,0.272,0.291,0.264,0.31,0.417,0.358,0.301,7.0,0.103022,6.787,3.076,1.026,0.517278,4.4273259,64.714355,171.194031,93.432289
56,5.300162274132754,64.691,35.171,3.525,0.626,0.152,0.086,0.066,0.305,0.103,0.015,0.021,0.027,0.081,0.028,0.106,0.152,0.047,4.0,0.1527616,6.968,4.547,1.03,0.466615,4.01689917,85.414734,154.331345,103.119682
57,4.500312917381596,18.319,8.754,1.197,0.648,0.15,0.551,0.372,0.301,0.662,0.193,0.149,0.256,0.174,0.21,0.249,0.408,0.335,5.0,0.1707366,7.434,4.216,1.04,0.521713,6.23063903,93.361397,181.003357,76.142006
58,5.100179497572904,176.473,8.538,1.459,0.946,0.152,0.339,0.464,0.455,0.408,0.23,0.187,0.305,0.268,0.261,0.299,0.42,0.275,3.0,0.4153233,6.189,4.01,1.084,0.407485,9.05305387,72.055534,155.332977,98.979446
59,4.508638306165727,11.404,6.852,2.845,0.54,0.15,0.475,0.453,0.469,0.689,0.205,0.349,0.298,0.362,0.244,0.418,0.466,0.414,6.0,0.3834746,7.213,4.25,1.11,0.451277,8.64853903,57.070961,167.698654,88.575089
60,5.300162274132754,24.901,7.08,0.916,0.757,0.148,0.53,0.318,0.375,0.428,0.198,0.097,0.229,0.17,0.272,0.191,0.408,0.241,7.0,0.1728736,7.416,4.216,1.031,0.531115,4.41404597,88.219818,166.33519,91.968216
61,6.823908740944319,121.728,8.571,2.433,0.917,0.153,0.182,0.45,0.378,0.109,0.494,0.273,0.381,0.301,0.654,0.327,0.337,0.292,6.0,0.2085458,6.761,5.517,1.04,0.459511,4.08376775,46.647598,166.65451,104.267769
62,6.508638306165727,244.887,7.129,4.777,0.954,0.153,0.9,0.44,0.338,0.866,0.579,0.314,0.333,0.338,0.814,0.347,0.559,0.586,6.0,0.3267205,6.729,3.042,1.05,0.461454,5.38085487,62.18137,154.036713,87.890396
63,7.301029995663981,244.966,7.525,1.923,0.963,0.149,0.73,0.394,0.313,0.66,0.255,0.323,0.275,0.218,0.344,0.534,0.479,0.413,8.0,0.2652467,8.065,2.871,1.042,0.513201,5.46116212,104.707123,162.970673,84.31424
64,6.0,16.113,7.263,1.031,0.66,0.151,0.491,0.468,0.286,0.717,0.346,0.117,0.346,0.162,0.454,0.188,0.415,0.393,3.0,0.1909053,7.544,4.31,1.054,0.507466,5.35380664,82.897171,198.578568,122.101334
65,5.903089986991944,16.142,5.956,1.048,0.697,0.155,0.503,0.333,0.307,0.469,0.326,0.078,0.285,0.141,0.327,0.155,0.381,0.291,4.0,0.1849558,6.992,3.042,1.03,0.463762,4.63706804,104.727608,176.068817,79.156265
66,5.600326278518962,18.656,5.706,1.626,0.718,0.153,0.563,0.314,0.353,0.735,0.303,0.115,0.268,0.179,0.25,0.195,0.41,0.384,2.0,0.1198883,7.287,3.042,1.04,0.52852,4.67178788,63.121559,140.016632,100.220177
67,6.0,14.136,6.671,0.992,0.648,0.155,0.461,0.393,0.327,0.559,0.441,0.081,0.351,0.15,0.317,0.161,0.394,0.36,3.0,0.2195223,6.739,3.178,1.035,0.47589,3.2063835,73.316055,148.847794,93.755554
68,5.400116927926312,89.683,4.536,2.25,0.93,0.153,0.12,0.468,0.287,0.054,0.431,0.354,0.395,0.207,0.403,0.569,0.292,0.28,4.0,0.374365,6.353,3.042,1.075,0.419646,9.46819853,73.865997,132.982483,66.219406
69,6.102372908709558,305.946,5.992,3.002,0.971,0.151,0.95,0.362,0.369,0.966,0.446,0.189,0.347,0.248,0.379,0.262,0.56,0.534,6.0,0.2159093,6.967,2.768,1.028,0.522462,4.58367124,49.937107,166.529388,98.176979
70,7.301029995663981,40.519,11.674,1.325,0.757,0.153,0.043,0.52,0.334,0.021,0.005,0.024,0.073,0.138,0.128,0.178,0.299,0.017,4.0,0.2314926,6.663,4.31,1.018,0.438805,3.31267855,73.541122,151.285492,100.358635
71,7.397940008672037,146.497,16.809,4.952,0.871,0.151,0.128,0.447,0.353,0.057,0.451,0.147,0.37,0.239,0.581,0.213,0.31,0.218,3.0,0.2413812,7.179,3.315,1.028,0.501977,2.37932277,68.759972,144.71637,72.397537
72,5.096910013008056,188.318,21.56,1.409,0.891,0.15,0.393,0.59,0.443,0.468,0.488,0.208,0.535,0.24,0.659,0.264,0.475,0.388,10.0,0.1747515,6.669,2.905,1.058,0.516705,3.89848372,83.332436,171.388885,76.533363
73,7.472284193781353,142.563,68.026,3.925,0.665,0.165,0.211,0.161,0.356,0.048,0.049,0.531,0.097,0.382,0.104,0.233,0.243,0.209,5.0,0.1232534,5.621,4.56,1.088,0.443063,6.8298114,55.55109,115.696266,162.318512
74,7.657577319177793,10.01,8.46,0.273,0.534,0.16,0.461,0.461,0.313,0.332,0.278,0.078,0.364,0.139,0.368,0.151,0.412,0.229,8.0,0.10821,5.415,4.292,1.065,0.379917,3.8337351,40.932796,98.785477,31.545696
75,5.985479461242076,295.367,90.222,2.32,0.761,0.153,0.876,0.145,0.376,0.958,0.03,0.248,0.06,0.34,0.064,0.403,0.465,0.412,10.0,0.0888724,7.098,2.768,1.13,0.447351,7.37860367,74.865196,80.872932,62.884705
76,6.638272163982407,20.331,2.943,1.257,0.829,0.155,0.58,0.365,0.399,0.723,0.323,0.2,0.314,0.246,0.412,0.306,0.448,0.415,6.0,0.2196906,6.521,4.406,1.077,0.493969,9.19541157,75.422546,114.643654,55.762566
77,5.537602002101044,155.407,5.116,3.467,0.948,0.156,0.194,0.443,0.397,0.438,0.363,0.166,0.395,0.284,0.377,0.222,0.345,0.323,7.0,0.2172658,5.836,3.328,1.087,0.414819,10.4470002,78.297249,101.400681,139.174042
78,10.045757490560677,28.645,3.309,1.375,0.859,0.152,0.587,0.421,0.392,0.715,0.383,0.292,0.343,0.259,0.381,0.242,0.467,0.463,9.0,0.1450763,7.789,2.871,1.054,0.59579,6.16374254,53.785713,115.286285,69.188721
79,7.136677139879544,127.708,6.951,0.245,0.947,0.161,0.153,0.439,0.239,0.112,0.338,0.043,0.363,0.089,0.436,0.103,0.277,0.164,9.0,0.0489988,5.851,4.795,1.069,0.378664,6.07739184,79.982437,83.550522,134.558197
80,7.619788758288394,170.348,9.142,1.427,0.942,0.158,0.498,0.456,0.224,0.439,0.26,0.064,0.319,0.097,0.313,0.124,0.393,0.254,7.0,0.1101926,5.53,3.657,1.013,0.371774,2.07434677,66.207924,78.138184,73.67926
81,6.505845405981557,176.096,37.39,3.261,0.812,0.156,0.812,0.03,0.369,0.859,0.001,0.183,0.006,0.251,0.009,0.27,0.403,0.348,9.0,0.1295247,6.073,2.871,1.129,0.418675,9.08408822,72.825623,103.898399,55.39259
82,7.292429823902063,11.371,4.701,0.722,0.677,0.159,0.508,0.605,0.212,0.284,0.529,0.042,0.488,0.087,0.569,0.095,0.442,0.285,6.0,0.11101,5.504,2.939,1.022,0.361667,3.46461982,84.183273,131.529388,103.638786
83,6.767003889607846,81.783,10.633,2.63,0.86,0.159,0.138,0.522,0.42,0.093,0.334,0.261,0.39,0.333,0.424,0.349,0.36,0.229,7.0,0.111018,5.97,2.996,1.064,0.390769,2.85337406,90.11277,115.171165,73.591675
84,6.899629454882437,10.344,7.666,0.657,0.554,0.159,0.506,0.52,0.358,0.301,0.289,0.331,0.371,0.318,0.411,0.322,0.461,0.307,7.0,0.1995797,6.146,3.196,1.057,0.375232,4.08059534,69.894951,100.126854,57.042053
85,7.481486060122112,16.524,4.524,0.883,0.753,0.159,0.526,0.396,0.407,0.429,0.33,0.404,0.321,0.343,0.393,0.327,0.443,0.388,9.0,0.1049067,6.378,3.299,1.14,0.430243,10.7804332,70.279419,65.429466,57.186287
86,7.356547323513812,15.794,4.411,0.985,0.745,0.159,0.508,0.393,0.429,0.49,0.192,0.554,0.259,0.404,0.316,0.395,0.443,0.412,9.0,0.1460462,6.327,3.203,1.122,0.434108,9.5193517,109.274765,113.184685,83.553741
87,7.318758762624412,199.375,7.329,1.538,0.957,0.159,0.516,0.407,0.456,0.36,0.454,0.307,0.396,0.306,0.415,0.383,0.459,0.374,11.0,0.1121003,6.874,3.014,1.178,0.402681,11.9438374,58.176956,113.91909,65.924232
88,8.096910013008056,13.947,5.135,1.526,0.677,0.159,0.581,0.464,0.47,0.671,0.369,0.293,0.366,0.324,0.415,0.326,0.505,0.445,9.0,0.1435336,6.556,3.196,1.144,0.435955,9.95706169,91.187355,83.824829,83.407974
89,6.94692155651658,254.996,9.467,0.706,0.962,0.159,0.734,0.433,0.299,0.611,0.147,0.174,0.231,0.205,0.262,0.19,0.489,0.311,8.0,0.2302995,6.022,3.128,1.141,0.388621,2.24921186,84.191788,128.049255,73.830696
90,6.665546248849069,15.45,5.607,1.683,0.679,0.156,0.623,0.462,0.446,0.39,0.242,0.323,0.351,0.308,0.388,0.294,0.51,0.318,11.0,0.1709451,6.264,3.162,1.176,0.417568,10.4578281,81.751083,122.052719,67.520531
91,6.906578314837765,21.759,3.331,1.215,0.827,0.156,0.509,0.328,0.41,0.277,0.183,0.419,0.235,0.331,0.289,0.315,0.416,0.293,5.0,0.1293181,5.988,3.521,1.18,0.442805,10.1212416,59.078232,115.014244,80.181358
92,5.932557157223619,149.877,10.691,2.329,0.92,0.153,0.397,0.527,0.47,0.376,0.31,0.167,0.414,0.237,0.41,0.268,0.465,0.284,7.0,0.109169,6.734,4.029,1.143,0.476566,7.8207501,74.339211,107.057175,100.905914
93,7.173925197299173,10.859,8.355,2.23,0.506,0.154,0.582,0.396,0.456,0.671,0.187,0.441,0.274,0.387,0.32,0.256,0.478,0.433,12.0,0.1505499,6.738,4.528,1.074,0.437258,4.95707004,116.328247,119.085312,87.930702
94,7.769551078621726,100.193,23.076,3.663,0.789,0.151,0.13,0.574,0.298,0.257,0.369,0.18,0.436,0.233,0.379,0.254,0.334,0.269,11.0,0.2084219,7.173,4.8,1.184,0.487016,10.2275948,77.474709,98.462486,78.216553
95,5.823908740944319,274.397,19.396,8.13,0.909,0.151,0.47,0.48,0.36,0.67,0.261,0.162,0.335,0.243,0.313,0.258,0.437,0.364,9.0,0.1655691,7.132,4.509,1.183,0.47213,13.5321153,91.10675,127.789223,138.67984
96,5.881404634776238,49.519,8.494,1.593,0.831,0.151,0.105,0.404,0.416,0.085,0.229,0.401,0.297,0.353,0.335,0.288,0.308,0.238,10.0,0.1545619,7.774,4.542,1.12,0.486009,6.76219304,104.789719,111.503159,72.344421
97,6.218244625347531,19.516,5.209,1.62,0.741,0.157,0.58,0.404,0.501,0.361,0.304,0.41,0.306,0.395,0.401,0.369,0.495,0.358,12.0,0.1185154,6.693,4.372,1.118,0.457595,6.92729314,113.104652,961.334839,104.417412
98,6.471083299722345,328.349,2.44,1.68,0.988,0.151,0.768,0.386,0.348,0.913,0.223,0.284,0.251,0.263,0.375,0.245,0.501,0.473,11.0,0.123324,7.18,4.378,1.148,0.510502,6.12257047,66.846024,90.537453,93.327591
99,6.586700235918748,7.789,4.984,0.528,0.586,0.165,0.539,0.541,0.282,0.518,0.194,0.028,0.276,0.086,0.335,0.121,0.454,0.247,5.0,0.0565109,4.991,4.576,1.051,0.329634,4.56333368,70.081314,1024.674805,86.469391
100,6.698970004336019,88.517,6.061,2.365,0.913,0.168,0.13,0.46,0.423,0.044,0.296,0.545,0.362,0.387,0.359,0.49,0.338,0.295,8.0,0.1185165,5.294,3.424,1.03,0.353511,2.153926,45.626873,81.839142,31.342489
101,6.6020599913279625,11.674,3.585,0.902,0.722,0.168,0.584,0.426,0.358,0.413,0.33,0.137,0.316,0.171,0.321,0.205,0.456,0.293,8.0,0.1244249,5.337,3.201,1.04,0.366095,3.91013085,43.137039,73.647133,54.71862
102,6.070581074285707,12.774,4.597,0.719,0.706,0.162,0.518,0.402,0.244,0.289,0.3,0.315,0.296,0.185,0.275,0.255,0.388,0.301,9.0,0.2295073,6.029,3.134,1.026,0.373815,4.12964925,78.369125,101.437744,58.566116
103,7.356547323513812,15.908,5.386,1.109,0.71,0.158,0.589,0.43,0.411,0.515,0.266,0.173,0.281,0.228,0.281,0.267,0.477,0.318,5.0,0.2185392,6.222,3.385,1.053,0.432858,3.83697738,49.094246,105.93103,41.752804
104,7.00436480540245,10.775,4.401,0.85,0.672,0.167,0.61,0.42,0.263,0.397,0.363,0.053,0.311,0.107,0.286,0.133,0.431,0.271,8.0,0.1001352,4.931,3.717,1.017,0.360449,2.31971711,35.311779,114.489677,42.211388
105,6.920818753952375,12.446,3.501,0.759,0.745,0.167,0.567,0.4,0.273,0.513,0.252,0.234,0.259,0.192,0.27,0.233,0.413,0.333,6.0,0.1197761,5.628,2.246,1.026,0.385442,3.74703129,61.417736,91.402832,56.829655
106,7.638272163982407,8.884,4.363,1.023,0.623,0.167,0.51,0.376,0.396,0.772,0.296,0.064,0.305,0.151,0.271,0.181,0.427,0.378,6.0,0.1036697,5.33,2.314,1.03,0.387259,5.3754663,58.542126,76.23053,46.031689
107,7.455931955649724,13.561,3.417,1.385,0.739,0.164,0.559,0.348,0.261,0.382,0.312,0.081,0.275,0.143,0.261,0.167,0.39,0.258,6.0,0.1925695,5.118,2.415,1.029,0.386571,3.48332026,66.436539,88.115662,38.210049
108,7.698970004336019,217.005,12.277,1.107,0.942,0.162,0.243,0.449,0.426,0.196,0.214,0.074,0.315,0.174,0.312,0.204,0.373,0.162,5.0,0.1715227,5.453,3.453,1.031,0.41338,3.17615491,36.663143,119.471161,46.27766
109,6.1938200260161125,193.368,4.232,2.655,0.966,0.163,0.767,0.486,0.285,0.887,0.457,0.109,0.397,0.128,0.349,0.169,0.513,0.484,10.0,0.09156,5.44,3.521,1.036,0.398146,2.9086437,78.481644,121.996452,49.421551
110,7.698970004336019,14.558,3.783,1.074,0.75,0.163,0.614,0.44,0.317,0.451,0.362,0.083,0.319,0.149,0.321,0.153,0.457,0.299,8.0,0.1327989,5.443,3.762,1.048,0.40372,6.40906811,36.324364,93.813156,34.020947
112,7.744727494896693,177.113,10.591,4.635,0.921,0.158,0.167,0.548,0.527,0.107,0.355,0.287,0.442,0.366,0.396,0.336,0.414,0.25,6.0,0.1813325,5.757,4.136,1.036,0.415163,2.59446375,32.792587,110.411499,51.481785
