mol_id,PKI,0,1,2,3,5,8,9,10,19,20,21,31,32,75,76,100,101,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
28,8.0,119.929,5.728,1.525,0.943,0.16,0.203,0.436,0.403,0.233,0.454,0.287,0.355,0.338,0.543,0.395,0.347,0.324,6.0,0.2060625,5.914,4.578,1.018,0.48605,3.20531769,67.979736,138.940887,55.542656
29,7.301029995663981,11.488,6.874,1.056,0.592,0.159,0.502,0.476,0.282,0.559,0.34,0.096,0.392,0.15,0.316,0.157,0.42,0.332,2.0,0.3084865,6.003,3.505,1.079,0.412839,6.30510963,58.274406,146.177292,47.063171
30,6.721246399047171,222.248,87.529,3.397,0.71,0.155,0.189,0.238,0.438,0.118,0.171,0.471,0.19,0.364,0.13,0.618,0.288,0.253,2.0,0.1601705,6.381,3.095,1.02,0.54452,1.30011687,50.06469,128.975601,56.975121
31,6.102372908709558,409.247,9.884,1.716,0.972,0.153,0.682,0.64,0.368,0.759,0.685,0.324,0.615,0.268,0.688,0.478,0.564,0.589,8.0,0.3299358,6.566,3.708,1.075,0.432191,9.08643044,57.799004,129.212555,58.917187
32,7.0,390.872,16.316,2.334,0.954,0.156,0.596,0.51,0.451,0.549,0.336,0.253,0.41,0.313,0.406,0.342,0.519,0.379,5.0,0.2259076,5.828,3.335,1.013,0.474519,2.45793295,52.173313,155.7612,60.914188
33,7.301029995663981,27.972,14.038,1.824,0.638,0.156,0.074,0.252,0.356,0.152,0.512,0.216,0.156,0.263,0.573,0.295,0.227,0.294,6.0,0.2228206,6.213,4.271,1.011,0.509653,2.83354194,34.649197,154.53511,77.516251
34,7.301029995663981,21.86,3.074,0.637,0.855,0.16,0.509,0.398,0.202,0.472,0.2,0.034,0.255,0.077,0.306,0.088,0.369,0.235,6.0,0.1061191,6.519,4.271,1.012,0.4843,2.23021112,52.645653,124.618286,62.823181
35,7.154901959985743,177.051,15.251,4.17,0.901,0.158,0.308,0.416,0.493,0.303,0.492,0.171,0.39,0.282,0.326,0.324,0.406,0.322,9.0,0.2135547,6.43,4.666,1.011,0.496907,1.1166523,36.017902,106.182053,46.107471
36,6.920818753952375,23.48,4.511,1.305,0.801,0.153,0.548,0.445,0.386,0.415,0.257,0.108,0.31,0.172,0.343,0.16,0.459,0.26,7.0,0.23785,6.284,4.848,1.012,0.493309,2.30725905,50.512085,150.874054,30.524324
37,6.721246399047171,323.165,73.399,3.939,0.807,0.154,0.658,0.193,0.428,0.687,0.17,0.326,0.207,0.315,0.155,0.48,0.426,0.394,7.0,0.237548,6.616,4.836,1.012,0.502787,1.1174589,68.496445,177.364136,53.468559
38,5.5003129173815966,25.897,5.446,0.728,0.808,0.152,0.578,0.486,0.242,0.513,0.273,0.131,0.342,0.147,0.309,0.219,0.435,0.306,4.0,0.2331079,7.093,4.475,1.013,0.532454,4.12959026,51.230946,154.670105,82.258316
39,6.200659450546418,26.568,2.394,1.333,0.877,0.155,0.563,0.367,0.368,0.563,0.586,0.137,0.291,0.197,0.948,0.214,0.433,0.429,6.0,0.2378983,6.735,4.407,1.008,0.542925,1.59952866,74.885033,137.314972,90.209328
40,7.522878745280337,137.395,2.324,1.373,0.974,0.155,0.845,0.539,0.381,0.921,0.239,0.141,0.307,0.21,0.354,0.246,0.588,0.434,7.0,0.1879249,6.508,3.3,1.009,0.526914,1.88052753,61.879272,149.013321,45.880085
41,7.301029995663981,25.521,2.002,0.802,0.901,0.158,0.552,0.441,0.305,0.611,0.183,0.149,0.25,0.186,0.278,0.233,0.433,0.314,3.0,0.2082232,6.387,4.705,1.022,0.527061,3.04471645,47.137699,146.892303,57.128517
42,8.0,21.126,3.724,1.915,0.789,0.155,0.608,0.368,0.283,0.56,0.148,0.251,0.228,0.2,0.191,0.262,0.419,0.319,7.0,0.1796438,6.502,2.973,1.021,0.489007,2.12731244,57.687004,142.40387,66.066139
43,8.0,164.734,43.541,6.763,0.766,0.156,0.11,0.127,0.422,0.073,0.049,0.232,0.086,0.291,0.076,0.325,0.22,0.118,11.0,0.1978112,6.265,3.842,1.047,0.411206,4.12281543,50.065441,131.353577,66.092339
44,6.823908740944319,39.379,9.368,1.4,0.785,0.154,0.281,0.053,0.385,0.314,0.352,0.142,0.04,0.202,0.719,0.225,0.24,0.27,5.0,0.285816,7.079,4.445,1.021,0.59366,3.88818889,63.642162,123.276901,59.537056
45,6.920818753952375,174.408,110.841,3.559,0.604,0.151,0.409,0.309,0.474,0.361,0.285,0.427,0.255,0.472,0.223,0.428,0.397,0.358,8.0,0.0908113,7.038,3.11,1.01,0.597948,1.32054838,116.7724,185.988312,100.245872
46,8.0,16.268,6.064,0.728,0.705,0.155,0.508,0.363,0.408,0.378,0.223,0.105,0.264,0.183,0.3,0.204,0.426,0.235,4.0,0.1398805,6.086,4.377,1.016,0.435158,3.08209743,82.165672,131.160721,72.36216
47,8.0,89.041,8.462,1.268,0.901,0.153,0.165,0.436,0.519,0.174,0.356,0.23,0.33,0.326,0.507,0.31,0.373,0.253,4.0,0.1556021,7.184,3.076,1.027,0.500654,0.721822301,93.051773,149.531769,62.752762
48,8.0,99.768,16.49,2.856,0.838,0.155,0.082,0.525,0.326,0.026,0.636,0.244,0.509,0.292,0.768,0.295,0.311,0.302,1.0,0.239855,6.72,3.144,1.023,0.477982,3.95318525,47.803562,158.143677,61.993324
49,8.0,145.074,5.943,3.294,0.94,0.155,0.282,0.348,0.284,0.382,0.166,0.163,0.237,0.194,0.215,0.197,0.305,0.237,5.0,0.0998325,6.626,2.871,1.014,0.473377,2.26867634,91.016281,174.543976,80.290131
50,7.698970004336019,233.916,124.132,6.641,0.641,0.153,0.817,0.304,0.39,0.717,0.793,0.153,0.472,0.252,0.777,0.216,0.504,0.554,3.0,0.2624014,7.349,3.042,1.035,0.519115,1.4191543,63.251049,155.034607,94.475418
51,7.698970004336019,342.153,222.831,4.893,0.6,0.155,0.479,0.586,0.381,0.426,0.63,0.201,0.731,0.284,0.539,0.257,0.482,0.419,3.0,0.0712138,6.58,3.11,1.032,0.446993,5.26243803,89.590508,153.479111,59.333824
52,7.698970004336019,15.356,6.336,1.186,0.671,0.153,0.505,0.418,0.34,0.661,0.296,0.106,0.325,0.161,0.377,0.18,0.421,0.354,5.0,0.1653418,6.973,2.973,1.042,0.482694,3.06329969,71.470016,146.25975,88.654091
53,7.698970004336019,230.144,11.05,1.377,0.949,0.155,0.428,0.432,0.457,0.365,0.549,0.168,0.429,0.25,0.645,0.25,0.439,0.361,7.0,0.1687143,6.865,2.973,1.038,0.493145,3.11864061,100.198257,152.872803,67.120575
54,7.397940008672037,317.255,66.816,6.988,0.811,0.153,0.923,0.144,0.173,0.954,0.159,0.047,0.14,0.07,0.225,0.075,0.413,0.386,5.0,0.1408008,7.795,3.144,1.049,0.537667,6.82777657,64.423508,163.249191,87.188477
55,8.0,20.549,5.295,1.388,0.755,0.151,0.511,0.335,0.412,0.411,0.299,0.13,0.275,0.198,0.473,0.21,0.419,0.28,6.0,0.2036213,6.828,3.144,1.03,0.489785,3.76004872,73.65789,166.754288,113.59874
56,5.300162274132754,184.884,10.43,1.535,0.939,0.152,0.248,0.441,0.392,0.207,0.372,0.163,0.395,0.241,0.448,0.256,0.36,0.247,6.0,0.1142581,6.579,4.481,1.031,0.455207,3.61120675,95.710106,176.188324,71.478073
57,4.500312917381596,60.808,8.439,1.742,0.857,0.15,0.072,0.342,0.334,0.011,0.172,0.289,0.239,0.247,0.215,0.534,0.25,0.157,5.0,0.1500445,7.612,4.181,1.041,0.501061,4.98431842,72.717918,152.4543,77.420479
58,5.100179497572904,11.616,5.251,1.927,0.618,0.153,0.492,0.6,0.346,0.396,0.377,0.182,0.455,0.219,0.416,0.261,0.479,0.318,3.0,0.3599317,6.046,4.284,1.102,0.403751,9.14519371,105.192238,167.993484,81.143814
59,4.508638306165727,12.569,4.697,2.532,0.635,0.15,0.475,0.513,0.29,0.499,0.332,0.326,0.394,0.227,0.378,0.512,0.426,0.386,6.0,0.3588428,6.67,4.113,1.121,0.427842,10.4763081,82.615349,176.551498,101.804871
60,5.300162274132754,20.09,8.834,1.231,0.666,0.148,0.542,0.392,0.359,0.434,0.218,0.111,0.269,0.182,0.277,0.217,0.431,0.255,5.0,0.1590371,7.164,4.113,1.031,0.505019,4.21274281,68.73761,180.305634,96.195702
61,6.823908740944319,180.445,14.912,1.632,0.916,0.153,0.295,0.523,0.363,0.358,0.424,0.227,0.439,0.23,0.517,0.316,0.394,0.336,3.0,0.1973828,6.728,5.518,1.041,0.462036,4.39135913,61.398865,156.962479,69.518265
62,6.508638306165727,18.436,5.973,1.428,0.714,0.153,0.487,0.315,0.385,0.695,0.222,0.154,0.238,0.206,0.277,0.239,0.395,0.357,5.0,0.0895691,7.078,3.042,1.052,0.528812,3.61925618,70.033501,143.172073,79.237495
63,7.301029995663981,365.859,193.996,2.562,0.651,0.149,0.518,0.328,0.451,0.461,0.329,0.155,0.303,0.249,0.355,0.218,0.432,0.315,7.0,0.1204782,7.616,3.178,1.039,0.520235,4.5666802,62.445118,169.116608,111.323036
64,6.0,27.929,15.177,4.43,0.588,0.151,0.026,0.452,0.406,0.598,0.009,0.001,0.006,0.128,0.006,0.088,0.295,0.203,4.0,0.2428061,7.341,4.413,1.053,0.488117,5.73924988,85.180435,153.936401,111.239647
65,5.903089986991944,16.72,6.092,1.092,0.699,0.155,0.522,0.346,0.355,0.518,0.291,0.078,0.279,0.152,0.329,0.17,0.408,0.296,3.0,0.1448075,6.831,3.007,1.03,0.473216,4.66442556,65.21241,139.895935,94.502136
66,5.600326278518962,19.532,5.984,0.927,0.739,0.153,0.55,0.356,0.378,0.75,0.246,0.161,0.274,0.201,0.255,0.27,0.428,0.385,3.0,0.1522891,7.201,3.076,1.036,0.536873,2.99705648,116.730408,155.10968,103.10437
67,6.0,243.733,7.364,1.111,0.966,0.155,0.789,0.28,0.342,0.898,0.544,0.113,0.251,0.182,0.271,0.188,0.47,0.518,2.0,0.157279,6.653,3.144,1.034,0.487204,2.56145605,63.380459,151.415115,79.01046
68,5.400116927926312,16.076,5.133,0.966,0.725,0.153,0.499,0.398,0.374,0.82,0.228,0.193,0.279,0.186,0.328,0.263,0.423,0.414,5.0,0.207774,7.279,2.973,1.095,0.501833,5.80830826,58.587803,155.669754,83.026756
69,6.102372908709558,24.726,5.307,1.181,0.792,0.151,0.566,0.306,0.3,0.559,0.262,0.086,0.251,0.14,0.307,0.156,0.391,0.302,5.0,0.1796472,7.636,2.939,1.028,0.546145,4.92844798,80.316994,166.368103,101.117859
70,7.301029995663981,95.746,8.131,2.963,0.896,0.153,0.123,0.433,0.333,0.09,0.231,0.184,0.312,0.231,0.295,0.239,0.297,0.168,5.0,0.1404211,6.658,4.48,1.017,0.451417,3.53498309,94.871162,158.07077,69.194145
71,7.397940008672037,18.865,7.598,1.399,0.677,0.151,0.557,0.378,0.295,0.68,0.157,0.121,0.241,0.157,0.192,0.192,0.41,0.319,3.0,0.1458144,7.078,3.007,1.029,0.512612,4.25376984,65.433365,156.463165,96.058052
72,5.096910013008056,23.724,2.734,1.446,0.85,0.15,0.624,0.396,0.384,0.63,0.184,0.168,0.245,0.233,0.294,0.248,0.468,0.328,9.0,0.176937,6.88,3.042,1.06,0.516715,5.33074889,52.97551,119.777916,158.784058
73,7.472284193781353,17.792,2.565,1.227,0.824,0.165,0.561,0.46,0.447,0.73,0.183,0.134,0.27,0.208,0.253,0.283,0.489,0.349,6.0,0.1298227,5.206,4.541,1.091,0.459226,6.91946337,49.547729,70.318016,46.503006
74,7.657577319177793,10.293,8.533,0.248,0.54,0.16,0.463,0.459,0.376,0.313,0.277,0.079,0.364,0.154,0.366,0.185,0.433,0.223,8.0,0.1127242,5.336,4.123,1.053,0.383264,4.76378464,89.763756,109.786263,52.160038
75,5.985479461242076,14.504,8.323,1.638,0.593,0.153,0.509,0.402,0.439,0.322,0.22,0.458,0.286,0.355,0.337,0.353,0.45,0.333,10.0,0.0597624,6.605,2.7,1.137,0.439091,12.4259508,70.008675,100.451393,72.80455
76,6.638272163982407,180.626,15.992,1.082,0.914,0.154,0.181,0.441,0.441,0.158,0.598,0.174,0.436,0.229,0.768,0.267,0.355,0.31,6.0,0.2324384,6.05,4.576,1.089,0.477349,8.13223151,45.172905,114.16938,117.2033
77,5.537602002101044,10.412,5.748,0.613,0.621,0.156,0.555,0.454,0.408,0.401,0.603,0.154,0.46,0.184,0.535,0.32,0.472,0.386,5.0,0.1314067,5.706,3.43,1.099,0.386615,5.87193295,57.46151,81.213928,73.933334
78,10.045757490560677,280.254,7.1,2.917,0.965,0.152,0.908,0.292,0.47,0.95,0.567,0.459,0.325,0.404,0.386,0.375,0.557,0.659,6.0,0.1444983,7.421,3.178,1.058,0.516773,6.53456977,87.164124,84.16124,168.972137
79,7.136677139879544,97.538,7.207,3.485,0.901,0.161,0.105,0.47,0.514,0.044,0.389,0.301,0.39,0.395,0.497,0.359,0.363,0.245,13.0,0.088603,5.389,4.692,1.071,0.373909,5.49414941,102.294113,96.937691,77.043335
80,7.619788758288394,183.345,7.529,1.14,0.955,0.158,0.638,0.452,0.385,0.513,0.267,0.119,0.306,0.182,0.338,0.21,0.492,0.3,10.0,0.0754861,5.757,3.383,1.013,0.374927,3.0643004,93.228096,99.378372,80.429794
81,6.505845405981557,314.257,13.841,1.789,0.953,0.156,0.508,0.503,0.476,0.371,0.394,0.155,0.436,0.253,0.452,0.245,0.496,0.307,10.0,0.1264379,6.012,2.871,1.14,0.413464,10.1450258,89.808472,127.164093,75.996216
82,7.292429823902063,9.891,8.335,0.956,0.516,0.159,0.509,0.484,0.457,0.343,0.262,0.158,0.366,0.229,0.334,0.271,0.483,0.254,6.0,0.1547622,5.988,2.768,1.023,0.383457,3.03427948,72.346725,95.450401,74.212357
83,6.767003889607846,297.534,174.846,4.754,0.624,0.159,0.417,0.348,0.539,0.373,0.277,0.228,0.261,0.363,0.216,0.377,0.434,0.293,8.0,0.1054698,5.956,2.893,1.046,0.377579,3.00741862,77.100166,74.535118,63.807671
84,6.899629454882437,9.798,7.292,0.876,0.545,0.159,0.462,0.513,0.366,0.259,0.316,0.288,0.39,0.299,0.427,0.297,0.447,0.287,7.0,0.1919523,5.577,3.231,1.047,0.366659,4.99856159,67.412239,66.828514,49.304718
85,7.481486060122112,17.579,4.623,0.764,0.765,0.159,0.52,0.398,0.37,0.453,0.302,0.36,0.309,0.299,0.386,0.288,0.429,0.372,8.0,0.1323786,6.663,3.299,1.156,0.445651,11.0757702,68.697258,86.721695,80.97364
86,7.356547323513812,16.579,4.094,1.022,0.764,0.159,0.519,0.388,0.334,0.486,0.218,0.55,0.26,0.391,0.324,0.395,0.414,0.418,6.0,0.1482319,6.216,3.032,1.137,0.441029,9.65542702,93.23967,86.502022,80.343674
87,7.318758762624412,15.759,4.78,1.027,0.731,0.159,0.507,0.388,0.484,0.456,0.297,0.407,0.33,0.375,0.407,0.352,0.46,0.387,7.0,0.1970612,6.611,3.06,1.194,0.421626,10.1911763,95.751793,92.49691,80.540123
88,8.096910013008056,15.092,5.499,1.33,0.688,0.159,0.558,0.453,0.464,0.684,0.307,0.325,0.341,0.326,0.372,0.345,0.492,0.439,9.0,0.1741708,7.007,3.06,1.148,0.451644,9.17839636,76.965111,116.026474,66.643562
89,6.94692155651658,10.779,8.545,0.721,0.538,0.159,0.508,0.509,0.337,0.426,0.201,0.182,0.334,0.256,0.34,0.25,0.451,0.27,10.0,0.2063264,6.126,2.895,1.098,0.391353,3.80982812,86.646843,108.645699,55.167686
90,6.665546248849069,55.543,42.501,1.992,0.555,0.156,0.073,0.065,0.339,0.008,0.003,0.303,0.025,0.288,0.024,0.251,0.159,0.105,11.0,0.1578821,6.381,3.203,1.178,0.40159,11.5298128,90.571693,107.123428,104.350464
91,6.906578314837765,21.397,4.659,0.774,0.797,0.156,0.53,0.4,0.376,0.287,0.231,0.49,0.284,0.358,0.344,0.337,0.435,0.336,10.0,0.1333775,6.486,3.351,1.177,0.447991,9.12745976,61.669731,119.598251,63.415821
92,5.932557157223619,392.447,20.785,1.553,0.946,0.153,0.858,0.578,0.36,0.777,0.367,0.202,0.42,0.223,0.428,0.225,0.599,0.449,15.0,0.1098927,6.489,4.274,1.166,0.455064,10.6866918,105.870888,131.708542,91.190651
93,7.173925197299173,302.287,129.936,1.805,0.696,0.153,0.639,0.393,0.39,0.655,0.451,0.376,0.382,0.362,0.396,0.241,0.474,0.494,12.0,0.0633282,6.743,4.556,1.076,0.484085,6.01943998,84.769981,121.370361,103.036209
94,7.769551078621726,138.318,15.048,3.406,0.882,0.151,0.104,0.541,0.346,0.031,0.429,0.19,0.471,0.251,0.441,0.324,0.33,0.217,7.0,0.1819191,7.165,4.927,1.183,0.481283,10.3132218,85.416252,113.364357,134.195145
95,5.823908740944319,117.575,8.117,5.779,0.894,0.151,0.213,0.397,0.275,0.203,0.194,0.114,0.266,0.152,0.299,0.161,0.295,0.17,12.0,0.2218191,7.331,4.508,1.161,0.446464,8.2420883,91.188171,196.993866,73.24559
96,5.881404634776238,153.044,21.787,4.999,0.851,0.151,0.268,0.585,0.32,0.424,0.393,0.157,0.462,0.221,0.414,0.227,0.391,0.324,12.0,0.1618803,7.105,4.536,1.095,0.500491,7.25220008,89.240707,993.745972,109.748474
97,6.218244625347531,370.201,4.955,3.224,0.978,0.156,0.937,0.416,0.31,0.985,0.422,0.343,0.331,0.265,0.4,0.165,0.554,0.583,11.0,0.1050778,6.421,4.542,1.14,0.460748,8.9207867,73.999664,96.994453,65.131691
98,6.471083299722345,43.995,22.471,1.753,0.645,0.151,0.171,0.038,0.333,0.059,0.003,0.172,0.009,0.173,0.014,0.208,0.181,0.078,14.0,0.0845395,7.45,4.674,1.163,0.526215,12.5208849,65.169395,994.952759,95.014824
99,6.586700235918748,161.801,7.441,0.158,0.955,0.165,0.217,0.466,0.207,0.15,0.518,0.019,0.397,0.054,0.417,0.076,0.297,0.229,6.0,0.0432248,4.832,4.645,1.052,0.331664,5.06298335,35.226101,64.185547,37.981068
100,6.698970004336019,12.982,3.451,0.824,0.752,0.168,0.589,0.421,0.33,0.356,0.356,0.287,0.318,0.221,0.324,0.262,0.447,0.333,9.0,0.1419511,5.284,3.559,1.031,0.370487,3.5625305,34.196861,80.473251,46.500313
101,6.6020599913279625,35.559,10.958,2.235,0.729,0.168,0.039,0.542,0.449,0.327,0.001,0.19,0.464,0.302,0.513,0.32,0.343,0.173,6.0,0.1582162,5.189,3.201,1.041,0.358476,1.01952078,38.44706,82.282867,51.384094
102,6.070581074285707,34.682,8.782,5.375,0.71,0.162,0.039,0.598,0.455,0.025,0.023,0.002,0.041,0.294,0.111,0.284,0.364,0.017,8.0,0.1771728,6.306,3.065,1.025,0.386153,3.15366173,43.508095,100.435471,56.82415
103,7.356547323513812,240.257,35.326,10.311,0.84,0.158,0.897,0.035,0.476,0.955,0.019,0.001,0.008,0.199,0.01,0.294,0.469,0.325,5.0,0.2066841,6.217,3.284,1.052,0.417013,5.64950858,36.206062,116.940689,56.536053
104,7.00436480540245,189.589,79.946,34.286,0.624,0.167,0.513,0.092,0.039,0.417,0.005,0.002,0.02,0.007,0.026,0.01,0.215,0.141,7.0,0.1285509,5.355,3.989,1.017,0.373412,3.09293874,28.097979,72.874031,31.868671
105,6.920818753952375,12.745,4.18,0.389,0.736,0.167,0.58,0.421,0.309,0.523,0.366,0.054,0.346,0.116,0.339,0.137,0.437,0.314,6.0,0.1762466,5.562,2.484,1.026,0.396393,3.76382566,55.195263,116.317535,50.801971
106,7.638272163982407,205.637,3.745,2.301,0.971,0.167,0.972,0.383,0.517,1.0,0.643,0.215,0.382,0.289,0.339,0.326,0.624,0.619,7.0,0.1237269,5.215,2.45,1.031,0.419966,3.77628168,44.871918,111.522743,47.915047
107,7.455931955649724,16.75,4.324,0.46,0.778,0.162,0.606,0.471,0.365,0.382,0.341,0.111,0.328,0.173,0.323,0.199,0.481,0.278,7.0,0.1165854,5.803,2.348,1.029,0.412989,4.21778041,54.03159,148.784821,59.100136
108,7.698970004336019,97.565,13.459,3.124,0.855,0.162,0.101,0.494,0.364,0.038,0.372,0.319,0.408,0.277,0.46,0.268,0.32,0.243,8.0,0.121944,5.497,3.284,1.031,0.420974,3.95240645,44.365379,89.021233,43.783428
109,6.1938200260161125,172.856,43.263,4.499,0.784,0.163,0.801,0.037,0.425,0.818,0.001,0.09,0.006,0.33,0.008,0.285,0.421,0.303,7.0,0.1119486,5.289,3.284,1.035,0.396024,3.62937213,63.976665,122.721062,63.3941
110,7.698970004336019,156.04,6.212,0.758,0.957,0.163,0.211,0.435,0.221,0.205,0.352,0.052,0.316,0.099,0.29,0.116,0.289,0.203,9.0,0.1359462,5.662,3.76,1.049,0.400295,3.84250852,46.00528,101.047951,46.859276
112,7.744727494896693,14.294,6.43,0.883,0.662,0.158,0.575,0.412,0.256,0.382,0.324,0.063,0.3,0.121,0.28,0.149,0.414,0.256,8.0,0.1970728,5.444,4.205,1.037,0.419864,4.82868068,62.045792,116.160149,72.064987
