mol_id,PKI,conformations (ns),0,1,2,3,5,8,9,10,19,20,21,31,32,75,76,100,101,106,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
11,7.522878745280337,3.38,90.237,17.287,1.272,0.829,0.149,0.129,0.45,0.294,0.065,0.418,0.107,0.397,0.157,0.398,0.224,0.291,0.197,0.221,8.0,0.2043917,7.126,2.905,1.015,0.497834,3.12164194,87.357254,156.863571,72.078232
12,6.102372908709558,8.42,15.787,8.022,1.387,0.627,0.151,0.412,0.423,0.362,0.267,0.479,0.16,0.359,0.226,0.593,0.22,0.399,0.302,0.392,4.0,0.1625081,7.14,4.444,1.048,0.461993,5.72596453,69.264641,158.263611,107.17421
13,5.801342913045577,2.57,17.488,8.914,0.643,0.647,0.151,0.457,0.38,0.315,0.671,0.211,0.139,0.254,0.162,0.261,0.245,0.384,0.34,0.457,3.0,0.2702108,7.223,3.11,1.05,0.53029,6.44752532,79.905067,137.075912,72.272575
14,6.200659450546418,7.92,17.172,9.33,1.056,0.623,0.149,0.505,0.444,0.261,0.73,0.322,0.135,0.307,0.162,0.48,0.218,0.403,0.396,0.452,4.0,0.1830723,7.802,3.042,1.073,0.531753,9.33776926,93.218262,169.936539,124.959534
15,6.823908740944319,9.15,97.627,7.958,1.417,0.912,0.148,0.152,0.365,0.368,0.092,0.255,0.171,0.264,0.235,0.398,0.243,0.295,0.173,0.228,5.0,0.1329915,8.086,3.076,1.041,0.558038,5.84134891,108.047348,201.881348,132.350433
16,7.698970004336019,9.4,297.18,88.61,8.293,0.754,0.153,0.376,0.274,0.426,0.326,0.344,0.31,0.32,0.311,0.263,0.534,0.359,0.326,0.362,2.0,0.1041644,6.426,4.48,1.036,0.456437,5.12448296,52.122543,133.123245,86.399155
17,7.838631997765025,5.95,18.604,1.799,0.712,0.881,0.164,0.559,0.376,0.215,0.433,0.194,0.04,0.223,0.086,0.305,0.086,0.383,0.223,0.296,2.0,0.0803265,5.377,3.247,1.015,0.421587,2.67554274,55.805031,159.745773,87.04541
18,4.701146923590294,8.01,14.132,3.283,0.752,0.778,0.161,0.535,0.401,0.226,0.505,0.172,0.044,0.244,0.093,0.266,0.098,0.387,0.241,0.312,6.0,0.1853148,5.491,3.076,1.02,0.399048,4.23921111,58.347363,134.390228,68.276215
19,5.221848749616356,1.36,99.726,6.11,1.116,0.932,0.161,0.211,0.479,0.468,0.118,0.256,0.179,0.35,0.237,0.314,0.317,0.386,0.184,0.234,4.0,0.0738586,5.582,3.007,1.013,0.421962,2.72449606,64.848663,122.933578,81.527824
20,8.0,5.58,101.622,2.393,1.685,0.961,0.16,0.264,0.456,0.371,0.322,0.194,0.084,0.267,0.156,0.253,0.177,0.364,0.2,0.225,4.0,0.1492966,5.731,3.042,1.019,0.449812,2.95424374,44.237984,110.994553,37.661217
21,7.522878745280337,5.5,150.232,4.262,1.911,0.961,0.156,0.465,0.295,0.444,0.658,0.091,0.212,0.147,0.296,0.131,0.305,0.401,0.321,0.328,5.0,0.1361778,5.974,4.012,1.014,0.463215,3.02465129,49.684769,128.083008,27.737267
22,6.920818753952375,5.4,62.921,13.066,1.544,0.812,0.154,0.085,0.519,0.49,0.038,0.426,0.286,0.422,0.336,0.481,0.424,0.365,0.25,0.311,5.0,0.2092441,6.389,3.144,1.046,0.405615,4.27331632,69.320518,141.081665,54.63755
23,7.301029995663981,4.62,27.801,1.832,1.0,0.908,0.153,0.593,0.414,0.338,0.497,0.183,0.073,0.237,0.147,0.32,0.156,0.449,0.251,0.341,2.0,0.1686256,6.209,3.212,1.012,0.50622,2.55304083,89.143402,163.231293,56.379105
24,7.958212681028248,9.3,139.115,75.007,8.741,0.624,0.156,0.139,0.092,0.445,0.112,0.052,0.35,0.039,0.395,0.029,0.362,0.225,0.171,0.15,5.0,0.1552112,6.395,2.905,1.025,0.488109,5.07826953,64.655655,156.221329,71.159134
25,8.0,7.79,18.907,1.715,0.796,0.883,0.164,0.558,0.364,0.198,0.624,0.152,0.115,0.203,0.108,0.226,0.213,0.373,0.297,0.398,1.0,0.200499,5.525,4.379,1.022,0.462721,3.33036813,49.95784,117.961632,57.494541
26,8.0,2.46,47.603,6.008,1.293,0.867,0.164,0.114,0.38,0.29,0.781,0.224,0.103,0.318,0.157,0.1,0.285,0.261,0.369,0.143,4.0,0.1171942,5.853,2.939,1.015,0.486247,2.43280049,40.753456,112.833015,56.184097
27,8.0,6.79,29.03,9.893,2.024,0.709,0.156,0.118,0.139,0.327,0.192,0.003,0.015,0.013,0.133,0.016,0.145,0.195,0.07,0.103,6.0,0.1910073,6.3,3.11,1.019,0.469512,4.3437644,44.155689,116.856285,43.996742
28,8.0,2.01,21.646,1.644,1.407,0.876,0.16,0.57,0.344,0.295,0.645,0.234,0.152,0.21,0.204,0.356,0.228,0.403,0.344,0.458,4.0,0.2193263,5.869,4.475,1.017,0.501395,2.1911733,48.30492,144.826279,86.085014
29,7.301029995663981,7.82,10.6,6.774,1.023,0.576,0.159,0.478,0.483,0.23,0.525,0.355,0.111,0.397,0.133,0.323,0.18,0.397,0.331,0.417,6.0,0.3170349,5.752,3.436,1.079,0.399987,6.31834366,67.324043,134.713333,51.619591
30,6.721246399047171,2.49,92.147,9.673,1.121,0.895,0.155,0.21,0.552,0.287,0.227,0.57,0.205,0.466,0.189,0.19,0.172,0.35,0.334,0.158,6.0,0.1543916,6.462,3.538,1.021,0.553743,3.00026416,47.893684,122.172729,63.135681
31,6.102372908709558,2.39,16.17,6.464,1.427,0.672,0.153,0.546,0.449,0.379,0.494,0.329,0.278,0.392,0.26,0.359,0.384,0.458,0.367,0.457,6.0,0.2801907,6.921,3.573,1.072,0.455534,6.86774173,54.347134,139.604599,56.008415
32,7.0,4.48,218.565,3.956,0.921,0.978,0.156,0.871,0.514,0.361,0.896,0.246,0.174,0.301,0.217,0.304,0.22,0.582,0.439,0.446,4.0,0.1087358,6.267,3.471,1.014,0.483956,2.8315181,68.223831,132.187424,52.355278
33,7.301029995663981,6.74,400.64,121.673,2.662,0.763,0.156,0.664,0.323,0.384,0.743,0.559,0.187,0.37,0.24,0.556,0.192,0.457,0.496,0.468,5.0,0.1978756,6.827,4.475,1.01,0.538513,1.34318192,56.228912,111.836319,83.11026
34,7.301029995663981,0.29,26.189,1.717,0.649,0.917,0.159,0.52,0.359,0.204,0.463,0.145,0.033,0.193,0.076,0.283,0.088,0.361,0.214,0.243,7.0,0.1981037,5.905,4.304,1.004,0.510014,2.67130355,63.520359,147.266266,93.211273
35,7.154901959985743,6.63,27.598,1.564,0.805,0.921,0.158,0.528,0.355,0.288,0.524,0.141,0.081,0.195,0.131,0.287,0.132,0.39,0.249,0.264,8.0,0.1032897,6.245,4.7,1.011,0.535219,3.20157238,40.484512,130.821152,47.667847
36,6.920818753952375,0.24,27.86,3.126,1.158,0.867,0.153,0.54,0.303,0.258,0.401,0.139,0.099,0.173,0.146,0.192,0.182,0.367,0.213,0.266,4.0,0.1665388,6.791,4.71,1.007,0.516431,2.08757735,59.553505,117.83699,100.515137
37,6.721246399047171,1.51,226.445,9.467,2.209,0.951,0.154,0.89,0.394,0.252,0.872,0.189,0.159,0.239,0.158,0.188,0.228,0.512,0.407,0.389,6.0,0.1572785,7.097,5.142,1.012,0.539591,3.35598471,74.185448,150.501175,86.104141
38,5.5003129173815966,4.13,25.646,3.654,2.408,0.809,0.152,0.552,0.383,0.255,0.507,0.184,0.139,0.264,0.15,0.243,0.176,0.397,0.277,0.34,5.0,0.2343251,7.092,4.169,1.013,0.531685,2.91570498,54.816288,148.682816,57.257004
39,6.200659450546418,0.82,184.62,2.858,1.863,0.975,0.155,0.659,0.374,0.263,0.549,0.556,0.194,0.285,0.256,0.966,0.22,0.432,0.433,0.528,9.0,0.2050835,6.544,4.441,1.006,0.529802,1.29169966,63.26841,133.051819,75.378334
40,7.522878745280337,7.2,188.234,3.099,1.231,0.978,0.155,0.616,0.452,0.315,0.644,0.234,0.099,0.284,0.156,0.302,0.226,0.461,0.326,0.343,8.0,0.1989633,6.304,3.335,1.009,0.527544,1.9027759,63.947098,143.779922,67.195618
41,7.301029995663981,5.39,165.24,13.903,1.468,0.915,0.158,0.366,0.415,0.329,0.553,0.247,0.157,0.333,0.191,0.192,0.275,0.37,0.319,0.378,4.0,0.1930045,6.027,4.703,1.022,0.531245,3.50218861,68.760345,127.559677,63.807953
42,8.0,1.17,41.171,19.832,2.374,0.65,0.155,0.042,0.335,0.439,0.381,0.001,0.026,0.007,0.244,0.007,0.283,0.272,0.136,0.169,4.0,0.2121436,6.61,3.144,1.022,0.518431,4.73357891,48.575619,147.098999,60.933216
43,8.0,6.16,154.99,4.092,1.32,0.966,0.156,0.523,0.406,0.319,0.536,0.293,0.114,0.299,0.179,0.457,0.137,0.416,0.314,0.33,5.0,0.1512634,6.043,3.842,1.05,0.448236,5.67832681,55.158028,120.061386,54.95266
44,6.823908740944319,5.23,162.265,9.082,1.057,0.941,0.153,0.4,0.503,0.259,0.288,0.636,0.144,0.468,0.16,0.823,0.201,0.387,0.356,0.427,5.0,0.1879931,7.056,4.377,1.02,0.558851,3.04933869,71.718369,140.478531,81.26976
45,6.920818753952375,8.43,36.625,2.026,1.661,0.909,0.151,0.577,0.421,0.431,0.44,0.253,0.148,0.28,0.224,0.287,0.304,0.476,0.28,0.349,7.0,0.0855686,7.375,2.939,1.01,0.58709,1.878048,87.059532,127.973076,94.580505
46,8.0,0.93,15.944,5.856,1.086,0.697,0.155,0.521,0.342,0.361,0.397,0.211,0.084,0.25,0.155,0.283,0.169,0.408,0.23,0.301,4.0,0.0458199,6.18,4.48,1.012,0.434317,3.45806623,64.65107,143.023102,105.011505
47,8.0,2.59,18.347,6.172,0.904,0.722,0.153,0.545,0.351,0.388,0.675,0.184,0.147,0.247,0.2,0.231,0.234,0.428,0.335,0.435,1.0,0.1751613,6.789,2.939,1.017,0.500869,2.42096728,79.366493,150.892395,48.677853
48,8.0,6.32,289.1,8.338,1.102,0.968,0.155,0.855,0.393,0.375,0.815,0.194,0.121,0.259,0.191,0.189,0.201,0.541,0.377,0.386,1.0,0.134586,6.133,2.802,1.023,0.46033,5.07357583,74.913109,141.469574,96.093071
49,8.0,6.08,253.964,162.656,1.346,0.608,0.155,0.846,0.199,0.298,0.88,0.115,0.186,0.162,0.208,0.062,0.127,0.448,0.394,0.32,3.0,0.2356173,6.751,3.144,1.013,0.458141,2.43880582,76.650818,132.98967,77.707901
50,7.698970004336019,7.7,164.247,6.656,1.139,0.955,0.153,0.497,0.379,0.339,0.686,0.179,0.118,0.242,0.158,0.24,0.197,0.405,0.328,0.343,4.0,0.1466031,7.364,3.144,1.036,0.504043,2.79059309,71.988724,147.318939,82.996834
51,7.698970004336019,7.16,14.251,6.364,1.342,0.649,0.155,0.468,0.387,0.384,0.353,0.353,0.101,0.315,0.178,0.499,0.182,0.413,0.269,0.36,3.0,0.2072363,6.509,3.042,1.032,0.434455,4.01108938,91.329727,151.662552,87.138031
52,7.698970004336019,1.59,16.354,6.146,1.205,0.69,0.153,0.491,0.404,0.363,0.569,0.3,0.109,0.315,0.171,0.392,0.181,0.419,0.326,0.423,4.0,0.2768571,7.373,3.076,1.037,0.484771,7.39805927,87.482437,148.99704,78.965858
53,7.698970004336019,8.34,15.742,6.387,1.0,0.681,0.155,0.516,0.363,0.356,0.642,0.261,0.192,0.272,0.201,0.347,0.315,0.412,0.365,0.484,3.0,0.158948,6.468,3.178,1.038,0.486667,3.92312276,61.272842,142.740875,71.280563
54,7.397940008672037,3.66,237.916,75.57,4.916,0.747,0.153,0.888,0.104,0.324,0.951,0.438,0.147,0.084,0.184,0.023,0.237,0.439,0.512,0.402,4.0,0.2130904,7.165,3.007,1.053,0.512352,4.03325061,48.342941,141.477264,81.532097
55,8.0,7.0,23.799,5.673,0.608,0.791,0.151,0.549,0.341,0.328,0.482,0.255,0.07,0.262,0.135,0.36,0.149,0.406,0.269,0.335,7.0,0.1088468,6.895,3.281,1.029,0.523136,4.52566683,71.478767,161.34845,99.726341
56,5.300162274132754,5.41,295.266,130.352,12.425,0.674,0.152,0.694,0.279,0.403,0.785,0.087,0.333,0.142,0.325,0.107,0.414,0.458,0.402,0.404,5.0,0.143539,7.119,4.342,1.03,0.467596,3.68166299,90.103867,190.254227,88.360718
57,4.500312917381596,9.05,15.149,9.052,1.229,0.596,0.15,0.467,0.397,0.329,0.659,0.204,0.149,0.266,0.184,0.231,0.235,0.398,0.337,0.441,6.0,0.2185301,7.552,4.181,1.04,0.49788,4.11409706,89.731018,181.363968,113.321259
58,5.100179497572904,2.4,18.624,4.806,1.111,0.759,0.152,0.482,0.362,0.356,0.422,0.269,0.301,0.281,0.238,0.333,0.444,0.4,0.331,0.43,4.0,0.1278546,6.644,4.113,1.081,0.47032,6.06883453,93.170837,166.669556,101.297043
59,4.508638306165727,0.81,19.35,4.635,1.118,0.771,0.15,0.482,0.372,0.357,0.509,0.263,0.192,0.288,0.194,0.345,0.249,0.404,0.322,0.366,5.0,0.2007409,7.261,4.113,1.052,0.484694,5.62030746,87.98291,145.044418,95.260811
60,5.300162274132754,0.18,24.424,7.414,1.132,0.741,0.148,0.555,0.345,0.366,0.43,0.223,0.133,0.254,0.191,0.287,0.217,0.422,0.262,0.308,6.0,0.1179362,7.192,4.318,1.012,0.529043,4.59230956,78.86657,159.860367,100.864304
61,6.823908740944319,8.15,204.26,35.951,3.604,0.838,0.153,0.502,0.049,0.419,0.426,0.141,0.351,0.042,0.345,0.022,0.38,0.323,0.306,0.246,5.0,0.2253659,6.674,5.383,1.041,0.453043,6.05163831,64.271904,149.784958,104.029877
62,6.508638306165727,5.84,189.811,12.105,3.681,0.923,0.153,0.393,0.388,0.325,0.227,0.342,0.333,0.28,0.274,0.608,0.336,0.369,0.301,0.38,4.0,0.2739977,6.734,3.007,1.052,0.478682,7.11338704,57.371758,143.828598,78.961571
63,7.301029995663981,4.51,19.395,6.124,1.643,0.714,0.149,0.478,0.415,0.387,0.35,0.413,0.144,0.333,0.221,0.635,0.227,0.427,0.303,0.394,5.0,0.2456549,7.365,3.144,1.043,0.485774,4.32857061,98.587128,146.777496,72.829224
64,6.0,5.61,16.71,7.393,1.073,0.664,0.151,0.538,0.43,0.263,0.757,0.342,0.168,0.322,0.171,0.496,0.276,0.41,0.422,0.481,5.0,0.2313082,7.459,4.345,1.054,0.515207,8.11932602,70.008858,166.13382,105.549042
65,5.903089986991944,4.82,14.317,6.26,1.446,0.65,0.155,0.457,0.364,0.41,0.317,0.531,0.101,0.354,0.188,0.351,0.206,0.41,0.316,0.323,3.0,0.1583666,7.466,2.939,1.031,0.444874,4.7016462,88.602463,166.45311,103.999763
66,5.600326278518962,3.2,385.59,11.481,1.496,0.967,0.153,0.935,0.412,0.354,0.928,0.29,0.177,0.292,0.193,0.275,0.303,0.567,0.465,0.479,3.0,0.2849314,7.231,3.042,1.041,0.493374,6.11638844,76.147408,128.350189,82.056099
67,6.0,8.53,16.472,6.047,1.052,0.699,0.155,0.506,0.334,0.348,0.712,0.316,0.108,0.277,0.15,0.273,0.232,0.396,0.379,0.435,1.0,0.1670908,6.526,3.042,1.034,0.509146,4.01807119,85.825356,164.425629,100.711014
68,5.400116927926312,7.29,171.17,11.407,4.857,0.913,0.153,0.207,0.421,0.466,0.086,0.433,0.206,0.378,0.29,0.611,0.263,0.365,0.242,0.316,4.0,0.4517173,6.985,2.836,1.096,0.433883,11.4147619,64.669487,156.612595,69.795914
69,6.102372908709558,1.35,117.824,53.287,6.481,0.663,0.151,0.169,0.223,0.357,0.113,0.165,0.478,0.149,0.341,0.057,0.409,0.25,0.252,0.17,6.0,0.0569589,7.485,3.076,1.025,0.526411,3.96519092,58.952797,141.799545,81.673668
70,7.301029995663981,3.34,16.975,6.456,1.162,0.69,0.153,0.443,0.378,0.379,0.307,0.201,0.117,0.275,0.188,0.273,0.216,0.4,0.208,0.28,4.0,0.1687946,6.379,4.344,1.017,0.440317,3.20469327,103.733078,161.984299,101.817215
71,7.397940008672037,7.73,298.07,11.215,1.991,0.958,0.151,0.826,0.4,0.345,0.794,0.271,0.126,0.315,0.201,0.296,0.175,0.524,0.397,0.376,5.0,0.1549258,6.96,3.178,1.029,0.503079,3.23442212,89.284248,146.323151,97.981697
72,5.096910013008056,5.98,199.018,2.938,1.909,0.976,0.15,0.91,0.575,0.41,0.788,0.224,0.19,0.357,0.248,0.326,0.393,0.632,0.401,0.488,10.0,0.1779161,6.521,3.178,1.066,0.490154,4.47204983,72.773102,157.026306,103.833504
73,7.472284193781353,4.57,108.701,63.726,15.267,0.579,0.165,0.114,0.126,0.548,0.008,0.25,0.002,0.026,0.359,0.049,0.588,0.263,0.087,0.229,9.0,0.0842734,5.541,4.54,1.088,0.455476,5.67244696,68.348465,92.049683,158.948074
74,7.657577319177793,1.29,186.066,8.554,0.735,0.952,0.16,0.232,0.474,0.281,0.178,0.239,0.102,0.331,0.151,0.332,0.14,0.329,0.173,0.201,8.0,0.1242777,5.484,4.177,1.158,0.378425,3.95231204,74.306725,87.872864,115.292343
75,5.985479461242076,4.16,14.389,7.791,1.641,0.604,0.153,0.481,0.376,0.435,0.312,0.226,0.404,0.274,0.346,0.298,0.342,0.431,0.314,0.323,12.0,0.0892686,6.696,2.392,1.136,0.43375,7.96878555,53.122345,109.174232,70.597946
76,6.638272163982407,0.84,276.108,4.66,1.047,0.98,0.154,0.601,0.378,0.309,0.362,0.603,0.089,0.367,0.151,0.888,0.106,0.429,0.352,0.442,6.0,0.0487535,5.905,4.366,1.049,0.451355,3.95492871,72.181656,118.342453,73.854164
77,5.537602002101044,5.53,126.588,8.429,3.292,0.915,0.156,0.194,0.435,0.431,0.132,0.647,0.225,0.427,0.303,0.966,0.288,0.353,0.335,0.436,2.0,0.2179984,5.756,3.395,1.104,0.406228,9.93753655,74.261429,113.152657,127.664566
78,10.045757490560677,8.75,292.587,132.019,6.104,0.679,0.152,0.879,0.211,0.416,0.788,0.148,0.336,0.172,0.353,0.08,0.419,0.502,0.424,0.477,10.0,0.2455342,7.529,3.11,1.061,0.448046,9.73363165,66.307358,77.408646,141.188446
79,7.136677139879544,1.18,9.938,7.235,0.687,0.556,0.161,0.43,0.467,0.199,0.307,0.34,0.036,0.396,0.079,0.456,0.085,0.365,0.228,0.293,12.0,0.0719177,5.61,4.762,1.064,0.376175,5.2781761,68.218414,114.428627,152.237305
80,7.619788758288394,8.26,402.325,113.211,104.866,0.648,0.158,0.725,0.574,0.549,0.761,0.671,0.645,0.715,0.891,0.6,0.948,0.616,0.692,0.78,8.0,0.05502,5.631,3.383,1.013,0.37663,2.26386674,80.189125,101.570244,54.815315
81,6.505845405981557,8.49,17.904,3.766,1.006,0.79,0.156,0.514,0.333,0.324,0.335,0.173,0.084,0.226,0.149,0.246,0.175,0.39,0.197,0.271,6.0,0.1247812,6.277,3.042,1.139,0.421392,8.43473604,86.375748,133.991455,79.865196
82,7.292429823902063,7.33,12.521,7.832,0.653,0.596,0.159,0.541,0.464,0.199,0.355,0.221,0.042,0.318,0.084,0.282,0.094,0.401,0.206,0.265,9.0,0.1928055,6.049,3.007,1.023,0.400288,2.85012834,74.76265,102.246223,66.498047
83,6.767003889607846,6.68,10.067,8.28,0.625,0.531,0.16,0.469,0.495,0.357,0.228,0.33,0.389,0.388,0.315,0.425,0.298,0.44,0.316,0.359,7.0,0.1003394,5.87,2.894,1.052,0.379502,3.01087016,106.427078,85.329071,57.322311
84,6.899629454882437,9.19,10.812,8.374,0.708,0.543,0.159,0.51,0.511,0.394,0.292,0.236,0.272,0.367,0.281,0.363,0.264,0.472,0.267,0.338,8.0,0.1412179,5.993,3.06,1.045,0.382197,3.51378296,54.871288,75.641083,55.684654
85,7.481486060122112,7.49,30.02,11.144,3.872,0.667,0.159,0.046,0.441,0.353,0.055,0.017,0.002,0.027,0.081,0.082,0.137,0.28,0.024,0.081,9.0,0.1105611,6.386,3.088,1.152,0.423547,9.80285503,103.58326,123.597008,69.312286
86,7.356547323513812,5.36,87.6,5.973,3.688,0.901,0.159,0.154,0.375,0.467,0.111,0.529,0.214,0.353,0.337,0.411,0.367,0.332,0.285,0.279,10.0,0.1785623,6.427,3.094,1.124,0.438644,10.3543166,89.261215,62.644768,73.311043
87,7.318758762624412,0.59,15.259,6.199,1.04,0.678,0.159,0.539,0.421,0.409,0.505,0.23,0.341,0.335,0.305,0.353,0.354,0.456,0.359,0.378,6.0,0.1120465,6.81,3.237,1.043,0.425276,6.40008241,60.281704,75.243134,71.262306
88,8.096910013008056,2.12,14.828,4.803,1.487,0.702,0.159,0.551,0.432,0.452,0.649,0.325,0.388,0.324,0.377,0.36,0.398,0.479,0.454,0.42,11.0,0.1939676,6.8,3.134,1.136,0.441741,10.4783362,62.697449,112.107552,68.822769
89,6.94692155651658,5.75,10.774,7.166,0.793,0.575,0.159,0.504,0.531,0.368,0.364,0.283,0.311,0.448,0.298,0.496,0.314,0.467,0.319,0.388,8.0,0.2767306,5.955,3.094,1.126,0.382016,2.85324557,68.278198,87.068161,66.331444
90,6.665546248849069,6.05,13.988,5.499,1.911,0.654,0.156,0.637,0.449,0.464,0.394,0.234,0.301,0.34,0.301,0.38,0.307,0.517,0.31,0.384,11.0,0.1797552,6.324,3.02,1.176,0.404129,9.98314745,61.571987,97.734116,76.95475
91,6.906578314837765,0.94,16.979,5.485,1.896,0.697,0.157,0.564,0.471,0.509,0.333,0.333,0.362,0.369,0.346,0.392,0.368,0.515,0.343,0.387,11.0,0.1029165,6.32,3.385,1.16,0.433602,11.0798038,81.436798,76.870445,92.196815
92,5.932557157223619,9.75,136.892,4.144,1.757,0.959,0.153,0.169,0.46,0.265,0.05,0.281,0.106,0.35,0.143,0.479,0.137,0.298,0.146,0.228,13.0,0.1084296,6.755,4.058,1.17,0.479658,8.43469124,94.203278,118.939041,86.747498
93,7.173925197299173,2.18,191.519,8.306,7.447,0.924,0.153,0.247,0.413,0.341,0.281,0.33,0.17,0.318,0.27,0.336,0.264,0.334,0.26,0.241,10.0,0.0775088,6.936,4.656,1.076,0.467257,8.87218498,86.547676,112.640388,67.027748
94,7.769551078621726,3.43,22.675,4.956,1.268,0.785,0.152,0.592,0.426,0.335,0.372,0.259,0.338,0.305,0.282,0.375,0.244,0.451,0.323,0.335,8.0,0.2127885,6.902,4.852,1.179,0.479464,9.69604466,90.268532,82.276703,71.820663
95,5.823908740944319,6.32,22.182,8.355,1.539,0.692,0.151,0.582,0.43,0.397,0.323,0.231,0.395,0.307,0.332,0.341,0.316,0.47,0.317,0.343,11.0,0.174209,7.407,4.338,1.179,0.489808,11.713079,85.82737,104.394012,128.075729
96,5.881404634776238,0.58,22.212,7.937,1.656,0.698,0.151,0.581,0.408,0.439,0.347,0.211,0.454,0.281,0.383,0.329,0.341,0.476,0.337,0.346,13.0,0.1237959,7.698,4.303,1.098,0.49384,14.1778304,72.766403,95.727638,71.755272
97,6.218244625347531,5.79,18.82,5.077,1.681,0.736,0.156,0.591,0.437,0.521,0.408,0.325,0.392,0.332,0.367,0.425,0.389,0.516,0.375,0.417,10.0,0.1157628,6.213,4.644,1.134,0.457356,13.9825585,93.697273,1027.723511,86.011993
98,6.471083299722345,4.52,389.381,13.68,1.677,0.962,0.151,0.567,0.475,0.385,0.511,0.323,0.145,0.38,0.194,0.355,0.223,0.476,0.326,0.362,10.0,0.0913037,7.182,4.372,1.149,0.51686,13.9070396,73.428001,105.712936,91.882706
99,6.586700235918748,0.27,8.138,5.115,0.287,0.601,0.165,0.501,0.522,0.214,0.476,0.197,0.02,0.273,0.062,0.337,0.094,0.412,0.231,0.289,4.0,0.0415629,5.066,4.506,1.029,0.331132,4.22697373,73.42041,980.350037,85.607864
100,6.698970004336019,3.41,10.703,4.066,0.832,0.686,0.168,0.609,0.437,0.28,0.437,0.333,0.199,0.308,0.178,0.287,0.207,0.442,0.323,0.363,6.0,0.0688023,5.4,3.256,1.03,0.362678,3.63630822,52.153343,70.787514,45.158134
101,6.6020599913279625,3.39,11.16,3.803,0.905,0.703,0.17,0.585,0.434,0.433,0.426,0.329,0.162,0.319,0.207,0.323,0.231,0.484,0.306,0.369,7.0,0.0609445,5.36,3.031,1.039,0.364845,3.4944379,57.105019,73.192421,68.764091
102,6.070581074285707,2.46,382.113,320.102,71.807,0.494,0.162,0.536,0.487,0.31,0.565,0.494,0.16,0.57,0.212,0.534,0.142,0.444,0.407,0.412,6.0,0.2050485,5.961,3.27,1.026,0.379908,3.89293471,62.825073,104.024139,47.047703
103,7.356547323513812,5.45,15.47,5.37,1.098,0.705,0.158,0.6,0.419,0.271,0.485,0.259,0.27,0.273,0.217,0.261,0.269,0.43,0.338,0.347,7.0,0.2606291,6.792,3.351,1.051,0.42826,5.44736396,35.627804,108.227692,63.433578
