mol_id,PKI,0,1,2,3,5,8,9,10,19,20,21,31,32,75,76,100,101,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
109,6.1938200260161125,343.887,81.306,0.858,0.807,0.163,0.88,0.332,0.297,0.963,0.143,0.067,0.235,0.129,0.245,0.147,0.503,0.391,8.0,0.1022513,5.502,3.555,1.035,0.413222,3.85196984,53.835903,87.528564,63.107517
110,7.698970004336019,11.634,4.272,0.948,0.69,0.163,0.537,0.425,0.414,0.431,0.375,0.095,0.356,0.178,0.354,0.194,0.459,0.3,10.0,0.1561266,5.633,3.693,1.049,0.38215,4.29941468,51.590317,87.81868,36.521004
112,7.744727494896693,234.05,5.682,0.965,0.972,0.158,0.936,0.304,0.414,1.071,0.2,0.118,0.199,0.2,0.181,0.223,0.551,0.463,9.0,0.1473447,5.613,4.34,1.036,0.455991,3.16888404,41.476646,104.251953,38.768814
113,8.698970004336019,118.895,62.902,8.542,0.625,0.158,0.132,0.1,0.394,0.042,0.062,0.278,0.048,0.332,0.084,0.297,0.209,0.127,6.0,0.1437763,6.076,4.389,1.049,0.440779,3.8733871,44.58802,160.915726,48.751186
114,8.045757490560675,191.908,5.721,1.867,0.962,0.152,0.815,0.434,0.491,0.849,0.317,0.161,0.311,0.277,0.269,0.28,0.58,0.442,14.0,0.1074191,7.081,4.456,1.105,0.465649,8.1627423,38.918861,103.487305,91.654816
115,8.698970004336019,15.824,3.946,1.797,0.734,0.159,0.584,0.43,0.29,0.396,0.328,0.112,0.306,0.158,0.283,0.193,0.435,0.279,11.0,0.183405,6.476,5.291,1.034,0.415811,4.96957238,46.594765,175.022064,69.604942
116,7.4089353929735005,10.784,4.561,1.807,0.629,0.162,0.576,0.42,0.447,0.393,0.416,0.098,0.327,0.191,0.325,0.208,0.481,0.302,8.0,0.181378,5.836,4.365,1.026,0.376806,4.77858466,42.522259,119.711433,56.636116
117,8.096910013008056,288.515,76.374,7.901,0.774,0.162,0.374,0.303,0.51,0.294,0.221,0.546,0.27,0.489,0.278,0.534,0.396,0.354,10.0,0.2124514,6.196,3.283,1.036,0.409352,4.80485875,45.513401,106.503685,59.668831
118,8.045757490560675,72.042,9.278,2.306,0.861,0.162,0.109,0.713,0.451,0.147,0.647,0.165,0.649,0.236,0.652,0.275,0.424,0.32,7.0,0.1026914,6.261,3.42,1.038,0.408821,3.9144861,34.83007,98.625145,46.421501
119,8.301029995663981,11.726,4.919,1.895,0.632,0.158,0.608,0.446,0.394,0.487,0.419,0.094,0.343,0.174,0.332,0.191,0.483,0.333,8.0,0.263203,5.844,3.352,1.036,0.400101,5.22140223,55.947842,80.673126,58.015453
120,8.397940008672037,16.964,4.368,0.941,0.762,0.161,0.557,0.389,0.383,0.473,0.369,0.093,0.312,0.17,0.276,0.212,0.443,0.312,6.0,0.1410172,5.836,4.356,1.08,0.447749,5.59525605,56.167946,128.289017,56.478725
121,8.096910013008056,16.455,3.335,0.636,0.806,0.163,0.534,0.405,0.417,0.369,0.275,0.113,0.275,0.209,0.261,0.223,0.452,0.252,13.0,0.100305,5.265,4.377,1.02,0.407036,2.672902,59.587929,107.866936,42.622986
122,7.522878745280337,172.402,5.886,2.657,0.953,0.163,0.206,0.543,0.405,0.129,0.352,0.423,0.412,0.346,0.532,0.314,0.385,0.301,9.0,0.2086793,5.248,3.625,1.057,0.386493,7.21012476,65.121437,101.339127,53.624245
123,7.638272163982407,215.589,9.156,1.535,0.953,0.163,0.973,0.449,0.386,0.984,0.275,0.095,0.312,0.185,0.385,0.204,0.603,0.451,9.0,0.2264369,5.336,4.001,1.05,0.375611,5.80895142,63.554005,120.082474,48.35408
124,8.187086643357144,17.516,4.416,1.491,0.748,0.159,0.557,0.405,0.454,0.483,0.344,0.132,0.311,0.212,0.274,0.294,0.472,0.32,12.0,0.1207598,5.902,4.104,1.03,0.45892,2.51010171,37.185211,89.613525,52.359421
125,8.045757490560675,21.746,2.75,2.099,0.818,0.155,0.626,0.333,0.451,0.423,0.314,0.118,0.254,0.21,0.254,0.24,0.47,0.285,6.0,0.1735493,6.093,4.722,1.028,0.460668,4.42187659,32.220459,89.894058,83.596901
126,7.229147988357855,240.47,4.929,1.758,0.973,0.151,0.884,0.431,0.495,0.838,0.39,0.138,0.357,0.244,0.37,0.283,0.603,0.455,6.0,0.2134899,6.616,4.479,1.033,0.461981,5.27516979,68.063721,132.333771,73.094398
127,8.721246399047171,14.971,4.724,0.991,0.724,0.164,0.605,0.44,0.298,0.614,0.266,0.184,0.281,0.199,0.279,0.248,0.448,0.355,8.0,0.2076433,6.007,4.975,1.041,0.436974,4.01513362,52.549942,150.131836,92.525269
128,8.698970004336019,146.162,10.254,1.258,0.927,0.162,0.194,0.494,0.299,0.294,0.339,0.1,0.381,0.15,0.363,0.184,0.329,0.244,8.0,0.1464586,5.788,3.386,1.042,0.45572,2.55715429,60.499084,125.552139,39.577538
129,9.096910013008056,360.381,128.999,2.341,0.733,0.158,0.789,0.35,0.395,0.757,0.429,0.16,0.399,0.221,0.357,0.199,0.511,0.448,7.0,0.2072748,6.116,3.419,1.041,0.428435,2.3621101,81.110069,82.044312,57.994522
130,8.698970004336019,164.965,10.609,0.648,0.936,0.163,0.2,0.488,0.247,0.188,0.339,0.057,0.365,0.109,0.32,0.138,0.312,0.195,10.0,0.1285233,5.398,4.389,1.067,0.397984,7.25643722,49.415237,100.481079,70.934731
131,7.853871964321762,64.569,11.794,4.203,0.801,0.163,0.067,0.571,0.43,0.007,0.016,0.247,0.485,0.36,0.557,0.34,0.356,0.09,9.0,0.1153759,5.466,4.136,1.056,0.396169,7.20924882,79.208847,107.706367,42.435249
132,6.958607314841775,23.133,4.475,0.949,0.81,0.155,0.618,0.395,0.318,0.413,0.293,0.064,0.272,0.13,0.286,0.151,0.443,0.257,8.0,0.14226,5.855,4.204,1.031,0.476844,3.13043728,43.757206,100.496979,32.633347
133,7.795880017344075,417.068,22.173,1.579,0.946,0.151,0.956,0.549,0.431,0.933,0.399,0.117,0.419,0.214,0.422,0.252,0.645,0.483,10.0,0.1358719,6.572,4.41,1.031,0.495231,5.47338788,47.523277,115.782356,49.216576
134,8.096910013008056,170.03,36.667,1.277,0.818,0.151,0.537,0.031,0.437,0.426,0.113,0.124,0.036,0.208,0.011,0.258,0.335,0.221,9.0,0.1932124,6.427,4.479,1.038,0.493693,5.96070357,67.210632,157.772766,91.968231
135,9.397940008672036,120.921,10.106,1.024,0.916,0.158,0.275,0.425,0.358,0.174,0.367,0.237,0.342,0.239,0.337,0.297,0.353,0.259,7.0,0.2137601,6.197,5.111,1.059,0.450282,4.66104671,51.514175,134.664047,85.339767
136,9.397940008672036,14.225,6.136,0.747,0.674,0.155,0.554,0.478,0.352,0.427,0.373,0.117,0.342,0.179,0.324,0.24,0.461,0.306,11.0,0.1215158,6.18,4.023,1.064,0.424796,6.29640206,84.137077,126.268028,28.00531
137,7.060480747381382,15.369,6.353,0.877,0.68,0.152,0.546,0.462,0.363,0.331,0.481,0.078,0.389,0.157,0.393,0.193,0.457,0.297,6.0,0.104421,6.272,4.722,1.052,0.42957,5.97878092,54.905609,132.359421,100.706459
138,8.698970004336019,243.477,3.806,2.3,0.976,0.148,0.866,0.271,0.361,1.024,0.198,0.108,0.178,0.182,0.232,0.199,0.499,0.443,10.0,0.1870435,7.096,4.947,1.05,0.506373,6.44726277,66.032455,135.51181,60.283352
139,8.522878745280337,179.505,8.941,1.542,0.945,0.149,0.196,0.41,0.455,0.145,0.3,0.253,0.334,0.29,0.304,0.343,0.354,0.233,10.0,0.2187207,7.195,4.811,1.064,0.495504,6.96790054,41.076607,171.854797,105.566666
140,8.346787486224656,143.17,6.366,1.2,0.95,0.163,0.261,0.507,0.364,0.201,0.362,0.263,0.408,0.274,0.428,0.194,0.378,0.275,7.0,0.197977,5.408,5.409,1.02,0.366697,1.64603012,53.882515,129.998917,92.280182
141,8.522878745280337,178.249,4.399,1.493,0.968,0.163,0.947,0.42,0.423,1.003,0.669,0.099,0.425,0.191,0.399,0.21,0.597,0.59,11.0,0.1497504,5.855,3.597,1.03,0.4149,3.64026619,40.567574,95.895287,74.67601
142,6.568636235841013,172.009,8.258,2.391,0.942,0.159,0.218,0.438,0.366,0.151,0.213,0.441,0.282,0.354,0.265,0.381,0.341,0.268,8.0,0.2504875,5.529,3.291,1.021,0.356737,3.41471759,29.339966,100.005676,75.708824
143,8.431798275933005,12.332,3.839,2.635,0.656,0.159,0.652,0.446,0.516,0.467,0.358,0.147,0.323,0.267,0.343,0.289,0.538,0.324,8.0,0.1714451,5.691,3.72,1.028,0.388887,4.54352576,65.73336,105.670807,70.110878
144,8.080921907623926,28.752,10.614,3.982,0.663,0.164,0.036,0.515,0.41,0.261,0.001,0.308,0.036,0.298,0.128,0.266,0.32,0.19,11.0,0.2064221,5.787,4.295,1.069,0.403473,4.76234424,48.680183,122.366318,71.465103
145,7.638272163982407,130.051,8.688,1.936,0.924,0.164,0.209,0.573,0.381,0.344,0.441,0.127,0.505,0.189,0.598,0.189,0.387,0.304,10.0,0.1602642,5.205,4.522,1.06,0.360136,2.15497957,94.421867,98.83136,60.940132
146,7.795880017344075,12.206,3.538,1.295,0.716,0.164,0.568,0.376,0.338,0.415,0.329,0.101,0.288,0.166,0.286,0.176,0.427,0.282,12.0,0.1430577,5.316,4.043,1.051,0.378269,5.73010244,45.626179,120.958382,46.118683
147,8.113509274827518,17.446,2.918,2.061,0.778,0.16,0.578,0.376,0.408,0.492,0.303,0.128,0.277,0.192,0.287,0.206,0.454,0.308,11.0,0.2313837,6.317,4.144,1.034,0.446389,4.48668112,42.077099,101.733879,82.617447
148,7.301029995663981,14.035,4.287,2.052,0.689,0.152,0.67,0.523,0.509,0.588,0.361,0.267,0.381,0.352,0.377,0.448,0.567,0.405,11.0,0.232044,6.466,4.666,1.029,0.423473,4.14768037,58.892651,120.423988,78.741219
149,7.619788758288394,262.779,5.808,1.125,0.974,0.163,0.952,0.436,0.439,0.976,0.363,0.365,0.329,0.282,0.403,0.321,0.609,0.568,5.0,0.1954868,5.375,4.813,1.041,0.365595,4.90609609,78.477478,174.439117,120.268158
150,5.826813731587726,10.054,1.547,0.581,0.825,0.183,0.604,0.422,0.378,0.39,0.416,0.181,0.301,0.211,0.321,0.172,0.468,0.329,7.0,0.1213851,4.449,4.104,1.014,0.316533,2.09172104,44.603878,157.549698,66.938332
151,6.337242168318426,9.534,1.924,1.163,0.755,0.18,0.642,0.449,0.345,0.469,0.275,0.181,0.3,0.293,0.342,0.185,0.479,0.308,6.0,0.1385133,4.703,2.517,1.015,0.322776,1.80188734,22.805567,49.186516,12.401481
152,6.142667503568731,170.645,4.88,0.967,0.967,0.167,0.684,0.452,0.411,0.825,0.393,0.113,0.343,0.195,0.325,0.226,0.516,0.444,6.0,0.2237488,5.544,2.211,1.014,0.366739,1.51646171,35.759407,49.700954,37.356552
153,6.187086643357144,11.495,3.886,1.076,0.698,0.168,0.604,0.414,0.356,0.423,0.298,0.23,0.291,0.224,0.269,0.258,0.458,0.317,9.0,0.130397,5.292,2.484,1.012,0.368703,1.43090398,56.477779,82.775955,41.980263
154,5.136677139879544,7.927,2.765,0.404,0.714,0.177,0.547,0.504,0.389,0.524,0.146,0.145,0.233,0.183,0.26,0.311,0.48,0.272,7.0,0.0580753,4.32,2.791,1.058,0.30193,5.94631982,58.572552,89.189537,55.350945
155,6.154901959985743,7.038,4.236,0.39,0.603,0.172,0.493,0.495,0.361,0.517,0.152,0.064,0.243,0.135,0.254,0.155,0.45,0.245,9.0,0.0670233,4.381,2.59,1.062,0.306918,4.69493793,19.234623,51.781364,23.547977
156,5.823908740944319,271.842,58.902,3.393,0.814,0.168,0.634,0.091,0.492,0.721,0.005,0.041,0.02,0.271,0.025,0.42,0.405,0.256,5.0,0.0352292,4.577,2.727,1.064,0.310135,5.59534,30.728283,42.789143,35.512089
157,6.42021640338319,6.746,4.081,0.843,0.578,0.167,0.48,0.546,0.331,0.46,0.224,0.192,0.336,0.2,0.309,0.327,0.452,0.292,7.0,0.0925274,4.553,2.829,1.066,0.308684,4.5827231,35.00774,80.809494,38.89521
158,6.6777807052660805,6.922,4.244,0.921,0.573,0.163,0.457,0.436,0.403,0.394,0.286,0.16,0.316,0.211,0.395,0.278,0.432,0.28,5.0,0.1333151,4.694,2.659,1.08,0.312969,4.88328208,18.733156,202.858704,137.874359
159,6.619788758288394,105.86,92.581,6.186,0.517,0.16,0.211,0.317,0.463,0.113,0.046,0.271,0.083,0.318,0.059,0.374,0.33,0.143,6.0,0.1407497,5.043,2.796,1.059,0.337315,2.85676547,31.47472,92.338806,85.020615
160,6.537602002101044,6.906,5.258,0.498,0.545,0.167,0.457,0.471,0.297,0.471,0.237,0.04,0.342,0.103,0.308,0.102,0.408,0.249,6.0,0.1093992,4.628,2.727,1.059,0.32092,4.06358462,46.203716,77.763405,54.171524
161,6.161150909262744,7.122,5.664,0.496,0.536,0.165,0.429,0.427,0.292,0.431,0.274,0.037,0.368,0.097,0.352,0.102,0.383,0.247,4.0,0.0886057,4.964,2.659,1.059,0.331284,4.89184725,28.913788,961.464722,30.639666
162,6.4089353929735005,6.305,5.153,1.014,0.506,0.164,0.449,0.549,0.366,0.489,0.218,0.16,0.353,0.198,0.304,0.307,0.455,0.289,5.0,0.1226193,5.079,2.591,1.06,0.320024,5.15571313,31.029709,196.856125,162.183441
163,6.2076083105017466,6.967,6.341,0.51,0.504,0.167,0.484,0.445,0.294,0.393,0.242,0.061,0.299,0.116,0.344,0.137,0.408,0.232,5.0,0.0261933,5.206,2.523,1.059,0.329026,4.93822239,37.221016,92.700226,49.515823
164,6.0,259.532,38.065,0.719,0.87,0.165,0.955,0.048,0.317,1.002,0.003,0.08,0.009,0.153,0.013,0.173,0.44,0.362,5.0,0.0254506,5.241,2.556,1.067,0.359168,7.0839549,33.915867,52.1465,87.911232
165,5.958607314841775,7.343,3.673,1.017,0.61,0.165,0.47,0.568,0.343,0.49,0.286,0.166,0.366,0.206,0.387,0.302,0.46,0.314,7.0,0.1418733,4.8,3.786,1.069,0.324726,5.7174802,32.382404,56.379845,88.810997
166,5.6777807052660805,231.864,7.346,4.882,0.95,0.164,0.723,0.51,0.519,0.508,0.533,0.218,0.411,0.294,0.716,0.327,0.584,0.42,6.0,0.1355402,4.685,3.46,1.055,0.328362,4.09658959,55.794388,268.054474,145.193588
167,6.337242168318426,349.478,135.947,1.488,0.718,0.162,0.84,0.329,0.272,0.937,0.184,0.091,0.243,0.119,0.206,0.187,0.481,0.404,4.0,0.0611633,5.016,3.479,1.049,0.353354,6.98939013,55.043739,266.417114,164.327484
168,5.494850021680094,289.985,6.355,1.295,0.974,0.163,0.955,0.35,0.396,1.022,0.209,0.164,0.197,0.251,0.365,0.242,0.567,0.465,4.0,0.0666899,4.667,3.494,1.057,0.328175,4.33556618,26.093763,269.082336,115.719681
169,6.161150909262744,6.7,3.997,1.087,0.569,0.168,0.534,0.364,0.417,0.523,0.177,0.133,0.247,0.211,0.249,0.28,0.438,0.278,4.0,0.1858222,4.346,2.694,1.073,0.303915,6.59286554,67.223061,243.930908,127.354286
170,5.693360558975739,248.002,4.359,1.649,0.976,0.169,0.392,0.443,0.426,0.188,0.474,0.086,0.401,0.179,0.578,0.197,0.42,0.25,5.0,0.1485773,4.467,2.727,1.182,0.360303,7.90298613,28.143084,67.598969,32.263195
171,5.2826624172761365,15.583,1.714,0.684,0.867,0.168,0.621,0.484,0.379,0.524,0.156,0.218,0.245,0.206,0.317,0.374,0.494,0.299,8.0,0.1360853,4.688,2.631,1.177,0.392842,8.4785698,51.684658,47.821804,37.202106
172,5.460171441622101,171.073,2.02,0.271,0.987,0.172,0.943,0.461,0.176,1.006,0.199,0.025,0.269,0.058,0.345,0.068,0.527,0.41,2.0,0.1537916,4.452,3.977,1.183,0.351594,7.80939851,38.649071,70.889923,42.326641
173,5.88672530753565,195.896,10.898,1.076,0.942,0.164,0.469,0.473,0.411,0.633,0.425,0.13,0.383,0.208,0.49,0.173,0.451,0.396,7.0,0.1376776,4.95,2.905,1.259,0.368606,11.8923528,28.907303,918.700073,38.313747
174,6.050122295963125,205.309,2.125,1.431,0.983,0.158,0.907,0.368,0.474,0.84,0.213,0.119,0.263,0.22,0.223,0.292,0.583,0.39,2.0,0.1921308,5.389,2.802,1.157,0.437575,8.09198699,37.977306,114.252296,101.965736
175,6.266000713461613,93.714,12.747,1.386,0.869,0.164,0.158,0.541,0.497,0.113,0.474,0.163,0.481,0.247,0.506,0.323,0.399,0.25,4.0,0.1935213,4.769,2.802,1.159,0.427612,9.49671552,57.333168,111.817581,61.782078
176,6.350665141287858,200.426,4.316,0.947,0.974,0.161,0.774,0.444,0.387,0.669,0.363,0.099,0.338,0.181,0.479,0.144,0.535,0.377,3.0,0.1807065,5.689,2.666,1.158,0.469553,7.55874285,54.89814,46.098038,51.442017
177,6.277366077466188,279.441,199.073,1.515,0.582,0.158,0.492,0.523,0.358,0.541,0.48,0.066,0.496,0.135,0.517,0.159,0.458,0.362,6.0,0.1889141,5.596,2.939,1.159,0.493797,10.0078295,53.109264,51.332188,46.294388
178,6.348721986001856,199.177,1.983,0.341,0.988,0.185,0.662,0.436,0.37,0.6,0.117,0.179,0.198,0.248,0.187,0.232,0.49,0.299,8.0,0.1053473,3.316,2.768,1.193,0.293683,7.00995415,66.124428,59.411545,52.23885
179,6.576754126063192,254.006,98.921,3.798,0.712,0.164,0.848,0.165,0.284,0.914,0.072,0.135,0.061,0.172,0.149,0.2,0.432,0.373,12.0,0.116293,5.557,2.871,1.111,0.431606,8.71372095,27.359236,103.44458,19.502087
180,7.346787486224656,17.076,2.08,0.936,0.85,0.164,0.61,0.503,0.269,0.525,0.374,0.1,0.323,0.134,0.494,0.14,0.461,0.333,6.0,0.1529367,5.55,3.281,1.16,0.423398,10.9134835,44.390167,115.291946,51.6479
181,7.638272163982407,224.419,115.412,2.539,0.655,0.164,0.505,0.222,0.268,0.595,0.08,0.083,0.132,0.106,0.137,0.143,0.332,0.252,7.0,0.1307574,5.491,2.905,1.127,0.444599,10.7328277,65.619324,124.714523,51.976421
182,6.705533773838407,18.75,1.986,0.434,0.886,0.166,0.575,0.497,0.291,0.773,0.172,0.14,0.25,0.153,0.317,0.239,0.454,0.361,8.0,0.1086107,5.979,2.871,1.129,0.480201,9.41314199,43.309742,129.531921,76.499214
183,7.040958607678906,14.997,2.239,1.206,0.813,0.164,0.613,0.497,0.411,0.493,0.357,0.125,0.333,0.205,0.591,0.184,0.507,0.325,8.0,0.1646077,4.961,2.973,1.128,0.399709,5.43111977,33.825367,106.636909,44.451248
184,7.585026652029182,311.98,164.971,2.253,0.651,0.164,0.792,0.432,0.416,0.936,0.174,0.263,0.252,0.29,0.166,0.419,0.547,0.458,8.0,0.1474666,5.182,2.871,1.147,0.415863,7.59430415,46.234531,101.85173,54.588211
185,7.154901959985743,16.502,1.893,1.416,0.833,0.164,0.624,0.501,0.365,0.652,0.431,0.136,0.258,0.297,0.612,0.268,0.497,0.407,5.0,0.1310197,5.006,3.007,1.128,0.439603,10.5808539,66.821167,118.140007,51.887417
186,7.154901959985743,57.066,16.829,1.54,0.756,0.161,0.064,0.536,0.379,0.048,0.476,0.224,0.479,0.238,0.499,0.342,0.326,0.249,6.0,0.1393892,5.322,2.939,1.109,0.436286,9.42555725,38.043671,108.72451,44.462353
187,7.318758762624412,16.207,2.583,0.882,0.824,0.164,0.616,0.441,0.386,0.523,0.531,0.157,0.395,0.188,0.588,0.189,0.481,0.403,9.0,0.1780573,5.665,2.871,1.121,0.423008,3.91255365,24.785454,109.498596,45.515404
188,7.795880017344075,16.373,2.368,1.307,0.817,0.164,0.632,0.469,0.353,0.635,0.606,0.263,0.341,0.272,0.483,0.311,0.485,0.501,9.0,0.0520144,5.845,2.939,1.083,0.445623,6.94621337,54.309235,96.955811,50.930317
189,7.552841968657781,37.086,7.66,1.118,0.809,0.164,0.073,0.29,0.364,0.443,0.621,0.332,0.476,0.273,0.586,0.385,0.242,0.465,7.0,0.1495728,5.847,2.836,1.14,0.479132,9.42418295,39.227165,114.102356,49.433006
190,5.596879478824182,116.427,7.105,0.718,0.937,0.169,0.252,0.486,0.397,0.321,0.268,0.259,0.365,0.236,0.304,0.405,0.378,0.283,7.0,0.1353681,4.743,2.836,1.058,0.37291,7.14031061,51.943588,116.974548,86.128113
191,5.3693687559795,205.579,94.508,47.275,0.592,0.172,0.241,0.094,0.123,0.352,0.124,0.004,0.076,0.05,0.032,0.111,0.153,0.16,6.0,0.1662991,4.682,2.788,1.231,0.377726,9.6252914,38.291595,112.263191,30.910919
192,5.419075024324381,47.409,3.895,1.457,0.899,0.159,0.06,0.293,0.451,0.022,0.003,0.029,0.029,0.226,0.05,0.347,0.268,0.018,4.0,0.1366194,5.521,3.563,1.059,0.434689,6.14576664,46.76733,96.67054,33.074966
193,8.0,10.585,5.327,0.525,0.644,0.161,0.496,0.454,0.322,0.407,0.274,0.071,0.329,0.136,0.379,0.159,0.424,0.25,5.0,0.1400081,5.378,3.233,1.041,0.374488,3.42417709,37.219204,115.752548,87.981575
194,5.543482142194737,291.67,4.239,0.713,0.983,0.179,0.66,0.449,0.384,0.77,0.243,0.077,0.319,0.163,0.429,0.208,0.498,0.363,3.0,0.064299,4.291,3.11,1.008,0.321301,1.81515741,63.474068,150.467087,76.992966
195,5.349498205121633,9.554,2.097,0.129,0.811,0.181,0.54,0.489,0.31,0.551,0.166,0.025,0.244,0.077,0.237,0.101,0.447,0.247,6.0,0.0597894,3.988,3.05,1.021,0.326398,1.95314941,28.262117,146.106979,14.712749
196,5.4061603389187285,108.331,6.711,0.466,0.938,0.171,0.201,0.5,0.359,0.179,0.233,0.178,0.352,0.203,0.333,0.169,0.353,0.197,5.0,0.0876183,4.745,3.442,1.027,0.360695,2.69118025,61.300049,162.869095,40.06802
197,5.46826569072345,16.947,5.232,1.455,0.717,0.153,0.526,0.369,0.414,0.398,0.196,0.125,0.259,0.209,0.293,0.279,0.436,0.24,5.0,0.155651,6.424,3.327,1.017,0.441242,3.06644192,43.826946,142.681519,42.910225
198,5.583193128177055,269.967,29.826,6.473,0.881,0.154,0.975,0.033,0.492,0.985,0.002,0.065,0.008,0.405,0.011,0.447,0.5,0.351,6.0,0.1472756,5.813,3.299,1.032,0.386294,5.01356821,47.230679,167.130554,87.920715
199,7.758827213229953,12.012,5.777,1.08,0.637,0.159,0.524,0.376,0.296,0.454,0.296,0.073,0.322,0.137,0.395,0.166,0.399,0.274,5.0,0.1741664,5.464,3.383,1.084,0.398774,7.21831287,59.177345,155.49231,102.903625
200,6.91721462968355,48.038,8.764,2.015,0.817,0.159,0.07,0.511,0.421,0.007,0.272,0.011,0.465,0.21,0.518,0.279,0.334,0.097,7.0,0.1208203,6.241,3.52,1.054,0.414022,7.60669583,66.918694,163.226959,65.022362
201,6.192464971931146,12.164,3.435,1.288,0.72,0.156,0.531,0.377,0.408,0.418,0.672,0.091,0.432,0.187,0.455,0.217,0.439,0.393,7.0,0.1026759,5.648,3.828,1.088,0.389196,5.05987879,50.337349,131.190674,62.660625
202,7.599980364934842,374.468,11.738,3.467,0.961,0.158,0.909,0.407,0.389,0.886,0.401,0.237,0.347,0.262,0.546,0.324,0.568,0.508,9.0,0.0500629,5.34,3.572,1.073,0.386295,5.64506815,95.479797,310.587982,81.970284
204,5.700000503883016,422.225,105.242,0.482,0.8,0.156,0.651,0.246,0.317,0.742,0.175,0.14,0.195,0.158,0.117,0.276,0.405,0.352,7.0,0.095873,6.757,3.575,1.089,0.591361,3.42302165,64.557938,91.674377,71.693695
205,6.799998134593398,253.619,6.174,2.067,0.969,0.163,0.375,0.433,0.473,0.346,0.383,0.262,0.337,0.277,0.646,0.225,0.427,0.33,3.0,0.045801,5.626,4.387,1.062,0.381685,7.24267233,70.789612,118.665512,66.309425
206,5.300000202445418,7.253,4.081,0.384,0.619,0.175,0.552,0.525,0.391,0.558,0.188,0.29,0.346,0.252,0.384,0.157,0.489,0.345,3.0,0.0679693,4.939,3.062,1.118,0.313037,8.71935445,45.237503,66.443115,94.702202
207,6.299997602857746,239.418,12.269,3.043,0.94,0.156,0.28,0.488,0.397,0.206,0.422,0.246,0.447,0.248,0.467,0.294,0.388,0.291,6.0,0.1058116,5.975,2.877,1.13,0.442796,8.89466464,44.931282,117.026695,66.627472
208,6.699991797446187,16.34,2.43,1.148,0.82,0.156,0.564,0.405,0.334,0.468,0.221,0.096,0.273,0.151,0.341,0.172,0.434,0.262,10.0,0.187146,5.601,3.656,1.049,0.409263,7.15199308,45.093277,127.672661,54.514915
209,6.199998172182031,17.383,4.615,0.965,0.757,0.154,0.452,0.439,0.306,0.452,0.181,0.108,0.267,0.165,0.278,0.201,0.399,0.247,8.0,0.1555893,5.529,3.759,1.092,0.452795,6.5980567,54.310585,141.975922,91.298744
210,5.200000237109354,274.139,169.611,4.778,0.611,0.151,0.213,0.238,0.518,0.217,0.067,0.391,0.1,0.438,0.113,0.49,0.323,0.225,4.0,0.395265,6.21,3.2,1.02,0.431137,5.19640137,40.26128,85.32019,114.345993
211,5.40000018605658,32.847,1.661,1.46,0.913,0.153,0.586,0.331,0.389,0.593,0.318,0.15,0.259,0.238,0.578,0.275,0.435,0.354,7.0,0.1535705,7.143,4.006,1.079,0.593908,2.18857174,60.600658,83.231255,80.942162
212,7.299988937677887,118.551,9.638,1.689,0.913,0.156,0.245,0.537,0.419,0.221,0.545,0.107,0.521,0.201,0.564,0.21,0.4,0.291,11.0,0.1471132,5.973,4.592,1.035,0.429106,5.93644774,67.102333,96.293007,82.14283
213,7.0,8.863,4.792,1.032,0.603,0.159,0.545,0.455,0.441,0.435,0.251,0.15,0.32,0.226,0.371,0.268,0.48,0.279,7.0,0.0743078,5.657,4.216,1.08,0.342956,5.88038565,38.307156,147.916794,109.847786
215,6.0999990348465305,107.172,9.373,2.475,0.9,0.151,0.306,0.477,0.316,0.363,0.401,0.096,0.447,0.155,0.446,0.169,0.367,0.287,8.0,0.1915224,6.906,4.144,1.025,0.57604,5.10222789,106.338493,186.730911,187.353882
216,5.59999938302362,8.499,3.12,0.811,0.684,0.169,0.568,0.383,0.501,0.362,0.313,0.093,0.293,0.251,0.308,0.261,0.484,0.256,8.0,0.1291789,4.643,4.481,1.073,0.314253,4.06963422,58.535789,91.616676,64.397339
217,5.800000874803203,251.944,156.374,2.679,0.613,0.152,0.928,0.171,0.325,0.829,0.2,0.966,0.196,0.427,0.28,0.411,0.475,0.665,8.0,0.2422635,6.539,3.706,1.076,0.397045,7.43269588,20.233332,62.52692,55.997894
218,8.299988937677888,14.3,2.655,0.364,0.826,0.17,0.538,0.384,0.339,0.534,0.16,0.152,0.229,0.167,0.221,0.258,0.42,0.282,7.0,0.0652677,4.982,4.188,1.067,0.401177,6.07010264,41.74205,182.060242,64.04808
219,8.299988937677888,266.307,3.257,0.724,0.985,0.149,0.721,0.4,0.275,0.708,0.218,0.082,0.247,0.128,0.35,0.133,0.465,0.336,8.0,0.3328632,7.197,3.408,1.126,0.539766,8.22100079,51.02541,78.118713,69.925491
220,5.899998417198648,29.098,7.33,1.89,0.759,0.156,0.036,0.375,0.42,0.003,0.269,0.135,0.26,0.202,0.382,0.251,0.277,0.136,5.0,0.1015315,5.538,4.038,1.009,0.338008,2.41379959,88.207787,154.073105,95.349899
221,6.0,85.398,12.277,1.141,0.864,0.163,0.073,0.516,0.36,0.01,0.011,0.108,0.325,0.2,0.448,0.217,0.316,0.043,7.0,0.1336772,4.915,3.076,1.029,0.423725,3.37465835,54.91996,58.158943,75.372292
