mol_id,PKI,0,1,2,3,5,8,9,10,19,20,21,31,32,75,76,100,101,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
12,6.102372908709558,124.962,13.67,4.825,0.871,0.151,0.126,0.401,0.388,0.055,0.283,0.283,0.316,0.315,0.331,0.35,0.305,0.207,3.0,0.2038438,6.84,4.414,1.048,0.446333,5.37965686,72.801941,169.291031,109.283966
13,5.801342913045577,83.882,14.006,6.66,0.802,0.151,0.072,0.361,0.421,0.02,0.424,0.291,0.338,0.322,0.497,0.38,0.285,0.245,5.0,0.2298505,7.051,3.11,1.061,0.488249,7.40050898,73.295273,147.639465,72.119118
14,6.200659450546418,19.044,6.174,1.713,0.707,0.149,0.446,0.418,0.359,0.549,0.339,0.218,0.329,0.234,0.481,0.273,0.408,0.369,6.0,0.2460017,7.434,3.144,1.072,0.514539,8.34116521,61.786232,157.736389,97.634949
15,6.823908740944319,25.066,7.973,1.0,0.736,0.147,0.519,0.355,0.289,0.534,0.181,0.136,0.239,0.163,0.215,0.214,0.388,0.284,6.0,0.1409597,7.57,2.939,1.04,0.562641,5.50506288,64.038452,162.27475,118.760292
16,7.698970004336019,327.91,42.764,6.179,0.87,0.153,0.787,0.054,0.44,0.799,0.004,0.015,0.011,0.321,0.013,0.524,0.427,0.273,5.0,0.1527098,7.009,4.345,1.037,0.464025,5.2364141,94.597862,174.269714,101.750076
17,7.838631997765025,354.254,13.176,0.726,0.962,0.164,0.55,0.409,0.245,0.625,0.173,0.108,0.266,0.137,0.242,0.166,0.401,0.302,5.0,0.1096941,5.354,2.939,1.015,0.420349,2.96743783,68.197212,158.174652,86.823021
18,4.701146923590294,229.522,10.314,1.868,0.95,0.161,0.636,0.433,0.393,0.624,0.264,0.111,0.302,0.183,0.329,0.197,0.487,0.333,5.0,0.0415113,6.067,3.042,1.02,0.415946,2.73253069,46.800873,113.348206,50.586792
19,5.221848749616356,106.782,28.507,6.384,0.754,0.161,0.193,0.049,0.472,0.055,0.027,0.002,0.021,0.037,0.022,0.07,0.238,0.028,3.0,0.1713192,5.627,3.144,1.014,0.426,3.02188043,53.407669,113.267242,56.499996
20,8.0,18.137,3.051,0.928,0.82,0.161,0.556,0.351,0.212,0.465,0.156,0.067,0.227,0.106,0.245,0.11,0.373,0.229,5.0,0.2105468,5.665,3.007,1.018,0.433626,3.49274729,73.134857,140.573898,60.340164
21,7.522878745280337,298.732,103.269,2.287,0.739,0.156,0.648,0.371,0.371,0.641,0.39,0.149,0.328,0.198,0.409,0.242,0.463,0.393,3.0,0.1420512,5.589,3.876,1.014,0.485617,2.19564499,39.689735,148.606888,71.396378
22,6.920818753952375,11.04,5.103,0.869,0.649,0.153,0.536,0.465,0.302,0.443,0.406,0.069,0.403,0.133,0.515,0.156,0.434,0.306,6.0,0.2460853,5.554,3.076,1.044,0.381904,4.17526258,82.139717,149.481018,39.979805
23,7.301029995663981,59.407,13.939,1.227,0.797,0.153,0.117,0.529,0.37,0.169,0.362,0.133,0.424,0.191,0.404,0.246,0.339,0.221,7.0,0.1040909,6.335,2.973,1.012,0.50607,2.60192028,68.086571,153.209641,43.18977
24,7.958212681028248,19.755,3.028,2.054,0.795,0.156,0.59,0.52,0.349,0.556,0.162,0.082,0.264,0.147,0.277,0.132,0.487,0.266,3.0,0.1515506,6.161,3.144,1.026,0.468627,3.04180925,110.360489,160.595139,54.36768
25,8.0,15.195,3.185,0.821,0.791,0.164,0.572,0.423,0.273,0.713,0.14,0.213,0.236,0.164,0.211,0.389,0.423,0.356,3.0,0.1289058,5.381,4.448,1.022,0.439889,4.47138766,61.256824,147.601776,107.948235
26,8.0,80.989,3.472,1.38,0.943,0.164,0.189,0.471,0.368,0.339,0.593,0.122,0.361,0.357,0.379,0.415,0.343,0.351,7.0,0.2246898,6.277,3.178,1.014,0.468982,1.28232724,55.692684,115.317383,30.185703
27,8.0,116.613,14.495,2.19,0.875,0.156,0.244,0.427,0.283,0.32,0.284,0.115,0.364,0.155,0.306,0.151,0.318,0.24,9.0,0.178706,6.394,3.212,1.019,0.471455,2.37318231,63.372402,128.719162,66.666504
28,8.0,281.637,94.935,3.548,0.741,0.16,0.492,0.398,0.489,0.57,0.349,0.216,0.398,0.296,0.302,0.306,0.459,0.378,4.0,0.1751305,5.76,4.509,1.018,0.500227,3.72177191,67.771973,141.507019,68.459579
29,7.301029995663981,271.911,213.198,160.218,0.421,0.157,0.51,0.28,0.359,0.548,0.319,0.108,0.358,0.152,0.293,0.193,0.383,0.325,1.0,0.3350992,5.814,3.437,1.08,0.395063,7.48715689,48.305599,116.365685,37.269035
30,6.721246399047171,170.632,92.317,1.576,0.645,0.155,0.468,0.242,0.436,0.576,0.126,0.227,0.171,0.286,0.168,0.288,0.382,0.31,5.0,0.1560363,6.698,3.607,1.02,0.535136,3.62800015,48.696758,111.811531,64.668556
31,6.102372908709558,17.34,6.663,1.578,0.678,0.153,0.525,0.468,0.376,0.452,0.34,0.308,0.418,0.276,0.367,0.401,0.457,0.367,3.0,0.2840255,6.906,3.266,1.074,0.46601,7.69110553,69.826721,147.545532,64.900871
32,7.0,25.787,2.582,0.7,0.887,0.156,0.557,0.451,0.348,0.423,0.17,0.148,0.251,0.204,0.289,0.248,0.452,0.247,3.0,0.0642266,5.981,3.471,1.014,0.493703,0.798234066,46.510853,141.466537,45.732452
33,7.301029995663981,379.402,69.154,24.664,0.802,0.156,0.903,0.113,0.045,0.864,0.143,0.033,0.062,0.039,0.303,0.033,0.354,0.347,9.0,0.216137,6.187,4.271,1.01,0.530863,1.21204998,67.839462,149.347183,61.464844
34,7.301029995663981,20.858,3.64,0.693,0.828,0.159,0.517,0.415,0.228,0.485,0.224,0.04,0.274,0.087,0.322,0.101,0.387,0.249,7.0,0.1056398,6.268,4.271,1.012,0.481248,2.62241779,66.47113,150.295654,65.87616
35,7.154901959985743,22.175,3.616,0.786,0.834,0.158,0.523,0.405,0.248,0.549,0.204,0.067,0.272,0.111,0.32,0.111,0.392,0.273,2.0,0.2028214,6.299,4.803,1.011,0.504922,2.35789733,64.445305,149.683105,38.849987
36,6.920818753952375,378.194,5.292,1.448,0.982,0.153,0.95,0.448,0.44,1.025,0.197,0.24,0.265,0.269,0.272,0.339,0.613,0.487,6.0,0.1308117,6.426,4.915,1.012,0.51476,0.908344749,104.886505,111.021805,55.908024
37,6.721246399047171,25.223,2.908,1.81,0.842,0.154,0.565,0.388,0.278,0.484,0.268,0.426,0.254,0.204,0.332,0.431,0.411,0.393,7.0,0.2293821,6.886,4.937,1.012,0.518964,2.51921529,55.634895,157.048981,47.848228
38,5.5003129173815966,385.5,5.537,1.667,0.982,0.152,0.771,0.498,0.332,0.812,0.273,0.192,0.321,0.229,0.293,0.262,0.534,0.426,4.0,0.2518498,7.055,4.543,1.013,0.521685,4.09624774,74.673401,177.374268,70.545753
39,6.200659450546418,241.003,14.513,1.163,0.939,0.155,0.74,0.356,0.282,0.803,0.331,0.212,0.255,0.193,0.442,0.303,0.459,0.449,4.0,0.2049749,6.701,4.271,1.008,0.542292,2.00942252,75.915291,145.376404,89.569351
40,7.522878745280337,230.653,4.473,1.434,0.975,0.155,0.896,0.467,0.368,0.955,0.276,0.141,0.307,0.199,0.327,0.251,0.577,0.457,5.0,0.1905818,6.765,3.572,1.009,0.526773,0.983327938,80.329536,118.240868,53.582401
41,7.301029995663981,356.256,4.372,1.438,0.984,0.158,0.928,0.547,0.318,0.95,0.449,0.164,0.407,0.195,0.575,0.253,0.598,0.521,3.0,0.2175014,6.264,4.705,1.022,0.539957,3.31704573,50.938187,165.637253,51.99189
42,8.0,120.208,13.971,1.354,0.887,0.156,0.123,0.534,0.409,0.034,0.342,0.42,0.449,0.334,0.431,0.502,0.355,0.265,5.0,0.1838962,6.495,3.076,1.021,0.501115,3.12912656,61.014572,117.040192,39.726646
43,8.0,148.924,84.821,1.769,0.632,0.156,0.267,0.22,0.432,0.234,0.094,0.478,0.143,0.396,0.093,0.565,0.306,0.269,9.0,0.2422952,5.677,4.115,1.049,0.391925,4.58013417,73.592552,145.723114,64.34005
44,6.823908740944319,122.809,18.29,1.131,0.863,0.153,0.19,0.491,0.25,0.31,0.418,0.136,0.423,0.16,0.518,0.186,0.31,0.288,4.0,0.283933,7.278,4.582,1.02,0.605108,4.01144159,31.571716,122.974442,63.995831
45,6.920818753952375,124.551,2.249,1.978,0.967,0.151,0.352,0.473,0.298,0.273,0.376,0.196,0.466,0.222,0.433,0.275,0.374,0.282,12.0,0.1251662,7.324,3.007,1.01,0.591261,3.11266085,87.310936,144.94632,88.393776
46,8.0,257.581,158.159,4.593,0.613,0.155,0.398,0.839,0.338,0.526,0.257,0.169,0.535,0.23,0.523,0.232,0.525,0.317,4.0,0.1297588,6.328,4.445,1.015,0.43572,2.93140689,68.983978,146.794159,98.878479
47,8.0,323.225,11.473,3.333,0.956,0.153,0.942,0.338,0.442,0.975,0.2,0.242,0.233,0.322,0.27,0.298,0.574,0.472,5.0,0.1962435,6.876,3.042,1.027,0.50715,2.89026588,59.874916,156.222,74.547279
48,8.0,193.05,9.755,1.425,0.945,0.155,0.554,0.421,0.321,0.488,0.444,0.127,0.377,0.142,0.545,0.23,0.432,0.353,5.0,0.1039981,6.295,3.212,1.022,0.462535,4.13318598,50.132504,139.55159,73.266609
49,8.0,16.444,6.241,0.862,0.698,0.155,0.508,0.373,0.318,0.569,0.211,0.156,0.266,0.177,0.281,0.261,0.4,0.312,3.0,0.1660101,6.377,2.939,1.014,0.472803,2.77592637,68.527687,159.997665,73.89505
50,7.698970004336019,28.197,6.045,5.527,0.709,0.153,0.072,0.163,0.391,0.118,0.168,0.002,0.275,0.01,0.018,0.111,0.209,0.096,5.0,0.131885,7.295,2.734,1.037,0.502987,2.92258746,77.137146,167.002594,81.647255
51,7.698970004336019,43.379,13.265,1.676,0.744,0.155,0.068,0.504,0.325,0.028,0.017,0.104,0.266,0.166,0.411,0.177,0.299,0.05,8.0,0.1733059,6.871,3.042,1.032,0.445959,4.78766528,79.580025,173.946472,69.968498
52,7.698970004336019,192.084,5.461,1.015,0.967,0.153,0.558,0.444,0.298,0.577,0.355,0.13,0.35,0.152,0.469,0.183,0.433,0.354,5.0,0.2965866,7.202,3.007,1.041,0.478616,7.40971743,79.105095,139.502167,70.359138
53,7.698970004336019,230.918,37.011,2.745,0.853,0.155,0.75,0.052,0.398,0.796,0.009,0.016,0.017,0.081,0.018,0.107,0.4,0.274,2.0,0.2087417,6.343,3.042,1.038,0.460823,3.49669047,87.945457,152.715714,78.485031
54,7.397940008672037,19.585,6.014,0.618,0.747,0.153,0.513,0.368,0.355,0.82,0.241,0.169,0.27,0.205,0.283,0.26,0.412,0.41,3.0,0.1840595,7.671,2.973,1.048,0.54151,1.42761508,87.469643,148.489548,100.963326
55,8.0,23.799,5.673,0.608,0.791,0.151,0.549,0.341,0.328,0.482,0.255,0.07,0.262,0.135,0.36,0.149,0.406,0.269,7.0,0.1088468,6.895,3.281,1.029,0.523136,4.52566683,71.478767,161.34845,99.726341
56,5.300162274132754,200.169,9.702,2.002,0.945,0.152,0.394,0.454,0.459,0.441,0.285,0.34,0.327,0.392,0.316,0.391,0.436,0.355,4.0,0.1774766,6.432,4.241,1.03,0.449917,4.57430823,98.077637,164.455444,129.239319
57,4.500312917381596,210.06,65.521,1.171,0.759,0.15,0.193,0.217,0.322,0.42,0.106,0.176,0.172,0.217,0.12,0.242,0.244,0.234,4.0,0.2817436,7.14,4.147,1.041,0.532069,3.75073713,81.98867,156.376404,103.420525
58,5.100179497572904,12.441,6.497,0.965,0.625,0.156,0.508,0.563,0.308,0.434,0.28,0.126,0.364,0.147,0.326,0.25,0.46,0.28,6.0,0.4141149,6.417,4.147,1.098,0.419457,9.66094034,74.567352,151.51088,89.451378
59,4.508638306165727,10.817,6.664,3.054,0.527,0.15,0.469,0.438,0.43,0.705,0.199,0.33,0.292,0.338,0.245,0.389,0.445,0.411,5.0,0.3894252,6.838,4.079,1.117,0.439932,8.83168457,97.781311,169.824646,69.460106
60,5.300162274132754,212.164,14.902,1.609,0.928,0.148,0.784,0.4,0.319,0.804,0.358,0.166,0.354,0.206,0.375,0.236,0.501,0.443,4.0,0.144235,7.215,3.942,1.031,0.512103,4.16221905,66.977287,177.568542,87.088394
61,6.823908740944319,369.876,13.012,1.429,0.962,0.153,0.681,0.43,0.354,0.673,0.283,0.171,0.337,0.203,0.315,0.249,0.488,0.376,4.0,0.2645369,6.61,5.55,1.041,0.433047,3.95789684,76.759689,186.921188,99.090134
62,6.508638306165727,77.878,11.769,4.816,0.824,0.153,0.111,0.494,0.473,0.06,0.63,0.533,0.477,0.403,0.801,0.644,0.359,0.408,5.0,0.2012161,7.212,3.144,1.053,0.498922,6.33082132,87.372948,148.68158,101.714653
63,7.301029995663981,19.072,6.392,1.319,0.712,0.149,0.492,0.409,0.41,0.355,0.374,0.186,0.329,0.229,0.569,0.279,0.437,0.305,6.0,0.230537,7.121,3.007,1.04,0.479422,5.61245318,59.942265,169.351074,105.712341
64,6.0,15.958,7.206,1.988,0.634,0.151,0.492,0.412,0.41,0.824,0.333,0.231,0.315,0.272,0.481,0.198,0.438,0.463,4.0,0.2245815,7.751,4.207,1.053,0.527521,5.63759439,65.209122,194.757141,109.31459
65,5.903089986991944,14.584,5.72,1.017,0.684,0.155,0.444,0.409,0.33,0.299,0.54,0.079,0.377,0.146,0.375,0.173,0.394,0.306,5.0,0.236734,6.792,3.178,1.03,0.433457,4.39610466,81.004517,181.374252,96.663872
66,5.600326278518962,376.761,10.829,2.377,0.966,0.154,0.975,0.485,0.514,0.981,0.617,0.245,0.466,0.327,0.517,0.371,0.658,0.614,4.0,0.1688372,7.248,3.007,1.036,0.500489,4.08059261,51.49342,152.707169,78.208786
67,6.0,309.39,7.05,2.395,0.97,0.155,0.677,0.405,0.302,0.676,0.431,0.117,0.356,0.174,0.336,0.17,0.462,0.408,7.0,0.2226564,7.005,3.076,1.035,0.472826,4.49412721,93.819336,191.714569,98.335777
68,5.400116927926312,285.547,147.019,5.823,0.651,0.153,0.713,0.248,0.367,0.797,0.246,0.299,0.21,0.326,0.222,0.303,0.443,0.447,3.0,0.4611098,7.024,3.212,1.094,0.42231,10.0528458,68.077942,171.237549,91.294579
69,6.102372908709558,379.643,130.07,4.651,0.738,0.151,0.597,0.566,0.232,0.667,0.57,0.554,0.6,0.264,0.613,0.297,0.465,0.597,9.0,0.1928337,7.178,3.042,1.028,0.492568,3.91664242,82.665428,164.359238,87.692558
70,7.301029995663981,16.879,7.967,0.837,0.657,0.153,0.504,0.412,0.286,0.376,0.196,0.075,0.262,0.131,0.258,0.151,0.4,0.215,4.0,0.1331146,6.364,4.412,1.017,0.452177,3.4589043,88.847488,168.473801,117.67704
71,7.397940008672037,190.708,35.551,15.653,0.788,0.151,0.232,0.031,0.451,0.102,0.108,0.334,0.027,0.351,0.231,0.369,0.238,0.181,6.0,0.2081912,7.355,3.178,1.029,0.504243,1.9372954,74.137978,149.295639,89.40731
72,5.096910013008056,220.727,24.124,8.98,0.87,0.15,0.226,0.055,0.328,0.287,0.051,0.001,0.032,0.017,0.029,0.048,0.203,0.113,10.0,0.1873814,7.101,3.007,1.061,0.52449,4.19630838,69.069672,155.789902,70.6548
73,7.472284193781353,20.228,1.832,0.998,0.877,0.165,0.524,0.454,0.364,0.659,0.313,0.077,0.198,0.278,0.272,0.179,0.447,0.35,5.0,0.1353421,5.04,4.68,1.09,0.474117,5.79166991,67.533371,109.095078,176.641983
74,7.657577319177793,10.012,8.209,0.477,0.535,0.16,0.44,0.462,0.211,0.301,0.284,0.044,0.363,0.088,0.375,0.1,0.371,0.21,7.0,0.1257152,5.537,4.325,1.056,0.378944,3.37706792,48.63377,99.507973,62.957344
75,5.985479461242076,104.553,36.264,3.331,0.725,0.153,0.122,0.042,0.358,0.038,0.005,0.018,0.013,0.086,0.017,0.133,0.174,0.021,9.0,0.087542,6.522,2.631,1.136,0.446761,3.81649158,75.141876,83.350822,46.563324
76,6.638272163982407,17.503,4.161,0.691,0.783,0.154,0.604,0.418,0.413,0.521,0.59,0.144,0.408,0.196,0.766,0.277,0.478,0.418,6.0,0.152154,6.19,4.576,1.094,0.452138,4.40913317,83.073753,106.804008,68.907219
77,5.537602002101044,219.936,6.744,1.039,0.966,0.156,0.64,0.462,0.297,0.76,0.435,0.12,0.431,0.167,0.56,0.157,0.466,0.438,5.0,0.1565564,5.085,3.294,1.101,0.363243,6.13992509,40.473248,80.440971,134.282135
78,10.045757490560677,25.221,4.0,1.375,0.824,0.152,0.57,0.391,0.37,0.696,0.534,0.249,0.379,0.24,0.421,0.276,0.444,0.493,8.0,0.1278593,7.518,3.11,1.052,0.57313,6.61944512,90.769028,83.186264,63.460072
79,7.136677139879544,100.702,6.805,0.768,0.93,0.161,0.25,0.489,0.317,0.197,0.416,0.1,0.405,0.164,0.519,0.166,0.352,0.238,7.0,0.0671208,5.379,4.898,1.072,0.374094,6.55932597,64.727524,97.954895,117.325439
80,7.619788758288394,194.267,9.626,1.136,0.948,0.158,0.635,0.489,0.408,0.599,0.295,0.121,0.394,0.198,0.38,0.205,0.511,0.338,11.0,0.0679357,6.172,3.623,1.013,0.377811,2.88222667,116.994255,100.095161,81.245735
81,6.505845405981557,233.24,103.311,11.114,0.671,0.156,0.689,0.287,0.501,0.812,0.044,0.435,0.091,0.47,0.08,0.468,0.492,0.431,5.0,0.1195445,6.129,2.939,1.138,0.412637,8.98001367,64.568672,75.51152,57.658615
82,7.292429823902063,11.104,5.655,0.706,0.636,0.159,0.504,0.597,0.208,0.278,0.486,0.047,0.468,0.091,0.523,0.099,0.436,0.27,5.0,0.1114201,5.855,2.597,1.022,0.368341,2.89573174,105.362251,108.652023,95.792725
83,6.767003889607846,262.351,89.488,6.876,0.731,0.159,0.281,0.174,0.508,0.197,0.202,0.341,0.201,0.409,0.265,0.429,0.321,0.246,7.0,0.0972533,5.828,3.166,1.051,0.37727,2.56577806,111.367401,108.418823,81.609337
84,6.899629454882437,211.618,8.752,2.833,0.948,0.159,0.662,0.466,0.424,0.688,0.354,0.18,0.362,0.27,0.381,0.251,0.517,0.407,6.0,0.1513932,5.819,3.203,1.05,0.379966,4.47624647,76.796089,61.931232,62.569092
85,7.481486060122112,250.136,76.018,1.376,0.764,0.159,0.587,0.21,0.378,0.454,0.048,0.707,0.095,0.377,0.083,0.367,0.392,0.403,6.0,0.1240753,6.313,3.168,1.151,0.432178,10.2174049,91.825928,75.191444,43.457008
86,7.356547323513812,216.998,11.693,0.664,0.946,0.159,0.732,0.333,0.368,0.914,0.152,0.47,0.167,0.326,0.304,0.262,0.478,0.512,8.0,0.1352156,6.291,3.237,1.132,0.462845,9.73257183,84.00618,94.378487,79.685211
87,7.318758762624412,270.646,7.027,1.975,0.968,0.159,0.739,0.512,0.45,1.04,0.217,0.666,0.334,0.399,0.404,0.465,0.567,0.641,10.0,0.2171793,6.503,3.203,1.193,0.436261,10.1287466,82.506226,76.421783,80.765213
88,8.096910013008056,221.551,4.312,1.59,0.974,0.159,0.797,0.353,0.341,1.002,0.253,0.393,0.209,0.378,0.306,0.444,0.497,0.549,9.0,0.1722308,6.654,3.174,1.15,0.440806,9.96733405,78.697662,74.968872,69.522141
89,6.94692155651658,9.974,9.004,0.666,0.508,0.159,0.466,0.493,0.366,0.463,0.204,0.198,0.302,0.263,0.329,0.249,0.442,0.288,6.0,0.2365234,6.21,3.094,1.109,0.388212,1.97060778,77.975594,97.712128,77.888962
90,6.665546248849069,15.645,5.478,1.433,0.694,0.156,0.572,0.434,0.443,0.33,0.234,0.328,0.34,0.295,0.369,0.305,0.483,0.297,8.0,0.1553075,6.082,2.911,1.178,0.41143,9.64399826,73.558441,92.987755,62.209717
91,6.906578314837765,23.204,4.42,0.686,0.82,0.156,0.515,0.373,0.326,0.277,0.211,0.437,0.268,0.285,0.327,0.244,0.405,0.308,10.0,0.123971,6.852,3.311,1.179,0.458057,10.3815206,69.57135,109.262291,78.511856
92,5.932557157223619,204.406,14.728,2.458,0.922,0.153,0.251,0.423,0.307,0.203,0.269,0.225,0.301,0.264,0.306,0.26,0.327,0.233,12.0,0.1031297,6.584,4.097,1.163,0.46596,12.3411903,67.269363,99.582565,91.625839
93,7.173925197299173,16.889,8.624,0.97,0.638,0.153,0.548,0.404,0.4,0.52,0.186,0.373,0.273,0.37,0.325,0.246,0.451,0.36,11.0,0.0824451,6.777,4.203,1.076,0.480299,5.46752354,107.828705,100.448082,77.359688
94,7.769551078621726,227.827,16.733,1.562,0.926,0.151,0.811,0.496,0.334,0.75,0.305,0.171,0.388,0.217,0.367,0.211,0.547,0.408,8.0,0.1349953,7.065,4.909,1.183,0.497336,10.1591585,78.312523,106.483643,77.443954
95,5.823908740944319,276.42,17.727,1.671,0.934,0.151,0.321,0.492,0.407,0.312,0.289,0.401,0.341,0.338,0.336,0.37,0.407,0.334,12.0,0.1706796,6.786,4.473,1.176,0.488751,5.96698253,88.688049,101.730667,129.380051
96,5.881404634776238,203.195,18.812,1.886,0.908,0.151,0.193,0.538,0.45,0.12,0.368,0.345,0.441,0.374,0.403,0.362,0.394,0.278,13.0,0.1276362,7.495,4.535,1.101,0.489684,5.76933498,86.265739,127.638184,96.225029
97,6.218244625347531,152.267,128.924,4.125,0.534,0.156,0.361,0.161,0.398,0.236,0.075,0.321,0.165,0.307,0.214,0.375,0.307,0.211,10.0,0.1128638,7.053,4.787,1.138,0.467151,10.3918022,65.065292,958.80603,99.115265
98,6.471083299722345,360.897,10.66,1.931,0.966,0.151,0.625,0.482,0.533,0.545,0.343,0.338,0.397,0.364,0.37,0.382,0.546,0.409,14.0,0.0807431,7.374,4.479,1.162,0.494568,14.8169228,96.872375,106.034943,120.173004
99,6.586700235918748,288.692,64.748,2.221,0.812,0.165,0.889,0.073,0.313,1.015,0.003,0.077,0.015,0.193,0.027,0.209,0.425,0.365,5.0,0.0559565,4.753,4.65,1.051,0.330352,4.43252856,66.997337,964.490051,109.161652
100,6.698970004336019,13.812,2.709,1.255,0.777,0.168,0.593,0.352,0.3,0.442,0.259,0.301,0.231,0.221,0.215,0.271,0.415,0.334,9.0,0.1149697,5.76,3.391,1.031,0.389204,3.4577167,43.941826,93.825317,36.847816
101,6.6020599913279625,11.688,3.468,1.092,0.719,0.168,0.614,0.427,0.415,0.399,0.365,0.308,0.308,0.253,0.309,0.291,0.486,0.357,8.0,0.1729961,5.443,3.303,1.041,0.365614,4.01001247,58.079239,73.903488,45.076939
102,6.070581074285707,15.004,3.156,1.968,0.745,0.164,0.592,0.367,0.491,0.418,0.283,0.162,0.272,0.237,0.284,0.276,0.483,0.288,7.0,0.214872,5.516,3.203,1.026,0.400357,3.80386049,51.023758,89.809685,36.678795
103,7.356547323513812,191.081,5.074,1.984,0.964,0.158,0.626,0.415,0.305,0.537,0.278,0.112,0.315,0.158,0.33,0.174,0.449,0.309,10.0,0.0819102,6.043,3.453,1.051,0.4138,6.15183386,72.282829,102.132164,45.106243
104,7.00436480540245,13.604,3.73,0.379,0.768,0.167,0.569,0.419,0.275,0.35,0.311,0.063,0.285,0.113,0.286,0.134,0.421,0.241,6.0,0.165026,5.015,3.854,1.017,0.373165,4.20787645,45.901447,101.261993,52.79287
105,6.920818753952375,259.535,9.463,1.724,0.959,0.167,0.694,0.508,0.445,0.69,0.668,0.201,0.494,0.262,0.505,0.27,0.549,0.52,6.0,0.1897272,5.648,2.314,1.026,0.391922,3.368229,63.083466,103.223259,54.18824
106,7.638272163982407,12.775,3.888,0.761,0.733,0.167,0.575,0.413,0.286,0.673,0.283,0.066,0.298,0.12,0.281,0.156,0.425,0.341,7.0,0.088237,5.816,2.314,1.031,0.413402,3.8326816,27.317425,87.84169,58.121639
107,7.455931955649724,269.148,3.38,2.304,0.979,0.162,0.952,0.384,0.396,1.044,0.325,0.101,0.261,0.171,0.24,0.187,0.577,0.49,8.0,0.1825491,5.738,2.45,1.029,0.412277,2.82296766,65.019859,100.168365,69.146439
108,7.698970004336019,140.006,8.964,0.786,0.935,0.162,0.196,0.585,0.263,0.049,0.362,0.05,0.438,0.109,0.498,0.133,0.348,0.153,7.0,0.1101266,5.126,3.181,1.032,0.365333,4.8298761,56.390274,88.455467,39.81604
109,6.1938200260161125,185.655,4.609,1.158,0.97,0.163,0.875,0.412,0.388,0.831,0.314,0.095,0.321,0.171,0.291,0.21,0.558,0.413,6.0,0.1296044,5.104,3.384,1.035,0.413469,3.67348921,45.240818,95.439255,34.647907
110,7.698970004336019,16.567,3.089,1.262,0.792,0.165,0.573,0.367,0.341,0.387,0.351,0.086,0.295,0.159,0.302,0.182,0.427,0.274,7.0,0.1329567,5.059,3.796,1.049,0.411691,5.96807755,39.667267,104.888527,82.290085
112,7.744727494896693,118.573,6.657,1.332,0.937,0.158,0.177,0.421,0.311,0.112,0.314,0.103,0.384,0.16,0.38,0.191,0.303,0.176,9.0,0.1796566,6.099,4.035,1.036,0.393627,4.10961901,83.698746,106.258781,64.541809
