mol_id,PKI,conformations (ns),0,1,2,3,5,8,9,10,19,20,21,31,32,75,76,100,101,106,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
11,7.522878745280337,3.99,161.208,122.691,4.078,0.56,0.149,0.353,0.719,0.388,0.331,0.458,0.285,0.672,0.347,0.392,0.334,0.487,0.358,0.305,6.0,0.1244568,7.032,3.007,1.016,0.513716,2.51563045,87.839127,172.609146,97.810112
12,6.102372908709558,1.21,319.125,211.511,3.756,0.597,0.151,0.537,0.422,0.331,0.578,0.664,0.133,0.393,0.187,0.431,0.191,0.43,0.459,0.503,4.0,0.1963326,7.326,4.445,1.04,0.458847,4.32409669,66.327881,170.492096,75.409042
13,5.801342913045577,5.85,350.049,11.541,2.919,0.96,0.151,0.945,0.508,0.425,0.964,0.342,0.267,0.406,0.284,0.344,0.321,0.626,0.524,0.525,4.0,0.2715463,7.698,3.042,1.057,0.525083,6.0854965,81.661751,162.033966,71.332916
14,6.200659450546418,8.04,18.235,8.515,1.475,0.646,0.149,0.516,0.4,0.4,0.73,0.301,0.232,0.278,0.255,0.456,0.313,0.439,0.421,0.479,4.0,0.1726482,7.881,3.212,1.074,0.539209,9.46592441,105.11924,175.780533,100.956841
15,6.823908740944319,2.81,144.794,70.357,2.345,0.666,0.147,0.203,0.149,0.324,0.168,0.34,0.309,0.131,0.253,0.144,0.205,0.225,0.273,0.247,5.0,0.1562028,8.111,2.973,1.043,0.55339,6.08327216,73.315086,161.088745,95.165955
16,7.698970004336019,1.4,17.124,6.032,1.095,0.706,0.153,0.44,0.377,0.367,0.274,0.355,0.106,0.31,0.177,0.513,0.192,0.394,0.245,0.338,4.0,0.2034869,6.592,4.481,1.031,0.445593,4.26169508,63.030857,183.117004,105.410011
17,7.838631997765025,5.97,18.046,1.843,0.765,0.874,0.164,0.559,0.406,0.3,0.436,0.192,0.067,0.231,0.131,0.311,0.131,0.422,0.232,0.314,2.0,0.0930871,5.423,3.11,1.015,0.416752,2.98059133,54.093079,144.81575,77.011116
18,4.701146923590294,4.35,197.971,18.036,0.977,0.912,0.161,0.182,0.525,0.368,0.047,0.411,0.125,0.464,0.194,0.493,0.218,0.358,0.194,0.255,5.0,0.0867252,5.462,2.905,1.02,0.426264,2.49133568,74.778839,116.503616,52.847179
19,5.221848749616356,2.28,17.92,1.764,1.384,0.851,0.161,0.556,0.472,0.353,0.463,0.211,0.074,0.259,0.149,0.344,0.125,0.46,0.249,0.331,3.0,0.0644363,5.389,2.939,1.014,0.424223,2.62024578,41.172646,121.210999,52.967377
20,8.0,4.16,170.381,8.884,1.386,0.943,0.16,0.402,0.455,0.288,0.461,0.371,0.14,0.396,0.178,0.271,0.22,0.382,0.324,0.337,4.0,0.1361414,6.223,3.076,1.019,0.459458,3.59382978,65.616379,123.044777,59.033413
21,7.522878745280337,2.18,189.748,3.578,1.888,0.972,0.156,0.889,0.422,0.432,0.88,0.364,0.157,0.335,0.236,0.483,0.296,0.581,0.467,0.525,4.0,0.1259937,5.853,3.809,1.013,0.489047,2.28862369,41.432922,135.967972,52.339901
22,6.920818753952375,4.62,14.818,4.925,0.895,0.718,0.153,0.582,0.397,0.317,0.471,0.338,0.07,0.335,0.137,0.444,0.159,0.432,0.293,0.372,9.0,0.2000384,6.323,2.973,1.047,0.416064,4.7071143,47.43655,134.625717,52.26376
23,7.301029995663981,9.2,332.413,6.873,1.893,0.974,0.153,0.519,0.389,0.401,0.687,0.288,0.161,0.324,0.235,0.324,0.268,0.437,0.379,0.417,3.0,0.1940692,5.903,3.042,1.012,0.476838,2.6928822,58.282413,137.862198,57.954357
24,7.958212681028248,9.27,364.423,143.29,2.584,0.714,0.156,0.487,0.452,0.397,0.618,0.449,0.126,0.464,0.203,0.487,0.226,0.446,0.398,0.413,8.0,0.186611,6.247,2.973,1.025,0.487382,3.29277694,49.900833,146.150513,77.035599
25,8.0,9.29,15.741,3.332,0.585,0.801,0.164,0.566,0.454,0.313,0.739,0.163,0.181,0.259,0.165,0.246,0.328,0.445,0.361,0.489,4.0,0.1421474,5.353,4.209,1.022,0.449874,3.88029323,48.102242,108.298569,62.538048
26,8.0,2.41,100.017,8.754,0.929,0.912,0.164,0.171,0.467,0.304,0.083,0.72,0.092,0.522,0.152,0.531,0.219,0.314,0.299,0.267,6.0,0.1098521,6.132,2.905,1.015,0.491714,4.32737718,73.689209,112.630348,54.460163
27,8.0,5.65,31.493,20.114,2.677,0.58,0.156,0.031,0.574,0.317,0.494,0.001,0.107,0.006,0.172,0.009,0.159,0.307,0.201,0.145,4.0,0.2189543,6.002,2.973,1.019,0.471682,2.63476102,47.203197,120.766861,55.781956
28,8.0,2.01,21.646,1.644,1.407,0.876,0.16,0.57,0.344,0.295,0.645,0.234,0.152,0.21,0.204,0.356,0.228,0.403,0.344,0.458,4.0,0.2193263,5.869,4.475,1.017,0.501395,2.1911733,48.30492,144.826279,86.085014
29,7.301029995663981,6.36,238.093,88.261,2.443,0.724,0.157,0.616,0.179,0.478,0.623,0.102,0.52,0.108,0.53,0.061,0.318,0.425,0.415,0.298,3.0,0.3025536,6.272,3.504,1.08,0.402506,6.71856486,50.817379,136.958466,69.637741
30,6.721246399047171,1.23,109.776,3.832,2.176,0.948,0.155,0.314,0.424,0.429,0.189,0.559,0.182,0.376,0.29,0.823,0.265,0.389,0.31,0.403,7.0,0.1530568,6.255,3.675,1.023,0.527508,3.26586133,80.660339,146.982666,59.780411
31,6.102372908709558,3.96,17.13,6.958,1.217,0.677,0.153,0.532,0.452,0.293,0.461,0.34,0.183,0.407,0.192,0.36,0.264,0.426,0.328,0.408,4.0,0.281301,7.348,3.402,1.074,0.461632,6.87380973,59.986267,158.526474,79.475296
32,7.0,3.96,26.057,2.118,1.492,0.878,0.156,0.556,0.406,0.302,0.379,0.205,0.156,0.245,0.189,0.264,0.256,0.421,0.247,0.31,7.0,0.1247615,6.719,3.641,1.014,0.489583,3.16694132,55.908737,159.079285,65.586029
33,7.301029995663981,3.64,387.099,6.126,2.95,0.977,0.156,0.798,0.414,0.304,0.908,0.278,0.107,0.283,0.136,0.234,0.098,0.505,0.431,0.418,2.0,0.1126819,6.233,4.374,1.011,0.529325,2.65613242,52.090405,150.0392,66.872093
34,7.301029995663981,0.22,25.679,1.677,0.796,0.912,0.159,0.52,0.387,0.291,0.468,0.16,0.069,0.208,0.132,0.308,0.148,0.399,0.232,0.273,4.0,0.1752427,6.332,4.474,1.003,0.507834,2.46232017,58.11158,138.287186,74.965424
35,7.154901959985743,2.32,197.552,67.954,0.939,0.741,0.158,0.666,0.175,0.3,0.709,0.062,0.118,0.068,0.154,0.04,0.132,0.38,0.297,0.308,3.0,0.1811904,6.326,4.427,1.011,0.503354,2.11546189,46.644825,115.919113,45.555473
36,6.920818753952375,1.81,227.453,4.822,1.188,0.974,0.153,0.828,0.241,0.305,0.846,0.067,0.116,0.095,0.153,0.108,0.149,0.458,0.343,0.326,7.0,0.2242962,6.831,4.779,1.012,0.496075,2.35342329,69.095352,132.236008,64.092346
37,6.721246399047171,4.87,156.235,44.986,4.241,0.76,0.154,0.529,0.061,0.421,0.581,0.227,0.218,0.055,0.315,0.021,0.224,0.337,0.342,0.25,5.0,0.2268825,6.392,4.938,1.012,0.511306,1.48808255,43.442493,162.960266,36.13678
38,5.5003129173815966,0.95,249.753,19.771,1.884,0.92,0.152,0.781,0.427,0.296,0.707,0.383,0.272,0.355,0.219,0.336,0.404,0.501,0.454,0.462,4.0,0.1796278,7.039,4.543,1.012,0.574362,1.26089322,63.965851,164.757614,89.913422
39,6.200659450546418,0.81,143.914,2.702,1.898,0.969,0.155,0.35,0.355,0.26,0.303,0.547,0.156,0.293,0.286,0.967,0.146,0.322,0.336,0.443,8.0,0.2161008,7.091,4.066,1.006,0.516728,1.48955033,67.717812,193.95607,46.778355
40,7.522878745280337,5.35,271.79,137.539,2.377,0.66,0.155,0.414,0.865,0.341,0.456,0.771,0.214,0.871,0.242,0.532,0.165,0.54,0.48,0.433,6.0,0.1054931,6.137,3.436,1.01,0.504197,2.04300339,92.983963,125.202919,95.912888
41,7.301029995663981,9.09,400.416,9.779,0.694,0.975,0.158,0.946,0.393,0.252,0.899,0.172,0.073,0.222,0.106,0.25,0.168,0.53,0.381,0.437,4.0,0.1011203,6.219,4.875,1.021,0.498121,2.60869401,53.761791,137.063416,59.893528
42,8.0,1.55,77.449,58.359,4.713,0.551,0.155,0.07,0.238,0.334,0.18,0.174,0.174,0.08,0.156,0.058,0.116,0.214,0.176,0.071,7.0,0.228747,6.403,3.007,1.023,0.518104,3.5158499,52.197227,133.334213,62.589119
43,8.0,6.87,194.308,6.98,1.458,0.958,0.156,0.701,0.441,0.272,0.911,0.282,0.105,0.329,0.145,0.33,0.163,0.471,0.433,0.453,10.0,0.2557304,5.843,3.945,1.049,0.393482,3.943673,94.886803,150.859146,43.59539
44,6.823908740944319,2.22,26.139,4.427,0.985,0.828,0.154,0.564,0.435,0.236,0.542,0.312,0.191,0.334,0.164,0.39,0.252,0.412,0.348,0.435,5.0,0.1290181,6.877,4.583,1.02,0.544993,1.33495167,85.384979,143.615479,83.490601
45,6.920818753952375,4.23,68.988,27.302,1.282,0.707,0.151,0.13,0.524,0.352,0.087,0.177,0.169,0.156,0.207,0.133,0.29,0.336,0.145,0.165,7.0,0.1438549,7.34,2.939,1.01,0.600215,2.84302456,64.956619,148.698959,80.266716
46,8.0,6.4,320.295,5.978,1.422,0.977,0.155,0.845,0.417,0.425,0.858,0.223,0.121,0.299,0.197,0.334,0.184,0.562,0.401,0.434,5.0,0.1681382,6.274,4.65,1.015,0.418033,3.26090099,62.309658,139.637878,110.776787
47,8.0,3.42,149.661,25.817,1.444,0.846,0.153,0.184,0.065,0.323,0.119,0.216,0.382,0.06,0.227,0.047,0.084,0.191,0.239,0.069,2.0,0.238897,6.713,3.212,1.022,0.494785,5.2443455,51.480736,142.240311,91.152245
48,8.0,7.5,14.225,6.243,1.508,0.647,0.156,0.456,0.393,0.428,0.62,0.181,0.128,0.273,0.205,0.233,0.221,0.426,0.31,0.405,2.0,0.1259368,6.603,3.11,1.023,0.463596,4.96440639,61.70903,146.202545,88.002136
49,8.0,4.62,96.351,9.017,3.398,0.886,0.155,0.128,0.498,0.348,0.043,0.425,0.238,0.399,0.265,0.325,0.359,0.325,0.235,0.24,2.0,0.223819,6.886,3.178,1.013,0.454324,2.36703965,57.59267,141.721191,69.792664
50,7.698970004336019,7.95,339.227,150.855,5.274,0.685,0.153,0.656,0.459,0.399,0.686,0.503,0.245,0.467,0.291,0.326,0.284,0.505,0.478,0.459,5.0,0.2405592,7.483,3.11,1.035,0.518797,5.16734699,73.246368,148.997986,74.300713
51,7.698970004336019,1.46,167.994,5.357,0.777,0.965,0.155,0.451,0.4,0.391,0.555,0.279,0.086,0.291,0.157,0.338,0.181,0.414,0.307,0.322,4.0,0.1071329,6.411,2.973,1.032,0.455289,4.36676477,71.86731,152.215103,82.159256
52,7.698970004336019,9.35,24.916,18.35,5.361,0.512,0.153,0.027,0.572,0.435,0.661,0.011,0.001,0.006,0.097,0.007,0.047,0.345,0.224,0.297,4.0,0.240517,7.169,3.178,1.042,0.51186,6.96660617,81.055511,139.683823,84.7715
53,7.698970004336019,9.25,163.857,9.825,2.072,0.932,0.155,0.375,0.497,0.314,0.314,0.634,0.186,0.489,0.223,0.7,0.257,0.395,0.378,0.436,5.0,0.1967905,6.492,3.007,1.037,0.466113,4.85729764,90.713455,157.842285,68.098923
54,7.397940008672037,7.22,17.066,6.213,1.204,0.697,0.153,0.501,0.396,0.391,0.777,0.287,0.133,0.305,0.188,0.402,0.214,0.43,0.399,0.45,5.0,0.2401925,7.247,3.11,1.049,0.513159,6.99679208,70.600693,152.840668,107.668648
55,8.0,9.27,21.665,5.977,0.9,0.759,0.151,0.574,0.371,0.386,0.5,0.288,0.116,0.284,0.186,0.413,0.192,0.444,0.301,0.371,7.0,0.1896776,6.867,2.973,1.03,0.508009,5.00532828,75.233459,178.130325,111.965889
56,5.300162274132754,8.68,13.18,9.371,1.322,0.552,0.152,0.427,0.365,0.372,0.339,0.204,0.117,0.245,0.19,0.241,0.212,0.388,0.22,0.286,7.0,0.2040317,6.688,4.276,1.032,0.440754,3.55038671,62.476406,142.78183,87.735138
57,4.500312917381596,0.9,21.118,6.482,1.461,0.727,0.15,0.51,0.316,0.379,0.554,0.203,0.143,0.243,0.202,0.226,0.214,0.402,0.3,0.381,3.0,0.2352263,7.295,4.045,1.034,0.523956,3.9865145,88.730186,180.682495,97.729042
58,5.100179497572904,2.8,264.365,12.098,2.898,0.946,0.152,0.664,0.432,0.418,0.733,0.415,0.391,0.369,0.352,0.5,0.322,0.504,0.513,0.491,6.0,0.2152372,6.805,4.01,1.078,0.461323,6.88423778,73.291824,162.244156,106.642502
59,4.508638306165727,2.5,264.755,7.079,1.659,0.968,0.15,0.962,0.516,0.293,0.983,0.404,0.196,0.439,0.207,0.45,0.168,0.59,0.527,0.517,7.0,0.4563321,6.871,4.216,1.1,0.432543,9.18957747,81.814621,146.685135,80.456726
60,5.300162274132754,4.61,152.419,10.682,2.321,0.921,0.148,0.37,0.374,0.395,0.366,0.218,0.253,0.266,0.308,0.255,0.219,0.38,0.279,0.245,3.0,0.1175881,7.808,3.908,1.031,0.521102,2.2210605,81.243843,181.519379,77.317795
61,6.823908740944319,8.15,204.26,35.951,3.604,0.838,0.153,0.502,0.049,0.419,0.426,0.141,0.351,0.042,0.345,0.022,0.38,0.323,0.306,0.246,5.0,0.2253659,6.674,5.383,1.041,0.453043,6.05163831,64.271904,149.784958,104.029877
62,6.508638306165727,1.23,13.505,6.972,1.503,0.614,0.153,0.415,0.444,0.343,0.471,0.409,0.151,0.35,0.185,0.568,0.234,0.401,0.344,0.451,3.0,0.2937745,7.239,3.042,1.022,0.467871,7.30078761,83.451584,148.258575,92.655884
63,7.301029995663981,4.51,19.395,6.124,1.643,0.714,0.149,0.478,0.415,0.387,0.35,0.413,0.144,0.333,0.221,0.635,0.227,0.427,0.303,0.394,5.0,0.2456549,7.365,3.144,1.043,0.485774,4.32857061,98.587128,146.777496,72.829224
64,6.0,9.9,16.271,7.682,1.501,0.639,0.151,0.509,0.424,0.408,0.861,0.337,0.318,0.327,0.251,0.439,0.489,0.447,0.505,0.618,4.0,0.2789187,7.617,4.31,1.056,0.533586,6.40755756,94.538483,163.774628,93.537979
65,5.903089986991944,3.36,197.318,6.378,1.38,0.962,0.155,0.787,0.312,0.415,0.668,0.18,0.163,0.178,0.25,0.225,0.268,0.505,0.337,0.384,3.0,0.1675558,6.521,3.144,1.029,0.465246,3.76665695,101.518646,163.641846,99.236107
66,5.600326278518962,6.59,18.462,5.392,1.576,0.726,0.153,0.546,0.305,0.365,0.723,0.282,0.119,0.258,0.188,0.245,0.195,0.406,0.374,0.419,5.0,0.1684392,7.53,3.007,1.037,0.52392,4.01285183,61.154911,132.641678,95.797615
67,6.0,5.11,236.245,11.277,1.71,0.948,0.155,0.556,0.461,0.325,0.611,0.475,0.145,0.4,0.186,0.607,0.201,0.448,0.411,0.409,4.0,0.2226287,7.213,3.076,1.035,0.473532,6.55513215,89.985741,145.531891,100.357399
68,5.400116927926312,1.47,243.842,5.826,1.75,0.97,0.153,0.68,0.382,0.359,0.721,0.117,0.209,0.187,0.219,0.151,0.312,0.473,0.349,0.408,5.0,0.2311859,7.812,3.144,1.046,0.501884,6.10716794,71.181839,189.107239,90.458412
69,6.102372908709558,3.97,58.039,20.254,2.359,0.72,0.151,0.053,0.592,0.341,0.173,0.446,0.172,0.513,0.235,0.366,0.291,0.329,0.263,0.224,6.0,0.2110489,7.077,3.076,1.028,0.525082,4.07644994,72.143234,150.046265,112.63398
70,7.301029995663981,0.1,15.707,8.257,0.874,0.632,0.153,0.495,0.391,0.379,0.378,0.189,0.089,0.253,0.164,0.248,0.187,0.422,0.218,0.29,5.0,0.1323294,6.382,4.514,1.007,0.445255,3.72464938,68.933289,160.392532,85.663658
71,7.397940008672037,7.73,298.07,11.215,1.991,0.958,0.151,0.826,0.4,0.345,0.794,0.271,0.126,0.315,0.201,0.296,0.175,0.524,0.397,0.376,5.0,0.1549258,6.96,3.178,1.029,0.503079,3.23442212,89.284248,146.323151,97.981697
72,5.096910013008056,7.41,207.766,94.778,3.455,0.679,0.15,0.793,0.09,0.449,0.692,0.033,0.283,0.038,0.359,0.025,0.463,0.444,0.336,0.379,7.0,0.1901012,6.389,3.178,1.061,0.474931,7.19870241,48.036636,152.288071,178.907974
73,7.472284193781353,2.79,19.035,2.12,1.094,0.856,0.165,0.536,0.455,0.46,0.669,0.137,0.182,0.203,0.314,0.255,0.247,0.483,0.329,0.331,8.0,0.1133904,5.554,4.847,1.083,0.463266,5.86372789,51.553253,140.946762,156.68576
74,7.657577319177793,1.08,328.551,222.647,90.706,0.512,0.16,0.509,0.776,0.393,0.652,0.49,0.072,0.917,0.146,0.542,0.136,0.56,0.405,0.407,6.0,0.1103052,5.728,4.353,1.177,0.382827,3.71644661,47.04237,89.126198,58.796806
75,5.985479461242076,3.79,280.133,15.471,3.37,0.937,0.153,0.575,0.429,0.447,0.509,0.275,0.349,0.323,0.333,0.35,0.274,0.484,0.377,0.387,12.0,0.1034245,6.576,2.597,1.136,0.455875,10.5490118,51.073544,81.682541,52.612656
76,6.638272163982407,4.55,99.562,30.762,4.743,0.737,0.154,0.139,0.088,0.482,0.033,0.007,0.181,0.02,0.358,0.031,0.513,0.236,0.073,0.193,6.0,0.0876662,6.248,4.507,1.078,0.446607,4.09856842,77.061996,114.288399,73.905983
77,5.537602002101044,4.74,10.717,5.095,0.771,0.646,0.156,0.484,0.439,0.248,0.711,0.342,0.068,0.382,0.108,0.383,0.124,0.391,0.374,0.504,4.0,0.2154073,5.817,3.395,1.082,0.408198,10.4015259,75.787231,118.984375,155.617294
78,10.045757490560677,7.49,54.078,6.071,1.53,0.877,0.152,0.068,0.467,0.381,0.005,0.577,0.197,0.429,0.247,0.409,0.295,0.305,0.26,0.242,9.0,0.3027588,6.968,3.007,1.055,0.409684,8.87577713,90.187561,97.23069,142.239929
79,7.136677139879544,1.41,10.449,7.806,0.055,0.571,0.161,0.475,0.454,0.077,0.328,0.327,0.005,0.382,0.016,0.422,0.021,0.335,0.22,0.281,12.0,0.106336,5.403,5.205,1.063,0.381621,5.54424297,101.141174,76.309685,159.799454
80,7.619788758288394,4.85,131.203,5.62,0.569,0.955,0.158,0.184,0.483,0.227,0.051,0.352,0.053,0.34,0.102,0.437,0.129,0.298,0.152,0.21,10.0,0.0408356,5.511,3.588,1.013,0.372282,2.86949377,59.834934,76.346466,56.702728
81,6.505845405981557,5.1,73.302,6.984,2.215,0.888,0.156,0.068,0.545,0.431,0.008,0.023,0.172,0.257,0.293,0.435,0.325,0.348,0.067,0.261,6.0,0.1255772,6.114,3.042,1.131,0.406832,7.84234058,78.928192,97.476013,52.704403
82,7.292429823902063,4.32,122.737,8.929,2.098,0.918,0.159,0.222,0.426,0.357,0.162,0.242,0.209,0.302,0.241,0.347,0.246,0.335,0.204,0.237,8.0,0.0783621,5.754,2.768,1.022,0.374228,2.42988121,92.78083,103.249146,119.808945
83,6.767003889607846,5.99,10.364,7.822,0.693,0.549,0.16,0.481,0.517,0.363,0.236,0.393,0.343,0.406,0.314,0.445,0.294,0.454,0.324,0.365,10.0,0.1022129,5.66,3.064,1.056,0.380314,2.19666985,71.991783,86.74942,70.396347
84,6.899629454882437,9.82,10.563,7.323,0.847,0.564,0.159,0.495,0.53,0.396,0.284,0.32,0.256,0.39,0.315,0.423,0.336,0.474,0.287,0.378,9.0,0.2116879,5.865,3.168,1.044,0.376472,2.85185206,64.42878,91.687111,58.858089
85,7.481486060122112,2.26,54.229,11.71,2.736,0.79,0.159,0.07,0.504,0.352,0.016,0.007,0.201,0.214,0.279,0.348,0.303,0.309,0.075,0.224,8.0,0.0958322,6.988,3.128,1.082,0.425304,10.0370139,85.919388,104.531898,48.166103
86,7.356547323513812,4.73,228.189,16.167,0.809,0.931,0.159,0.738,0.424,0.349,0.948,0.171,0.773,0.21,0.345,0.182,0.267,0.504,0.631,0.365,9.0,0.1442601,6.492,3.299,1.118,0.455933,9.74272231,91.338821,79.288864,82.453575
87,7.318758762624412,6.86,288.374,6.946,2.11,0.97,0.159,0.919,0.476,0.338,0.866,0.508,0.224,0.495,0.231,0.479,0.194,0.577,0.533,0.508,9.0,0.2196503,6.319,3.094,1.193,0.437096,11.7280628,64.249512,92.747719,62.335571
88,8.096910013008056,9.85,272.244,4.873,1.168,0.978,0.159,0.593,0.474,0.263,0.925,0.253,0.717,0.305,0.315,0.388,0.232,0.443,0.632,0.423,7.0,0.1619503,6.965,3.14,1.152,0.42417,9.4476206,72.20179,80.139336,71.335213
89,6.94692155651658,4.16,225.384,7.541,1.627,0.961,0.159,0.33,0.492,0.424,0.407,0.229,0.653,0.334,0.434,0.389,0.349,0.415,0.43,0.344,8.0,0.1618316,6.366,3.305,1.154,0.406378,9.64263322,88.097832,105.674026,76.691864
90,6.665546248849069,8.22,212.781,6.857,1.576,0.962,0.156,0.91,0.505,0.387,1.085,0.248,0.253,0.339,0.254,0.426,0.242,0.601,0.528,0.518,8.0,0.1524932,6.107,3.06,1.178,0.410018,10.1294278,77.127907,119.122375,71.732605
91,6.906578314837765,9.34,23.308,3.671,0.883,0.837,0.156,0.518,0.351,0.442,0.295,0.2,0.449,0.255,0.354,0.308,0.325,0.437,0.315,0.33,10.0,0.1320924,6.626,3.685,1.176,0.458536,10.8104572,94.225388,159.43364,66.593246
92,5.932557157223619,9.89,21.501,4.961,0.921,0.785,0.153,0.557,0.495,0.35,0.336,0.208,0.447,0.306,0.309,0.359,0.289,0.468,0.33,0.349,12.0,0.1157932,6.767,4.131,1.17,0.45701,10.6855515,119.792824,129.806107,85.025192
93,7.173925197299173,3.69,17.596,7.919,1.085,0.662,0.154,0.546,0.393,0.391,0.514,0.167,0.416,0.266,0.361,0.304,0.294,0.443,0.366,0.325,10.0,0.0387033,6.791,4.589,1.07,0.482147,8.062703,87.038628,133.838379,97.333801
94,7.769551078621726,0.03,22.601,4.44,1.57,0.79,0.151,0.566,0.395,0.364,0.348,0.271,0.373,0.293,0.325,0.358,0.279,0.442,0.331,0.335,11.0,0.2052687,7.32,4.921,1.019,0.477544,9.78569564,97.85022,116.2388,64.911011
95,5.823908740944319,5.44,327.756,13.579,2.254,0.954,0.151,0.464,0.478,0.447,0.429,0.289,0.398,0.381,0.361,0.373,0.348,0.463,0.372,0.39,12.0,0.1352223,7.328,4.623,1.181,0.473449,9.13718265,64.725327,128.350983,133.687256
96,5.881404634776238,5.31,132.398,39.03,6.336,0.745,0.151,0.33,0.031,0.356,0.332,0.005,0.004,0.01,0.065,0.014,0.135,0.239,0.114,0.158,11.0,0.1579195,7.107,4.366,1.116,0.477612,4.27666389,71.545509,150.268906,76.85778
97,6.218244625347531,7.36,35.104,27.305,3.203,0.535,0.156,0.081,0.039,0.388,0.014,0.003,0.011,0.008,0.208,0.013,0.218,0.17,0.009,0.088,8.0,0.1138966,6.12,4.507,1.137,0.433845,7.30774856,55.450943,116.665009,67.678375
98,6.471083299722345,2.94,48.665,12.058,1.774,0.779,0.151,0.082,0.154,0.436,0.052,0.003,0.185,0.016,0.321,0.035,0.375,0.224,0.08,0.152,13.0,0.1020382,7.425,4.4,1.156,0.528821,11.8455099,70.637604,111.126251,84.88829
99,6.586700235918748,8.47,7.731,5.635,0.246,0.568,0.165,0.509,0.526,0.175,0.498,0.18,0.012,0.266,0.044,0.332,0.07,0.403,0.23,0.286,6.0,0.0407957,4.929,4.582,1.052,0.331274,4.32998537,38.910709,45.405357,58.28513
100,6.698970004336019,5.71,10.381,3.586,1.578,0.668,0.168,0.645,0.386,0.39,0.541,0.268,0.222,0.269,0.248,0.252,0.292,0.474,0.344,0.394,6.0,0.1105064,5.475,3.458,1.031,0.368858,3.13331938,34.236763,56.588989,50.733768
101,6.6020599913279625,9.84,252.929,6.283,1.618,0.97,0.168,0.723,0.381,0.418,0.656,0.303,0.339,0.286,0.303,0.232,0.316,0.507,0.433,0.428,6.0,0.1180483,5.234,3.133,1.041,0.368434,4.6893453,37.349274,106.938843,24.318888
102,6.070581074285707,9.05,261.104,105.281,4.356,0.704,0.162,0.664,0.103,0.307,0.595,0.035,0.188,0.059,0.165,0.04,0.119,0.358,0.273,0.233,8.0,0.1726764,5.874,3.169,1.025,0.38112,4.34761601,48.588211,118.700806,64.621956
103,7.356547323513812,3.02,250.332,4.055,1.053,0.98,0.158,0.505,0.416,0.299,0.444,0.361,0.066,0.289,0.13,0.313,0.145,0.407,0.29,0.301,6.0,0.1550006,6.1,3.488,1.052,0.407904,5.35780566,46.43396,104.385307,52.508305
