mol_id,PKI,conformations (ns),0,1,2,3,5,8,9,10,19,20,21,31,32,75,76,100,101,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
22,6.920818753952375,2.21,18.891,4.56,1.012,0.772,0.153,0.628,0.484,0.408,0.449,0.337,0.121,0.369,0.198,0.442,0.255,0.507,0.302,4.0,0.1459984,6.239,3.076,1.046,0.446102,5.60905214,59.115074,102.615997,47.943905
23,7.301029995663981,6.78,27.381,1.844,0.979,0.907,0.153,0.588,0.427,0.331,0.49,0.199,0.064,0.248,0.136,0.342,0.145,0.449,0.251,8.0,0.1365147,6.357,3.076,1.012,0.502079,2.35217765,56.863045,142.997879,48.882977
24,7.958212681028248,6.15,19.424,2.722,2.255,0.796,0.158,0.592,0.316,0.27,0.568,0.135,0.071,0.201,0.123,0.226,0.116,0.393,0.258,7.0,0.1804861,6.119,3.076,1.027,0.464965,3.13949871,52.659626,129.597244,67.913208
25,8.0,5.01,365.626,31.515,9.301,0.9,0.164,0.88,0.038,0.478,0.874,0.142,0.626,0.032,0.481,0.02,0.085,0.465,0.547,6.0,0.2182562,5.464,4.514,1.021,0.454895,3.52993827,63.616863,143.026978,60.274715
26,8.0,6.12,15.045,3.627,0.51,0.784,0.164,0.552,0.464,0.297,0.983,0.189,0.12,0.273,0.169,0.307,0.17,0.437,0.431,4.0,0.2199429,6.075,3.178,1.015,0.467246,1.00080246,76.643127,120.586258,37.691277
27,8.0,10.0,181.394,12.733,1.962,0.925,0.156,0.292,0.434,0.268,0.231,0.409,0.08,0.385,0.126,0.579,0.115,0.331,0.24,6.0,0.1185391,6.103,3.11,1.019,0.455448,2.1086627,52.471966,135.754654,61.701187
28,8.0,6.64,301.398,6.65,1.716,0.973,0.16,0.607,0.38,0.394,0.65,0.274,0.192,0.294,0.237,0.281,0.281,0.46,0.372,8.0,0.2064338,5.349,4.714,1.018,0.504854,2.29094539,82.033859,135.009628,46.619301
29,7.301029995663981,3.0,25.484,17.308,3.36,0.552,0.157,0.039,0.521,0.421,0.544,0.001,0.06,0.006,0.324,0.006,0.385,0.327,0.202,6.0,0.1181251,6.674,3.335,1.081,0.474309,5.00947158,53.20697,117.206444,59.091942
30,6.721246399047171,2.59,126.26,4.548,1.135,0.957,0.155,0.367,0.4,0.227,0.536,0.179,0.093,0.254,0.139,0.245,0.07,0.331,0.269,7.0,0.2318522,6.506,3.402,1.021,0.52383,1.7400677,47.982075,150.423996,79.400688
31,6.102372908709558,3.18,16.15,6.916,1.276,0.663,0.153,0.539,0.464,0.304,0.485,0.339,0.199,0.418,0.207,0.361,0.291,0.436,0.341,4.0,0.2849621,6.733,3.335,1.075,0.455726,5.67303807,59.82943,183.362061,65.121223
32,7.0,6.04,79.164,27.455,1.085,0.735,0.156,0.119,0.513,0.248,0.225,0.008,0.077,0.398,0.134,0.427,0.158,0.293,0.103,8.0,0.1236814,6.175,3.437,1.014,0.498032,2.34721304,75.70623,157.090927,80.40657
33,7.301029995663981,1.24,20.938,4.832,0.714,0.791,0.156,0.568,0.491,0.36,0.587,0.377,0.171,0.395,0.219,0.42,0.264,0.473,0.378,4.0,0.2105271,6.749,4.067,1.01,0.5008,1.13235313,47.434418,119.280746,62.677654
34,7.301029995663981,8.76,221.206,42.469,1.33,0.835,0.159,0.528,0.086,0.396,0.443,0.156,0.214,0.123,0.242,0.031,0.305,0.337,0.271,5.0,0.2084531,6.279,4.237,1.013,0.510274,2.47967358,37.664421,123.351837,60.970497
35,7.154901959985743,2.17,171.721,1.638,1.299,0.983,0.158,0.736,0.407,0.444,0.725,0.26,0.118,0.297,0.192,0.341,0.238,0.529,0.367,3.0,0.1273777,6.021,4.598,1.011,0.527057,2.5022271,47.57711,103.685829,42.871273
36,6.920818753952375,4.12,21.368,3.271,2.98,0.774,0.153,0.542,0.264,0.356,0.451,0.242,0.082,0.297,0.13,0.318,0.118,0.387,0.258,8.0,0.2363826,6.879,5.223,1.012,0.484894,2.98968141,79.680313,120.121437,37.114643
37,6.721246399047171,4.04,370.064,88.157,24.782,0.766,0.154,0.536,0.125,0.055,0.618,0.075,0.007,0.089,0.016,0.032,0.018,0.239,0.233,6.0,0.2244076,6.896,5.005,1.012,0.513,2.89746462,55.290367,143.947754,62.95829
38,5.5003129173815966,9.97,32.015,2.837,1.465,0.882,0.152,0.556,0.306,0.292,0.446,0.258,0.121,0.23,0.171,0.329,0.204,0.385,0.275,5.0,0.133554,6.935,4.578,1.013,0.558067,4.10161989,63.243774,147.260635,59.285652
39,6.200659450546418,6.3,26.55,2.594,1.07,0.879,0.155,0.555,0.401,0.331,0.553,0.589,0.141,0.314,0.185,0.947,0.223,0.429,0.428,2.0,0.2468141,6.653,4.474,1.009,0.541884,1.03752534,43.831688,148.664734,84.311897
40,7.522878745280337,2.31,29.697,2.113,0.907,0.908,0.155,0.557,0.434,0.255,0.418,0.188,0.096,0.251,0.142,0.318,0.177,0.415,0.234,4.0,0.1836751,6.24,3.335,1.008,0.526097,1.52992879,54.668835,142.64592,72.697243
41,7.301029995663981,8.81,252.924,2.978,1.141,0.984,0.158,0.382,0.446,0.239,0.524,0.238,0.097,0.31,0.142,0.261,0.094,0.356,0.286,4.0,0.103918,5.783,4.941,1.022,0.499734,3.04331749,64.970726,112.416763,69.833305
42,8.0,1.22,118.994,10.797,1.396,0.907,0.155,0.131,0.456,0.354,0.04,0.212,0.186,0.344,0.215,0.218,0.306,0.314,0.146,2.0,0.2252587,6.615,2.973,1.021,0.511131,2.74466074,57.070515,115.931007,50.062397
43,8.0,6.76,10.223,7.353,1.155,0.546,0.156,0.57,0.415,0.327,0.52,0.257,0.136,0.303,0.18,0.348,0.196,0.437,0.305,5.0,0.2493121,6.009,3.877,1.049,0.39698,4.69079129,78.741707,157.255295,67.217804
44,6.823908740944319,7.81,263.867,184.879,9.114,0.576,0.153,0.853,0.426,0.495,0.852,0.312,0.479,0.383,0.476,0.157,0.519,0.591,0.548,7.0,0.2756391,7.282,4.481,1.021,0.585046,5.19095271,73.999985,129.727646,112.436874
45,6.920818753952375,6.54,377.495,90.967,1.849,0.803,0.151,0.462,0.227,0.421,0.383,0.155,0.221,0.16,0.248,0.093,0.407,0.37,0.253,3.0,0.1516928,7.118,3.144,1.01,0.588134,2.34089945,145.250031,146.068878,120.768097
46,8.0,1.88,234.713,11.638,1.09,0.949,0.155,0.326,0.43,0.375,0.281,0.306,0.137,0.348,0.202,0.397,0.229,0.377,0.241,2.0,0.1821412,6.769,4.684,1.013,0.424401,2.78956277,87.232407,137.352142,99.084557
47,8.0,3.22,85.292,12.838,4.223,0.833,0.153,0.107,0.513,0.359,0.059,0.691,0.164,0.517,0.247,0.779,0.232,0.326,0.305,5.0,0.2560942,7.011,3.212,1.02,0.478637,5.37763327,66.42762,150.730652,73.347176
48,8.0,9.12,17.336,5.735,1.075,0.718,0.155,0.525,0.341,0.291,0.643,0.179,0.094,0.24,0.129,0.233,0.184,0.386,0.305,4.0,0.190321,6.415,2.905,1.023,0.484554,2.95626278,44.212524,147.269348,82.156082
49,8.0,0.9,15.945,6.275,0.765,0.694,0.155,0.507,0.373,0.288,0.57,0.215,0.108,0.263,0.151,0.293,0.175,0.389,0.298,2.0,0.1938425,6.34,2.973,1.011,0.466492,2.89194943,56.620125,126.039131,67.178833
50,7.698970004336019,1.81,158.298,17.957,3.131,0.882,0.153,0.294,0.576,0.446,0.344,0.78,0.226,0.593,0.324,0.512,0.228,0.439,0.45,2.0,0.2559535,7.289,3.042,1.038,0.515245,2.89428244,80.553444,145.205353,79.428772
51,7.698970004336019,2.67,346.531,6.265,1.705,0.978,0.155,0.804,0.412,0.325,0.756,0.35,0.19,0.329,0.231,0.537,0.184,0.514,0.432,2.0,0.2335322,6.738,2.973,1.032,0.432756,5.24806002,89.392921,142.955643,74.0718
52,7.698970004336019,2.41,167.391,13.914,5.125,0.898,0.153,0.246,0.371,0.322,0.353,0.156,0.236,0.24,0.247,0.161,0.321,0.313,0.248,2.0,0.2097026,6.663,2.939,1.046,0.514634,5.84200469,62.81963,151.142517,88.80751
53,7.698970004336019,1.02,15.837,6.749,0.823,0.677,0.156,0.498,0.38,0.253,0.593,0.293,0.124,0.289,0.157,0.405,0.178,0.377,0.337,6.0,0.1608135,6.458,2.973,1.02,0.485676,6.9563822,80.346802,157.529144,102.178032
54,7.397940008672037,5.69,238.295,17.044,2.132,0.926,0.153,0.85,0.482,0.34,0.976,0.427,0.169,0.43,0.229,0.466,0.236,0.557,0.524,4.0,0.1195465,7.444,3.11,1.049,0.538628,6.34698667,55.53809,122.278786,69.046188
55,8.0,2.43,20.383,5.853,1.228,0.742,0.151,0.515,0.378,0.394,0.416,0.314,0.128,0.299,0.197,0.488,0.214,0.429,0.286,8.0,0.2405595,7.266,2.973,1.025,0.491401,4.169664,73.645813,141.639816,103.529861
56,5.300162274132754,8.74,13.252,9.121,1.006,0.567,0.152,0.417,0.414,0.375,0.339,0.222,0.111,0.269,0.185,0.266,0.209,0.402,0.224,5.0,0.221741,6.856,4.446,1.032,0.438014,4.52103063,66.376213,155.133713,76.897926
57,4.500312917381596,2.32,277.783,124.815,1.986,0.687,0.15,0.531,0.32,0.318,0.467,0.374,0.439,0.343,0.274,0.246,0.598,0.39,0.427,4.0,0.2899186,7.339,4.147,1.04,0.530395,6.45783667,58.399788,166.345169,91.199646
58,5.100179497572904,0.44,220.053,5.823,2.443,0.964,0.152,0.602,0.61,0.473,0.618,0.6,0.144,0.548,0.231,0.598,0.325,0.562,0.454,2.0,0.3593778,6.528,4.113,1.036,0.407881,9.34920145,94.5774,175.741104,157.452515
59,4.508638306165727,1.53,393.217,258.784,3.268,0.6,0.15,0.92,0.903,0.294,1.001,0.995,0.42,0.998,0.235,0.631,0.254,0.706,0.805,5.0,0.2906675,6.714,4.113,1.069,0.443669,9.74461463,66.29409,141.781342,71.07383
60,5.300162274132754,2.66,22.207,7.682,1.358,0.711,0.148,0.563,0.342,0.386,0.468,0.199,0.154,0.237,0.212,0.26,0.252,0.43,0.273,8.0,0.1546698,7.637,4.147,1.03,0.519263,5.18304527,111.668945,137.697617,99.059982
61,6.823908740944319,0.95,13.382,7.374,1.383,0.604,0.153,0.429,0.404,0.366,0.362,0.472,0.121,0.345,0.191,0.569,0.183,0.4,0.318,2.0,0.2326824,7.218,5.552,1.041,0.445058,5.93237109,101.188141,174.497665,131.248718
62,6.508638306165727,1.45,13.805,6.044,1.432,0.649,0.153,0.432,0.483,0.38,0.463,0.411,0.149,0.374,0.227,0.571,0.208,0.432,0.341,5.0,0.2920157,6.581,3.007,1.028,0.453679,5.61852851,84.584541,150.153976,92.413986
63,7.301029995663981,4.12,535.761,136.071,3.521,0.793,0.149,0.767,0.231,0.472,0.864,0.185,0.365,0.238,0.351,0.093,0.27,0.49,0.471,9.0,0.2088524,7.518,3.11,1.042,0.554217,5.61155095,93.1259,169.308792,107.515625
64,6.0,1.28,15.913,6.979,1.32,0.657,0.151,0.485,0.477,0.326,0.736,0.342,0.116,0.349,0.184,0.437,0.182,0.429,0.398,3.0,0.2081602,7.419,4.445,1.05,0.507158,4.69973122,75.905663,162.769821,113.259247
65,5.903089986991944,0.08,14.285,6.178,1.316,0.656,0.155,0.462,0.359,0.399,0.326,0.518,0.093,0.347,0.177,0.344,0.194,0.407,0.313,2.0,0.1851455,6.728,3.076,1.006,0.441334,4.74278335,73.059525,167.904373,120.463165
66,5.600326278518962,3.07,444.201,16.692,6.119,0.951,0.153,0.993,0.529,0.391,1.024,0.485,0.423,0.485,0.356,0.418,0.269,0.638,0.644,5.0,0.2489253,7.326,3.076,1.04,0.501626,6.88249524,63.323666,143.229858,76.842125
67,6.0,0.42,157.3,34.331,5.504,0.798,0.155,0.251,0.034,0.478,0.241,0.008,0.002,0.008,0.103,0.009,0.149,0.254,0.084,3.0,0.0738613,6.845,3.042,1.021,0.495538,5.57716052,100.583534,155.326141,77.646584
68,5.400116927926312,0.06,15.778,4.434,1.706,0.72,0.153,0.497,0.335,0.334,0.787,0.203,0.266,0.243,0.202,0.287,0.369,0.389,0.419,5.0,0.2374423,7.343,2.939,1.02,0.496876,6.67854797,71.273666,133.563126,69.879028
69,6.102372908709558,2.11,50.604,4.892,2.065,0.879,0.151,0.12,0.316,0.314,0.29,0.195,0.189,0.255,0.16,0.279,0.102,0.25,0.225,4.0,0.1090328,7.419,3.178,1.031,0.535618,4.61431089,82.056412,163.832214,82.631958
70,7.301029995663981,3.03,17.218,6.25,1.167,0.699,0.153,0.439,0.387,0.391,0.302,0.21,0.098,0.284,0.174,0.285,0.194,0.405,0.203,6.0,0.175284,6.605,4.548,1.017,0.440223,2.64678203,94.800819,153.170929,111.970345
71,7.397940008672037,6.09,18.682,7.675,1.421,0.673,0.151,0.545,0.368,0.353,0.664,0.15,0.146,0.233,0.197,0.181,0.213,0.422,0.32,1.0,0.2166648,6.95,3.042,1.03,0.511327,3.42401781,74.40934,154.145569,75.050522
72,5.096910013008056,7.94,389.256,8.191,2.136,0.974,0.15,0.773,0.419,0.419,0.852,0.351,0.12,0.363,0.22,0.275,0.224,0.537,0.441,7.0,0.1443007,6.827,3.076,1.06,0.520748,4.73890494,95.821884,136.951797,188.830902
73,7.472284193781353,8.62,18.268,2.431,1.183,0.835,0.165,0.546,0.473,0.442,0.682,0.19,0.152,0.227,0.285,0.255,0.254,0.487,0.342,7.0,0.0756612,5.556,4.568,1.09,0.459054,5.69859948,48.769554,96.760864,37.310722
74,7.657577319177793,7.47,9.765,8.368,0.286,0.53,0.16,0.457,0.463,0.318,0.303,0.283,0.066,0.369,0.128,0.376,0.142,0.413,0.217,7.0,0.1534581,5.846,4.252,1.054,0.376903,4.72194144,58.169106,99.826164,76.400543
75,5.985479461242076,2.69,282.141,40.313,2.176,0.869,0.153,0.751,0.083,0.412,0.734,0.008,0.022,0.02,0.192,0.031,0.273,0.415,0.255,10.0,0.1404079,6.707,2.495,1.141,0.469405,7.50851903,63.220844,89.562874,34.644802
76,6.638272163982407,4.49,289.248,9.209,1.021,0.966,0.154,0.47,0.377,0.382,0.636,0.357,0.138,0.357,0.189,0.388,0.248,0.41,0.377,7.0,0.1207852,6.085,4.378,1.078,0.447759,4.15311049,80.285439,122.907089,53.892925
77,5.537602002101044,2.75,168.814,7.348,1.576,0.95,0.156,0.194,0.518,0.338,0.221,0.423,0.177,0.441,0.233,0.543,0.215,0.35,0.274,6.0,0.1588146,5.504,3.361,1.071,0.362016,6.42807983,56.804485,120.843262,112.539894
78,10.045757490560677,1.21,24.087,3.928,1.118,0.827,0.152,0.563,0.43,0.353,0.761,0.193,0.272,0.276,0.228,0.328,0.244,0.449,0.409,10.0,0.2236567,7.619,3.11,1.048,0.566351,2.67077513,79.238472,86.116913,58.88797
79,7.136677139879544,2.84,10.205,7.223,0.255,0.577,0.161,0.467,0.46,0.254,0.246,0.365,0.058,0.381,0.109,0.488,0.112,0.394,0.223,9.0,0.0582663,5.605,5.306,1.07,0.373547,6.38928848,35.429466,60.903008,133.404114
80,7.619788758288394,2.11,241.354,9.642,1.152,0.957,0.158,0.497,0.489,0.406,0.46,0.281,0.148,0.38,0.206,0.421,0.225,0.464,0.296,9.0,0.0868455,5.393,3.486,1.013,0.376434,2.81463305,104.864212,122.401802,87.862862
81,6.505845405981557,3.87,90.668,5.242,2.71,0.919,0.156,0.217,0.501,0.457,0.178,0.238,0.189,0.329,0.275,0.302,0.232,0.392,0.201,9.0,0.1179815,6.106,2.734,1.128,0.413113,8.50430924,83.129662,112.470528,78.989334
82,7.292429823902063,6.12,214.365,5.757,0.845,0.97,0.159,0.334,0.59,0.28,0.187,0.47,0.094,0.476,0.148,0.506,0.147,0.401,0.25,10.0,0.1133511,5.976,2.973,1.022,0.368081,3.6870709,64.943512,139.589172,94.817764
83,6.767003889607846,1.59,176.969,12.397,1.448,0.927,0.159,0.22,0.497,0.338,0.155,0.275,0.235,0.361,0.273,0.395,0.17,0.351,0.222,7.0,0.0434429,5.229,2.859,1.139,0.395167,9.71357491,57.92239,81.465248,53.496891
84,6.899629454882437,1.55,10.892,9.0,0.606,0.531,0.159,0.525,0.514,0.366,0.283,0.21,0.29,0.323,0.255,0.326,0.244,0.468,0.261,5.0,0.1374991,6.061,3.094,1.111,0.38436,3.48925907,112.973938,106.260345,57.711079
85,7.481486060122112,2.02,391.807,151.338,0.903,0.72,0.159,0.66,0.285,0.368,0.526,0.224,0.539,0.251,0.305,0.128,0.386,0.438,0.43,5.0,0.109284,6.514,3.094,1.075,0.439015,10.2747421,97.134399,94.151527,66.396301
86,7.356547323513812,3.4,157.506,5.803,1.043,0.958,0.159,0.144,0.372,0.418,0.326,0.203,0.411,0.276,0.361,0.236,0.428,0.311,0.313,9.0,0.1526902,6.498,3.156,1.106,0.443034,9.80568856,74.393173,85.320099,67.529305
87,7.318758762624412,7.89,34.959,16.901,3.553,0.631,0.16,0.03,0.48,0.371,0.421,0.001,0.025,0.008,0.275,0.195,0.34,0.294,0.149,10.0,0.2290836,6.411,3.094,1.194,0.429895,10.8835801,82.682091,87.634499,52.567314
88,8.096910013008056,3.62,12.499,5.503,1.705,0.634,0.159,0.563,0.465,0.486,0.714,0.365,0.305,0.364,0.363,0.396,0.399,0.505,0.462,7.0,0.1701756,6.506,2.945,1.123,0.430196,8.92826162,56.16991,95.566101,69.654045
89,6.94692155651658,9.17,9.869,8.581,0.873,0.511,0.159,0.492,0.509,0.44,0.477,0.215,0.155,0.358,0.263,0.386,0.265,0.48,0.283,8.0,0.2372534,5.872,3.054,1.089,0.387065,2.90421693,99.733505,105.267967,56.97694
90,6.665546248849069,7.89,34.724,7.688,1.859,0.784,0.157,0.058,0.485,0.452,0.014,0.024,0.162,0.185,0.252,0.295,0.257,0.331,0.066,6.0,0.1606516,6.454,3.066,1.177,0.408489,9.30571174,61.366402,106.58239,100.277611
91,6.906578314837765,2.51,309.304,245.732,2.274,0.555,0.156,0.462,0.54,0.328,0.585,0.282,0.264,0.394,0.26,0.264,0.241,0.443,0.377,11.0,0.1257233,6.402,3.636,1.177,0.453982,10.1417117,82.65303,83.46566,74.030701
92,5.932557157223619,0.73,76.118,17.215,1.74,0.801,0.153,0.119,0.671,0.46,0.082,0.44,0.517,0.51,0.401,0.561,0.433,0.417,0.346,10.0,0.1345205,6.694,3.982,1.114,0.458503,9.42872689,74.869629,105.564651,100.29628
93,7.173925197299173,3.62,15.475,7.632,0.919,0.644,0.153,0.496,0.408,0.35,0.442,0.198,0.411,0.275,0.339,0.334,0.248,0.418,0.35,13.0,0.1058118,6.728,4.418,1.071,0.455818,7.68228945,74.346931,119.570984,87.318398
94,7.769551078621726,7.4,71.921,24.521,2.253,0.729,0.151,0.102,0.542,0.366,0.068,0.352,0.251,0.403,0.264,0.431,0.307,0.337,0.224,14.0,0.152213,6.661,4.846,1.182,0.49527,10.7420548,106.382713,113.957382,147.702042
95,5.823908740944319,2.29,368.608,20.917,2.42,0.94,0.151,0.466,0.47,0.399,0.464,0.269,0.365,0.33,0.342,0.374,0.271,0.445,0.366,12.0,0.1192181,6.91,4.473,1.178,0.487918,9.30502664,100.567688,135.928741,133.820099
96,5.881404634776238,0.23,22.425,8.305,1.278,0.701,0.151,0.567,0.395,0.416,0.326,0.2,0.453,0.268,0.387,0.309,0.356,0.459,0.326,12.0,0.1297293,7.101,4.331,1.043,0.49318,8.30416213,103.38501,130.611908,75.895187
97,6.218244625347531,4.57,16.558,5.745,1.681,0.69,0.156,0.6,0.439,0.487,0.357,0.387,0.294,0.356,0.337,0.434,0.374,0.509,0.346,13.0,0.1296734,6.344,4.201,1.113,0.435964,7.9472379,97.908424,1050.796753,98.794624
98,6.471083299722345,8.79,39.386,26.213,1.505,0.587,0.151,0.029,0.523,0.349,0.363,0.001,0.27,0.006,0.268,0.075,0.221,0.3,0.211,8.0,0.0969831,7.283,4.378,1.165,0.520957,11.1151777,75.549118,987.586914,77.733582
99,6.586700235918748,1.7,159.197,7.932,0.697,0.949,0.165,0.215,0.463,0.297,0.058,0.413,0.064,0.381,0.133,0.416,0.159,0.325,0.178,4.0,0.0490146,4.819,4.644,1.05,0.330062,4.75406255,59.473885,1001.705383,101.024124
100,6.698970004336019,4.78,182.234,2.846,0.991,0.979,0.168,0.462,0.395,0.319,0.412,0.401,0.123,0.306,0.165,0.337,0.128,0.392,0.312,7.0,0.1190374,5.126,3.526,1.03,0.370327,5.49955021,36.489254,68.158821,60.44677
101,6.6020599913279625,5.33,9.719,4.045,0.9,0.663,0.168,0.586,0.426,0.261,0.344,0.339,0.298,0.318,0.185,0.311,0.222,0.424,0.327,7.0,0.1468723,5.192,3.133,1.04,0.344982,3.97059878,70.790131,105.546333,47.96418
102,6.070581074285707,6.17,159.767,7.365,0.718,0.952,0.162,0.582,0.549,0.452,0.479,0.36,0.286,0.432,0.262,0.499,0.306,0.528,0.375,8.0,0.1953656,5.467,3.236,1.025,0.356027,4.17699852,78.716782,69.239281,43.345737
103,7.356547323513812,5.0,15.908,5.386,1.109,0.71,0.158,0.589,0.43,0.411,0.515,0.266,0.173,0.281,0.228,0.281,0.267,0.477,0.318,5.0,0.2185392,6.222,3.385,1.053,0.432858,3.83697738,49.094246,105.93103,41.752804
104,7.00436480540245,2.58,12.917,3.413,0.943,0.748,0.167,0.588,0.395,0.36,0.374,0.326,0.079,0.284,0.146,0.272,0.178,0.448,0.26,5.0,0.1220965,5.161,3.649,1.016,0.36995,2.31178242,34.59547,121.931038,51.847214
105,6.920818753952375,9.41,12.343,3.759,0.945,0.724,0.167,0.601,0.405,0.369,0.624,0.264,0.107,0.27,0.169,0.278,0.198,0.458,0.332,8.0,0.1235339,5.401,2.314,1.026,0.396444,3.87578561,40.228352,79.468018,57.818691
106,7.638272163982407,3.4,69.545,7.973,1.399,0.881,0.167,0.084,0.587,0.412,0.064,0.414,0.07,0.493,0.164,0.528,0.232,0.361,0.183,6.0,0.0967022,5.446,2.348,1.03,0.399822,3.85599631,58.398922,94.409828,55.791302
107,7.455931955649724,6.96,294.529,4.507,1.489,0.98,0.162,0.967,0.52,0.299,0.994,0.285,0.15,0.345,0.159,0.377,0.144,0.595,0.476,6.0,0.2092327,5.605,2.416,1.029,0.394314,4.11574554,25.729185,96.818024,56.515732
