mol_id,PKI,conformations (ns),0,1,2,3,5,8,9,10,19,20,21,31,32,75,76,100,101,106,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
102,6.070581074285707,3.4,15.838,3.992,0.913,0.764,0.162,0.56,0.391,0.205,0.379,0.293,0.213,0.28,0.158,0.276,0.202,0.385,0.295,0.306,5.0,0.2252669,5.968,3.304,1.026,0.411858,0.934057902,59.17474,82.958694,30.973839
103,7.356547323513812,9.21,352.704,7.854,2.366,0.972,0.158,0.786,0.444,0.319,0.713,0.272,0.141,0.317,0.201,0.39,0.116,0.516,0.375,0.395,9.0,0.2348206,6.665,3.182,1.052,0.432604,5.48296536,71.577003,95.17775,82.74279
104,7.00436480540245,7.11,12.592,4.013,0.563,0.733,0.167,0.582,0.419,0.28,0.364,0.34,0.05,0.299,0.108,0.288,0.128,0.427,0.251,0.305,7.0,0.0679403,4.758,4.021,1.017,0.369559,2.93184182,31.33643,75.768753,32.367607
105,6.920818753952375,4.89,216.769,2.937,1.432,0.98,0.167,0.909,0.315,0.446,0.966,0.347,0.204,0.216,0.265,0.221,0.186,0.557,0.506,0.427,6.0,0.1442217,5.491,2.246,1.026,0.390481,3.44639697,42.736362,81.975121,59.833874
106,7.638272163982407,0.02,11.916,3.863,1.021,0.709,0.167,0.586,0.399,0.322,0.76,0.264,0.055,0.286,0.132,0.265,0.155,0.436,0.36,0.347,6.0,0.0831867,5.382,2.382,1.003,0.41106,4.4945532,47.034161,135.322235,71.989334
107,7.455931955649724,8.69,14.061,3.727,1.77,0.719,0.162,0.626,0.387,0.305,0.457,0.305,0.084,0.28,0.142,0.273,0.153,0.44,0.282,0.33,11.0,0.1783859,5.315,2.45,1.03,0.401634,4.39355945,26.500256,112.89122,49.165615
108,7.698970004336019,1.16,15.931,4.048,1.033,0.758,0.162,0.607,0.428,0.399,0.426,0.344,0.079,0.318,0.168,0.29,0.201,0.478,0.283,0.337,8.0,0.0851677,5.341,3.251,1.032,0.414969,4.42680265,37.807217,103.390045,47.887917
109,6.1938200260161125,3.75,16.033,4.191,0.862,0.76,0.163,0.594,0.407,0.213,0.394,0.322,0.042,0.309,0.093,0.275,0.102,0.405,0.253,0.286,7.0,0.0966715,5.731,3.454,1.038,0.411532,4.14642406,52.501869,91.611664,74.093124
110,7.698970004336019,4.72,228.591,5.223,2.896,0.966,0.163,0.905,0.288,0.417,1.051,0.188,0.163,0.173,0.201,0.159,0.236,0.537,0.467,0.438,7.0,0.1605479,5.094,3.693,1.049,0.41346,3.6373879,42.193134,118.297607,48.113918
111,7.522878745280337,0.81,15.659,3.392,1.077,0.778,0.163,0.565,0.378,0.365,0.392,0.388,0.065,0.314,0.149,0.322,0.162,0.436,0.281,0.326,9.0,0.1351592,5.595,4.069,1.055,0.408129,5.52139518,50.339027,127.128616,37.376526
112,7.744727494896693,8.45,226.948,8.889,1.292,0.957,0.158,0.77,0.381,0.444,0.747,0.32,0.118,0.304,0.212,0.341,0.238,0.531,0.395,0.444,8.0,0.1866657,6.09,4.253,1.037,0.432784,5.21121824,33.1003,125.434807,62.738415
113,8.698970004336019,9.83,156.566,4.938,1.9,0.958,0.158,0.51,0.453,0.366,0.509,0.339,0.214,0.351,0.268,0.419,0.162,0.443,0.354,0.341,10.0,0.0998322,6.251,4.592,1.048,0.440732,4.95481903,68.003647,135.033768,68.402664
114,8.045757490560675,0.04,17.979,5.319,1.95,0.712,0.152,0.554,0.473,0.444,0.383,0.378,0.113,0.342,0.211,0.351,0.231,0.49,0.291,0.344,10.0,0.1162329,6.92,4.524,1.019,0.456075,8.50861377,50.120098,157.896317,42.728828
115,8.698970004336019,7.96,351.402,12.396,2.433,0.96,0.159,0.659,0.46,0.383,0.537,0.313,0.256,0.324,0.259,0.388,0.143,0.501,0.369,0.366,9.0,0.2085842,5.807,5.292,1.034,0.412704,4.97264599,58.439621,137.488113,53.003616
116,7.4089353929735005,4.62,11.873,5.49,1.058,0.645,0.162,0.632,0.41,0.355,0.413,0.331,0.11,0.283,0.175,0.269,0.211,0.466,0.285,0.335,7.0,0.191056,5.482,4.329,1.026,0.38517,2.34852,62.295742,102.449142,69.146889
117,8.096910013008056,9.59,284.599,16.116,1.006,0.943,0.162,0.883,0.548,0.261,0.952,0.441,0.177,0.448,0.178,0.501,0.225,0.564,0.523,0.545,8.0,0.1057536,6.011,3.249,1.036,0.434706,5.98414413,66.547043,113.994202,45.803833
118,8.045757490560675,8.26,153.251,7.119,2.021,0.944,0.162,0.198,0.453,0.47,0.045,0.703,0.465,0.481,0.42,0.549,0.284,0.374,0.404,0.301,8.0,0.1812065,5.863,3.386,1.037,0.443149,3.08069485,53.89537,126.962013,55.395664
119,8.301029995663981,4.32,30.079,14.414,3.656,0.625,0.158,0.032,0.597,0.337,0.407,0.001,0.193,0.017,0.269,0.227,0.257,0.322,0.2,0.165,8.0,0.1373875,5.869,3.454,1.036,0.425044,4.27086742,59.805607,100.048576,50.988506
120,8.397940008672037,6.0,16.964,4.368,0.941,0.762,0.161,0.557,0.389,0.383,0.473,0.369,0.093,0.312,0.17,0.276,0.212,0.443,0.312,0.299,6.0,0.1410172,5.836,4.356,1.08,0.447749,5.59525605,56.167946,128.289017,56.478725
121,8.096910013008056,1.33,354.288,115.225,56.396,0.674,0.163,0.862,0.329,0.088,0.832,0.134,0.003,0.221,0.015,0.106,0.027,0.426,0.323,0.335,7.0,0.0637694,5.415,4.412,1.019,0.411216,2.6288364,47.405663,123.094658,51.247383
122,7.522878745280337,1.4,15.699,3.844,0.621,0.779,0.163,0.541,0.387,0.27,0.36,0.313,0.075,0.284,0.122,0.267,0.17,0.399,0.249,0.298,7.0,0.107916,5.247,3.694,1.049,0.4047,4.53386575,48.279263,113.130997,58.518978
123,7.638272163982407,9.72,11.411,5.302,1.047,0.643,0.163,0.661,0.447,0.362,0.445,0.36,0.102,0.315,0.175,0.282,0.211,0.49,0.302,0.36,9.0,0.1982173,5.01,4.205,1.05,0.381637,5.84565133,41.755447,95.073158,56.516953
124,8.187086643357144,1.4,313.603,6.308,1.366,0.976,0.159,0.524,0.327,0.352,0.383,0.227,0.236,0.229,0.234,0.186,0.231,0.401,0.282,0.26,10.0,0.1799865,5.787,4.002,1.033,0.449538,4.55895263,51.443451,92.803719,51.401184
125,8.045757490560675,9.14,17.506,5.565,1.329,0.717,0.155,0.624,0.368,0.441,0.387,0.313,0.106,0.279,0.2,0.276,0.235,0.478,0.269,0.332,10.0,0.1945041,6.327,4.377,1.028,0.437559,3.37497721,54.870552,120.603683,56.834377
126,7.229147988357855,5.7,23.285,4.778,1.297,0.793,0.151,0.618,0.44,0.386,0.489,0.383,0.103,0.351,0.187,0.357,0.216,0.481,0.325,0.362,10.0,0.1481058,6.742,4.343,1.033,0.502338,2.19441496,74.983498,104.289795,76.869453
127,8.721246399047171,1.77,14.801,4.527,1.174,0.722,0.162,0.584,0.405,0.299,0.527,0.331,0.223,0.302,0.244,0.307,0.303,0.429,0.36,0.369,6.0,0.1917043,5.987,4.805,1.042,0.428993,4.07980576,61.706161,124.928581,88.439972
128,8.698970004336019,1.35,13.928,5.517,0.754,0.69,0.162,0.619,0.447,0.234,0.724,0.287,0.038,0.299,0.09,0.286,0.112,0.433,0.35,0.335,9.0,0.136617,6.288,3.282,1.041,0.446957,3.53464898,51.126801,110.087524,42.129608
129,9.096910013008056,0.03,16.68,5.603,1.023,0.716,0.158,0.597,0.43,0.285,0.347,0.391,0.082,0.328,0.141,0.323,0.173,0.437,0.273,0.314,10.0,0.136469,6.586,3.386,1.005,0.429375,4.23444264,58.353519,118.007294,58.281898
130,8.698970004336019,7.03,273.394,8.918,3.294,0.957,0.163,0.772,0.235,0.489,0.794,0.184,0.052,0.152,0.134,0.129,0.166,0.499,0.343,0.365,8.0,0.1462991,5.282,4.354,1.067,0.407296,6.6838419,34.961014,103.591965,54.147232
131,7.853871964321762,2.25,13.606,5.07,0.755,0.7,0.163,0.627,0.459,0.242,0.461,0.353,0.046,0.317,0.102,0.283,0.116,0.442,0.287,0.327,9.0,0.07926,5.567,4.136,1.049,0.404245,4.83141521,65.038208,118.282837,55.301193
132,6.958607314841775,5.93,20.23,5.271,1.198,0.758,0.155,0.638,0.382,0.39,0.424,0.331,0.073,0.285,0.164,0.284,0.195,0.47,0.276,0.327,7.0,0.1413725,6.437,4.17,1.031,0.46257,3.63165595,52.067131,100.146591,34.095284
133,7.795880017344075,0.18,23.275,5.163,1.575,0.776,0.151,0.648,0.373,0.417,0.427,0.41,0.091,0.323,0.193,0.329,0.216,0.48,0.309,0.35,7.0,0.1496259,7.164,4.513,1.013,0.490666,4.36320472,46.371181,150.417206,54.357845
134,8.096910013008056,4.03,219.88,11.001,1.772,0.945,0.151,0.474,0.449,0.475,0.37,0.301,0.124,0.375,0.226,0.349,0.239,0.466,0.265,0.336,8.0,0.1626753,6.547,4.581,1.038,0.490806,5.36963471,88.482513,147.235214,119.472801
135,9.397940008672036,6.02,172.003,11.912,3.248,0.919,0.158,0.166,0.538,0.344,0.034,0.503,0.515,0.494,0.334,0.527,0.327,0.349,0.351,0.303,7.0,0.1795654,5.978,5.11,1.059,0.43318,6.63694119,82.903305,132.023773,90.662247
136,9.397940008672036,6.08,69.788,7.463,4.353,0.855,0.155,0.105,0.502,0.457,0.048,0.315,0.316,0.396,0.322,0.325,0.351,0.354,0.226,0.239,10.0,0.1288338,6.688,3.921,1.064,0.447902,6.08694986,49.797928,121.523849,49.44746
137,7.060480747381382,1.38,26.326,14.432,3.774,0.591,0.152,0.134,0.104,0.457,0.313,0.011,0.002,0.013,0.076,0.02,0.157,0.232,0.108,0.125,9.0,0.2141717,6.585,4.755,1.04,0.484484,5.46323162,55.951904,141.273224,72.01355
138,8.698970004336019,5.76,221.294,24.284,2.162,0.893,0.148,0.362,0.558,0.409,0.224,0.211,0.175,0.31,0.239,0.395,0.252,0.443,0.203,0.296,11.0,0.1999382,7.589,4.911,1.051,0.506488,5.15957259,62.55624,132.474365,54.649975
139,8.522878745280337,4.68,394.607,18.612,4.075,0.946,0.149,0.738,0.433,0.426,0.679,0.215,0.281,0.277,0.305,0.245,0.334,0.532,0.392,0.387,11.0,0.2052059,7.669,5.048,1.063,0.493336,7.55021899,63.29789,165.789352,108.772369
140,8.346787486224656,5.1,337.445,4.048,2.186,0.982,0.163,0.975,0.515,0.386,1.055,0.379,0.256,0.387,0.244,0.275,0.278,0.625,0.563,0.51,8.0,0.155654,5.555,5.276,1.02,0.366426,1.95354244,54.210831,146.777817,126.345444
141,8.522878745280337,8.76,44.633,8.715,2.62,0.797,0.163,0.038,0.648,0.417,0.429,0.38,0.124,0.529,0.206,0.454,0.252,0.368,0.311,0.239,9.0,0.1412977,5.873,3.563,1.03,0.414015,5.37728,46.389744,103.641396,57.574791
142,6.568636235841013,4.86,218.126,4.572,2.717,0.968,0.159,0.802,0.301,0.376,0.817,0.236,0.056,0.168,0.164,0.165,0.227,0.493,0.37,0.374,11.0,0.1466534,6.11,3.395,1.019,0.375024,1.14693545,52.685341,89.010925,71.188591
143,8.431798275933005,4.82,13.88,4.353,2.159,0.681,0.159,0.623,0.481,0.447,0.405,0.35,0.133,0.327,0.235,0.294,0.279,0.517,0.296,0.363,10.0,0.2137656,6.355,3.759,1.027,0.402848,2.37362132,56.503246,104.769455,83.787819
144,8.080921907623926,0.3,13.383,3.548,2.267,0.697,0.162,0.57,0.361,0.403,0.516,0.322,0.109,0.279,0.184,0.258,0.237,0.445,0.315,0.309,13.0,0.1179474,5.653,4.262,1.045,0.416979,6.11082351,31.058634,118.303978,58.230186
145,7.638272163982407,6.68,174.989,156.944,89.452,0.415,0.164,0.296,0.333,0.468,0.378,0.328,0.128,0.331,0.212,0.192,0.302,0.366,0.278,0.218,11.0,0.1701626,5.568,4.487,1.06,0.367706,5.75334635,67.365654,101.250237,71.612839
146,7.795880017344075,9.78,9.791,3.879,2.185,0.618,0.164,0.625,0.473,0.492,0.472,0.347,0.141,0.32,0.242,0.268,0.278,0.53,0.32,0.398,9.0,0.2039206,5.367,4.113,1.049,0.364131,4.00805935,66.824448,113.587158,49.628685
147,8.113509274827518,5.46,14.629,3.994,2.128,0.705,0.16,0.577,0.448,0.42,0.536,0.335,0.134,0.311,0.212,0.3,0.239,0.482,0.335,0.37,12.0,0.2155105,5.834,4.383,1.034,0.435084,5.99992763,80.3377,127.077049,73.908005
148,7.301029995663981,3.94,241.364,3.484,3.27,0.973,0.152,0.954,0.385,0.366,0.986,0.297,0.194,0.275,0.262,0.328,0.335,0.568,0.492,0.533,11.0,0.1014806,6.758,4.698,1.026,0.482015,2.34559725,56.77813,106.99601,85.269379
149,7.619788758288394,4.92,7.887,3.963,1.651,0.584,0.163,0.486,0.427,0.388,0.442,0.322,0.284,0.361,0.253,0.384,0.199,0.434,0.349,0.379,8.0,0.2205443,5.528,4.948,1.041,0.355999,1.18202289,81.951828,153.789352,99.606796
150,5.826813731587726,2.07,9.323,1.463,0.795,0.805,0.183,0.596,0.351,0.279,0.426,0.385,0.141,0.279,0.159,0.314,0.13,0.409,0.317,0.332,5.0,0.0484233,4.022,4.34,1.013,0.31443,1.08636337,56.406845,180.733032,77.534401
151,6.337242168318426,4.83,9.638,2.116,1.032,0.754,0.177,0.647,0.48,0.39,0.373,0.509,0.142,0.333,0.205,0.331,0.186,0.506,0.341,0.36,9.0,0.1052697,4.553,2.244,1.014,0.31175,1.68519668,38.329311,43.305721,15.837774
152,6.142667503568731,9.15,12.034,3.913,0.825,0.717,0.167,0.588,0.399,0.243,0.379,0.306,0.218,0.282,0.153,0.277,0.191,0.41,0.301,0.323,8.0,0.1978676,5.038,2.348,1.014,0.36591,2.34705985,53.24057,65.006958,52.377583
153,6.187086643357144,4.29,203.63,7.219,1.991,0.957,0.168,0.297,0.501,0.423,0.178,0.427,0.175,0.444,0.245,0.423,0.216,0.407,0.26,0.265,6.0,0.1390146,5.368,2.245,1.012,0.362574,1.18998512,26.116158,63.018681,76.156166
154,5.136677139879544,4.33,272.427,4.623,0.514,0.981,0.177,0.625,0.493,0.417,0.579,0.235,0.138,0.275,0.257,0.347,0.151,0.512,0.317,0.34,8.0,0.0476195,4.071,2.655,1.058,0.302966,4.47547367,37.160431,73.048172,29.273748
155,6.154901959985743,7.88,226.812,4.362,0.655,0.978,0.172,0.818,0.503,0.332,0.988,0.204,0.045,0.295,0.117,0.285,0.106,0.551,0.412,0.418,5.0,0.0572167,4.065,2.658,1.062,0.307439,3.90099582,28.148666,42.47205,42.852127
156,5.823908740944319,2.9,6.675,4.282,0.847,0.566,0.168,0.459,0.529,0.326,0.499,0.196,0.101,0.303,0.151,0.312,0.187,0.438,0.265,0.377,3.0,0.0989252,4.371,2.557,1.064,0.309212,4.22887307,19.992378,45.229607,43.172234
157,6.42021640338319,1.05,6.761,4.263,0.792,0.572,0.168,0.488,0.539,0.307,0.455,0.235,0.132,0.353,0.151,0.306,0.282,0.445,0.274,0.405,4.0,0.0830582,4.611,2.795,1.067,0.310784,5.34564819,21.312828,76.41729,50.278008
158,6.6777807052660805,9.12,7.117,3.772,1.098,0.594,0.163,0.463,0.518,0.41,0.389,0.364,0.137,0.403,0.193,0.462,0.289,0.464,0.297,0.428,6.0,0.1463168,4.841,2.728,1.082,0.312631,6.60824124,35.339714,102.208511,79.993637
159,6.619788758288394,1.3,202.53,129.502,4.47,0.602,0.16,0.382,0.82,0.454,0.384,0.638,0.349,0.461,0.328,0.702,0.357,0.552,0.457,0.494,6.0,0.1462351,5.488,2.624,1.057,0.333641,6.41352227,29.378046,69.155998,71.612762
160,6.537602002101044,9.37,95.399,36.553,1.872,0.713,0.167,0.121,0.045,0.395,0.072,0.003,0.201,0.011,0.384,0.017,0.532,0.187,0.092,0.2,6.0,0.1121212,5.13,2.659,1.06,0.322739,4.93561815,39.082577,967.204834,52.652569
161,6.161150909262744,5.66,6.198,5.853,0.794,0.483,0.165,0.52,0.43,0.331,0.481,0.253,0.12,0.366,0.159,0.328,0.229,0.427,0.285,0.404,3.0,0.1188244,4.832,2.693,1.059,0.324887,4.6285916,51.28698,940.204773,50.93277
162,6.4089353929735005,0.18,6.379,5.01,0.88,0.52,0.164,0.454,0.513,0.331,0.489,0.228,0.127,0.333,0.175,0.328,0.217,0.432,0.282,0.39,5.0,0.1081121,4.648,2.659,1.035,0.317952,5.16208313,43.97023,218.653717,148.729172
163,6.2076083105017466,7.55,186.69,6.336,0.758,0.963,0.167,0.693,0.458,0.302,0.767,0.404,0.071,0.364,0.124,0.336,0.246,0.484,0.414,0.386,2.0,0.028879,4.9,2.558,1.06,0.328162,4.64150931,36.468925,36.79818,88.317162
164,6.0,7.75,35.973,7.338,5.239,0.741,0.165,0.036,0.41,0.422,0.011,0.062,0.002,0.237,0.218,0.462,0.297,0.289,0.025,0.256,4.0,0.0328516,5.529,2.624,1.069,0.364903,6.32245258,57.198162,58.370167,91.657875
165,5.958607314841775,5.04,7.481,4.382,0.748,0.593,0.165,0.467,0.546,0.318,0.473,0.287,0.129,0.36,0.16,0.38,0.265,0.444,0.296,0.44,6.0,0.1254501,4.911,3.752,1.071,0.329742,6.50457962,49.388145,53.479462,72.00631
166,5.6777807052660805,1.73,64.814,4.982,0.907,0.917,0.164,0.12,0.42,0.306,0.065,0.371,0.129,0.327,0.172,0.558,0.262,0.282,0.188,0.287,11.0,0.1495247,4.773,3.597,1.06,0.327826,4.2400613,23.708675,243.376465,146.623779
167,6.337242168318426,0.67,9.669,4.668,0.691,0.643,0.162,0.485,0.494,0.354,0.473,0.228,0.169,0.344,0.193,0.315,0.336,0.444,0.29,0.413,3.0,0.0182306,4.908,3.581,1.042,0.351167,2.97251058,48.797249,226.326218,153.398529
168,5.494850021680094,5.85,35.934,6.859,3.148,0.782,0.163,0.036,0.454,0.503,0.008,0.005,0.012,0.185,0.358,0.257,0.341,0.331,0.008,0.204,5.0,0.0631099,4.895,3.493,1.057,0.326774,5.82841576,50.414879,260.274963,125.76976
169,6.161150909262744,2.57,187.699,54.68,3.714,0.763,0.168,0.291,0.093,0.382,0.086,0.005,0.251,0.024,0.272,0.03,0.402,0.255,0.114,0.182,7.0,0.1294723,4.486,2.794,1.071,0.29067,4.1188956,51.120903,245.460617,111.670074
170,5.693360558975739,8.88,13.817,1.655,0.681,0.855,0.169,0.618,0.46,0.283,0.477,0.23,0.065,0.264,0.128,0.439,0.121,0.453,0.257,0.363,7.0,0.1049334,5.046,2.802,1.178,0.359403,9.70727752,51.790127,52.329132,44.825092
171,5.2826624172761365,6.92,16.689,1.581,0.441,0.892,0.168,0.597,0.414,0.319,0.513,0.162,0.148,0.219,0.161,0.32,0.293,0.444,0.274,0.406,6.0,0.1378289,4.712,2.871,1.178,0.404125,9.29351543,60.67992,57.99844,28.829197
172,5.460171441622101,3.17,13.386,1.761,0.288,0.867,0.172,0.611,0.479,0.17,0.457,0.195,0.022,0.252,0.056,0.405,0.056,0.42,0.224,0.317,6.0,0.0277859,4.255,3.534,1.171,0.353104,9.5328621,37.377129,51.128399,27.936249
173,5.88672530753565,6.4,14.217,1.934,0.663,0.846,0.164,0.602,0.499,0.257,0.52,0.283,0.046,0.303,0.103,0.531,0.087,0.452,0.283,0.396,5.0,0.1307343,4.578,2.802,1.262,0.377434,11.7792817,18.488865,916.861694,46.442089
174,6.050122295963125,0.88,189.664,44.618,1.349,0.805,0.158,0.489,0.04,0.475,0.655,0.167,0.18,0.06,0.268,0.023,0.311,0.335,0.334,0.25,7.0,0.1766014,5.287,2.802,1.133,0.43628,9.32161852,20.868681,139.260544,96.61097
175,6.266000713461613,1.55,216.905,2.125,1.382,0.984,0.164,0.939,0.491,0.393,1.004,0.337,0.149,0.248,0.241,0.316,0.298,0.608,0.496,0.511,9.0,0.1800247,5.116,2.768,1.153,0.420211,9.42150596,31.823114,50.030685,51.16259
176,6.350665141287858,8.92,23.691,1.47,0.611,0.919,0.161,0.584,0.497,0.369,0.538,0.153,0.061,0.231,0.143,0.315,0.149,0.484,0.251,0.354,6.0,0.2084727,5.375,2.871,1.161,0.484593,9.65695995,42.261429,49.870155,38.697826
177,6.277366077466188,3.14,52.031,8.556,1.311,0.841,0.158,0.098,0.517,0.383,0.104,0.447,0.171,0.324,0.207,0.155,0.358,0.333,0.24,0.187,5.0,0.1779486,6.001,2.836,1.157,0.479502,9.52527203,56.606339,48.54657,45.427559
178,6.348721986001856,3.57,7.889,1.992,0.025,0.796,0.185,0.552,0.481,0.235,0.526,0.15,0.047,0.235,0.093,0.29,0.114,0.423,0.241,0.343,7.0,0.0178051,3.464,2.802,1.194,0.296418,9.57196872,57.854809,84.498009,52.576469
179,6.576754126063192,5.28,87.078,7.738,1.023,0.909,0.162,0.168,0.519,0.431,0.166,0.422,0.145,0.459,0.241,0.404,0.214,0.373,0.244,0.228,12.0,0.0428706,5.772,2.939,1.105,0.430356,8.74760272,42.095516,103.854965,36.888653
180,7.346787486224656,8.34,15.637,2.422,1.185,0.813,0.164,0.628,0.487,0.386,0.49,0.395,0.137,0.332,0.199,0.509,0.204,0.5,0.341,0.428,7.0,0.2023604,5.422,2.871,1.148,0.408264,6.00017296,35.95253,97.226089,36.653774
181,7.638272163982407,9.65,192.79,14.836,1.731,0.921,0.164,0.203,0.466,0.436,0.384,0.619,0.219,0.582,0.274,0.29,0.55,0.368,0.407,0.307,7.0,0.1383787,5.347,2.768,1.149,0.447349,11.2761471,32.260132,117.218582,47.22678
182,6.705533773838407,1.78,16.292,2.142,1.158,0.832,0.164,0.614,0.533,0.361,0.762,0.406,0.142,0.324,0.266,0.46,0.293,0.503,0.437,0.469,6.0,0.0250408,5.817,2.973,1.157,0.453423,9.09066671,42.499191,120.393478,33.535816
183,7.040958607678906,2.48,111.978,15.51,1.067,0.871,0.164,0.156,0.62,0.342,0.123,0.489,0.113,0.534,0.174,0.609,0.229,0.373,0.242,0.295,6.0,0.1628657,5.032,2.905,1.081,0.407819,5.78724606,39.383793,108.555214,47.507484
184,7.585026652029182,0.82,16.896,2.045,1.048,0.845,0.164,0.613,0.496,0.353,0.584,0.385,0.121,0.296,0.204,0.599,0.196,0.488,0.363,0.482,5.0,0.141068,5.06,2.905,1.137,0.433574,7.53641308,46.932812,137.341705,51.813858
185,7.154901959985743,8.48,16.496,2.031,1.22,0.835,0.164,0.623,0.516,0.379,0.65,0.381,0.147,0.283,0.259,0.515,0.309,0.506,0.393,0.525,5.0,0.1759434,4.985,3.007,1.141,0.438416,9.47460236,31.674477,119.806244,40.789753
186,7.154901959985743,7.3,18.123,2.309,1.335,0.833,0.161,0.605,0.511,0.396,0.529,0.189,0.149,0.252,0.235,0.352,0.214,0.504,0.289,0.38,7.0,0.1489747,5.341,2.836,1.12,0.433596,9.41057208,38.819183,128.187637,55.031033
187,7.318758762624412,8.62,161.604,111.96,60.076,0.484,0.164,0.354,0.115,0.09,0.219,0.028,0.002,0.048,0.015,0.029,0.025,0.186,0.083,0.114,6.0,0.098865,6.274,3.007,1.1,0.445661,9.37029646,35.913929,119.844208,54.438274
188,7.795880017344075,8.95,319.956,2.94,1.911,0.985,0.164,0.867,0.409,0.414,0.777,0.399,0.479,0.322,0.343,0.437,0.433,0.564,0.552,0.565,6.0,0.0408483,5.219,2.905,1.083,0.432728,6.7535473,40.070568,118.89901,47.635345
189,7.552841968657781,2.17,164.408,9.603,1.223,0.938,0.164,0.326,0.386,0.359,0.304,0.33,0.215,0.328,0.26,0.282,0.284,0.357,0.283,0.279,8.0,0.139107,6.028,2.871,1.109,0.459086,10.0016735,40.019909,124.104172,73.311806
190,5.596879478824182,0.25,14.21,1.839,0.549,0.856,0.169,0.635,0.425,0.275,0.47,0.218,0.053,0.258,0.113,0.376,0.111,0.445,0.247,0.346,6.0,0.0986148,4.673,2.905,1.056,0.362123,4.77246565,42.10347,124.570892,58.408329
191,5.3693687559795,4.62,14.675,2.292,0.064,0.862,0.172,0.59,0.467,0.076,0.469,0.24,0.003,0.308,0.015,0.437,0.022,0.378,0.237,0.315,9.0,0.1496589,4.225,2.754,1.235,0.379106,9.29372052,35.156349,128.658325,18.292494
192,5.419075024324381,9.5,144.519,11.508,0.668,0.922,0.159,0.266,0.379,0.314,0.315,0.342,0.058,0.397,0.127,0.29,0.18,0.32,0.238,0.22,4.0,0.1500941,5.094,3.2,1.082,0.422747,9.12233024,29.266859,143.279846,80.964203
193,8.0,9.0,67.785,5.116,0.778,0.92,0.161,0.078,0.445,0.295,0.007,0.277,0.084,0.331,0.139,0.404,0.189,0.273,0.123,0.206,3.0,0.1438579,5.73,2.973,1.044,0.368725,4.40144422,53.670322,137.681763,88.637817
194,5.543482142194737,4.03,323.803,6.042,0.577,0.98,0.179,0.786,0.451,0.359,0.772,0.171,0.183,0.262,0.217,0.214,0.29,0.532,0.376,0.435,5.0,0.0268533,4.107,3.042,1.006,0.328807,2.414449,53.949982,143.818176,87.186852
195,5.349498205121633,7.41,303.016,2.26,0.467,0.991,0.181,0.966,0.513,0.316,0.935,0.208,0.084,0.282,0.126,0.227,0.203,0.598,0.409,0.436,5.0,0.0539511,3.973,3.01,1.022,0.325325,1.75008817,38.083508,162.837631,43.967766
196,5.4061603389187285,3.32,14.633,1.796,0.464,0.866,0.171,0.609,0.445,0.319,0.428,0.198,0.065,0.24,0.134,0.261,0.125,0.457,0.23,0.31,4.0,0.0868515,4.677,3.488,1.024,0.366536,2.53507868,30.993916,135.553253,24.978745
197,5.46826569072345,0.16,15.35,5.621,1.775,0.675,0.153,0.512,0.362,0.389,0.4,0.204,0.175,0.266,0.222,0.302,0.246,0.421,0.26,0.356,2.0,0.1758096,6.737,3.408,1.016,0.43666,2.87722933,30.822815,150.244339,73.551392
198,5.583193128177055,8.79,225.712,145.884,5.327,0.599,0.153,0.481,0.536,0.338,0.302,0.848,0.38,0.865,0.312,0.818,0.474,0.452,0.51,0.517,5.0,0.1432748,5.611,3.315,1.03,0.384785,4.45723801,47.144714,174.983444,113.761765
199,7.758827213229953,4.28,249.02,10.537,1.452,0.954,0.157,0.879,0.464,0.397,0.748,0.454,0.215,0.429,0.238,0.389,0.219,0.58,0.472,0.432,6.0,0.1472512,5.831,3.247,1.087,0.392314,5.44256832,60.172161,152.040909,93.353661
200,6.91721462968355,0.82,9.95,5.173,1.252,0.608,0.159,0.477,0.369,0.329,0.392,0.612,0.103,0.407,0.162,0.465,0.196,0.391,0.369,0.368,4.0,0.1144484,5.883,3.623,1.039,0.399092,3.71184067,50.645218,161.731995,62.186405
201,6.192464971931146,7.24,107.062,8.155,2.536,0.909,0.156,0.153,0.448,0.28,0.175,0.319,0.53,0.398,0.337,0.388,0.333,0.294,0.341,0.298,5.0,0.102941,5.981,3.554,1.087,0.393093,6.19097348,66.319939,308.46225,75.301758
202,7.599980364934842,8.35,11.23,4.536,1.544,0.649,0.158,0.534,0.335,0.298,0.444,0.21,0.082,0.207,0.149,0.283,0.159,0.389,0.245,0.345,8.0,0.1476113,5.474,3.542,1.076,0.377546,5.80775538,64.554443,95.408081,100.007042
204,5.700000503883016,6.32,178.96,11.899,1.258,0.932,0.156,0.453,0.341,0.471,0.416,0.564,0.44,0.311,0.34,0.194,0.617,0.421,0.473,0.419,6.0,0.1656725,6.241,3.439,1.088,0.567219,8.17156279,53.679943,122.795868,72.948181
205,6.799998134593398,7.24,389.222,10.012,2.204,0.97,0.163,0.917,0.512,0.398,1.003,0.229,0.284,0.326,0.288,0.229,0.239,0.609,0.505,0.477,6.0,0.0726747,4.992,4.289,1.061,0.376623,5.11243135,39.380009,76.46627,70.901871
