mol_id,PKI,conformations (ns),0,1,2,3,5,8,9,10,20,21,31,32,75,76,100,101,106
1,9.154901959985745,3.64,10.844,2.07,1.825,0.736,0.156,0.45,0.433,0.46,0.314,0.162,0.326,0.252,0.45,0.243,0.448,0.357,0.402
2,9.30102999566398,5.45,7.843,3.16,2.356,0.587,0.156,0.512,0.382,0.37,0.319,0.23,0.332,0.262,0.419,0.163,0.422,0.424,0.406
3,6.214670164989233,5.86,176.131,95.914,3.633,0.639,0.151,0.407,0.192,0.415,0.18,0.215,0.21,0.271,0.133,0.335,0.338,0.368,0.384
4,7.920818753952375,0.81,8.576,4.39,2.434,0.557,0.151,0.57,0.498,0.411,0.247,0.243,0.347,0.277,0.381,0.407,0.493,0.374,0.514
6,7.823908740944319,1.35,69.022,6.47,1.719,0.894,0.156,0.136,0.439,0.528,0.358,0.214,0.397,0.3,0.46,0.423,0.367,0.208,0.313
7,7.207608310501746,0.53,9.838,2.816,2.349,0.656,0.158,0.561,0.48,0.443,0.267,0.199,0.308,0.27,0.422,0.277,0.495,0.338,0.455
8,8.619788758288394,5.32,13.609,2.661,1.448,0.768,0.153,0.5,0.413,0.344,0.248,0.116,0.28,0.185,0.411,0.185,0.419,0.307,0.428
9,7.341988603342887,4.14,101.888,5.27,1.663,0.936,0.165,0.161,0.455,0.489,0.464,0.255,0.437,0.337,0.672,0.405,0.369,0.293,0.386
10,8.698970004336019,5.18,12.958,2.629,1.45,0.761,0.155,0.492,0.419,0.358,0.229,0.155,0.275,0.207,0.353,0.242,0.423,0.339,0.465
12,7.744727494896693,0.59,197.646,10.032,0.852,0.948,0.154,0.474,0.496,0.427,0.548,0.231,0.475,0.274,0.39,0.314,0.466,0.399,0.364
13,7.552841968657781,3.65,164.372,4.976,1.577,0.962,0.153,0.347,0.435,0.438,0.511,0.176,0.464,0.249,0.571,0.269,0.406,0.412,0.441
14,8.017728766960431,3.03,45.681,10.277,2.725,0.778,0.153,0.053,0.505,0.477,0.003,0.071,0.604,0.275,0.648,0.377,0.345,0.063,0.349
15,8.920818753952375,1.73,77.165,10.091,2.724,0.858,0.159,0.092,0.47,0.367,0.522,0.217,0.444,0.268,0.467,0.376,0.31,0.265,0.293
16,7.301029995663981,1.17,293.94,2.859,1.33,0.986,0.159,0.731,0.367,0.38,0.174,0.123,0.239,0.198,0.374,0.214,0.492,0.291,0.372
17,8.537602002101044,3.4,337.425,3.362,2.459,0.983,0.159,0.927,0.445,0.456,0.316,0.193,0.344,0.303,0.353,0.206,0.609,0.469,0.491
19,7.494850021680094,8.33,221.311,5.484,1.66,0.969,0.154,0.962,0.561,0.468,0.285,0.22,0.375,0.302,0.384,0.434,0.664,0.486,0.591
20,7.657577319177793,3.64,16.682,2.951,1.363,0.795,0.147,0.555,0.506,0.451,0.273,0.141,0.352,0.235,0.514,0.229,0.504,0.333,0.488
21,7.958607314841775,9.31,19.108,2.659,0.967,0.84,0.149,0.574,0.423,0.347,0.228,0.13,0.284,0.173,0.445,0.167,0.448,0.319,0.452
22,7.017728766960431,0.12,6.154,3.276,0.953,0.593,0.168,0.538,0.478,0.308,0.276,0.056,0.326,0.128,0.452,0.12,0.441,0.286,0.406
23,8.080921907623926,0.48,8.433,4.053,2.141,0.577,0.153,0.518,0.473,0.356,0.33,0.225,0.357,0.262,0.476,0.37,0.449,0.374,0.52
24,8.769551078621726,0.62,9.233,2.497,1.671,0.689,0.158,0.507,0.444,0.421,0.217,0.173,0.32,0.24,0.555,0.209,0.457,0.37,0.442
25,7.481486060122112,6.23,10.525,2.781,0.936,0.739,0.156,0.499,0.423,0.299,0.217,0.058,0.29,0.12,0.289,0.115,0.407,0.352,0.488
27,7.958607314841775,8.35,237.159,8.24,1.115,0.962,0.153,0.683,0.315,0.403,0.228,0.113,0.215,0.193,0.239,0.274,0.467,0.278,0.335
28,8.031517051446064,5.89,23.503,9.654,2.364,0.662,0.153,0.053,0.207,0.483,0.001,0.025,0.01,0.353,0.023,0.535,0.248,0.075,0.213
