mol_id,PKI,conformations (ns),0,1,2,3,5,8,9,10,20,21,31,32,75,76,100,101,106
1,9.154901959985745,2.86,9.897,2.968,1.819,0.674,0.156,0.478,0.387,0.442,0.338,0.171,0.329,0.248,0.337,0.34,0.436,0.359,0.413
2,9.30102999566398,3.09,8.24,3.051,1.857,0.627,0.156,0.478,0.559,0.499,0.366,0.225,0.415,0.307,0.489,0.248,0.512,0.432,0.44
3,6.214670164989233,2.96,338.593,60.322,2.216,0.844,0.151,0.947,0.072,0.451,0.003,0.21,0.016,0.285,0.027,0.426,0.49,0.364,0.433
4,7.920818753952375,1.97,14.004,2.487,1.662,0.771,0.151,0.475,0.398,0.328,0.237,0.117,0.267,0.183,0.401,0.187,0.4,0.296,0.416
6,7.823908740944319,8.96,11.295,2.756,2.294,0.691,0.156,0.546,0.457,0.468,0.248,0.197,0.299,0.324,0.366,0.277,0.49,0.339,0.447
7,7.207608310501746,9.79,30.991,5.781,2.073,0.798,0.158,0.042,0.437,0.468,0.009,0.253,0.108,0.33,0.204,0.391,0.316,0.091,0.206
8,8.619788758288394,0.89,13.178,2.646,1.523,0.76,0.153,0.51,0.432,0.339,0.262,0.114,0.296,0.181,0.439,0.185,0.427,0.319,0.444
9,7.341988603342887,0.5,207.847,5.88,0.861,0.969,0.165,0.659,0.439,0.263,0.397,0.054,0.386,0.114,0.36,0.103,0.453,0.451,0.47
10,8.698970004336019,0.1,12.674,3.727,0.805,0.737,0.155,0.503,0.45,0.325,0.27,0.074,0.31,0.141,0.363,0.14,0.426,0.325,0.433
12,7.744727494896693,0.59,197.646,10.032,0.852,0.948,0.154,0.474,0.496,0.427,0.548,0.231,0.475,0.274,0.39,0.314,0.466,0.399,0.364
13,7.552841968657781,4.24,166.697,33.35,1.336,0.828,0.153,0.297,0.097,0.458,0.109,0.242,0.077,0.301,0.056,0.308,0.284,0.297,0.314
14,8.017728766960431,7.53,235.057,89.095,2.761,0.719,0.153,0.705,0.095,0.459,0.113,0.263,0.103,0.363,0.058,0.355,0.42,0.343,0.366
15,8.920818753952375,6.68,10.405,2.639,0.947,0.744,0.159,0.491,0.37,0.301,0.244,0.077,0.279,0.134,0.433,0.125,0.387,0.283,0.373
16,7.301029995663981,0.18,11.382,2.429,0.827,0.778,0.159,0.512,0.404,0.268,0.275,0.05,0.307,0.112,0.495,0.116,0.395,0.261,0.392
17,8.537602002101044,0.54,7.604,3.508,0.934,0.631,0.159,0.512,0.446,0.306,0.303,0.074,0.334,0.129,0.334,0.147,0.421,0.314,0.407
19,7.494850021680094,2.39,98.085,7.756,1.443,0.914,0.153,0.192,0.453,0.397,0.444,0.142,0.447,0.22,0.544,0.281,0.347,0.297,0.329
20,7.657577319177793,5.1,81.684,12.506,1.711,0.852,0.147,0.113,0.448,0.454,0.398,0.19,0.426,0.267,0.52,0.311,0.339,0.283,0.317
21,7.958607314841775,0.4,14.608,3.665,1.185,0.751,0.149,0.544,0.45,0.379,0.277,0.146,0.331,0.201,0.432,0.187,0.458,0.333,0.449
22,7.017728766960431,7.84,6.265,3.206,0.859,0.606,0.162,0.53,0.489,0.329,0.304,0.053,0.349,0.127,0.48,0.132,0.449,0.287,0.411
23,8.080921907623926,9.19,9.819,3.681,1.606,0.65,0.153,0.469,0.476,0.479,0.342,0.183,0.366,0.267,0.502,0.279,0.475,0.343,0.469
24,8.769551078621726,5.28,214.021,2.799,1.197,0.982,0.156,0.837,0.45,0.318,0.223,0.057,0.312,0.133,0.392,0.13,0.535,0.392,0.533
25,7.481486060122112,6.72,292.825,10.305,1.561,0.961,0.156,0.985,0.506,0.45,0.64,0.224,0.513,0.269,0.413,0.304,0.647,0.639,0.591
27,7.958607314841775,1.38,242.706,124.198,1.923,0.658,0.153,0.353,0.458,0.554,0.682,0.306,0.859,0.368,0.768,0.502,0.455,0.448,0.543
28,8.031517051446064,5.27,15.768,2.441,1.17,0.814,0.153,0.54,0.351,0.319,0.235,0.097,0.255,0.164,0.414,0.157,0.403,0.304,0.409
30,8.229147988357855,2.76,181.742,16.217,1.459,0.911,0.151,0.311,0.522,0.372,0.72,0.118,0.603,0.189,0.669,0.257,0.401,0.353,0.372
31,8.568636235841012,2.08,359.338,4.017,2.206,0.983,0.156,0.948,0.454,0.416,0.272,0.13,0.328,0.244,0.378,0.296,0.606,0.444,0.501
32,8.022276394711152,1.45,13.342,3.249,0.726,0.77,0.156,0.465,0.404,0.343,0.229,0.082,0.283,0.142,0.376,0.137,0.404,0.277,0.368
33,7.886056647693163,0.37,11.893,3.354,0.919,0.736,0.154,0.546,0.476,0.265,0.232,0.06,0.31,0.121,0.449,0.122,0.429,0.311,0.416
34,8.494850021680094,8.96,177.648,6.392,0.752,0.961,0.159,0.654,0.376,0.293,0.312,0.072,0.298,0.125,0.355,0.138,0.441,0.391,0.424
35,7.045757490560675,3.8,7.133,3.724,0.902,0.607,0.16,0.522,0.469,0.301,0.264,0.119,0.315,0.141,0.42,0.277,0.431,0.28,0.419
36,8.585026652029182,5.97,248.225,8.0,2.361,0.96,0.154,0.849,0.371,0.481,0.19,0.275,0.262,0.336,0.224,0.292,0.567,0.491,0.511
37,8.214670164989233,0.03,10.96,4.102,0.889,0.687,0.155,0.489,0.39,0.291,0.2,0.056,0.263,0.121,0.352,0.131,0.39,0.287,0.367
38,8.346787486224656,0.84,11.814,3.319,0.903,0.737,0.154,0.475,0.386,0.306,0.209,0.09,0.278,0.143,0.373,0.135,0.389,0.303,0.359
39,8.823908740944319,4.45,12.085,3.566,0.853,0.732,0.154,0.497,0.367,0.297,0.23,0.072,0.26,0.137,0.355,0.145,0.387,0.293,0.371
40,8.698970004336019,4.22,6.855,3.929,0.981,0.583,0.162,0.523,0.404,0.287,0.189,0.202,0.261,0.163,0.268,0.4,0.404,0.261,0.371
41,6.823908740944319,5.86,25.959,6.912,2.329,0.737,0.162,0.034,0.546,0.53,0.005,0.011,0.442,0.276,0.554,0.422,0.37,0.011,0.33
42,8.55284196865778,9.15,7.028,3.911,0.62,0.608,0.163,0.544,0.471,0.284,0.256,0.05,0.317,0.107,0.406,0.119,0.433,0.25,0.363
43,7.744727494896693,1.44,6.303,3.894,0.904,0.568,0.163,0.535,0.443,0.305,0.227,0.056,0.287,0.128,0.363,0.116,0.428,0.265,0.368
44,8.886056647693163,2.92,7.288,3.357,0.879,0.632,0.162,0.519,0.472,0.336,0.263,0.077,0.321,0.151,0.452,0.152,0.443,0.268,0.394
45,9.045757490560677,0.68,10.599,3.622,0.866,0.702,0.156,0.452,0.331,0.301,0.172,0.056,0.216,0.123,0.323,0.137,0.361,0.283,0.325
46,8.886056647693163,2.11,152.542,10.604,1.535,0.926,0.151,0.318,0.429,0.45,0.399,0.131,0.412,0.223,0.497,0.259,0.399,0.34,0.397
47,8.0,3.74,261.813,3.615,3.017,0.975,0.162,0.744,0.48,0.445,0.294,0.281,0.369,0.337,0.366,0.39,0.556,0.371,0.419
49,9.221848749616356,6.14,298.793,103.635,6.344,0.731,0.151,0.695,0.169,0.356,0.198,0.371,0.199,0.33,0.267,0.342,0.406,0.371,0.394
50,8.522878745280337,8.93,7.45,4.323,1.916,0.544,0.154,0.468,0.529,0.541,0.374,0.171,0.403,0.297,0.446,0.321,0.512,0.345,0.461
51,8.481486060122112,6.99,6.854,6.156,1.602,0.469,0.153,0.396,0.497,0.473,0.321,0.239,0.359,0.307,0.365,0.259,0.455,0.321,0.414
52,8.275724130399212,2.08,211.814,5.123,1.467,0.97,0.156,0.345,0.451,0.476,0.314,0.168,0.379,0.264,0.523,0.34,0.424,0.337,0.356
53,8.67778070526608,4.94,10.237,5.308,1.267,0.609,0.152,0.415,0.436,0.413,0.315,0.104,0.369,0.201,0.419,0.229,0.421,0.336,0.372
54,8.585026652029182,9.65,32.695,7.792,1.383,0.781,0.154,0.031,0.409,0.473,0.407,0.147,0.37,0.249,0.422,0.286,0.305,0.186,0.242
55,8.585026652029182,6.54,11.218,5.384,0.87,0.642,0.153,0.387,0.434,0.321,0.338,0.077,0.371,0.138,0.446,0.147,0.381,0.256,0.336
56,8.0,3.2,29.764,6.031,1.619,0.796,0.155,0.041,0.456,0.449,0.383,0.015,0.403,0.111,0.547,0.19,0.315,0.134,0.252
57,7.552841968657781,1.61,35.157,6.164,3.395,0.786,0.155,0.033,0.496,0.486,0.017,0.003,0.333,0.118,0.337,0.264,0.338,0.009,0.205
58,7.997833938243493,0.59,8.055,5.925,0.907,0.541,0.156,0.466,0.47,0.354,0.351,0.128,0.388,0.199,0.391,0.203,0.43,0.327,0.333
59,8.3767507096021,9.59,6.598,5.266,1.739,0.485,0.154,0.442,0.432,0.45,0.358,0.115,0.386,0.223,0.398,0.21,0.441,0.339,0.419
60,8.301029995663981,9.72,8.244,6.625,1.413,0.506,0.151,0.447,0.385,0.411,0.446,0.113,0.356,0.206,0.253,0.167,0.415,0.397,0.528
61,7.920818753952375,3.69,9.464,5.537,1.148,0.586,0.151,0.473,0.537,0.411,0.33,0.093,0.419,0.183,0.285,0.184,0.473,0.379,0.517
62,8.769551078621726,1.01,123.212,7.927,3.871,0.913,0.148,0.213,0.394,0.327,0.414,0.196,0.421,0.212,0.48,0.234,0.311,0.339,0.277
63,8.431798275933005,1.49,189.222,7.307,1.784,0.954,0.149,0.479,0.404,0.325,0.528,0.14,0.444,0.194,0.421,0.237,0.403,0.359,0.358
64,8.267606240177031,9.22,260.683,10.294,3.235,0.951,0.145,0.43,0.424,0.355,0.353,0.177,0.395,0.256,0.43,0.256,0.403,0.409,0.382
65,8.136677139879543,5.06,73.232,7.35,3.339,0.873,0.15,0.106,0.417,0.408,0.337,0.342,0.327,0.384,0.377,0.295,0.31,0.263,0.245
66,8.075720713938118,9.27,93.289,11.965,3.37,0.859,0.148,0.117,0.475,0.445,0.529,0.202,0.501,0.282,0.631,0.365,0.346,0.274,0.351
67,7.795880017344075,5.16,9.304,8.234,0.871,0.505,0.151,0.403,0.322,0.295,0.217,0.058,0.24,0.124,0.277,0.139,0.34,0.265,0.311
68,7.886056647693163,0.63,8.709,5.044,2.225,0.545,0.147,0.425,0.573,0.478,0.413,0.232,0.472,0.306,0.513,0.313,0.492,0.381,0.454
70,8.031517051446064,4.55,11.28,8.022,1.135,0.552,0.147,0.449,0.412,0.364,0.473,0.078,0.427,0.156,0.319,0.193,0.408,0.308,0.339
76,8.040958607678906,2.71,302.453,6.747,1.256,0.974,0.151,0.906,0.403,0.364,0.326,0.123,0.357,0.187,0.274,0.205,0.557,0.479,0.503
78,8.337242168318426,2.89,9.247,5.266,1.182,0.589,0.151,0.433,0.482,0.371,0.215,0.156,0.302,0.215,0.379,0.202,0.429,0.325,0.381
79,7.0762380391713,1.83,17.745,3.006,1.041,0.814,0.162,0.597,0.4,0.316,0.367,0.401,0.28,0.319,0.337,0.476,0.437,0.401,0.428
80,9.522878745280336,9.32,8.928,5.204,1.125,0.585,0.152,0.483,0.385,0.312,0.288,0.152,0.293,0.192,0.409,0.171,0.393,0.326,0.376
81,10.0,9.78,242.642,5.68,0.806,0.974,0.154,0.66,0.396,0.355,0.211,0.091,0.253,0.154,0.426,0.185,0.47,0.27,0.35
82,8.958607314841775,1.76,10.149,5.166,1.094,0.618,0.153,0.482,0.37,0.308,0.27,0.129,0.289,0.16,0.351,0.241,0.387,0.339,0.482
83,8.309803919971486,8.84,285.494,127.48,4.946,0.683,0.155,0.46,0.266,0.391,0.231,0.256,0.259,0.303,0.15,0.371,0.373,0.352,0.312
85,7.508638306165727,9.21,6.857,4.694,1.073,0.543,0.159,0.489,0.569,0.385,0.311,0.082,0.382,0.168,0.531,0.169,0.481,0.3,0.426
86,7.366531544420414,9.41,184.149,5.668,1.221,0.964,0.152,0.248,0.444,0.31,0.202,0.141,0.287,0.174,0.32,0.174,0.334,0.199,0.225
87,8.2839966563652,7.59,218.9,6.229,1.087,0.968,0.153,0.353,0.439,0.379,0.301,0.194,0.33,0.227,0.357,0.285,0.39,0.32,0.374
88,8.698970004336019,5.43,297.463,5.127,4.571,0.968,0.153,0.77,0.373,0.394,0.434,0.221,0.361,0.291,0.485,0.268,0.512,0.414,0.439
89,8.468521082957745,9.24,77.709,8.855,1.832,0.879,0.153,0.078,0.459,0.464,0.497,0.242,0.459,0.347,0.444,0.363,0.334,0.263,0.281
90,8.585026652029182,9.3,220.509,50.771,3.669,0.802,0.153,0.643,0.057,0.415,0.004,0.424,0.015,0.347,0.02,0.4,0.372,0.384,0.328
91,7.886056647693163,1.53,6.522,5.845,0.968,0.489,0.155,0.442,0.525,0.345,0.272,0.07,0.353,0.142,0.409,0.171,0.437,0.269,0.379
92,8.455931955649724,2.52,7.139,5.096,0.836,0.546,0.157,0.497,0.543,0.339,0.361,0.064,0.369,0.142,0.565,0.143,0.46,0.306,0.445
93,8.958607314841775,3.98,228.273,115.601,4.12,0.656,0.16,0.396,0.233,0.383,0.151,0.251,0.151,0.308,0.243,0.362,0.337,0.191,0.272
94,7.602059991327962,9.91,331.324,22.817,2.177,0.93,0.154,0.541,0.031,0.252,0.002,0.113,0.007,0.147,0.013,0.14,0.275,0.274,0.243
95,6.127843727251707,1.71,57.858,6.246,1.76,0.878,0.163,0.068,0.493,0.328,0.519,0.174,0.506,0.231,0.649,0.243,0.296,0.256,0.306
96,6.6777807052660805,4.75,7.462,2.696,0.667,0.689,0.167,0.587,0.454,0.379,0.362,0.065,0.358,0.148,0.592,0.146,0.474,0.307,0.434
97,6.806875401645538,7.76,11.001,2.482,1.06,0.756,0.156,0.52,0.418,0.339,0.285,0.107,0.3,0.166,0.518,0.146,0.426,0.33,0.412
98,6.91721462968355,2.2,218.472,96.69,2.23,0.688,0.151,0.289,0.135,0.477,0.357,0.238,0.206,0.32,0.204,0.393,0.3,0.26,0.257
99,6.920818753952375,0.14,15.809,4.137,1.087,0.752,0.151,0.545,0.454,0.36,0.289,0.071,0.343,0.16,0.398,0.154,0.453,0.312,0.416
100,7.67778070526608,8.91,8.354,2.431,0.94,0.712,0.163,0.554,0.424,0.301,0.334,0.073,0.336,0.141,0.545,0.127,0.426,0.291,0.416
101,7.795880017344075,8.96,14.978,2.247,1.019,0.821,0.155,0.482,0.388,0.365,0.307,0.081,0.299,0.158,0.491,0.163,0.411,0.309,0.439
102,7.920818753952375,4.29,227.632,5.383,0.856,0.973,0.16,0.618,0.347,0.317,0.23,0.113,0.266,0.159,0.21,0.168,0.427,0.381,0.384
103,7.920818753952375,1.56,14.454,2.438,0.92,0.811,0.157,0.455,0.358,0.287,0.26,0.065,0.268,0.127,0.427,0.106,0.367,0.263,0.359
104,7.920818753952375,1.1,101.992,6.144,1.024,0.934,0.164,0.111,0.472,0.367,0.499,0.073,0.464,0.155,0.761,0.161,0.317,0.209,0.321
105,8.070581074285707,1.25,13.691,2.31,2.018,0.76,0.154,0.518,0.453,0.478,0.284,0.141,0.31,0.252,0.48,0.225,0.483,0.325,0.455
106,8.102372908709558,6.39,9.442,2.48,1.534,0.702,0.157,0.517,0.432,0.4,0.228,0.179,0.307,0.234,0.584,0.183,0.45,0.365,0.435
107,8.207608310501746,4.1,11.797,2.361,0.827,0.787,0.16,0.547,0.42,0.333,0.273,0.084,0.313,0.153,0.536,0.126,0.434,0.334,0.406
109,8.327902142064282,4.89,13.413,3.745,1.097,0.735,0.151,0.533,0.478,0.395,0.331,0.123,0.366,0.189,0.469,0.187,0.469,0.346,0.447
110,8.619788758288394,7.54,326.228,152.213,7.075,0.672,0.153,0.45,0.725,0.391,0.396,0.377,0.646,0.363,0.566,0.324,0.522,0.422,0.434
113,5.337242168318426,6.68,202.193,1.996,1.461,0.983,0.177,0.843,0.536,0.418,0.686,0.263,0.305,0.394,0.377,0.346,0.599,0.548,0.511
114,5.508638306165727,1.15,10.988,2.12,0.073,0.834,0.177,0.598,0.545,0.403,0.391,0.228,0.31,0.224,0.639,0.181,0.515,0.331,0.443
115,5.537602002101044,5.06,179.153,2.975,0.276,0.982,0.167,0.444,0.464,0.183,0.266,0.185,0.318,0.133,0.443,0.078,0.364,0.342,0.326
116,5.585026652029182,4.28,122.151,2.941,0.4,0.973,0.165,0.138,0.44,0.229,0.375,0.132,0.307,0.136,0.471,0.108,0.269,0.187,0.21
117,5.619788758288394,8.69,16.503,3.512,0.803,0.793,0.165,0.599,0.422,0.246,0.338,0.506,0.301,0.284,0.385,0.383,0.422,0.412,0.417
118,5.657577319177793,0.53,10.858,1.7,0.689,0.82,0.177,0.601,0.461,0.367,0.768,0.188,0.352,0.242,0.463,0.205,0.476,0.425,0.422
119,5.6777807052660805,6.99,10.744,2.208,0.254,0.814,0.177,0.6,0.464,0.42,0.795,0.138,0.404,0.2,0.499,0.158,0.494,0.472,0.441
120,5.698970004336019,4.08,37.59,10.618,1.135,0.762,0.172,0.043,0.606,0.348,0.455,0.135,0.516,0.169,0.092,0.213,0.332,0.239,0.108
121,5.769551078621726,5.68,10.025,2.386,0.267,0.791,0.174,0.569,0.486,0.313,0.461,0.111,0.34,0.134,0.42,0.125,0.456,0.323,0.385
122,5.769551078621726,0.04,10.297,1.389,1.013,0.811,0.177,0.602,0.461,0.468,0.599,0.11,0.271,0.186,0.561,0.158,0.51,0.356,0.419
123,5.823908740944319,6.33,19.511,3.369,0.865,0.822,0.159,0.582,0.362,0.355,0.305,0.255,0.276,0.268,0.407,0.3,0.433,0.321,0.392
124,5.958607314841775,7.28,357.917,8.124,1.186,0.975,0.171,0.985,0.491,0.287,0.403,0.544,0.43,0.327,0.34,0.436,0.588,0.661,0.587
125,6.0,9.77,19.93,3.031,0.18,0.861,0.163,0.542,0.426,0.121,0.374,0.171,0.317,0.109,0.407,0.057,0.363,0.313,0.327
126,6.0,7.89,39.134,4.72,1.26,0.867,0.162,0.07,0.453,0.3,0.173,0.002,0.3,0.022,0.404,0.035,0.274,0.063,0.157
127,6.309803919971486,7.45,19.842,2.592,0.51,0.865,0.165,0.544,0.396,0.286,0.376,0.297,0.273,0.333,0.335,0.354,0.409,0.359,0.41
128,6.366531544420414,8.73,295.846,4.943,0.609,0.982,0.161,0.558,0.592,0.227,0.57,0.129,0.479,0.151,0.448,0.09,0.459,0.55,0.422
129,6.443697499232712,8.92,23.221,3.38,0.607,0.853,0.158,0.577,0.425,0.425,0.33,0.17,0.307,0.251,0.374,0.282,0.476,0.314,0.382
130,6.698970004336019,5.67,144.029,86.898,2.063,0.618,0.163,0.349,0.088,0.297,0.002,0.241,0.011,0.36,0.021,0.384,0.245,0.157,0.232
131,7.0,9.27,224.62,3.047,1.287,0.981,0.175,0.386,0.349,0.393,0.53,0.389,0.351,0.327,0.544,0.379,0.376,0.386,0.377
132,5.455931955649724,3.95,38.623,3.1,2.739,0.869,0.164,0.041,0.435,0.459,0.314,0.234,0.355,0.293,0.479,0.199,0.312,0.241,0.233
133,5.494850021680094,3.88,8.019,4.925,1.608,0.551,0.158,0.474,0.47,0.435,0.148,0.236,0.257,0.281,0.302,0.38,0.46,0.307,0.38
134,5.552841968657781,5.35,235.264,34.007,6.076,0.854,0.169,0.303,0.063,0.451,0.004,0.011,0.012,0.327,0.02,0.277,0.272,0.034,0.141
135,5.920818753952375,9.67,299.584,2.569,1.44,0.987,0.163,0.905,0.458,0.514,0.267,0.232,0.291,0.294,0.594,0.298,0.626,0.524,0.66
136,6.049148541111453,5.05,28.973,8.205,0.557,0.768,0.167,0.045,0.507,0.318,0.003,0.053,0.096,0.125,0.255,0.15,0.29,0.031,0.142
137,6.142667503568731,3.03,202.162,2.402,1.32,0.982,0.17,0.926,0.496,0.269,0.24,0.4,0.272,0.204,0.357,0.142,0.564,0.504,0.466
138,6.1487416512809245,6.35,194.155,5.424,1.069,0.968,0.165,0.41,0.453,0.469,0.587,0.132,0.523,0.235,0.682,0.253,0.444,0.429,0.43
