mol_id,PKI,conformations (ns),0,1,2,3,5,8,9,10,20,21,31,32,75,76,100,101,106
1,9.154901959985745,9.05,9.106,2.221,1.964,0.685,0.156,0.482,0.429,0.477,0.291,0.288,0.304,0.347,0.45,0.228,0.463,0.364,0.421
2,9.30102999566398,5.9,297.245,3.5,2.277,0.981,0.156,0.907,0.461,0.367,0.323,0.116,0.339,0.185,0.383,0.26,0.578,0.451,0.539
3,6.214670164989233,6.13,217.47,169.254,2.788,0.558,0.151,0.836,0.317,0.394,0.209,0.15,0.237,0.236,0.213,0.291,0.516,0.377,0.461
4,7.920818753952375,8.88,142.734,5.027,2.71,0.949,0.151,0.28,0.431,0.467,0.389,0.239,0.377,0.295,0.512,0.433,0.392,0.304,0.402
6,7.823908740944319,3.38,204.59,4.182,2.51,0.968,0.156,0.634,0.369,0.448,0.24,0.268,0.293,0.311,0.332,0.312,0.484,0.449,0.456
7,7.207608310501746,4.83,12.304,2.566,1.814,0.738,0.158,0.536,0.468,0.374,0.247,0.18,0.302,0.234,0.449,0.242,0.459,0.314,0.44
8,8.619788758288394,7.77,13.226,2.529,1.587,0.763,0.153,0.502,0.38,0.35,0.234,0.111,0.258,0.182,0.381,0.193,0.411,0.306,0.426
9,7.341988603342887,0.15,7.48,2.8,0.832,0.673,0.165,0.585,0.429,0.276,0.281,0.048,0.315,0.112,0.477,0.102,0.43,0.285,0.4
10,8.698970004336019,2.92,12.739,2.643,1.628,0.749,0.155,0.509,0.461,0.364,0.243,0.185,0.296,0.229,0.387,0.267,0.444,0.358,0.487
12,7.744727494896693,0.13,9.465,3.636,2.1,0.623,0.155,0.491,0.41,0.372,0.176,0.253,0.26,0.268,0.283,0.387,0.425,0.305,0.421
13,7.552841968657781,0.83,298.806,144.746,1.733,0.671,0.153,0.662,0.317,0.448,0.22,0.204,0.291,0.288,0.147,0.365,0.476,0.447,0.478
14,8.017728766960431,7.6,136.725,23.6,2.983,0.837,0.153,0.158,0.025,0.394,0.001,0.16,0.005,0.279,0.011,0.42,0.193,0.106,0.189
15,8.920818753952375,6.59,240.765,4.407,0.884,0.978,0.159,0.449,0.414,0.315,0.3,0.091,0.331,0.147,0.386,0.19,0.393,0.304,0.405
16,7.301029995663981,3.31,9.719,2.655,1.032,0.725,0.159,0.529,0.417,0.319,0.273,0.066,0.305,0.14,0.46,0.141,0.422,0.282,0.406
17,8.537602002101044,3.61,8.339,3.412,0.882,0.66,0.16,0.505,0.436,0.295,0.238,0.075,0.305,0.129,0.281,0.143,0.412,0.381,0.531
19,7.494850021680094,8.1,23.463,15.876,2.293,0.564,0.154,0.025,0.516,0.519,0.001,0.132,0.006,0.363,0.012,0.467,0.353,0.212,0.308
20,7.657577319177793,2.5,17.283,3.121,1.179,0.801,0.147,0.553,0.504,0.38,0.274,0.125,0.357,0.192,0.521,0.193,0.479,0.332,0.482
21,7.958607314841775,9.56,17.717,2.479,1.601,0.813,0.149,0.569,0.43,0.46,0.251,0.157,0.289,0.236,0.435,0.214,0.487,0.336,0.46
22,7.017728766960431,3.1,223.666,3.851,1.079,0.978,0.162,0.58,0.471,0.416,0.507,0.096,0.459,0.192,0.622,0.202,0.489,0.441,0.512
23,8.080921907623926,0.96,8.649,4.129,1.69,0.598,0.154,0.475,0.48,0.485,0.348,0.212,0.37,0.288,0.503,0.329,0.48,0.349,0.48
24,8.769551078621726,1.89,10.61,2.611,1.255,0.733,0.156,0.495,0.404,0.342,0.21,0.071,0.289,0.148,0.468,0.167,0.414,0.305,0.399
25,7.481486060122112,8.9,302.648,5.099,1.467,0.979,0.156,0.594,0.389,0.427,0.643,0.118,0.434,0.207,0.889,0.184,0.47,0.455,0.531
27,7.958607314841775,8.35,237.159,8.24,1.115,0.962,0.153,0.683,0.315,0.403,0.228,0.113,0.215,0.193,0.239,0.274,0.467,0.278,0.335
