mol_id,PKI,0,1,2,3,5,8,9,10,20,21,31,32,75,76,100,101
1,9.154901959985745,28.974,6.859,1.783,0.77,0.156,0.035,0.438,0.387,0.499,0.238,0.472,0.284,0.36,0.214,0.287,0.281
2,9.30102999566398,7.64,2.759,2.457,0.594,0.156,0.516,0.455,0.4,0.311,0.246,0.283,0.254,0.441,0.151,0.457,0.412
3,6.214670164989233,25.729,5.577,2.131,0.769,0.151,0.055,0.277,0.441,0.006,0.086,0.034,0.269,0.054,0.358,0.258,0.045
4,7.920818753952375,99.044,5.978,1.921,0.926,0.151,0.147,0.43,0.416,0.524,0.193,0.47,0.254,0.661,0.368,0.331,0.278
6,7.823908740944319,159.843,10.273,2.328,0.927,0.156,0.282,0.389,0.489,0.33,0.281,0.345,0.336,0.432,0.45,0.387,0.282
7,7.207608310501746,14.044,2.403,0.846,0.812,0.158,0.51,0.454,0.379,0.275,0.121,0.314,0.186,0.476,0.212,0.448,0.29
8,8.619788758288394,62.195,14.948,0.789,0.798,0.153,0.08,0.473,0.28,0.005,0.061,0.491,0.122,0.649,0.116,0.277,0.054
9,7.341988603342887,40.852,2.83,0.731,0.92,0.165,0.046,0.413,0.28,0.285,0.059,0.31,0.124,0.478,0.106,0.246,0.116
10,8.698970004336019,12.792,2.439,1.784,0.752,0.155,0.507,0.418,0.378,0.211,0.17,0.261,0.22,0.327,0.266,0.434,0.339
12,7.744727494896693,90.439,13.05,1.851,0.859,0.154,0.112,0.411,0.436,0.375,0.127,0.368,0.217,0.505,0.271,0.32,0.179
13,7.552841968657781,147.576,8.321,2.309,0.933,0.153,0.248,0.466,0.49,0.355,0.266,0.427,0.324,0.433,0.403,0.401,0.362
14,8.017728766960431,217.273,4.132,1.143,0.976,0.153,0.94,0.491,0.325,0.252,0.145,0.338,0.19,0.389,0.152,0.585,0.426
15,8.920818753952375,9.885,2.838,0.946,0.723,0.159,0.501,0.367,0.304,0.205,0.075,0.262,0.133,0.409,0.126,0.391,0.327
16,7.301029995663981,293.719,9.84,2.438,0.96,0.159,0.973,0.489,0.5,0.33,0.224,0.38,0.321,0.445,0.374,0.654,0.533
17,8.537602002101044,24.854,7.265,1.266,0.744,0.16,0.035,0.445,0.459,0.002,0.112,0.405,0.235,0.926,0.27,0.313,0.295
19,7.494850021680094,216.741,12.678,1.002,0.941,0.153,0.643,0.496,0.469,0.585,0.131,0.505,0.228,0.638,0.262,0.536,0.527
20,7.657577319177793,15.251,3.233,1.614,0.759,0.147,0.558,0.476,0.322,0.253,0.151,0.33,0.195,0.474,0.192,0.452,0.338
21,7.958607314841775,18.484,2.5,1.493,0.822,0.149,0.575,0.416,0.329,0.273,0.092,0.302,0.157,0.454,0.177,0.44,0.325
22,7.017728766960431,277.34,169.73,50.068,0.558,0.162,0.81,0.304,0.077,0.243,0.087,0.249,0.053,0.391,0.26,0.397,0.321
23,8.080921907623926,6.817,4.664,1.935,0.508,0.153,0.507,0.464,0.399,0.353,0.239,0.373,0.285,0.517,0.39,0.457,0.355
24,8.769551078621726,9.652,2.563,1.586,0.699,0.156,0.505,0.451,0.416,0.22,0.139,0.326,0.216,0.563,0.202,0.457,0.358
25,7.481486060122112,191.321,91.798,27.4,0.616,0.156,0.461,0.104,0.032,0.05,0.002,0.054,0.007,0.114,0.01,0.199,0.161
27,7.958607314841775,38.958,8.178,1.522,0.801,0.153,0.076,0.422,0.458,0.006,0.04,0.077,0.251,0.216,0.317,0.319,0.028
28,8.031517051446064,13.457,2.665,1.22,0.776,0.154,0.538,0.387,0.372,0.25,0.108,0.273,0.186,0.426,0.182,0.432,0.317
30,8.229147988357855,366.801,281.167,8.314,0.559,0.151,0.466,0.672,0.422,0.568,0.173,0.583,0.242,0.637,0.277,0.52,0.387
31,8.568636235841012,11.837,2.817,0.956,0.758,0.156,0.516,0.404,0.396,0.213,0.065,0.28,0.161,0.423,0.173,0.439,0.354
32,8.022276394711152,329.328,136.321,3.076,0.703,0.156,0.699,0.324,0.426,0.217,0.241,0.291,0.301,0.231,0.382,0.483,0.426
33,7.886056647693163,214.312,4.012,2.062,0.972,0.154,0.834,0.444,0.42,0.215,0.169,0.294,0.251,0.34,0.258,0.566,0.465
34,8.494850021680094,49.28,5.893,0.801,0.88,0.159,0.076,0.355,0.4,0.018,0.112,0.322,0.217,0.495,0.208,0.277,0.047
35,7.045757490560675,25.829,7.138,1.267,0.754,0.16,0.036,0.536,0.324,0.01,0.048,0.435,0.155,0.534,0.263,0.299,0.023
36,8.585026652029182,25.128,12.482,1.271,0.646,0.154,0.036,0.444,0.399,0.002,0.017,0.016,0.166,0.059,0.201,0.293,0.147
37,8.214670164989233,27.08,10.242,2.611,0.678,0.155,0.032,0.435,0.374,0.002,0.021,0.024,0.246,0.076,0.329,0.28,0.043
38,8.346787486224656,138.91,50.404,35.062,0.619,0.154,0.264,0.06,0.052,0.005,0.002,0.014,0.01,0.027,0.019,0.125,0.148
39,8.823908740944319,252.152,9.08,1.115,0.961,0.153,0.636,0.338,0.394,0.571,0.145,0.438,0.213,0.329,0.19,0.456,0.514
40,8.698970004336019,6.638,4.026,0.949,0.572,0.162,0.536,0.42,0.275,0.188,0.221,0.264,0.165,0.274,0.42,0.41,0.278
41,6.823908740944319,7.123,3.582,0.685,0.625,0.162,0.523,0.458,0.281,0.245,0.07,0.308,0.12,0.401,0.133,0.421,0.264
42,8.55284196865778,7.116,3.692,0.812,0.612,0.163,0.539,0.444,0.337,0.239,0.073,0.297,0.144,0.386,0.146,0.44,0.257
43,7.744727494896693,5.803,4.204,0.973,0.529,0.163,0.515,0.422,0.308,0.223,0.053,0.276,0.125,0.34,0.117,0.415,0.247
44,8.886056647693163,72.165,7.402,0.787,0.898,0.161,0.102,0.52,0.324,0.457,0.076,0.463,0.148,0.581,0.167,0.315,0.202
45,9.045757490560677,231.631,4.932,0.999,0.975,0.156,0.573,0.396,0.341,0.312,0.077,0.316,0.151,0.322,0.18,0.436,0.414
46,8.886056647693163,15.114,3.071,0.863,0.793,0.152,0.467,0.416,0.345,0.22,0.067,0.27,0.142,0.36,0.153,0.409,0.277
47,8.0,160.612,7.319,0.983,0.951,0.162,0.241,0.538,0.319,0.452,0.086,0.444,0.16,0.578,0.154,0.366,0.231
49,9.221848749616356,9.217,5.764,1.648,0.554,0.151,0.44,0.514,0.441,0.345,0.137,0.424,0.25,0.379,0.367,0.465,0.381
50,8.522878745280337,238.191,6.634,1.454,0.967,0.154,0.42,0.368,0.453,0.367,0.269,0.292,0.341,0.458,0.483,0.414,0.348
51,8.481486060122112,8.962,6.09,1.174,0.552,0.152,0.417,0.449,0.321,0.321,0.082,0.411,0.155,0.501,0.162,0.396,0.307
52,8.275724130399212,52.043,6.854,1.751,0.858,0.156,0.062,0.495,0.316,0.076,0.037,0.523,0.207,0.585,0.174,0.291,0.04
53,8.67778070526608,10.182,5.208,0.968,0.622,0.152,0.411,0.438,0.367,0.247,0.094,0.35,0.166,0.452,0.188,0.405,0.268
54,8.585026652029182,8.593,5.425,1.119,0.568,0.154,0.404,0.439,0.43,0.249,0.135,0.357,0.212,0.446,0.217,0.424,0.298
55,8.585026652029182,33.061,24.599,1.618,0.558,0.153,0.039,0.034,0.456,0.006,0.132,0.013,0.247,0.025,0.299,0.177,0.05
56,8.0,7.778,6.042,1.23,0.517,0.155,0.408,0.455,0.463,0.297,0.166,0.395,0.249,0.427,0.25,0.442,0.284
57,7.552841968657781,6.293,5.896,1.744,0.452,0.155,0.448,0.486,0.479,0.282,0.232,0.289,0.34,0.271,0.359,0.471,0.306
58,7.997833938243493,8.518,5.141,1.217,0.573,0.156,0.428,0.442,0.458,0.329,0.232,0.365,0.28,0.41,0.219,0.443,0.315
