mol_id,PKI,conformations (ns),0,1,2,3,5,8,9,10,20,21,32,75,76,100,101,106
1,9.154901959985745,8.54,10.265,2.317,1.912,0.708,0.156,0.475,0.381,0.364,0.298,0.161,0.221,0.415,0.198,0.407,0.358,0.39
2,9.30102999566398,4.46,8.115,3.067,2.315,0.601,0.158,0.493,0.385,0.342,0.271,0.197,0.233,0.417,0.151,0.407,0.396,0.394
3,6.214670164989233,8.81,365.326,7.107,1.733,0.976,0.151,0.887,0.471,0.45,0.304,0.184,0.264,0.252,0.364,0.603,0.431,0.466
4,7.920818753952375,7.93,352.656,21.378,4.092,0.933,0.151,0.761,0.029,0.535,0.002,0.084,0.335,0.012,0.439,0.442,0.318,0.394
6,7.823908740944319,3.19,70.187,2.563,2.355,0.935,0.156,0.106,0.444,0.428,0.298,0.192,0.271,0.45,0.28,0.326,0.222,0.26
7,7.207608310501746,6.01,9.903,2.828,2.339,0.657,0.158,0.548,0.46,0.439,0.258,0.207,0.276,0.388,0.287,0.482,0.334,0.445
8,8.619788758288394,5.93,14.928,2.689,0.915,0.806,0.153,0.484,0.417,0.294,0.251,0.062,0.125,0.421,0.125,0.398,0.284,0.404
9,7.341988603342887,3.55,328.824,157.085,3.588,0.672,0.165,0.951,0.353,0.447,0.176,0.18,0.272,0.193,0.273,0.584,0.457,0.485
10,8.698970004336019,4.29,231.515,67.507,2.795,0.767,0.155,0.738,0.096,0.471,0.005,0.11,0.308,0.026,0.377,0.435,0.333,0.396
12,7.744727494896693,4.29,12.166,3.496,1.436,0.712,0.155,0.492,0.466,0.41,0.238,0.201,0.25,0.368,0.23,0.456,0.326,0.427
13,7.552841968657781,1.47,14.724,2.427,1.133,0.805,0.153,0.541,0.417,0.315,0.234,0.166,0.186,0.459,0.155,0.424,0.306,0.422
14,8.017728766960431,0.09,13.097,3.359,1.278,0.739,0.153,0.543,0.419,0.373,0.332,0.101,0.172,0.359,0.181,0.445,0.353,0.44
15,8.920818753952375,2.12,10.02,2.827,0.92,0.728,0.159,0.507,0.382,0.303,0.214,0.082,0.139,0.419,0.126,0.397,0.322,0.377
16,7.301029995663981,2.52,9.775,2.571,1.099,0.727,0.159,0.533,0.411,0.302,0.271,0.065,0.135,0.465,0.135,0.415,0.283,0.408
17,8.537602002101044,7.25,364.785,44.273,2.079,0.887,0.159,0.969,0.085,0.373,0.068,0.13,0.207,0.035,0.21,0.476,0.397,0.396
19,7.494850021680094,9.6,26.797,6.948,1.49,0.761,0.153,0.072,0.203,0.397,0.004,0.047,0.188,0.045,0.182,0.224,0.042,0.104
20,7.657577319177793,3.59,16.223,3.289,1.359,0.777,0.147,0.558,0.48,0.3,0.258,0.123,0.169,0.484,0.162,0.446,0.327,0.462
21,7.958607314841775,9.87,18.696,2.584,1.047,0.837,0.149,0.575,0.431,0.364,0.237,0.113,0.174,0.464,0.175,0.457,0.315,0.457
22,7.017728766960431,0.46,6.421,3.229,0.903,0.608,0.162,0.543,0.489,0.301,0.293,0.053,0.123,0.474,0.116,0.444,0.291,0.412
23,8.080921907623926,6.82,237.972,8.022,2.328,0.958,0.153,0.624,0.371,0.431,0.385,0.211,0.27,0.405,0.288,0.475,0.357,0.359
24,8.769551078621726,8.22,137.17,2.52,2.25,0.966,0.156,0.3,0.418,0.359,0.592,0.147,0.216,0.579,0.231,0.359,0.358,0.398
