mol_id,PKI,conformations (ns),0,1,2,3,5,8,9,10,20,21,31,32,75,76,100,101
1,9.154901959985745,2.86,9.897,2.968,1.819,0.674,0.156,0.478,0.387,0.442,0.338,0.171,0.329,0.248,0.337,0.34,0.436,0.359
2,9.30102999566398,2.77,190.402,6.408,2.95,0.953,0.156,0.458,0.437,0.362,0.42,0.288,0.398,0.301,0.382,0.165,0.419,0.414
3,6.214670164989233,8.67,23.785,13.869,1.384,0.609,0.151,0.039,0.309,0.369,0.001,0.102,0.007,0.185,0.016,0.197,0.239,0.203
4,7.920818753952375,2.53,233.105,8.562,2.368,0.955,0.151,0.757,0.54,0.421,0.565,0.253,0.565,0.291,0.672,0.397,0.573,0.472
6,7.823908740944319,2.47,275.402,216.038,122.377,0.449,0.156,0.384,0.638,0.313,0.526,0.383,0.602,0.293,0.534,0.18,0.445,0.441
7,7.207608310501746,4.45,12.942,2.504,0.924,0.791,0.158,0.499,0.429,0.442,0.261,0.123,0.298,0.208,0.434,0.226,0.457,0.282
8,8.619788758288394,5.96,13.252,2.657,1.398,0.766,0.153,0.488,0.413,0.346,0.249,0.117,0.28,0.184,0.412,0.191,0.416,0.305
9,7.341988603342887,2.4,30.873,7.237,0.867,0.792,0.167,0.038,0.543,0.296,0.007,0.061,0.496,0.13,0.587,0.123,0.292,0.026
10,8.698970004336019,2.46,14.597,2.44,0.806,0.818,0.155,0.485,0.424,0.332,0.283,0.064,0.312,0.135,0.452,0.13,0.414,0.322
12,7.744727494896693,1.45,13.134,2.536,1.839,0.75,0.158,0.494,0.362,0.348,0.224,0.138,0.241,0.203,0.319,0.215,0.401,0.294
13,7.552841968657781,0.22,16.249,2.121,1.144,0.833,0.153,0.545,0.41,0.388,0.297,0.123,0.324,0.19,0.511,0.193,0.448,0.309
14,8.017728766960431,7.63,327.306,5.456,1.386,0.98,0.153,0.696,0.34,0.414,0.273,0.1,0.252,0.192,0.307,0.224,0.483,0.359
15,8.920818753952375,6.33,209.176,8.629,1.274,0.955,0.159,0.514,0.392,0.424,0.325,0.079,0.353,0.16,0.358,0.2,0.443,0.286
16,7.301029995663981,1.25,10.198,2.585,0.816,0.75,0.159,0.529,0.428,0.306,0.296,0.054,0.331,0.125,0.518,0.125,0.421,0.286
17,8.537602002101044,8.64,8.362,3.415,0.931,0.658,0.16,0.494,0.432,0.296,0.248,0.083,0.307,0.132,0.289,0.154,0.408,0.374
19,7.494850021680094,8.73,245.323,9.69,1.581,0.956,0.153,0.956,0.459,0.484,0.293,0.251,0.389,0.308,0.241,0.424,0.633,0.537
20,7.657577319177793,3.04,18.761,2.72,1.356,0.822,0.147,0.566,0.438,0.427,0.237,0.129,0.299,0.215,0.45,0.205,0.477,0.323
21,7.958607314841775,6.68,193.309,32.88,5.321,0.835,0.149,0.725,0.024,0.468,0.001,0.168,0.005,0.273,0.011,0.318,0.406,0.385
22,7.017728766960431,4.91,115.048,3.906,1.6,0.954,0.162,0.147,0.445,0.502,0.396,0.267,0.398,0.377,0.556,0.345,0.365,0.28
