mol_id,PKI,conformations (ns),0,1,2,3,5,8,9,10,20,21,31,32,75,76,100,101,106
1,9.154901959985745,5.02,93.251,5.783,2.193,0.921,0.156,0.121,0.5,0.528,0.48,0.235,0.477,0.338,0.636,0.412,0.383,0.317,0.367
2,9.30102999566398,3.09,8.24,3.051,1.857,0.627,0.156,0.478,0.559,0.499,0.366,0.225,0.415,0.307,0.489,0.248,0.512,0.432,0.44
3,6.214670164989233,8.67,23.785,13.869,1.384,0.609,0.151,0.039,0.309,0.369,0.001,0.102,0.007,0.185,0.016,0.197,0.239,0.203,0.148
4,7.920818753952375,7.69,359.349,5.205,2.426,0.979,0.151,0.905,0.452,0.419,0.241,0.248,0.319,0.284,0.304,0.401,0.592,0.494,0.54
6,7.823908740944319,4.32,26.784,10.087,2.649,0.678,0.156,0.03,0.552,0.437,0.002,0.208,0.14,0.287,0.403,0.328,0.339,0.149,0.248
7,7.207608310501746,9.91,13.169,2.481,0.878,0.797,0.158,0.501,0.454,0.43,0.268,0.136,0.309,0.213,0.452,0.221,0.462,0.29,0.417
8,8.619788758288394,6.6,13.658,2.791,1.126,0.777,0.153,0.495,0.436,0.328,0.265,0.104,0.299,0.17,0.44,0.171,0.42,0.307,0.43
9,7.341988603342887,4.34,7.813,2.695,0.914,0.684,0.165,0.588,0.411,0.281,0.274,0.051,0.306,0.116,0.469,0.104,0.427,0.288,0.4
10,8.698970004336019,8.22,13.704,2.582,1.41,0.774,0.155,0.505,0.427,0.353,0.227,0.156,0.276,0.205,0.348,0.242,0.428,0.343,0.467
12,7.744727494896693,0.59,197.646,10.032,0.852,0.948,0.154,0.474,0.496,0.427,0.548,0.231,0.475,0.274,0.39,0.314,0.466,0.399,0.364
13,7.552841968657781,0.22,16.249,2.121,1.144,0.833,0.153,0.545,0.41,0.388,0.297,0.123,0.324,0.19,0.511,0.193,0.448,0.309,0.446
14,8.017728766960431,1.44,160.646,8.818,2.969,0.932,0.153,0.301,0.404,0.404,0.525,0.307,0.439,0.296,0.455,0.366,0.369,0.349,0.336
15,8.920818753952375,6.68,10.405,2.639,0.947,0.744,0.159,0.491,0.37,0.301,0.244,0.077,0.279,0.134,0.433,0.125,0.387,0.283,0.373
16,7.301029995663981,9.32,10.795,2.463,0.851,0.765,0.159,0.52,0.416,0.32,0.278,0.055,0.313,0.129,0.493,0.132,0.419,0.271,0.405
17,8.537602002101044,1.0,9.815,2.973,1.001,0.712,0.16,0.512,0.366,0.295,0.199,0.094,0.257,0.138,0.248,0.172,0.391,0.357,0.502
19,7.494850021680094,1.64,11.052,4.415,0.803,0.679,0.153,0.476,0.48,0.311,0.288,0.097,0.352,0.145,0.43,0.135,0.422,0.3,0.4
20,7.657577319177793,6.92,15.222,3.416,1.365,0.761,0.147,0.548,0.509,0.32,0.269,0.133,0.358,0.18,0.513,0.17,0.459,0.333,0.468
21,7.958607314841775,1.63,278.674,19.035,0.915,0.933,0.152,0.988,0.548,0.398,0.465,0.107,0.496,0.181,0.502,0.196,0.645,0.537,0.564
22,7.017728766960431,1.52,6.246,3.365,0.887,0.595,0.162,0.538,0.496,0.305,0.287,0.055,0.34,0.126,0.466,0.118,0.446,0.288,0.408
23,8.080921907623926,1.67,7.497,4.356,2.178,0.534,0.153,0.533,0.483,0.379,0.352,0.225,0.375,0.272,0.498,0.378,0.465,0.377,0.524
24,8.769551078621726,5.28,214.021,2.799,1.197,0.982,0.156,0.837,0.45,0.318,0.223,0.057,0.312,0.133,0.392,0.13,0.535,0.392,0.533
25,7.481486060122112,8.46,212.651,5.119,0.966,0.972,0.156,0.789,0.421,0.388,0.174,0.124,0.269,0.181,0.2,0.214,0.533,0.35,0.385
27,7.958607314841775,1.38,242.706,124.198,1.923,0.658,0.153,0.353,0.458,0.554,0.682,0.306,0.859,0.368,0.768,0.502,0.455,0.448,0.543
28,8.031517051446064,9.5,128.795,3.004,1.987,0.963,0.153,0.233,0.446,0.339,0.478,0.202,0.436,0.235,0.649,0.318,0.339,0.262,0.357
30,8.229147988357855,1.29,18.231,2.684,1.458,0.815,0.151,0.538,0.433,0.336,0.305,0.144,0.308,0.195,0.475,0.163,0.436,0.392,0.454
31,8.568636235841012,9.92,13.153,2.663,0.719,0.795,0.156,0.51,0.424,0.364,0.21,0.105,0.295,0.16,0.46,0.151,0.433,0.329,0.401
32,8.022276394711152,2.17,15.257,2.562,0.668,0.825,0.156,0.448,0.372,0.265,0.24,0.047,0.271,0.107,0.385,0.107,0.362,0.253,0.345
33,7.886056647693163,8.71,322.062,8.841,1.129,0.97,0.154,0.728,0.449,0.336,0.4,0.07,0.42,0.149,0.396,0.17,0.504,0.434,0.443
34,8.494850021680094,0.72,13.344,2.943,0.691,0.786,0.159,0.49,0.431,0.262,0.248,0.049,0.3,0.109,0.403,0.114,0.394,0.261,0.357
35,7.045757490560675,3.21,223.608,5.475,3.358,0.962,0.16,0.395,0.454,0.4,0.383,0.209,0.4,0.266,0.403,0.286,0.416,0.284,0.353
36,8.585026652029182,1.76,226.332,6.287,0.877,0.969,0.154,0.936,0.389,0.361,0.099,0.076,0.182,0.158,0.25,0.191,0.562,0.383,0.442
37,8.214670164989233,4.1,11.946,3.792,0.713,0.726,0.155,0.459,0.354,0.281,0.192,0.049,0.243,0.111,0.327,0.122,0.365,0.256,0.337
38,8.346787486224656,6.89,157.982,5.554,1.398,0.958,0.154,0.271,0.465,0.443,0.508,0.181,0.409,0.315,0.532,0.288,0.393,0.335,0.394
39,8.823908740944319,8.3,11.421,4.359,0.812,0.688,0.153,0.474,0.382,0.281,0.283,0.056,0.296,0.12,0.348,0.133,0.379,0.319,0.359
40,8.698970004336019,4.22,6.855,3.929,0.981,0.583,0.162,0.523,0.404,0.287,0.189,0.202,0.261,0.163,0.268,0.4,0.404,0.261,0.371
41,6.823908740944319,5.86,25.959,6.912,2.329,0.737,0.162,0.034,0.546,0.53,0.005,0.011,0.442,0.276,0.554,0.422,0.37,0.011,0.33
