mol_id,PKI,conformations (ns),0,1,2,3,5,8,9,10,20,21,31,32,75,76,101
1,9.154901959985745,3.64,10.844,2.07,1.825,0.736,0.156,0.45,0.433,0.46,0.314,0.162,0.326,0.252,0.45,0.243,0.357
2,9.30102999566398,1.29,7.796,3.136,2.328,0.588,0.156,0.498,0.402,0.334,0.283,0.214,0.32,0.236,0.401,0.162,0.407
3,6.214670164989233,8.67,23.785,13.869,1.384,0.609,0.151,0.039,0.309,0.369,0.001,0.102,0.007,0.185,0.016,0.197,0.203
4,7.920818753952375,2.53,233.105,8.562,2.368,0.955,0.151,0.757,0.54,0.421,0.565,0.253,0.565,0.291,0.672,0.397,0.472
6,7.823908740944319,3.25,209.04,3.776,1.107,0.977,0.156,0.759,0.509,0.38,0.3,0.087,0.366,0.168,0.434,0.178,0.451
7,7.207608310501746,4.45,12.942,2.504,0.924,0.791,0.158,0.499,0.429,0.442,0.261,0.123,0.298,0.208,0.434,0.226,0.282
8,8.619788758288394,6.96,14.125,2.756,1.016,0.789,0.153,0.49,0.447,0.324,0.269,0.085,0.306,0.154,0.449,0.15,0.302
9,7.341988603342887,2.4,30.873,7.237,0.867,0.792,0.167,0.038,0.543,0.296,0.007,0.061,0.496,0.13,0.587,0.123,0.026
10,8.698970004336019,8.22,13.704,2.582,1.41,0.774,0.155,0.505,0.427,0.353,0.227,0.156,0.276,0.205,0.348,0.242,0.343
12,7.744727494896693,3.58,183.643,9.402,1.814,0.942,0.154,0.363,0.484,0.539,0.407,0.29,0.469,0.343,0.344,0.524,0.37
13,7.552841968657781,0.22,16.249,2.121,1.144,0.833,0.153,0.545,0.41,0.388,0.297,0.123,0.324,0.19,0.511,0.193,0.309
14,8.017728766960431,0.25,12.492,3.747,1.293,0.713,0.153,0.541,0.438,0.364,0.314,0.115,0.33,0.18,0.376,0.181,0.362
15,8.920818753952375,6.33,209.176,8.629,1.274,0.955,0.159,0.514,0.392,0.424,0.325,0.079,0.353,0.16,0.358,0.2,0.286
16,7.301029995663981,7.38,116.158,3.705,1.632,0.956,0.159,0.228,0.35,0.393,0.176,0.352,0.254,0.343,0.235,0.559,0.304
17,8.537602002101044,0.54,7.604,3.508,0.934,0.631,0.159,0.512,0.446,0.306,0.303,0.074,0.334,0.129,0.334,0.147,0.314
19,7.494850021680094,8.73,245.323,9.69,1.581,0.956,0.153,0.956,0.459,0.484,0.293,0.251,0.389,0.308,0.241,0.424,0.537
20,7.657577319177793,3.04,18.761,2.72,1.356,0.822,0.147,0.566,0.438,0.427,0.237,0.129,0.299,0.215,0.45,0.205,0.323
21,7.958607314841775,6.68,193.309,32.88,5.321,0.835,0.149,0.725,0.024,0.468,0.001,0.168,0.005,0.273,0.011,0.318,0.385
22,7.017728766960431,4.91,115.048,3.906,1.6,0.954,0.162,0.147,0.445,0.502,0.396,0.267,0.398,0.377,0.556,0.345,0.28
23,8.080921907623926,7.03,84.457,54.129,3.652,0.594,0.153,0.145,0.051,0.42,0.004,0.036,0.012,0.318,0.022,0.45,0.07
24,8.769551078621726,6.39,281.184,218.877,2.961,0.559,0.156,0.592,0.77,0.514,0.23,0.274,0.412,0.353,0.712,0.344,0.38
25,7.481486060122112,0.81,318.03,3.509,2.669,0.981,0.156,0.732,0.512,0.463,0.192,0.225,0.319,0.327,0.158,0.296,0.358
27,7.958607314841775,3.64,16.329,2.571,0.999,0.821,0.153,0.55,0.423,0.33,0.274,0.067,0.301,0.141,0.45,0.151,0.307
28,8.031517051446064,5.37,56.057,3.805,1.138,0.919,0.153,0.115,0.365,0.421,0.27,0.234,0.294,0.275,0.401,0.402,0.235
