mol_id,PKI,conformations (ns),0,1,2,3,5,8,9,10,20,21,32,75,76,100,101,106
1,9.154901959985745,3.82,259.226,3.046,2.01,0.981,0.156,0.881,0.424,0.387,0.186,0.16,0.234,0.217,0.356,0.564,0.401,0.522
2,9.30102999566398,4.06,7.302,2.925,2.506,0.573,0.158,0.506,0.358,0.369,0.341,0.245,0.297,0.424,0.16,0.411,0.407,0.41
3,6.214670164989233,2.35,370.925,193.679,117.149,0.544,0.151,0.599,0.272,0.226,0.19,0.126,0.173,0.163,0.165,0.366,0.347,0.346
4,7.920818753952375,0.36,13.713,2.553,1.928,0.754,0.151,0.47,0.409,0.351,0.236,0.152,0.216,0.416,0.223,0.41,0.305,0.432
6,7.823908740944319,7.61,13.25,2.693,1.522,0.759,0.156,0.551,0.479,0.412,0.299,0.122,0.21,0.481,0.212,0.48,0.333,0.459
7,7.207608310501746,2.74,112.504,9.75,1.077,0.912,0.158,0.092,0.461,0.356,0.52,0.113,0.184,0.544,0.169,0.303,0.225,0.249
8,8.619788758288394,1.06,14.365,2.562,1.195,0.793,0.154,0.49,0.403,0.412,0.238,0.094,0.182,0.395,0.19,0.435,0.294,0.421
9,7.341988603342887,0.71,7.462,2.89,0.857,0.666,0.165,0.588,0.436,0.292,0.284,0.046,0.113,0.465,0.106,0.439,0.283,0.397
10,8.698970004336019,4.75,13.566,2.608,1.355,0.774,0.156,0.502,0.431,0.336,0.226,0.147,0.194,0.364,0.226,0.423,0.34,0.466
12,7.744727494896693,5.76,10.967,4.057,1.483,0.664,0.154,0.504,0.486,0.411,0.253,0.2,0.25,0.384,0.24,0.467,0.337,0.445
13,7.552841968657781,3.3,123.017,10.527,2.79,0.902,0.153,0.207,0.465,0.443,0.396,0.259,0.309,0.404,0.339,0.372,0.336,0.358
14,8.017728766960431,8.26,334.56,3.512,1.67,0.985,0.153,0.865,0.452,0.394,0.303,0.145,0.232,0.392,0.193,0.57,0.449,0.458
15,8.920818753952375,3.62,10.637,2.785,0.921,0.742,0.159,0.495,0.366,0.301,0.214,0.087,0.141,0.41,0.123,0.388,0.297,0.365
16,7.301029995663981,7.76,10.287,2.57,0.965,0.744,0.16,0.528,0.401,0.301,0.27,0.06,0.129,0.459,0.129,0.41,0.274,0.399
17,8.537602002101044,7.92,192.714,5.741,1.033,0.966,0.159,0.268,0.42,0.401,0.781,0.117,0.19,1.181,0.266,0.363,0.386,0.529
19,7.494850021680094,8.03,112.564,12.732,1.064,0.891,0.153,0.176,0.456,0.369,0.446,0.111,0.175,0.468,0.205,0.334,0.27,0.292
20,7.657577319177793,7.94,17.431,3.147,1.313,0.796,0.147,0.562,0.434,0.327,0.255,0.113,0.17,0.446,0.174,0.441,0.324,0.459
21,7.958607314841775,2.79,170.732,5.541,1.768,0.959,0.149,0.61,0.426,0.391,0.236,0.127,0.203,0.274,0.276,0.476,0.386,0.441
22,7.017728766960431,9.29,186.383,3.683,1.461,0.973,0.162,0.509,0.463,0.511,0.301,0.185,0.279,0.469,0.318,0.494,0.266,0.355
23,8.080921907623926,2.8,7.029,4.57,2.123,0.512,0.153,0.522,0.47,0.362,0.347,0.227,0.265,0.513,0.368,0.451,0.366,0.511
24,8.769551078621726,7.38,97.849,48.651,1.686,0.66,0.156,0.124,0.065,0.359,0.122,0.148,0.198,0.032,0.229,0.183,0.176,0.108
25,7.481486060122112,0.77,10.546,2.765,0.938,0.74,0.161,0.497,0.43,0.318,0.219,0.062,0.127,0.293,0.123,0.415,0.357,0.499
27,7.958607314841775,8.72,36.649,9.34,1.139,0.778,0.153,0.042,0.335,0.396,0.003,0.074,0.206,0.08,0.223,0.258,0.038,0.113
28,8.031517051446064,9.81,16.514,2.372,0.831,0.838,0.154,0.527,0.391,0.333,0.265,0.056,0.131,0.462,0.145,0.417,0.289,0.41
30,8.229147988357855,5.56,140.083,4.703,3.774,0.943,0.151,0.242,0.416,0.432,0.498,0.291,0.324,0.484,0.211,0.363,0.33,0.297
31,8.568636235841012,1.46,13.08,2.689,0.886,0.785,0.156,0.514,0.456,0.377,0.228,0.078,0.159,0.474,0.165,0.449,0.347,0.407
32,8.022276394711152,8.16,440.793,207.704,8.165,0.671,0.156,0.76,0.384,0.397,0.156,0.176,0.278,0.181,0.229,0.514,0.437,0.43
33,7.886056647693163,8.99,211.411,110.507,1.394,0.654,0.154,0.716,0.135,0.468,0.04,0.171,0.26,0.045,0.301,0.44,0.373,0.424
34,8.494850021680094,6.2,13.001,3.319,0.558,0.77,0.159,0.485,0.428,0.309,0.242,0.052,0.12,0.384,0.125,0.408,0.264,0.356
35,7.045757490560675,4.79,7.16,3.887,0.871,0.601,0.16,0.526,0.467,0.308,0.259,0.123,0.143,0.406,0.29,0.434,0.287,0.427
36,8.585026652029182,3.28,14.72,3.284,0.835,0.781,0.154,0.427,0.331,0.275,0.179,0.053,0.116,0.307,0.116,0.344,0.233,0.319
37,8.214670164989233,9.39,12.696,3.517,0.766,0.748,0.155,0.454,0.348,0.268,0.194,0.049,0.112,0.331,0.118,0.357,0.251,0.333
38,8.346787486224656,0.66,241.241,34.604,4.473,0.861,0.154,0.475,0.033,0.417,0.008,0.002,0.076,0.017,0.348,0.308,0.154,0.296
39,8.823908740944319,4.99,12.184,3.516,0.822,0.737,0.153,0.498,0.385,0.316,0.255,0.064,0.131,0.375,0.147,0.399,0.296,0.376
40,8.698970004336019,9.93,250.25,3.63,0.974,0.982,0.162,0.66,0.477,0.32,0.226,0.192,0.175,0.236,0.443,0.486,0.414,0.426
41,6.823908740944319,4.53,71.388,6.339,2.98,0.885,0.162,0.064,0.479,0.371,0.03,0.299,0.338,0.66,0.4,0.304,0.111,0.362
