mol_id,PKI,conformations (ns),0,1,2,3,5,8,9,10,20,21,31,32,75,76,101
1,9.154901959985745,2.88,9.524,2.332,1.773,0.699,0.156,0.498,0.444,0.412,0.272,0.246,0.333,0.281,0.379,0.211,0.361
2,9.30102999566398,5.26,7.715,2.871,2.427,0.593,0.156,0.516,0.433,0.39,0.281,0.22,0.28,0.245,0.452,0.151,0.383
3,6.214670164989233,5.86,176.131,95.914,3.633,0.639,0.151,0.407,0.192,0.415,0.18,0.215,0.21,0.271,0.133,0.335,0.368
4,7.920818753952375,2.83,8.925,4.289,2.477,0.569,0.151,0.565,0.497,0.403,0.241,0.239,0.343,0.271,0.363,0.396,0.37
6,7.823908740944319,1.35,69.022,6.47,1.719,0.894,0.156,0.136,0.439,0.528,0.358,0.214,0.397,0.3,0.46,0.423,0.208
7,7.207608310501746,0.53,9.838,2.816,2.349,0.656,0.158,0.561,0.48,0.443,0.267,0.199,0.308,0.27,0.422,0.277,0.338
8,8.619788758288394,4.92,233.561,3.059,1.234,0.982,0.154,0.889,0.406,0.386,0.247,0.117,0.282,0.197,0.397,0.189,0.424
9,7.341988603342887,4.14,101.888,5.27,1.663,0.936,0.165,0.161,0.455,0.489,0.464,0.255,0.437,0.337,0.672,0.405,0.293
10,8.698970004336019,7.29,85.363,10.042,1.015,0.885,0.155,0.12,0.458,0.396,0.662,0.118,0.564,0.194,0.832,0.251,0.298
12,7.744727494896693,1.45,13.134,2.536,1.839,0.75,0.158,0.494,0.362,0.348,0.224,0.138,0.241,0.203,0.319,0.215,0.294
13,7.552841968657781,3.65,164.372,4.976,1.577,0.962,0.153,0.347,0.435,0.438,0.511,0.176,0.464,0.249,0.571,0.269,0.412
14,8.017728766960431,2.39,269.611,102.14,2.308,0.721,0.153,0.897,0.179,0.381,0.114,0.492,0.161,0.357,0.073,0.35,0.532
15,8.920818753952375,1.73,77.165,10.091,2.724,0.858,0.159,0.092,0.47,0.367,0.522,0.217,0.444,0.268,0.467,0.376,0.265
16,7.301029995663981,4.29,264.933,110.906,1.334,0.702,0.159,0.544,0.286,0.442,0.468,0.156,0.414,0.245,0.191,0.325,0.411
17,8.537602002101044,8.85,25.279,5.748,1.01,0.789,0.159,0.043,0.428,0.28,0.007,0.068,0.145,0.131,0.107,0.137,0.035
19,7.494850021680094,2.39,98.085,7.756,1.443,0.914,0.153,0.192,0.453,0.397,0.444,0.142,0.447,0.22,0.544,0.281,0.297
20,7.657577319177793,3.64,16.682,2.951,1.363,0.795,0.147,0.555,0.506,0.451,0.273,0.141,0.352,0.235,0.514,0.229,0.333
21,7.958607314841775,9.31,19.108,2.659,0.967,0.84,0.149,0.574,0.423,0.347,0.228,0.13,0.284,0.173,0.445,0.167,0.319
22,7.017728766960431,0.12,6.154,3.276,0.953,0.593,0.168,0.538,0.478,0.308,0.276,0.056,0.326,0.128,0.452,0.12,0.286
23,8.080921907623926,1.47,243.719,8.119,2.857,0.957,0.153,0.803,0.508,0.381,0.565,0.239,0.516,0.285,0.474,0.346,0.551
24,8.769551078621726,8.09,200.628,68.353,1.364,0.742,0.156,0.342,0.099,0.386,0.178,0.136,0.08,0.201,0.049,0.221,0.21
25,7.481486060122112,6.23,10.525,2.781,0.936,0.739,0.156,0.499,0.423,0.299,0.217,0.058,0.29,0.12,0.289,0.115,0.352
27,7.958607314841775,0.75,355.587,6.973,2.147,0.975,0.153,0.748,0.432,0.476,0.307,0.259,0.378,0.319,0.251,0.326,0.499
28,8.031517051446064,2.28,131.88,11.766,2.49,0.902,0.153,0.178,0.491,0.367,0.47,0.24,0.482,0.263,0.547,0.452,0.273
30,8.229147988357855,6.17,122.759,11.83,2.979,0.892,0.151,0.163,0.567,0.439,0.69,0.27,0.63,0.297,0.777,0.39,0.347
31,8.568636235841012,7.85,207.666,4.221,1.664,0.972,0.156,0.788,0.476,0.426,0.25,0.141,0.341,0.248,0.422,0.276,0.393
32,8.022276394711152,9.61,14.585,2.92,0.759,0.799,0.158,0.459,0.385,0.312,0.227,0.062,0.273,0.124,0.369,0.12,0.265
33,7.886056647693163,8.15,11.878,3.65,0.982,0.719,0.154,0.542,0.456,0.341,0.236,0.067,0.302,0.148,0.416,0.157,0.323
34,8.494850021680094,4.04,10.224,4.138,0.858,0.672,0.159,0.492,0.488,0.446,0.255,0.179,0.33,0.231,0.399,0.198,0.312
35,7.045757490560675,7.46,7.308,3.62,1.149,0.605,0.16,0.53,0.435,0.258,0.239,0.105,0.296,0.121,0.369,0.248,0.272
36,8.585026652029182,5.22,25.637,7.347,1.677,0.74,0.154,0.055,0.336,0.454,0.006,0.008,0.039,0.117,0.099,0.184,0.024
37,8.214670164989233,2.1,12.135,3.657,0.751,0.734,0.155,0.447,0.35,0.281,0.193,0.054,0.24,0.117,0.33,0.123,0.248
38,8.346787486224656,6.77,99.783,61.614,2.302,0.61,0.154,0.115,0.062,0.496,0.008,0.007,0.018,0.22,0.033,0.571,0.04
39,8.823908740944319,5.64,50.958,11.751,1.533,0.793,0.153,0.053,0.488,0.428,0.005,0.082,0.411,0.303,0.519,0.415,0.042
40,8.698970004336019,1.14,6.874,3.953,0.975,0.582,0.162,0.528,0.42,0.292,0.2,0.221,0.275,0.17,0.283,0.414,0.277
41,6.823908740944319,1.43,7.325,3.822,0.706,0.618,0.162,0.53,0.442,0.282,0.241,0.06,0.297,0.117,0.39,0.124,0.26
42,8.55284196865778,0.0,6.873,3.915,0.618,0.603,0.163,0.527,0.468,0.257,0.231,0.077,0.303,0.116,0.382,0.136,0.26
43,7.744727494896693,6.43,5.811,4.249,0.928,0.529,0.163,0.518,0.424,0.307,0.22,0.054,0.274,0.125,0.337,0.117,0.246
44,8.886056647693163,6.56,7.635,3.179,0.836,0.655,0.161,0.528,0.47,0.29,0.271,0.056,0.326,0.121,0.463,0.122,0.266
45,9.045757490560677,9.07,8.233,4.633,0.925,0.597,0.156,0.479,0.407,0.294,0.295,0.053,0.308,0.119,0.349,0.133,0.315
46,8.886056647693163,2.5,15.405,3.437,0.753,0.786,0.151,0.477,0.404,0.275,0.2,0.062,0.254,0.12,0.331,0.121,0.271
47,8.0,5.19,132.871,5.355,1.78,0.949,0.162,0.192,0.444,0.413,0.317,0.218,0.348,0.288,0.462,0.354,0.223
49,9.221848749616356,4.86,183.902,97.423,3.041,0.647,0.151,0.32,0.183,0.395,0.921,0.174,0.27,0.255,0.095,0.389,0.587
50,8.522878745280337,7.45,213.729,6.623,1.824,0.962,0.154,0.361,0.469,0.375,0.254,0.249,0.323,0.269,0.377,0.304,0.346
51,8.481486060122112,2.05,8.196,6.124,1.263,0.526,0.152,0.376,0.46,0.37,0.277,0.131,0.373,0.196,0.406,0.193,0.302
52,8.275724130399212,0.92,62.496,5.131,1.777,0.9,0.156,0.062,0.46,0.467,0.101,0.047,0.376,0.335,0.503,0.431,0.051
53,8.67778070526608,6.83,11.918,5.796,0.867,0.641,0.152,0.426,0.428,0.322,0.282,0.082,0.361,0.157,0.446,0.15,0.301
54,8.585026652029182,4.02,243.685,144.342,1.499,0.626,0.154,0.431,0.462,0.432,0.625,0.224,0.512,0.269,0.412,0.269,0.511
55,8.585026652029182,7.01,9.038,5.904,0.952,0.569,0.153,0.424,0.451,0.335,0.332,0.087,0.407,0.158,0.491,0.18,0.27
56,8.0,8.2,87.902,8.602,1.012,0.901,0.155,0.086,0.417,0.426,0.339,0.142,0.336,0.218,0.422,0.302,0.176
57,7.552841968657781,4.9,8.409,5.303,1.179,0.565,0.156,0.421,0.457,0.467,0.308,0.083,0.371,0.202,0.405,0.23,0.302
58,7.997833938243493,9.42,127.966,109.03,6.408,0.526,0.156,0.158,0.191,0.442,0.005,0.335,0.028,0.372,0.081,0.405,0.144
59,8.3767507096021,6.77,8.783,5.094,1.009,0.59,0.153,0.389,0.456,0.388,0.313,0.168,0.39,0.209,0.525,0.278,0.303
60,8.301029995663981,6.07,8.289,7.105,1.059,0.504,0.151,0.44,0.456,0.385,0.363,0.13,0.357,0.193,0.245,0.191,0.382
61,7.920818753952375,9.86,236.921,7.37,2.103,0.962,0.151,0.368,0.446,0.393,0.57,0.397,0.447,0.36,0.81,0.387,0.446
62,8.769551078621726,3.32,106.099,8.299,1.275,0.917,0.148,0.191,0.381,0.308,0.49,0.08,0.431,0.143,0.375,0.201,0.254
63,8.431798275933005,9.79,10.742,6.43,1.52,0.575,0.149,0.44,0.409,0.455,0.368,0.168,0.368,0.255,0.414,0.297,0.333
64,8.267606240177031,5.17,71.197,13.509,5.05,0.793,0.145,0.079,0.397,0.364,0.351,0.427,0.351,0.397,0.317,0.579,0.268
65,8.136677139879543,3.5,221.516,8.902,0.956,0.957,0.15,0.442,0.47,0.354,0.383,0.096,0.37,0.162,0.323,0.203,0.362
66,8.075720713938118,9.66,29.656,4.265,1.95,0.827,0.148,0.047,0.633,0.392,0.426,0.016,0.479,0.084,0.543,0.146,0.152
67,7.795880017344075,7.94,9.342,7.242,0.787,0.538,0.151,0.421,0.428,0.305,0.23,0.054,0.272,0.12,0.312,0.142,0.274
68,7.886056647693163,2.98,227.86,107.322,5.607,0.669,0.147,0.311,0.181,0.4,0.375,0.417,0.234,0.401,0.129,0.361,0.366
70,8.031517051446064,3.79,11.26,8.428,0.767,0.55,0.15,0.419,0.412,0.269,0.35,0.048,0.403,0.107,0.342,0.116,0.283
76,8.040958607678906,0.63,9.974,5.546,1.157,0.598,0.151,0.399,0.379,0.363,0.209,0.068,0.267,0.15,0.351,0.183,0.289
78,8.337242168318426,6.25,196.376,6.45,2.986,0.954,0.151,0.582,0.388,0.386,0.278,0.171,0.307,0.253,0.341,0.255,0.321
79,7.0762380391713,7.02,213.292,169.825,3.421,0.552,0.162,0.576,0.539,0.319,0.65,0.291,0.972,0.3,0.576,0.361,0.486
80,9.522878745280336,2.79,250.333,8.509,3.445,0.954,0.152,0.377,0.437,0.384,0.583,0.212,0.49,0.268,0.466,0.264,0.355
81,10.0,8.52,8.546,5.585,0.891,0.569,0.154,0.466,0.384,0.334,0.27,0.081,0.281,0.139,0.395,0.186,0.29
82,8.958607314841775,6.12,22.864,10.013,1.05,0.674,0.151,0.038,0.488,0.308,0.005,0.09,0.151,0.146,0.047,0.202,0.136
83,8.309803919971486,7.9,9.229,5.221,0.862,0.603,0.154,0.426,0.377,0.329,0.249,0.069,0.272,0.143,0.388,0.156,0.24
85,7.508638306165727,4.57,6.66,5.334,0.807,0.52,0.159,0.456,0.537,0.31,0.259,0.06,0.359,0.125,0.418,0.136,0.273
86,7.366531544420414,9.41,184.149,5.668,1.221,0.964,0.152,0.248,0.444,0.31,0.202,0.141,0.287,0.174,0.32,0.174,0.199
87,8.2839966563652,7.6,279.563,6.508,1.199,0.973,0.153,0.577,0.44,0.37,0.3,0.181,0.337,0.215,0.31,0.244,0.404
88,8.698970004336019,6.22,28.992,5.264,3.774,0.762,0.154,0.035,0.376,0.459,0.067,0.003,0.246,0.096,0.294,0.272,0.026
89,8.468521082957745,6.03,32.73,7.843,3.757,0.738,0.153,0.029,0.534,0.408,0.017,0.002,0.104,0.16,0.268,0.239,0.011
90,8.585026652029182,8.35,76.263,5.751,1.435,0.914,0.157,0.087,0.337,0.353,0.205,0.451,0.263,0.272,0.253,0.776,0.257
91,7.886056647693163,7.44,200.505,5.925,1.078,0.966,0.155,0.68,0.46,0.382,0.398,0.077,0.423,0.161,0.406,0.204,0.369
92,8.455931955649724,4.53,389.849,106.746,5.219,0.777,0.157,0.735,0.283,0.525,0.133,0.325,0.195,0.385,0.131,0.402,0.482
93,8.958607314841775,2.46,6.341,4.565,0.97,0.534,0.161,0.504,0.415,0.315,0.296,0.07,0.285,0.14,0.51,0.135,0.274
94,7.602059991327962,6.29,135.326,5.739,2.212,0.945,0.154,0.111,0.467,0.412,0.334,0.312,0.36,0.315,0.451,0.6,0.245
95,6.127843727251707,8.95,37.74,7.208,2.531,0.795,0.163,0.032,0.562,0.417,0.002,0.185,0.484,0.343,0.518,0.551,0.066
96,6.6777807052660805,8.37,39.615,3.691,1.859,0.877,0.167,0.043,0.446,0.486,0.036,0.007,0.255,0.206,0.437,0.203,0.016
97,6.806875401645538,1.68,134.475,4.819,2.447,0.949,0.156,0.245,0.453,0.431,0.318,0.284,0.354,0.308,0.472,0.463,0.281
98,6.91721462968355,8.9,16.807,2.219,1.62,0.814,0.151,0.562,0.368,0.371,0.267,0.124,0.272,0.2,0.453,0.166,0.321
99,6.920818753952375,8.38,386.429,79.249,6.714,0.818,0.151,0.76,0.155,0.538,0.191,0.157,0.18,0.298,0.069,0.331,0.445
100,7.67778070526608,0.26,8.488,2.379,0.947,0.718,0.163,0.557,0.41,0.291,0.318,0.067,0.321,0.134,0.526,0.118,0.285
101,7.795880017344075,5.28,279.061,182.21,3.683,0.6,0.155,0.605,0.374,0.425,0.281,0.434,0.347,0.354,0.175,0.444,0.49
102,7.920818753952375,3.85,128.321,7.377,2.225,0.93,0.16,0.176,0.474,0.392,0.601,0.264,0.507,0.292,0.455,0.517,0.328
103,7.920818753952375,8.33,31.032,6.44,2.045,0.785,0.157,0.047,0.35,0.446,0.007,0.004,0.035,0.222,0.068,0.237,0.013
104,7.920818753952375,4.82,212.328,2.518,1.045,0.983,0.164,0.965,0.418,0.316,0.244,0.072,0.3,0.14,0.327,0.123,0.434
