mol_id,PKI,0,1,2,3,5,8,9,10,20,21,31,32,75,76,101
1,9.154901959985745,300.319,26.167,2.825,0.912,0.156,0.771,0.032,0.408,0.002,0.1,0.007,0.24,0.015,0.295,0.294
2,9.30102999566398,8.315,2.911,2.02,0.628,0.156,0.464,0.564,0.471,0.347,0.257,0.412,0.313,0.501,0.23,0.424
3,6.214670164989233,149.792,3.371,1.795,0.967,0.151,0.368,0.386,0.413,0.217,0.111,0.268,0.195,0.281,0.226,0.234
4,7.920818753952375,24.212,12.804,2.071,0.619,0.155,0.028,0.475,0.438,0.001,0.118,0.008,0.337,0.016,0.417,0.208
6,7.823908740944319,14.361,2.474,1.296,0.792,0.157,0.557,0.422,0.31,0.244,0.084,0.278,0.15,0.375,0.168,0.307
7,7.207608310501746,182.723,3.313,1.958,0.972,0.158,0.219,0.379,0.434,0.267,0.29,0.302,0.322,0.324,0.484,0.242
8,8.619788758288394,14.64,2.559,1.097,0.8,0.153,0.488,0.403,0.363,0.277,0.072,0.294,0.151,0.446,0.159,0.298
9,7.341988603342887,7.257,3.112,0.624,0.66,0.165,0.57,0.469,0.283,0.298,0.039,0.342,0.099,0.482,0.1,0.283
10,8.698970004336019,48.946,13.975,0.898,0.767,0.155,0.055,0.456,0.332,0.542,0.084,0.485,0.146,0.717,0.184,0.229
12,7.744727494896693,238.47,5.241,1.903,0.971,0.154,0.88,0.424,0.341,0.269,0.164,0.327,0.214,0.363,0.208,0.456
13,7.552841968657781,14.96,2.299,1.076,0.816,0.154,0.523,0.406,0.298,0.248,0.16,0.29,0.177,0.471,0.149,0.306
14,8.017728766960431,62.295,11.286,1.631,0.828,0.153,0.08,0.487,0.408,0.559,0.255,0.548,0.289,0.747,0.293,0.284
15,8.920818753952375,9.864,2.814,0.926,0.725,0.159,0.503,0.371,0.297,0.209,0.079,0.265,0.135,0.415,0.123,0.318
16,7.301029995663981,345.847,9.872,0.934,0.97,0.159,0.876,0.473,0.321,0.307,0.061,0.382,0.135,0.46,0.135,0.374
17,8.537602002101044,9.815,2.973,1.001,0.712,0.16,0.512,0.366,0.295,0.199,0.094,0.257,0.138,0.248,0.172,0.357
19,7.494850021680094,12.853,3.645,1.05,0.732,0.154,0.526,0.456,0.413,0.274,0.12,0.328,0.195,0.425,0.186,0.32
20,7.657577319177793,16.963,3.211,1.317,0.789,0.147,0.559,0.471,0.298,0.254,0.117,0.329,0.162,0.476,0.161,0.324
21,7.958607314841775,19.742,2.44,1.125,0.847,0.149,0.577,0.388,0.368,0.23,0.125,0.267,0.187,0.435,0.187,0.317
22,7.017728766960431,31.102,5.757,2.247,0.795,0.162,0.034,0.493,0.491,0.008,0.013,0.325,0.324,0.444,0.463,0.01
23,8.080921907623926,29.147,7.574,1.416,0.764,0.153,0.032,0.463,0.473,0.013,0.157,0.236,0.27,0.367,0.313,0.06
24,8.769551078621726,179.266,7.455,2.195,0.949,0.156,0.343,0.39,0.405,0.252,0.236,0.291,0.306,0.31,0.558,0.277
25,7.481486060122112,180.421,2.535,1.9,0.976,0.156,0.249,0.431,0.497,0.239,0.218,0.316,0.327,0.35,0.272,0.305
27,7.958607314841775,110.864,10.177,1.328,0.906,0.153,0.176,0.434,0.436,0.39,0.126,0.411,0.228,0.509,0.263,0.269
28,8.031517051446064,15.552,2.587,0.933,0.815,0.153,0.52,0.383,0.345,0.247,0.076,0.27,0.152,0.428,0.155,0.294
30,8.229147988357855,263.634,14.782,1.695,0.941,0.151,0.931,0.587,0.33,0.722,0.114,0.653,0.179,0.785,0.218,0.594
31,8.568636235841012,10.297,3.67,0.95,0.69,0.158,0.502,0.457,0.308,0.269,0.105,0.333,0.16,0.444,0.131,0.313
32,8.022276394711152,27.621,13.747,0.764,0.656,0.156,0.037,0.454,0.36,0.002,0.053,0.013,0.16,0.043,0.188,0.145
33,7.886056647693163,266.459,4.293,1.033,0.98,0.154,0.535,0.41,0.373,0.237,0.084,0.301,0.169,0.404,0.186,0.376
34,8.494850021680094,99.006,82.298,2.654,0.538,0.159,0.325,0.26,0.389,0.166,0.298,0.153,0.33,0.188,0.474,0.214
35,7.045757490560675,7.242,3.756,1.166,0.595,0.16,0.528,0.41,0.254,0.213,0.097,0.272,0.12,0.332,0.216,0.257
36,8.585026652029182,14.341,3.594,0.723,0.769,0.154,0.425,0.345,0.275,0.186,0.048,0.237,0.11,0.312,0.114,0.237
37,8.214670164989233,11.812,3.768,0.73,0.724,0.155,0.449,0.349,0.306,0.191,0.082,0.24,0.129,0.327,0.129,0.255
38,8.346787486224656,172.751,4.809,0.894,0.968,0.154,0.54,0.313,0.314,0.216,0.065,0.267,0.133,0.351,0.149,0.33
39,8.823908740944319,345.287,10.826,2.538,0.963,0.153,0.885,0.491,0.475,0.328,0.243,0.423,0.312,0.389,0.437,0.485
40,8.698970004336019,6.67,4.087,1.057,0.565,0.162,0.525,0.407,0.298,0.19,0.229,0.261,0.177,0.271,0.421,0.274
41,6.823908740944319,7.418,3.829,0.718,0.62,0.162,0.537,0.447,0.284,0.239,0.061,0.302,0.118,0.389,0.124,0.267
42,8.55284196865778,7.265,3.714,0.683,0.623,0.163,0.555,0.473,0.301,0.262,0.054,0.321,0.117,0.418,0.126,0.263
43,7.744727494896693,86.726,5.067,1.584,0.929,0.163,0.152,0.492,0.493,0.481,0.186,0.443,0.291,0.607,0.327,0.274
44,8.886056647693163,7.884,3.076,0.879,0.666,0.161,0.533,0.463,0.289,0.264,0.053,0.317,0.118,0.455,0.12,0.266
45,9.045757490560677,227.918,4.348,1.242,0.976,0.156,0.575,0.432,0.41,0.308,0.175,0.343,0.232,0.374,0.271,0.446
46,8.886056647693163,87.274,77.381,2.275,0.523,0.151,0.075,0.121,0.461,0.037,0.344,0.051,0.365,0.083,0.461,0.163
47,8.0,7.363,3.167,0.868,0.646,0.162,0.541,0.47,0.269,0.251,0.053,0.32,0.113,0.442,0.112,0.271
49,9.221848749616356,8.447,5.28,1.94,0.539,0.151,0.454,0.435,0.449,0.338,0.167,0.394,0.272,0.431,0.405,0.397
50,8.522878745280337,251.325,124.637,2.95,0.663,0.154,0.438,0.947,0.296,1.028,0.225,0.968,0.254,0.913,0.355,0.609
51,8.481486060122112,8.173,6.007,1.039,0.537,0.152,0.421,0.448,0.364,0.335,0.128,0.405,0.194,0.431,0.17,0.296
52,8.275724130399212,259.539,5.341,1.273,0.975,0.156,0.462,0.515,0.436,0.301,0.239,0.363,0.345,0.386,0.371,0.343
53,8.67778070526608,264.537,10.0,1.727,0.958,0.152,0.43,0.414,0.402,0.473,0.139,0.383,0.223,0.401,0.216,0.286
54,8.585026652029182,8.773,5.109,1.005,0.589,0.154,0.395,0.444,0.324,0.269,0.116,0.368,0.17,0.49,0.154,0.28
55,8.585026652029182,11.247,5.555,0.797,0.639,0.153,0.378,0.436,0.281,0.371,0.058,0.384,0.121,0.442,0.13,0.255
56,8.0,74.166,5.755,3.254,0.892,0.155,0.122,0.497,0.442,0.362,0.221,0.386,0.306,0.504,0.27,0.237
57,7.552841968657781,6.822,5.666,1.409,0.491,0.155,0.442,0.489,0.522,0.245,0.261,0.313,0.349,0.328,0.297,0.307
58,7.997833938243493,322.59,6.06,4.293,0.969,0.156,0.779,0.421,0.359,0.515,0.518,0.384,0.342,0.5,0.221,0.536
59,8.3767507096021,8.397,5.447,1.132,0.561,0.154,0.404,0.447,0.407,0.285,0.128,0.375,0.205,0.431,0.2,0.31
60,8.301029995663981,142.882,7.288,1.223,0.944,0.151,0.357,0.456,0.395,0.619,0.195,0.489,0.235,1.059,0.293,0.416
61,7.920818753952375,144.837,7.41,1.271,0.943,0.151,0.169,0.349,0.387,0.189,0.128,0.251,0.208,0.194,0.243,0.241
62,8.769551078621726,168.638,7.656,2.544,0.943,0.148,0.367,0.348,0.457,0.398,0.086,0.375,0.195,0.428,0.276,0.315
