mol_id,PKI,conformations (ns),0,1,2,3,5,8,9,10,20,21,31,32,75,76,100,101,106
1,9.154901959985745,9.99,127.847,3.456,2.033,0.959,0.156,0.202,0.337,0.438,0.487,0.245,0.388,0.289,0.306,0.305,0.326,0.28,0.234
2,9.30102999566398,3.06,8.173,2.955,2.3,0.609,0.156,0.485,0.45,0.346,0.304,0.206,0.346,0.237,0.465,0.193,0.427,0.405,0.414
3,6.214670164989233,2.18,260.669,122.797,1.381,0.677,0.151,0.572,0.741,0.403,0.673,0.137,0.715,0.218,0.509,0.188,0.572,0.412,0.402
4,7.920818753952375,2.97,200.152,9.785,2.785,0.941,0.151,0.418,0.526,0.445,0.566,0.325,0.55,0.351,0.49,0.565,0.463,0.467,0.478
6,7.823908740944319,7.2,191.495,3.283,1.852,0.974,0.157,0.948,0.467,0.368,0.295,0.114,0.344,0.192,0.466,0.21,0.594,0.439,0.512
7,7.207608310501746,7.14,13.208,2.603,0.894,0.791,0.158,0.505,0.455,0.411,0.27,0.127,0.313,0.201,0.453,0.214,0.457,0.289,0.417
8,8.619788758288394,4.46,14.846,2.671,0.85,0.808,0.153,0.482,0.431,0.299,0.265,0.061,0.294,0.125,0.437,0.121,0.404,0.287,0.408
9,7.341988603342887,9.34,7.458,2.875,0.789,0.671,0.165,0.578,0.445,0.315,0.289,0.051,0.328,0.121,0.478,0.113,0.446,0.29,0.405
10,8.698970004336019,1.63,142.722,126.562,2.787,0.525,0.155,0.31,0.6,0.367,0.186,0.278,0.219,0.317,0.667,0.277,0.426,0.306,0.452
12,7.744727494896693,7.2,15.898,2.514,1.401,0.802,0.154,0.527,0.439,0.363,0.228,0.174,0.281,0.21,0.42,0.184,0.443,0.323,0.434
13,7.552841968657781,7.82,13.125,3.314,1.215,0.743,0.153,0.559,0.458,0.433,0.32,0.099,0.343,0.199,0.445,0.204,0.483,0.337,0.452
14,8.017728766960431,4.76,23.484,12.853,3.105,0.595,0.153,0.028,0.557,0.416,0.002,0.006,0.006,0.324,0.014,0.355,0.333,0.201,0.166
15,8.920818753952375,4.31,10.208,2.79,0.936,0.733,0.159,0.501,0.373,0.305,0.215,0.081,0.269,0.139,0.417,0.127,0.393,0.319,0.375
16,7.301029995663981,5.7,89.795,3.187,0.843,0.957,0.159,0.147,0.397,0.37,0.395,0.075,0.369,0.157,0.586,0.167,0.305,0.174,0.271
17,8.537602002101044,7.68,8.162,3.474,0.914,0.65,0.159,0.493,0.438,0.297,0.24,0.075,0.304,0.129,0.286,0.142,0.409,0.378,0.528
19,7.494850021680094,5.14,62.449,12.793,1.186,0.817,0.153,0.081,0.502,0.403,0.542,0.16,0.534,0.216,0.708,0.237,0.328,0.249,0.328
20,7.657577319177793,6.7,338.8,3.734,2.255,0.983,0.147,0.946,0.495,0.421,0.244,0.232,0.33,0.315,0.396,0.299,0.621,0.485,0.554
21,7.958607314841775,4.66,17.586,2.55,1.616,0.808,0.149,0.579,0.421,0.35,0.268,0.104,0.301,0.173,0.458,0.193,0.45,0.326,0.464
22,7.017728766960431,3.49,169.608,4.707,1.099,0.967,0.162,0.298,0.349,0.449,0.375,0.105,0.361,0.205,0.421,0.266,0.365,0.322,0.328
23,8.080921907623926,6.82,237.972,8.022,2.328,0.958,0.153,0.624,0.371,0.431,0.385,0.211,0.351,0.27,0.405,0.288,0.475,0.357,0.359
24,8.769551078621726,5.32,178.333,6.525,1.438,0.957,0.156,0.398,0.356,0.394,0.464,0.084,0.387,0.173,0.383,0.221,0.383,0.322,0.357
25,7.481486060122112,9.45,163.655,3.294,0.928,0.975,0.156,0.528,0.436,0.303,0.5,0.057,0.394,0.119,0.591,0.133,0.422,0.403,0.389
27,7.958607314841775,9.92,122.818,4.54,1.222,0.955,0.153,0.358,0.346,0.459,0.399,0.178,0.337,0.268,0.376,0.286,0.388,0.256,0.305
28,8.031517051446064,4.35,225.271,5.043,2.508,0.968,0.153,0.922,0.48,0.365,0.255,0.241,0.348,0.256,0.258,0.415,0.589,0.509,0.578
30,8.229147988357855,6.27,154.452,18.82,0.939,0.887,0.151,0.231,0.501,0.279,0.553,0.089,0.556,0.14,0.564,0.168,0.337,0.247,0.278
31,8.568636235841012,8.78,196.797,9.129,1.09,0.951,0.156,0.197,0.438,0.432,0.414,0.137,0.385,0.231,0.444,0.252,0.356,0.29,0.268
32,8.022276394711152,8.18,259.665,12.394,0.937,0.951,0.156,0.986,0.473,0.466,0.305,0.172,0.357,0.255,0.338,0.257,0.642,0.498,0.515
