mol_id,PKI,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
1,5.823908740944319,5.0,0.2324179,6.708,3.056,1.041,0.511117,7.69432641,65.827133,132.744812,80.079483
2,6.045757490560675,4.0,0.2139067,6.97,4.296,1.038,0.479674,5.48735302,54.673141,81.169975,98.304123
3,6.1938200260161125,2.0,0.230516,7.14,2.612,1.042,0.505916,3.73786334,47.88744,103.866898,53.159096
4,5.522878745280337,4.0,0.2789457,7.641,4.223,1.062,0.555974,1.47883764,56.430767,91.426201,63.470238
5,5.522878745280337,7.0,0.1744434,7.1,3.76,1.063,0.515549,6.91667023,51.523094,103.79245,93.065292
6,5.522878745280337,5.0,0.1498611,7.481,4.362,1.045,0.579118,4.61771746,64.204254,90.975792,67.207977
7,5.552841968657781,6.0,0.2341168,6.594,3.092,1.038,0.480019,7.00380445,71.754097,95.931473,76.968506
9,5.619788758288394,6.0,0.1580849,6.839,3.628,1.048,0.540448,3.68731757,55.962357,112.990662,47.757252
10,5.180456064458132,7.0,0.1910186,6.69,4.529,1.049,0.506044,1.5818224,52.343094,87.497871,62.788258
11,6.3979400086720375,4.0,0.2475322,6.063,3.147,1.05,0.383291,3.03456828,42.056087,102.968567,84.387428
12,5.6020599913279625,6.0,0.2503155,8.091,4.204,1.042,0.580525,3.57225142,79.289719,138.97908,85.615898
13,5.0,3.0,0.3208014,6.63,4.035,1.029,0.436814,4.95971519,45.885521,110.232712,78.225151
14,5.102372908709558,7.0,0.3559242,7.665,5.242,1.021,0.677167,3.31117151,41.03186,105.961601,120.781113
15,5.795880017344075,8.0,0.2046827,7.051,4.104,1.024,0.562517,3.27931274,37.764675,102.336617,85.532318
16,5.102372908709558,5.0,0.2297805,6.946,4.037,1.028,0.620483,4.89476976,89.285194,116.16983,108.705688
17,6.795880017344075,7.0,0.399407,7.13,3.969,1.037,0.434933,4.33593684,57.752251,98.652069,57.332024
18,7.0,9.0,0.2517795,7.184,4.171,1.039,0.559276,6.33814196,47.180172,113.667427,90.477501
19,5.6020599913279625,5.0,0.227007,7.043,3.936,1.022,0.496201,5.76379761,60.523739,134.935638,96.643944
20,6.301029995663981,7.0,0.3725279,7.148,4.137,1.025,0.465809,4.27972707,53.842255,119.96862,80.967461
21,6.301029995663981,4.0,0.2963555,6.697,4.003,1.03,0.503359,5.49354475,60.515766,93.210999,84.970734
22,5.102372908709558,4.0,0.3015759,7.453,3.901,1.021,0.507119,3.77751849,73.691086,139.865234,72.315567
24,5.795880017344075,6.0,0.2365369,6.769,4.037,1.025,0.522104,5.1225488,59.780411,124.494049,87.068878
25,6.301029995663981,4.0,0.305798,7.661,4.373,1.036,0.530872,3.15683068,54.11203,111.056274,115.742355
26,5.3979400086720375,6.0,0.2388932,6.794,4.002,1.034,0.587193,2.68708399,38.018433,91.770378,74.218765
27,6.102372908709558,5.0,0.2199246,7.22,4.0,1.035,0.485966,5.80941952,77.122421,104.467484,71.046539
28,5.301029995663981,4.0,0.230612,7.881,4.003,1.018,0.576942,5.1603264,81.754532,121.31971,100.421776
29,5.520856752021387,4.0,0.1995272,7.889,4.3,1.021,0.618165,4.73203251,64.725815,164.897034,87.631081
30,7.031517051446065,4.0,0.3819315,9.764,3.866,1.124,0.600811,12.2439686,102.09758,160.181412,138.826263
31,6.366531544420414,10.0,0.2443688,9.212,5.128,1.092,0.607799,8.87570427,89.900253,1059.016968,184.139755
32,6.0,4.0,0.3766721,8.504,5.496,1.075,0.49269,3.24224742,92.420753,1083.989014,217.278168
33,6.0,8.0,0.2887352,8.577,4.959,1.05,0.550987,4.05169662,123.871613,1076.734375,227.17453
34,7.721246399047171,5.0,0.5665186,8.421,3.396,1.152,0.602224,9.63244242,88.009262,114.898857,170.076508
35,6.795880017344075,3.0,0.4964101,8.219,4.852,1.056,0.51977,7.15754157,99.278702,142.801498,216.858154
36,6.0,3.0,0.2094125,9.116,5.089,1.022,0.635119,4.17069668,77.189659,252.944305,168.518845
38,5.2441251443275085,3.0,0.2413478,7.635,3.047,1.021,0.518083,3.6379864,65.544952,116.669159,119.544083
39,6.3979400086720375,4.0,0.1678211,8.345,2.947,1.022,0.622045,4.12873013,101.364319,90.552704,133.311966
40,5.698970004336019,2.0,0.2655696,7.414,3.013,1.018,0.53301,3.69364164,54.700592,74.019005,123.448334
41,6.154901959985743,4.0,0.1043494,8.186,5.19,1.044,0.579264,7.13918459,83.999786,119.847679,136.534119
42,5.508638306165727,4.0,0.2258608,7.926,3.505,1.066,0.494735,8.09519453,68.111603,181.168045,137.70636
43,5.522878745280337,8.0,0.5204113,7.257,4.848,1.012,0.397119,3.31198985,75.259354,112.69603,119.9142
44,6.102372908709558,3.0,0.2176506,7.838,3.776,1.054,0.521761,5.19561938,80.034706,118.076073,177.154709
45,6.721246399047171,5.0,0.3696392,8.351,3.606,1.059,0.538403,5.76012244,72.619476,127.386551,111.150352
46,8.102372908709558,4.0,0.4618321,7.645,4.381,1.059,0.428422,6.39711123,68.739471,161.149216,91.625244
47,5.040958607678906,6.0,0.2201279,7.094,4.162,1.048,0.552912,4.51506665,71.160454,51.816032,87.727875
48,5.42021640338319,5.0,0.2745053,6.986,3.811,1.015,0.434575,3.08596149,49.757038,98.360382,82.708565
49,5.580044251510242,7.0,0.2066291,6.929,4.03,1.03,0.572209,4.53451323,46.294701,77.854111,106.420845
50,8.522878745280337,4.0,0.1742259,7.793,4.757,1.075,0.560155,5.26035593,72.884979,120.774155,87.445862
51,5.329754146925876,5.0,0.2473498,7.216,3.918,1.014,0.531997,4.41145793,73.721077,117.83699,119.912071
52,6.8297382846050425,5.0,0.177032,8.348,4.333,1.04,0.606399,5.50929555,78.919373,153.459808,96.459595
53,6.1938200260161125,4.0,0.2738757,8.47,4.669,1.042,0.632211,5.334849,91.615265,158.441223,116.532913
55,5.978810700930062,5.0,0.2103793,7.337,3.918,1.022,0.59116,5.01723794,50.419064,110.613831,91.872742
56,5.510041520575165,6.0,0.1291073,7.251,4.875,1.018,0.609462,1.09014878,32.153496,114.061478,84.078789
57,7.886056647693163,5.0,0.2477241,7.395,4.801,1.047,0.549043,3.82283334,57.305443,180.535477,105.100838
58,6.764471553092451,7.0,0.276975,8.816,5.204,1.049,0.628439,6.24247695,59.324631,147.24234,118.404053
59,5.441291429466834,8.0,0.2093789,6.965,4.955,1.045,0.517686,1.27388049,63.006256,113.132248,111.753685
60,5.429457060118103,2.0,0.2309103,6.787,1.406,1.012,0.528346,2.51516762,18.46121,130.808167,52.686066
61,6.3979400086720375,6.0,0.3091331,8.282,4.433,1.042,0.586232,7.55644438,73.31002,169.164612,92.396957
62,5.5003129173815966,5.0,0.3196954,7.404,4.741,1.037,0.626673,5.76575269,38.940304,127.814774,59.205864
63,6.0655015487564325,4.0,0.2661107,8.245,4.634,1.05,0.61161,5.95221876,43.221947,175.590149,90.115875
64,7.795880017344075,6.0,0.2824948,7.994,4.936,1.054,0.556578,7.27016505,62.16803,133.12114,125.879654
65,5.480172006224281,4.0,0.3377894,7.038,3.851,1.012,0.477475,3.30726894,47.941162,103.004677,88.214378
66,7.698970004336019,5.0,0.2270358,7.702,4.568,1.051,0.600799,5.40042097,42.502495,160.961243,99.544533
67,5.896196279044043,4.0,0.0359188,7.066,3.817,1.012,0.602879,2.52517803,52.068363,147.700378,44.613503
68,6.832682665251824,7.0,0.3941129,6.955,4.233,1.047,0.441994,3.40442664,63.206543,116.578163,93.764221
69,5.610833915635467,4.0,0.174515,7.387,3.851,1.016,0.603292,2.70567904,46.858135,97.636009,81.893997
70,5.207608310501746,5.0,0.3246534,8.757,3.969,1.073,0.489947,8.2909325,57.627502,130.823975,137.555008
71,5.3979400086720375,5.0,0.3376249,8.832,5.094,1.026,0.582569,1.80209609,75.850586,156.892517,155.330414
73,5.301029995663981,5.0,0.4276234,8.174,3.908,1.095,0.510685,8.14145151,74.227577,147.886261,150.393753
74,5.958607314841775,6.0,0.3037272,8.254,4.25,1.057,0.540106,5.19424351,75.055283,182.824921,100.24559
75,5.522878745280337,6.0,0.2474365,8.081,3.91,1.029,0.554294,3.35431233,50.414719,154.87352,97.816483
76,5.537602002101044,7.0,0.3260771,6.446,3.676,1.014,0.376296,1.64312389,54.090801,120.486427,119.641243
77,5.522878745280337,6.0,0.2007879,8.428,3.877,1.013,0.540219,3.08270058,52.113094,176.275299,90.247154
78,5.522878745280337,7.0,0.2067922,8.067,3.912,1.028,0.53438,4.01459667,43.131264,139.925537,106.965874
80,8.045757490560675,8.0,0.3966566,7.166,5.43,1.039,0.413547,1.27406542,53.239059,157.71254,124.285637
81,8.190440285364732,5.0,0.3154715,7.273,4.81,1.058,0.525415,6.47230053,72.49118,119.968376,71.32328
82,7.920818753952375,3.0,0.4222913,6.714,4.581,1.068,0.3877,5.02371768,54.728745,84.195999,70.998886
83,7.939302159646388,6.0,0.2514891,8.07,4.903,1.075,0.540438,8.64329681,45.426346,122.316872,72.750473
86,7.698970004336019,4.0,0.176674,7.163,3.623,1.045,0.62834,5.90887443,68.909203,123.494926,101.468063
88,6.376750709602099,6.0,0.2536194,6.587,4.027,1.056,0.531702,4.08532005,30.791182,74.976624,97.030792
89,7.522878745280337,5.0,0.2139639,6.605,3.651,1.052,0.540693,5.78170241,53.50185,134.435852,61.04977
90,8.0,4.0,0.219346,6.306,4.161,1.056,0.398869,6.64824371,53.39069,103.893051,81.658554
91,7.045757490560675,5.0,0.1928369,6.895,3.826,1.044,0.60094,4.21733327,61.562248,79.48291,72.156342
92,7.221848749616356,8.0,0.2348161,7.027,3.63,1.047,0.550021,5.01406352,36.353371,99.544205,94.720268
93,5.229147988357856,5.0,0.1790956,5.975,3.497,1.04,0.475129,4.71901176,101.06398,119.88765,69.253639
94,7.522878745280337,8.0,0.1863434,7.231,3.935,1.044,0.579154,5.48710082,51.429672,89.672272,67.150917
95,5.721246399047171,6.0,0.2267294,6.753,3.537,1.048,0.537182,3.50428617,58.07917,97.38208,114.188072
100,4.721246399047171,4.0,0.2182959,6.088,2.98,1.025,0.430281,2.46043527,30.048695,127.74823,66.143715
101,5.721246399047171,8.0,0.1400313,7.274,3.683,1.02,0.484673,4.7530965,36.674713,156.22052,182.688553
103,6.214670164989233,6.0,0.1400762,7.854,4.814,1.043,0.534258,3.51876807,66.617958,128.301361,87.050247
104,8.0,6.0,0.2131348,7.894,4.952,1.04,0.59085,4.79039094,57.562881,132.983612,78.857796
105,7.096910013008056,7.0,0.2265581,7.69,4.95,1.048,0.573054,3.95936815,64.485832,111.009857,83.381447
106,6.614393726401688,6.0,0.1549873,8.152,4.95,1.037,0.667153,3.94316928,54.031883,86.467041,97.816002
107,6.431798275933005,10.0,0.3580813,7.289,5.385,1.063,0.460572,11.0606386,62.315125,102.0093,103.272705
108,6.494850021680094,6.0,0.2929609,8.38,4.95,1.055,0.559457,7.85449723,68.769867,135.255646,100.889053
109,7.096910013008056,7.0,0.1464927,7.85,4.884,1.049,0.598988,5.31737228,62.77449,121.490395,92.361282
110,6.376750709602099,6.0,0.1982684,7.097,4.453,1.044,0.535284,6.05819316,48.238255,104.176956,92.199799
112,5.037630664329979,6.0,0.2831227,7.479,5.189,1.048,0.53176,4.93205118,73.974564,134.265579,76.578659
113,5.476253533188435,3.0,0.4689837,7.114,4.317,1.018,0.419243,1.44836909,59.366035,136.232956,109.126053
114,5.671620396561262,6.0,0.2387872,8.503,4.466,1.044,0.603289,6.20047057,58.380051,146.183609,116.277702
115,5.111259039317107,4.0,0.2697747,8.569,4.499,1.053,0.640145,6.6968916,61.197079,190.060791,74.705513
116,7.501689446210399,4.0,0.2660037,6.705,3.596,1.077,0.54621,5.2200415,37.924286,97.742928,49.433693
117,5.698970004336019,6.0,0.2489365,6.947,3.426,1.1,0.546896,7.16724867,46.084671,94.927414,53.916466
118,6.301029995663981,6.0,0.2003056,6.883,3.156,1.061,0.518123,8.24543246,59.201527,82.680496,45.064213
119,6.0,4.0,0.2487547,7.002,3.29,1.048,0.529101,5.79174599,26.423286,100.318962,84.49115
120,5.361510743045363,6.0,0.2848061,7.667,4.533,1.056,0.555391,7.82617476,59.441757,108.898735,85.346054
121,5.3979400086720375,6.0,0.1922365,8.508,4.6,1.02,0.612902,3.18991962,68.167999,134.400909,98.145752
122,6.214670164989233,6.0,0.5441208,7.533,4.771,1.034,0.439356,7.05787152,68.679741,136.952454,122.848724
123,5.276544327964814,8.0,0.4249602,7.55,4.567,1.045,0.465989,8.36971063,81.688576,104.18486,176.05249
124,5.251811972993799,8.0,0.1784201,8.317,4.869,1.05,0.720193,7.62663818,86.296692,102.299561,95.542778
125,6.301029995663981,6.0,0.5149271,6.945,4.267,1.037,0.423073,3.03610919,75.467453,152.57811,130.585358
126,5.309803919971486,7.0,0.5254927,7.685,4.465,1.05,0.434727,3.62039011,69.480347,121.977081,163.149414
127,5.651695136951839,5.0,0.2574998,8.347,4.621,1.024,0.624883,1.73922543,51.156616,105.705856,117.859497
128,6.013228265733755,5.0,0.1984887,7.283,3.047,1.014,0.49714,3.06502554,64.802094,80.328232,77.748215
129,7.522878745280337,5.0,0.2089251,8.775,3.942,1.059,0.628394,7.55974186,106.158714,127.27404,169.49086
130,7.397940008672037,4.0,0.2825316,9.064,6.222,1.034,0.590882,3.61088418,104.899155,151.622635,183.361755
131,6.6777807052660805,8.0,0.225935,8.416,6.051,1.036,0.537244,5.01794551,83.217293,125.117668,167.813293
132,7.397940008672037,6.0,0.2074047,9.075,4.013,1.012,0.596403,4.29124087,82.368706,97.859863,120.596718
134,6.958607314841775,9.0,0.2928111,7.92,6.053,1.027,0.501167,3.02431901,78.151779,112.448532,138.427475
135,7.221848749616356,6.0,0.2283834,9.469,2.88,1.024,0.642175,5.45557221,87.278,115.944115,125.424255
136,7.154901959985743,2.0,0.3377292,9.021,2.913,1.028,0.567139,2.7394299,83.328239,90.417572,127.51944
137,7.154901959985743,5.0,0.1438106,8.929,4.152,1.021,0.624063,5.39661309,81.837265,130.004913,75.801598
139,6.251811972993799,3.0,0.2593248,8.874,3.114,1.034,0.590321,4.74155754,104.486023,135.127075,106.966415
140,7.522878745280337,9.0,0.2731308,9.064,4.955,1.014,0.585883,1.4375405,78.700348,150.275894,154.333923
142,6.309803919971486,6.0,0.1836929,9.191,5.234,1.011,0.618933,1.63727562,69.234764,128.993912,112.173149
143,6.455931955649724,7.0,0.1443938,8.276,5.089,1.02,0.603608,4.93580402,68.183304,138.666809,125.057205
144,6.795880017344075,3.0,0.2918804,8.186,2.693,1.028,0.558114,3.35599634,83.328934,88.591515,121.37941
145,6.267606240177032,4.0,0.2113061,8.558,2.545,1.033,0.59238,5.45454951,107.706635,99.595047,109.347153
146,7.522878745280337,4.0,0.3387794,7.877,3.229,1.029,0.560569,4.09176078,91.167862,94.645988,115.427505
147,7.154901959985743,3.0,0.1703748,8.453,3.013,1.022,0.630108,5.16194576,108.961678,141.25798,140.541351
148,8.0,5.0,0.3660306,8.301,2.98,1.023,0.532715,2.68039025,61.994419,91.639511,121.219482
149,6.251811972993799,6.0,0.1990023,7.424,3.013,1.015,0.493855,1.97931685,72.56955,87.036911,106.461334
150,7.301029995663981,4.0,0.2615538,8.463,2.947,1.017,0.59595,2.04039374,87.516129,121.529488,105.388321
151,6.958607314841775,6.0,0.2144665,8.433,3.013,1.03,0.592992,3.77358592,64.188255,67.45359,120.025711
155,6.585026652029182,7.0,0.3153542,6.875,4.134,1.055,0.434633,5.15138497,128.580948,108.86319,101.895218
156,6.508638306165727,8.0,0.3626154,6.825,4.171,1.053,0.434303,5.35166967,47.893703,128.651367,84.698524
158,7.045757490560675,6.0,0.2946698,7.064,4.17,1.045,0.424989,4.79619644,69.587074,110.41671,86.395592
159,5.586700235918748,6.0,0.3823317,8.128,4.271,1.042,0.467463,5.97092723,65.381981,114.660149,102.931656
160,7.522878745280337,5.0,0.2363951,6.8,4.438,1.037,0.414599,6.48606389,63.905121,989.743774,99.480957
162,7.096910013008056,5.0,0.3798475,8.107,4.305,1.042,0.537954,5.43531269,68.148102,193.346283,129.237076
163,5.43533393574791,8.0,0.3118373,7.628,4.172,1.051,0.461393,3.54199083,66.245598,173.240479,126.107323
164,6.721246399047171,6.0,0.2023879,7.331,4.23,1.084,0.439837,7.34919116,85.525948,192.168182,105.582863
165,7.522878745280337,6.0,0.3990928,7.472,4.198,1.056,0.454586,5.17531486,68.178757,177.273682,116.985191
166,5.619788758288394,4.0,0.2246097,7.363,4.116,1.053,0.492759,2.36856948,51.765839,108.675865,89.06311
167,5.187086643357144,3.0,0.2438765,6.884,3.978,1.025,0.489152,2.37822317,40.248703,68.518661,98.332939
168,5.337242168318426,7.0,0.3222418,7.782,3.911,1.03,0.481132,3.01873275,42.284424,72.110886,88.252838
169,5.619788758288394,2.0,0.2327784,7.726,3.946,1.028,0.553704,4.46717883,83.428551,102.916428,95.168098
170,5.769551078621726,4.0,0.3217969,7.754,3.877,1.078,0.49674,3.42216507,60.681747,85.991234,85.917809
171,5.6020599913279625,3.0,0.2388987,7.888,4.012,1.029,0.558863,4.38859957,69.91053,111.994415,113.202385
