mol_id,PKI,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
1,5.823908740944319,4.0,0.1043337,7.254,3.458,1.04,0.580051,6.19229355,70.82122,108.970627,49.146549
2,6.045757490560675,6.0,0.2025644,6.726,4.497,1.035,0.532915,4.09056248,55.234882,125.680725,84.32737
3,6.1938200260161125,2.0,0.1425797,6.769,2.545,1.042,0.512515,5.9031184,59.459751,95.903526,62.275513
4,5.522878745280337,6.0,0.3004991,7.105,3.961,1.062,0.526737,3.69265069,68.575821,82.421951,62.632927
5,5.522878745280337,7.0,0.2204869,7.023,3.827,1.064,0.530598,5.14215275,48.015732,75.241287,100.500938
6,5.522878745280337,5.0,0.2529123,7.4,4.631,1.046,0.551075,3.21023817,53.780266,105.466614,80.740639
7,5.552841968657781,7.0,0.1790966,6.544,3.358,1.035,0.480895,7.16410766,55.276783,88.626381,62.274128
9,5.619788758288394,3.0,0.1377072,7.141,3.728,1.047,0.54279,3.55209552,61.129692,152.888458,47.842796
10,5.180456064458132,8.0,0.1789206,7.174,4.261,1.053,0.466088,4.45203858,62.235069,147.537979,71.23674
11,6.3979400086720375,4.0,0.2879857,6.837,3.08,1.048,0.474249,6.67348765,65.698372,116.832466,71.639664
12,5.6020599913279625,5.0,0.2448179,7.459,4.238,1.041,0.622749,4.49019154,69.79512,107.402451,84.213379
13,5.0,7.0,0.1997697,6.692,4.071,1.031,0.572946,3.22232662,48.681633,127.90741,91.505577
14,5.102372908709558,6.0,0.2961561,6.715,5.073,1.02,0.446076,3.07960003,73.517387,152.154816,137.15448
15,5.795880017344075,7.0,0.277551,6.572,4.104,1.024,0.513743,2.69157422,61.391361,128.702332,65.600174
16,5.102372908709558,8.0,0.3031168,6.536,3.901,1.031,0.495004,2.16450403,54.870544,98.696709,91.92778
17,6.795880017344075,7.0,0.3414601,7.204,4.069,1.036,0.48898,3.82773967,30.348698,102.391388,92.145927
18,7.0,4.0,0.2568152,7.392,3.968,1.036,0.57589,6.43594134,66.387604,129.065552,82.692459
19,5.6020599913279625,8.0,0.2314476,6.904,4.104,1.019,0.512905,3.88688473,85.094833,146.525497,67.052765
20,6.301029995663981,6.0,0.2823239,7.301,4.002,1.02,0.531465,4.00496525,50.038673,102.693802,68.07753
21,6.301029995663981,6.0,0.3642398,6.501,4.171,1.028,0.474255,5.62171574,64.591217,145.102554,89.554398
22,5.102372908709558,3.0,0.2226874,7.924,4.171,1.02,0.640343,1.65751958,68.754532,120.495789,97.44397
24,5.795880017344075,4.0,0.2308828,6.381,4.069,1.026,0.523654,3.51122838,61.105652,121.786758,79.590988
25,6.301029995663981,5.0,0.2447813,7.645,4.372,1.04,0.628742,4.30766299,81.933868,120.2789,96.745232
26,5.3979400086720375,7.0,0.2877335,6.832,4.204,1.034,0.471804,4.97878593,46.931644,101.136368,85.833893
27,6.102372908709558,6.0,0.1842837,7.081,4.339,1.035,0.563111,5.83570697,58.130211,85.859627,83.360489
28,5.301029995663981,8.0,0.2144995,7.98,4.135,1.017,0.599677,2.94496634,63.958366,165.549072,73.561424
29,5.520856752021387,6.0,0.3521661,7.599,4.366,1.02,0.520925,3.3906231,63.475395,115.299889,107.632614
30,7.031517051446065,4.0,0.2746531,9.677,3.932,1.125,0.569509,12.624204,93.935989,191.172714,118.648727
31,6.366531544420414,6.0,0.2405968,8.352,4.857,1.09,0.533678,5.5038753,101.706314,1021.18335,206.863403
32,6.0,8.0,0.3200079,9.683,5.426,1.08,0.564022,8.48191203,70.985703,1021.823364,211.541275
33,6.0,9.0,0.2373343,9.095,5.095,1.054,0.568123,4.05243376,89.21991,1030.053467,261.270905
34,7.721246399047171,6.0,0.3416102,9.196,3.398,1.152,0.572786,7.53934109,84.45723,179.01947,161.964844
35,6.795880017344075,4.0,0.425013,8.829,5.693,1.055,0.601792,6.8203026,103.672112,203.038635,222.484009
36,6.0,2.0,0.1343079,9.341,5.156,1.021,0.644835,3.81722477,87.274338,237.632477,164.700104
38,5.2441251443275085,4.0,0.1617394,7.659,2.913,1.023,0.540301,3.78441889,94.283493,109.738663,121.221664
