mol_id,PKI,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
26,5.3979400086720375,9.0,0.2102873,7.212,4.271,1.033,0.542123,5.24672783,81.045517,115.226868,69.281296
27,6.102372908709558,6.0,0.263963,7.317,4.002,1.035,0.635199,6.50328407,41.775448,110.997879,73.132004
28,5.301029995663981,7.0,0.2766339,7.757,4.001,1.017,0.588393,5.21074338,57.81604,155.949249,100.884933
29,5.520856752021387,5.0,0.2214591,8.421,4.367,1.02,0.597998,2.72016287,96.81208,145.365311,99.114616
30,7.031517051446065,4.0,0.5435946,8.612,3.597,1.127,0.553928,8.51197661,103.913361,221.566132,147.600174
31,6.366531544420414,7.0,0.3600984,8.921,4.993,1.091,0.575579,8.6318393,104.299362,1044.856201,232.272263
32,6.0,4.0,0.2279491,9.47,5.529,1.08,0.593849,4.35705898,94.859909,1003.762756,219.500549
33,6.0,8.0,0.2326617,9.132,5.162,1.051,0.558217,6.15126879,118.309052,1019.186157,215.094406
34,7.721246399047171,3.0,0.4631791,8.554,3.465,1.152,0.528477,8.52523688,86.894127,159.742676,161.182175
35,6.795880017344075,5.0,0.4789364,7.611,5.456,1.055,0.465477,8.04334177,96.872116,215.640747,242.894684
36,6.0,4.0,0.1862316,9.176,5.056,1.021,0.632432,4.38848631,71.324844,243.220169,199.859299
38,5.2441251443275085,6.0,0.2099059,7.606,2.947,1.022,0.551005,1.20328046,56.814346,83.817368,141.25827
39,6.3979400086720375,3.0,0.2797205,8.07,2.98,1.021,0.595752,3.41075751,123.681366,71.875732,136.873947
40,5.698970004336019,5.0,0.2177081,8.138,2.98,1.017,0.577147,3.02268749,59.544636,109.948341,122.005898
41,6.154901959985743,1.0,0.264067,8.62,5.123,1.043,0.519636,5.22638329,60.070045,144.089432,158.31723
42,5.508638306165727,5.0,0.2315509,7.644,3.606,1.066,0.489936,8.81971931,48.80162,128.028259,133.444412
43,5.522878745280337,6.0,0.3603283,7.642,4.921,1.012,0.509727,2.87563622,102.596313,114.626556,138.592361
44,6.102372908709558,4.0,0.1355906,7.797,3.675,1.055,0.513182,6.37026211,55.776283,147.634933,169.589554
45,6.721246399047171,4.0,0.2300162,9.466,3.672,1.06,0.572495,7.1824158,67.505096,139.748108,134.868576
46,8.102372908709558,3.0,0.2172451,8.303,4.434,1.06,0.566107,3.9603289,66.144424,177.213715,111.261452
47,5.040958607678906,5.0,0.2331158,6.703,4.296,1.049,0.542654,3.75482316,64.451355,118.000534,79.711655
48,5.42021640338319,5.0,0.2388859,7.464,4.079,1.015,0.513651,1.460546,54.173054,106.362617,109.693115
49,5.580044251510242,8.0,0.2715171,6.511,3.861,1.031,0.427514,2.42426565,52.044563,124.556473,112.646126
50,8.522878745280337,3.0,0.2486476,7.951,4.696,1.077,0.529395,9.22946098,75.456573,133.796051,69.574501
51,5.329754146925876,4.0,0.392169,5.599,3.918,1.014,0.367362,3.17650839,31.799438,118.730354,135.407745
52,6.8297382846050425,5.0,0.2638626,7.19,4.501,1.04,0.550226,4.38149171,55.304291,127.22467,101.658798
53,6.1938200260161125,8.0,0.2936042,7.882,4.602,1.043,0.555095,6.73864221,101.221939,125.680046,119.361702
55,5.978810700930062,5.0,0.3780727,6.334,3.884,1.023,0.420769,2.60643342,57.670467,98.485733,125.648468
56,5.510041520575165,6.0,0.2401235,7.145,4.708,1.018,0.566991,2.72890813,48.885582,114.117737,101.04847
57,7.886056647693163,5.0,0.2646875,8.087,4.533,1.045,0.602227,6.14732011,44.939873,144.914505,103.699081
58,6.764471553092451,7.0,0.2997486,7.83,4.801,1.05,0.558391,5.23699168,89.010147,199.815231,87.137009
59,5.441291429466834,12.0,0.1798133,6.709,4.822,1.047,0.518111,5.20967076,48.670448,139.673233,90.729424
60,5.429457060118103,2.0,0.2379451,6.943,1.674,1.012,0.530261,2.60801889,22.256664,117.149055,60.518181
61,6.3979400086720375,6.0,0.1680303,8.275,4.736,1.043,0.662034,4.41710588,47.024464,147.112946,117.823303
62,5.5003129173815966,6.0,0.2847112,7.508,4.674,1.036,0.610391,5.51923003,68.450043,165.635986,80.323059
63,6.0655015487564325,4.0,0.2244106,9.026,4.701,1.05,0.669848,5.11301032,108.861313,153.244125,102.89888
64,7.795880017344075,6.0,0.2556002,7.162,5.002,1.056,0.546851,5.97161688,109.565796,151.268555,95.085899
65,5.480172006224281,4.0,0.181756,7.479,3.851,1.012,0.546068,2.33052171,49.818409,184.337189,43.272011
66,7.698970004336019,8.0,0.1840371,7.982,4.903,1.05,0.597647,6.85906831,80.592194,129.442413,123.737167
67,5.896196279044043,6.0,0.1519437,7.226,3.75,1.012,0.578121,2.81023951,62.670486,176.40715,51.633347
68,6.832682665251824,6.0,0.2432497,7.696,4.468,1.047,0.558748,5.95966652,90.53035,98.443329,113.843246
69,5.610833915635467,4.0,0.188732,7.458,3.851,1.017,0.587774,2.77333903,58.577518,117.509933,104.83165
70,5.207608310501746,5.0,0.1602239,8.918,3.829,1.069,0.578826,9.0379359,41.944252,154.939087,140.052307
71,5.3979400086720375,5.0,0.3298998,8.969,4.485,1.025,0.592634,3.9624511,81.92514,159.485687,149.506775
73,5.301029995663981,4.0,0.390303,8.356,3.937,1.096,0.494134,9.1906402,79.139847,161.883423,162.168808
74,5.958607314841775,4.0,0.3357469,7.982,4.339,1.06,0.533991,4.48764083,64.634819,216.804169,92.020309
75,5.522878745280337,7.0,0.2732888,8.66,4.114,1.03,0.587852,3.98018786,58.016331,147.299393,127.895935
76,5.537602002101044,3.0,0.3246343,6.124,3.506,1.013,0.379326,2.65025405,51.191502,164.268005,80.758797
77,5.522878745280337,5.0,0.2461319,8.047,3.879,1.014,0.557202,3.07241605,73.170334,168.544571,99.922493
78,5.522878745280337,8.0,0.2764486,7.513,4.012,1.027,0.523625,2.12255143,67.380104,151.553131,110.779709
80,8.045757490560675,9.0,0.2187648,7.838,5.253,1.04,0.536536,5.36012227,50.653294,120.033981,126.057304
81,8.190440285364732,5.0,0.2610921,7.559,4.649,1.059,0.586203,2.93606252,46.488304,111.613152,60.680676
82,7.920818753952375,3.0,0.2985899,7.578,4.407,1.067,0.493187,8.86435969,56.289165,131.710281,92.633904
83,7.939302159646388,3.0,0.3052887,6.949,4.823,1.07,0.472108,9.39119525,76.692474,106.076424,57.72699
86,7.698970004336019,4.0,0.1580246,6.983,3.697,1.045,0.642569,5.81262317,38.313183,90.034454,99.932419
88,6.376750709602099,6.0,0.3137621,6.826,4.033,1.056,0.496422,5.34537027,44.996109,70.844078,93.46286
89,7.522878745280337,6.0,0.2611481,6.724,3.444,1.051,0.509881,4.67377432,55.000561,73.044182,60.878807
90,8.0,6.0,0.2257371,5.944,3.933,1.054,0.389219,7.45927728,63.861649,123.88649,110.247238
91,7.045757490560675,6.0,0.3703959,6.781,3.719,1.044,0.472322,3.46240049,74.773918,94.107704,99.798264
92,7.221848749616356,5.0,0.1390693,6.76,3.496,1.047,0.600675,6.79886786,45.841564,89.911194,61.510883
93,5.229147988357856,4.0,0.1761889,6.048,3.599,1.041,0.548432,6.47134142,54.701233,67.08696,64.848816
94,7.522878745280337,6.0,0.3110089,6.812,3.865,1.042,0.491038,6.52862669,55.422295,96.647583,68.356499
95,5.721246399047171,6.0,0.1469676,6.893,3.765,1.047,0.600479,3.87228054,43.293655,118.209885,77.736046
100,4.721246399047171,1.0,0.2124814,6.953,2.913,1.023,0.534341,5.38712665,53.832272,115.807465,81.570335
101,5.721246399047171,6.0,0.2382534,7.072,3.616,1.02,0.466694,3.48911587,23.021917,164.354935,186.5327
103,6.214670164989233,4.0,0.2843186,6.819,4.546,1.04,0.432886,5.79393294,70.775375,127.02449,85.764229
104,8.0,7.0,0.3746525,6.921,4.917,1.04,0.447157,5.75728585,48.151672,139.724319,87.822609
105,7.096910013008056,7.0,0.346322,7.253,4.581,1.048,0.539907,6.20880662,61.467804,116.776489,65.150406
106,6.614393726401688,6.0,0.2996542,7.169,4.984,1.037,0.556718,3.48344531,47.675842,95.641739,92.765549
107,6.431798275933005,9.0,0.3099975,7.454,4.945,1.062,0.634753,6.08585473,43.506901,85.548149,108.485748
108,6.494850021680094,6.0,0.4426174,7.033,3.807,1.056,0.398577,4.77722032,64.918533,109.475006,111.242783
109,7.096910013008056,8.0,0.2015436,7.399,4.919,1.046,0.532718,4.63470485,65.315018,130.755432,114.632652
110,6.376750709602099,5.0,0.4258419,6.086,4.282,1.044,0.374223,3.91370451,45.374573,110.118027,119.321716
112,5.037630664329979,8.0,0.2318713,8.507,5.557,1.047,0.644259,7.1019127,72.606789,145.453842,75.136604
113,5.476253533188435,2.0,0.5253482,7.175,4.181,1.018,0.400123,3.86959365,72.61982,162.07605,102.730324
114,5.671620396561262,1.0,0.3193234,7.441,4.331,1.044,0.532606,4.61299751,74.021118,170.946411,153.012177
115,5.111259039317107,5.0,0.319073,7.211,4.195,1.052,0.399574,5.70503323,45.403042,218.856201,114.366913
116,7.501689446210399,5.0,0.2291604,6.549,3.762,1.075,0.486,6.14829079,44.544998,112.390839,63.24165
117,5.698970004336019,4.0,0.2446693,7.113,3.461,1.11,0.508843,1.73941995,68.819298,83.516129,60.637062
118,6.301029995663981,4.0,0.232163,6.705,3.492,1.059,0.543598,4.63491055,61.911625,109.204636,61.475922
119,6.0,3.0,0.1817883,6.996,3.527,1.051,0.522808,5.52302439,46.925785,90.176682,71.712624
120,5.361510743045363,5.0,0.3912283,7.136,4.43,1.053,0.450391,1.92714929,64.646652,126.071152,115.114296
121,5.3979400086720375,5.0,0.279417,7.791,4.332,1.02,0.544311,5.23002905,81.354599,124.350906,102.043579
122,6.214670164989233,6.0,0.2114122,8.431,4.903,1.035,0.634317,4.39672073,49.672626,127.481491,96.812973
123,5.276544327964814,7.0,0.2929639,7.652,4.668,1.044,0.574597,9.37838319,64.173134,129.612854,144.770111
124,5.251811972993799,8.0,0.2826069,8.367,4.602,1.051,0.655427,6.7243674,56.80658,127.688507,103.911377
125,6.301029995663981,8.0,0.4405858,7.477,4.299,1.038,0.446114,4.57145091,96.029503,226.270172,109.299034
126,5.309803919971486,7.0,0.4797069,8.371,4.533,1.049,0.478346,7.38126155,95.046585,125.454742,133.563385
127,5.651695136951839,6.0,0.4378401,7.927,4.386,1.022,0.494826,3.71842936,70.352814,94.838142,107.742432
128,6.013228265733755,4.0,0.2285214,7.199,3.047,1.013,0.541727,1.46789196,85.062469,71.396873,99.263565
129,7.522878745280337,4.0,0.2974734,8.528,4.078,1.059,0.57566,4.62164228,99.862389,140.774628,108.172691
130,7.397940008672037,7.0,0.2060066,9.375,6.152,1.033,0.655206,6.40271475,103.057541,150.848938,120.57814
131,6.6777807052660805,6.0,0.1965517,9.2,6.355,1.037,0.553609,8.10251655,79.881165,118.033371,117.606926
132,7.397940008672037,3.0,0.248789,9.102,3.942,1.012,0.588995,3.74794382,88.621117,119.148651,116.654861
134,6.958607314841775,7.0,0.251015,8.068,6.086,1.027,0.485952,4.31085603,77.464058,137.398102,97.253166
135,7.221848749616356,5.0,0.2878765,8.379,2.947,1.022,0.618633,4.56250358,117.090225,149.478378,96.586746
136,7.154901959985743,6.0,0.2497131,8.826,3.013,1.029,0.619549,4.14624582,86.450211,143.74939,105.82695
137,7.154901959985743,5.0,0.2700713,8.894,4.018,1.021,0.54789,1.10796764,70.214005,95.45652,68.574532
139,6.251811972993799,4.0,0.2260537,9.016,2.913,1.034,0.60774,5.12021966,128.098557,99.233467,108.469818
140,7.522878745280337,5.0,0.2356601,8.904,5.156,1.014,0.588549,1.94845154,99.097,136.924286,173.309753
142,6.309803919971486,8.0,0.2533727,9.259,5.234,1.011,0.597972,2.70309507,77.421883,132.275269,128.166672
143,6.455931955649724,5.0,0.1856927,8.674,5.123,1.02,0.556837,2.27083801,107.330482,158.750275,126.234009
144,6.795880017344075,2.0,0.3101175,8.06,2.693,1.028,0.563758,2.78630671,101.5839,130.420929,136.836594
145,6.267606240177032,4.0,0.286656,8.56,2.612,1.033,0.545896,3.53159506,61.676804,84.786613,118.112137
146,7.522878745280337,3.0,0.3267559,8.041,3.262,1.027,0.559034,6.40371644,129.316696,128.010239,121.0784
147,7.154901959985743,4.0,0.2654763,8.46,3.114,1.023,0.593939,1.4716556,71.947266,143.643143,90.459991
148,8.0,5.0,0.3187976,8.922,2.88,1.023,0.607823,4.41431978,80.738174,148.52533,135.100601
149,6.251811972993799,4.0,0.20555,7.44,2.947,1.015,0.466173,2.232043,80.291374,119.77739,84.477356
150,7.301029995663981,3.0,0.1755661,9.118,3.047,1.017,0.657364,4.34101731,127.45961,102.250137,127.336197
151,6.958607314841775,4.0,0.2783132,8.162,2.98,1.029,0.582927,5.39962246,90.038132,113.68708,83.664444
155,6.585026652029182,5.0,0.2941293,7.18,4.337,1.057,0.424597,3.3413136,84.679558,111.803024,130.819443
156,6.508638306165727,6.0,0.47233,6.083,4.641,1.053,0.369548,5.50923028,48.066216,116.366638,90.769455
158,7.045757490560675,8.0,0.3060297,7.007,4.104,1.044,0.439821,5.00570078,56.049953,148.13353,105.942619
159,5.586700235918748,5.0,0.395882,6.949,4.371,1.042,0.419702,4.85119683,74.525322,170.398132,105.026932
160,7.522878745280337,6.0,0.2387516,7.441,4.069,1.037,0.452457,5.5816354,61.862568,996.189026,94.243408
162,7.096910013008056,5.0,0.3759872,7.779,4.337,1.045,0.506964,5.03572637,64.889702,177.65213,147.203979
163,5.43533393574791,4.0,0.3266135,7.678,4.507,1.053,0.458313,6.57189962,66.407394,193.871613,173.878922
164,6.721246399047171,4.0,0.1508106,7.934,4.096,1.081,0.48869,5.07333185,68.909531,156.993271,144.415436
165,7.522878745280337,6.0,0.237107,7.932,4.165,1.058,0.455854,5.0214612,69.969124,170.375229,117.97657
166,5.619788758288394,3.0,0.3363863,6.83,3.648,1.056,0.404624,2.50451154,62.78717,119.299057,93.520576
167,5.187086643357144,4.0,0.2780646,7.766,4.082,1.027,0.490989,2.63510782,45.221161,82.530075,124.284103
168,5.337242168318426,4.0,0.2793941,7.631,4.148,1.031,0.487328,2.91572023,47.785213,64.317375,82.419327
169,5.619788758288394,4.0,0.1903952,7.77,4.046,1.026,0.577794,3.36654313,46.710159,85.974808,74.406288
170,5.769551078621726,8.0,0.2387421,8.126,4.046,1.078,0.57175,6.55653738,50.949451,82.928009,104.940201
171,5.6020599913279625,3.0,0.1646574,7.72,4.182,1.028,0.589756,1.18868827,85.04834,106.32579,139.440186
172,5.6020599913279625,3.0,0.2296149,7.984,3.977,1.011,0.465151,3.34881874,67.501633,106.064766,94.991409
173,5.6020599913279625,3.0,0.1824673,7.609,4.015,1.018,0.557868,2.08465898,64.07769,86.127594,88.779778
174,5.853871964321762,7.0,0.3825434,7.973,4.079,1.027,0.480486,5.21236169,38.573818,61.34655,92.813461
175,5.619788758288394,8.0,0.1564401,8.325,5.786,1.025,0.554366,7.4433115,66.446548,121.738159,101.755005
176,5.619788758288394,4.0,0.3199055,7.917,4.046,1.034,0.505792,4.37346842,87.242149,93.201385,94.032097
178,5.657577319177793,4.0,0.2795207,7.871,3.979,1.052,0.582358,6.15251658,55.921333,100.378029,115.156441
179,5.221848749616356,5.0,0.3391066,8.073,4.283,1.046,0.543548,3.38255557,60.117172,94.485115,103.622559
180,5.075720713938118,6.0,0.1568967,6.978,4.012,1.051,0.479603,5.516007,52.096237,78.358437,82.18367
181,7.823908740944319,7.0,0.4417382,6.385,4.031,1.03,0.401617,7.27426109,75.85083,100.044327,84.557991
182,8.154901959985743,3.0,0.4410627,6.014,3.482,1.017,0.352089,3.08595944,54.705631,129.071732,68.184639
183,7.795880017344075,5.0,0.4545276,6.77,3.583,1.024,0.412657,3.3313463,51.083332,119.609764,72.827713
184,7.008773924307505,6.0,0.3082515,7.216,3.616,1.023,0.481534,2.33057629,52.388279,114.666199,80.380737
185,7.086186147616283,7.0,0.180042,7.841,5.504,1.056,0.648017,4.56848763,42.911243,82.242088,57.439476
186,5.0,8.0,0.2624823,6.676,4.955,1.053,0.476123,6.82291359,52.687393,92.298531,97.410927
187,5.980468315468745,4.0,0.1995307,6.753,3.717,1.027,0.52195,2.52483327,48.230511,100.036133,66.721558
188,6.34008379993015,9.0,0.3075142,7.158,5.19,1.047,0.512878,2.7113091,58.421249,98.859497,92.505806
189,7.327902142064283,7.0,0.2405376,7.657,4.587,1.036,0.564042,4.73375327,64.314423,98.264244,150.625702
190,8.221848749616356,4.0,0.4595318,7.409,3.516,1.015,0.42146,2.30680676,84.655937,124.078423,115.769363
191,7.468521082957745,5.0,0.3492724,6.713,3.817,1.018,0.40592,4.97251621,85.866806,116.681854,90.422943
193,9.0,6.0,0.3836382,6.826,3.616,1.013,0.405526,1.03484129,55.825272,102.355606,108.047241
194,8.698970004336019,7.0,0.472462,6.531,4.755,1.015,0.400818,3.10926553,65.948242,138.688232,135.68306
195,8.096910013008056,5.0,0.1547673,7.991,3.884,1.014,0.526603,3.83908877,41.550922,117.542374,89.577461
196,8.301029995663981,4.0,0.4278201,6.895,3.75,1.027,0.388764,4.55435436,70.835266,118.886856,119.197289
197,7.154901959985743,4.0,0.4948747,7.261,3.08,1.014,0.397969,2.3007327,91.315308,155.278549,93.176208
198,7.2839966563652,5.0,0.3403413,7.855,4.018,1.042,0.485149,8.15207534,66.965347,147.072479,117.909103
199,7.602059991327962,8.0,0.3497345,8.013,4.018,1.042,0.492142,4.72428641,85.954605,157.701157,94.681427
201,5.334419008982047,4.0,0.3800545,7.8,4.535,1.076,0.467584,4.81949924,102.94635,153.573257,157.903931
202,5.366531544420414,5.0,0.2404264,8.632,4.401,1.065,0.540616,5.39302574,74.761604,157.382782,145.732132
203,5.156144577376839,6.0,0.4364609,7.665,4.604,1.063,0.446086,8.50505958,85.024246,166.310898,117.469337
204,5.87942606879415,6.0,0.2871107,8.22,3.593,1.068,0.505214,5.76030889,123.145813,108.361015,108.073799
206,7.301029995663981,3.0,0.343011,7.742,3.934,1.038,0.450446,2.41765457,54.355141,219.377731,104.008873
207,7.045757490560675,8.0,0.2254305,8.039,4.84,1.058,0.548151,8.37030032,63.137836,128.128494,101.154411
208,5.97061622231479,5.0,0.3692635,7.078,4.338,1.032,0.436228,4.91346741,35.338348,129.501602,97.426376
210,6.013228265733755,6.0,0.2925619,8.177,4.437,1.028,0.490112,4.50477509,84.286797,203.154678,106.347809
211,7.154901959985743,9.0,0.2722669,7.502,4.272,1.038,0.46727,6.44811373,100.600937,190.172653,117.506294
212,6.698970004336019,8.0,0.2152997,7.987,4.774,1.033,0.473006,3.76994285,75.127426,209.261841,102.551521
214,5.561141340579438,5.0,0.4585477,8.158,5.212,1.042,0.48092,7.38785559,108.357239,175.594193,131.853882
216,7.698970004336019,2.0,0.2851039,6.821,3.767,1.022,0.531557,2.68254081,74.091476,177.473602,60.329895
217,8.397940008672037,5.0,0.2485581,7.058,3.619,1.025,0.548963,5.9421007,59.594437,102.388039,60.060455
218,5.084072788302884,4.0,0.2577935,8.154,4.452,1.03,0.559659,4.71018655,92.759377,176.323578,92.900101
219,6.180456064458132,8.0,0.2141164,6.036,4.426,1.069,0.464811,5.68830873,50.451614,133.92511,57.685497
220,6.092588639225414,7.0,0.2613059,7.58,4.351,1.033,0.538579,2.92943507,64.695206,138.812042,111.120804
221,5.267606240177032,4.0,0.1552677,7.661,4.275,1.026,0.560119,3.81710671,47.915497,111.785675,78.340462
222,5.337242168318426,4.0,0.2418524,8.042,5.356,1.021,0.591851,4.37732067,57.168182,131.041733,123.611816
223,5.20342566678957,6.0,0.204466,7.712,4.565,1.037,0.56237,5.55241513,60.662159,127.549255,57.122078
224,5.392544976785332,4.0,0.4252689,6.894,4.123,1.038,0.447895,5.82493826,70.376022,166.09021,131.607193
225,8.657577319177793,6.0,0.2226289,6.775,3.951,1.054,0.579038,5.51268957,39.94965,95.23645,129.764328
226,7.853871964321762,7.0,0.1584022,6.976,5.179,1.051,0.587218,8.80483566,72.452515,162.061951,130.872742
227,8.568636235841012,5.0,0.2221808,7.319,3.884,1.045,0.581486,5.71506359,41.778004,93.02153,141.536057
228,8.1249387366083,4.0,0.2734545,6.128,3.616,1.05,0.42258,7.05675371,35.029434,113.976418,153.048737
229,8.721246399047171,7.0,0.3051507,8.49,4.42,1.038,0.612875,4.438499,75.813965,110.804321,140.497787
230,7.602059991327962,5.0,0.2683458,7.323,4.509,1.055,0.540979,4.25121594,45.689789,85.284943,113.835716
231,8.795880017344075,6.0,0.4983121,6.055,3.281,1.038,0.374832,3.19524877,53.552086,76.432068,126.086525
233,8.337242168318426,7.0,0.1114462,7.034,3.147,1.04,0.536252,1.98851708,41.716812,78.380585,102.582619
234,6.931814138253839,4.0,0.2697393,6.167,4.185,1.046,0.419121,5.36264674,52.017517,153.985199,111.543205
235,7.173925197299173,6.0,0.1931153,6.946,3.281,1.036,0.551035,1.49443382,41.242764,118.244499,103.537361
236,7.251811972993799,6.0,0.1909434,6.425,3.281,1.031,0.527718,6.16284903,30.576805,169.334534,81.736984
237,7.366531544420414,5.0,0.1815183,7.305,3.348,1.035,0.648195,7.10026321,56.579659,112.274506,119.077202
238,8.136677139879543,6.0,0.2282222,6.337,4.174,1.045,0.503089,5.65925226,45.567078,117.295509,99.067398
239,8.18045606445813,5.0,0.1798127,6.528,4.554,1.04,0.62163,6.21038913,67.129028,131.889404,113.813248
240,8.173925197299173,7.0,0.1855465,6.996,4.219,1.046,0.540613,4.33097913,61.01152,95.346077,102.209816
241,7.886056647693163,6.0,0.2192361,6.929,4.219,1.043,0.620348,5.42469599,38.147949,93.214569,141.55806
242,8.3767507096021,5.0,0.1985163,6.679,3.415,1.043,0.603391,4.43846178,36.113571,164.341782,108.16552
243,8.050609993355087,5.0,0.22004,6.739,3.348,1.039,0.540552,7.45816754,19.978182,97.206902,104.00428
244,9.022276394711152,7.0,0.2040651,7.944,4.576,1.045,0.70531,8.58928376,75.843506,154.289764,121.380981
245,8.657577319177793,4.0,0.1974564,7.699,4.509,1.049,0.680843,3.49845449,57.486519,131.435486,133.53772
246,8.2518119729938,11.0,0.2583852,7.894,5.577,1.039,0.675728,3.95991678,81.362968,177.256104,158.191147
247,7.958607314841775,8.0,0.3041768,7.326,4.719,1.059,0.600942,8.88266989,72.529617,130.467224,121.741089
248,7.366531544420414,7.0,0.2998075,7.646,4.973,1.038,0.534093,6.76013571,52.512177,124.25164,137.63353
249,8.638272163982407,7.0,0.1915706,7.359,4.308,1.043,0.622075,6.24461112,79.361099,113.558624,109.586861
250,8.823908740944319,8.0,0.2072427,7.786,4.509,1.052,0.673937,7.95414103,56.419834,107.098557,134.579773
251,8.42021640338319,5.0,0.1364435,7.383,4.554,1.033,0.610013,3.7181431,57.341969,173.00592,111.040848
252,8.229147988357855,5.0,0.2895688,7.347,4.434,1.036,0.559331,5.46677927,51.427517,198.876511,101.412369
253,8.468521082957745,4.0,0.2560436,7.785,5.301,1.037,0.615101,2.04785568,104.975746,156.143478,161.382874
254,5.651695136951839,8.0,0.200512,7.343,4.89,1.087,0.630036,7.04323833,55.43494,184.346863,118.131683
255,6.43533393574791,6.0,0.2658954,7.581,5.43,1.125,0.536509,10.8916345,78.785965,120.047562,137.429138
256,7.958607314841775,7.0,0.1862807,6.85,5.058,1.045,0.566506,6.85613047,65.543564,116.556511,116.544571
257,8.455931955649724,8.0,0.2896977,8.224,4.924,1.059,0.588489,4.7586655,80.468292,148.475891,314.662781
258,8.886056647693163,10.0,0.1861304,7.691,4.897,1.059,0.682381,6.96635124,42.967346,128.159195,265.495728
259,8.397940008672037,6.0,0.2335078,8.422,5.492,1.07,0.605427,3.91259811,74.286911,150.949753,106.773933
260,8.537602002101044,3.0,0.3389567,6.504,5.038,1.049,0.417698,7.1398196,44.105003,108.598846,175.821014
262,8.481486060122112,8.0,0.2206124,8.012,5.065,1.039,0.683851,4.42103394,54.505985,147.923035,129.927444
263,7.958607314841775,6.0,0.3197212,8.972,5.132,1.048,0.631316,1.54694355,81.948166,170.339264,135.043671
264,8.602059991327963,6.0,0.1581162,8.257,5.426,1.043,0.683938,5.86199246,96.703247,174.249283,122.69928
265,7.958607314841775,6.0,0.5316641,6.669,4.816,1.034,0.424476,6.24406166,66.426399,145.85704,111.045326
266,8.356547323513812,9.0,0.1915345,8.195,5.058,1.035,0.724631,3.16372052,56.576454,128.940552,119.577446
267,8.568636235841012,9.0,0.2181476,8.217,5.499,1.063,0.642318,6.40078003,63.547958,169.757034,120.28167
268,9.236572006437065,6.0,0.1728121,7.196,5.292,1.048,0.593571,4.46646889,50.39872,133.866394,143.260361
269,8.795880017344075,8.0,0.2694526,7.313,5.132,1.044,0.583741,5.15568632,53.804298,121.970245,136.888107
270,6.661543506395395,7.0,0.2042784,7.781,5.995,1.06,0.604353,7.67703419,78.228226,159.311508,158.515442
271,8.67778070526608,7.0,0.1814299,8.869,6.052,1.074,0.680014,6.01628847,123.641724,211.17424,155.784103
272,8.356547323513812,7.0,0.2241746,9.024,5.791,1.062,0.692849,5.46067282,67.23259,165.262177,170.341049
