mol_id,PKI,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
1,5.823908740944319,4,0.1944245,7.044,3.257,1.038,0.522454,3.1893991,62.857552,122.618454,80.188553
2,6.045757490560675,6,0.1796847,6.773,4.464,1.038,0.544141,2.35085518,58.813095,128.055984,83.142715
3,6.1938200260161125,4,0.2409267,6.791,2.545,1.045,0.515467,2.60256616,81.858612,129.152863,59.901535
4,5.522878745280337,4,0.2569354,7.426,3.66,1.06,0.507764,8.16276863,35.437111,82.201851,89.40947
5,5.522878745280337,5,0.2622774,6.503,3.559,1.065,0.513195,2.99748276,51.207008,120.897202,62.104378
6,5.522878745280337,5,0.1383232,7.563,4.531,1.045,0.577338,3.14376918,100.983696,99.555763,96.918671
7,5.552841968657781,3,0.2205221,6.869,3.292,1.04,0.509259,5.87176322,51.9552,81.412178,59.475903
9,5.619788758288394,2,0.225156,6.982,3.291,1.048,0.55154,6.87514226,77.118011,118.613937,63.029289
10,5.180456064458132,7,0.2676783,6.43,4.263,1.047,0.463084,3.92498677,34.622063,174.280411,89.651115
11,6.3979400086720375,3,0.2822187,6.967,2.88,1.049,0.501972,8.22861188,64.058937,106.471817,109.418633
12,5.6020599913279625,6,0.3847505,6.703,4.205,1.045,0.396115,6.49253222,67.496971,130.606842,101.21627
13,5.0,6,0.2369463,6.774,4.136,1.027,0.467186,4.19845303,55.909729,113.492142,95.624863
14,5.102372908709558,7,0.3435369,7.662,5.108,1.021,0.691985,5.52252304,53.882256,100.570038,110.435471
15,5.795880017344075,7,0.2421922,7.237,4.002,1.023,0.555295,2.65887795,51.178467,84.354141,71.445465
16,5.102372908709558,4,0.2281328,7.376,4.171,1.026,0.596384,1.6166696,47.452583,87.353592,82.363327
17,6.795880017344075,8,0.2374698,6.838,4.07,1.036,0.538689,4.58201274,87.126038,112.750145,74.036613
18,7.0,6,0.2646719,7.307,4.205,1.04,0.565224,5.30421519,68.983475,91.588478,86.199394
19,5.6020599913279625,7,0.3261622,6.563,3.901,1.025,0.415496,4.81254926,73.047729,94.279007,91.056335
20,6.301029995663981,4,0.2252335,7.365,4.102,1.028,0.545183,5.51763229,62.230698,108.274536,73.754639
21,6.301029995663981,7,0.2917583,6.802,4.068,1.028,0.52196,4.72934892,51.15089,74.527252,92.788712
22,5.102372908709558,5,0.381764,7.538,4.103,1.021,0.474178,3.49820266,66.324173,119.94381,82.25045
24,5.795880017344075,5,0.1990127,7.186,3.934,1.024,0.566609,2.26646507,52.45256,89.891655,77.591904
25,6.301029995663981,6,0.3831646,7.247,4.138,1.033,0.483072,6.03032515,91.07518,140.82663,105.510963
