mol_id,PKI,conformations (ns),0,1,2,3,5,8,9,10,19,20,21,31,32,75,76,100,101,106
1,7.698970004336019,2.81,17.087,1.885,1.481,0.835,0.163,0.543,0.416,0.383,0.554,0.129,0.144,0.213,0.222,0.196,0.172,0.447,0.276,0.277
2,7.698970004336019,7.32,90.548,6.522,2.85,0.906,0.151,0.158,0.417,0.507,0.294,0.367,0.253,0.378,0.329,0.424,0.283,0.36,0.305,0.402
3,8.0,4.81,38.59,13.748,4.19,0.683,0.153,0.034,0.509,0.42,0.147,0.005,0.003,0.068,0.06,0.038,0.07,0.321,0.051,0.047
4,8.0,7.46,22.685,7.297,1.111,0.73,0.149,0.555,0.376,0.36,0.464,0.237,0.117,0.265,0.185,0.329,0.199,0.43,0.272,0.331
5,7.301029995663981,4.35,18.744,7.935,1.272,0.671,0.151,0.545,0.378,0.343,0.89,0.195,0.185,0.248,0.185,0.249,0.235,0.422,0.423,0.461
6,4.721246399047171,1.1,233.002,151.216,3.461,0.601,0.157,0.413,0.909,0.473,0.503,0.689,0.216,0.929,0.298,0.403,0.26,0.598,0.469,0.396
7,4.638272163982407,9.07,14.948,4.834,1.099,0.716,0.157,0.529,0.395,0.345,0.705,0.16,0.175,0.25,0.201,0.2,0.311,0.423,0.347,0.469
8,7.096910013008056,1.92,186.584,6.718,0.931,0.961,0.151,0.53,0.637,0.328,0.719,0.587,0.097,0.582,0.168,0.581,0.217,0.498,0.468,0.499
9,7.522878745280337,5.81,205.933,7.775,5.218,0.941,0.153,0.292,0.432,0.354,0.439,0.23,0.203,0.3,0.274,0.237,0.214,0.359,0.291,0.309
10,7.0,4.14,117.774,13.748,3.985,0.869,0.151,0.159,0.468,0.396,0.083,0.472,0.274,0.396,0.297,0.512,0.328,0.341,0.276,0.299
11,7.522878745280337,8.24,98.286,22.02,7.187,0.771,0.149,0.065,0.507,0.373,0.392,0.002,0.175,0.433,0.25,0.404,0.272,0.315,0.19,0.232
12,6.102372908709558,7.0,124.962,13.67,4.825,0.871,0.151,0.126,0.401,0.388,0.055,0.283,0.283,0.316,0.315,0.336,0.365,0.305,0.207,0.243
13,5.801342913045577,0.69,17.61,8.249,1.299,0.648,0.151,0.467,0.357,0.364,0.669,0.202,0.15,0.24,0.2,0.248,0.229,0.396,0.34,0.446
14,6.200659450546418,3.3,144.101,19.1,3.649,0.864,0.149,0.148,0.432,0.225,0.134,0.508,0.275,0.397,0.172,0.622,0.085,0.268,0.305,0.276
15,6.823908740944319,7.35,114.781,6.123,1.338,0.939,0.147,0.114,0.4,0.352,0.035,0.427,0.131,0.345,0.199,0.612,0.222,0.288,0.198,0.289
16,7.698970004336019,2.36,262.627,154.523,6.893,0.619,0.153,0.304,0.349,0.391,0.269,0.193,0.227,0.28,0.273,0.189,0.253,0.348,0.23,0.256
17,7.838631997765025,1.87,175.509,3.607,1.488,0.972,0.164,0.631,0.446,0.472,0.548,0.424,0.153,0.372,0.239,0.53,0.273,0.516,0.375,0.444
18,4.701146923590294,2.9,379.331,3.905,2.061,0.985,0.161,0.961,0.428,0.426,1.007,0.238,0.178,0.291,0.266,0.226,0.337,0.605,0.474,0.507
19,5.221848749616356,2.47,358.904,156.728,1.413,0.694,0.161,0.483,0.271,0.444,0.44,0.147,0.367,0.182,0.339,0.078,0.487,0.399,0.318,0.33
20,8.0,2.12,25.968,20.233,1.151,0.548,0.16,0.034,0.565,0.295,0.483,0.001,0.155,0.006,0.183,0.008,0.238,0.298,0.213,0.247
21,7.522878745280337,3.93,26.407,1.878,0.741,0.91,0.156,0.58,0.404,0.215,0.452,0.187,0.041,0.235,0.087,0.321,0.101,0.4,0.227,0.307
22,6.920818753952375,4.59,57.713,5.454,0.968,0.9,0.154,0.11,0.449,0.401,0.048,0.353,0.156,0.356,0.225,0.482,0.226,0.32,0.186,0.248
23,7.301029995663981,7.97,219.261,58.393,2.754,0.782,0.153,0.898,0.087,0.456,0.813,0.127,0.379,0.096,0.389,0.033,0.349,0.48,0.439,0.41
24,7.958212681028248,0.64,23.599,2.487,1.415,0.858,0.156,0.561,0.278,0.338,0.491,0.107,0.152,0.144,0.203,0.187,0.251,0.392,0.25,0.322
25,8.0,9.69,154.679,4.859,0.96,0.964,0.164,0.342,0.345,0.188,0.339,0.206,0.219,0.255,0.137,0.187,0.425,0.292,0.255,0.315
26,8.0,5.97,15.401,3.266,0.823,0.79,0.164,0.553,0.38,0.175,0.97,0.105,0.186,0.203,0.129,0.225,0.14,0.369,0.42,0.346
27,8.0,8.19,17.669,3.156,2.412,0.76,0.158,0.625,0.514,0.459,0.57,0.189,0.138,0.278,0.188,0.278,0.154,0.533,0.299,0.352
28,8.0,4.47,22.603,1.673,1.314,0.883,0.16,0.564,0.398,0.316,0.649,0.212,0.15,0.249,0.233,0.32,0.228,0.426,0.337,0.448
29,7.301029995663981,6.62,313.749,34.961,6.128,0.884,0.157,0.22,0.074,0.479,0.158,0.147,0.542,0.124,0.44,0.015,0.774,0.258,0.283,0.289
30,6.721246399047171,3.76,31.856,1.755,0.98,0.921,0.155,0.558,0.431,0.315,0.492,0.287,0.239,0.276,0.228,0.435,0.364,0.434,0.339,0.464
31,6.102372908709558,5.15,15.702,6.396,0.976,0.68,0.153,0.486,0.453,0.244,0.275,0.497,0.098,0.421,0.134,0.655,0.164,0.394,0.29,0.37
32,7.0,2.79,26.861,1.931,1.3,0.893,0.156,0.561,0.408,0.353,0.404,0.214,0.092,0.248,0.177,0.339,0.167,0.441,0.237,0.311
33,7.301029995663981,1.17,22.262,3.344,1.376,0.825,0.158,0.547,0.403,0.254,0.584,0.216,0.172,0.276,0.175,0.274,0.256,0.401,0.324,0.406
34,7.301029995663981,7.51,21.799,3.423,0.688,0.841,0.159,0.511,0.405,0.191,0.472,0.219,0.033,0.27,0.073,0.311,0.085,0.369,0.241,0.254
