mol_id,PKI,conformations (ns),0,1,2,3,5,8,9,10,19,20,21,31,32,75,76,100,101
1,7.698970004336019,3.21,28.061,16.108,1.668,0.612,0.163,0.034,0.518,0.407,0.091,0.499,0.143,0.457,0.232,0.009,0.293,0.32,0.245
2,7.698970004336019,3.52,175.27,32.104,6.892,0.818,0.151,0.284,0.027,0.271,0.284,0.031,0.001,0.008,0.037,0.008,0.083,0.194,0.105
3,8.0,3.33,15.523,8.057,1.093,0.629,0.153,0.488,0.384,0.288,0.646,0.222,0.092,0.257,0.127,0.287,0.184,0.387,0.32
4,8.0,9.92,250.202,21.544,4.009,0.907,0.149,0.576,0.588,0.393,0.536,0.485,0.213,0.5,0.268,0.511,0.239,0.519,0.411
5,7.301029995663981,4.97,248.102,7.902,5.781,0.948,0.151,0.312,0.358,0.35,0.498,0.284,0.232,0.245,0.306,0.309,0.131,0.34,0.338
6,4.721246399047171,7.34,128.034,6.363,1.132,0.945,0.157,0.312,0.405,0.32,0.244,0.257,0.12,0.307,0.17,0.31,0.22,0.346,0.207
7,4.638272163982407,3.5,282.499,7.582,4.701,0.958,0.157,0.988,0.227,0.399,1.032,0.101,0.13,0.13,0.218,0.17,0.208,0.538,0.421
8,7.096910013008056,8.96,209.041,9.605,1.382,0.95,0.151,0.58,0.401,0.237,0.806,0.294,0.091,0.318,0.125,0.323,0.166,0.406,0.397
9,7.522878745280337,4.29,17.196,5.861,1.178,0.71,0.153,0.432,0.37,0.352,0.501,0.178,0.12,0.265,0.162,0.231,0.243,0.385,0.266
10,7.0,1.67,189.933,13.754,1.206,0.927,0.151,0.45,0.483,0.322,0.516,0.512,0.232,0.455,0.194,0.511,0.315,0.418,0.42
11,7.522878745280337,3.1,98.724,16.819,4.411,0.823,0.149,0.157,0.496,0.293,0.114,0.408,0.155,0.408,0.218,0.436,0.168,0.315,0.226
12,6.102372908709558,5.83,16.768,8.891,1.364,0.621,0.151,0.479,0.357,0.31,0.511,0.201,0.099,0.243,0.156,0.234,0.161,0.382,0.27
13,5.801342913045577,0.93,360.951,128.687,3.65,0.732,0.151,0.711,0.429,0.404,0.791,0.318,0.228,0.374,0.234,0.305,0.249,0.515,0.446
14,6.200659450546418,3.69,19.207,6.56,1.615,0.701,0.149,0.436,0.372,0.378,0.573,0.373,0.203,0.306,0.226,0.574,0.279,0.395,0.383
15,6.823908740944319,9.73,22.045,6.783,1.547,0.726,0.148,0.474,0.411,0.399,0.308,0.397,0.159,0.33,0.225,0.608,0.257,0.428,0.288
16,7.698970004336019,5.16,286.349,12.617,0.887,0.955,0.153,0.625,0.552,0.308,0.675,0.443,0.068,0.46,0.131,0.514,0.164,0.495,0.395
17,7.838631997765025,1.4,18.702,1.836,0.711,0.88,0.164,0.558,0.367,0.223,0.432,0.188,0.041,0.218,0.089,0.3,0.088,0.383,0.22
18,4.701146923590294,0.73,198.304,3.202,1.672,0.976,0.161,0.943,0.316,0.443,0.962,0.165,0.222,0.191,0.287,0.177,0.326,0.567,0.45
19,5.221848749616356,4.52,244.515,125.205,1.68,0.658,0.161,0.57,0.885,0.276,0.496,0.789,0.104,0.948,0.165,0.834,0.099,0.577,0.463
20,8.0,8.6,99.348,71.409,4.38,0.567,0.16,0.189,0.12,0.5,0.125,0.008,0.071,0.028,0.306,0.035,0.441,0.27,0.068
21,7.522878745280337,1.88,199.06,7.655,1.156,0.958,0.156,0.704,0.405,0.445,0.904,0.25,0.152,0.307,0.222,0.254,0.305,0.518,0.436
22,6.920818753952375,9.56,378.056,6.287,0.781,0.982,0.153,0.951,0.488,0.286,1.044,0.364,0.057,0.381,0.117,0.444,0.145,0.575,0.488
23,7.301029995663981,4.12,32.543,9.912,1.795,0.735,0.153,0.126,0.107,0.492,0.173,0.003,0.009,0.012,0.175,0.018,0.232,0.242,0.061
24,7.958212681028248,0.76,80.298,3.805,1.498,0.938,0.156,0.17,0.283,0.358,0.153,0.155,0.164,0.187,0.213,0.149,0.284,0.27,0.157
25,8.0,6.03,147.18,4.024,0.817,0.968,0.164,0.345,0.576,0.24,0.351,0.349,0.122,0.427,0.128,0.394,0.236,0.387,0.274
26,8.0,7.43,15.567,3.193,0.734,0.799,0.164,0.551,0.423,0.21,0.973,0.138,0.265,0.228,0.16,0.248,0.178,0.395,0.459
27,8.0,6.27,209.854,114.841,3.25,0.64,0.156,0.295,0.344,0.387,0.238,0.269,0.312,0.301,0.29,0.244,0.474,0.342,0.273
28,8.0,7.77,74.859,10.204,2.272,0.857,0.16,0.072,0.617,0.434,0.06,0.532,0.242,0.475,0.302,0.111,0.314,0.374,0.278
29,7.301029995663981,2.31,17.685,4.439,1.187,0.759,0.157,0.572,0.443,0.25,0.531,0.316,0.123,0.313,0.154,0.373,0.191,0.421,0.323
30,6.721246399047171,4.56,129.212,2.399,0.675,0.977,0.155,0.549,0.4,0.388,0.491,0.445,0.169,0.296,0.209,0.667,0.334,0.446,0.368
31,6.102372908709558,9.23,16.276,6.443,1.02,0.686,0.154,0.471,0.442,0.237,0.264,0.471,0.115,0.412,0.139,0.593,0.18,0.384,0.283
32,7.0,2.99,26.965,1.649,1.244,0.903,0.158,0.555,0.379,0.244,0.395,0.166,0.079,0.22,0.125,0.282,0.121,0.393,0.213
33,7.301029995663981,8.52,362.234,22.48,1.415,0.938,0.156,0.527,0.543,0.406,0.423,0.61,0.221,0.478,0.284,0.86,0.176,0.492,0.418
34,7.301029995663981,8.53,218.413,7.339,1.496,0.961,0.159,0.926,0.495,0.5,0.92,0.433,0.171,0.452,0.252,0.312,0.323,0.64,0.508
35,7.154901959985743,5.51,27.224,1.637,0.809,0.918,0.158,0.531,0.349,0.264,0.537,0.131,0.079,0.189,0.125,0.278,0.126,0.381,0.249
36,6.920818753952375,8.37,24.503,3.27,2.159,0.819,0.153,0.58,0.403,0.305,0.434,0.209,0.106,0.268,0.145,0.296,0.14,0.429,0.25
37,6.721246399047171,7.41,33.391,13.637,1.993,0.681,0.154,0.08,0.202,0.242,0.142,0.592,0.227,0.183,0.182,0.014,0.321,0.175,0.32
38,5.5003129173815966,6.54,35.066,1.936,1.4,0.913,0.152,0.564,0.28,0.35,0.436,0.208,0.154,0.181,0.201,0.25,0.254,0.398,0.266
39,6.200659450546418,5.34,98.101,13.347,1.51,0.868,0.155,0.167,0.506,0.317,0.079,0.66,0.138,0.521,0.188,0.782,0.233,0.33,0.292
40,7.522878745280337,5.13,405.102,12.234,1.038,0.968,0.155,0.806,0.436,0.303,0.807,0.203,0.119,0.287,0.167,0.246,0.192,0.515,0.376
41,7.301029995663981,4.93,26.392,1.676,0.675,0.918,0.158,0.548,0.372,0.245,0.596,0.173,0.06,0.217,0.097,0.264,0.13,0.388,0.276
42,8.0,5.91,22.069,3.436,1.96,0.804,0.155,0.601,0.379,0.271,0.56,0.239,0.317,0.241,0.197,0.318,0.375,0.417,0.372
43,8.0,0.24,20.086,4.503,0.906,0.788,0.156,0.575,0.458,0.235,0.37,0.295,0.09,0.321,0.123,0.394,0.136,0.422,0.252
44,6.823908740944319,7.09,374.038,105.324,3.384,0.775,0.153,0.364,0.168,0.353,0.435,0.154,0.203,0.099,0.245,0.047,0.335,0.295,0.264
45,6.920818753952375,4.4,151.828,28.276,0.905,0.839,0.151,0.309,0.465,0.265,0.178,0.379,0.099,0.409,0.136,0.349,0.188,0.346,0.219
46,8.0,6.96,417.379,123.663,1.364,0.769,0.155,0.777,0.276,0.422,0.812,0.25,0.12,0.217,0.193,0.124,0.28,0.492,0.394
47,8.0,9.41,109.96,7.156,2.976,0.916,0.153,0.193,0.398,0.374,0.312,0.397,0.154,0.35,0.237,0.302,0.176,0.321,0.288
