mol_id,PKI,0,1,2,3,5,8,9,10,19,20,21,31,32,75,76,100,101
1,7.698970004336019,127.633,11.113,1.958,0.907,0.163,0.107,0.545,0.289,0.044,0.583,0.106,0.579,0.164,0.494,0.2,0.314,0.244
2,7.698970004336019,19.837,7.6,1.109,0.695,0.151,0.54,0.369,0.278,0.666,0.218,0.147,0.252,0.161,0.28,0.221,0.396,0.344
3,8.0,17.433,8.11,0.739,0.663,0.153,0.485,0.379,0.372,0.635,0.197,0.115,0.246,0.174,0.251,0.213,0.412,0.316
4,8.0,23.248,7.695,0.854,0.731,0.149,0.555,0.392,0.394,0.467,0.25,0.118,0.28,0.19,0.34,0.212,0.447,0.278
5,7.301029995663981,298.479,159.974,111.031,0.524,0.151,0.586,0.562,0.14,0.811,0.494,0.198,0.338,0.175,0.493,0.252,0.43,0.501
6,4.721246399047171,114.073,31.304,4.465,0.761,0.157,0.206,0.044,0.438,0.156,0.007,0.127,0.014,0.252,0.019,0.221,0.23,0.096
8,7.096910013008056,10.142,5.416,1.61,0.591,0.151,0.445,0.475,0.227,0.331,0.575,0.081,0.513,0.116,0.645,0.117,0.382,0.329
9,7.522878745280337,16.359,7.779,0.968,0.652,0.153,0.492,0.381,0.285,0.587,0.163,0.193,0.243,0.171,0.201,0.339,0.386,0.314
10,7.0,226.934,5.499,4.133,0.959,0.151,0.823,0.487,0.365,0.863,0.314,0.166,0.403,0.217,0.349,0.259,0.558,0.448
11,7.522878745280337,144.983,68.004,4.758,0.666,0.149,0.214,0.131,0.319,0.173,0.114,0.224,0.097,0.245,0.095,0.225,0.221,0.17
12,6.102372908709558,244.337,13.718,1.489,0.941,0.151,0.935,0.433,0.299,0.921,0.25,0.378,0.321,0.222,0.287,0.608,0.555,0.516
13,5.801342913045577,16.433,5.081,1.385,0.718,0.151,0.426,0.454,0.346,0.364,0.42,0.177,0.375,0.207,0.555,0.273,0.409,0.32
14,6.200659450546418,77.891,12.374,2.435,0.84,0.151,0.139,0.366,0.273,0.46,0.196,0.305,0.294,0.205,0.178,0.519,0.259,0.32
15,6.823908740944319,189.941,20.964,1.669,0.894,0.147,0.428,0.444,0.338,0.53,0.284,0.178,0.339,0.211,0.258,0.266,0.403,0.331
16,7.698970004336019,16.982,6.129,1.538,0.689,0.153,0.449,0.346,0.347,0.286,0.34,0.096,0.293,0.168,0.48,0.177,0.38,0.241
17,7.838631997765025,349.682,5.363,0.864,0.983,0.164,0.719,0.422,0.291,0.685,0.31,0.04,0.291,0.093,0.413,0.101,0.477,0.345
18,4.701146923590294,16.398,2.344,0.951,0.833,0.161,0.543,0.421,0.322,0.464,0.148,0.087,0.217,0.155,0.242,0.164,0.429,0.233
19,5.221848749616356,14.284,2.965,1.237,0.773,0.161,0.569,0.387,0.239,0.538,0.164,0.051,0.236,0.102,0.26,0.091,0.398,0.251
20,8.0,21.474,2.403,0.756,0.872,0.161,0.57,0.503,0.301,0.433,0.207,0.163,0.289,0.196,0.347,0.23,0.458,0.268
21,7.522878745280337,24.872,1.786,1.263,0.891,0.156,0.596,0.45,0.36,0.475,0.192,0.15,0.253,0.2,0.341,0.248,0.469,0.272
22,6.920818753952375,209.836,10.347,1.459,0.947,0.153,0.214,0.499,0.39,0.335,0.342,0.166,0.405,0.233,0.39,0.231,0.368,0.281
23,7.301029995663981,22.946,3.243,0.816,0.85,0.153,0.636,0.378,0.328,0.57,0.191,0.058,0.252,0.128,0.304,0.138,0.447,0.273
24,7.958212681028248,118.124,19.506,1.374,0.85,0.156,0.199,0.456,0.402,0.085,0.473,0.116,0.431,0.208,0.498,0.209,0.352,0.225
25,8.0,133.689,7.744,2.168,0.931,0.164,0.267,0.54,0.48,0.251,0.663,0.255,0.552,0.281,0.801,0.399,0.429,0.39
26,8.0,18.588,1.955,0.848,0.869,0.164,0.551,0.436,0.339,0.879,0.241,0.114,0.245,0.18,0.319,0.19,0.442,0.411
27,8.0,22.094,3.017,1.411,0.833,0.158,0.573,0.277,0.329,0.483,0.111,0.149,0.145,0.195,0.146,0.264,0.393,0.248
28,8.0,118.682,2.485,1.058,0.971,0.16,0.435,0.474,0.401,0.544,0.296,0.163,0.326,0.249,0.388,0.208,0.437,0.334
29,7.301029995663981,263.245,137.668,4.144,0.65,0.157,0.457,0.331,0.335,0.423,0.351,0.212,0.328,0.25,0.411,0.259,0.374,0.328
30,6.721246399047171,30.673,2.15,0.767,0.913,0.155,0.551,0.451,0.241,0.478,0.262,0.097,0.296,0.131,0.348,0.169,0.414,0.279
31,6.102372908709558,16.029,6.225,1.104,0.686,0.153,0.486,0.437,0.252,0.367,0.44,0.144,0.415,0.162,0.486,0.207,0.391,0.317
32,7.0,28.555,2.373,0.604,0.906,0.156,0.55,0.461,0.275,0.375,0.2,0.106,0.263,0.146,0.317,0.186,0.428,0.227
33,7.301029995663981,21.343,2.856,2.15,0.81,0.156,0.557,0.38,0.348,0.564,0.294,0.225,0.272,0.268,0.392,0.275,0.428,0.361
34,7.301029995663981,167.759,19.829,0.794,0.891,0.159,0.38,0.516,0.444,0.329,0.408,0.153,0.461,0.236,0.397,0.28,0.447,0.297
35,7.154901959985743,370.045,3.169,1.398,0.988,0.158,0.878,0.493,0.445,0.856,0.312,0.155,0.358,0.234,0.338,0.271,0.605,0.441
36,6.920818753952375,23.544,3.222,2.589,0.802,0.153,0.566,0.351,0.261,0.43,0.192,0.095,0.245,0.133,0.271,0.129,0.393,0.239
37,6.721246399047171,123.081,10.42,2.128,0.907,0.154,0.315,0.523,0.323,0.269,0.667,0.254,0.542,0.227,0.751,0.317,0.387,0.397
38,5.5003129173815966,110.148,17.576,2.478,0.846,0.152,0.144,0.582,0.287,0.087,0.751,0.066,0.565,0.123,0.904,0.117,0.338,0.301
39,6.200659450546418,27.959,23.318,1.564,0.529,0.155,0.122,0.091,0.362,0.09,0.541,0.402,0.062,0.265,0.581,0.647,0.192,0.344
40,7.522878745280337,408.418,6.421,2.592,0.978,0.155,0.978,0.331,0.431,1.002,0.187,0.294,0.229,0.302,0.239,0.397,0.58,0.494
41,7.301029995663981,231.861,7.584,1.282,0.963,0.158,0.778,0.496,0.448,0.688,0.574,0.159,0.467,0.233,0.673,0.257,0.574,0.474
42,8.0,20.834,3.591,2.18,0.783,0.155,0.6,0.365,0.281,0.611,0.173,0.136,0.238,0.159,0.237,0.161,0.415,0.306
43,8.0,18.027,4.734,0.864,0.763,0.156,0.56,0.464,0.25,0.358,0.284,0.104,0.318,0.133,0.377,0.16,0.425,0.249
44,6.823908740944319,205.854,14.181,0.876,0.932,0.153,0.682,0.44,0.326,0.647,0.277,0.127,0.321,0.167,0.336,0.228,0.483,0.35
