mol_id,PKI,conformations (ns),0,1,2,3,5,8,9,10,19,20,21,31,32,75,76,100,101,106
1,7.698970004336019,9.15,330.612,11.755,1.681,0.961,0.163,0.446,0.347,0.376,0.418,0.465,0.144,0.307,0.196,0.351,0.261,0.39,0.342,0.323
2,7.698970004336019,5.17,324.818,240.615,5.17,0.569,0.151,0.525,0.447,0.417,0.442,0.408,0.502,0.394,0.391,0.307,0.387,0.463,0.451,0.331
3,8.0,6.03,16.242,6.292,1.824,0.667,0.153,0.447,0.363,0.351,0.478,0.291,0.157,0.294,0.197,0.388,0.269,0.387,0.309,0.415
4,8.0,8.21,268.488,8.311,2.79,0.96,0.149,0.829,0.293,0.384,0.75,0.115,0.239,0.152,0.26,0.194,0.364,0.502,0.368,0.415
5,7.301029995663981,4.0,298.479,159.974,111.031,0.524,0.151,0.586,0.562,0.14,0.811,0.494,0.198,0.338,0.175,0.194,0.181,0.43,0.501,0.327
6,4.721246399047171,1.9,350.185,150.828,1.764,0.697,0.157,0.746,0.405,0.387,0.75,0.439,0.222,0.449,0.268,0.343,0.2,0.513,0.47,0.407
7,4.638272163982407,0.66,15.594,4.36,0.932,0.747,0.157,0.493,0.42,0.318,0.659,0.14,0.108,0.236,0.165,0.169,0.188,0.41,0.302,0.402
8,7.096910013008056,9.61,11.709,7.636,2.285,0.541,0.151,0.486,0.544,0.439,0.372,0.529,0.154,0.537,0.218,0.62,0.221,0.49,0.352,0.401
9,7.522878745280337,1.86,101.035,6.462,1.524,0.927,0.153,0.129,0.431,0.371,0.041,0.291,0.169,0.356,0.207,0.364,0.3,0.31,0.167,0.234
10,7.0,7.07,14.857,4.738,1.533,0.703,0.151,0.461,0.434,0.303,0.461,0.277,0.188,0.331,0.185,0.345,0.216,0.399,0.308,0.356
11,7.522878745280337,3.38,90.237,17.287,1.272,0.829,0.149,0.129,0.45,0.294,0.065,0.418,0.107,0.397,0.157,0.398,0.224,0.291,0.197,0.221
12,6.102372908709558,8.21,289.498,101.316,3.661,0.734,0.151,0.513,0.267,0.273,0.686,0.19,0.076,0.26,0.118,0.17,0.085,0.351,0.317,0.322
13,5.801342913045577,7.56,17.072,6.67,1.3,0.682,0.151,0.417,0.458,0.337,0.369,0.457,0.125,0.371,0.189,0.647,0.181,0.404,0.317,0.42
14,6.200659450546418,8.06,17.761,8.858,1.746,0.626,0.149,0.524,0.416,0.4,0.813,0.315,0.184,0.288,0.252,0.48,0.263,0.447,0.437,0.494
15,6.823908740944319,1.35,302.25,34.274,10.119,0.872,0.148,0.919,0.026,0.469,0.988,0.014,0.001,0.009,0.031,0.01,0.061,0.471,0.334,0.342
16,7.698970004336019,1.4,17.124,6.032,1.095,0.706,0.153,0.44,0.377,0.367,0.274,0.355,0.106,0.31,0.177,0.513,0.192,0.394,0.245,0.338
17,7.838631997765025,9.44,161.504,33.294,2.057,0.82,0.164,0.169,0.096,0.412,0.186,0.052,0.194,0.077,0.268,0.025,0.259,0.226,0.144,0.115
18,4.701146923590294,4.84,16.056,2.281,1.194,0.822,0.161,0.539,0.475,0.446,0.463,0.155,0.139,0.238,0.231,0.263,0.236,0.486,0.252,0.343
19,5.221848749616356,2.03,220.056,109.845,8.492,0.65,0.161,0.236,0.208,0.391,0.171,0.102,0.539,0.146,0.434,0.074,0.397,0.278,0.27,0.207
20,8.0,5.58,101.622,2.393,1.685,0.961,0.16,0.264,0.456,0.371,0.322,0.194,0.084,0.267,0.156,0.253,0.177,0.364,0.2,0.225
21,7.522878745280337,2.91,128.577,7.754,0.745,0.938,0.156,0.317,0.428,0.223,0.178,0.365,0.041,0.353,0.088,0.457,0.103,0.323,0.195,0.243
22,6.920818753952375,1.53,20.304,4.133,0.69,0.808,0.153,0.575,0.447,0.272,0.396,0.337,0.053,0.346,0.111,0.445,0.127,0.431,0.262,0.339
23,7.301029995663981,2.65,268.596,11.891,2.675,0.949,0.153,0.307,0.461,0.357,0.109,0.461,0.174,0.452,0.236,0.428,0.3,0.375,0.248,0.282
24,7.958212681028248,9.3,139.115,75.007,8.741,0.624,0.156,0.139,0.092,0.445,0.112,0.052,0.35,0.039,0.395,0.029,0.362,0.225,0.171,0.15
25,8.0,8.56,18.435,1.788,0.825,0.876,0.164,0.556,0.396,0.288,0.631,0.165,0.201,0.225,0.173,0.257,0.364,0.414,0.332,0.461
26,8.0,4.46,124.582,2.163,0.567,0.979,0.164,0.418,0.491,0.286,0.684,0.269,0.069,0.282,0.131,0.393,0.138,0.398,0.341,0.295
27,8.0,0.46,21.164,2.853,1.821,0.819,0.156,0.622,0.457,0.477,0.508,0.223,0.192,0.28,0.254,0.303,0.252,0.519,0.308,0.377
28,8.0,6.82,122.742,18.482,2.344,0.855,0.16,0.097,0.611,0.451,0.029,0.721,0.211,0.58,0.282,0.485,0.344,0.386,0.32,0.284
29,7.301029995663981,0.31,17.655,4.417,1.38,0.753,0.157,0.56,0.431,0.339,0.573,0.277,0.15,0.297,0.212,0.332,0.21,0.443,0.333,0.411
30,6.721246399047171,2.49,92.147,9.673,1.121,0.895,0.155,0.21,0.552,0.287,0.227,0.57,0.205,0.466,0.189,0.19,0.172,0.35,0.334,0.158
31,6.102372908709558,3.92,17.229,6.743,1.093,0.687,0.153,0.546,0.468,0.319,0.514,0.299,0.252,0.401,0.223,0.327,0.351,0.444,0.355,0.445
32,7.0,1.3,112.429,15.634,1.469,0.868,0.156,0.171,0.495,0.285,0.108,0.37,0.104,0.419,0.171,0.35,0.127,0.317,0.194,0.178
33,7.301029995663981,6.75,346.434,169.908,1.919,0.668,0.156,0.395,0.754,0.339,0.402,0.836,0.181,0.72,0.205,0.596,0.24,0.496,0.473,0.341
34,7.301029995663981,0.59,26.378,1.702,0.706,0.916,0.159,0.525,0.341,0.199,0.478,0.143,0.037,0.186,0.08,0.278,0.092,0.355,0.219,0.247
35,7.154901959985743,6.59,122.75,11.531,1.118,0.907,0.158,0.108,0.474,0.308,0.135,0.432,0.114,0.409,0.168,0.313,0.264,0.297,0.227,0.203
36,6.920818753952375,7.19,172.247,23.483,8.396,0.844,0.153,0.141,0.067,0.299,0.096,0.091,0.004,0.062,0.024,0.058,0.038,0.169,0.064,0.052
37,6.721246399047171,8.14,121.716,30.625,6.48,0.766,0.154,0.109,0.063,0.406,0.056,0.094,0.158,0.047,0.245,0.024,0.166,0.193,0.102,0.073
38,5.5003129173815966,0.08,34.201,2.027,1.23,0.913,0.152,0.555,0.368,0.386,0.408,0.274,0.155,0.24,0.219,0.34,0.261,0.437,0.279,0.356
