mol_id,PKI,0,1,2,3,5,8,9,10,19,20,21,31,32,75,76,101
1,7.698970004336019,334.4,184.071,5.009,0.639,0.163,0.441,0.533,0.38,0.43,0.402,0.066,0.551,0.163,0.493,0.211,0.299
2,7.698970004336019,190.788,91.667,3.234,0.668,0.151,0.427,0.12,0.527,0.352,0.049,0.378,0.038,0.361,0.147,0.525,0.26
3,8.0,341.704,176.801,1.113,0.658,0.153,0.617,0.31,0.361,0.743,0.233,0.212,0.274,0.23,0.243,0.28,0.396
4,8.0,228.962,7.304,4.377,0.951,0.149,0.932,0.366,0.348,0.958,0.253,0.173,0.263,0.221,0.368,0.204,0.461
5,7.301029995663981,170.095,7.04,1.244,0.954,0.151,0.511,0.376,0.312,0.639,0.242,0.199,0.273,0.183,0.346,0.232,0.36
6,4.721246399047171,14.769,4.674,1.129,0.718,0.157,0.539,0.381,0.323,0.436,0.188,0.107,0.256,0.169,0.248,0.195,0.243
8,7.096910013008056,296.399,8.567,1.566,0.967,0.151,0.367,0.417,0.284,0.49,0.288,0.143,0.319,0.206,0.345,0.196,0.307
9,7.522878745280337,17.42,6.373,0.876,0.706,0.153,0.428,0.399,0.299,0.489,0.201,0.076,0.287,0.132,0.269,0.139,0.255
10,7.0,223.357,7.381,3.366,0.954,0.151,0.274,0.454,0.366,0.104,0.642,0.185,0.423,0.239,0.812,0.275,0.31
11,7.522878745280337,202.743,141.345,1.471,0.587,0.149,0.281,0.753,0.439,0.261,0.8,0.171,0.78,0.237,0.585,0.286,0.411
12,6.102372908709558,230.387,12.793,1.35,0.942,0.151,0.926,0.417,0.298,1.004,0.218,0.469,0.303,0.224,0.248,0.714,0.564
13,5.801342913045577,16.183,7.55,1.397,0.644,0.151,0.413,0.411,0.342,0.422,0.436,0.162,0.35,0.199,0.602,0.243,0.34
14,6.200659450546418,224.988,16.007,2.812,0.923,0.149,0.859,0.412,0.258,0.793,0.771,0.087,0.447,0.145,1.018,0.116,0.55
15,6.823908740944319,51.458,24.127,2.662,0.658,0.147,0.082,0.039,0.333,0.018,0.006,0.02,0.012,0.093,0.015,0.123,0.014
16,7.698970004336019,17.139,6.578,1.464,0.681,0.153,0.44,0.358,0.378,0.287,0.34,0.11,0.298,0.185,0.483,0.195,0.246
17,7.838631997765025,402.244,94.96,4.556,0.802,0.164,0.961,0.21,0.303,0.984,0.148,0.206,0.142,0.243,0.248,0.263,0.446
18,4.701146923590294,340.26,3.323,0.791,0.988,0.161,0.786,0.515,0.315,0.692,0.362,0.075,0.37,0.136,0.468,0.139,0.376
19,5.221848749616356,85.612,12.335,1.25,0.863,0.161,0.065,0.519,0.359,0.003,0.191,0.092,0.577,0.187,0.659,0.177,0.095
20,8.0,120.286,16.993,3.062,0.857,0.16,0.175,0.468,0.342,0.088,0.399,0.152,0.398,0.22,0.413,0.243,0.213
21,7.522878745280337,173.447,5.272,1.725,0.961,0.156,0.635,0.258,0.441,0.897,0.075,0.17,0.121,0.248,0.136,0.268,0.381
22,6.920818753952375,194.161,9.737,2.093,0.943,0.153,0.178,0.503,0.437,0.042,0.306,0.399,0.386,0.363,0.354,0.536,0.249
23,7.301029995663981,110.612,21.199,1.224,0.831,0.153,0.079,0.561,0.423,0.015,0.013,0.127,0.401,0.206,0.433,0.245,0.052
24,7.958212681028248,368.153,215.034,4.65,0.626,0.156,0.842,0.445,0.2,0.956,0.31,0.048,0.349,0.078,0.361,0.087,0.438
