mol_id,PKI,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
1,7.698970004336019,7.0,0.0639415,5.9,4.294,1.065,0.440024,6.13118768,63.181168,103.583748,64.080994
2,7.698970004336019,4.0,0.1691445,7.512,3.144,1.045,0.511279,1.43984472,91.610939,157.347733,138.775726
3,8.0,4.0,0.1948338,7.211,3.281,1.041,0.483173,4.68224327,61.68956,140.667526,81.691422
4,8.0,6.0,0.1812721,7.121,4.479,1.036,0.501065,4.68820135,136.502625,180.65477,101.024849
5,7.301029995663981,7.0,0.2388922,7.6,2.973,1.046,0.526851,5.39327902,74.166527,147.96402,74.609077
6,4.721246399047171,3.0,0.1718768,5.705,3.178,1.011,0.415368,2.03809392,58.567623,1026.38916,100.439621
8,7.096910013008056,8.0,0.3741297,5.85,3.007,1.069,0.39482,8.94686858,52.637363,1020.274963,56.851505
9,7.522878745280337,4.0,0.1552296,7.046,4.608,1.025,0.48017,1.69113465,58.760586,152.001938,59.872982
10,7.0,7.0,0.2797875,7.091,3.042,1.08,0.43763,6.20975889,55.217411,155.311859,90.119186
11,7.522878745280337,4.0,0.1138957,7.254,3.076,1.017,0.50923,3.58440626,92.804825,168.225479,88.478371
12,6.102372908709558,7.0,0.2385673,7.178,4.581,1.048,0.466062,5.97552219,84.907227,178.716278,94.98027
13,5.801342913045577,2.0,0.1934214,7.115,3.144,1.057,0.500449,5.74719674,73.662025,167.564774,76.882751
14,6.200659450546418,4.0,0.2506658,8.087,2.871,1.074,0.549709,5.11125766,85.255943,168.820984,78.14286
15,6.823908740944319,6.0,0.3140577,7.788,3.007,1.04,0.500332,4.65514747,97.465721,189.524109,102.196793
16,7.698970004336019,4.0,0.040288,6.571,4.312,1.037,0.458336,5.2768313,101.076668,194.776031,118.858582
17,7.838631997765025,5.0,0.0995202,5.208,2.939,1.015,0.412549,3.27393464,73.00119,150.302582,91.489174
18,4.701146923590294,5.0,0.0634265,5.528,3.11,1.02,0.415006,3.17997139,51.56913,94.338516,50.620865
19,5.221848749616356,4.0,0.175839,5.627,3.042,1.014,0.400099,2.40702956,42.316914,104.743507,72.283096
20,8.0,5.0,0.1641134,5.568,3.076,1.019,0.45198,1.87389451,50.867477,132.315643,47.166641
21,7.522878745280337,6.0,0.1781333,6.144,3.877,1.014,0.468674,3.02688519,47.807522,117.879921,49.20565
22,6.920818753952375,4.0,0.2315782,5.731,3.178,1.045,0.396432,4.49717459,43.015106,143.408325,48.584129
23,7.301029995663981,4.0,0.1706046,5.875,3.144,1.012,0.491034,2.68227473,62.944916,160.626053,61.073723
24,7.958212681028248,8.0,0.1876152,6.353,3.007,1.027,0.475255,5.51513682,44.265884,143.784576,64.819389
25,8.0,4.0,0.197863,5.401,4.413,1.022,0.465516,4.55616338,69.821175,137.637207,91.663208
26,8.0,5.0,0.2189691,6.021,3.144,1.015,0.463793,1.97934643,57.56633,126.38665,39.92205
27,8.0,7.0,0.1522989,6.568,3.042,1.019,0.482454,3.6070784,70.130615,109.438454,61.676094
28,8.0,3.0,0.2337692,5.923,4.813,1.018,0.500783,2.89185423,78.522743,162.302612,42.575741
29,7.301029995663981,5.0,0.3254346,5.759,3.335,1.08,0.386037,6.64143508,54.662983,139.634094,65.142708
30,6.721246399047171,3.0,0.2228223,6.713,3.54,1.02,0.50311,2.9170144,67.791275,138.457977,53.827965
31,6.102372908709558,3.0,0.3033711,6.355,3.538,1.073,0.451886,6.31597968,68.536621,148.033401,61.236645
