mol_id,PKI,conformations (ns),0,1,2,3,5,8,9,10,19,20,21,31,32,75,76,100,101,106,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
101,6.6020599913279625,6.53,11.819,3.343,1.025,0.73,0.168,0.584,0.41,0.402,0.389,0.377,0.249,0.303,0.242,0.328,0.267,0.465,0.338,0.376,7.0,0.178053,5.325,2.996,1.04,0.368131,4.93525993,77.833565,91.446449,39.594692
102,6.070581074285707,4.01,16.698,3.415,0.763,0.8,0.162,0.537,0.367,0.428,0.316,0.358,0.229,0.283,0.255,0.294,0.316,0.444,0.301,0.337,4.0,0.2403891,5.882,3.27,1.026,0.404873,1.85802801,61.845009,87.405449,46.506718
103,7.356547323513812,5.05,14.162,4.49,2.37,0.674,0.158,0.655,0.419,0.431,0.557,0.265,0.204,0.269,0.24,0.264,0.277,0.501,0.342,0.37,5.0,0.2157281,6.676,3.284,1.053,0.42429,5.54704394,41.597221,98.772263,60.60952
104,7.00436480540245,5.44,202.671,85.045,62.932,0.578,0.167,0.781,0.105,0.133,0.849,0.012,0.003,0.017,0.015,0.03,0.037,0.34,0.288,0.288,8.0,0.1327599,4.915,3.856,1.017,0.366497,4.0605104,54.100719,102.523048,66.93045
105,6.920818753952375,3.0,257.616,97.641,7.632,0.71,0.168,0.561,0.385,0.4,0.648,0.166,0.645,0.3,0.427,0.119,0.409,0.449,0.486,0.346,7.0,0.1953393,5.424,2.177,1.025,0.395943,5.06249267,46.237213,70.932053,67.436607
106,7.638272163982407,3.81,249.171,10.388,2.683,0.95,0.167,0.514,0.475,0.412,0.508,0.152,0.227,0.266,0.291,0.263,0.284,0.467,0.295,0.319,7.0,0.1344576,5.71,2.28,1.03,0.412155,4.26649254,37.764942,84.746086,40.492847
107,7.455931955649724,0.69,227.053,35.888,4.078,0.85,0.162,0.879,0.037,0.4,0.816,0.002,0.074,0.007,0.323,0.01,0.291,0.439,0.297,0.374,8.0,0.1028899,5.441,2.348,1.026,0.396355,4.49462767,59.063351,87.046272,29.995445
108,7.698970004336019,5.04,17.532,3.48,0.285,0.823,0.162,0.534,0.384,0.263,0.34,0.304,0.062,0.282,0.107,0.283,0.121,0.394,0.235,0.278,7.0,0.1587546,5.362,3.319,1.031,0.412143,3.7679862,49.659813,108.220695,64.13575
109,6.1938200260161125,8.94,15.442,3.667,1.228,0.759,0.163,0.563,0.387,0.395,0.404,0.322,0.095,0.298,0.181,0.262,0.196,0.448,0.274,0.319,5.0,0.1517547,5.512,3.487,1.034,0.408164,2.81031936,50.295425,105.111458,57.487244
110,7.698970004336019,0.31,126.641,15.734,2.327,0.875,0.163,0.147,0.555,0.424,0.125,0.422,0.246,0.462,0.274,0.535,0.283,0.376,0.264,0.288,8.0,0.1607075,5.711,3.762,1.032,0.41248,3.65250261,64.553009,74.339439,50.315067
112,7.744727494896693,9.83,209.655,28.166,6.91,0.857,0.158,0.561,0.034,0.475,0.47,0.015,0.001,0.006,0.351,0.011,0.319,0.357,0.162,0.25,8.0,0.1858246,6.024,4.355,1.037,0.423384,6.10964129,78.438721,103.148621,60.583267
113,8.698970004336019,0.5,20.228,4.069,1.196,0.793,0.158,0.556,0.39,0.4,0.333,0.392,0.092,0.311,0.174,0.319,0.208,0.449,0.272,0.313,5.0,0.1154978,5.832,4.355,1.041,0.449036,6.30487362,65.1166,126.435509,28.907465
114,8.045757490560675,5.33,20.857,5.111,0.866,0.777,0.152,0.522,0.428,0.348,0.356,0.383,0.074,0.332,0.161,0.335,0.19,0.433,0.271,0.314,9.0,0.2873735,6.671,4.32,1.104,0.470497,8.62412766,37.753487,117.533768,69.750343
115,8.698970004336019,1.01,17.549,3.437,1.669,0.775,0.159,0.573,0.369,0.42,0.366,0.328,0.112,0.289,0.206,0.291,0.233,0.454,0.269,0.321,11.0,0.153291,6.233,5.461,1.02,0.423194,4.68263944,78.670143,165.451569,94.319489
116,7.4089353929735005,1.0,11.081,4.706,2.122,0.619,0.162,0.638,0.431,0.476,0.463,0.383,0.118,0.311,0.227,0.307,0.244,0.515,0.321,0.374,7.0,0.1877871,5.353,4.295,1.02,0.385292,4.80564016,64.384964,116.620674,36.254978
117,8.096910013008056,7.75,11.857,4.795,1.589,0.65,0.162,0.605,0.392,0.416,0.536,0.358,0.16,0.334,0.23,0.33,0.268,0.471,0.351,0.371,7.0,0.1761527,6.261,3.317,1.035,0.402368,4.46178099,78.668732,114.96386,83.583
118,8.045757490560675,6.63,324.595,5.932,1.398,0.978,0.162,0.967,0.385,0.409,1.043,0.464,0.116,0.316,0.215,0.217,0.329,0.587,0.541,0.501,6.0,0.2063808,6.327,3.521,1.038,0.45094,5.09604745,27.034988,101.863747,68.539474
119,8.301029995663981,2.9,18.045,5.099,0.896,0.751,0.158,0.593,0.449,0.395,0.363,0.353,0.128,0.316,0.2,0.318,0.249,0.479,0.281,0.34,10.0,0.2173119,5.903,3.351,1.037,0.433924,3.56988102,59.148518,83.662735,75.238365
120,8.397940008672037,8.89,193.639,4.51,1.201,0.971,0.161,0.487,0.408,0.401,0.505,0.313,0.078,0.285,0.156,0.328,0.204,0.432,0.299,0.298,7.0,0.1788026,5.936,4.41,1.079,0.417817,6.77258618,62.230114,93.707512,62.026714
121,8.096910013008056,2.85,13.187,4.06,1.5,0.703,0.163,0.564,0.38,0.461,0.411,0.307,0.102,0.263,0.206,0.245,0.22,0.468,0.273,0.325,10.0,0.1649428,5.036,4.377,1.019,0.39234,2.59462465,63.29422,100.876564,53.585476
122,7.522878745280337,2.26,231.725,11.948,2.091,0.943,0.163,0.308,0.573,0.401,0.405,0.416,0.116,0.479,0.201,0.645,0.267,0.427,0.312,0.365,7.0,0.0972773,5.659,3.559,1.051,0.386612,6.09305987,60.286755,109.246849,49.219662
123,7.638272163982407,8.67,10.763,4.755,1.428,0.635,0.165,0.597,0.412,0.472,0.48,0.36,0.104,0.299,0.207,0.268,0.229,0.494,0.315,0.37,10.0,0.201714,5.505,4.103,1.05,0.3829,5.11730485,59.077793,98.035347,50.381393
124,8.187086643357144,3.72,16.303,5.084,1.55,0.711,0.159,0.576,0.416,0.364,0.491,0.309,0.12,0.292,0.192,0.294,0.201,0.452,0.306,0.343,9.0,0.1739132,5.931,4.068,1.031,0.450865,3.05010013,61.984833,91.966438,50.832386
125,8.045757490560675,8.35,337.801,3.017,1.694,0.986,0.155,0.942,0.329,0.47,1.015,0.357,0.116,0.275,0.216,0.287,0.284,0.581,0.496,0.503,9.0,0.1553957,6.379,4.376,1.028,0.464288,5.39676088,59.175049,109.164261,89.640022
126,7.229147988357855,9.18,274.366,5.686,2.998,0.969,0.151,0.859,0.362,0.441,0.858,0.253,0.274,0.301,0.298,0.245,0.332,0.554,0.462,0.451,10.0,0.1516597,6.711,4.841,1.033,0.517852,5.58149792,77.101471,130.467377,78.401939
127,8.721246399047171,0.54,14.14,4.887,0.983,0.707,0.164,0.609,0.445,0.327,0.521,0.418,0.15,0.344,0.205,0.344,0.247,0.461,0.363,0.372,8.0,0.1292697,5.974,4.975,1.032,0.425551,5.6841137,55.988983,134.80867,109.981354
128,8.698970004336019,4.96,182.369,8.927,0.869,0.949,0.162,0.253,0.508,0.348,0.203,0.617,0.092,0.507,0.159,0.547,0.226,0.37,0.304,0.293,5.0,0.0835786,6.132,3.554,1.042,0.429732,4.74071678,43.544022,95.304184,75.313339
129,9.096910013008056,8.13,18.137,4.69,1.289,0.752,0.158,0.591,0.397,0.279,0.384,0.316,0.097,0.28,0.15,0.272,0.176,0.422,0.266,0.305,9.0,0.1783232,5.355,4.287,1.042,0.440233,3.53901542,40.415771,110.507835,72.867691
130,8.698970004336019,4.08,15.415,3.764,0.92,0.767,0.163,0.549,0.377,0.36,0.348,0.376,0.085,0.304,0.164,0.323,0.188,0.429,0.27,0.319,10.0,0.1365597,5.399,4.288,1.065,0.403053,6.61957299,62.637665,121.720924,51.764015
131,7.853871964321762,4.15,12.574,5.107,0.689,0.684,0.163,0.599,0.452,0.401,0.458,0.348,0.075,0.32,0.157,0.298,0.182,0.484,0.294,0.349,10.0,0.0590903,5.229,4.069,1.053,0.394608,3.47851767,54.627708,112.831863,38.275093
132,6.958607314841775,1.57,21.351,4.495,1.442,0.782,0.156,0.626,0.369,0.401,0.411,0.312,0.101,0.268,0.19,0.269,0.224,0.465,0.275,0.326,6.0,0.1376139,5.877,4.206,1.029,0.465187,2.89788977,41.329441,112.756943,53.771336
133,7.795880017344075,6.21,24.482,4.874,1.384,0.796,0.151,0.623,0.402,0.407,0.402,0.387,0.119,0.319,0.208,0.331,0.238,0.477,0.302,0.349,12.0,0.1001827,6.906,4.547,1.031,0.493121,3.84022963,82.271393,105.557762,42.456627
134,8.096910013008056,4.55,197.433,9.429,1.376,0.948,0.151,0.57,0.386,0.453,0.567,0.473,0.136,0.373,0.227,0.409,0.295,0.47,0.392,0.437,8.0,0.149066,6.904,4.445,1.037,0.505967,4.56210633,56.042236,140.582458,87.816841
135,9.397940008672036,4.58,198.337,59.108,2.993,0.762,0.158,0.82,0.082,0.463,0.942,0.463,0.113,0.078,0.207,0.035,0.336,0.455,0.506,0.365,9.0,0.1826856,6.191,5.043,1.058,0.42321,2.94403218,53.913628,140.868134,92.791611
136,9.397940008672036,4.79,370.363,14.839,1.384,0.958,0.155,0.981,0.48,0.398,0.989,0.34,0.117,0.375,0.188,0.301,0.252,0.62,0.482,0.501,9.0,0.2509054,6.489,3.82,1.064,0.429876,5.40390191,58.244759,89.629257,59.132149
137,7.060480747381382,9.1,20.244,4.705,2.203,0.746,0.153,0.59,0.383,0.447,0.38,0.394,0.111,0.317,0.206,0.325,0.236,0.473,0.295,0.336,10.0,0.1715236,6.962,5.051,1.055,0.467023,6.26481145,62.948853,128.528854,74.600426
138,8.698970004336019,8.47,256.715,9.855,1.665,0.957,0.148,0.704,0.383,0.389,0.712,0.429,0.119,0.379,0.199,0.422,0.24,0.492,0.42,0.461,8.0,0.2629252,7.06,4.744,1.049,0.505671,5.12492245,45.68959,177.766769,104.325684
139,8.522878745280337,6.33,345.912,10.791,4.861,0.957,0.149,0.574,0.347,0.397,0.53,0.2,0.403,0.271,0.338,0.181,0.349,0.439,0.378,0.348,10.0,0.2016249,7.177,4.98,1.065,0.499462,6.44650781,68.260017,138.614182,106.753288
140,8.346787486224656,1.41,11.774,3.608,2.001,0.677,0.163,0.623,0.372,0.452,0.388,0.347,0.132,0.291,0.219,0.29,0.245,0.482,0.289,0.347,6.0,0.1227467,5.231,5.408,1.019,0.370335,3.02149731,70.482224,131.199036,127.131668
141,8.522878745280337,2.61,8.635,4.293,1.703,0.59,0.163,0.479,0.453,0.492,0.742,0.314,0.104,0.319,0.21,0.282,0.246,0.475,0.387,0.372,11.0,0.2281782,5.779,3.461,1.03,0.389909,4.62673129,38.994064,82.334755,100.867065
142,6.568636235841013,5.23,9.595,4.49,1.523,0.615,0.16,0.538,0.445,0.364,0.418,0.353,0.123,0.332,0.194,0.305,0.22,0.449,0.298,0.36,8.0,0.1695319,5.702,3.361,1.018,0.357008,3.39823254,45.413074,93.793137,42.745125
143,8.431798275933005,9.5,244.26,5.383,2.747,0.968,0.159,0.862,0.377,0.514,0.896,0.332,0.163,0.286,0.276,0.227,0.336,0.584,0.463,0.472,9.0,0.1341256,6.08,3.992,1.028,0.387776,3.32653204,75.105438,146.886414,77.864899
144,8.080921907623926,8.84,137.795,4.844,3.726,0.941,0.162,0.303,0.374,0.413,0.325,0.251,0.289,0.296,0.283,0.353,0.3,0.363,0.288,0.272,7.0,0.2182468,5.763,4.25,1.069,0.403092,4.57460768,42.079906,96.771378,57.311943
145,7.638272163982407,3.46,14.475,3.737,0.501,0.774,0.164,0.556,0.401,0.36,0.352,0.324,0.094,0.299,0.148,0.287,0.164,0.439,0.257,0.307,8.0,0.2218393,5.229,4.487,1.057,0.386938,6.23710274,51.055374,86.147614,67.807472
146,7.795880017344075,0.14,7.901,4.075,1.791,0.574,0.164,0.511,0.364,0.415,0.446,0.339,0.115,0.286,0.196,0.223,0.212,0.43,0.3,0.354,9.0,0.1205045,5.286,4.01,1.026,0.347534,6.85489839,71.273628,103.249939,41.945587
147,8.113509274827518,8.31,17.161,3.616,1.23,0.78,0.161,0.558,0.375,0.419,0.443,0.321,0.143,0.294,0.207,0.302,0.249,0.451,0.303,0.341,12.0,0.2081213,6.105,4.832,1.032,0.439646,4.42339339,39.065525,74.836159,63.224518
148,7.301029995663981,2.01,23.799,2.825,2.036,0.83,0.152,0.668,0.362,0.414,0.519,0.286,0.123,0.264,0.197,0.304,0.236,0.482,0.309,0.369,10.0,0.1626109,6.39,4.901,1.024,0.492532,4.23370856,62.490681,107.026901,79.482597
149,7.619788758288394,5.34,8.192,4.713,0.709,0.602,0.163,0.485,0.449,0.426,0.607,0.306,0.279,0.333,0.259,0.347,0.242,0.453,0.397,0.392,8.0,0.2002168,5.396,4.915,1.041,0.368776,4.5009216,63.951176,144.807404,102.935448
150,5.826813731587726,7.95,9.517,1.35,0.724,0.821,0.183,0.583,0.387,0.378,0.371,0.52,0.227,0.323,0.238,0.331,0.133,0.449,0.373,0.316,9.0,0.1236081,4.196,4.276,1.016,0.307664,3.68691139,26.351051,51.472683,21.343393
151,6.337242168318426,9.18,9.727,1.879,1.163,0.762,0.18,0.633,0.373,0.306,0.37,0.52,0.142,0.186,0.237,0.295,0.167,0.438,0.344,0.335,7.0,0.1339323,4.652,2.348,1.016,0.312809,2.4745338,35.011921,73.180923,23.294678
152,6.142667503568731,0.36,12.523,3.94,0.826,0.724,0.167,0.596,0.412,0.217,0.388,0.297,0.263,0.283,0.166,0.27,0.205,0.408,0.316,0.327,7.0,0.1522157,5.306,2.212,1.013,0.373159,2.19909031,35.733021,59.060616,21.292086
153,6.187086643357144,0.07,12.705,3.711,0.765,0.739,0.168,0.574,0.416,0.254,0.373,0.315,0.211,0.291,0.159,0.276,0.182,0.415,0.3,0.322,5.0,0.1799408,5.631,2.245,1.012,0.370819,3.22873361,63.331871,104.953972,39.421822
154,5.136677139879544,1.07,127.762,98.561,2.182,0.559,0.177,0.291,0.404,0.355,0.22,0.186,0.29,0.194,0.323,0.125,0.233,0.35,0.232,0.164,5.0,0.0678891,3.965,2.791,1.059,0.302232,4.79108537,37.469288,75.105637,51.588013
155,6.154901959985743,3.56,7.338,3.077,0.82,0.653,0.172,0.515,0.507,0.403,0.507,0.153,0.203,0.26,0.209,0.251,0.368,0.475,0.288,0.419,6.0,0.0644453,4.687,2.658,1.06,0.304637,4.98470004,26.450848,38.988422,43.71299
156,5.823908740944319,9.67,37.54,4.67,2.344,0.843,0.168,0.044,0.555,0.566,0.004,0.205,0.004,0.315,0.13,0.349,0.217,0.389,0.071,0.194,4.0,0.0496857,4.892,2.523,1.062,0.312391,3.79159704,21.733553,85.765236,45.311325
157,6.42021640338319,1.01,6.879,3.924,0.837,0.591,0.168,0.485,0.561,0.307,0.464,0.234,0.141,0.364,0.156,0.303,0.307,0.451,0.28,0.414,6.0,0.0978263,4.595,2.727,1.067,0.311338,5.57372685,37.834564,81.588173,45.190147
158,6.6777807052660805,8.01,263.396,3.057,1.27,0.984,0.163,0.763,0.558,0.391,0.941,0.617,0.12,0.475,0.17,0.724,0.227,0.571,0.559,0.626,3.0,0.0956418,4.759,2.625,1.081,0.312387,8.16736962,41.588451,92.951973,74.112785
159,6.619788758288394,5.7,141.579,5.28,2.005,0.951,0.16,0.23,0.391,0.355,0.115,0.442,0.168,0.349,0.239,0.638,0.218,0.325,0.242,0.315,5.0,0.1506564,4.682,2.59,1.059,0.3324,6.53398235,35.728165,90.13031,72.370644
160,6.537602002101044,4.59,301.489,6.274,1.986,0.973,0.167,0.973,0.48,0.3,1.061,0.357,0.226,0.392,0.239,0.298,0.152,0.584,0.548,0.472,5.0,0.1399584,4.582,2.864,1.057,0.311433,3.60959938,41.947201,101.746033,45.61916
161,6.161150909262744,1.2,306.355,5.537,2.746,0.974,0.163,0.854,0.505,0.469,0.708,0.264,0.33,0.369,0.323,0.291,0.449,0.609,0.434,0.468,4.0,0.1371537,5.065,2.761,1.056,0.320208,4.68648271,27.030968,934.527954,52.032532
162,6.4089353929735005,9.41,6.361,5.53,0.746,0.503,0.164,0.414,0.463,0.294,0.476,0.223,0.063,0.327,0.12,0.328,0.136,0.39,0.254,0.358,6.0,0.0449643,4.504,2.59,1.06,0.319376,3.55746749,33.97683,66.299156,67.234924
163,6.2076083105017466,6.54,6.917,5.548,0.74,0.524,0.168,0.489,0.493,0.388,0.373,0.263,0.143,0.348,0.195,0.364,0.289,0.457,0.26,0.375,4.0,0.0551807,4.934,2.693,1.059,0.322313,6.94646649,42.025295,66.243568,34.631165
164,6.0,1.45,7.453,6.062,0.683,0.525,0.165,0.408,0.453,0.378,0.361,0.342,0.145,0.314,0.184,0.242,0.336,0.413,0.283,0.359,4.0,0.1001707,5.261,2.692,1.061,0.355232,5.94134417,39.782204,61.56469,76.809158
165,5.958607314841775,0.93,7.615,3.559,0.963,0.627,0.165,0.467,0.572,0.332,0.483,0.314,0.134,0.393,0.173,0.409,0.265,0.457,0.31,0.454,6.0,0.1372042,4.257,3.752,1.069,0.327508,7.50658435,55.431114,39.319244,107.530876
166,5.6777807052660805,1.5,8.249,3.42,1.044,0.649,0.164,0.48,0.555,0.35,0.441,0.289,0.094,0.397,0.136,0.368,0.21,0.462,0.275,0.391,6.0,0.1359259,4.864,3.664,1.062,0.327318,5.90750892,41.003204,231.814316,143.911942
167,6.337242168318426,2.15,10.044,3.733,0.862,0.686,0.162,0.496,0.568,0.298,0.445,0.25,0.106,0.397,0.137,0.34,0.253,0.454,0.267,0.381,8.0,0.049697,4.971,3.548,1.041,0.346692,4.13264651,41.69775,252.012222,144.123611
168,5.494850021680094,3.19,8.712,3.901,0.878,0.646,0.163,0.495,0.542,0.346,0.437,0.227,0.179,0.35,0.201,0.307,0.333,0.461,0.281,0.407,4.0,0.160676,4.739,3.392,1.055,0.328176,5.04405993,41.335472,265.048401,128.941696
169,6.161150909262744,5.69,6.435,4.128,0.849,0.564,0.168,0.547,0.437,0.396,0.435,0.197,0.13,0.329,0.209,0.288,0.224,0.46,0.254,0.346,2.0,0.1442532,4.384,2.862,1.073,0.294762,5.76751496,33.919743,249.266113,131.070969
170,5.693360558975739,9.54,288.692,2.498,1.514,0.986,0.169,0.661,0.465,0.408,0.429,0.665,0.119,0.5,0.205,0.807,0.232,0.512,0.404,0.489,8.0,0.1628431,4.43,2.905,1.179,0.357024,7.95904426,28.50572,44.652981,42.437416
171,5.2826624172761365,5.73,271.768,148.677,3.435,0.641,0.168,0.411,0.753,0.299,0.483,0.388,0.124,0.459,0.198,0.648,0.138,0.488,0.332,0.385,7.0,0.1646063,4.909,2.7,1.177,0.389785,12.1217103,27.807804,52.067688,45.588562
172,5.460171441622101,2.55,13.708,1.722,0.305,0.871,0.172,0.604,0.456,0.193,0.45,0.18,0.039,0.235,0.077,0.381,0.081,0.417,0.223,0.314,4.0,0.0374885,4.47,3.842,1.175,0.356608,9.96760963,31.800198,56.808014,50.499943
173,5.88672530753565,1.83,15.7,1.72,0.709,0.866,0.164,0.614,0.474,0.275,0.518,0.164,0.059,0.239,0.116,0.361,0.116,0.455,0.247,0.348,7.0,0.0274723,5.002,2.631,1.237,0.387834,11.2978268,32.337059,928.121216,50.182236
174,6.050122295963125,9.75,18.243,1.74,1.124,0.864,0.158,0.578,0.489,0.488,0.552,0.278,0.127,0.305,0.233,0.507,0.213,0.518,0.319,0.44,6.0,0.1580181,5.62,2.802,1.149,0.430889,9.38353593,25.909025,61.272797,60.873589
175,6.266000713461613,0.73,482.706,89.984,2.456,0.839,0.164,0.813,0.158,0.425,0.965,0.092,0.353,0.072,0.377,0.055,0.292,0.465,0.47,0.423,4.0,0.1378583,5.212,2.836,1.125,0.417692,9.78394299,29.574652,70.747734,50.621014
176,6.350665141287858,1.1,12.689,3.309,1.484,0.726,0.161,0.62,0.488,0.459,0.557,0.351,0.128,0.368,0.226,0.515,0.232,0.522,0.345,0.445,5.0,0.1582659,5.228,2.802,1.156,0.392366,8.26908961,30.725704,49.092949,55.210854
177,6.277366077466188,9.8,37.132,27.892,1.592,0.557,0.158,0.118,0.031,0.43,0.054,0.001,0.052,0.006,0.167,0.009,0.229,0.193,0.036,0.105,6.0,0.0968679,6.099,2.905,1.16,0.484214,8.07660663,84.313553,63.02261,81.447601
178,6.348721986001856,8.4,162.197,6.023,0.328,0.962,0.185,0.526,0.502,0.232,0.42,0.391,0.148,0.368,0.152,0.415,0.34,0.42,0.32,0.338,6.0,0.0133635,3.66,2.802,1.182,0.293569,9.50482965,39.597893,95.297211,22.154835
179,6.576754126063192,9.43,329.711,75.596,1.828,0.81,0.162,0.676,0.186,0.475,0.657,0.136,0.173,0.121,0.235,0.144,0.305,0.445,0.322,0.371,11.0,0.0348391,5.632,3.247,1.127,0.431677,9.38589684,66.8283,146.619751,55.237576
180,7.346787486224656,6.78,15.171,2.8,0.877,0.805,0.164,0.63,0.504,0.233,0.496,0.349,0.208,0.329,0.165,0.514,0.188,0.456,0.351,0.422,7.0,0.1983196,5.496,3.349,1.159,0.406138,6.43559827,28.437195,100.056969,36.774605
181,7.638272163982407,7.54,16.673,1.666,1.459,0.842,0.164,0.601,0.37,0.474,0.54,0.589,0.177,0.287,0.223,0.327,0.353,0.481,0.435,0.418,5.0,0.1639558,5.347,2.768,1.142,0.430657,10.0155721,32.736813,113.411499,42.518406
182,6.705533773838407,1.47,15.704,1.972,1.856,0.804,0.164,0.642,0.421,0.511,0.77,0.574,0.123,0.387,0.217,0.488,0.282,0.524,0.489,0.479,6.0,0.1161182,5.495,2.871,1.155,0.448801,9.54155333,37.420483,123.430328,37.197536
183,7.040958607678906,3.6,17.762,2.11,0.678,0.864,0.164,0.603,0.531,0.284,0.512,0.281,0.14,0.285,0.151,0.486,0.259,0.473,0.311,0.432,6.0,0.2163412,5.123,2.905,1.092,0.426984,7.76743496,34.372772,104.914642,40.950912
184,7.585026652029182,2.01,77.767,8.907,1.613,0.881,0.164,0.124,0.534,0.403,0.137,0.412,0.428,0.452,0.3,0.489,0.666,0.354,0.326,0.397,7.0,0.1002137,5.358,2.836,1.169,0.42425,8.96711187,59.884102,101.76947,54.999794
185,7.154901959985743,1.8,254.213,6.713,1.598,0.968,0.166,0.969,0.366,0.37,1.0,0.169,0.215,0.162,0.266,0.237,0.343,0.568,0.461,0.516,6.0,0.0811108,4.973,2.871,1.116,0.439875,6.9656677,53.189804,97.02169,43.460461
186,7.154901959985743,5.5,20.846,1.596,0.94,0.892,0.161,0.57,0.503,0.451,0.465,0.246,0.125,0.282,0.212,0.417,0.22,0.508,0.279,0.382,6.0,0.1929975,5.539,2.836,1.103,0.446416,9.58396292,42.757309,103.237076,51.215519
187,7.318758762624412,9.64,217.682,11.759,1.522,0.942,0.164,0.26,0.419,0.373,0.205,0.288,0.395,0.335,0.306,0.277,0.43,0.351,0.296,0.283,5.0,0.2340568,5.858,2.836,1.104,0.431945,7.34478732,83.847435,124.617546,45.771381
188,7.795880017344075,4.78,119.992,5.365,1.141,0.949,0.164,0.124,0.412,0.411,0.046,0.572,0.121,0.42,0.221,0.413,0.201,0.316,0.246,0.218,7.0,0.2009822,5.186,2.939,1.084,0.436981,6.68267385,68.680023,114.672829,43.026432
189,7.552841968657781,8.37,133.837,34.244,12.448,0.741,0.164,0.209,0.034,0.477,0.095,0.81,0.001,0.018,0.027,0.01,0.475,0.24,0.302,0.186,7.0,0.225354,5.771,2.905,1.145,0.465472,9.57190807,47.629555,119.489922,46.220474
190,5.596879478824182,5.76,14.369,1.541,0.8,0.86,0.169,0.622,0.412,0.277,0.478,0.212,0.077,0.222,0.133,0.365,0.137,0.437,0.256,0.353,3.0,0.163615,4.539,2.905,1.056,0.366295,7.40759839,38.80587,118.693054,34.224583
191,5.3693687559795,1.54,143.654,3.879,0.327,0.972,0.172,0.361,0.457,0.321,0.386,0.163,0.388,0.245,0.24,0.265,0.352,0.38,0.312,0.323,8.0,0.1636873,4.305,2.652,1.277,0.374743,10.0959958,25.803501,102.979164,24.63979
192,5.419075024324381,2.44,71.298,15.498,2.053,0.802,0.159,0.092,0.56,0.441,0.007,0.067,0.31,0.522,0.325,0.549,0.493,0.364,0.128,0.357,6.0,0.1318545,5.41,3.463,1.059,0.416099,7.39339142,13.502463,115.596191,33.664185
193,8.0,3.66,299.273,4.99,1.707,0.978,0.161,0.791,0.452,0.486,0.82,0.298,0.139,0.34,0.225,0.426,0.262,0.576,0.419,0.49,6.0,0.1380091,5.696,3.233,1.045,0.371088,4.28100794,52.47525,160.232529,94.86377
194,5.543482142194737,6.94,10.226,1.932,0.355,0.817,0.179,0.552,0.479,0.254,0.474,0.176,0.05,0.247,0.106,0.258,0.106,0.428,0.233,0.286,4.0,0.1451145,3.654,3.178,1.008,0.324971,1.11397215,37.691353,149.618866,75.813095
195,5.349498205121633,5.59,57.736,37.587,1.193,0.598,0.181,0.061,0.055,0.367,0.004,0.004,0.017,0.012,0.165,0.013,0.216,0.161,0.008,0.083,9.0,0.1515139,3.898,3.124,1.021,0.322595,3.70350211,26.187517,145.680344,30.414843
196,5.4061603389187285,2.26,226.555,154.152,74.747,0.497,0.171,0.551,0.393,0.315,0.595,0.091,0.422,0.135,0.228,0.135,0.133,0.42,0.369,0.25,5.0,0.0613803,5.114,3.414,1.024,0.367221,2.37420699,51.606693,137.60733,43.912182
197,5.46826569072345,2.75,288.652,125.784,6.328,0.686,0.154,0.687,0.292,0.498,0.893,0.093,0.32,0.158,0.378,0.075,0.552,0.492,0.435,0.471,2.0,0.1754966,6.862,3.299,1.016,0.435334,3.29778463,27.52494,148.94838,57.7108
198,5.583193128177055,6.98,157.111,8.267,1.369,0.942,0.153,0.219,0.396,0.386,0.092,0.43,0.111,0.386,0.187,0.585,0.229,0.334,0.211,0.3,6.0,0.0705342,6.119,3.408,1.033,0.377598,4.96968059,56.099091,181.316162,77.429871
199,7.758827213229953,9.27,13.189,4.866,0.673,0.704,0.157,0.508,0.413,0.357,0.441,0.317,0.079,0.341,0.153,0.45,0.173,0.426,0.279,0.384,7.0,0.1931965,5.607,3.52,1.082,0.397864,7.87169313,29.420794,129.352249,57.670143
200,6.91721462968355,3.94,10.264,5.307,1.203,0.612,0.16,0.492,0.372,0.342,0.479,0.49,0.111,0.393,0.161,0.475,0.202,0.402,0.36,0.383,3.0,0.1693046,5.848,3.588,1.046,0.404809,7.60934593,53.188362,148.215805,56.777466
201,6.192464971931146,2.74,10.492,4.055,1.493,0.654,0.156,0.512,0.363,0.417,0.433,0.607,0.114,0.418,0.206,0.404,0.269,0.431,0.385,0.419,5.0,0.1149568,5.472,3.452,1.082,0.383886,6.15736827,64.925438,135.402405,48.363674
202,7.599980364934842,6.63,12.034,3.98,1.62,0.682,0.158,0.528,0.349,0.335,0.416,0.245,0.099,0.224,0.175,0.305,0.202,0.404,0.254,0.358,7.0,0.1407821,5.676,3.538,1.074,0.381251,6.66414894,82.980347,278.216125,64.083206
204,5.700000503883016,7.23,28.956,2.261,0.589,0.91,0.156,0.579,0.466,0.325,0.765,0.204,0.273,0.26,0.222,0.305,0.37,0.457,0.414,0.556,7.0,0.169685,6.43,3.507,1.088,0.593136,2.70259205,62.269943,119.384079,71.135651
205,6.799998134593398,6.12,198.061,12.046,2.203,0.933,0.163,0.195,0.49,0.456,0.094,0.403,0.308,0.408,0.293,0.492,0.349,0.38,0.269,0.302,5.0,0.0231024,4.737,4.322,1.062,0.390585,6.48277788,61.432014,95.039787,69.540901
