mol_id,PKI,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
1,7.698970004336019,10.0,0.1813468,5.743,4.407,1.064,0.437164,6.54509235,73.003441,77.587486,74.570572
2,7.698970004336019,4.0,0.2300172,7.238,3.144,1.047,0.500479,6.64568576,87.470367,144.187958,82.333527
3,8.0,6.0,0.1180609,7.029,3.144,1.04,0.508785,4.86311726,74.388794,168.956314,66.936295
4,8.0,5.0,0.1972425,7.185,4.276,1.036,0.529367,5.18804997,94.419434,176.91832,88.422234
5,7.301029995663981,4.0,0.240063,7.979,3.144,1.047,0.522737,7.37161362,66.832069,164.930618,78.277649
6,4.721246399047171,4.0,0.1017286,6.022,3.315,1.011,0.407672,2.69984397,75.205551,1000.156616,73.527817
8,7.096910013008056,8.0,0.2783248,7.074,2.973,1.071,0.431322,7.29941245,56.491692,1006.141296,76.633629
9,7.522878745280337,5.0,0.1141075,6.957,5.449,1.024,0.488593,3.53015947,46.1502,166.339584,60.043919
10,7.0,5.0,0.3164624,7.308,2.939,1.084,0.427241,9.18677406,79.651604,156.250427,87.913712
11,7.522878745280337,3.0,0.1408706,7.195,2.905,1.018,0.510465,4.17209845,72.742195,152.312332,87.257248
12,6.102372908709558,3.0,0.2038438,6.84,4.414,1.048,0.446333,5.37965686,72.801941,169.291031,109.283966
13,5.801342913045577,5.0,0.2298505,7.051,3.11,1.061,0.488249,7.40050898,73.295273,147.639465,72.119118
14,6.200659450546418,6.0,0.2460017,7.434,3.144,1.072,0.514539,8.34116521,61.786232,157.736389,97.634949
15,6.823908740944319,6.0,0.1409597,7.57,2.939,1.04,0.562641,5.50506288,64.038452,162.27475,118.760292
16,7.698970004336019,5.0,0.1527098,7.009,4.345,1.037,0.464025,5.2364141,94.597862,174.269714,101.750076
17,7.838631997765025,5.0,0.1096941,5.354,2.939,1.015,0.420349,2.96743783,68.197212,158.174652,86.823021
18,4.701146923590294,5.0,0.0415113,6.067,3.042,1.02,0.415946,2.73253069,46.800873,113.348206,50.586792
19,5.221848749616356,3.0,0.1713192,5.627,3.144,1.014,0.426,3.02188043,53.407669,113.267242,56.499996
20,8.0,5.0,0.2105468,5.665,3.007,1.018,0.433626,3.49274729,73.134857,140.573898,60.340164
21,7.522878745280337,3.0,0.1420512,5.589,3.876,1.014,0.485617,2.19564499,39.689735,148.606888,71.396378
22,6.920818753952375,6.0,0.2460853,5.554,3.076,1.044,0.381904,4.17526258,82.139717,149.481018,39.979805
23,7.301029995663981,7.0,0.1040909,6.335,2.973,1.012,0.50607,2.60192028,68.086571,153.209641,43.18977
