mol_id,PKI,conformations (ns),0,1,2,3,5,8,9,10,19,20,21,31,32,75,76,100,101,106,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
11,7.522878745280337,2.8,103.375,18.896,1.205,0.837,0.149,0.22,0.492,0.325,0.184,0.382,0.118,0.416,0.172,0.424,0.209,0.346,0.228,0.25,9.0,0.0738933,7.545,3.178,1.015,0.512383,3.52397588,70.540703,169.620178,68.346115
12,6.102372908709558,7.0,124.962,13.67,4.825,0.871,0.151,0.126,0.401,0.388,0.055,0.283,0.283,0.316,0.315,0.336,0.365,0.305,0.207,0.243,3.0,0.2038438,6.84,4.414,1.048,0.446333,5.37965686,72.801941,169.291031,109.283966
13,5.801342913045577,7.03,60.05,13.544,6.255,0.752,0.151,0.046,0.395,0.463,0.47,0.001,0.062,0.407,0.355,0.487,0.408,0.301,0.178,0.301,4.0,0.2198554,6.567,3.042,1.061,0.467003,7.84497479,109.318047,149.921188,97.721298
14,6.200659450546418,6.87,18.359,8.054,1.448,0.659,0.149,0.453,0.412,0.385,0.691,0.366,0.241,0.333,0.237,0.483,0.358,0.417,0.433,0.529,6.0,0.2442525,7.902,3.178,1.071,0.54425,4.8720505,76.284058,136.123383,91.325531
15,6.823908740944319,5.8,260.165,105.717,7.209,0.697,0.147,0.746,0.13,0.49,0.768,0.031,0.272,0.058,0.402,0.033,0.306,0.455,0.357,0.353,6.0,0.3104238,7.327,2.939,1.04,0.501374,5.00921954,57.546391,143.708984,123.633766
16,7.698970004336019,8.03,45.348,10.854,1.544,0.785,0.153,0.078,0.443,0.424,0.02,0.048,0.029,0.3,0.139,0.555,0.161,0.315,0.032,0.247,5.0,0.1507687,6.939,4.378,1.036,0.463878,4.20417331,80.611046,143.231705,63.682507
17,7.838631997765025,4.16,344.69,170.806,0.735,0.668,0.164,0.449,0.523,0.436,0.382,0.894,0.124,0.647,0.214,0.45,0.294,0.469,0.467,0.325,5.0,0.0383529,5.581,3.212,1.014,0.422966,2.60045383,76.091965,133.915359,73.954933
18,4.701146923590294,5.33,16.514,2.376,0.957,0.832,0.161,0.543,0.442,0.323,0.463,0.156,0.091,0.229,0.159,0.255,0.169,0.436,0.237,0.317,3.0,0.1098703,5.219,2.973,1.02,0.41258,3.31088774,42.528008,131.394012,63.684937
19,5.221848749616356,2.47,358.904,156.728,1.413,0.694,0.161,0.483,0.271,0.444,0.44,0.147,0.367,0.182,0.339,0.078,0.487,0.399,0.318,0.33,5.0,0.1698158,5.59,3.144,1.014,0.422672,2.40277561,59.884686,127.310204,49.911739
20,8.0,2.34,151.387,27.407,2.997,0.833,0.16,0.47,0.048,0.46,0.395,0.003,0.006,0.01,0.128,0.013,0.179,0.326,0.135,0.168,3.0,0.140729,5.845,3.212,1.019,0.458782,3.35330283,34.672249,119.249107,27.215572
21,7.522878745280337,9.23,241.265,7.627,1.634,0.963,0.156,0.937,0.419,0.407,1.006,0.342,0.191,0.323,0.234,0.248,0.347,0.588,0.513,0.533,3.0,0.1037283,6.546,3.877,1.014,0.485456,2.63624999,69.761139,153.051559,73.478874
22,6.920818753952375,4.59,57.713,5.454,0.968,0.9,0.154,0.11,0.449,0.401,0.048,0.353,0.156,0.356,0.225,0.482,0.226,0.32,0.186,0.248,4.0,0.2192749,5.641,2.871,1.047,0.406833,4.08744013,45.516533,148.117538,76.164955
23,7.301029995663981,5.07,24.524,2.817,0.991,0.866,0.154,0.626,0.359,0.283,0.561,0.164,0.056,0.227,0.116,0.27,0.125,0.423,0.26,0.334,6.0,0.1702908,5.951,3.281,1.012,0.490169,2.91801622,40.113869,128.76152,64.033714
24,7.958212681028248,6.87,194.781,6.492,1.589,0.96,0.156,0.59,0.421,0.383,0.664,0.317,0.135,0.347,0.203,0.356,0.209,0.465,0.372,0.405,7.0,0.1655775,6.033,3.076,1.026,0.462678,2.1037612,57.190456,142.879791,76.099907
25,8.0,1.58,106.245,12.073,0.84,0.892,0.164,0.156,0.489,0.223,0.088,0.752,0.1,0.53,0.11,0.643,0.227,0.289,0.313,0.304,5.0,0.0957841,5.209,4.615,1.013,0.444611,2.50020069,41.841061,121.269432,60.728832
26,8.0,4.01,18.575,1.875,0.864,0.872,0.164,0.548,0.439,0.318,0.86,0.192,0.181,0.254,0.23,0.319,0.257,0.435,0.411,0.394,2.0,0.1128673,5.744,3.144,1.016,0.48803,2.67850701,62.693874,113.03894,47.286385
27,8.0,0.6,18.678,2.995,2.413,0.775,0.156,0.623,0.454,0.491,0.563,0.168,0.141,0.247,0.184,0.254,0.153,0.523,0.291,0.342,7.0,0.1749309,6.043,3.076,1.015,0.45689,3.49893091,43.894608,109.000801,45.475983
28,8.0,4.47,22.603,1.673,1.314,0.883,0.16,0.564,0.398,0.316,0.649,0.212,0.15,0.249,0.233,0.32,0.228,0.426,0.337,0.448,4.0,0.1994962,5.771,4.543,1.017,0.51247,1.99796633,70.39669,185.942719,49.710308
29,7.301029995663981,7.94,9.961,6.724,0.982,0.564,0.157,0.442,0.484,0.242,0.44,0.392,0.126,0.406,0.149,0.327,0.201,0.389,0.32,0.405,2.0,0.3355658,5.586,3.572,1.079,0.389352,5.81712068,74.100365,123.798424,73.409225
30,6.721246399047171,6.75,100.73,3.471,1.046,0.957,0.155,0.332,0.334,0.337,0.194,0.553,0.177,0.324,0.207,0.905,0.318,0.334,0.308,0.451,6.0,0.1218249,6.778,3.504,1.02,0.545881,1.99051484,38.678005,146.540329,65.478233
31,6.102372908709558,5.91,185.374,12.854,5.843,0.908,0.153,0.337,0.434,0.41,0.235,0.3,0.399,0.33,0.375,0.434,0.357,0.394,0.312,0.312,6.0,0.3239224,6.431,3.437,1.073,0.43645,7.145252,55.79232,147.47435,75.658737
32,7.0,8.54,24.284,3.037,1.129,0.854,0.156,0.536,0.368,0.261,0.367,0.214,0.092,0.263,0.135,0.289,0.146,0.388,0.225,0.28,8.0,0.2161646,6.068,3.538,1.013,0.478626,2.82993599,39.404449,134.128387,46.470318
33,7.301029995663981,1.17,22.262,3.344,1.376,0.825,0.158,0.547,0.403,0.254,0.584,0.216,0.172,0.276,0.175,0.274,0.256,0.401,0.324,0.406,4.0,0.1386433,6.368,4.442,1.01,0.508469,1.19859132,77.317184,147.136322,46.834499
34,7.301029995663981,6.71,21.254,3.413,0.638,0.84,0.16,0.514,0.416,0.22,0.477,0.22,0.039,0.272,0.086,0.318,0.099,0.383,0.245,0.262,3.0,0.0981336,6.12,4.203,1.012,0.481791,2.22103526,52.409908,137.723969,87.694847
35,7.154901959985743,7.95,148.874,13.535,0.803,0.912,0.158,0.312,0.473,0.282,0.221,0.681,0.078,0.504,0.128,0.427,0.148,0.356,0.327,0.255,4.0,0.191587,6.075,4.529,1.011,0.502783,2.49668776,78.597321,123.534081,51.022167
36,6.920818753952375,3.69,23.489,3.308,2.263,0.808,0.153,0.549,0.44,0.404,0.414,0.231,0.121,0.292,0.173,0.322,0.16,0.464,0.256,0.309,10.0,0.2428888,6.536,5.053,1.012,0.490784,1.90726784,103.942787,124.670235,67.800209
37,6.721246399047171,7.09,23.448,3.326,1.759,0.822,0.154,0.557,0.372,0.256,0.471,0.373,0.218,0.276,0.189,0.486,0.284,0.395,0.354,0.439,7.0,0.2224096,6.46,5.074,1.012,0.503632,3.02278307,49.899551,136.593842,65.617569
38,5.5003129173815966,4.13,25.646,3.654,2.408,0.809,0.152,0.552,0.383,0.255,0.507,0.184,0.139,0.264,0.15,0.243,0.176,0.397,0.277,0.34,5.0,0.2343251,7.092,4.169,1.013,0.531685,2.91570498,54.816288,148.682816,57.257004
39,6.200659450546418,3.55,27.584,2.653,0.866,0.887,0.155,0.563,0.45,0.322,0.562,0.582,0.154,0.335,0.191,0.942,0.243,0.445,0.432,0.61,6.0,0.1874387,7.174,4.679,1.008,0.549509,1.77495447,57.379898,169.812271,95.161171
40,7.522878745280337,0.21,69.329,8.62,1.791,0.869,0.155,0.198,0.459,0.286,0.153,0.282,0.132,0.329,0.196,0.276,0.215,0.314,0.189,0.201,7.0,0.0644458,6.384,3.572,1.002,0.498264,1.58360175,66.293999,166.523346,90.036095
41,7.301029995663981,7.57,136.22,14.009,1.097,0.9,0.158,0.219,0.498,0.353,0.146,0.601,0.137,0.509,0.187,0.786,0.239,0.357,0.295,0.36,4.0,0.2105344,6.116,4.976,1.022,0.527015,3.78175574,56.239807,133.464996,69.037827
42,8.0,4.38,21.377,3.447,2.022,0.796,0.155,0.597,0.357,0.257,0.559,0.224,0.257,0.227,0.179,0.299,0.312,0.404,0.347,0.427,5.0,0.1743912,6.373,3.247,1.023,0.49041,3.0553457,85.481621,150.496399,72.841904
43,8.0,8.91,233.736,8.901,2.185,0.955,0.156,0.956,0.457,0.277,0.987,0.25,0.18,0.297,0.147,0.309,0.13,0.563,0.472,0.451,5.0,0.2302524,6.087,4.081,1.046,0.394023,4.37312341,77.870834,163.392059,85.302567
44,6.823908740944319,2.85,253.839,6.844,3.703,0.96,0.153,0.792,0.385,0.376,0.955,0.218,0.169,0.265,0.217,0.229,0.201,0.518,0.447,0.468,2.0,0.1356826,7.274,4.275,1.019,0.556818,3.18090415,67.831978,160.420013,68.286095
45,6.920818753952375,9.24,106.367,20.695,2.111,0.823,0.151,0.206,0.518,0.501,0.171,0.422,0.197,0.441,0.264,0.381,0.346,0.408,0.264,0.287,4.0,0.1010245,6.996,3.042,1.01,0.596986,2.27945698,61.329094,165.190918,85.895218
46,8.0,4.44,264.207,8.221,3.643,0.957,0.155,0.946,0.408,0.443,1.007,0.244,0.242,0.323,0.294,0.224,0.289,0.599,0.498,0.483,6.0,0.1015638,6.256,4.547,1.015,0.434546,2.77913188,75.952873,159.825073,86.00145
47,8.0,5.33,18.33,5.611,1.337,0.725,0.153,0.55,0.327,0.376,0.649,0.175,0.154,0.233,0.204,0.22,0.225,0.418,0.326,0.416,2.0,0.1923205,6.744,3.076,1.023,0.494994,2.62950077,79.721741,191.668854,62.466099
48,8.0,2.58,215.608,92.054,1.903,0.696,0.155,0.396,0.31,0.313,0.331,0.344,0.327,0.278,0.235,0.238,0.567,0.339,0.334,0.364,4.0,0.2201728,6.519,3.11,1.02,0.480044,3.88503172,66.269279,159.216599,104.629547
49,8.0,8.11,271.772,103.396,4.113,0.717,0.155,0.552,0.122,0.376,0.607,0.066,0.225,0.096,0.269,0.028,0.321,0.35,0.299,0.345,4.0,0.1217724,6.462,3.281,1.014,0.473165,2.54171229,92.479179,145.731964,83.866066
50,7.698970004336019,3.95,38.489,16.208,1.405,0.686,0.153,0.03,0.474,0.387,0.848,0.001,0.195,0.026,0.214,0.006,0.241,0.297,0.348,0.329,2.0,0.1161109,6.946,3.144,1.041,0.505556,5.89817188,60.337482,136.46489,80.732475
51,7.698970004336019,7.22,14.22,6.221,1.15,0.659,0.155,0.456,0.39,0.39,0.34,0.351,0.102,0.313,0.178,0.501,0.186,0.412,0.264,0.357,7.0,0.2132927,6.27,3.212,1.032,0.430301,4.30285678,61.793129,150.211761,72.708542
52,7.698970004336019,8.53,17.821,6.547,0.869,0.706,0.154,0.575,0.399,0.366,0.664,0.314,0.245,0.304,0.218,0.424,0.388,0.447,0.408,0.54,1.0,0.2356866,7.131,3.076,1.042,0.503935,7.13935024,92.877876,148.822006,73.398956
53,7.698970004336019,8.74,236.637,16.171,2.568,0.927,0.155,0.32,0.509,0.416,0.259,0.664,0.442,0.488,0.332,0.656,0.46,0.415,0.455,0.426,3.0,0.1156133,6.715,2.905,1.038,0.491971,2.38551676,59.739372,165.180176,101.428268
54,7.397940008672037,3.42,313.601,17.643,1.093,0.944,0.153,0.968,0.477,0.443,0.977,0.601,0.183,0.439,0.231,0.543,0.247,0.63,0.587,0.569,3.0,0.1227273,7.047,2.939,1.054,0.540631,3.35124887,71.136093,164.597366,78.391647
55,8.0,6.49,41.014,20.304,5.231,0.616,0.151,0.048,0.534,0.315,0.434,0.003,0.016,0.016,0.276,0.061,0.447,0.299,0.151,0.18,5.0,0.1705779,7.176,3.076,1.029,0.497922,4.73644562,58.307892,142.62886,85.818321
56,5.300162274132754,6.77,18.653,6.807,1.139,0.701,0.152,0.498,0.346,0.376,0.338,0.252,0.103,0.265,0.182,0.304,0.198,0.407,0.231,0.295,3.0,0.1229912,6.877,4.482,1.03,0.466227,4.90889711,77.158829,159.83374,97.519386
57,4.500312917381596,5.29,75.423,11.835,1.524,0.85,0.15,0.122,0.424,0.428,0.345,0.312,0.216,0.396,0.278,0.284,0.298,0.324,0.291,0.391,6.0,0.2639887,7.383,4.147,1.04,0.52674,4.43014729,55.544598,149.136505,66.70459
58,5.100179497572904,7.03,11.775,5.834,2.047,0.599,0.152,0.485,0.595,0.428,0.406,0.315,0.297,0.412,0.288,0.365,0.439,0.502,0.34,0.44,6.0,0.3333165,6.877,4.045,1.098,0.411889,9.04939172,75.25618,170.709229,103.394714
59,4.508638306165727,8.37,146.247,5.007,3.746,0.944,0.15,0.266,0.428,0.283,0.238,0.519,0.241,0.332,0.274,0.746,0.304,0.326,0.333,0.442,5.0,0.3399274,7.001,4.113,1.121,0.424104,7.07017809,79.916832,168.285553,92.027138
60,5.300162274132754,7.04,261.004,165.237,10.146,0.598,0.148,0.839,0.178,0.458,1.026,0.237,0.267,0.189,0.34,0.147,0.249,0.492,0.51,0.46,6.0,0.1183903,7.309,4.181,1.031,0.530561,4.49502473,114.217117,176.224548,105.64962
61,6.823908740944319,5.19,366.584,96.595,2.893,0.787,0.153,0.793,0.166,0.425,0.711,0.082,0.228,0.13,0.289,0.034,0.343,0.461,0.34,0.323,6.0,0.1512411,7.294,5.618,1.04,0.488237,6.66723619,73.655212,178.682266,75.363281
62,6.508638306165727,3.23,184.176,12.13,4.98,0.915,0.153,0.17,0.404,0.329,0.247,0.4,0.217,0.348,0.252,0.487,0.237,0.301,0.288,0.323,3.0,0.0978028,7.485,3.178,1.044,0.531123,4.77674893,62.454758,167.154373,93.800896
63,7.301029995663981,7.29,426.361,14.877,4.523,0.956,0.149,0.99,0.555,0.311,0.996,0.423,0.108,0.487,0.17,0.424,0.121,0.619,0.509,0.489,7.0,0.2547127,7.102,3.076,1.04,0.476582,3.7407852,75.922287,156.540359,91.201134
64,6.0,4.7,36.212,7.535,1.353,0.803,0.151,0.065,0.405,0.455,0.339,0.355,0.233,0.316,0.287,0.564,0.387,0.308,0.309,0.329,1.0,0.2494989,7.504,4.343,1.054,0.533297,8.17063616,68.525185,181.638214,99.045883
65,5.903089986991944,2.29,14.404,6.415,1.126,0.656,0.155,0.459,0.378,0.377,0.327,0.522,0.085,0.357,0.164,0.356,0.185,0.405,0.311,0.318,2.0,0.2099957,7.154,3.007,1.028,0.443392,4.55469711,65.604919,170.042526,116.619919
66,5.600326278518962,0.24,18.19,6.189,1.087,0.714,0.153,0.561,0.356,0.353,0.684,0.386,0.218,0.303,0.21,0.289,0.366,0.423,0.429,0.497,3.0,0.1328559,7.231,3.11,1.022,0.52138,6.24383183,82.617043,144.255539,60.785225
67,6.0,1.07,16.268,6.11,0.955,0.697,0.155,0.505,0.345,0.408,0.684,0.327,0.151,0.282,0.188,0.286,0.312,0.419,0.387,0.459,1.0,0.1156295,6.717,3.007,1.03,0.503564,4.51281915,85.754822,162.554672,132.159363
68,5.400116927926312,2.53,15.236,4.784,1.315,0.714,0.153,0.487,0.409,0.386,0.784,0.241,0.33,0.291,0.27,0.336,0.279,0.427,0.451,0.417,4.0,0.1741248,6.873,3.247,1.05,0.49122,6.12362586,64.433365,142.506271,78.896255
69,6.102372908709558,6.83,20.376,5.773,1.383,0.74,0.151,0.521,0.347,0.42,0.405,0.469,0.117,0.332,0.195,0.343,0.23,0.429,0.331,0.335,5.0,0.1857895,7.456,3.007,1.028,0.499711,5.36999115,80.856133,165.384689,90.163162
70,7.301029995663981,1.87,336.561,7.966,1.646,0.972,0.153,0.835,0.397,0.361,0.839,0.192,0.189,0.263,0.238,0.291,0.166,0.531,0.407,0.419,2.0,0.1380249,6.707,4.481,1.014,0.446999,3.03665056,76.777191,184.16243,100.844841
71,7.397940008672037,5.34,17.809,8.095,1.005,0.662,0.151,0.543,0.392,0.352,0.656,0.159,0.16,0.247,0.196,0.19,0.249,0.429,0.325,0.422,1.0,0.2242941,7.153,2.871,1.029,0.502544,1.87342393,83.566177,156.033936,88.104706
72,5.096910013008056,6.69,92.202,6.038,1.335,0.926,0.15,0.196,0.41,0.39,0.351,0.223,0.12,0.273,0.189,0.21,0.254,0.332,0.231,0.332,10.0,0.1841106,6.606,3.144,1.063,0.514965,5.4189895,71.109177,141.315994,95.210709
73,7.472284193781353,2.36,149.549,4.999,1.045,0.961,0.165,0.572,0.348,0.344,0.392,0.559,0.074,0.386,0.16,0.268,0.189,0.421,0.342,0.307,4.0,0.1276755,5.501,4.635,1.08,0.47981,6.60131103,64.605003,142.323135,142.238754
74,7.657577319177793,1.46,9.886,8.45,0.38,0.528,0.16,0.44,0.462,0.212,0.311,0.283,0.037,0.371,0.08,0.371,0.094,0.371,0.21,0.266,9.0,0.1476409,5.796,4.285,1.148,0.37997,4.15412433,37.68047,110.109032,46.222321
75,5.985479461242076,5.51,15.019,8.25,1.579,0.604,0.153,0.527,0.396,0.44,0.323,0.218,0.495,0.284,0.373,0.32,0.338,0.454,0.346,0.336,10.0,0.0770533,6.77,2.768,1.134,0.438918,5.19767604,51.524712,69.265465,47.970558
76,6.638272163982407,8.3,122.296,67.947,10.518,0.609,0.154,0.147,0.057,0.447,0.133,0.149,0.402,0.03,0.429,0.016,0.681,0.217,0.228,0.249,5.0,0.1296043,6.058,4.473,1.09,0.447033,5.35053504,55.87151,92.357353,108.659462
77,5.537602002101044,2.46,8.187,5.976,0.849,0.545,0.156,0.526,0.45,0.288,0.479,0.404,0.099,0.443,0.137,0.385,0.167,0.422,0.327,0.416,4.0,0.1658837,5.276,3.361,1.069,0.364472,5.6826625,89.750488,133.476196,132.931793
78,10.045757490560677,8.04,296.89,5.535,3.962,0.969,0.152,0.839,0.435,0.345,0.732,0.317,0.372,0.305,0.303,0.344,0.273,0.539,0.473,0.449,8.0,0.1208605,7.426,3.247,1.058,0.553982,6.66710892,68.587105,113.965225,134.257492
79,7.136677139879544,9.2,25.362,7.566,2.601,0.714,0.161,0.058,0.463,0.287,0.011,0.348,0.002,0.388,0.023,0.494,0.043,0.269,0.12,0.185,11.0,0.0937561,5.428,4.864,1.071,0.37927,5.68428413,62.517441,96.385101,49.626236
80,7.619788758288394,5.58,273.051,128.709,1.404,0.677,0.158,0.484,0.862,0.42,0.401,1.016,0.188,0.937,0.254,0.85,0.246,0.589,0.535,0.511,8.0,0.0605098,5.462,3.383,1.013,0.372156,1.97327483,99.020157,78.847404,44.818939
81,6.505845405981557,3.64,120.686,5.253,1.384,0.948,0.156,0.135,0.449,0.292,0.107,0.234,0.122,0.322,0.17,0.325,0.176,0.292,0.155,0.184,10.0,0.1251441,6.363,2.836,1.129,0.415345,8.78304776,88.287849,121.380623,66.13652
82,7.292429823902063,6.16,11.565,5.22,0.709,0.661,0.159,0.506,0.608,0.196,0.278,0.527,0.043,0.491,0.085,0.568,0.095,0.437,0.283,0.34,7.0,0.0269089,5.251,3.007,1.022,0.369292,2.99632034,47.404644,117.499008,103.778229
83,6.767003889607846,5.86,9.958,7.755,0.804,0.538,0.159,0.451,0.494,0.39,0.264,0.33,0.349,0.402,0.317,0.436,0.293,0.445,0.314,0.347,5.0,0.1000142,5.618,3.166,1.057,0.376561,2.51980934,77.671341,110.708427,67.122749
84,6.899629454882437,8.67,10.021,8.4,0.743,0.523,0.159,0.47,0.514,0.329,0.313,0.28,0.266,0.39,0.279,0.429,0.274,0.438,0.287,0.35,9.0,0.1892686,5.588,3.168,1.046,0.380331,3.79746655,101.083748,97.031113,58.565292
85,7.481486060122112,5.13,119.485,12.425,4.385,0.877,0.159,0.092,0.507,0.408,0.029,0.444,0.339,0.438,0.318,0.43,0.417,0.336,0.27,0.291,7.0,0.1094907,6.092,2.979,1.14,0.423536,10.7430576,85.181061,59.145569,44.160809
86,7.356547323513812,9.64,159.543,16.484,2.195,0.895,0.159,0.323,0.504,0.313,0.402,0.498,0.203,0.445,0.246,0.529,0.148,0.38,0.368,0.288,7.0,0.1611661,6.35,3.196,1.145,0.447787,10.2198243,70.82917,89.098701,76.209686
87,7.318758762624412,6.65,240.049,8.41,1.222,0.961,0.159,0.586,0.515,0.479,0.446,0.491,0.374,0.483,0.335,0.513,0.324,0.527,0.437,0.446,8.0,0.173322,6.711,3.026,1.192,0.424423,10.3242571,73.112679,84.066681,93.087021
88,8.096910013008056,3.25,265.187,4.8,1.684,0.976,0.159,0.726,0.549,0.436,1.013,0.383,0.319,0.399,0.312,0.498,0.319,0.57,0.572,0.519,8.0,0.1841294,6.389,3.203,1.129,0.442065,10.3192859,126.935638,147.944382,70.415741
89,6.94692155651658,5.89,10.13,8.127,0.813,0.531,0.159,0.467,0.514,0.398,0.434,0.225,0.193,0.451,0.266,0.45,0.274,0.46,0.284,0.349,8.0,0.2458905,6.16,3.162,1.124,0.380941,3.11706676,68.266853,89.940994,91.65593
90,6.665546248849069,8.56,178.436,8.172,3.676,0.938,0.156,0.339,0.579,0.432,0.303,0.313,0.131,0.432,0.204,0.47,0.173,0.45,0.249,0.3,7.0,0.1288858,6.649,3.1,1.178,0.420011,9.81717383,91.489998,131.318817,92.360138
91,6.906578314837765,8.98,19.355,4.952,1.116,0.761,0.156,0.551,0.439,0.364,0.326,0.232,0.389,0.302,0.294,0.359,0.263,0.451,0.315,0.336,10.0,0.1176243,6.392,3.378,1.177,0.440157,10.4001618,113.266693,127.964401,73.993492
92,5.932557157223619,2.93,18.071,7.14,1.311,0.681,0.153,0.608,0.483,0.462,0.403,0.247,0.399,0.343,0.367,0.353,0.385,0.518,0.35,0.403,15.0,0.1121175,6.895,3.955,1.129,0.451833,8.83767281,92.503754,84.425415,95.54126
93,7.173925197299173,8.99,15.908,8.309,0.999,0.631,0.153,0.518,0.397,0.384,0.463,0.183,0.413,0.268,0.354,0.317,0.299,0.433,0.353,0.327,9.0,0.0810034,6.71,4.474,1.077,0.466072,7.68025449,76.123947,105.870018,49.598598
94,7.769551078621726,7.2,416.921,9.241,2.624,0.972,0.151,0.815,0.348,0.46,0.896,0.223,0.224,0.231,0.31,0.162,0.375,0.541,0.448,0.414,15.0,0.1965063,6.919,4.954,1.182,0.483894,10.3986695,66.426865,104.880234,114.004402
95,5.823908740944319,6.32,22.182,8.355,1.539,0.692,0.151,0.582,0.43,0.397,0.323,0.231,0.395,0.307,0.332,0.341,0.316,0.47,0.317,0.343,11.0,0.174209,7.407,4.338,1.179,0.489808,11.713079,85.82737,104.394012,128.075729
96,5.881404634776238,4.97,159.864,8.464,4.328,0.926,0.151,0.425,0.381,0.353,0.433,0.176,0.24,0.226,0.283,0.238,0.236,0.387,0.283,0.284,9.0,0.1837648,7.522,4.44,1.12,0.477499,7.14847245,78.773071,114.550339,73.470245
97,6.218244625347531,6.97,354.779,48.241,8.896,0.861,0.156,0.764,0.064,0.337,0.773,0.01,0.008,0.014,0.222,0.024,0.332,0.388,0.264,0.383,13.0,0.1101649,7.199,4.406,1.138,0.444006,5.50650271,90.603294,1021.623169,89.873131
98,6.471083299722345,7.86,100.46,22.085,4.321,0.792,0.151,0.128,0.503,0.39,0.032,0.362,0.259,0.425,0.296,0.319,0.38,0.34,0.217,0.249,11.0,0.0363732,6.727,4.31,1.164,0.510312,10.3300812,93.446289,1009.162415,97.74411
99,6.586700235918748,0.74,27.606,7.124,0.562,0.782,0.165,0.048,0.567,0.285,0.015,0.013,0.002,0.482,0.056,0.526,0.13,0.3,0.01,0.225,6.0,0.0343772,4.945,4.481,1.046,0.329014,5.01001389,71.961487,1012.184998,108.367027
100,6.698970004336019,3.86,11.917,3.54,1.126,0.719,0.168,0.619,0.405,0.31,0.455,0.294,0.318,0.275,0.225,0.259,0.273,0.445,0.355,0.378,9.0,0.0780729,5.417,3.492,1.03,0.374224,3.95618273,35.164295,83.469589,31.190096
101,6.6020599913279625,9.52,11.952,3.472,1.085,0.724,0.168,0.593,0.398,0.294,0.429,0.351,0.313,0.295,0.228,0.302,0.266,0.428,0.364,0.374,7.0,0.1626786,5.423,3.133,1.041,0.375938,5.16674135,51.110996,77.049667,35.924786
102,6.070581074285707,9.88,12.077,5.378,1.364,0.642,0.162,0.652,0.442,0.469,0.471,0.3,0.184,0.303,0.245,0.318,0.287,0.521,0.319,0.379,8.0,0.1155429,6.109,3.338,1.025,0.387655,1.18102699,22.43997,115.750343,41.646648
103,7.356547323513812,3.87,28.6,9.345,5.017,0.666,0.158,0.055,0.281,0.452,0.098,0.008,0.005,0.013,0.281,0.029,0.28,0.263,0.037,0.116,6.0,0.2293946,6.65,3.385,1.053,0.426696,6.08367905,46.2995,108.194595,64.846786
