mol_id,PKI,conformations (ns),0,1,2,3,5,8,9,10,19,20,21,31,32,75,76,100,101,106,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
24,7.958212681028248,0.64,23.599,2.487,1.415,0.858,0.156,0.561,0.278,0.338,0.491,0.107,0.152,0.144,0.203,0.187,0.251,0.392,0.25,0.322,6.0,0.0802394,6.201,3.076,1.026,0.489661,3.24274102,57.696911,134.75824,51.307743
25,8.0,9.69,154.679,4.859,0.96,0.964,0.164,0.342,0.345,0.188,0.339,0.206,0.219,0.255,0.137,0.187,0.425,0.292,0.255,0.315,2.0,0.0940234,5.31,4.515,1.021,0.438339,2.32355709,53.794224,102.619637,42.042732
26,8.0,5.97,15.401,3.266,0.823,0.79,0.164,0.553,0.38,0.175,0.97,0.105,0.186,0.203,0.129,0.225,0.14,0.369,0.42,0.346,3.0,0.1362735,6.239,3.11,1.015,0.469582,2.24372364,29.870674,121.756378,40.56171
27,8.0,8.19,17.669,3.156,2.412,0.76,0.158,0.625,0.514,0.459,0.57,0.189,0.138,0.278,0.188,0.278,0.154,0.533,0.299,0.352,6.0,0.1446058,5.718,3.007,1.019,0.448096,4.4486622,76.054619,151.460907,74.075287
28,8.0,4.47,22.603,1.673,1.314,0.883,0.16,0.564,0.398,0.316,0.649,0.212,0.15,0.249,0.233,0.32,0.228,0.426,0.337,0.448,4.0,0.1994962,5.771,4.543,1.017,0.51247,1.99796633,70.39669,185.942719,49.710308
29,7.301029995663981,6.62,313.749,34.961,6.128,0.884,0.157,0.22,0.074,0.479,0.158,0.147,0.542,0.124,0.44,0.015,0.774,0.258,0.283,0.289,5.0,0.3106673,5.595,3.437,1.08,0.392339,7.43257904,45.235466,156.480179,65.792023
30,6.721246399047171,3.76,31.856,1.755,0.98,0.921,0.155,0.558,0.431,0.315,0.492,0.287,0.239,0.276,0.228,0.435,0.364,0.434,0.339,0.464,2.0,0.158655,6.911,3.403,1.021,0.556875,3.25926045,65.284874,132.657806,74.319733
31,6.102372908709558,5.15,15.702,6.396,0.976,0.68,0.153,0.486,0.453,0.244,0.275,0.497,0.098,0.421,0.134,0.655,0.164,0.394,0.29,0.37,7.0,0.3297415,6.224,3.539,1.074,0.430087,6.78729008,47.80455,137.834335,77.347733
32,7.0,2.79,26.861,1.931,1.3,0.893,0.156,0.561,0.408,0.353,0.404,0.214,0.092,0.248,0.177,0.339,0.167,0.441,0.237,0.311,3.0,0.1035218,6.114,3.607,1.015,0.497085,1.96457867,85.475159,169.199509,63.496922
33,7.301029995663981,1.17,22.262,3.344,1.376,0.825,0.158,0.547,0.403,0.254,0.584,0.216,0.172,0.276,0.175,0.274,0.256,0.401,0.324,0.406,4.0,0.1386433,6.368,4.442,1.01,0.508469,1.19859132,77.317184,147.136322,46.834499
34,7.301029995663981,7.51,21.799,3.423,0.688,0.841,0.159,0.511,0.405,0.191,0.472,0.219,0.033,0.27,0.073,0.311,0.085,0.369,0.241,0.254,5.0,0.1020099,5.917,4.067,1.012,0.48714,2.59423406,72.991325,149.143326,53.810894
35,7.154901959985743,5.51,27.224,1.637,0.809,0.918,0.158,0.531,0.349,0.264,0.537,0.131,0.079,0.189,0.125,0.278,0.126,0.381,0.249,0.262,6.0,0.0997178,6.127,4.565,1.01,0.534563,2.58951799,48.113438,132.064117,55.564304
36,6.920818753952375,0.22,28.301,2.915,1.298,0.87,0.153,0.55,0.309,0.31,0.408,0.129,0.134,0.167,0.182,0.182,0.246,0.39,0.224,0.285,9.0,0.1401621,6.497,4.882,1.007,0.51911,0.770385602,42.869129,148.880234,53.348614
37,6.721246399047171,4.06,403.825,173.664,100.675,0.595,0.154,0.66,0.299,0.322,0.859,0.251,0.347,0.309,0.35,0.205,0.119,0.427,0.486,0.414,4.0,0.2322119,6.848,4.94,1.012,0.512278,3.62384078,50.464741,201.549652,66.077461
38,5.5003129173815966,1.29,52.014,13.504,1.59,0.775,0.152,0.094,0.097,0.366,0.12,0.001,0.141,0.008,0.215,0.008,0.246,0.186,0.087,0.122,9.0,0.1302145,7.119,4.237,1.011,0.571405,0.777547824,59.031418,150.485199,71.035118
39,6.200659450546418,5.85,28.027,1.928,1.552,0.89,0.155,0.567,0.251,0.35,0.569,0.505,0.13,0.216,0.182,0.837,0.206,0.389,0.401,0.566,2.0,0.2307583,6.863,4.101,1.009,0.553349,1.99486949,48.871155,154.40567,55.030556
40,7.522878745280337,2.93,269.696,13.784,2.346,0.944,0.155,0.319,0.414,0.406,0.299,0.312,0.224,0.352,0.283,0.348,0.366,0.379,0.278,0.298,5.0,0.0664716,6.22,3.504,1.009,0.501046,1.92626454,76.794167,160.830856,51.597027
41,7.301029995663981,2.41,26.335,1.526,0.952,0.914,0.159,0.547,0.338,0.326,0.599,0.176,0.097,0.204,0.153,0.27,0.183,0.404,0.291,0.4,6.0,0.1421807,6.027,4.841,1.016,0.5317,3.92356255,65.047897,166.263428,84.498047
42,8.0,7.07,254.015,21.019,1.929,0.917,0.155,0.616,0.506,0.244,0.807,0.431,0.286,0.402,0.191,0.344,0.277,0.455,0.508,0.44,6.0,0.1565367,6.614,3.144,1.021,0.497267,2.83012999,83.663208,149.138672,63.037003
43,8.0,7.15,199.511,172.484,2.52,0.533,0.156,0.37,0.366,0.396,0.463,0.375,0.242,0.368,0.288,0.207,0.408,0.377,0.36,0.305,7.0,0.2216776,6.315,4.046,1.049,0.39483,4.40391818,65.845482,148.123169,55.193634
44,6.823908740944319,8.1,33.837,1.923,1.088,0.918,0.153,0.571,0.459,0.299,0.551,0.276,0.184,0.276,0.209,0.389,0.305,0.443,0.337,0.452,5.0,0.2307503,7.537,4.377,1.021,0.589699,2.83303496,62.386398,129.720474,89.745789
45,6.920818753952375,3.17,194.309,73.106,1.053,0.724,0.151,0.196,0.108,0.315,0.096,0.03,0.202,0.054,0.215,0.036,0.217,0.206,0.109,0.11,3.0,0.1862145,7.177,3.042,1.009,0.595676,2.37039354,80.746902,138.441238,89.003319
46,8.0,7.72,15.842,5.974,0.796,0.701,0.155,0.501,0.361,0.339,0.372,0.214,0.116,0.26,0.176,0.29,0.201,0.401,0.234,0.307,4.0,0.1427407,6.433,4.549,1.016,0.429919,3.30166542,65.497513,135.012589,81.298737
47,8.0,8.34,18.521,5.513,1.447,0.727,0.153,0.552,0.318,0.378,0.66,0.17,0.135,0.229,0.197,0.212,0.205,0.416,0.322,0.413,6.0,0.1927017,7.236,3.11,1.026,0.497527,2.47657172,66.430611,146.068085,105.009323
48,8.0,2.52,348.167,217.403,96.465,0.526,0.155,0.549,0.37,0.644,0.58,0.216,0.553,0.268,0.708,0.256,0.392,0.521,0.45,0.414,4.0,0.2146443,6.786,3.11,1.02,0.477537,4.4917573,78.042572,144.439621,83.825127
49,8.0,2.71,207.523,16.205,2.546,0.917,0.155,0.375,0.511,0.507,0.346,0.525,0.264,0.478,0.354,0.586,0.31,0.464,0.378,0.398,3.0,0.1267598,6.538,3.042,1.013,0.476626,2.6095241,66.197441,152.957855,84.664734
50,7.698970004336019,7.31,395.486,130.363,8.163,0.741,0.153,0.745,0.306,0.397,0.638,0.247,0.217,0.242,0.281,0.143,0.176,0.483,0.367,0.303,4.0,0.1507979,7.337,3.144,1.037,0.502801,2.89878761,94.191917,146.731018,82.348274
51,7.698970004336019,6.45,15.484,6.12,0.987,0.685,0.155,0.506,0.35,0.383,0.409,0.281,0.107,0.273,0.185,0.374,0.185,0.413,0.266,0.346,1.0,0.1286535,6.447,3.178,1.032,0.44496,5.46950194,88.004288,155.418015,94.043297
52,7.698970004336019,3.56,38.8,15.439,1.289,0.699,0.154,0.032,0.487,0.313,0.167,0.003,0.147,0.076,0.175,0.024,0.244,0.278,0.106,0.101,5.0,0.1723554,7.048,3.144,1.039,0.494646,3.93981021,68.049934,183.301071,91.11937
53,7.698970004336019,5.67,63.605,7.976,1.055,0.876,0.156,0.037,0.448,0.387,0.118,0.356,0.164,0.354,0.189,0.402,0.347,0.291,0.213,0.254,4.0,0.1239418,6.581,3.144,1.039,0.488713,5.43921174,67.735817,143.909286,90.615395
54,7.397940008672037,2.17,85.671,77.5,4.044,0.512,0.153,0.191,0.215,0.411,0.521,0.004,0.303,0.016,0.398,0.016,0.229,0.272,0.276,0.259,4.0,0.2420098,7.243,3.212,1.046,0.502274,7.24730352,48.274414,156.599121,73.082443
55,8.0,8.06,266.24,5.404,1.536,0.975,0.151,0.855,0.472,0.511,0.883,0.348,0.2,0.356,0.284,0.546,0.272,0.613,0.477,0.536,6.0,0.1854984,7.017,3.178,1.03,0.49288,3.64204644,66.66008,174.946106,119.543869
56,5.300162274132754,7.65,18.413,7.328,0.831,0.693,0.152,0.487,0.343,0.381,0.326,0.246,0.102,0.262,0.18,0.298,0.198,0.404,0.225,0.291,6.0,0.1469465,6.937,4.447,1.031,0.464811,4.51281827,68.10907,145.592468,71.63578
57,4.500312917381596,4.43,31.371,20.705,2.535,0.574,0.15,0.031,0.499,0.356,0.615,0.003,0.003,0.007,0.066,0.007,0.083,0.295,0.207,0.282,7.0,0.2758316,7.312,4.079,1.04,0.533965,3.63743622,50.305828,164.260162,106.340775
58,5.100179497572904,9.52,11.276,5.053,2.362,0.603,0.153,0.479,0.6,0.4,0.418,0.38,0.36,0.465,0.295,0.432,0.583,0.493,0.386,0.511,8.0,0.3247322,6.066,4.181,1.106,0.40622,9.2532718,55.685951,152.656296,101.369881
59,4.508638306165727,1.41,322.743,270.323,175.381,0.42,0.15,0.571,0.32,0.247,0.751,0.857,0.342,0.372,0.332,0.321,0.2,0.38,0.65,0.52,6.0,0.337834,6.735,4.284,1.067,0.423091,7.52561669,94.788246,173.432648,67.050362
60,5.300162274132754,2.16,23.824,7.303,1.313,0.734,0.149,0.547,0.312,0.366,0.45,0.192,0.114,0.224,0.181,0.256,0.211,0.409,0.252,0.299,9.0,0.111865,7.772,3.942,1.028,0.528437,5.60482635,70.910423,187.597641,106.062401
61,6.823908740944319,6.17,14.104,6.54,1.544,0.636,0.153,0.432,0.473,0.372,0.286,0.481,0.147,0.384,0.211,0.674,0.215,0.426,0.305,0.4,6.0,0.259672,6.731,5.517,1.041,0.434569,3.45274449,65.079132,172.709259,119.96817
62,6.508638306165727,1.49,57.369,8.619,2.069,0.843,0.153,0.065,0.519,0.365,0.065,0.573,0.428,0.541,0.259,0.683,0.231,0.316,0.355,0.311,3.0,0.2713947,6.544,3.178,1.028,0.463525,5.11206753,86.789848,153.280014,111.830597
63,7.301029995663981,7.29,426.361,14.877,4.523,0.956,0.149,0.99,0.555,0.311,0.996,0.423,0.108,0.487,0.17,0.424,0.121,0.619,0.509,0.489,7.0,0.2547127,7.102,3.076,1.04,0.476582,3.7407852,75.922287,156.540359,91.201134
64,6.0,1.61,227.453,125.808,7.657,0.63,0.151,0.235,0.334,0.303,0.321,0.376,0.399,0.315,0.29,0.432,0.61,0.291,0.366,0.45,4.0,0.2057842,7.563,4.412,1.05,0.576076,4.37110893,106.107445,186.547287,101.22966
65,5.903089986991944,2.08,93.085,14.027,2.374,0.85,0.155,0.151,0.442,0.288,0.261,0.288,0.102,0.357,0.173,0.438,0.134,0.294,0.217,0.222,3.0,0.2204725,6.772,3.042,1.028,0.440285,3.92875623,67.149696,148.493607,117.671272
66,5.600326278518962,4.68,17.695,6.372,0.986,0.706,0.153,0.562,0.37,0.37,0.672,0.424,0.182,0.32,0.204,0.305,0.335,0.434,0.426,0.486,5.0,0.1267748,7.209,3.178,1.039,0.515502,6.05740203,105.516357,151.300003,57.74556
67,6.0,2.31,14.237,6.508,1.243,0.647,0.155,0.462,0.383,0.396,0.572,0.444,0.132,0.347,0.2,0.309,0.249,0.414,0.383,0.44,4.0,0.2326555,7.137,3.042,1.03,0.478342,3.98508943,86.727768,145.907227,89.807213
68,5.400116927926312,3.19,14.505,4.568,1.644,0.7,0.153,0.491,0.376,0.382,0.806,0.239,0.242,0.28,0.229,0.323,0.241,0.416,0.429,0.41,4.0,0.167606,6.921,2.973,1.048,0.484416,5.28451879,81.937828,143.465286,75.49884
69,6.102372908709558,7.93,103.903,5.143,3.435,0.924,0.151,0.125,0.346,0.435,0.087,0.523,0.243,0.351,0.299,0.376,0.247,0.302,0.284,0.223,5.0,0.2466824,7.422,3.007,1.028,0.494659,4.22687419,90.10331,162.999176,95.647072
70,7.301029995663981,1.1,103.603,6.509,1.232,0.93,0.153,0.128,0.415,0.391,0.045,0.28,0.108,0.344,0.181,0.33,0.218,0.311,0.144,0.197,5.0,0.22662,6.503,4.378,1.015,0.439732,3.3458374,83.326988,166.514832,80.929367
71,7.397940008672037,4.08,19.903,5.554,1.633,0.735,0.151,0.456,0.356,0.394,0.495,0.173,0.142,0.262,0.206,0.215,0.219,0.402,0.27,0.35,5.0,0.1644436,7.368,3.178,1.03,0.501277,5.98970305,61.153507,150.073563,104.578194
72,5.096910013008056,7.92,368.996,3.431,2.428,0.984,0.15,0.972,0.465,0.381,0.947,0.342,0.233,0.337,0.302,0.447,0.297,0.606,0.507,0.558,11.0,0.1701863,6.75,3.247,1.06,0.492832,4.93095741,63.999115,118.60582,203.487381
73,7.472284193781353,2.36,149.549,4.999,1.045,0.961,0.165,0.572,0.348,0.344,0.392,0.559,0.074,0.386,0.16,0.268,0.189,0.421,0.342,0.307,4.0,0.1276755,5.501,4.635,1.08,0.47981,6.60131103,64.605003,142.323135,142.238754
74,7.657577319177793,4.39,292.493,8.241,0.429,0.971,0.16,0.68,0.466,0.25,0.592,0.243,0.03,0.332,0.067,0.343,0.08,0.466,0.288,0.343,6.0,0.1232053,6.092,4.183,1.07,0.37945,3.61422715,50.194836,94.072876,40.89922
75,5.985479461242076,7.95,17.319,8.3,1.346,0.642,0.153,0.536,0.411,0.421,0.313,0.217,0.434,0.289,0.354,0.338,0.333,0.456,0.321,0.342,7.0,0.0543188,6.252,2.563,1.137,0.455511,11.1652901,98.665268,130.569336,58.16423
76,6.638272163982407,9.4,17.27,4.086,0.81,0.779,0.154,0.588,0.382,0.299,0.487,0.577,0.088,0.382,0.133,0.786,0.154,0.423,0.384,0.51,6.0,0.1306812,6.14,4.712,1.095,0.447158,4.09482954,59.724014,98.568626,134.421722
77,5.537602002101044,2.93,48.553,7.499,3.846,0.811,0.157,0.058,0.491,0.485,0.004,0.282,0.014,0.417,0.348,0.455,0.359,0.344,0.1,0.277,6.0,0.1480894,5.285,3.464,1.07,0.361913,6.12725917,49.10725,92.279877,135.363342
78,10.045757490560677,7.92,256.302,7.377,0.897,0.969,0.152,0.809,0.281,0.374,0.954,0.232,0.314,0.256,0.261,0.166,0.378,0.488,0.5,0.46,9.0,0.112298,7.297,3.11,1.058,0.561129,6.41911034,72.577957,103.500504,148.419083
79,7.136677139879544,9.2,25.362,7.566,2.601,0.714,0.161,0.058,0.463,0.287,0.011,0.348,0.002,0.388,0.023,0.494,0.043,0.269,0.12,0.185,11.0,0.0937561,5.428,4.864,1.071,0.37927,5.68428413,62.517441,96.385101,49.626236
80,7.619788758288394,4.92,196.761,33.245,2.714,0.845,0.158,0.771,0.038,0.415,0.914,0.004,0.01,0.009,0.149,0.015,0.295,0.408,0.309,0.356,8.0,0.0520866,5.61,3.554,1.013,0.372931,2.33026495,48.672737,105.057732,58.600426
81,6.505845405981557,5.3,71.071,5.536,2.082,0.903,0.156,0.075,0.537,0.374,0.01,0.035,0.058,0.229,0.221,0.404,0.273,0.329,0.034,0.235,9.0,0.1224862,6.436,2.802,1.134,0.418633,8.76820947,56.511795,93.185867,77.974052
82,7.292429823902063,5.15,192.543,176.259,3.357,0.517,0.159,0.444,0.447,0.497,0.272,0.25,0.344,0.305,0.407,0.182,0.319,0.463,0.289,0.253,11.0,0.1077885,5.054,2.905,1.022,0.368469,2.67028053,91.686638,103.236328,93.815262
83,6.767003889607846,3.18,10.456,8.766,0.724,0.524,0.159,0.515,0.512,0.369,0.338,0.217,0.299,0.328,0.272,0.326,0.262,0.465,0.285,0.336,9.0,0.1073332,5.849,2.791,1.087,0.388475,2.36801633,49.122147,101.193047,90.812469
84,6.899629454882437,3.14,91.157,8.555,1.675,0.899,0.159,0.144,0.458,0.368,0.039,0.301,0.237,0.358,0.312,0.41,0.272,0.324,0.192,0.242,7.0,0.1487597,5.989,3.134,1.071,0.382524,3.92140997,80.981689,86.855438,42.566032
85,7.481486060122112,5.16,387.937,13.716,1.755,0.962,0.159,0.874,0.451,0.344,0.751,0.255,0.7,0.298,0.351,0.362,0.411,0.556,0.569,0.509,8.0,0.1096858,6.398,3.122,1.14,0.437057,10.2989845,61.150249,92.636948,68.928047
86,7.356547323513812,5.8,137.851,8.938,2.513,0.923,0.159,0.324,0.477,0.331,0.385,0.324,0.205,0.353,0.275,0.342,0.242,0.377,0.305,0.28,10.0,0.1205556,6.162,3.168,1.125,0.454192,9.79378019,74.627686,108.944107,62.314922
87,7.318758762624412,2.18,351.628,214.332,51.471,0.57,0.159,0.554,0.354,0.071,0.413,0.232,0.225,0.298,0.059,0.316,0.025,0.326,0.29,0.261,7.0,0.1258728,6.431,3.168,1.119,0.412032,11.5109574,65.071899,82.090904,67.443718
88,8.096910013008056,3.36,301.471,5.712,1.708,0.976,0.159,0.946,0.437,0.489,1.015,0.425,0.312,0.383,0.338,0.385,0.397,0.624,0.584,0.571,8.0,0.1307359,7.094,2.923,1.127,0.424471,9.65722587,89.023621,107.959579,79.222496
89,6.94692155651658,3.48,269.961,11.812,1.113,0.954,0.159,0.949,0.507,0.381,1.024,0.324,0.31,0.386,0.337,0.335,0.346,0.612,0.552,0.525,4.0,0.1973434,6.706,3.1,1.154,0.397293,9.66182354,69.42823,73.877968,62.283352
90,6.665546248849069,3.97,166.473,26.186,10.818,0.818,0.156,0.282,0.042,0.625,0.32,0.06,0.003,0.014,0.163,0.015,0.564,0.316,0.128,0.268,6.0,0.1698981,6.279,3.128,1.171,0.40418,9.80310191,78.461136,100.799522,46.913544
91,6.906578314837765,6.24,20.842,4.046,1.138,0.801,0.156,0.52,0.359,0.373,0.292,0.21,0.369,0.26,0.297,0.325,0.272,0.417,0.29,0.316,8.0,0.1164324,6.694,3.351,1.178,0.44304,9.89626905,68.603241,99.468338,65.483398
92,5.932557157223619,1.29,134.302,13.909,2.675,0.89,0.153,0.258,0.411,0.539,0.162,0.22,0.401,0.279,0.47,0.299,0.472,0.402,0.261,0.297,11.0,0.1113656,6.764,4.154,1.138,0.448933,8.85887851,89.770172,109.666153,99.272652
93,7.173925197299173,4.96,49.712,9.266,1.883,0.817,0.153,0.074,0.464,0.302,0.181,0.275,0.27,0.365,0.227,0.38,0.195,0.28,0.242,0.201,7.0,0.1336674,7.318,4.385,1.074,0.456944,5.43291015,92.377487,100.745522,121.20285
94,7.769551078621726,2.73,24.848,4.301,1.281,0.817,0.151,0.592,0.392,0.324,0.379,0.237,0.315,0.281,0.253,0.356,0.211,0.436,0.31,0.319,7.0,0.1860914,6.958,5.0,1.172,0.493734,10.5477182,69.627594,143.595184,69.64489
95,5.823908740944319,6.0,299.663,19.224,2.178,0.933,0.151,0.939,0.53,0.388,1.055,0.284,0.308,0.377,0.341,0.37,0.355,0.619,0.549,0.572,10.0,0.1810603,7.29,4.542,1.18,0.478924,7.54820666,66.281792,127.070152,104.439194
96,5.881404634776238,3.12,218.176,7.68,0.926,0.962,0.151,0.563,0.403,0.295,0.462,0.22,0.208,0.278,0.206,0.351,0.152,0.42,0.296,0.291,12.0,0.1327397,6.71,4.643,1.155,0.490958,5.9859255,83.033257,122.409882,65.819534
97,6.218244625347531,4.33,17.885,5.411,1.771,0.714,0.156,0.603,0.427,0.491,0.393,0.323,0.378,0.324,0.356,0.41,0.374,0.507,0.365,0.409,8.0,0.1127425,6.381,4.542,1.109,0.449753,13.0976685,95.556084,1009.971619,89.419395
98,6.471083299722345,9.07,28.267,4.044,1.446,0.837,0.151,0.527,0.341,0.388,0.33,0.175,0.376,0.234,0.317,0.316,0.296,0.419,0.294,0.31,15.0,0.1091152,7.466,4.515,1.165,0.513902,10.0665863,70.467606,1010.428284,86.261528
99,6.586700235918748,4.04,7.992,5.393,0.219,0.587,0.165,0.489,0.503,0.284,0.492,0.186,0.019,0.263,0.07,0.327,0.114,0.425,0.232,0.294,6.0,0.0413005,5.219,4.582,1.051,0.332943,5.13921042,80.865128,994.822388,103.969101
100,6.698970004336019,4.08,210.182,3.666,0.778,0.979,0.168,0.72,0.402,0.166,0.809,0.209,0.264,0.26,0.168,0.271,0.212,0.43,0.427,0.382,6.0,0.0561167,5.439,3.357,1.03,0.368563,3.60049107,33.359001,74.551254,19.56926
101,6.6020599913279625,6.42,12.645,3.65,0.784,0.74,0.168,0.586,0.418,0.269,0.401,0.327,0.226,0.305,0.168,0.311,0.195,0.424,0.318,0.349,9.0,0.0838171,5.135,2.963,1.04,0.375756,4.26177298,43.181896,85.902527,53.932236
102,6.070581074285707,9.27,312.135,5.855,1.447,0.977,0.162,0.881,0.375,0.318,1.062,0.257,0.219,0.262,0.202,0.268,0.169,0.525,0.513,0.441,7.0,0.1163834,6.019,3.033,1.025,0.389651,1.97473898,47.465607,103.583984,68.08168
103,7.356547323513812,1.15,14.696,5.135,1.756,0.681,0.158,0.638,0.464,0.428,0.506,0.272,0.237,0.295,0.27,0.287,0.314,0.51,0.338,0.381,7.0,0.1888632,6.5,3.217,1.048,0.422892,5.01683973,60.346367,140.711411,74.384918
