mol_id,PKI,conformations (ns),0,1,2,3,5,8,9,10,20,21,32,75,76,100,101,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
133,5.494850021680094,7.44,7.858,3.379,1.803,0.603,0.158,0.478,0.409,0.448,0.189,0.286,0.308,0.389,0.305,0.445,0.331,11,0.1638841,5.065,3.451,1.346,0.336456,16.1676188,43.098747,95.873199,74.877411
134,5.552841968657781,3.85,8.462,2.609,0.704,0.719,0.169,0.57,0.36,0.294,0.193,0.074,0.131,0.41,0.148,0.408,0.272,6,0.0616039,4.48,2.775,1.401,0.311411,14.2367248,66.135345,60.176117,92.584427
135,5.920818753952375,1.69,30.506,7.16,1.857,0.772,0.163,0.04,0.481,0.375,0.407,0.177,0.237,0.334,0.4,0.299,0.247,11,0.057898,5.46,3.456,1.496,0.349441,12.7363376,57.349201,109.146713,80.990341
136,6.049148541111453,3.42,10.431,2.422,0.63,0.774,0.168,0.576,0.424,0.313,0.189,0.061,0.129,0.418,0.126,0.438,0.296,8,0.101581,4.417,3.66,1.425,0.349735,14.1978584,51.094894,74.44529,69.130867
137,6.142667503568731,7.26,11.175,2.106,1.339,0.764,0.168,0.562,0.304,0.333,0.156,0.1,0.164,0.293,0.172,0.4,0.268,7,0.0756761,5.009,2.689,1.435,0.359224,14.9920582,68.292221,51.157547,43.130527
138,6.1487416512809245,7.97,301.9,6.653,1.49,0.974,0.165,0.665,0.426,0.505,0.327,0.105,0.23,0.406,0.3,0.532,0.39,6,0.0943204,4.818,2.621,1.451,0.336202,14.5488413,48.666664,85.386116,27.736609
139,6.179798540514359,2.97,10.789,2.322,0.532,0.791,0.167,0.562,0.397,0.305,0.183,0.065,0.126,0.402,0.143,0.421,0.283,10,0.0340325,4.924,3.321,1.555,0.350832,14.6013703,46.385742,76.753128,60.000542
140,6.191114132640188,2.7,13.091,2.237,0.595,0.822,0.164,0.59,0.354,0.271,0.187,0.041,0.101,0.416,0.109,0.405,0.288,9,0.117399,4.634,2.825,1.41,0.374856,14.0708608,50.475471,74.263733,79.270943
141,6.214670164989233,1.09,136.073,2.096,0.523,0.981,0.172,0.36,0.432,0.365,0.153,0.055,0.135,0.28,0.196,0.386,0.18,7,0.0452466,4.683,2.86,1.386,0.393791,14.7138415,52.891773,34.690353,26.743965
142,6.343901797987168,6.56,74.459,2.471,0.494,0.962,0.167,0.088,0.426,0.265,0.228,0.064,0.114,0.488,0.136,0.26,0.136,8,0.1231392,4.722,3.255,1.538,0.330716,16.0723868,57.100773,106.526321,83.895714
144,6.38933983691012,0.51,250.08,8.737,1.366,0.961,0.163,0.691,0.534,0.477,0.575,0.203,0.281,0.396,0.502,0.567,0.523,6,0.0351878,4.679,3.254,1.444,0.330014,14.3483663,43.197041,82.251816,67.618263
145,6.400116927926312,5.86,11.749,1.909,1.1,0.796,0.161,0.537,0.366,0.354,0.182,0.071,0.157,0.415,0.142,0.419,0.281,6,0.0660348,4.906,2.689,1.443,0.359771,15.153543,67.376617,91.694824,54.242271
147,6.504455662453552,9.85,10.769,2.273,0.722,0.782,0.163,0.558,0.366,0.258,0.184,0.043,0.103,0.428,0.105,0.394,0.284,7,0.0212401,4.819,2.689,1.43,0.350033,14.4928421,44.25333,149.345856,39.522659
148,6.552841968657781,8.05,180.864,96.463,4.193,0.642,0.155,0.278,0.134,0.487,0.038,0.506,0.457,0.048,0.513,0.3,0.24,8,0.0950465,5.576,4.414,1.324,0.356447,13.2917325,73.228294,123.620819,75.405304
149,6.628932137728263,0.78,9.112,2.495,0.948,0.726,0.164,0.559,0.389,0.289,0.204,0.063,0.132,0.434,0.126,0.412,0.302,6,0.088663,4.358,2.791,1.342,0.330289,14.8760217,36.510925,85.35218,49.81786
150,6.82102305270683,0.17,15.41,1.872,1.224,0.833,0.158,0.576,0.323,0.373,0.173,0.119,0.196,0.398,0.198,0.424,0.322,7,0.0633914,5.394,2.724,1.266,0.413786,14.7433454,79.337219,93.42141,61.19994
151,6.920818753952375,2.78,221.547,4.957,0.899,0.974,0.172,0.63,0.472,0.486,0.341,0.208,0.303,0.361,0.34,0.529,0.494,5,0.0873178,4.17,2.757,1.433,0.305233,14.0398093,53.610912,208.021851,97.270615
152,7.008773924307505,6.56,7.904,2.394,0.681,0.72,0.169,0.552,0.406,0.224,0.212,0.03,0.082,0.433,0.091,0.394,0.263,7,0.0373334,4.529,2.825,1.474,0.297183,15.3751647,50.748528,78.873711,40.500561
153,7.1249387366083,0.19,10.091,2.194,0.771,0.773,0.168,0.578,0.317,0.272,0.178,0.048,0.111,0.404,0.111,0.389,0.267,6,0.0622382,4.467,2.963,1.268,0.33088,14.4748497,61.968567,83.918236,70.048042
155,8.337242168318426,2.96,8.757,4.596,0.816,0.618,0.161,0.508,0.38,0.219,0.152,0.207,0.181,0.303,0.091,0.369,0.275,8,0.0396671,5.251,3.782,1.285,0.340124,12.821103,53.28706,99.940506,78.423126
156,8.522878745280337,2.14,86.684,4.838,1.602,0.931,0.16,0.15,0.419,0.379,0.153,0.331,0.339,0.316,0.261,0.316,0.256,8,0.2040413,5.448,3.339,1.302,0.344754,16.2120891,66.123657,90.315453,56.87521
158,8.130768280269024,2.84,12.851,4.241,2.418,0.659,0.156,0.509,0.414,0.364,0.332,0.199,0.255,0.273,0.374,0.429,0.294,8,0.1482421,6.233,3.478,1.129,0.397778,2.85503805,46.94524,110.687096,90.559044
159,6.110698297493689,6.26,10.31,5.368,0.357,0.643,0.163,0.574,0.54,0.45,0.245,0.541,0.407,0.375,0.402,0.521,0.492,7,0.1875158,5.394,3.604,1.041,0.392563,2.46084545,53.776295,166.694031,70.442169
160,6.958607314841775,5.15,142.849,11.807,1.432,0.915,0.16,0.178,0.513,0.452,0.452,0.447,0.35,0.543,0.473,0.381,0.311,7,0.2954499,6.376,3.542,1.075,0.402331,8.17843497,52.911705,127.033546,75.406754
161,7.33161408331,0.25,20.886,3.895,1.07,0.808,0.15,0.558,0.359,0.337,0.375,0.092,0.157,0.467,0.181,0.418,0.297,8,0.0636087,6.715,3.728,1.02,0.475388,3.30620639,46.937943,144.762711,221.283813
162,8.537602002101044,1.14,42.577,13.343,4.929,0.7,0.154,0.053,0.471,0.357,0.002,0.206,0.244,0.428,0.305,0.294,0.095,6,0.1758102,6.461,3.612,1.073,0.40699,7.52343644,59.681217,155.973557,69.86438
163,8.318758762624412,9.09,32.218,6.334,1.784,0.799,0.159,0.058,0.487,0.319,0.3,0.15,0.207,0.147,0.147,0.288,0.183,7,0.1139099,5.8,4.939,1.11,0.406014,11.3648466,51.996895,160.384277,68.667976
164,8.823908740944319,7.72,212.613,12.676,4.285,0.926,0.149,0.335,0.443,0.251,0.403,0.398,0.251,0.535,0.209,0.343,0.324,4,0.2533988,7.802,4.433,1.031,0.461995,3.22357998,59.489601,200.51619,84.954178
165,7.066006836168758,1.6,158.562,96.266,3.093,0.615,0.147,0.186,0.135,0.5,0.082,0.311,0.371,0.057,0.361,0.274,0.179,8,0.1491774,6.481,4.241,1.048,0.410726,7.6214379,55.452484,194.578491,105.525391
166,7.335358024443875,8.89,9.929,5.441,1.094,0.603,0.157,0.462,0.499,0.223,0.449,0.218,0.169,0.406,0.178,0.395,0.326,6,0.2363238,6.387,3.2,1.086,0.367864,9.51640465,67.767181,72.699905,85.131081
167,9.30102999566398,1.56,24.42,14.91,3.651,0.568,0.148,0.047,0.371,0.356,0.008,0.011,0.228,0.025,0.335,0.258,0.108,12,0.1937454,8.278,4.886,1.069,0.473051,2.20330475,52.749836,184.474945,150.108337
168,7.542118103266008,8.89,180.805,2.821,1.449,0.977,0.148,0.702,0.407,0.414,0.172,0.116,0.204,0.275,0.236,0.508,0.335,7,0.2181825,6.609,3.593,1.054,0.496933,7.48060085,34.467964,120.896164,187.764496
169,7.394694953858891,6.91,12.275,5.462,1.484,0.639,0.156,0.489,0.384,0.222,0.211,0.115,0.152,0.283,0.083,0.365,0.253,5,0.2277282,6.175,4.328,1.112,0.406049,7.38112705,58.586529,122.763611,82.227547
170,7.52432881167557,6.47,221.033,7.745,1.851,0.958,0.156,0.642,0.549,0.382,0.455,0.141,0.198,0.411,0.242,0.524,0.44,5,0.2758136,5.619,3.678,1.102,0.351773,8.44725479,60.457832,75.25518,100.466057
171,6.882728704344236,3.47,10.402,5.574,0.424,0.634,0.16,0.474,0.468,0.23,0.188,0.356,0.176,0.359,0.146,0.391,0.412,5,0.1386751,5.564,3.097,1.143,0.379735,8.9801866,48.799446,83.526009,85.862823
172,8.67778070526608,3.24,70.783,11.756,4.216,0.816,0.152,0.076,0.519,0.456,0.381,0.455,0.378,0.436,0.5,0.35,0.291,11,0.0840717,6.79,4.854,1.13,0.409275,9.56981969,54.943535,184.496445,94.132034
173,9.154901959985745,5.8,257.422,158.344,11.686,0.602,0.157,0.474,0.293,0.503,0.094,0.245,0.365,0.117,0.287,0.423,0.234,7,0.2052981,6.396,3.868,1.118,0.405345,8.14882865,70.646172,180.76239,88.526108
174,7.920818753952375,6.95,13.351,8.173,1.613,0.577,0.148,0.493,0.504,0.316,0.381,0.147,0.191,0.445,0.215,0.438,0.323,8,0.2745232,7.139,5.021,1.123,0.458624,14.0139457,58.617516,192.690491,104.790497
175,5.920818753952375,2.14,200.554,41.708,1.216,0.824,0.163,0.89,0.044,0.51,0.002,0.009,0.167,0.01,0.285,0.482,0.299,2,0.1861435,5.599,3.166,1.064,0.370638,5.77518129,45.963737,87.238655,76.909653
176,6.815308569182402,3.46,273.805,5.885,2.063,0.972,0.161,0.954,0.518,0.41,0.45,0.182,0.248,0.458,0.198,0.627,0.545,4,0.0371346,5.149,3.301,1.093,0.351362,7.52667295,54.761833,67.23243,69.240501
177,8.638272163982407,0.38,16.903,6.855,2.308,0.648,0.146,0.479,0.469,0.379,0.355,0.179,0.225,0.465,0.277,0.443,0.295,10,0.2214111,7.11,5.106,1.041,0.472535,6.16244529,45.299385,168.216766,125.406776
178,8.795880017344075,4.3,13.14,8.051,1.928,0.568,0.15,0.521,0.469,0.389,0.379,0.177,0.24,0.398,0.308,0.46,0.316,7,0.215784,7.207,4.859,1.085,0.446838,13.4608824,70.439415,183.086395,104.486488
179,7.546681659952962,1.21,34.978,4.958,1.378,0.847,0.162,0.073,0.418,0.515,0.215,0.234,0.286,0.202,0.335,0.335,0.302,6,0.1919055,5.61,3.741,1.082,0.444541,7.8745033,55.373077,145.46434,75.416283
180,8.356547323513812,8.05,14.05,4.084,2.543,0.679,0.153,0.483,0.44,0.38,0.476,0.173,0.231,0.451,0.236,0.435,0.352,7,0.1031408,6.949,4.437,1.072,0.432825,5.30937075,61.90136,170.814087,94.523384
181,7.75448733218585,8.63,232.026,6.09,1.047,0.97,0.161,0.635,0.481,0.244,0.271,0.577,0.299,0.391,0.375,0.453,0.48,4,0.241567,5.489,3.815,1.06,0.358015,6.70903828,44.02631,93.273369,103.909317
182,7.07727454200674,8.55,347.381,5.862,1.135,0.98,0.163,0.986,0.485,0.362,0.213,0.395,0.265,0.271,0.329,0.611,0.54,4,0.2347823,5.587,3.268,1.127,0.337625,8.51041653,40.07341,56.794701,106.822746
183,8.42021640338319,2.29,283.105,4.87,4.698,0.967,0.145,0.912,0.432,0.329,0.475,0.392,0.436,0.382,0.316,0.557,0.622,7,0.2491964,7.612,4.061,1.025,0.450811,5.2917412,83.405838,234.119736,174.788177
184,8.55284196865778,1.41,12.505,4.783,1.209,0.676,0.161,0.625,0.505,0.265,0.295,0.412,0.289,0.373,0.379,0.465,0.407,10,0.2326478,6.384,3.683,1.104,0.402377,9.89679088,60.44775,125.579269,65.046913
185,7.443697499232712,1.07,25.019,3.718,1.067,0.839,0.156,0.569,0.442,0.27,0.25,0.219,0.191,0.323,0.344,0.427,0.335,4,0.129024,6.175,3.404,1.017,0.52416,3.43190185,61.654884,75.887405,64.240608
186,9.154901959985745,8.26,21.331,4.505,1.506,0.78,0.145,0.529,0.397,0.309,0.494,0.175,0.185,0.422,0.193,0.412,0.334,7,0.256287,7.597,4.441,1.055,0.478579,5.98490207,94.263062,207.740494,146.449493
187,8.3767507096021,2.87,16.31,6.305,1.418,0.679,0.149,0.479,0.461,0.366,0.388,0.147,0.214,0.364,0.239,0.435,0.294,9,0.1521368,6.803,5.647,1.12,0.450703,5.74387536,66.415367,166.68483,101.915283
188,7.454692883534176,6.81,249.192,142.849,2.186,0.632,0.16,0.357,0.28,0.387,0.173,0.627,0.365,0.098,0.525,0.341,0.384,5,0.0399874,6.042,3.301,1.117,0.379608,8.18741906,42.572121,65.555618,73.568993
190,7.818156412055227,7.63,211.982,11.199,3.242,0.936,0.156,0.4,0.537,0.327,0.355,0.21,0.223,0.438,0.251,0.421,0.271,6,0.1593942,5.765,3.838,1.136,0.385649,7.59712556,54.433048,156.57666,60.633858
191,9.0,3.53,339.65,10.854,3.701,0.959,0.146,0.949,0.55,0.254,0.381,0.357,0.317,0.448,0.151,0.584,0.602,11,0.2065778,7.23,5.223,1.064,0.462965,3.79504306,55.26976,189.535828,133.645248
192,6.764471553092451,3.02,24.239,4.723,0.704,0.817,0.146,0.6,0.484,0.356,0.361,0.176,0.187,0.446,0.201,0.48,0.323,6,0.1635445,6.859,4.584,1.128,0.496095,11.2530407,51.333332,125.969498,117.771057
194,9.142667503568733,3.95,184.846,14.174,6.701,0.899,0.147,0.264,0.54,0.484,0.385,0.387,0.402,0.564,0.404,0.429,0.341,9,0.2160191,7.309,4.66,1.048,0.453851,6.59786411,89.842514,188.955978,171.691223
195,9.102372908709558,2.64,32.976,25.954,7.822,0.494,0.142,0.026,0.08,0.166,0.012,0.004,0.122,0.029,0.037,0.091,0.118,8,0.1744784,8.529,5.262,1.054,0.503692,3.17961704,79.583458,242.440216,210.826599
196,9.18045606445813,5.88,59.913,17.927,7.273,0.704,0.144,0.047,0.495,0.421,0.32,0.451,0.379,0.167,0.599,0.321,0.268,10,0.2102412,8.354,5.162,1.057,0.539752,11.0279274,68.938263,263.524658,178.073975
197,9.075720713938118,9.19,24.847,4.465,1.615,0.803,0.141,0.501,0.391,0.374,0.434,0.453,0.289,0.583,0.483,0.422,0.411,9,0.3008066,8.267,5.396,1.062,0.510984,5.11811981,88.90464,271.869415,168.067261
198,9.148741651280924,2.27,251.941,15.873,2.214,0.933,0.139,0.537,0.437,0.381,0.457,0.551,0.357,0.58,0.529,0.452,0.557,10,0.234881,9.827,5.093,1.053,0.596737,6.96080828,116.984978,1108.7771,208.599503
199,8.958607314841775,4.03,267.408,133.741,15.14,0.642,0.142,0.483,0.11,0.48,0.203,0.352,0.42,0.474,0.401,0.358,0.315,9,0.3201831,8.014,5.472,1.067,0.475773,4.38727212,83.052513,231.203888,167.528
200,7.016193358021584,9.45,73.831,17.22,6.803,0.755,0.142,0.115,0.021,0.432,0.098,0.534,0.474,0.008,0.566,0.189,0.227,7,0.3331247,8.469,5.261,1.088,0.518224,2.69608945,92.804092,221.75824,157.83609
201,9.148741651280924,3.62,16.257,5.751,3.363,0.641,0.142,0.559,0.306,0.363,0.431,0.264,0.259,0.351,0.305,0.409,0.36,9,0.2752064,8.543,5.573,1.044,0.475597,6.20003453,104.346214,275.015839,167.620041
202,9.187086643357144,3.32,264.18,12.835,3.188,0.943,0.143,0.907,0.495,0.431,0.384,0.489,0.371,0.438,0.367,0.611,0.625,10,0.4176207,7.842,5.504,1.054,0.472694,2.72561416,94.563667,250.154312,182.790253
203,8.978810700930062,7.66,195.866,5.571,2.628,0.96,0.14,0.851,0.396,0.369,0.448,0.335,0.26,0.297,0.366,0.539,0.533,11,0.3150202,8.703,5.369,1.055,0.555397,9.51415755,61.90337,281.185974,219.505371
204,8.886056647693163,9.63,330.388,101.81,79.383,0.646,0.14,0.354,0.238,0.093,0.152,0.084,0.061,0.105,0.028,0.228,0.145,8,0.2407604,9.061,5.332,1.055,0.538964,7.06389194,83.81501,288.892395,210.421722
205,9.136677139879543,2.84,21.895,6.299,4.252,0.675,0.138,0.501,0.475,0.328,0.401,0.353,0.349,0.37,0.373,0.435,0.397,6,0.3840272,9.201,5.159,1.064,0.539464,6.61174011,85.724808,255.684265,205.785675
206,8.943095148663527,6.05,450.167,11.882,6.673,0.96,0.139,0.659,0.332,0.458,0.391,0.471,0.411,0.646,0.486,0.483,0.561,7,0.252624,9.5,6.13,1.139,0.564342,2.83299017,79.468552,242.916107,193.050659
207,9.275724130399212,3.24,165.427,31.768,8.252,0.805,0.138,0.409,0.027,0.295,0.012,0.003,0.026,0.014,0.048,0.243,0.115,10,0.3571838,9.278,6.759,1.112,0.574604,2.33169391,46.397736,272.168457,205.928635
208,9.148741651280924,3.95,49.241,4.896,4.017,0.847,0.132,0.519,0.412,0.362,0.417,0.253,0.328,0.708,0.38,0.431,0.403,9,0.2884725,10.947,7.25,1.09,0.754957,11.3090843,117.042679,272.69339,233.191971
209,9.2518119729938,3.46,204.833,17.328,2.592,0.911,0.136,0.448,0.442,0.407,0.305,0.364,0.294,0.388,0.683,0.433,0.323,8,0.3105941,10.184,6.208,1.089,0.64775,6.65305322,64.684082,233.421448,229.948105
210,9.142667503568733,8.59,250.93,10.133,5.021,0.943,0.135,0.72,0.336,0.393,0.384,0.403,0.333,0.295,0.244,0.483,0.57,11,0.3677352,9.899,6.921,1.066,0.595764,3.44355826,81.695465,332.717407,249.753082
211,9.292429823902063,2.12,441.21,119.057,9.227,0.775,0.142,0.722,0.348,0.344,0.331,0.365,0.354,0.215,0.287,0.471,0.451,6,0.1380124,8.595,5.364,1.046,0.499263,7.45298101,43.559193,207.648605,123.574783
212,9.327902142064282,6.76,129.447,11.651,3.804,0.893,0.142,0.167,0.495,0.307,0.41,0.439,0.327,0.609,0.28,0.323,0.338,7,0.3728277,8.168,5.362,1.076,0.471973,1.73742465,69.210159,221.71637,207.89006
213,9.0268721464003,2.42,161.4,17.904,3.357,0.884,0.135,0.287,0.493,0.426,0.545,0.325,0.327,0.44,0.443,0.402,0.425,7,0.2566697,10.029,6.815,1.078,0.686845,10.3772461,101.733528,344.870697,219.782806
214,9.154901959985745,7.52,29.92,7.479,3.589,0.73,0.134,0.473,0.328,0.326,0.266,0.456,0.33,0.363,0.307,0.376,0.402,6,0.3923655,11.149,6.982,1.066,0.627251,10.3312869,72.466263,293.493042,251.360291
215,9.18045606445813,4.08,92.206,12.638,3.238,0.853,0.141,0.117,0.521,0.358,0.359,0.385,0.327,0.392,0.555,0.332,0.262,9,0.3821039,7.773,5.093,1.049,0.452792,7.99479872,88.514816,253.618225,172.115814
216,9.113509274827518,1.37,11.957,8.159,3.28,0.511,0.136,0.431,0.456,0.418,0.417,0.424,0.352,0.477,0.431,0.435,0.419,8,0.4248065,8.242,5.958,1.089,0.46751,7.86930868,101.297134,313.006256,218.552551
217,9.337242168318426,0.97,333.255,15.102,2.776,0.949,0.138,0.301,0.635,0.427,0.526,0.57,0.41,0.739,0.461,0.454,0.483,10,0.4861036,8.928,6.209,1.101,0.507856,8.06232657,77.712555,256.907928,184.456207
218,9.086186147616283,1.79,27.68,14.036,7.378,0.564,0.139,0.329,0.026,0.493,0.503,0.497,0.482,0.007,0.566,0.282,0.369,8,0.2702737,9.699,5.433,1.057,0.546742,6.88364664,73.449913,241.153046,179.917282
219,9.431798275933003,0.44,34.785,5.514,1.453,0.833,0.139,0.511,0.419,0.327,0.419,0.339,0.224,0.51,0.59,0.419,0.402,6,0.3035995,9.845,6.505,1.14,0.625119,6.93174532,96.344772,263.971802,172.432373
220,9.337242168318426,7.5,270.119,8.397,5.935,0.95,0.137,0.897,0.474,0.342,0.483,0.497,0.346,0.76,0.358,0.571,0.615,6,0.4705114,8.345,6.502,1.117,0.461035,10.125994,100.198631,311.060272,235.674774
221,9.18045606445813,2.77,31.84,11.177,3.662,0.682,0.136,0.023,0.546,0.352,0.011,0.054,0.19,0.171,0.187,0.307,0.027,5,0.4558166,8.209,5.122,1.06,0.480646,8.91784364,70.223045,309.988617,229.680191
223,9.292429823902063,1.67,35.141,14.93,4.923,0.639,0.132,0.023,0.352,0.286,0.016,0.366,0.324,0.338,0.359,0.221,0.133,13,0.5064869,10.352,7.824,1.048,0.547429,6.34977292,102.615326,348.703094,283.499512
224,9.075720713938118,8.97,17.659,9.341,4.016,0.569,0.133,0.452,0.403,0.278,0.386,0.353,0.25,0.554,0.476,0.378,0.372,9,0.4785472,9.073,6.989,1.079,0.533181,8.55966782,70.548843,297.698761,249.290405
225,8.958607314841775,1.19,22.961,6.956,2.158,0.716,0.137,0.593,0.495,0.342,0.408,0.51,0.281,0.578,0.527,0.477,0.474,12,0.2978978,9.152,6.001,1.079,0.538866,6.00334155,125.532623,285.763123,256.530609
226,9.05551732784983,6.89,40.285,6.87,2.192,0.816,0.138,0.231,0.178,0.329,0.172,0.063,0.182,0.137,0.476,0.246,0.128,9,0.371439,9.743,6.137,1.068,0.592281,8.54376616,91.893555,236.321762,241.563324
227,9.259637310505756,0.24,17.955,7.719,4.546,0.594,0.138,0.635,0.501,0.42,0.495,0.49,0.408,0.757,0.393,0.519,0.495,8,0.2759689,9.466,6.128,1.02,0.523483,4.57353998,87.409035,356.283813,257.896515
228,9.187086643357144,1.46,131.634,23.167,3.949,0.829,0.138,0.081,0.427,0.448,0.35,0.275,0.349,0.359,0.35,0.319,0.264,7,0.3136193,9.256,5.399,1.056,0.555731,7.66037878,89.771561,349.441681,306.810791
229,9.236572006437065,9.15,281.981,95.401,11.714,0.725,0.136,0.615,0.257,0.397,0.093,0.354,0.374,0.082,0.48,0.423,0.327,14,0.2901601,10.134,6.031,1.075,0.61845,4.32608467,67.193703,275.649536,240.827362
231,9.00436480540245,2.71,54.98,31.363,4.829,0.603,0.137,0.106,0.035,0.494,0.038,0.368,0.384,0.014,0.407,0.212,0.177,8,0.3927285,9.478,6.367,1.032,0.543212,6.82045822,56.777668,245.02597,183.220123
232,8.962573502059376,6.01,290.787,10.411,3.008,0.956,0.135,0.948,0.319,0.457,0.309,0.385,0.362,0.303,0.411,0.575,0.572,9,0.5369483,9.114,6.361,1.067,0.4946,6.91014524,72.740814,269.193329,251.046631
233,9.187086643357144,5.23,12.698,5.461,3.533,0.585,0.137,0.441,0.448,0.467,0.411,0.364,0.372,0.463,0.34,0.452,0.399,8,0.4437814,7.674,5.428,1.077,0.451585,8.33636118,76.755058,280.306885,210.797577
234,9.119186407719209,7.97,219.092,7.949,3.715,0.949,0.135,0.67,0.539,0.421,0.573,0.285,0.313,0.524,0.372,0.543,0.471,8,0.6457694,8.148,6.033,1.101,0.451984,8.40573797,98.845749,325.414001,245.612305
235,9.070581074285707,4.23,82.069,70.176,5.957,0.519,0.135,0.103,0.12,0.316,0.011,0.039,0.142,0.047,0.269,0.18,0.07,7,0.2602057,10.587,6.672,1.061,0.68633,6.47171718,54.75251,388.317047,302.990051
236,9.130768280269024,0.71,91.113,10.484,2.967,0.871,0.14,0.168,0.431,0.339,0.395,0.376,0.301,0.538,0.322,0.313,0.276,9,0.2816958,8.79,5.81,1.034,0.540561,1.41041161,78.692261,284.288879,212.04837
237,9.229147988357855,4.67,35.578,15.843,3.466,0.648,0.139,0.042,0.529,0.492,0.386,0.387,0.385,0.484,0.462,0.354,0.304,10,0.3166827,8.862,5.095,1.044,0.494356,5.86354382,67.551529,1141.276611,160.299164
238,9.221848749616356,6.59,149.408,10.345,4.683,0.909,0.136,0.184,0.429,0.461,0.391,0.393,0.397,0.397,0.447,0.358,0.323,5,0.5679326,7.674,4.992,1.038,0.447383,5.01347854,94.2472,342.578674,226.317825
239,9.30102999566398,2.77,185.485,4.847,2.726,0.961,0.141,0.599,0.34,0.424,0.335,0.537,0.367,0.25,0.887,0.454,0.514,7,0.3093289,8.949,5.091,1.06,0.593095,4.60775797,83.928345,265.748352,183.855225
240,8.958607314841775,9.81,37.102,7.541,1.703,0.801,0.136,0.601,0.474,0.321,0.587,0.402,0.235,0.529,0.571,0.466,0.531,9,0.300744,11.416,5.996,1.038,0.685626,3.82038864,86.709808,254.877228,240.242233
241,9.468521082957745,8.75,21.635,5.419,2.125,0.741,0.14,0.551,0.47,0.438,0.509,0.383,0.378,0.533,0.387,0.486,0.457,9,0.3328215,8.568,6.419,1.066,0.519777,7.77708646,51.492744,242.597031,178.657623
242,9.18045606445813,6.88,19.034,4.962,1.695,0.741,0.144,0.521,0.455,0.4,0.435,0.47,0.358,0.383,0.537,0.459,0.417,5,0.2747954,7.654,5.023,1.094,0.469293,6.58797872,46.579994,323.622101,219.103699
243,9.267606240177033,4.28,15.023,6.398,2.968,0.616,0.143,0.502,0.379,0.439,0.414,0.54,0.395,0.662,0.375,0.44,0.429,5,0.3397735,8.317,5.258,1.048,0.467159,5.79386424,80.375015,249.761444,187.504913
245,9.050609993355089,5.06,231.593,55.65,14.198,0.768,0.142,0.678,0.041,0.389,0.213,0.302,0.379,0.017,0.288,0.369,0.501,7,0.2481578,8.809,5.435,1.061,0.530796,5.48221976,79.572227,234.191956,172.395905
246,9.130768280269024,4.13,16.02,8.831,1.856,0.6,0.139,0.628,0.542,0.44,0.531,0.484,0.364,0.543,0.47,0.537,0.507,8,0.3572462,8.423,5.214,1.081,0.490973,4.48969599,90.459671,254.19429,195.449005
247,9.065501548756432,1.34,106.9,16.76,3.635,0.84,0.14,0.182,0.543,0.313,0.414,0.44,0.284,0.472,0.788,0.346,0.309,7,0.1570057,8.794,5.562,1.102,0.55023,8.56281531,75.4039,248.487366,208.713181
248,9.173925197299171,8.43,28.389,10.124,4.204,0.665,0.141,0.074,0.278,0.428,0.048,0.199,0.275,0.237,0.285,0.26,0.096,8,0.3326204,8.624,5.668,1.064,0.504919,7.19563922,57.083111,226.983704,160.885574
249,9.148741651280924,9.83,103.257,6.236,3.017,0.918,0.139,0.107,0.481,0.444,0.468,0.236,0.296,0.639,0.243,0.344,0.264,11,0.2802926,9.198,5.865,1.081,0.592468,4.50008213,69.580025,230.00238,187.061462
250,9.013228265733757,7.69,330.129,7.135,4.392,0.966,0.14,0.44,0.42,0.468,0.442,0.492,0.418,0.305,0.385,0.442,0.489,9,0.286275,8.354,5.999,1.076,0.530247,8.93536125,76.509384,230.976196,150.194839
251,9.18045606445813,9.38,17.724,7.758,2.892,0.625,0.141,0.589,0.397,0.461,0.416,0.455,0.368,0.701,0.39,0.482,0.424,9,0.3372312,9.035,5.467,1.068,0.498394,5.28331396,100.634499,278.877441,166.839935
252,9.366531544420411,7.85,116.492,27.17,6.748,0.774,0.137,0.096,0.1,0.071,0.097,0.005,0.012,0.123,0.022,0.089,0.071,5,0.3067355,9.978,5.5,1.086,0.550039,6.29276864,110.913628,248.455276,171.113068
253,8.271646217978772,1.7,21.583,6.587,1.604,0.725,0.144,0.475,0.359,0.43,0.436,0.341,0.299,0.362,0.578,0.422,0.36,11,0.2189535,8.153,5.298,1.055,0.50408,8.55498004,103.257507,243.519577,168.364609
254,8.931814138253838,6.08,318.933,144.364,4.964,0.681,0.14,0.532,0.283,0.489,0.186,0.474,0.398,0.151,0.654,0.435,0.387,7,0.3309641,8.41,5.537,1.052,0.464583,4.80630794,101.995117,230.830933,222.873688
255,8.97061622231479,5.7,61.607,11.315,3.368,0.808,0.143,0.091,0.512,0.491,0.433,0.451,0.421,0.521,0.371,0.365,0.317,7,0.3189542,8.054,5.36,1.069,0.476289,5.59659348,75.159027,197.223816,172.356354
256,9.040958607678906,4.21,474.589,11.413,3.454,0.97,0.142,0.972,0.494,0.435,0.456,0.202,0.301,0.473,0.288,0.634,0.536,11,0.3676721,8.344,5.398,1.076,0.498744,10.7609556,77.254013,367.101349,310.987061
257,9.065501548756432,8.03,220.541,161.612,5.124,0.569,0.137,0.749,0.236,0.384,0.19,0.373,0.321,0.232,0.23,0.456,0.477,8,0.2700293,10.228,5.534,1.093,0.610352,11.8701735,109.112633,252.115921,198.996765
