mol_id,PKI,conformations (ns),0,1,2,3,5,8,9,10,20,21,31,32,75,76,100,101,106,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
1,9.154901959985745,9.99,127.847,3.456,2.033,0.959,0.156,0.202,0.337,0.438,0.487,0.245,0.388,0.289,0.306,0.305,0.326,0.28,0.234,8,0.0884481,5.409,4.123,1.198,0.36005,7.2218348,31.033804,117.649628,121.690994
2,9.30102999566398,3.06,8.173,2.955,2.3,0.609,0.156,0.485,0.45,0.346,0.304,0.206,0.346,0.237,0.465,0.193,0.427,0.405,0.414,8,0.0291484,5.618,4.228,1.183,0.370641,9.6954454,55.868458,303.061646,92.214417
3,6.214670164989233,2.18,260.669,122.797,1.381,0.677,0.151,0.572,0.741,0.403,0.673,0.137,0.715,0.218,0.509,0.188,0.572,0.412,0.402,4,0.1431317,5.869,3.212,1.067,0.44801,5.72125862,81.473892,126.782898,157.047028
4,7.920818753952375,2.97,200.152,9.785,2.785,0.941,0.151,0.418,0.526,0.445,0.566,0.325,0.55,0.351,0.49,0.565,0.463,0.467,0.478,7,0.1211111,6.051,3.212,1.15,0.382179,10.9857937,50.794289,279.274261,101.081833
6,7.823908740944319,7.2,191.495,3.283,1.852,0.974,0.157,0.948,0.467,0.368,0.295,0.114,0.344,0.192,0.466,0.21,0.594,0.439,0.512,5,0.1956604,5.447,3.247,1.129,0.392302,7.26941979,57.745972,239.724869,115.090942
7,7.207608310501746,7.14,13.208,2.603,0.894,0.791,0.158,0.505,0.455,0.411,0.27,0.127,0.313,0.201,0.453,0.214,0.457,0.289,0.417,4,0.1278614,5.542,3.076,1.158,0.386109,9.50464991,48.056107,357.823059,140.596252
8,8.619788758288394,4.46,14.846,2.671,0.85,0.808,0.153,0.482,0.431,0.299,0.265,0.061,0.294,0.125,0.437,0.121,0.404,0.287,0.408,5,0.1533539,5.505,3.178,1.176,0.42185,9.18990836,52.622177,247.444183,118.017227
9,7.341988603342887,9.34,7.458,2.875,0.789,0.671,0.165,0.578,0.445,0.315,0.289,0.051,0.328,0.121,0.478,0.113,0.446,0.29,0.405,7,0.0840064,4.525,3.144,1.198,0.306266,9.39701976,26.14974,219.221924,37.221409
10,8.698970004336019,1.63,142.722,126.562,2.787,0.525,0.155,0.31,0.6,0.367,0.186,0.278,0.219,0.317,0.667,0.277,0.426,0.306,0.452,9,0.1824162,5.539,4.34,1.136,0.440277,7.48835023,42.462254,234.236313,92.961082
12,7.744727494896693,7.2,15.898,2.514,1.401,0.802,0.154,0.527,0.439,0.363,0.228,0.174,0.281,0.21,0.42,0.184,0.443,0.323,0.434,9,0.1544082,5.994,3.846,1.183,0.437366,9.66893547,52.483047,263.105988,104.754105
13,7.552841968657781,7.82,13.125,3.314,1.215,0.743,0.153,0.559,0.458,0.433,0.32,0.099,0.343,0.199,0.445,0.204,0.483,0.337,0.452,9,0.1829332,5.614,3.948,1.174,0.400693,9.67349763,44.44281,250.733658,71.8843
14,8.017728766960431,4.76,23.484,12.853,3.105,0.595,0.153,0.028,0.557,0.416,0.002,0.006,0.006,0.324,0.014,0.355,0.333,0.201,0.166,9,0.1371716,5.611,4.048,1.248,0.417173,12.378812,60.346855,236.888718,119.904022
15,8.920818753952375,4.31,10.208,2.79,0.936,0.733,0.159,0.501,0.373,0.305,0.215,0.081,0.269,0.139,0.417,0.127,0.393,0.319,0.375,7,0.0551212,5.271,4.013,1.387,0.376173,13.6723658,33.976528,212.054993,99.839531
16,7.301029995663981,5.7,89.795,3.187,0.843,0.957,0.159,0.147,0.397,0.37,0.395,0.075,0.369,0.157,0.586,0.167,0.305,0.174,0.271,6,0.1071323,4.744,3.417,1.175,0.344125,9.12689897,37.865997,230.478195,113.942368
17,8.537602002101044,7.68,8.162,3.474,0.914,0.65,0.159,0.493,0.438,0.297,0.24,0.075,0.304,0.129,0.286,0.142,0.409,0.378,0.528,6,0.1122516,4.977,3.349,1.153,0.371346,7.73174137,49.196751,246.38266,100.739899
19,7.494850021680094,5.14,62.449,12.793,1.186,0.817,0.153,0.081,0.502,0.403,0.542,0.16,0.534,0.216,0.708,0.237,0.328,0.249,0.328,9,0.1898437,5.255,4.192,1.167,0.411225,11.4065347,30.397333,265.925201,94.156677
