mol_id,PKI,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
1,9.154901959985745,9,0.0567643,5.357,3.955,1.199,0.372379,13.0817538,58.703728,122.289047,128.195145
2,9.30102999566398,11,0.0462239,5.156,4.158,1.209,0.372706,8.00878647,37.952713,273.305145,75.762299
3,6.214670164989233,4,0.147905,5.593,3.178,1.065,0.429604,5.93913758,89.994659,142.680939,178.011917
4,7.920818753952375,5,0.1536889,5.988,3.417,1.182,0.384587,10.0406211,25.762928,257.817261,105.837898
6,7.823908740944319,6,0.1651293,5.212,3.212,1.141,0.408845,7.16134729,52.325119,223.055878,110.534012
7,7.207608310501746,3,0.1733432,5.193,3.144,1.158,0.388049,9.18360567,43.988716,335.978058,142.146545
8,8.619788758288394,7,0.1598817,6.076,3.417,1.176,0.431327,9.591826,52.616325,249.030701,135.414444
9,7.341988603342887,7,0.0482233,4.38,3.144,1.196,0.305459,9.5049863,30.226517,265.639191,56.728058
10,8.698970004336019,9,0.203968,5.509,4.716,1.132,0.421029,8.06450796,93.729683,259.862854,95.55217
12,7.744727494896693,9,0.21473,5.884,3.641,1.2,0.408007,9.0057817,40.950031,231.55426,166.150162
13,7.552841968657781,8,0.0755234,5.717,3.369,1.176,0.413561,8.31487792,37.662994,256.160004,75.492409
14,8.017728766960431,8,0.1277872,5.527,3.979,1.253,0.40875,12.1447707,46.563202,250.885529,89.012016
15,8.920818753952375,6,0.0344481,5.157,4.189,1.388,0.368315,14.2731384,28.093758,250.058334,96.911232
16,7.301029995663981,6,0.1156985,4.623,3.281,1.172,0.336507,9.54214104,23.349182,203.160126,99.05867
17,8.537602002101044,7,0.1422475,5.087,3.349,1.168,0.356777,8.35752198,37.050568,272.645142,90.950226
19,7.494850021680094,8,0.2225456,5.646,4.362,1.165,0.400727,10.2614837,44.427448,279.632904,93.589081
20,7.657577319177793,8,0.1057921,6.236,4.021,1.159,0.434414,8.84543262,49.172371,286.95755,200.828354
21,7.958607314841775,9,0.0651105,6.378,4.262,1.226,0.460622,11.9276083,75.851608,378.397064,147.531174
22,7.017728766960431,5,0.0151871,4.332,3.281,1.209,0.293669,9.88295613,34.562969,262.687408,97.224121
23,8.080921907623926,9,0.1074518,5.502,3.828,1.405,0.362617,15.9951588,52.924309,315.30481,159.165985
24,8.769551078621726,10,0.1067128,5.106,4.081,1.104,0.373765,5.99449657,34.685596,270.400879,91.132668
25,7.481486060122112,6,0.0923639,4.962,3.52,1.213,0.397971,10.6427268,37.292412,288.095032,106.519508
27,7.958607314841775,9,0.1120891,6.392,4.017,1.31,0.430655,13.0449879,35.440052,225.599487,88.299896
28,8.031517051446064,5,0.0994264,5.21,3.793,1.182,0.412176,9.17388872,43.614635,1132.77356,96.179802
30,8.229147988357855,7,0.2728802,6.217,4.75,1.158,0.421272,10.1303413,47.886406,248.814346,86.43116
31,8.568636235841012,9,0.0873471,5.628,4.163,1.232,0.423041,9.01626599,36.779701,283.455658,74.031746
32,8.022276394711152,10,0.0457444,5.345,4.281,1.274,0.425231,12.7080179,17.976566,252.055847,63.477444
33,7.886056647693163,7,0.141888,5.723,4.453,1.138,0.396471,8.02219013,24.688414,272.052246,101.723923
34,8.494850021680094,8,0.1525948,5.054,4.078,1.218,0.37135,11.7686272,35.964329,218.742767,98.319397
35,7.045757490560675,6,0.0411747,4.783,2.991,1.24,0.310229,11.4757239,44.542515,279.867401,81.512833
36,8.585026652029182,10,0.0586894,5.713,4.35,1.19,0.426937,10.5764722,43.352398,257.006073,87.713898
37,8.214670164989233,7,0.0796306,5.408,4.018,1.185,0.394073,9.60520416,37.426399,246.70813,66.578728
38,8.346787486224656,9,0.1400547,5.914,4.395,1.117,0.423964,9.98743807,35.39854,255.075287,68.77446
39,8.823908740944319,7,0.142289,5.956,4.545,1.135,0.388811,11.6273472,40.310059,253.628693,82.66642
40,8.698970004336019,6,0.0495839,4.937,3.452,1.244,0.302419,12.1144071,34.377693,238.507675,72.097198
41,6.823908740944319,8,0.0475176,4.525,3.144,1.15,0.309788,8.79399964,18.632286,250.928238,76.980019
42,8.55284196865778,7,0.0598733,4.509,3.092,1.136,0.306839,7.89153551,22.442453,245.287125,85.389748
43,7.744727494896693,7,0.0475578,4.32,3.296,1.141,0.304992,7.81249944,38.456593,222.992783,110.448227
44,8.886056647693163,3,0.0681776,4.411,2.631,1.172,0.306627,9.36382668,19.148403,251.825012,53.125427
45,9.045757490560677,6,0.0915412,5.261,4.34,1.083,0.393573,6.9255049,80.405052,260.022095,111.847252
46,8.886056647693163,7,0.1363184,6.087,3.247,1.17,0.442212,9.70767371,41.969425,263.720001,116.744827
47,8.0,6,0.0332618,4.517,3.247,1.143,0.313779,7.26085446,39.194881,223.326874,100.033463
49,9.221848749616356,5,0.1542567,5.794,4.027,1.136,0.393439,11.1370977,60.026314,295.294006,146.065063
50,8.522878745280337,7,0.0539732,5.556,3.302,1.077,0.352141,9.07213396,41.976158,286.215912,125.462852
51,8.481486060122112,7,0.1117609,5.754,3.952,1.131,0.379824,6.04187055,45.547295,252.139328,113.980957
52,8.275724130399212,10,0.1289,5.248,3.607,1.136,0.353923,9.88435527,43.987217,276.978973,71.422112
53,8.67778070526608,8,0.1350145,5.738,4.049,1.164,0.417988,6.77278766,38.652283,299.980286,68.040192
54,8.585026652029182,10,0.1429565,5.452,3.641,1.128,0.356714,14.3975831,35.130161,255.730911,95.560295
55,8.585026652029182,8,0.1010457,5.708,3.847,1.255,0.388306,12.9603138,34.391594,247.660004,63.822014
56,8.0,4,0.0537718,5.37,3.266,1.135,0.366032,6.69929098,30.063223,222.885651,79.973091
57,7.552841968657781,7,0.0872081,5.321,3.995,1.172,0.360507,9.2219526,37.351021,304.809021,110.346016
58,7.997833938243493,9,0.1299878,5.697,4.798,1.104,0.379522,3.77867293,57.391953,252.801666,94.206207
59,8.3767507096021,11,0.1251894,5.718,4.465,1.134,0.35308,8.12729184,41.943916,259.262207,98.488144
60,8.301029995663981,8,0.0751977,6.173,4.336,1.078,0.424493,3.70151994,43.262585,287.868805,125.640091
61,7.920818753952375,6,0.0936726,6.281,4.087,1.103,0.422703,7.18962252,56.401848,285.646393,112.619041
62,8.769551078621726,8,0.1086555,6.631,5.688,1.125,0.446015,7.25016328,71.593063,262.614807,134.674042
63,8.431798275933005,9,0.2279904,6.798,5.145,1.161,0.449661,5.16345963,34.471252,234.754059,133.539612
64,8.267606240177031,12,0.2315195,7.299,5.666,1.104,0.46702,8.36489002,68.747475,323.472351,130.560364
65,8.136677139879543,9,0.1599774,6.355,5.485,1.092,0.405866,8.66779486,72.232925,289.493713,113.47403
66,8.075720713938118,9,0.1172807,6.734,5.172,1.056,0.456014,4.49660986,49.779182,265.646545,147.846191
67,7.795880017344075,10,0.1662887,6.503,5.077,1.11,0.412925,8.21882072,72.456436,250.208557,88.242546
68,7.886056647693163,9,0.1023354,7.018,5.4,1.085,0.462258,6.65404309,37.12962,279.379395,111.291687
70,8.031517051446064,7,0.1462139,6.847,5.502,1.043,0.435369,7.66107399,45.513313,277.467285,142.070007
76,8.040958607678906,7,0.1142656,5.825,4.238,1.142,0.392135,7.41785073,32.620964,262.17038,120.306976
78,8.337242168318426,6,0.1669114,6.06,4.203,1.092,0.393944,6.8770122,44.802116,221.258301,97.254944
79,7.0762380391713,5,0.2085091,6.106,2.945,1.154,0.440107,11.9090195,37.119133,941.524902,87.415337
80,9.522878745280336,9,0.0908555,5.633,4.052,1.112,0.401142,4.53541637,52.785282,252.503174,90.395737
81,10.0,8,0.0875013,5.72,4.017,1.166,0.379419,8.83408581,53.480022,244.910751,90.296341
82,8.958607314841775,6,0.1475791,5.851,4.018,1.105,0.43653,8.74430763,49.748192,270.200714,118.275803
83,8.309803919971486,8,0.1056141,5.413,4.029,1.163,0.360268,6.77144639,48.710297,269.832703,86.364929
85,7.508638306165727,10,0.0609794,4.811,3.591,1.16,0.320659,9.02546318,35.661942,236.578384,101.691689
86,7.366531544420414,9,0.1010633,6.313,3.904,1.295,0.406629,11.5972478,52.653366,259.518982,118.862648
87,8.2839966563652,11,0.1018104,5.873,4.619,1.237,0.370532,8.25611987,30.326065,234.416443,119.361252
88,8.698970004336019,8,0.0446001,5.445,3.914,1.196,0.344975,10.5949365,77.457718,297.334351,166.904282
89,8.468521082957745,7,0.0420201,5.712,4.633,1.113,0.400546,7.43439425,65.122467,245.040314,114.605354
90,8.585026652029182,9,0.1221805,5.616,3.643,1.131,0.394127,8.47300986,45.8144,264.845642,117.154312
91,7.886056647693163,8,0.0959791,5.136,2.89,1.149,0.324622,8.06254898,38.563587,260.873169,99.609955
92,8.455931955649724,7,0.0938914,5.121,3.466,1.136,0.331805,10.4931296,41.231644,251.957077,104.433678
93,8.958607314841775,8,0.0771168,4.904,2.958,1.161,0.312767,9.61301053,35.543438,245.25441,64.525909
94,7.602059991327962,10,0.1158722,5.501,3.144,1.204,0.41632,10.836177,60.05331,257.139771,132.323563
95,6.127843727251707,9,0.1304945,4.787,3.657,1.251,0.32854,10.5130538,43.903934,245.801361,49.664234
96,6.6777807052660805,10,0.0231623,4.385,3.315,1.243,0.306913,9.53376751,34.947739,240.609344,58.802147
97,6.806875401645538,7,0.0337467,5.299,4.409,1.236,0.394327,10.6553383,40.318531,301.44278,103.920837
98,6.91721462968355,10,0.1077227,6.218,3.989,1.316,0.446101,14.8481412,46.001564,298.357178,134.811783
99,6.920818753952375,12,0.100725,6.123,4.282,1.308,0.460347,12.8504739,56.928429,326.709656,92.521103
100,7.67778070526608,7,0.110838,4.442,3.486,1.252,0.317862,10.2076986,27.86483,258.378479,70.088692
101,7.795880017344075,9,0.1065436,5.295,4.033,1.137,0.430177,7.55698526,48.794048,308.046997,124.191002
102,7.920818753952375,10,0.1969341,5.1,4.147,1.264,0.357866,11.9638425,26.876757,257.850342,93.677216
103,7.920818753952375,9,0.0852941,5.475,4.486,1.186,0.418051,9.17826918,32.966133,282.480011,68.617218
104,7.920818753952375,8,0.0256587,4.201,3.465,1.218,0.31712,11.0863844,40.823975,238.39061,77.146751
105,8.070581074285707,6,0.1068143,5.524,3.383,1.192,0.432109,10.2568553,54.65189,246.576019,118.043648
106,8.102372908709558,11,0.0948362,4.948,3.43,1.146,0.314154,14.2052467,61.297779,302.473907,106.667778
107,8.207608310501746,10,0.1325853,5.187,4.015,1.356,0.363411,12.1274554,32.711128,258.40033,119.575562
109,8.327902142064282,11,0.1279039,5.924,3.95,1.385,0.416673,14.4897121,53.393318,238.946289,113.664703
110,8.619788758288394,11,0.2086184,6.021,4.077,1.282,0.419569,11.9681171,53.876965,295.936554,98.57811
113,5.337242168318426,5,0.1018231,5.341,2.207,1.083,0.367717,6.39395976,29.439566,44.982643,31.083372
114,5.508638306165727,3,0.1319957,4.466,2.207,1.112,0.329705,7.1058316,32.25893,38.190479,30.818596
115,5.537602002101044,7,0.1862062,5.89,2.877,1.165,0.39341,8.41295497,38.16658,59.157116,82.651489
116,5.585026652029182,10,0.213648,6.086,3.38,1.137,0.435726,10.3446258,41.928562,54.461784,66.217415
117,5.619788758288394,7,0.0768589,5.78,3.048,1.168,0.414843,11.6141995,49.99229,62.456123,75.080978
118,5.657577319177793,4,0.1094961,4.738,2.138,1.115,0.324715,7.88736996,58.364658,55.979271,83.063057
119,5.6777807052660805,4,0.1144469,4.62,2.241,1.077,0.35951,5.91495225,47.248352,48.809559,19.554382
120,5.698970004336019,4,0.1108376,5.205,2.24,1.051,0.368234,4.75955287,27.261606,55.204552,41.840691
121,5.769551078621726,6,0.0799037,4.574,2.89,1.132,0.324815,8.12331539,34.108475,46.494923,37.639137
122,5.769551078621726,1,0.0426082,4.793,2.207,1.127,0.321939,7.63481212,52.40559,34.436924,59.898136
123,5.823908740944319,5,0.1431262,6.223,3.012,1.173,0.434707,11.8183996,40.565071,244.720535,184.238541
124,5.958607314841775,5,0.1241919,5.062,2.686,1.102,0.344354,7.3078116,47.618244,28.027775,67.589371
125,6.0,8,0.12048,5.958,3.438,1.12,0.448338,9.34014396,54.601208,63.74279,76.22084
126,6.0,8,0.0823968,5.923,3.028,1.076,0.457823,5.8750705,38.840557,72.792229,63.326965
127,6.309803919971486,9,0.11226,6.297,3.403,1.102,0.458416,6.63913346,75.328827,95.482925,70.922707
128,6.366531544420414,7,0.1963335,6.092,3.22,1.121,0.435601,6.18077916,33.794724,61.03849,87.216171
129,6.443697499232712,9,0.2317961,6.601,3.573,1.122,0.490837,10.757103,33.412132,105.859489,107.213135
130,6.698970004336019,9,0.031516,6.125,3.54,1.131,0.452743,9.60228969,43.303787,94.648972,104.534912
131,7.0,6,0.1446404,5.266,2.704,1.096,0.3454,5.58719837,34.867985,31.675709,71.20237
132,5.455931955649724,7,0.1041271,4.546,2.893,1.31,0.313077,12.7323255,52.716129,97.530083,69.598892
133,5.494850021680094,9,0.1109836,5.355,3.654,1.35,0.338541,12.9677696,42.190216,97.563637,78.175323
134,5.552841968657781,7,0.0168241,4.394,2.777,1.41,0.321872,13.8549106,40.382473,83.374336,75.25808
135,5.920818753952375,11,0.073801,4.898,3.423,1.494,0.345041,12.9292813,53.918724,77.690269,68.799187
136,6.049148541111453,7,0.100431,4.919,3.592,1.406,0.342476,13.4022945,44.568802,68.918579,59.433399
137,6.142667503568731,7,0.1323988,4.899,3.031,1.434,0.361755,14.986789,48.177658,88.747955,49.303932
138,6.1487416512809245,6,0.1430956,4.724,2.656,1.436,0.337172,14.6509542,56.15527,91.50486,36.51088
