mol_id,PKI,conformations (ns),0,1,2,3,5,8,9,10,19,20,21,31,32,75,76,100,101,106,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
115,5.537602002101044,1.45,225.275,12.744,0.987,0.943,0.167,0.518,0.59,0.321,0.465,0.409,0.336,0.495,0.344,0.443,0.252,0.476,0.403,0.338,6,0.2209625,6.006,3.048,1.145,0.396706,8.91669294,27.347324,59.492043,52.643593
116,5.585026652029182,8.0,19.473,1.874,0.974,0.872,0.165,0.531,0.29,0.188,0.327,0.66,0.1,0.17,0.248,0.228,0.354,0.336,0.362,0.331,9,0.1021451,5.999,3.075,1.138,0.421896,6.13748502,23.855406,49.385372,57.795353
117,5.619788758288394,1.11,18.735,2.307,1.099,0.846,0.163,0.563,0.3,0.246,0.357,0.699,0.091,0.172,0.261,0.225,0.383,0.37,0.382,0.347,7,0.2182967,6.343,3.015,1.162,0.415261,8.7071827,40.944477,66.435318,58.549835
118,5.657577319177793,3.73,213.121,6.747,1.027,0.965,0.177,0.31,0.401,0.284,0.223,0.155,0.842,0.277,0.323,0.253,0.547,0.332,0.407,0.335,3,0.1130524,4.751,2.206,1.113,0.325385,7.60338481,28.211807,31.900055,47.952442
119,5.6777807052660805,9.39,10.73,1.77,0.639,0.817,0.177,0.6,0.411,0.407,0.483,0.998,0.032,0.383,0.111,0.459,0.139,0.473,0.504,0.421,6,0.1424268,4.845,2.105,1.077,0.353314,6.19703935,21.441114,34.947361,34.398293
120,5.698970004336019,3.71,11.571,2.763,0.308,0.79,0.172,0.614,0.473,0.292,0.502,0.694,0.17,0.41,0.18,0.431,0.467,0.46,0.455,0.583,3,0.1272584,5.005,2.309,1.052,0.372674,4.41732764,48.078682,47.303291,49.045605
121,5.769551078621726,1.35,10.143,1.589,1.131,0.789,0.176,0.572,0.297,0.383,0.396,0.505,0.114,0.264,0.183,0.325,0.168,0.417,0.338,0.37,6,0.1243061,5.021,2.823,1.134,0.328053,7.49026062,23.851313,39.698608,50.700382
122,5.769551078621726,4.19,216.827,1.957,0.532,0.989,0.177,0.912,0.498,0.434,1.115,0.759,0.051,0.385,0.147,0.579,0.147,0.615,0.641,0.571,3,0.1177168,4.291,2.275,1.127,0.32846,7.82817945,40.615574,33.416744,25.248652
123,5.823908740944319,3.93,21.603,2.373,1.153,0.86,0.159,0.578,0.3,0.278,0.397,0.655,0.136,0.211,0.284,0.284,0.427,0.385,0.396,0.39,7,0.2348368,6.387,3.116,1.169,0.449344,9.60892905,39.447559,190.658783,173.046494
124,5.958607314841775,3.93,241.32,163.999,2.901,0.591,0.171,0.652,0.203,0.465,0.642,0.081,0.181,0.141,0.301,0.072,0.302,0.44,0.301,0.328,5,0.1753427,5.165,2.482,1.099,0.33799,6.85371083,37.861191,27.799582,73.041489
125,6.0,4.91,325.13,135.734,5.105,0.698,0.163,0.385,0.411,0.418,0.515,0.243,0.17,0.331,0.29,0.384,0.331,0.405,0.309,0.34,6,0.2007155,6.016,3.129,1.12,0.456067,5.08836983,53.874191,66.596481,53.442265
126,6.0,0.25,21.777,2.342,0.509,0.884,0.162,0.567,0.42,0.245,0.412,0.491,0.251,0.291,0.25,0.393,0.242,0.41,0.385,0.383,6,0.0374061,6.351,3.094,1.049,0.457379,6.33629874,23.102875,64.138916,79.825668
127,6.309803919971486,1.16,345.551,5.868,1.173,0.98,0.163,0.69,0.443,0.382,0.604,0.284,0.149,0.349,0.206,0.307,0.182,0.505,0.346,0.412,7,0.0307223,6.221,3.607,1.088,0.460692,6.85928373,58.841419,65.532303,64.990601
128,6.366531544420414,6.49,22.036,1.621,0.8,0.901,0.161,0.556,0.381,0.325,0.349,0.727,0.233,0.328,0.391,0.443,0.376,0.421,0.436,0.418,6,0.1419996,6.249,3.051,1.122,0.438756,9.80886168,39.956379,75.731148,84.119186
129,6.443697499232712,4.2,230.957,10.324,1.778,0.95,0.158,0.265,0.46,0.327,0.085,0.504,0.135,0.473,0.193,0.6,0.232,0.35,0.241,0.317,7,0.2327447,6.542,3.402,1.124,0.493036,11.164976,40.72398,58.915901,116.803009
130,6.698970004336019,2.44,20.704,2.199,0.799,0.874,0.163,0.577,0.386,0.188,0.466,0.562,0.191,0.244,0.262,0.304,0.306,0.383,0.406,0.406,7,0.1991868,5.992,3.641,1.127,0.460461,7.3457624,52.524223,76.644257,76.420021
131,7.0,1.27,11.558,1.396,1.106,0.822,0.175,0.592,0.502,0.307,0.347,0.764,0.148,0.291,0.225,0.38,0.298,0.467,0.42,0.438,6,0.1459569,5.057,2.704,1.086,0.343731,5.56495339,27.461998,64.069275,49.655811
132,5.455931955649724,9.89,70.447,2.605,1.067,0.95,0.166,0.079,0.395,0.304,0.114,0.227,0.068,0.269,0.137,0.474,0.139,0.259,0.136,0.217,5,0.1143674,4.418,2.791,1.322,0.311801,12.6394546,48.448353,75.019463,76.8769
133,5.494850021680094,4.99,192.968,4.172,3.478,0.962,0.158,0.37,0.58,0.431,0.624,0.236,0.135,0.317,0.24,0.378,0.35,0.46,0.332,0.408,7,0.1018623,5.497,3.723,1.35,0.348848,12.8157142,70.991264,90.13282,79.472473
134,5.552841968657781,0.58,148.775,6.888,0.722,0.951,0.169,0.183,0.514,0.323,0.34,0.353,0.078,0.405,0.143,0.497,0.209,0.34,0.257,0.271,6,0.0201543,4.522,2.675,1.349,0.321701,14.411804,54.130806,73.000122,92.917191
135,5.920818753952375,0.67,9.502,2.813,0.779,0.726,0.163,0.543,0.498,0.362,0.563,0.275,0.113,0.317,0.172,0.557,0.241,0.468,0.317,0.405,6,0.1165089,4.764,3.22,1.401,0.336992,15.8417629,64.568184,82.730865,72.290604
136,6.049148541111453,2.12,10.223,2.272,0.739,0.772,0.167,0.569,0.376,0.311,0.636,0.171,0.067,0.234,0.136,0.386,0.131,0.418,0.291,0.336,9,0.0960527,4.297,3.423,1.446,0.347601,13.246088,63.185913,61.404076,62.48864
137,6.142667503568731,3.26,11.377,2.388,1.026,0.769,0.168,0.552,0.403,0.44,0.551,0.177,0.142,0.232,0.221,0.346,0.208,0.465,0.29,0.344,7,0.0767387,4.695,2.756,1.425,0.362073,14.7352297,65.614662,90.278297,43.786407
138,6.1487416512809245,9.59,10.138,2.49,0.657,0.763,0.165,0.574,0.386,0.25,0.634,0.217,0.033,0.263,0.092,0.446,0.106,0.403,0.295,0.349,7,0.1415139,4.803,2.655,1.456,0.335357,14.760121,43.73558,57.940357,28.721054
139,6.179798540514359,6.77,10.87,2.148,0.69,0.793,0.167,0.565,0.349,0.364,0.574,0.195,0.092,0.231,0.154,0.403,0.175,0.426,0.287,0.345,10,0.0884697,4.625,3.389,1.539,0.348504,16.1645728,45.24493,68.279243,67.709641
140,6.191114132640188,8.88,326.075,3.155,0.504,0.989,0.164,0.961,0.359,0.249,0.923,0.139,0.03,0.185,0.084,0.18,0.105,0.523,0.364,0.411,8,0.0959362,4.922,2.792,1.423,0.368307,14.0024659,62.82008,67.674675,76.500267
141,6.214670164989233,7.51,38.852,5.705,1.769,0.839,0.172,0.051,0.495,0.334,0.508,0.32,0.125,0.41,0.182,0.176,0.341,0.293,0.317,0.178,7,0.0377123,4.883,2.655,1.438,0.388748,14.5224267,42.049309,41.009373,50.208557
142,6.343901797987168,0.97,31.448,9.22,1.005,0.755,0.168,0.039,0.573,0.425,0.084,0.002,0.109,0.235,0.224,0.452,0.363,0.345,0.065,0.276,9,0.0933346,4.568,3.22,1.367,0.336139,15.7339674,43.048294,63.24453,80.819275
144,6.38933983691012,3.66,9.392,2.505,0.937,0.732,0.163,0.536,0.424,0.28,0.568,0.247,0.086,0.275,0.136,0.518,0.183,0.413,0.3,0.373,10,0.0578462,4.696,3.187,1.459,0.335068,16.5133311,59.999836,79.079819,100.36058
145,6.400116927926312,1.15,125.79,26.708,1.789,0.815,0.161,0.15,0.036,0.443,0.328,0.002,0.029,0.009,0.281,0.017,0.299,0.21,0.12,0.134,7,0.0456395,4.708,2.892,1.421,0.358268,14.7108614,25.066946,83.368752,58.458786
147,6.504455662453552,6.01,212.89,148.605,1.7,0.586,0.163,0.247,0.275,0.376,0.214,0.055,0.176,0.118,0.224,0.112,0.398,0.299,0.149,0.222,5,0.0285564,4.585,2.655,1.431,0.352739,14.6312907,38.932079,126.259605,36.313438
148,6.552841968657781,3.41,192.5,120.073,7.356,0.602,0.155,0.284,0.204,0.454,0.255,0.048,0.31,0.092,0.336,0.069,0.328,0.314,0.204,0.215,9,0.0910985,5.532,4.347,1.309,0.358144,13.2115804,49.283684,105.891937,88.121025
149,6.628932137728263,1.2,206.554,8.253,2.044,0.953,0.164,0.259,0.565,0.403,0.032,0.354,0.27,0.523,0.306,0.445,0.38,0.409,0.219,0.316,7,0.0973283,4.822,2.553,1.369,0.323511,14.9356243,36.908981,76.461273,39.433689
150,6.82102305270683,4.02,17.14,1.914,0.788,0.864,0.158,0.588,0.317,0.323,0.699,0.174,0.062,0.21,0.138,0.401,0.143,0.41,0.312,0.377,6,0.1054508,5.501,2.791,1.406,0.430887,14.233422,55.468807,101.465591,62.776978
151,6.920818753952375,7.96,8.513,2.44,0.535,0.741,0.172,0.583,0.352,0.291,0.549,0.19,0.046,0.23,0.111,0.42,0.108,0.409,0.261,0.311,6,0.0599415,4.336,2.894,1.436,0.307184,13.8845899,54.640408,190.358002,122.301582
152,7.008773924307505,1.16,8.096,2.475,0.722,0.717,0.169,0.565,0.386,0.23,0.557,0.203,0.032,0.257,0.087,0.416,0.094,0.394,0.264,0.311,5,0.041834,4.205,2.826,1.49,0.30046,14.6126811,42.034103,106.618004,33.261646
153,7.1249387366083,6.51,81.14,2.283,1.407,0.956,0.168,0.089,0.348,0.336,0.005,0.209,0.047,0.229,0.214,0.397,0.227,0.258,0.087,0.218,6,0.0769789,4.365,2.724,1.448,0.325039,14.0084132,30.964066,83.704834,61.995972
155,8.337242168318426,8.78,251.242,6.576,0.973,0.971,0.161,0.486,0.454,0.225,0.268,0.261,0.298,0.31,0.233,0.319,0.122,0.388,0.276,0.241,8,0.0576761,5.327,3.646,1.281,0.34085,11.2396491,78.533844,110.997086,74.883446
156,8.522878745280337,5.26,9.326,4.907,0.951,0.614,0.16,0.603,0.41,0.258,0.484,0.162,0.183,0.243,0.196,0.31,0.121,0.424,0.276,0.29,10,0.200444,5.49,3.44,1.365,0.347334,13.1450761,26.595463,87.834244,61.410076
158,8.130768280269024,4.22,45.128,9.226,5.152,0.758,0.156,0.054,0.433,0.455,0.006,0.021,0.021,0.343,0.416,0.385,0.426,0.314,0.016,0.276,4,0.2463097,5.872,3.782,1.113,0.371083,6.90763251,42.391907,80.435669,89.177544
159,6.110698297493689,5.75,9.806,5.495,0.291,0.629,0.163,0.576,0.54,0.25,0.696,0.238,0.208,0.337,0.178,0.377,0.133,0.455,0.381,0.4,8,0.1845667,5.328,3.774,1.043,0.387906,3.23328261,30.664238,157.147095,65.44635
160,6.958607314841775,6.45,233.28,33.776,5.331,0.856,0.16,0.465,0.037,0.471,0.515,0.006,0.001,0.006,0.195,0.011,0.455,0.325,0.174,0.264,1,0.2525008,5.883,3.404,1.081,0.385581,3.76550347,40.839149,143.70607,55.714844
161,7.33161408331,7.78,24.871,17.341,2.613,0.555,0.15,0.035,0.508,0.427,0.478,0.004,0.004,0.009,0.103,0.023,0.175,0.323,0.162,0.125,5,0.1471508,6.854,3.693,1.027,0.473891,3.45188677,44.274544,114.231995,193.97345
162,8.537602002101044,7.3,12.45,6.482,1.586,0.607,0.153,0.515,0.513,0.251,0.432,0.239,0.056,0.321,0.115,0.363,0.112,0.426,0.242,0.341,9,0.2042573,6.585,4.057,1.042,0.402809,9.42620315,72.524361,140.902313,63.368469
163,8.318758762624412,8.58,180.508,9.479,3.313,0.934,0.159,0.38,0.437,0.405,0.327,0.409,0.276,0.434,0.28,0.418,0.277,0.407,0.337,0.343,7,0.1227657,6.531,4.803,1.105,0.400926,10.7511498,58.090305,147.156555,75.376877
164,8.823908740944319,3.66,14.556,5.377,1.603,0.676,0.149,0.485,0.382,0.31,0.486,0.471,0.132,0.379,0.183,0.331,0.163,0.392,0.363,0.408,5,0.1507735,7.117,4.399,1.021,0.461974,3.65547773,81.042297,186.022171,79.082619
165,7.066006836168758,6.67,13.537,5.986,1.191,0.654,0.148,0.474,0.443,0.299,0.398,0.328,0.064,0.389,0.14,0.35,0.134,0.405,0.263,0.349,4,0.1636267,6.427,4.242,1.082,0.420337,6.04083081,58.768394,242.069153,120.104538
166,7.335358024443875,9.29,222.717,6.073,2.94,0.961,0.157,0.617,0.549,0.4,0.459,0.529,0.362,0.399,0.476,0.331,0.647,0.522,0.45,0.454,6,0.2233661,5.998,3.199,1.089,0.366918,8.69709574,52.321827,67.450325,85.443245
167,9.30102999566398,3.79,270.267,8.058,1.664,0.965,0.146,0.384,0.495,0.313,0.431,0.443,0.158,0.408,0.211,0.401,0.249,0.397,0.344,0.394,6,0.1949685,8.025,4.51,1.074,0.474321,5.82640277,69.492302,184.982666,153.912933
168,7.542118103266008,3.9,176.481,15.148,2.566,0.909,0.148,0.411,0.387,0.374,0.371,0.293,0.21,0.344,0.245,0.409,0.342,0.39,0.291,0.34,9,0.1890505,6.575,3.73,1.052,0.485274,3.90742533,43.335854,125.526588,201.470581
169,7.394694953858891,1.71,9.268,5.278,1.598,0.574,0.156,0.412,0.458,0.219,0.329,0.4,0.126,0.421,0.153,0.35,0.082,0.363,0.285,0.291,3,0.0730101,5.965,4.43,1.126,0.367743,8.83573437,55.427383,83.847336,98.126198
170,7.52432881167557,6.68,258.874,25.167,3.335,0.901,0.156,0.772,0.038,0.421,0.844,0.003,0.031,0.009,0.192,0.012,0.243,0.41,0.293,0.37,4,0.2655794,5.34,3.541,1.103,0.35743,7.79972673,29.52153,80.597099,97.009384
171,6.882728704344236,6.62,382.75,184.495,6.444,0.667,0.16,0.621,0.469,0.595,1.754,0.44,0.406,0.613,0.554,0.326,0.374,0.562,0.867,0.501,5,0.089346,5.854,3.335,1.148,0.363763,9.07649395,37.578224,99.38607,93.094742
172,8.67778070526608,1.93,12.236,4.855,1.997,0.641,0.152,0.548,0.542,0.283,0.357,0.435,0.126,0.407,0.154,0.46,0.159,0.458,0.306,0.375,9,0.0589676,6.361,4.682,1.13,0.397799,8.81751519,55.803894,172.874344,105.761093
173,9.154901959985745,6.54,11.756,5.766,1.584,0.615,0.157,0.483,0.359,0.261,0.432,0.161,0.136,0.211,0.157,0.225,0.177,0.368,0.243,0.313,7,0.2200067,6.094,3.616,1.118,0.403209,7.63372308,69.887711,187.522827,66.084137
174,7.920818753952375,2.43,306.585,7.454,1.974,0.97,0.148,0.937,0.4,0.337,0.997,0.563,0.126,0.444,0.178,0.723,0.182,0.558,0.562,0.604,4,0.1791497,6.913,4.882,1.032,0.441196,2.05556157,74.324814,196.207474,112.752655
175,5.920818753952375,7.96,68.349,43.925,3.866,0.589,0.163,0.108,0.041,0.511,0.282,0.003,0.159,0.009,0.372,0.016,0.389,0.22,0.148,0.146,3,0.1908459,5.56,3.132,1.07,0.369306,6.1426532,44.941555,83.555138,84.014938
176,6.815308569182402,6.46,200.608,102.507,2.989,0.655,0.161,0.326,0.165,0.392,0.344,0.043,0.293,0.053,0.342,0.044,0.337,0.294,0.227,0.211,3,0.025938,5.117,3.337,1.097,0.350872,7.04577862,53.377754,81.817978,68.821991
177,8.638272163982407,6.68,195.025,7.521,1.459,0.956,0.146,0.555,0.503,0.284,0.619,0.371,0.119,0.402,0.15,0.563,0.16,0.448,0.37,0.435,12,0.1706569,7.008,4.931,1.059,0.455124,4.63606585,66.827347,192.832062,119.31855
178,8.795880017344075,1.08,17.159,5.538,1.796,0.701,0.15,0.482,0.398,0.229,0.25,0.568,0.095,0.418,0.122,0.49,0.142,0.37,0.304,0.326,6,0.1182422,7.665,4.926,1.038,0.448124,4.16519831,86.538712,194.902496,114.312874
179,7.546681659952962,7.82,104.368,6.376,1.481,0.93,0.162,0.154,0.487,0.311,0.092,0.396,0.171,0.375,0.241,0.511,0.211,0.318,0.22,0.256,5,0.2642286,5.194,3.669,1.071,0.375219,4.70447527,87.690758,127.755135,48.304848
180,8.356547323513812,0.9,17.598,4.173,1.553,0.754,0.153,0.491,0.506,0.21,0.343,0.5,0.12,0.386,0.134,0.47,0.144,0.403,0.321,0.368,11,0.0768483,6.714,4.403,1.049,0.447021,6.02332003,66.504913,169.406967,71.133812
181,7.75448733218585,6.5,251.504,9.712,0.926,0.959,0.161,0.288,0.56,0.244,0.316,0.5,0.052,0.491,0.12,0.616,0.091,0.364,0.289,0.308,4,0.1992888,6.189,3.544,1.062,0.392348,4.76258695,31.674269,89.382332,81.658127
182,7.07727454200674,7.19,7.816,5.265,0.722,0.566,0.163,0.502,0.518,0.178,0.567,0.266,0.232,0.369,0.139,0.344,0.165,0.399,0.355,0.37,6,0.2300633,5.232,3.233,1.124,0.347421,8.59657717,62.148941,52.364315,82.213799
183,8.42021640338319,8.67,128.626,15.686,4.223,0.866,0.145,0.104,0.49,0.371,0.096,0.287,0.181,0.39,0.342,0.429,0.327,0.322,0.188,0.264,7,0.2258545,7.577,4.266,1.044,0.449391,4.22896574,58.376381,174.390488,120.899948
184,8.55284196865778,8.89,13.728,4.046,0.79,0.74,0.161,0.569,0.421,0.165,0.472,0.362,0.399,0.288,0.195,0.402,0.232,0.385,0.411,0.393,6,0.1446154,6.005,3.713,1.08,0.407047,7.41396118,56.548225,152.283127,62.926559
185,7.443697499232712,7.08,339.385,189.955,1.679,0.639,0.156,0.362,0.537,0.487,0.418,0.427,0.253,0.483,0.348,0.245,0.393,0.462,0.366,0.353,5,0.1890507,6.377,3.639,1.02,0.522046,3.62713126,31.775751,75.836784,74.1735
186,9.154901959985745,8.43,20.213,5.252,1.853,0.74,0.145,0.515,0.406,0.338,0.345,0.573,0.131,0.41,0.186,0.449,0.222,0.42,0.349,0.373,9,0.244969,8.193,4.747,1.054,0.481546,5.00929795,55.316422,217.841461,180.915588
187,8.3767507096021,4.69,168.664,12.8,3.548,0.912,0.149,0.294,0.461,0.422,0.195,0.281,0.189,0.343,0.26,0.536,0.254,0.392,0.222,0.307,8,0.0319102,7.066,5.819,1.121,0.441993,9.04431576,58.702118,196.13591,104.878044
188,7.454692883534176,3.01,289.758,6.387,0.792,0.976,0.16,0.826,0.55,0.283,0.844,0.328,0.499,0.378,0.341,0.305,0.398,0.553,0.557,0.495,1,0.0249356,6.411,3.37,1.113,0.37235,8.0454136,36.387989,82.917168,77.805382
190,7.818156412055227,5.54,195.309,7.872,2.658,0.949,0.156,0.252,0.36,0.333,0.141,0.167,0.108,0.21,0.182,0.311,0.141,0.315,0.139,0.197,8,0.2102241,6.694,3.785,1.148,0.396715,9.22706356,67.175636,203.283783,75.720329
191,9.0,4.93,46.307,6.138,3.155,0.833,0.146,0.087,0.467,0.328,0.016,0.356,0.039,0.415,0.172,0.487,0.148,0.294,0.137,0.225,4,0.1718152,8.014,5.396,1.07,0.473344,7.15808987,67.843246,228.227097,144.824127
192,6.764471553092451,7.55,178.728,144.096,4.457,0.546,0.145,0.159,0.279,0.466,0.18,0.142,0.332,0.249,0.369,0.14,0.392,0.302,0.218,0.219,7,0.1961659,6.668,4.716,1.133,0.47253,9.6315824,66.618408,138.165878,154.193939
194,9.142667503568733,3.87,43.827,12.586,6.644,0.695,0.147,0.046,0.502,0.471,0.035,0.005,0.035,0.327,0.351,0.391,0.527,0.339,0.025,0.31,4,0.2692638,7.828,4.456,1.047,0.451974,6.50224923,84.406189,220.664642,131.650299
195,9.102372908709558,0.33,24.84,6.949,1.678,0.742,0.142,0.5,0.33,0.302,0.314,0.402,0.371,0.341,0.227,0.399,0.625,0.377,0.362,0.468,6,0.116805,8.787,5.535,1.035,0.530325,3.0508445,50.277588,230.839142,213.698502
196,9.18045606445813,3.31,160.803,45.929,4.032,0.763,0.144,0.301,0.055,0.356,0.382,0.186,0.201,0.056,0.243,0.021,0.219,0.237,0.256,0.229,9,0.1329898,9.17,5.232,1.059,0.517929,3.84953776,95.831818,230.806702,175.527893
197,9.075720713938118,5.31,414.383,10.527,6.43,0.961,0.141,0.76,0.499,0.398,0.94,0.471,0.4,0.472,0.362,0.678,0.416,0.552,0.604,0.653,8,0.337097,9.273,5.434,1.06,0.537923,8.72674356,82.423706,238.567078,196.766113
198,9.148741651280924,0.2,33.369,4.906,2.052,0.827,0.139,0.536,0.378,0.349,0.376,0.47,0.475,0.374,0.273,0.616,0.574,0.421,0.44,0.539,10,0.227393,9.023,5.362,1.046,0.585159,8.87911011,77.515526,1129.190186,227.2677
199,8.958607314841775,2.59,30.362,4.546,2.481,0.812,0.142,0.527,0.371,0.333,0.331,0.414,0.438,0.354,0.259,0.589,0.544,0.41,0.394,0.509,11,0.1910911,9.204,5.915,1.055,0.554013,5.5009552,72.141945,237.999924,195.549133
200,7.016193358021584,9.26,205.051,99.449,33.138,0.607,0.141,0.288,0.192,0.023,0.274,0.191,0.002,0.193,0.006,0.175,0.01,0.168,0.155,0.124,5,0.2966709,9.248,5.295,1.089,0.542519,5.59076255,76.886826,207.815887,204.028
201,9.148741651280924,9.07,404.21,6.082,3.577,0.977,0.142,0.941,0.367,0.421,1.058,0.364,0.454,0.315,0.304,0.477,0.72,0.576,0.625,0.72,6,0.1562752,8.513,5.435,1.042,0.526677,6.5251477,67.714676,243.781891,158.34462
202,9.187086643357144,4.95,253.14,7.09,2.605,0.963,0.143,0.883,0.564,0.361,0.787,0.485,0.589,0.517,0.344,0.636,0.472,0.603,0.62,0.615,12,0.2900255,8.256,5.438,1.055,0.503945,6.64032133,88.082512,226.111496,199.954468
203,8.978810700930062,2.38,104.399,25.023,1.988,0.794,0.14,0.069,0.494,0.405,0.019,0.365,0.342,0.447,0.307,0.391,0.649,0.323,0.242,0.354,10,0.2548864,8.844,5.435,1.066,0.54533,8.8393563,70.135483,233.149643,235.852722
204,8.886056647693163,6.37,408.718,149.401,2.746,0.729,0.14,0.709,0.505,0.345,0.719,0.2,0.549,0.348,0.331,0.212,0.452,0.52,0.489,0.452,7,0.2491245,9.21,5.298,1.057,0.553204,3.94077349,47.358238,239.250763,220.22757
205,9.136677139879543,2.75,11.135,6.239,4.952,0.499,0.137,0.487,0.299,0.448,0.387,0.443,0.309,0.326,0.351,0.289,0.362,0.411,0.379,0.394,10,0.5153109,8.571,4.853,1.065,0.460911,3.50878935,89.689629,269.125916,197.777817
206,8.943095148663527,3.58,23.58,11.01,3.207,0.624,0.139,0.032,0.476,0.412,0.059,0.012,0.13,0.266,0.254,0.403,0.355,0.307,0.067,0.258,6,0.3842997,7.634,5.119,1.141,0.461439,7.59191562,84.365379,247.385925,209.752884
207,9.275724130399212,0.26,14.187,6.652,3.747,0.577,0.138,0.534,0.465,0.41,0.451,0.385,0.518,0.371,0.407,0.443,0.438,0.469,0.452,0.485,11,0.4919938,8.192,6.284,1.07,0.472969,9.71856662,145.673157,282.943939,187.478333
208,9.148741651280924,9.09,299.597,15.524,4.203,0.938,0.132,0.723,0.463,0.366,0.893,0.329,0.464,0.406,0.364,0.409,0.306,0.517,0.562,0.537,8,0.790215,9.004,5.998,1.094,0.483304,11.0205194,115.016251,304.771545,290.231934
209,9.2518119729938,8.32,198.51,9.226,3.611,0.939,0.136,0.858,0.419,0.397,0.791,0.264,0.383,0.302,0.347,0.351,0.406,0.558,0.48,0.494,8,0.1824975,10.109,6.475,1.111,0.635019,12.3974149,93.758911,260.386169,242.92482
210,9.142667503568733,7.69,39.795,4.151,2.874,0.85,0.135,0.565,0.36,0.425,0.489,0.477,0.348,0.357,0.318,0.523,0.502,0.45,0.438,0.539,8,0.2560564,10.698,6.814,1.067,0.653598,9.20892526,73.668747,282.543854,247.143845
211,9.292429823902063,1.59,17.857,5.002,3.082,0.688,0.142,0.474,0.351,0.475,0.338,0.471,0.37,0.352,0.345,0.362,0.56,0.434,0.393,0.433,6,0.2757527,8.305,5.297,1.044,0.477684,2.66730128,72.906952,237.928497,164.076752
212,9.327902142064282,9.06,343.66,186.912,3.012,0.644,0.142,0.502,0.351,0.401,0.63,0.418,0.349,0.402,0.311,0.188,0.314,0.418,0.466,0.325,5,0.2769236,7.932,5.158,1.072,0.475307,8.08373546,51.753464,246.462723,172.129684
213,9.0268721464003,3.47,576.962,250.784,66.852,0.645,0.135,0.54,0.337,0.253,0.454,0.542,0.164,0.387,0.185,0.182,0.101,0.377,0.387,0.233,9,0.2393574,10.316,6.308,1.081,0.68995,6.07087546,67.603203,253.021515,234.619934
214,9.154901959985745,2.64,52.147,5.66,1.962,0.872,0.134,0.566,0.307,0.404,0.54,0.403,0.3,0.332,0.263,0.38,0.605,0.426,0.415,0.527,11,0.1888096,10.887,6.951,1.055,0.751346,6.24034906,83.380875,276.831268,271.8172
215,9.18045606445813,6.92,13.469,5.645,3.324,0.6,0.141,0.507,0.439,0.452,0.423,0.523,0.365,0.44,0.344,0.539,0.368,0.466,0.437,0.444,7,0.3830693,7.766,4.889,1.051,0.456442,5.51965531,88.115715,262.199768,169.402664
216,9.113509274827518,7.33,73.101,7.724,3.639,0.865,0.136,0.05,0.355,0.396,0.022,0.391,0.439,0.315,0.391,0.699,0.431,0.267,0.284,0.383,9,0.5238608,7.877,5.858,1.098,0.449436,9.33965419,68.522064,252.952118,214.995956
217,9.337242168318426,8.72,252.291,144.658,4.744,0.628,0.138,0.178,0.204,0.294,0.165,0.445,0.31,0.272,0.233,0.184,0.685,0.225,0.307,0.354,12,0.2415322,9.516,6.495,1.137,0.644288,5.51391247,123.946999,278.73645,195.216873
218,9.086186147616283,0.45,209.995,6.252,2.549,0.96,0.139,0.802,0.51,0.315,0.651,0.371,0.379,0.395,0.265,0.337,0.397,0.542,0.467,0.447,7,0.3440153,8.581,5.127,1.034,0.493005,7.83365168,72.457397,226.867996,169.528305
219,9.431798275933003,2.63,16.507,5.666,4.561,0.617,0.139,0.48,0.458,0.403,0.437,0.551,0.453,0.486,0.402,0.479,0.266,0.447,0.48,0.394,10,0.3501574,8.631,6.633,1.104,0.505692,12.1202381,89.884872,295.708618,203.5495
220,9.337242168318426,7.41,275.717,11.965,4.252,0.944,0.137,0.901,0.485,0.4,0.806,0.345,0.5,0.42,0.398,0.419,0.354,0.595,0.551,0.518,5,0.5124062,8.496,6.161,1.115,0.455253,10.5153509,72.756821,252.431229,251.177628
221,9.18045606445813,5.15,436.237,7.849,4.34,0.973,0.136,0.591,0.496,0.414,0.588,0.479,0.476,0.438,0.394,0.708,0.423,0.5,0.514,0.603,5,0.4821711,8.355,5.256,1.057,0.46861,4.2215916,69.47554,294.656342,215.749115
223,9.292429823902063,6.49,13.089,7.903,4.432,0.515,0.133,0.539,0.369,0.378,0.491,0.522,0.332,0.416,0.323,0.421,0.467,0.428,0.448,0.473,11,0.5819794,9.754,6.935,1.075,0.492119,2.92588779,85.414948,313.76239,292.903564
224,9.075720713938118,0.74,263.631,7.241,6.238,0.951,0.133,0.75,0.485,0.398,0.766,0.511,0.386,0.441,0.369,0.604,0.342,0.544,0.554,0.574,8,0.6417643,8.655,6.17,1.045,0.471649,6.76978276,101.201012,298.64328,300.892548
225,8.958607314841775,8.99,25.58,19.75,3.585,0.523,0.137,0.335,0.032,0.349,0.471,0.003,0.103,0.006,0.278,0.009,0.382,0.239,0.192,0.295,6,0.204904,9.439,5.827,1.09,0.546999,9.19477585,116.380241,306.631195,257.903442
226,9.05551732784983,3.53,286.068,78.205,2.832,0.779,0.138,0.435,0.137,0.246,0.289,0.05,0.434,0.092,0.269,0.044,0.324,0.273,0.258,0.21,8,0.3140256,10.43,6.1,1.072,0.641354,5.41100607,91.620766,299.653625,187.337341
