mol_id,PKI,conformations (ns),0,1,2,3,5,8,9,10,20,21,31,32,75,76,100,101,106,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
88,8.698970004336019,6.22,28.992,5.264,3.774,0.762,0.154,0.035,0.376,0.459,0.067,0.003,0.246,0.096,0.294,0.272,0.29,0.026,0.192,8,0.0297279,5.408,3.644,1.195,0.340407,9.94791996,33.007263,278.298004,177.29628
89,8.468521082957745,6.03,32.73,7.843,3.757,0.738,0.153,0.029,0.534,0.408,0.017,0.002,0.104,0.16,0.268,0.239,0.324,0.011,0.174,7,0.0824512,5.642,4.324,1.116,0.382982,9.87963043,39.507938,271.652252,133.366837
90,8.585026652029182,2.86,180.97,6.408,1.476,0.958,0.153,0.458,0.473,0.425,0.682,0.156,0.464,0.259,0.943,0.201,0.452,0.426,0.509,9,0.136425,5.546,3.61,1.122,0.395758,8.43378893,44.935131,279.890381,120.586304
91,7.886056647693163,7.44,200.505,5.925,1.078,0.966,0.155,0.68,0.46,0.382,0.398,0.077,0.423,0.161,0.406,0.204,0.507,0.369,0.413,9,0.0883989,4.846,2.924,1.147,0.325541,8.06200763,25.300058,262.610229,91.673279
92,8.455931955649724,4.53,389.849,106.746,5.219,0.777,0.157,0.735,0.283,0.525,0.133,0.325,0.195,0.385,0.131,0.402,0.514,0.482,0.47,6,0.0932527,4.782,3.262,1.138,0.336842,7.31152259,31.201563,226.106522,45.297245
93,8.958607314841775,2.46,6.341,4.565,0.97,0.534,0.161,0.504,0.415,0.315,0.296,0.07,0.285,0.14,0.51,0.135,0.412,0.274,0.406,8,0.0291703,4.581,2.924,1.152,0.312106,8.25517849,26.505711,220.4021,83.332542
94,7.602059991327962,6.29,135.326,5.739,2.212,0.945,0.154,0.111,0.467,0.412,0.334,0.312,0.36,0.315,0.451,0.6,0.33,0.245,0.365,7,0.3031674,5.12,3.076,1.202,0.311867,10.1543248,68.524269,269.087219,86.040245
95,6.127843727251707,2.62,7.376,2.572,1.233,0.66,0.163,0.565,0.447,0.391,0.375,0.142,0.361,0.204,0.61,0.227,0.468,0.342,0.469,8,0.1536881,4.647,3.383,1.25,0.308541,10.8816617,49.539658,249.886215,50.769901
96,6.6777807052660805,8.37,39.615,3.691,1.859,0.877,0.167,0.043,0.446,0.486,0.036,0.007,0.255,0.206,0.437,0.203,0.325,0.016,0.219,11,0.0235413,4.431,3.417,1.237,0.300454,10.5069305,41.210152,212.480865,63.825424
97,6.806875401645538,1.68,134.475,4.819,2.447,0.949,0.156,0.245,0.453,0.431,0.318,0.284,0.354,0.308,0.472,0.463,0.376,0.281,0.36,8,0.0330822,5.333,4.238,1.228,0.395361,10.9559566,34.678986,302.451508,110.659988
98,6.91721462968355,6.1,17.258,2.34,1.668,0.812,0.151,0.567,0.367,0.408,0.272,0.127,0.275,0.215,0.438,0.173,0.447,0.328,0.438,10,0.1181163,5.836,4.125,1.327,0.444815,13.7072434,56.665699,293.135193,133.061996
99,6.920818753952375,6.15,21.734,2.524,0.965,0.862,0.151,0.581,0.395,0.409,0.26,0.104,0.287,0.184,0.424,0.177,0.462,0.311,0.432,11,0.1241372,6.392,4.317,1.321,0.480646,14.1328629,28.684774,292.580719,94.382362
100,7.67778070526608,0.26,8.488,2.379,0.947,0.718,0.163,0.557,0.41,0.291,0.318,0.067,0.321,0.134,0.526,0.118,0.419,0.285,0.409,9,0.1023133,4.601,3.383,1.192,0.312804,10.5849722,41.257935,261.657135,50.319618
101,7.795880017344075,9.41,272.187,200.339,1.48,0.574,0.155,0.604,0.423,0.423,0.21,0.187,0.294,0.253,0.177,0.253,0.483,0.395,0.392,6,0.1084495,5.993,4.306,1.131,0.428409,7.82680957,49.841286,282.964142,115.323624
102,7.920818753952375,9.57,276.654,2.564,1.3,0.986,0.16,0.467,0.392,0.345,0.236,0.077,0.264,0.144,0.429,0.138,0.401,0.246,0.297,9,0.1056732,5.501,4.008,1.275,0.390807,11.9436828,34.028191,238.730392,96.017174
103,7.920818753952375,8.33,31.032,6.44,2.045,0.785,0.157,0.047,0.35,0.446,0.007,0.004,0.035,0.222,0.068,0.237,0.281,0.013,0.114,14,0.1414644,5.285,4.35,1.189,0.392771,10.5551538,54.214916,260.056885,58.132938
104,7.920818753952375,4.82,212.328,2.518,1.045,0.983,0.164,0.965,0.418,0.316,0.244,0.072,0.3,0.14,0.327,0.123,0.566,0.434,0.485,10,0.1012204,4.472,3.363,1.217,0.314358,11.6773765,37.605869,256.030029,57.265491
105,8.070581074285707,8.5,232.61,9.536,2.1,0.952,0.154,0.847,0.409,0.449,0.255,0.247,0.311,0.291,0.243,0.4,0.568,0.419,0.468,11,0.1296947,5.759,3.417,1.194,0.419008,10.4428674,64.962318,242.531387,87.221725
106,8.102372908709558,4.14,266.25,90.216,2.276,0.742,0.157,0.616,0.148,0.426,0.051,0.29,0.054,0.318,0.061,0.308,0.397,0.366,0.382,12,0.1497105,5.539,4.041,1.146,0.37525,9.35548891,62.97546,306.456512,82.699265
107,8.207608310501746,2.16,227.341,2.835,2.602,0.977,0.16,0.967,0.413,0.477,0.268,0.206,0.309,0.313,0.472,0.276,0.619,0.457,0.549,9,0.0973577,4.875,4.053,1.349,0.376944,14.8744078,46.331535,255.804779,77.669487
109,8.327902142064282,4.65,14.512,3.483,1.037,0.763,0.151,0.539,0.457,0.381,0.337,0.103,0.355,0.178,0.455,0.176,0.459,0.342,0.439,9,0.1097466,5.622,4.086,1.383,0.420069,14.3381861,50.24823,295.352264,52.280972
110,8.619788758288394,8.86,10.443,4.839,0.937,0.644,0.154,0.497,0.459,0.351,0.282,0.096,0.348,0.158,0.384,0.149,0.436,0.295,0.398,9,0.2929873,5.419,4.28,1.283,0.375967,11.5192864,61.794315,281.906128,140.912491
113,5.337242168318426,1.02,120.068,3.111,0.515,0.971,0.177,0.243,0.386,0.375,0.127,0.555,0.225,0.353,0.252,0.379,0.334,0.374,0.274,2,0.1256656,4.936,2.274,1.081,0.368548,6.30960586,16.562378,41.09409,54.0718
114,5.508638306165727,6.34,194.271,8.423,0.582,0.956,0.177,0.404,0.472,0.373,0.332,0.28,0.366,0.213,0.265,0.507,0.416,0.352,0.341,5,0.0220716,4.276,2.241,1.112,0.326233,6.92175821,41.531921,47.556702,32.00626
115,5.537602002101044,0.64,151.928,58.866,3.707,0.708,0.167,0.173,0.091,0.398,0.006,0.017,0.019,0.343,0.033,0.494,0.221,0.096,0.2,7,0.1823448,5.906,2.946,1.162,0.402096,9.15852532,37.418041,53.566925,63.524715
116,5.585026652029182,7.17,19.085,2.375,0.489,0.87,0.165,0.537,0.406,0.258,0.431,0.337,0.297,0.265,0.411,0.277,0.4,0.373,0.369,8,0.185907,5.803,3.211,1.137,0.422858,11.5436044,39.697037,42.019749,66.828735
117,5.619788758288394,7.4,18.968,2.754,0.53,0.852,0.163,0.581,0.394,0.329,0.396,0.268,0.3,0.227,0.428,0.212,0.435,0.351,0.364,6,0.1160887,6.012,2.879,1.169,0.421409,12.1040454,32.174896,56.633171,79.916878
118,5.657577319177793,5.75,224.36,55.766,2.462,0.794,0.177,0.928,0.051,0.39,0.002,0.025,0.008,0.384,0.014,0.222,0.456,0.315,0.383,5,0.1180375,4.807,2.343,1.115,0.3225,7.86379719,27.040085,33.562157,56.545334
119,5.6777807052660805,5.37,149.47,5.656,0.713,0.959,0.177,0.408,0.367,0.366,0.25,0.477,0.242,0.355,0.226,0.457,0.38,0.345,0.362,5,0.1548282,5.217,2.274,1.078,0.360575,6.02634343,54.36401,45.509495,30.374306
120,5.698970004336019,2.95,216.392,5.181,0.625,0.974,0.172,0.626,0.383,0.324,0.611,0.134,0.4,0.166,0.726,0.16,0.444,0.541,0.465,5,0.1252279,5.036,2.242,1.051,0.3708,4.365829,37.593819,51.314144,29.928715
121,5.769551078621726,5.4,10.029,2.127,0.66,0.783,0.174,0.574,0.445,0.427,0.386,0.173,0.261,0.246,0.367,0.192,0.482,0.312,0.392,9,0.0310569,4.641,2.858,1.131,0.324186,8.33043329,30.662651,37.163952,59.82822
122,5.769551078621726,3.53,212.185,2.062,1.505,0.983,0.177,0.972,0.49,0.468,0.51,0.247,0.35,0.292,0.58,0.187,0.643,0.587,0.572,4,0.1289685,4.646,2.105,1.127,0.323988,7.99010843,27.151894,28.928967,52.858158
123,5.823908740944319,7.33,23.828,2.477,0.529,0.888,0.159,0.588,0.353,0.241,0.387,0.09,0.279,0.115,0.429,0.101,0.394,0.298,0.332,6,0.1384267,6.183,2.743,1.152,0.464108,12.0984115,58.711273,222.031342,178.70813
124,5.958607314841775,3.44,250.587,2.327,1.013,0.987,0.171,0.506,0.394,0.33,0.795,0.105,0.326,0.371,0.523,0.234,0.41,0.432,0.394,5,0.192139,5.145,2.719,1.099,0.341465,6.29746991,30.809954,33.312092,57.524151
125,6.0,8.43,21.276,2.408,0.302,0.887,0.163,0.55,0.431,0.194,0.449,0.245,0.315,0.184,0.418,0.144,0.392,0.369,0.367,5,0.1419939,6.094,3.369,1.128,0.458224,6.37902664,62.042133,75.346199,77.137306
