mol_id,PKI,conformations (ns),0,1,2,3,5,8,9,10,20,21,31,32,75,76,100,101,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
95,6.127843727251707,9.25,7.855,2.743,0.953,0.68,0.165,0.584,0.453,0.34,0.354,0.089,0.344,0.161,0.535,0.158,0.459,0.333,10,0.1380756,4.204,3.657,1.252,0.318119,10.4325058,36.005058,229.815552,47.420563
96,6.6777807052660805,7.25,7.862,2.484,0.912,0.698,0.167,0.591,0.412,0.316,0.334,0.054,0.325,0.128,0.549,0.106,0.44,0.294,6,0.0599198,4.317,3.554,1.238,0.306495,9.85086289,34.356499,232.170914,34.996014
97,6.806875401645538,6.48,11.463,2.529,0.938,0.768,0.156,0.491,0.425,0.297,0.292,0.05,0.313,0.115,0.526,0.132,0.404,0.324,10,0.0323243,5.518,4.306,1.234,0.392903,9.99535862,43.86319,321.829346,105.50914
98,6.91721462968355,2.62,237.933,111.77,3.409,0.674,0.151,0.571,0.113,0.284,0.036,0.243,0.063,0.196,0.054,0.14,0.323,0.276,9,0.1181102,6.063,4.296,1.297,0.424453,15.6885681,40.449356,365.71701,141.629166
99,6.920818753952375,6.41,328.275,5.674,2.074,0.977,0.151,0.623,0.452,0.425,0.448,0.303,0.428,0.311,0.442,0.527,0.5,0.435,11,0.1281472,5.618,4.384,1.321,0.474272,13.539673,42.897797,311.117188,68.00573
100,7.67778070526608,6.44,8.815,2.346,0.944,0.728,0.163,0.58,0.422,0.301,0.309,0.061,0.32,0.133,0.52,0.111,0.434,0.295,9,0.0222697,4.34,3.349,1.252,0.318761,11.9198885,21.841112,258.947357,44.240662
101,7.795880017344075,7.8,261.501,25.202,5.033,0.896,0.155,0.942,0.034,0.391,0.021,0.001,0.011,0.047,0.016,0.087,0.456,0.328,7,0.1093917,5.634,4.306,1.132,0.428594,7.58918639,46.057152,260.61731,111.102943
102,7.920818753952375,1.0,218.267,108.237,3.144,0.662,0.161,0.556,0.486,0.338,0.511,0.447,0.298,0.381,0.171,0.575,0.46,0.528,9,0.1630659,5.337,4.146,1.229,0.369458,13.2774154,70.00988,245.796204,93.606216
103,7.920818753952375,9.0,96.678,2.456,1.019,0.965,0.159,0.184,0.324,0.339,0.27,0.083,0.254,0.164,0.446,0.173,0.282,0.163,11,0.1058735,5.294,4.555,1.189,0.410243,9.23808312,42.822769,250.964615,58.004738
104,7.920818753952375,2.45,8.382,2.448,0.955,0.711,0.164,0.559,0.421,0.333,0.327,0.075,0.334,0.15,0.511,0.136,0.438,0.298,11,0.0281877,4.302,3.397,1.198,0.316958,9.32060423,49.472725,223.155685,62.054054
105,8.070581074285707,1.91,133.266,84.48,3.795,0.602,0.154,0.27,0.451,0.447,0.722,0.457,0.58,0.486,0.43,0.494,0.389,0.549,8,0.1353757,6.144,3.452,1.175,0.425021,10.42227,49.391174,274.309418,85.422935
106,8.102372908709558,0.32,6.438,3.232,1.926,0.555,0.157,0.489,0.5,0.531,0.249,0.298,0.336,0.375,0.561,0.226,0.507,0.406,8,0.0580806,4.64,3.763,1.212,0.328318,11.9215174,76.155968,307.866852,93.797546
107,8.207608310501746,3.29,87.485,3.253,1.687,0.947,0.16,0.148,0.403,0.4,0.222,0.186,0.285,0.27,0.399,0.359,0.317,0.288,10,0.1115654,5.226,3.979,1.343,0.358898,10.7049173,34.643799,251.659927,93.669518
109,8.327902142064282,2.14,13.467,3.692,1.187,0.734,0.151,0.548,0.468,0.387,0.348,0.097,0.369,0.178,0.463,0.18,0.468,0.35,11,0.1686581,6.134,3.812,1.373,0.412983,14.8683032,58.038666,287.609192,56.167786
110,8.619788758288394,4.86,233.831,39.731,4.319,0.841,0.153,0.622,0.067,0.377,0.008,0.014,0.019,0.187,0.028,0.345,0.356,0.236,12,0.1712742,5.936,4.11,1.281,0.444497,12.7153181,36.154278,305.94162,120.575073
113,5.337242168318426,3.34,11.225,2.162,0.177,0.828,0.177,0.583,0.497,0.304,0.482,0.139,0.316,0.234,0.38,0.193,0.461,0.444,5,0.138586,4.64,2.274,1.084,0.370511,6.69118877,56.980759,37.703007,35.955067
114,5.508638306165727,0.74,10.805,1.177,1.084,0.827,0.177,0.601,0.355,0.265,0.37,0.113,0.191,0.172,0.73,0.116,0.407,0.286,5,0.1077951,4.181,2.24,1.113,0.32323,6.98323074,33.186584,40.177219,49.530907
115,5.537602002101044,6.18,15.599,3.066,0.292,0.823,0.167,0.565,0.429,0.158,0.383,0.174,0.308,0.111,0.433,0.079,0.384,0.315,6,0.1983396,5.575,2.877,1.171,0.395132,11.1491213,25.12291,61.158859,84.672073
116,5.585026652029182,2.67,19.301,2.453,0.59,0.864,0.165,0.538,0.397,0.274,0.453,0.267,0.295,0.28,0.408,0.303,0.403,0.356,8,0.2129041,5.749,3.108,1.141,0.426336,10.256048,42.243595,55.378258,70.629456
117,5.619788758288394,6.37,17.973,2.963,0.654,0.832,0.163,0.592,0.413,0.375,0.401,0.252,0.305,0.286,0.41,0.336,0.46,0.356,6,0.0805634,6.169,2.946,1.164,0.418702,11.5176994,48.613155,64.449837,59.572968
118,5.657577319177793,2.25,10.723,1.938,0.524,0.813,0.177,0.597,0.483,0.338,0.778,0.202,0.367,0.237,0.474,0.176,0.473,0.429,3,0.0336708,4.961,2.342,1.113,0.324201,7.87091132,63.070011,44.100132,57.856815
119,5.6777807052660805,3.99,11.051,1.599,0.848,0.819,0.177,0.605,0.39,0.454,0.997,0.05,0.367,0.132,0.439,0.146,0.483,0.512,3,0.1369779,4.836,2.376,1.077,0.356774,5.8856189,32.936176,29.962337,49.81842
120,5.698970004336019,5.37,233.689,119.348,1.198,0.66,0.172,0.548,0.733,0.528,0.847,0.306,0.802,0.327,0.614,0.343,0.603,0.561,3,0.1472919,4.631,2.24,1.052,0.374934,4.62708095,44.434216,56.482311,51.486462
121,5.769551078621726,7.22,10.026,1.757,0.979,0.786,0.174,0.579,0.416,0.463,0.409,0.122,0.244,0.201,0.345,0.173,0.486,0.299,6,0.1230612,4.443,2.892,1.131,0.321084,8.35244766,41.473358,40.023853,72.124001
122,5.769551078621726,3.44,10.8,1.494,0.804,0.825,0.177,0.595,0.433,0.443,0.621,0.079,0.305,0.165,0.557,0.139,0.49,0.353,3,0.0591651,4.606,2.241,1.127,0.325484,7.8187366,21.474249,32.47155,73.689278
123,5.823908740944319,8.79,21.987,2.27,1.101,0.867,0.159,0.582,0.299,0.246,0.65,0.109,0.186,0.251,0.246,0.384,0.376,0.384,6,0.0946651,6.319,2.948,1.151,0.449818,8.8385416,41.484638,239.467178,154.012741
124,5.958607314841775,7.94,11.157,2.346,0.923,0.773,0.171,0.575,0.396,0.3,0.729,0.127,0.294,0.389,0.406,0.453,0.424,0.4,5,0.1946379,5.113,2.617,1.099,0.341844,6.07290368,37.963131,30.864603,56.695023
125,6.0,7.47,20.443,2.347,0.286,0.886,0.163,0.54,0.419,0.188,0.442,0.279,0.311,0.173,0.41,0.117,0.382,0.373,10,0.1312555,6.123,3.335,1.127,0.447917,10.9425815,42.077187,67.901199,81.02327
126,6.0,3.13,298.088,8.896,1.112,0.968,0.162,0.977,0.364,0.381,0.536,0.19,0.354,0.238,0.173,0.26,0.574,0.56,7,0.0979284,6.198,3.232,1.079,0.460703,6.01283497,51.677307,86.664276,81.860786
127,6.309803919971486,1.27,20.517,2.521,0.32,0.878,0.163,0.543,0.399,0.177,0.395,0.259,0.285,0.173,0.363,0.124,0.373,0.353,8,0.1700564,5.84,3.608,1.092,0.449802,8.16589184,82.830322,58.288857,93.853798
128,6.366531544420414,3.43,110.276,15.983,1.314,0.864,0.161,0.14,0.453,0.319,0.289,0.152,0.367,0.182,0.319,0.239,0.304,0.249,5,0.1438849,6.26,3.153,1.113,0.434989,10.2157795,48.146675,70.12114,104.147758
