mol_id,PKI,conformations (ns),0,1,2,3,5,8,9,10,20,21,31,32,75,76,100,101,106,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
1,9.154901959985745,3.64,10.844,2.07,1.825,0.736,0.156,0.45,0.433,0.46,0.314,0.162,0.326,0.252,0.45,0.243,0.448,0.357,0.402,8,0.0865694,5.652,3.819,1.19,0.389364,13.0932163,25.887056,113.478989,112.346581
2,9.30102999566398,2.62,7.554,3.016,2.498,0.578,0.156,0.526,0.404,0.35,0.306,0.235,0.301,0.249,0.438,0.159,0.427,0.408,0.41,8,0.0578705,5.182,4.088,1.182,0.357773,8.25085246,46.04113,256.574615,99.917435
3,6.214670164989233,4.14,371.973,7.895,1.654,0.975,0.151,0.892,0.498,0.501,0.246,0.193,0.348,0.277,0.297,0.319,0.63,0.478,0.539,5,0.1761021,5.839,3.144,1.066,0.430304,5.75354737,24.494957,99.57592,173.491089
4,7.920818753952375,7.86,233.259,6.247,2.333,0.965,0.151,0.645,0.351,0.432,0.192,0.255,0.261,0.295,0.213,0.458,0.476,0.329,0.392,4,0.1671394,5.997,3.144,1.197,0.361454,10.199202,47.9207,284.500885,130.789841
6,7.823908740944319,8.47,10.792,3.012,2.254,0.672,0.156,0.568,0.446,0.478,0.232,0.261,0.281,0.341,0.377,0.359,0.498,0.368,0.487,9,0.2165601,5.368,3.315,1.125,0.381354,7.06208459,45.708641,250.506958,113.987457
7,7.207608310501746,0.76,352.353,3.018,2.652,0.984,0.158,0.899,0.46,0.503,0.265,0.222,0.304,0.328,0.385,0.268,0.62,0.493,0.544,5,0.1518789,5.129,3.11,1.112,0.364056,8.95476508,54.603386,324.536407,137.270157
8,8.619788758288394,5.96,13.252,2.657,1.398,0.766,0.153,0.488,0.413,0.346,0.249,0.117,0.28,0.184,0.412,0.191,0.416,0.305,0.428,7,0.1601694,5.685,3.383,1.172,0.407836,9.70914179,44.249634,276.507111,131.19426
9,7.341988603342887,4.14,101.888,5.27,1.663,0.936,0.165,0.161,0.455,0.489,0.464,0.255,0.437,0.337,0.672,0.405,0.369,0.293,0.386,8,0.0392669,4.225,3.383,1.194,0.303366,9.12306732,32.717033,248.314636,46.82312
10,8.698970004336019,0.69,11.486,4.218,0.712,0.7,0.155,0.495,0.469,0.235,0.292,0.041,0.33,0.092,0.38,0.086,0.4,0.317,0.415,7,0.0920595,5.954,4.511,1.161,0.404881,8.82955196,52.671425,266.022552,151.519806
12,7.744727494896693,7.99,436.081,107.711,90.605,0.687,0.154,0.58,0.26,0.302,0.208,0.053,0.191,0.077,0.138,0.074,0.381,0.315,0.282,8,0.1741695,5.744,3.607,1.183,0.433655,8.82847454,30.297592,244.227005,116.671303
13,7.552841968657781,1.21,17.823,2.355,0.801,0.85,0.153,0.537,0.432,0.299,0.259,0.092,0.313,0.136,0.505,0.132,0.422,0.279,0.417,8,0.050134,5.736,3.573,1.185,0.426985,7.96046568,51.988594,290.336884,79.493439
14,8.017728766960431,1.29,23.592,12.023,1.944,0.628,0.153,0.03,0.55,0.435,0.002,0.02,0.009,0.221,0.046,0.254,0.338,0.225,0.115,6,0.1652944,6.016,4.162,1.239,0.416067,10.8542531,39.868816,253.248489,103.750221
15,8.920818753952375,4.67,9.651,3.013,0.927,0.71,0.159,0.503,0.389,0.296,0.205,0.073,0.272,0.132,0.419,0.124,0.396,0.329,0.379,5,0.058005,5.475,4.054,1.386,0.373648,12.1970876,26.301884,262.27478,81.337387
16,7.301029995663981,9.22,9.679,2.654,1.11,0.72,0.159,0.541,0.437,0.336,0.286,0.07,0.318,0.147,0.482,0.155,0.438,0.295,0.425,7,0.0881785,4.657,3.349,1.173,0.339473,9.10205728,46.170731,231.103592,102.192612
17,8.537602002101044,1.0,9.815,2.973,1.001,0.712,0.16,0.512,0.366,0.295,0.199,0.094,0.257,0.138,0.248,0.172,0.391,0.357,0.502,7,0.119461,5.287,3.178,1.2,0.387593,9.5810605,25.47065,239.561722,116.270264
19,7.494850021680094,1.8,11.168,4.188,1.066,0.68,0.153,0.508,0.475,0.373,0.288,0.12,0.352,0.18,0.435,0.169,0.452,0.318,0.427,8,0.1242269,5.755,4.192,1.137,0.383018,9.68379832,34.638351,280.841492,127.37088
20,7.657577319177793,6.94,30.924,15.114,1.571,0.65,0.147,0.023,0.541,0.308,0.001,0.126,0.019,0.18,0.353,0.186,0.291,0.227,0.184,10,0.106269,6.212,4.261,1.16,0.433143,10.1148629,39.417618,308.437683,200.079697
21,7.958607314841775,6.68,193.309,32.88,5.321,0.835,0.149,0.725,0.024,0.468,0.001,0.168,0.005,0.273,0.011,0.318,0.406,0.385,0.405,10,0.074188,6.238,4.058,1.224,0.458549,11.9682093,63.013298,312.267822,127.725105
22,7.017728766960431,0.12,6.154,3.276,0.953,0.593,0.168,0.538,0.478,0.308,0.276,0.056,0.326,0.128,0.452,0.12,0.441,0.286,0.406,7,0.0174844,4.419,3.178,1.038,0.295149,9.48423391,30.418451,289.775452,98.848953
23,8.080921907623926,4.17,84.985,7.928,2.148,0.894,0.153,0.081,0.495,0.378,0.087,0.234,0.458,0.282,0.556,0.377,0.318,0.109,0.32,8,0.1405486,5.49,4.443,1.401,0.380479,13.2925126,50.993607,272.139374,159.916672
24,8.769551078621726,0.62,9.233,2.497,1.671,0.689,0.158,0.507,0.444,0.421,0.217,0.173,0.32,0.24,0.555,0.209,0.457,0.37,0.442,8,0.097137,5.038,4.047,1.111,0.367386,5.69656803,25.447147,290.938049,92.079575
25,7.481486060122112,4.08,136.124,8.894,1.112,0.932,0.156,0.244,0.437,0.407,0.288,0.113,0.314,0.197,0.217,0.224,0.362,0.212,0.313,6,0.030758,5.217,3.212,1.207,0.396129,11.0015156,46.086914,277.63855,112.841812
27,7.958607314841775,3.25,15.726,2.911,1.096,0.797,0.153,0.558,0.41,0.382,0.295,0.081,0.312,0.169,0.427,0.179,0.45,0.329,0.435,7,0.1092865,5.836,3.984,1.293,0.431453,13.3485911,61.057331,289.372375,99.759239
28,8.031517051446064,5.89,23.503,9.654,2.364,0.662,0.153,0.053,0.207,0.483,0.001,0.025,0.01,0.353,0.023,0.535,0.248,0.075,0.213,6,0.1138449,5.464,3.452,1.181,0.412379,9.79079522,38.661285,1107.522705,76.393814
30,8.229147988357855,1.33,18.361,2.324,1.501,0.828,0.151,0.526,0.379,0.313,0.287,0.186,0.279,0.218,0.419,0.142,0.406,0.39,0.425,8,0.2019287,6.328,4.545,1.11,0.490063,10.1278207,54.259968,265.152069,105.769669
31,8.568636235841012,8.26,12.265,3.015,0.806,0.762,0.156,0.523,0.439,0.42,0.215,0.085,0.299,0.172,0.45,0.183,0.461,0.364,0.419,10,0.1179295,5.276,4.298,1.213,0.418932,11.5343252,33.639641,260.167145,46.343441
32,8.022276394711152,0.17,15.527,2.529,0.668,0.829,0.156,0.451,0.383,0.267,0.241,0.041,0.275,0.105,0.397,0.102,0.367,0.253,0.348,7,0.064136,5.512,4.146,1.143,0.424098,13.2463488,37.044662,224.984329,58.159847
33,7.886056647693163,8.64,166.78,3.773,1.307,0.97,0.154,0.477,0.41,0.441,0.262,0.218,0.297,0.293,0.31,0.289,0.443,0.399,0.391,7,0.1435307,5.182,4.248,1.137,0.388731,7.29817065,29.101833,251.430679,107.390953
34,8.494850021680094,2.91,25.529,11.729,2.469,0.643,0.159,0.032,0.5,0.442,0.001,0.175,0.029,0.301,0.302,0.399,0.324,0.207,0.238,7,0.1263605,5.138,4.044,1.213,0.380715,11.0816153,41.521332,272.965149,106.233658
35,7.045757490560675,6.74,7.108,3.664,1.099,0.599,0.161,0.518,0.422,0.262,0.224,0.09,0.282,0.119,0.348,0.208,0.4,0.258,0.365,9,0.0553692,5.04,3.025,1.243,0.308478,10.3227303,32.569561,267.880127,68.297272
