mol_id,PKI,conformations (ns),0,1,2,3,5,8,9,10,20,21,31,32,75,76,100,101,106,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
76,8.040958607678906,4.12,145.423,8.758,1.525,0.934,0.151,0.164,0.43,0.386,0.613,0.101,0.498,0.196,0.528,0.237,0.327,0.253,0.281,9,0.1225613,5.768,4.238,1.145,0.382961,9.45973938,21.783447,248.605026,94.975128
78,8.337242168318426,1.79,9.101,5.266,1.155,0.586,0.151,0.427,0.47,0.359,0.211,0.151,0.295,0.207,0.374,0.202,0.419,0.325,0.378,8,0.1134262,5.761,4.306,1.077,0.389274,7.61361082,39.948135,266.595764,110.499908
79,7.0762380391713,0.99,124.697,8.851,1.089,0.926,0.162,0.254,0.5,0.22,0.345,0.674,0.418,0.243,0.34,0.372,0.324,0.402,0.296,7,0.0879662,5.924,3.012,1.079,0.428019,4.21938073,41.972389,984.326172,87.861542
80,9.522878745280336,1.12,298.534,5.303,1.519,0.978,0.152,0.778,0.403,0.49,0.29,0.222,0.299,0.314,0.467,0.267,0.557,0.386,0.43,8,0.0911909,5.269,4.052,1.107,0.374515,7.11191139,32.069489,234.375626,129.891495
81,10.0,1.34,8.666,5.31,0.963,0.58,0.154,0.443,0.371,0.378,0.23,0.13,0.256,0.193,0.417,0.182,0.397,0.309,0.354,8,0.0875015,5.88,4.188,1.161,0.377583,11.2070673,25.301428,202.093948,113.878372
82,8.958607314841775,5.06,10.691,4.997,0.981,0.641,0.151,0.475,0.383,0.332,0.306,0.088,0.315,0.153,0.382,0.166,0.397,0.314,0.435,9,0.2138872,6.172,4.12,1.106,0.402283,9.69107888,65.115067,311.881378,122.317337
83,8.309803919971486,4.56,63.634,5.45,3.025,0.882,0.154,0.09,0.326,0.483,0.245,0.367,0.267,0.372,0.374,0.441,0.3,0.253,0.287,8,0.1012751,5.115,4.098,1.162,0.360468,7.99794946,31.615673,275.518005,90.038055
85,7.508638306165727,9.06,6.294,5.183,0.926,0.507,0.16,0.461,0.542,0.333,0.257,0.07,0.359,0.135,0.417,0.169,0.445,0.277,0.389,8,0.0607688,4.912,3.592,1.17,0.319287,7.51499931,33.386314,254.305573,102.97625
86,7.366531544420414,1.76,318.479,44.833,4.791,0.865,0.152,0.603,0.06,0.357,0.28,0.185,0.064,0.246,0.03,0.31,0.34,0.311,0.234,8,0.0781582,6.106,3.803,1.278,0.410608,13.9026813,84.14489,266.805115,121.072083
87,8.2839966563652,2.63,32.756,5.476,1.34,0.828,0.153,0.039,0.364,0.318,0.27,0.183,0.289,0.201,0.416,0.16,0.24,0.184,0.197,9,0.1335938,5.822,4.758,1.231,0.38444,9.63706379,58.192226,257.146576,111.022995
88,8.698970004336019,9.26,231.568,5.149,4.853,0.959,0.153,0.708,0.417,0.52,0.397,0.246,0.319,0.306,0.482,0.274,0.548,0.396,0.42,8,0.0455995,5.293,3.644,1.209,0.338762,10.8063079,53.972343,242.749664,169.184326
89,8.468521082957745,1.96,8.392,5.037,1.04,0.58,0.153,0.417,0.416,0.325,0.222,0.093,0.277,0.153,0.381,0.174,0.386,0.29,0.34,6,0.1249541,5.84,4.531,1.126,0.371686,6.38433932,40.581017,264.781616,148.906113
90,8.585026652029182,2.36,8.491,5.273,0.866,0.58,0.153,0.462,0.398,0.336,0.206,0.104,0.271,0.149,0.269,0.224,0.399,0.36,0.519,10,0.1231541,5.962,3.508,1.121,0.389981,8.71363205,37.837421,271.946045,150.645264
91,7.886056647693163,9.83,6.724,5.695,1.021,0.5,0.155,0.429,0.511,0.367,0.281,0.075,0.385,0.154,0.41,0.175,0.436,0.27,0.378,6,0.0917128,5.164,3.095,1.148,0.327116,8.6160617,32.358509,269.084717,96.581223
92,8.455931955649724,3.79,209.242,6.285,1.099,0.966,0.157,0.359,0.441,0.344,0.361,0.066,0.379,0.139,0.532,0.192,0.381,0.219,0.315,8,0.1065645,5.632,3.126,1.136,0.334396,8.26571563,34.540836,209.170624,88.187279
93,8.958607314841775,0.33,5.837,4.612,0.972,0.511,0.16,0.494,0.416,0.303,0.298,0.077,0.286,0.136,0.505,0.154,0.404,0.277,0.411,4,0.0248998,5.105,2.992,1.099,0.306725,9.66833286,32.085014,243.661469,51.124531
94,7.602059991327962,3.51,6.283,5.379,2.31,0.45,0.154,0.478,0.366,0.428,0.227,0.249,0.31,0.289,0.319,0.453,0.424,0.347,0.486,6,0.2651713,5.569,3.11,1.197,0.342528,10.3501598,61.637627,259.228668,104.10421
95,6.127843727251707,0.69,7.601,2.671,1.137,0.666,0.163,0.572,0.459,0.397,0.375,0.141,0.366,0.201,0.613,0.222,0.476,0.343,0.471,10,0.1095461,4.582,3.247,1.205,0.311792,10.9733624,42.129932,244.693481,40.464466
96,6.6777807052660805,2.97,141.027,5.989,0.707,0.955,0.167,0.169,0.499,0.398,0.446,0.1,0.441,0.176,0.476,0.206,0.355,0.202,0.249,7,0.0849151,4.381,3.315,1.25,0.302142,10.0911862,22.078964,237.411774,42.681339
97,6.806875401645538,3.54,223.127,3.173,1.074,0.981,0.156,0.784,0.358,0.367,0.245,0.078,0.261,0.155,0.417,0.152,0.503,0.312,0.371,9,0.0321466,5.322,4.238,1.23,0.388694,10.6136114,25.975969,303.763214,110.336594
98,6.91721462968355,6.17,18.72,2.612,0.715,0.849,0.151,0.568,0.471,0.317,0.29,0.067,0.335,0.127,0.52,0.133,0.452,0.306,0.444,12,0.0516314,6.116,4.262,1.327,0.450071,10.5259309,42.454491,314.921753,148.197113
99,6.920818753952375,8.76,20.1,2.695,1.009,0.844,0.151,0.568,0.398,0.451,0.257,0.116,0.289,0.204,0.412,0.195,0.472,0.309,0.429,9,0.1246619,6.45,4.111,1.329,0.464822,13.0272309,81.044998,265.260162,95.877197
100,7.67778070526608,2.08,204.255,71.855,3.18,0.731,0.163,0.451,0.071,0.336,0.078,0.175,0.051,0.234,0.027,0.349,0.286,0.211,0.24,7,0.0833035,4.772,3.554,1.237,0.318165,10.8701746,54.029938,282.380768,49.879162
101,7.795880017344075,6.74,13.292,2.386,1.476,0.775,0.155,0.507,0.434,0.363,0.286,0.116,0.308,0.193,0.468,0.18,0.435,0.328,0.454,9,0.1158348,5.456,4.203,1.133,0.410346,7.44058997,52.033073,281.924408,121.630554
102,7.920818753952375,7.72,14.058,2.424,1.086,0.8,0.161,0.494,0.431,0.341,0.295,0.088,0.314,0.163,0.468,0.156,0.422,0.279,0.379,11,0.1202448,5.392,4.111,1.27,0.397749,13.6598231,49.587994,292.995667,86.424171
103,7.920818753952375,2.04,81.757,8.455,0.964,0.897,0.157,0.127,0.467,0.33,0.683,0.09,0.52,0.158,0.556,0.174,0.308,0.271,0.26,8,0.1183176,5.283,4.521,1.137,0.400687,9.82296375,46.512672,299.173676,68.67543
104,7.920818753952375,5.79,141.807,6.442,0.817,0.951,0.164,0.157,0.458,0.307,0.32,0.054,0.376,0.138,0.399,0.139,0.307,0.147,0.196,10,0.022796,4.611,3.398,1.217,0.31911,10.8982723,27.732151,232.065063,63.647678
105,8.070581074285707,1.95,176.512,55.099,2.245,0.755,0.154,0.429,0.174,0.368,0.29,0.168,0.194,0.242,0.061,0.254,0.324,0.332,0.235,7,0.1078071,5.853,3.315,1.174,0.432008,10.3945185,84.258774,251.306931,95.665115
106,8.102372908709558,9.99,190.688,5.194,1.428,0.966,0.157,0.303,0.367,0.39,0.221,0.187,0.271,0.219,0.292,0.273,0.353,0.278,0.336,6,0.0992571,5.063,4.014,1.128,0.37709,5.77549526,34.229305,314.052063,112.617683
107,8.207608310501746,1.5,11.419,2.379,0.92,0.776,0.16,0.528,0.418,0.277,0.271,0.143,0.307,0.165,0.531,0.105,0.408,0.308,0.388,7,0.0836611,5.193,3.944,1.276,0.368147,15.5752471,32.199722,265.092316,96.965004
109,8.327902142064282,0.51,16.119,2.156,1.137,0.83,0.151,0.537,0.402,0.364,0.282,0.128,0.296,0.192,0.493,0.184,0.435,0.315,0.436,9,0.1117577,5.616,3.983,1.275,0.420705,15.1010844,36.554771,264.502167,52.278679
110,8.619788758288394,4.56,221.486,12.395,2.058,0.939,0.153,0.561,0.386,0.385,0.229,0.243,0.274,0.281,0.228,0.482,0.444,0.298,0.37,7,0.103258,5.725,4.009,1.279,0.456919,13.3758799,31.655079,295.367065,96.738968
113,5.337242168318426,4.51,363.109,2.423,1.787,0.989,0.177,0.986,0.406,0.462,0.812,0.234,0.401,0.261,0.302,0.346,0.618,0.658,0.532,4,0.0886485,4.971,2.206,1.084,0.369226,6.72730673,32.019112,38.887848,62.880871
114,5.508638306165727,3.02,215.332,1.374,1.155,0.988,0.177,0.913,0.291,0.314,0.489,0.177,0.272,0.311,0.795,0.101,0.506,0.572,0.645,2,0.1172013,4.457,2.241,1.112,0.324748,6.64092838,32.265495,42.545982,58.413094
115,5.537602002101044,0.37,310.541,8.992,0.465,0.97,0.167,0.602,0.471,0.237,0.563,0.153,0.509,0.154,0.53,0.115,0.436,0.431,0.348,6,0.169142,5.517,3.014,1.156,0.392415,11.0152816,24.602154,42.803085,86.854263
116,5.585026652029182,0.76,141.004,3.219,0.476,0.974,0.165,0.301,0.461,0.296,0.397,0.461,0.317,0.327,0.457,0.24,0.353,0.356,0.296,7,0.1680691,6.335,3.244,1.134,0.417962,9.63127452,27.928137,40.152035,84.339256
117,5.619788758288394,8.98,18.089,2.781,1.025,0.826,0.163,0.587,0.389,0.268,0.466,0.357,0.271,0.298,0.348,0.438,0.415,0.397,0.416,7,0.0858246,6.094,2.944,1.168,0.412569,4.71830778,28.290663,81.834167,76.680458
118,5.657577319177793,7.68,37.405,10.534,1.33,0.759,0.177,0.046,0.596,0.481,0.315,0.245,0.454,0.266,0.675,0.306,0.374,0.338,0.331,4,0.0488338,4.483,2.309,1.114,0.325312,7.56679864,38.988373,40.573181,53.54414
119,5.6777807052660805,4.83,113.638,6.102,0.615,0.944,0.177,0.236,0.453,0.423,0.482,0.202,0.471,0.314,0.679,0.263,0.371,0.338,0.343,5,0.1214922,5.165,2.342,1.078,0.35158,6.05168256,29.59251,20.551888,54.464176
120,5.698970004336019,5.76,38.863,5.506,0.905,0.858,0.172,0.057,0.471,0.304,0.394,0.403,0.39,0.277,0.276,0.196,0.277,0.314,0.165,5,0.1649427,4.943,2.41,1.052,0.368377,4.99875141,55.284977,59.640911,52.844299
121,5.769551078621726,0.82,10.237,1.787,1.062,0.782,0.174,0.583,0.296,0.34,0.34,0.115,0.2,0.164,0.288,0.149,0.406,0.27,0.351,8,0.1086049,4.479,2.859,1.133,0.322377,7.60386991,25.754353,32.21246,58.100571
122,5.769551078621726,9.28,74.161,10.146,1.484,0.864,0.177,0.096,0.582,0.507,0.309,0.23,0.456,0.259,0.579,0.405,0.395,0.368,0.336,4,0.098313,4.657,2.274,1.129,0.320257,7.74832709,36.054256,30.264709,76.672623
123,5.823908740944319,2.78,20.08,3.115,0.57,0.845,0.159,0.579,0.37,0.34,0.331,0.183,0.288,0.217,0.408,0.264,0.43,0.31,0.378,7,0.2059887,6.404,2.878,1.168,0.439124,9.27455001,41.508568,234.762939,165.921616
124,5.958607314841775,4.05,66.582,5.797,1.106,0.906,0.171,0.094,0.457,0.396,0.066,0.013,0.285,0.203,0.458,0.26,0.316,0.03,0.249,6,0.1218593,4.857,2.787,1.1,0.343895,9.24514849,48.808712,40.330978,68.565125
125,6.0,4.04,56.324,2.461,1.838,0.929,0.163,0.064,0.413,0.293,0.512,0.001,0.326,0.018,0.519,0.036,0.257,0.175,0.193,7,0.0901636,5.467,3.403,1.127,0.449131,9.68833746,46.393127,56.205711,76.939713
