mol_id,PKI,conformations (ns),0,1,2,3,5,8,9,10,20,21,32,75,76,100,101,107,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
15,8.920818753952375,6.27,9.412,2.896,0.89,0.713,0.159,0.501,0.379,0.304,0.205,0.081,0.139,0.414,0.128,0.394,0.331,75.678,10,0.0713526,5.255,4.143,1.388,0.368916,12.1479142,34.884575,212.890945,89.308899
16,7.301029995663981,0.23,10.813,2.543,0.977,0.754,0.159,0.53,0.457,0.339,0.29,0.078,0.156,0.499,0.157,0.442,0.286,81.746,5,0.0878103,4.93,3.281,1.113,0.348364,9.24309743,65.903305,221.546936,125.358231
17,8.537602002101044,9.11,8.439,3.254,0.963,0.667,0.159,0.492,0.423,0.303,0.234,0.075,0.13,0.279,0.148,0.406,0.383,77.824,6,0.0584654,4.825,3.281,1.148,0.375989,7.65744694,23.564051,249.420227,91.603516
19,7.494850021680094,4.16,333.136,77.536,0.787,0.81,0.153,0.951,0.149,0.414,0.043,0.127,0.198,0.049,0.235,0.505,0.376,46897.751,8,0.1468525,5.653,4.259,1.151,0.413282,8.03508728,27.748009,248.52919,117.135857
20,7.657577319177793,3.04,18.761,2.72,1.356,0.822,0.147,0.566,0.438,0.427,0.237,0.129,0.215,0.45,0.205,0.477,0.323,172.225,7,0.0329721,6.662,4.227,1.152,0.46128,7.4092792,42.16927,281.600525,207.018646
21,7.958607314841775,9.99,18.336,2.713,1.193,0.824,0.149,0.571,0.399,0.376,0.256,0.107,0.174,0.425,0.18,0.449,0.324,156.446,10,0.061981,6.312,4.192,1.233,0.457734,10.2275751,41.560276,258.924072,152.882782
22,7.017728766960431,9.87,219.503,94.108,68.13,0.575,0.162,0.41,0.109,0.126,0.074,0.062,0.065,0.053,0.062,0.215,0.172,1449757.309,7,0.0322122,4.528,3.349,1.209,0.299498,11.4826625,39.47995,291.216644,82.596031
23,8.080921907623926,6.09,13.826,2.757,1.463,0.766,0.153,0.478,0.465,0.45,0.303,0.191,0.254,0.493,0.318,0.464,0.363,136.183,7,0.1306156,5.813,4.272,1.409,0.428017,13.6557075,64.252777,291.057343,139.12085
24,8.769551078621726,7.58,336.148,172.505,3.147,0.657,0.156,0.645,0.371,0.456,0.27,0.228,0.317,0.263,0.393,0.491,0.418,242571.758,6,0.1134919,5.188,4.013,1.104,0.379476,5.99142566,31.737108,288.257111,96.876724
25,7.481486060122112,9.3,10.501,2.649,1.094,0.737,0.156,0.502,0.42,0.331,0.213,0.067,0.138,0.289,0.131,0.418,0.361,86.886,5,0.0989617,5.254,3.349,1.217,0.397207,10.6149385,43.994846,299.381592,124.144913
27,7.958607314841775,0.27,17.169,2.122,1.157,0.84,0.153,0.544,0.379,0.336,0.293,0.072,0.151,0.444,0.156,0.42,0.302,121.316,7,0.1299998,5.769,4.086,1.176,0.432483,14.5423848,28.492439,258.080048,99.997528
28,8.031517051446064,6.26,27.011,3.88,1.476,0.835,0.153,0.076,0.291,0.484,0.026,0.005,0.082,0.131,0.117,0.284,0.027,337.48,7,0.1102375,5.514,3.554,1.181,0.40914,10.0211088,58.632153,1104.994995,88.637283
30,8.229147988357855,2.39,204.706,11.541,2.377,0.936,0.151,0.192,0.408,0.483,0.591,0.221,0.292,0.448,0.302,0.361,0.369,8710.523,8,0.1419916,6.032,4.784,1.153,0.487367,10.6189323,56.543308,240.952438,102.644669
31,8.568636235841012,3.96,366.125,24.19,2.683,0.932,0.156,0.952,0.034,0.355,0.002,0.028,0.206,0.012,0.329,0.447,0.323,34062.576,9,0.1643205,5.381,4.258,1.25,0.379327,10.7217134,30.738117,290.633911,75.857239
32,8.022276394711152,0.29,75.26,3.475,0.7,0.947,0.156,0.146,0.407,0.303,0.421,0.063,0.131,0.601,0.153,0.285,0.182,579.222,7,0.0704489,5.615,4.112,1.123,0.417571,12.9105592,37.787952,251.48114,71.303482
33,7.886056647693163,3.09,11.492,3.754,0.833,0.715,0.155,0.531,0.453,0.265,0.237,0.047,0.112,0.412,0.112,0.417,0.31,107.872,6,0.0997464,5.511,4.384,1.138,0.392752,8.03966219,23.850595,233.908661,108.151978
34,8.494850021680094,8.73,211.601,5.971,0.936,0.968,0.159,0.803,0.402,0.435,0.212,0.209,0.249,0.307,0.278,0.547,0.448,2868.851,9,0.2019573,4.879,4.112,1.216,0.349913,9.03813706,29.815062,234.121811,90.770088
35,7.045757490560675,0.09,7.193,3.701,1.124,0.599,0.16,0.527,0.434,0.269,0.239,0.086,0.12,0.374,0.195,0.41,0.264,80.795,8,0.0507553,5.193,2.958,1.075,0.311069,10.1261416,32.873154,232.960526,66.197899
36,8.585026652029182,6.38,13.326,3.819,0.799,0.743,0.154,0.428,0.365,0.33,0.195,0.083,0.141,0.327,0.142,0.374,0.253,123.196,8,0.0779263,5.714,4.112,1.191,0.412482,9.62023815,43.895363,251.861908,77.997757
37,8.214670164989233,0.69,12.822,3.409,0.731,0.756,0.155,0.459,0.36,0.269,0.201,0.047,0.109,0.344,0.117,0.363,0.251,104.508,7,0.0794289,5.511,4.018,1.13,0.398133,11.623748,40.487244,279.092285,69.22245
38,8.346787486224656,0.11,12.098,3.35,0.871,0.741,0.154,0.483,0.393,0.31,0.21,0.1,0.148,0.373,0.136,0.395,0.31,105.609,8,0.0413907,5.54,4.218,1.045,0.407594,9.13210381,58.922642,268.705688,64.6035
39,8.823908740944319,9.42,288.249,97.444,3.874,0.74,0.153,0.89,0.295,0.327,0.266,0.121,0.18,0.121,0.261,0.504,0.418,138781.206,9,0.0832883,5.953,4.409,1.116,0.402708,6.66921429,41.58308,258.206421,84.699738
40,8.698970004336019,0.26,6.337,4.072,0.871,0.562,0.162,0.502,0.423,0.295,0.198,0.229,0.169,0.281,0.467,0.407,0.274,68.617,6,0.044893,4.642,3.486,1.145,0.299782,11.2257392,52.815659,252.139404,81.895081
41,6.823908740944319,0.71,32.975,4.388,1.61,0.846,0.162,0.041,0.403,0.385,0.074,0.009,0.139,0.354,0.198,0.277,0.03,476.662,8,0.0477298,4.367,3.281,1.148,0.310227,8.37799989,40.228893,237.435165,87.119225
42,8.55284196865778,5.43,6.755,4.111,0.533,0.593,0.163,0.536,0.484,0.27,0.231,0.079,0.118,0.382,0.144,0.43,0.264,59.763,7,0.0185256,4.513,3.263,1.136,0.305392,9.13551843,34.002998,244.389587,74.858994
43,7.744727494896693,1.98,5.799,4.136,0.929,0.534,0.163,0.53,0.437,0.312,0.219,0.056,0.129,0.345,0.12,0.427,0.251,66.351,7,0.0518095,4.583,3.398,1.138,0.297257,8.50032569,28.267891,251.938324,69.299728
44,8.886056647693163,9.66,83.065,5.998,0.894,0.923,0.161,0.103,0.396,0.359,0.29,0.091,0.167,0.42,0.235,0.286,0.187,1112.932,5,0.0543508,4.57,2.529,1.176,0.304065,9.07897778,38.970268,252.403198,56.37072
45,9.045757490560677,6.23,32.046,3.744,0.975,0.872,0.156,0.049,0.327,0.342,0.184,0.04,0.138,0.341,0.186,0.24,0.079,308.665,10,0.0859389,5.627,4.135,1.086,0.393455,6.10261652,43.928749,256.265503,116.312996
46,8.886056647693163,8.94,11.56,4.507,1.178,0.67,0.151,0.539,0.417,0.358,0.259,0.077,0.155,0.361,0.182,0.438,0.324,149.634,6,0.1458088,6.174,3.212,1.172,0.40256,9.92323143,30.316402,246.404129,131.903381
47,8.0,9.03,7.277,3.409,0.921,0.627,0.162,0.532,0.496,0.303,0.261,0.067,0.132,0.449,0.132,0.444,0.274,69.119,8,0.0799452,4.234,3.417,1.148,0.308828,8.82176162,49.866013,251.517548,53.431625
49,9.221848749616356,1.8,403.102,173.587,3.052,0.695,0.151,0.617,0.336,0.356,0.293,0.254,0.302,0.312,0.228,0.436,0.398,285884.399,8,0.0479296,5.793,3.814,1.119,0.393486,13.6546798,52.215168,322.389282,78.015991
50,8.522878745280337,6.82,8.729,5.976,1.043,0.554,0.154,0.373,0.48,0.43,0.333,0.139,0.222,0.46,0.273,0.428,0.268,137.618,6,0.1134084,5.395,3.198,1.082,0.361286,4.72136971,40.151703,259.179871,90.24749
51,8.481486060122112,8.64,151.886,7.526,4.891,0.924,0.152,0.202,0.39,0.456,0.449,0.321,0.391,0.476,0.42,0.349,0.29,7677.888,9,0.1204947,5.697,3.57,1.141,0.372881,11.6210274,58.924118,257.09436,124.15081
52,8.275724130399212,1.66,30.094,4.108,2.34,0.824,0.156,0.045,0.531,0.379,0.305,0.003,0.042,0.438,0.077,0.319,0.106,529.526,9,0.0661102,5.346,3.671,1.129,0.371344,7.30583195,48.984528,238.041122,125.8228
53,8.67778070526608,5.42,10.04,5.434,1.318,0.598,0.152,0.42,0.437,0.43,0.246,0.128,0.22,0.441,0.232,0.429,0.295,163.658,7,0.1664699,6.013,3.98,1.161,0.392187,3.02172957,32.926441,235.201416,61.962185
54,8.585026652029182,1.26,29.737,5.459,2.816,0.782,0.154,0.036,0.453,0.496,0.344,0.404,0.387,0.533,0.217,0.329,0.291,756.501,8,0.1269545,5.134,3.7,1.071,0.372716,12.302256,36.329788,258.354187,70.098862
55,8.585026652029182,8.11,292.208,5.962,3.221,0.97,0.153,0.97,0.433,0.329,0.507,0.162,0.205,0.477,0.211,0.578,0.545,8615.906,5,0.1518313,5.98,3.641,1.263,0.362754,13.127356,67.787033,249.534668,49.719746
56,8.0,4.66,7.927,5.275,1.313,0.546,0.155,0.437,0.531,0.414,0.43,0.1,0.194,0.462,0.211,0.461,0.313,128.588,8,0.1144924,5.257,3.336,1.135,0.35107,13.5841894,36.599194,261.520233,48.559525
57,7.552841968657781,4.4,29.784,7.675,2.067,0.754,0.155,0.035,0.458,0.44,0.006,0.005,0.145,0.321,0.271,0.311,0.01,817.879,7,0.1253929,5.5,4.275,1.166,0.368217,11.8322972,84.049011,265.151917,152.586792
58,7.997833938243493,9.04,8.217,5.909,0.874,0.548,0.156,0.448,0.433,0.373,0.332,0.277,0.273,0.371,0.186,0.418,0.329,118.36,9,0.144631,5.488,4.453,1.122,0.362466,10.2490562,61.727291,256.637177,61.066814
59,8.3767507096021,6.07,160.311,73.344,52.679,0.56,0.153,0.208,0.098,0.12,0.129,0.157,0.091,0.047,0.059,0.142,0.237,643736.808,9,0.0714491,5.792,4.36,1.129,0.362331,13.365085,26.335827,272.313904,81.281487
60,8.301029995663981,5.65,8.246,6.874,1.168,0.506,0.151,0.42,0.398,0.424,0.359,0.147,0.222,0.228,0.212,0.414,0.385,156.856,11,0.1105952,6.209,4.484,1.078,0.417365,7.74077579,57.073334,243.92627,161.246796
61,7.920818753952375,2.29,96.184,7.75,1.931,0.909,0.151,0.105,0.431,0.491,0.702,0.422,0.402,1.13,0.373,0.342,0.385,2491.083,8,0.1014497,6.301,4.188,1.092,0.418088,5.34340399,73.842163,292.578888,108.193459
62,8.769551078621726,0.53,36.507,8.178,4.361,0.744,0.148,0.056,0.471,0.435,0.441,0.267,0.283,0.51,0.279,0.321,0.261,1844.675,10,0.1322654,6.462,5.921,1.088,0.44156,8.53834142,30.109261,272.857941,107.71563
63,8.431798275933005,0.51,10.422,5.436,1.049,0.616,0.149,0.414,0.548,0.372,0.476,0.125,0.186,0.56,0.202,0.445,0.357,149.585,11,0.0813004,6.484,5.282,1.18,0.401469,9.21757365,52.932949,256.082275,167.477448
64,8.267606240177031,0.11,12.362,6.131,1.126,0.63,0.145,0.449,0.492,0.391,0.54,0.124,0.195,0.461,0.215,0.444,0.369,201.534,11,0.1395052,6.824,5.084,1.052,0.426296,9.02705092,53.666412,323.67804,199.436646
65,8.136677139879543,7.8,69.884,7.294,1.404,0.889,0.15,0.109,0.463,0.41,0.712,0.161,0.23,0.429,0.275,0.327,0.323,1412.287,8,0.1549596,6.456,5.45,1.098,0.410736,6.44158981,58.8908,270.809631,131.010162
66,8.075720713938118,2.48,235.394,10.337,0.942,0.954,0.148,0.808,0.387,0.321,0.339,0.086,0.157,0.405,0.197,0.505,0.46,5204.324,14,0.1109157,7.099,5.375,1.05,0.451379,4.7492495,63.842567,275.160858,143.269791
67,7.795880017344075,7.85,8.502,7.266,1.281,0.499,0.151,0.427,0.36,0.274,0.21,0.192,0.197,0.294,0.126,0.354,0.285,178.172,12,0.146482,6.064,4.736,1.112,0.389205,9.34657223,43.49556,295.91983,88.981522
68,7.886056647693163,0.63,8.709,5.044,2.225,0.545,0.147,0.425,0.573,0.478,0.413,0.232,0.306,0.513,0.313,0.492,0.381,188.24,9,0.1645674,6.162,5.126,1.076,0.38865,7.54831336,43.404022,284.235809,133.024933
70,8.031517051446064,4.93,147.754,84.072,3.895,0.627,0.147,0.182,0.163,0.31,0.074,0.325,0.283,0.064,0.238,0.218,0.198,61949.611,8,0.1344084,6.711,5.365,1.043,0.435719,5.4094532,57.451,299.810242,120.807312
76,8.040958607678906,0.91,10.065,5.409,1.124,0.606,0.151,0.408,0.376,0.375,0.22,0.073,0.159,0.355,0.192,0.386,0.297,149.613,8,0.0915698,5.935,4.272,1.127,0.406246,7.747331,63.275116,246.120712,137.593735
78,8.337242168318426,8.7,141.447,3.856,1.277,0.965,0.151,0.33,0.484,0.387,0.256,0.082,0.17,0.374,0.272,0.4,0.286,1573.968,6,0.1556728,5.919,4.477,1.096,0.390092,7.78836941,46.693123,247.148224,96.859383
79,7.0762380391713,0.38,18.62,2.852,1.009,0.828,0.164,0.567,0.322,0.232,0.444,0.278,0.26,0.269,0.406,0.374,0.356,150.86,5,0.2526384,6.022,2.878,1.132,0.418222,7.84789695,38.608902,936.60321,90.14389
80,9.522878745280336,3.42,10.473,4.832,1.053,0.64,0.152,0.415,0.376,0.339,0.272,0.066,0.137,0.456,0.181,0.377,0.306,136.389,8,0.0642709,5.804,4.018,1.108,0.408503,4.99060767,52.060947,276.753632,84.138069
81,10.0,5.87,236.998,98.004,1.016,0.705,0.154,0.359,0.151,0.384,0.091,0.107,0.19,0.067,0.236,0.298,0.184,47496.704,9,0.0533167,5.617,4.052,1.164,0.381869,8.47484625,59.875381,251.555801,69.339325
82,8.958607314841775,5.33,117.939,88.492,4.832,0.558,0.151,0.198,0.131,0.48,0.089,0.393,0.504,0.039,0.282,0.269,0.272,62079.478,8,0.1995728,5.44,3.814,1.113,0.394646,11.5952495,51.815804,298.581299,94.87986
83,8.309803919971486,1.26,9.045,5.513,0.891,0.585,0.155,0.451,0.375,0.324,0.254,0.063,0.135,0.388,0.153,0.383,0.244,122.687,9,0.0944428,5.527,4.2,1.173,0.360813,7.60864224,52.806282,265.661011,87.062263
85,7.508638306165727,9.31,100.954,5.949,1.099,0.935,0.159,0.178,0.477,0.381,0.476,0.091,0.171,0.61,0.169,0.345,0.208,1485.72,9,0.0385234,4.81,3.725,1.17,0.326645,9.59935914,34.599895,245.292557,111.521912
86,7.366531544420414,0.56,9.922,5.208,1.41,0.6,0.152,0.429,0.349,0.353,0.148,0.226,0.239,0.22,0.313,0.377,0.369,162.404,9,0.0661248,5.895,4.28,1.18,0.415589,13.7812702,54.096123,270.960205,127.289169
87,8.2839966563652,0.07,8.219,5.038,1.744,0.548,0.154,0.442,0.395,0.372,0.235,0.263,0.277,0.431,0.163,0.403,0.356,151.737,9,0.1025906,5.713,4.352,1.049,0.38067,12.7518638,54.283886,265.62973,131.606293
88,8.698970004336019,5.14,8.662,5.445,0.979,0.574,0.153,0.444,0.377,0.345,0.218,0.2,0.182,0.31,0.424,0.389,0.251,122.252,6,0.0549401,5.715,3.745,1.196,0.343068,10.340241,46.874886,269.835876,164.028885
89,8.468521082957745,1.04,300.987,6.098,2.283,0.973,0.153,0.804,0.432,0.462,0.343,0.177,0.28,0.454,0.288,0.566,0.405,7035.948,8,0.096583,5.855,4.735,1.128,0.381717,7.49842931,46.394852,271.687012,138.362778
90,8.585026652029182,9.57,401.425,182.637,3.911,0.683,0.153,0.704,0.331,0.48,0.314,0.163,0.269,0.132,0.237,0.505,0.387,362906.602,5,0.1142078,5.793,3.542,1.133,0.395368,8.64328094,43.617401,244.495239,129.241531
91,7.886056647693163,1.96,6.561,5.78,0.94,0.494,0.155,0.431,0.512,0.332,0.29,0.078,0.146,0.419,0.173,0.425,0.274,98.45,8,0.0249709,4.99,2.991,1.145,0.327383,10.4262954,35.18771,262.279327,93.478622
92,8.455931955649724,5.63,6.676,5.52,1.042,0.504,0.159,0.483,0.453,0.332,0.277,0.103,0.154,0.469,0.218,0.423,0.277,101.208,7,0.1113793,5.1,3.128,1.136,0.328249,7.43680604,14.507719,238.348282,41.823116
93,8.958607314841775,2.56,277.547,4.397,1.23,0.98,0.161,0.937,0.428,0.417,0.301,0.116,0.199,0.44,0.203,0.594,0.493,3352.217,7,0.0347032,4.721,3.026,1.153,0.312312,7.14976469,30.089569,241.262756,72.992798
94,7.602059991327962,9.91,331.324,22.817,2.177,0.93,0.154,0.541,0.031,0.252,0.002,0.113,0.147,0.013,0.14,0.275,0.274,25142.31,8,0.190895,5.691,3.042,1.203,0.383074,10.3654649,59.512005,264.825256,105.249771
95,6.127843727251707,7.53,8.393,2.408,1.263,0.696,0.163,0.581,0.38,0.332,0.34,0.09,0.162,0.53,0.153,0.431,0.323,71.437,7,0.1298822,4.579,3.588,1.248,0.323831,10.6523435,32.62923,261.435944,64.433266
96,6.6777807052660805,7.25,7.862,2.484,0.912,0.698,0.167,0.591,0.412,0.316,0.334,0.054,0.128,0.549,0.106,0.44,0.294,58.021,6,0.0599198,4.317,3.554,1.238,0.306495,9.85086289,34.356499,232.170914,34.996014
97,6.806875401645538,7.23,89.03,9.17,1.35,0.894,0.156,0.12,0.39,0.456,0.586,0.246,0.31,0.536,0.412,0.322,0.315,2150.974,8,0.0371318,5.673,4.306,1.231,0.391099,10.524136,60.372223,318.66098,105.501152
98,6.91721462968355,0.07,15.788,2.343,1.731,0.795,0.151,0.562,0.495,0.441,0.305,0.165,0.274,0.514,0.187,0.499,0.35,152.26,11,0.1315729,6.054,4.432,1.108,0.429745,13.4827786,30.99847,307.013611,117.288528
99,6.920818753952375,0.13,15.8,4.091,1.198,0.749,0.151,0.55,0.453,0.406,0.295,0.094,0.189,0.407,0.189,0.47,0.32,186.988,7,0.1507476,6.275,4.144,1.085,0.437317,10.4900832,59.835255,263.726837,95.271255
100,7.67778070526608,3.59,8.226,2.459,0.941,0.708,0.163,0.561,0.433,0.318,0.348,0.073,0.145,0.556,0.137,0.437,0.299,60.929,7,0.1202655,4.515,3.349,1.246,0.311107,9.86357884,40.822044,259.590149,48.592056
101,7.795880017344075,2.2,14.801,2.211,0.967,0.823,0.155,0.476,0.393,0.336,0.295,0.067,0.139,0.469,0.137,0.402,0.299,98.785,8,0.1058599,5.32,4.135,1.119,0.422606,8.82957725,53.728897,257.264526,121.368843
102,7.920818753952375,8.24,10.347,3.505,0.783,0.707,0.161,0.511,0.481,0.306,0.286,0.078,0.139,0.437,0.14,0.432,0.302,90.148,9,0.1554845,5.126,4.111,1.272,0.36742,10.5469604,36.288166,296.406647,101.549545
103,7.920818753952375,9.08,14.912,2.378,0.872,0.821,0.157,0.455,0.36,0.273,0.266,0.049,0.114,0.438,0.101,0.363,0.259,99.587,10,0.092971,5.22,4.248,1.189,0.415147,9.77922956,49.478867,268.534424,73.292664
104,7.920818753952375,0.62,8.663,2.3,0.986,0.725,0.166,0.578,0.391,0.308,0.287,0.06,0.131,0.479,0.112,0.426,0.295,62.336,7,0.0787065,4.375,3.295,1.144,0.321348,10.0098401,27.051813,272.347809,72.18985
105,8.070581074285707,6.1,169.767,5.372,2.327,0.957,0.154,0.473,0.385,0.403,0.286,0.273,0.289,0.44,0.227,0.42,0.423,3619.851,8,0.1854279,5.301,3.452,1.192,0.397787,10.364519,76.353432,257.151215,85.099014
106,8.102372908709558,7.83,10.469,2.299,1.534,0.732,0.157,0.513,0.405,0.382,0.26,0.086,0.174,0.574,0.188,0.434,0.326,94.877,9,0.1137118,5.222,4.083,1.134,0.376246,6.24488891,52.237602,292.647949,113.709869
107,8.207608310501746,7.16,8.247,3.169,1.137,0.657,0.161,0.545,0.501,0.322,0.258,0.057,0.132,0.533,0.126,0.456,0.355,81.401,10,0.1734545,4.834,4.252,1.366,0.356185,9.69882685,57.641315,289.08075,94.990112
109,8.327902142064282,0.56,21.584,16.275,1.164,0.553,0.151,0.037,0.403,0.359,0.001,0.121,0.186,0.013,0.183,0.266,0.223,843.118,12,0.1007504,5.987,3.745,1.271,0.437907,15.3938826,59.659599,275.113586,72.59848
110,8.619788758288394,1.46,189.718,2.251,1.101,0.983,0.153,0.679,0.398,0.396,0.329,0.117,0.19,0.459,0.174,0.491,0.343,1301.551,9,0.1586022,5.946,4.179,1.214,0.446396,11.5949509,33.040253,289.542236,98.071579
113,5.337242168318426,4.58,307.717,70.488,1.164,0.811,0.177,0.738,0.098,0.291,0.003,0.444,0.288,0.029,0.432,0.376,0.341,47750.127,4,0.1208896,4.86,2.275,1.083,0.366712,5.25892765,26.049299,46.403381,47.551117
114,5.508638306165727,6.36,40.005,9.92,1.163,0.783,0.177,0.045,0.548,0.307,0.001,0.416,0.215,0.467,0.769,0.3,0.177,967.457,5,0.0843726,4.224,2.31,1.112,0.318187,6.67341194,26.371153,25.681635,75.337349
115,5.537602002101044,1.92,15.268,2.588,1.1,0.805,0.167,0.593,0.373,0.21,0.737,0.157,0.259,0.237,0.371,0.392,0.418,121.575,4,0.0605789,5.298,3.114,1.139,0.389103,3.40788099,35.036327,65.009819,66.654236
116,5.585026652029182,0.18,18.996,2.01,1.003,0.863,0.165,0.529,0.296,0.192,0.68,0.109,0.267,0.253,0.386,0.339,0.376,119.567,6,0.2027601,6.186,3.076,1.126,0.422138,6.85591869,63.682701,84.251862,80.738937
117,5.619788758288394,1.93,16.511,3.304,0.897,0.797,0.163,0.551,0.376,0.327,0.315,0.348,0.337,0.362,0.401,0.418,0.333,141.928,4,0.2437725,6.042,2.912,1.166,0.39667,8.5845575,45.266682,76.414299,96.179192
118,5.657577319177793,0.83,256.874,3.128,0.624,0.986,0.177,0.74,0.371,0.301,0.207,0.211,0.232,0.237,0.132,0.471,0.357,1727.959,4,0.0606463,4.774,2.376,1.115,0.32018,7.52267877,30.417774,36.391254,71.230995
119,5.6777807052660805,9.66,254.343,2.357,1.23,0.986,0.177,0.93,0.451,0.49,0.908,0.105,0.214,0.527,0.265,0.624,0.691,1910.764,4,0.0783532,4.645,2.241,1.077,0.356037,5.88517666,39.031387,33.536522,45.935623
120,5.698970004336019,9.41,202.993,2.579,1.19,0.982,0.172,0.626,0.375,0.278,0.696,0.127,0.307,0.698,0.145,0.426,0.441,1597.418,5,0.062883,4.929,2.343,1.053,0.370704,6.10179146,36.179157,46.397587,73.312576
121,5.769551078621726,1.77,261.705,100.943,3.352,0.715,0.174,0.527,0.339,0.414,0.056,0.21,0.255,0.093,0.394,0.426,0.423,116541.072,4,0.1139485,4.525,2.822,1.133,0.33026,8.03452403,34.091858,43.173759,50.002529
122,5.769551078621726,1.46,10.331,1.733,0.649,0.813,0.177,0.602,0.501,0.427,0.557,0.186,0.265,0.562,0.194,0.51,0.363,50.058,3,0.1252453,4.536,2.41,1.128,0.317779,7.91743926,29.073023,37.62973,60.398067
123,5.823908740944319,9.18,241.28,2.708,0.839,0.986,0.159,0.34,0.351,0.426,0.459,0.191,0.243,0.525,0.24,0.372,0.374,1650.977,6,0.2703681,6.251,3.013,1.15,0.434797,4.28503615,40.952515,214.219467,207.912064
124,5.958607314841775,6.55,139.666,9.21,0.422,0.935,0.171,0.254,0.496,0.294,0.274,0.644,0.276,0.46,0.38,0.348,0.367,2041.369,6,0.1033073,5.007,2.65,1.102,0.342299,8.88106278,44.866047,47.742462,85.731781
125,6.0,1.22,20.093,2.095,0.677,0.879,0.163,0.544,0.412,0.577,0.556,0.208,0.339,0.404,0.341,0.511,0.39,108.45,10,0.1098717,5.833,3.232,1.134,0.446946,10.0341229,33.946182,67.896767,101.263618
126,6.0,4.46,240.574,127.163,3.793,0.648,0.162,0.244,0.206,0.382,0.501,0.316,0.349,0.087,0.255,0.277,0.332,148407.447,8,0.189806,6.061,3.231,1.078,0.450406,7.01555203,64.159958,77.901169,74.478371
127,6.309803919971486,3.47,224.113,18.306,1.761,0.918,0.163,0.608,0.561,0.359,0.421,0.131,0.197,0.372,0.275,0.51,0.383,11999.204,7,0.2168228,6.101,3.403,1.1,0.433896,8.22861696,62.381672,81.816345,82.482651
128,6.366531544420414,0.76,21.802,1.703,1.176,0.883,0.161,0.578,0.351,0.373,0.772,0.127,0.302,0.466,0.305,0.434,0.432,133.134,8,0.0939838,6.437,3.355,1.099,0.445915,6.76987757,32.979408,71.562401,84.075607
