mol_id,PKI,conformations (ns),0,1,2,3,5,8,9,10,20,21,31,32,75,76,100,101,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
39,8.823908740944319,4.78,12.155,3.386,0.991,0.735,0.154,0.495,0.357,0.312,0.229,0.092,0.257,0.152,0.355,0.149,0.388,0.299,7,0.1768593,5.802,4.443,1.13,0.399456,11.5107729,27.691208,230.896072,83.470009
40,8.698970004336019,1.37,128.783,5.429,3.838,0.933,0.162,0.143,0.443,0.416,0.459,0.19,0.403,0.269,0.342,0.401,0.334,0.307,7,0.0412202,4.807,3.383,1.281,0.301492,11.8432286,24.096321,258.857574,55.142719
41,6.823908740944319,9.22,7.65,3.502,0.865,0.637,0.162,0.546,0.44,0.264,0.238,0.063,0.298,0.111,0.396,0.124,0.417,0.261,7,0.0308082,4.687,3.144,1.169,0.312449,8.89230601,21.666763,244.184723,62.266403
42,8.55284196865778,8.5,29.074,6.928,1.134,0.783,0.163,0.037,0.502,0.452,0.004,0.016,0.466,0.223,0.589,0.344,0.331,0.013,5,0.0218809,4.717,3.16,1.137,0.309602,8.21243677,34.362862,222.73024,71.451416
43,7.744727494896693,7.09,217.975,153.184,3.324,0.582,0.163,0.501,0.328,0.375,0.172,0.235,0.182,0.291,0.153,0.275,0.401,0.299,7,0.0358292,4.763,3.296,1.142,0.302972,7.70939958,25.285099,228.037003,53.692993
44,8.886056647693163,9.79,7.846,3.105,0.88,0.663,0.161,0.534,0.464,0.289,0.261,0.056,0.316,0.121,0.456,0.121,0.429,0.265,6,0.0939117,4.654,2.461,1.176,0.308991,9.10450493,33.857372,218.202011,79.825333
45,9.045757490560677,4.33,242.091,10.484,1.693,0.952,0.156,0.331,0.424,0.424,0.542,0.111,0.471,0.201,0.489,0.27,0.393,0.286,7,0.0926187,5.608,4.203,1.084,0.396654,6.21446196,61.458302,262.554749,100.862999
46,8.886056647693163,2.33,155.118,8.652,1.206,0.94,0.151,0.368,0.481,0.382,0.534,0.112,0.513,0.192,0.608,0.209,0.41,0.376,6,0.1790924,6.163,3.281,1.17,0.433115,9.90373309,51.408916,265.391388,143.875229
47,8.0,2.0,6.997,3.74,0.86,0.603,0.162,0.542,0.458,0.293,0.246,0.052,0.307,0.119,0.404,0.116,0.431,0.269,6,0.0148714,4.713,3.11,1.143,0.309258,7.40485597,37.844223,249.921432,80.936905
49,9.221848749616356,3.47,10.308,4.869,1.022,0.636,0.151,0.428,0.494,0.388,0.356,0.104,0.42,0.18,0.459,0.216,0.436,0.35,8,0.1146989,6.013,3.695,1.138,0.404281,13.0524645,42.690742,337.895782,92.903763
50,8.522878745280337,3.05,104.747,7.769,2.063,0.914,0.154,0.115,0.39,0.373,0.29,0.175,0.304,0.23,0.394,0.193,0.293,0.168,8,0.0795152,5.714,3.404,1.078,0.354457,6.67126207,35.085556,274.755371,108.621346
51,8.481486060122112,2.66,7.005,6.325,1.432,0.475,0.152,0.43,0.445,0.398,0.312,0.178,0.375,0.245,0.349,0.208,0.424,0.303,10,0.1526486,5.697,3.634,1.13,0.354157,7.86142524,28.385984,257.507629,76.970421
52,8.275724130399212,2.49,7.461,5.408,1.049,0.536,0.156,0.426,0.497,0.431,0.246,0.159,0.345,0.233,0.381,0.229,0.451,0.305,8,0.0888771,5.074,3.578,1.143,0.350253,6.27386345,42.547386,271.287384,78.631516
53,8.67778070526608,7.48,9.724,5.585,1.283,0.586,0.152,0.431,0.435,0.419,0.327,0.14,0.378,0.22,0.428,0.223,0.428,0.348,7,0.1032476,6.1,3.802,1.171,0.401746,15.3015265,50.198437,279.62973,65.414848
54,8.585026652029182,7.67,142.958,5.532,2.178,0.949,0.154,0.313,0.506,0.472,0.363,0.324,0.397,0.325,0.405,0.322,0.43,0.355,7,0.1358695,5.312,3.572,1.129,0.357855,11.9256735,48.248676,229.323059,85.760574
55,8.585026652029182,2.43,10.826,5.072,1.048,0.639,0.153,0.377,0.433,0.346,0.341,0.137,0.374,0.186,0.461,0.174,0.385,0.275,9,0.0678265,5.904,3.471,1.277,0.385107,10.9300777,40.053761,303.788544,47.688549
56,8.0,4.29,8.337,4.222,1.217,0.605,0.155,0.46,0.54,0.383,0.367,0.082,0.426,0.17,0.522,0.182,0.461,0.311,9,0.1308274,5.31,3.3,1.133,0.347876,9.26399556,20.039272,237.770782,49.163887
57,7.552841968657781,3.14,281.236,6.449,1.452,0.973,0.155,0.617,0.444,0.49,0.31,0.211,0.3,0.318,0.281,0.339,0.517,0.458,12,0.1875124,5.672,3.968,1.165,0.351589,9.44333603,52.883327,283.842773,123.10836
58,7.997833938243493,4.22,9.212,4.656,1.019,0.619,0.156,0.437,0.445,0.319,0.314,0.184,0.365,0.201,0.439,0.173,0.4,0.325,8,0.1286076,5.545,4.462,1.115,0.36912,3.66264188,64.947266,260.622284,79.655411
59,8.3767507096021,9.39,7.697,5.609,1.318,0.526,0.153,0.422,0.433,0.442,0.336,0.21,0.391,0.269,0.387,0.21,0.432,0.307,11,0.1616852,5.666,4.233,1.118,0.353418,7.93183458,44.721344,257.318817,80.991882
60,8.301029995663981,5.74,8.273,7.393,0.931,0.498,0.151,0.412,0.432,0.377,0.358,0.131,0.348,0.187,0.244,0.231,0.407,0.375,6,0.1070777,6.219,4.493,1.078,0.417193,4.30828627,72.825378,266.533966,141.026398
61,7.920818753952375,3.65,9.267,6.079,1.028,0.566,0.152,0.472,0.512,0.365,0.274,0.09,0.383,0.163,0.251,0.184,0.45,0.361,7,0.1201574,5.986,3.985,1.096,0.411588,8.55099072,71.277779,261.100739,116.26297
62,8.769551078621726,4.74,400.474,9.736,2.998,0.969,0.149,0.984,0.405,0.461,0.53,0.265,0.39,0.316,0.297,0.268,0.617,0.595,9,0.1018978,6.593,5.764,1.124,0.469963,11.8521798,39.471855,251.528198,125.230927
63,8.431798275933005,9.79,10.742,6.43,1.52,0.575,0.149,0.44,0.409,0.455,0.368,0.168,0.368,0.255,0.414,0.297,0.435,0.333,7,0.2234804,6.786,5.416,1.145,0.427816,2.98366714,36.252075,277.181152,117.855476
64,8.267606240177031,2.09,228.751,9.994,2.4,0.949,0.145,0.606,0.429,0.528,0.281,0.247,0.345,0.334,0.402,0.34,0.521,0.349,12,0.1868347,6.933,5.246,1.09,0.432166,6.87235884,64.377434,309.360077,140.82254
65,8.136677139879543,7.01,281.274,6.299,1.592,0.973,0.15,0.774,0.419,0.397,0.427,0.236,0.405,0.284,0.476,0.255,0.53,0.53,10,0.1654694,6.563,5.427,1.097,0.414427,9.29212412,67.365906,254.12706,126.052002
66,8.075720713938118,6.42,223.775,11.922,3.498,0.936,0.148,0.504,0.379,0.39,0.282,0.182,0.3,0.273,0.338,0.235,0.424,0.296,8,0.1712955,6.993,5.034,1.054,0.437369,4.81712061,49.550739,293.270752,152.912964
67,7.795880017344075,3.49,238.576,147.461,7.915,0.606,0.151,0.839,0.171,0.432,0.037,0.489,0.074,0.444,0.085,0.331,0.481,0.476,11,0.2184134,5.532,4.704,1.109,0.392033,10.0035111,58.115944,263.855621,117.427567
68,7.886056647693163,6.64,187.138,8.938,1.528,0.947,0.147,0.312,0.484,0.322,0.517,0.089,0.474,0.15,0.403,0.206,0.373,0.335,10,0.1149923,6.677,5.57,1.091,0.459832,7.05857096,36.417091,290.468048,147.72934
70,8.031517051446064,3.79,11.26,8.428,0.767,0.55,0.15,0.419,0.412,0.269,0.35,0.048,0.403,0.107,0.342,0.116,0.367,0.283,9,0.1453483,6.707,5.024,1.041,0.437997,7.29775206,69.248894,299.631531,137.812042
76,8.040958607678906,9.88,100.82,4.813,1.294,0.943,0.151,0.177,0.365,0.369,0.205,0.104,0.268,0.181,0.286,0.236,0.303,0.202,8,0.1058475,5.662,4.238,1.145,0.390983,9.11138176,51.950378,278.517303,97.935509
78,8.337242168318426,2.25,221.66,6.75,1.193,0.965,0.151,0.952,0.542,0.313,0.289,0.073,0.4,0.131,0.356,0.169,0.603,0.437,7,0.1585571,6.389,4.238,1.081,0.395747,7.80197342,50.731411,231.769684,85.535103
79,7.0762380391713,8.13,19.193,3.193,0.362,0.844,0.162,0.567,0.381,0.21,0.334,0.078,0.29,0.094,0.412,0.086,0.386,0.268,7,0.1449743,6.023,2.777,1.171,0.429606,9.59483282,34.897316,925.972412,101.670921
80,9.522878745280336,4.41,208.222,156.721,2.059,0.567,0.152,0.254,0.252,0.45,0.329,0.371,0.294,0.429,0.267,0.382,0.319,0.347,7,0.1338856,5.853,4.121,1.107,0.388096,9.87339168,27.213268,245.81813,101.493774
81,10.0,6.08,8.484,5.559,1.01,0.564,0.154,0.435,0.363,0.33,0.232,0.094,0.253,0.162,0.399,0.173,0.376,0.292,6,0.0553149,5.417,4.086,1.166,0.378033,7.93065582,35.784863,244.511398,75.918251
82,8.958607314841775,3.56,100.291,5.631,2.363,0.926,0.151,0.14,0.363,0.459,0.238,0.29,0.249,0.343,0.316,0.367,0.32,0.239,10,0.2012771,5.747,4.053,1.116,0.403422,10.5426045,51.423557,241.493744,96.160927
83,8.309803919971486,0.44,9.266,5.195,0.93,0.602,0.154,0.445,0.372,0.348,0.245,0.076,0.271,0.154,0.377,0.175,0.388,0.249,10,0.1117653,5.348,4.336,1.167,0.363005,10.2102586,30.760811,228.655762,79.903954
85,7.508638306165727,0.7,6.356,5.076,0.892,0.516,0.159,0.466,0.546,0.328,0.292,0.076,0.379,0.142,0.482,0.168,0.447,0.29,8,0.0387749,4.803,3.624,1.137,0.319597,9.83464917,33.734192,231.824585,90.389465
86,7.366531544420414,7.39,9.957,5.188,1.62,0.594,0.156,0.442,0.341,0.336,0.177,0.213,0.234,0.232,0.255,0.291,0.373,0.37,10,0.0672267,5.795,4.072,1.293,0.418962,14.4381945,60.872997,308.301239,92.922066
87,8.2839966563652,1.21,32.704,7.871,3.023,0.75,0.153,0.029,0.451,0.498,0.006,0.009,0.426,0.2,0.434,0.311,0.326,0.009,9,0.0833862,5.804,4.621,1.224,0.375439,9.70477241,35.305679,252.312729,119.712555
88,8.698970004336019,1.81,8.697,4.992,1.049,0.59,0.153,0.438,0.384,0.349,0.23,0.218,0.279,0.189,0.329,0.461,0.391,0.262,9,0.0405513,5.221,3.677,1.199,0.340985,10.0532222,50.398361,242.98085,165.895477
89,8.468521082957745,8.87,9.222,5.313,0.902,0.597,0.153,0.444,0.4,0.308,0.337,0.063,0.331,0.129,0.479,0.162,0.384,0.289,8,0.1293221,5.742,4.736,1.111,0.379043,8.49080133,26.940144,270.997314,112.859924
90,8.585026652029182,3.7,218.414,6.538,1.331,0.965,0.153,0.756,0.456,0.325,0.438,0.1,0.374,0.149,0.515,0.176,0.512,0.437,8,0.1366759,5.853,3.575,1.129,0.393457,9.12191675,74.438492,301.651398,129.927322
91,7.886056647693163,6.12,6.541,5.649,1.03,0.495,0.155,0.432,0.503,0.385,0.283,0.083,0.388,0.165,0.411,0.191,0.44,0.278,8,0.0934271,5.235,2.992,1.147,0.325724,7.90592991,55.366348,250.034485,90.394569
92,8.455931955649724,2.52,7.139,5.096,0.836,0.546,0.157,0.497,0.543,0.339,0.361,0.064,0.369,0.142,0.565,0.143,0.46,0.306,6,0.07366,4.929,3.365,1.138,0.333573,8.71981197,40.386028,216.392181,72.915123
93,8.958607314841775,0.38,6.518,4.408,0.979,0.547,0.16,0.508,0.431,0.324,0.301,0.086,0.299,0.145,0.494,0.181,0.421,0.281,8,0.0404599,4.817,2.992,1.093,0.312736,9.49904497,30.623438,237.45845,53.181961
94,7.602059991327962,4.81,39.374,11.758,2.514,0.734,0.155,0.028,0.476,0.425,0.001,0.025,0.032,0.291,0.065,0.38,0.309,0.024,8,0.1051044,5.792,3.144,1.202,0.408226,11.0580304,53.751339,249.847153,104.934128
95,6.127843727251707,2.62,7.376,2.572,1.233,0.66,0.163,0.565,0.447,0.391,0.375,0.142,0.361,0.204,0.61,0.227,0.468,0.342,8,0.1536881,4.647,3.383,1.25,0.308541,10.8816617,49.539658,249.886215,50.769901
96,6.6777807052660805,9.32,7.587,2.725,0.683,0.69,0.167,0.591,0.45,0.328,0.356,0.05,0.354,0.122,0.579,0.114,0.456,0.299,10,0.0893358,4.475,3.417,1.237,0.302896,10.0977537,17.570127,247.363007,44.953781
97,6.806875401645538,9.49,198.068,2.935,0.847,0.981,0.156,0.658,0.415,0.347,0.316,0.073,0.326,0.146,0.346,0.165,0.473,0.441,11,0.0462799,5.321,4.306,1.231,0.395173,10.5388679,43.000996,323.683441,96.259903
98,6.91721462968355,9.5,35.233,15.093,1.641,0.678,0.151,0.027,0.544,0.377,0.001,0.105,0.019,0.19,0.151,0.18,0.316,0.21,11,0.125782,5.981,4.263,1.323,0.437665,14.6361553,33.484043,295.658173,128.60788
99,6.920818753952375,9.11,46.526,22.536,5.598,0.623,0.151,0.079,0.038,0.356,0.024,0.004,0.054,0.052,0.023,0.117,0.158,0.045,11,0.0885657,6.294,4.351,1.33,0.471695,13.970401,41.217796,305.158813,80.214737
100,7.67778070526608,6.1,8.869,2.397,0.924,0.728,0.163,0.561,0.401,0.269,0.305,0.05,0.312,0.115,0.51,0.095,0.41,0.281,10,0.0850757,4.867,3.383,1.253,0.319428,10.0505136,66.049225,245.62175,32.322769
101,7.795880017344075,5.28,279.061,182.21,3.683,0.6,0.155,0.605,0.374,0.425,0.281,0.434,0.347,0.354,0.175,0.444,0.468,0.49,11,0.1374376,5.438,4.169,1.136,0.417237,7.74452347,66.587494,295.992645,113.620399
102,7.920818753952375,7.69,9.428,4.488,0.682,0.646,0.16,0.498,0.516,0.346,0.278,0.117,0.352,0.162,0.416,0.133,0.453,0.294,10,0.2134708,5.413,4.214,1.27,0.357931,11.6564665,44.003845,246.303497,96.506516
103,7.920818753952375,3.86,224.316,5.892,2.488,0.964,0.157,0.883,0.502,0.364,0.213,0.26,0.34,0.271,0.26,0.384,0.583,0.439,8,0.1124852,5.444,4.283,1.173,0.409473,9.92658261,42.40033,261.232361,58.412998
104,7.920818753952375,3.38,76.569,5.046,2.128,0.914,0.164,0.114,0.485,0.474,0.507,0.347,0.489,0.384,0.572,0.606,0.358,0.308,7,0.0786971,4.573,3.5,1.214,0.321431,11.2410266,40.408215,236.770203,75.587288
105,8.070581074285707,7.02,14.377,2.528,1.62,0.776,0.154,0.532,0.449,0.351,0.281,0.127,0.301,0.198,0.462,0.194,0.444,0.33,9,0.1284026,5.634,3.452,1.196,0.420228,10.6175211,66.571732,264.711823,89.067635
106,8.102372908709558,0.6,6.505,3.068,1.98,0.563,0.157,0.5,0.493,0.54,0.231,0.306,0.32,0.384,0.545,0.223,0.511,0.41,10,0.0445466,5.098,4.047,1.218,0.329176,10.4105964,45.886642,307.177826,91.764107
107,8.207608310501746,0.31,11.752,2.465,0.723,0.787,0.16,0.545,0.452,0.331,0.264,0.093,0.32,0.154,0.543,0.119,0.442,0.328,11,0.0334037,4.934,3.973,1.153,0.38375,14.4256584,43.244179,264.795288,80.938683
109,8.327902142064282,0.76,89.358,6.467,1.152,0.921,0.151,0.087,0.369,0.375,0.34,0.093,0.345,0.175,0.385,0.227,0.277,0.194,10,0.1619752,6.177,4.22,1.284,0.42779,15.4843149,68.901047,300.121674,64.058487
110,8.619788758288394,10.0,199.693,4.739,0.953,0.972,0.153,0.929,0.414,0.382,0.204,0.085,0.287,0.156,0.298,0.188,0.575,0.396,10,0.2667488,5.757,3.941,1.285,0.398116,11.7817102,59.832954,291.137604,125.518204
113,5.337242168318426,6.82,11.234,1.317,0.966,0.831,0.177,0.572,0.276,0.268,0.535,0.034,0.247,0.096,0.278,0.118,0.372,0.43,5,0.1568114,4.9,2.24,1.083,0.371483,6.53267034,64.443764,35.535202,41.948555
114,5.508638306165727,6.47,54.37,2.117,0.625,0.952,0.177,0.13,0.434,0.319,0.41,0.048,0.3,0.134,0.8,0.099,0.294,0.181,3,0.0645847,4.369,2.208,1.112,0.323357,6.90502213,24.40451,27.608105,49.870892
115,5.537602002101044,4.06,324.836,122.629,1.058,0.724,0.167,0.57,0.275,0.375,0.177,0.663,0.239,0.355,0.206,0.546,0.407,0.451,6,0.1500355,5.845,2.945,1.158,0.396208,11.2119838,24.18549,67.286217,76.108276
116,5.585026652029182,8.49,19.077,2.626,0.266,0.868,0.165,0.529,0.387,0.145,0.393,0.108,0.301,0.084,0.425,0.052,0.354,0.278,5,0.1560345,5.651,3.243,1.139,0.419954,9.21972028,33.06176,28.415188,79.169739
117,5.619788758288394,8.1,18.739,2.902,0.3,0.854,0.163,0.551,0.385,0.183,0.376,0.088,0.301,0.099,0.432,0.084,0.373,0.27,6,0.1356926,5.778,2.947,1.17,0.413073,10.3977679,31.352232,45.323597,66.594864
118,5.657577319177793,4.96,10.311,2.201,0.263,0.807,0.177,0.594,0.461,0.135,0.671,0.156,0.356,0.098,0.462,0.05,0.397,0.376,4,0.0780635,4.773,2.172,1.115,0.319019,7.86621876,24.529076,29.033772,71.173805
119,5.6777807052660805,7.65,11.039,2.203,0.191,0.822,0.177,0.608,0.474,0.456,0.884,0.044,0.419,0.159,0.502,0.196,0.513,0.475,4,0.1577696,4.826,2.241,1.078,0.356146,5.87267199,14.906594,32.984062,26.710007
120,5.698970004336019,5.06,148.817,4.87,1.973,0.956,0.172,0.273,0.416,0.399,0.574,0.28,0.408,0.324,0.897,0.344,0.363,0.366,4,0.1233063,5.024,2.241,1.051,0.373769,4.38453194,39.243275,50.397011,50.318993
121,5.769551078621726,6.14,9.594,2.424,0.345,0.776,0.174,0.563,0.467,0.168,0.382,0.165,0.29,0.117,0.395,0.064,0.399,0.304,4,0.0582378,4.288,2.655,1.13,0.317936,7.23219139,39.196098,24.364046,94.384613
122,5.769551078621726,1.98,11.17,2.028,0.309,0.827,0.177,0.603,0.524,0.474,0.565,0.089,0.362,0.226,0.521,0.193,0.534,0.34,3,0.0963775,4.348,2.275,1.127,0.329535,7.5742491,41.517792,47.283382,24.771458
123,5.823908740944319,8.03,189.068,21.041,0.533,0.898,0.159,0.171,0.573,0.304,0.423,0.157,0.462,0.169,0.395,0.206,0.35,0.258,6,0.1887866,6.647,3.047,1.148,0.450687,9.35001858,55.440765,258.375946,163.573822
124,5.958607314841775,2.87,11.029,2.847,0.604,0.762,0.171,0.598,0.465,0.281,0.503,0.328,0.322,0.285,0.434,0.272,0.448,0.401,7,0.0856617,4.852,2.65,1.1,0.34602,9.21142695,34.191654,21.027372,76.08622
125,6.0,9.69,100.292,19.876,2.599,0.817,0.163,0.065,0.521,0.424,0.315,0.352,0.432,0.299,0.515,0.43,0.336,0.349,6,0.1536227,6.181,3.506,1.129,0.451748,9.05620884,72.756981,78.383766,69.144859
126,6.0,8.01,15.665,4.007,0.931,0.76,0.164,0.547,0.363,0.192,0.151,0.701,0.23,0.223,0.282,0.285,0.367,0.413,7,0.1749401,5.911,3.028,1.082,0.41503,7.61169833,44.384171,112.492134,81.363449
127,6.309803919971486,7.0,105.53,33.162,1.581,0.752,0.163,0.163,0.071,0.274,0.014,0.003,0.026,0.023,0.036,0.04,0.169,0.106,7,0.1530221,5.806,3.336,1.101,0.445341,7.78195139,71.589607,46.217731,84.379982
128,6.366531544420414,7.1,310.197,4.052,1.188,0.983,0.161,0.562,0.351,0.452,0.522,0.419,0.339,0.371,0.202,0.363,0.455,0.537,5,0.1510078,5.929,3.084,1.123,0.436385,8.25105541,48.172848,75.045609,81.370026
