mol_id,PKI,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
1,9.154901959985745,8,0.0743274,5.27,3.849,1.2,0.355999,8.10866817,37.883984,132.308167,120.050171
2,9.30102999566398,8,0.0686498,5.515,4.227,1.221,0.368929,12.0062789,48.025993,301.307312,89.186516
3,6.214670164989233,6,0.1427878,6.062,2.939,1.066,0.41785,5.96685518,50.524582,149.867889,159.629227
4,7.920818753952375,6,0.1158718,5.906,3.212,1.2,0.390473,10.3480981,79.63102,278.398529,144.484787
6,7.823908740944319,5,0.200971,5.969,3.178,1.124,0.392673,7.43041007,42.872967,252.805328,96.15873
7,7.207608310501746,4,0.1214926,4.997,3.007,1.158,0.379648,9.4852067,41.683548,327.929901,148.29863
8,8.619788758288394,6,0.1553248,5.739,3.452,1.175,0.425221,9.24539268,65.950508,231.208405,149.538513
9,7.341988603342887,9,0.0813637,4.396,3.452,1.199,0.308741,9.44628644,36.954174,237.788177,43.389168
10,8.698970004336019,8,0.1353685,5.484,4.443,1.13,0.43905,7.60097988,59.469997,258.932343,93.117302
12,7.744727494896693,8,0.1197684,5.29,3.574,1.181,0.427749,10.1265701,62.432938,258.118896,106.085915
13,7.552841968657781,8,0.1898825,5.355,3.505,1.175,0.382997,11.8553841,47.625137,250.34491,131.60405
14,8.017728766960431,9,0.131958,5.485,4.149,1.261,0.409435,10.7299667,72.819069,280.737366,112.698204
15,8.920818753952375,5,0.0721641,5.109,4.11,1.39,0.377999,11.775995,36.73233,258.84494,89.495201
16,7.301029995663981,7,0.1030973,4.991,3.212,1.173,0.341443,9.43612674,23.921137,257.719757,86.893166
17,8.537602002101044,6,0.0725239,4.696,3.042,1.149,0.367517,8.32510484,49.363243,239.559555,103.598007
19,7.494850021680094,9,0.1470591,5.534,3.919,1.187,0.426488,9.86272038,49.044571,274.543152,95.278763
20,7.657577319177793,7,0.0891907,6.408,4.227,1.158,0.439912,11.957029,55.196995,302.0867,228.002487
21,7.958607314841775,8,0.1460938,6.018,4.261,1.23,0.452758,10.0546039,54.63163,297.345032,163.948776
22,7.017728766960431,7,0.0283721,4.343,3.247,1.209,0.295482,9.2621611,41.153858,265.237091,88.537209
23,8.080921907623926,10,0.1069512,5.608,4.579,1.424,0.421105,14.1411495,63.964638,284.830383,147.387436
