mol_id,PKI,conformations (ns),0,1,2,3,5,8,9,10,20,21,31,32,75,76,101,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
130,6.698970004336019,2.73,20.375,2.177,0.797,0.873,0.163,0.572,0.409,0.229,0.574,0.204,0.272,0.305,0.347,0.324,0.415,8,0.1919317,6.382,3.574,1.124,0.458401,7.89242906,51.278694,60.142078,88.194084
131,7.0,8.79,11.308,1.96,0.595,0.816,0.178,0.592,0.509,0.408,0.746,0.218,0.388,0.299,0.503,0.358,0.434,7,0.1311482,5.086,2.466,1.095,0.339445,6.01509656,24.55611,33.314308,66.955315
132,5.455931955649724,3.08,7.839,2.741,0.956,0.68,0.164,0.53,0.406,0.301,0.227,0.059,0.27,0.126,0.465,0.136,0.298,7,0.1134931,4.532,3.132,1.334,0.314926,13.0068991,61.167801,66.714668,68.184746
133,5.494850021680094,7.7,303.199,6.943,2.357,0.97,0.158,0.785,0.474,0.524,0.565,0.256,0.487,0.344,0.42,0.447,0.5,7,0.1120142,5.284,3.621,1.346,0.340339,13.281919,66.785645,125.853546,50.387566
134,5.552841968657781,1.45,9.464,2.266,0.733,0.759,0.169,0.577,0.351,0.288,0.172,0.054,0.219,0.118,0.389,0.118,0.257,6,0.0811151,4.201,2.71,1.405,0.319053,13.830553,39.557468,45.274002,67.72731
135,5.920818753952375,6.15,219.704,5.211,1.24,0.971,0.163,0.688,0.378,0.382,0.266,0.19,0.263,0.233,0.296,0.363,0.404,7,0.1285263,4.908,3.356,1.503,0.334577,16.2845935,45.04842,81.012482,97.651306
136,6.049148541111453,5.68,10.216,2.329,0.659,0.774,0.167,0.56,0.377,0.305,0.17,0.054,0.235,0.124,0.382,0.118,0.285,6,0.0395995,4.255,3.626,1.406,0.347418,13.5408364,56.071865,84.256416,55.066322
137,6.142667503568731,3.3,11.91,2.474,0.821,0.783,0.168,0.561,0.403,0.432,0.184,0.105,0.236,0.194,0.342,0.198,0.282,5,0.0536567,4.552,2.757,1.426,0.36808,14.6330271,68.952171,49.30051,39.34639
138,6.1487416512809245,3.19,134.891,32.92,4.759,0.782,0.165,0.165,0.036,0.412,0.003,0.008,0.008,0.355,0.019,0.303,0.123,6,0.0836784,4.734,2.825,1.396,0.335373,14.2501732,34.533844,57.552887,34.928745
139,6.179798540514359,2.75,10.989,2.223,0.561,0.798,0.167,0.56,0.379,0.327,0.206,0.068,0.246,0.128,0.419,0.152,0.277,6,0.0948713,4.663,3.525,1.548,0.34797,16.2260263,40.576843,89.317184,66.516068
140,6.191114132640188,9.53,10.4,2.287,0.972,0.761,0.164,0.58,0.377,0.399,0.206,0.139,0.251,0.206,0.444,0.205,0.322,6,0.1165957,4.721,2.689,1.423,0.344251,14.2260245,35.712669,92.95256,61.871109
141,6.214670164989233,0.74,33.277,8.812,1.071,0.771,0.172,0.049,0.536,0.396,0.002,0.047,0.05,0.228,0.209,0.325,0.052,7,0.0265676,4.732,2.689,1.358,0.395072,15.0226444,59.623306,58.260689,30.506039
142,6.343901797987168,7.7,10.419,2.258,0.822,0.772,0.167,0.588,0.347,0.304,0.204,0.101,0.229,0.144,0.435,0.206,0.297,8,0.0682783,4.912,3.458,1.536,0.342379,16.8968807,38.578892,90.897934,63.548737
144,6.38933983691012,7.55,9.177,2.442,1.05,0.724,0.163,0.529,0.424,0.305,0.26,0.079,0.279,0.141,0.549,0.167,0.299,9,0.0568234,4.502,3.119,1.464,0.332282,16.3814102,46.906895,121.810081,78.632408
145,6.400116927926312,4.01,11.361,1.988,1.082,0.787,0.161,0.537,0.386,0.363,0.199,0.08,0.252,0.169,0.44,0.147,0.292,8,0.044781,4.805,2.587,1.432,0.356912,14.7051124,51.897137,79.270004,58.699932
147,6.504455662453552,7.42,230.111,6.485,1.011,0.968,0.163,0.978,0.326,0.341,0.052,0.092,0.101,0.162,0.177,0.187,0.389,5,0.0641877,4.603,2.825,1.432,0.353989,14.734296,40.953445,149.960236,45.055355
148,6.552841968657781,3.74,9.543,5.874,1.278,0.572,0.155,0.58,0.41,0.322,0.299,0.237,0.341,0.229,0.375,0.251,0.312,11,0.1188241,5.996,4.243,1.311,0.367811,11.7127673,49.218231,104.48143,80.258842
149,6.628932137728263,0.35,9.03,2.552,0.9,0.723,0.166,0.556,0.386,0.29,0.208,0.066,0.255,0.134,0.437,0.13,0.306,7,0.0164832,4.335,2.655,1.301,0.330874,14.7376827,67.819458,95.356491,40.673153
150,6.82102305270683,2.4,102.336,2.615,0.622,0.969,0.158,0.241,0.373,0.322,0.299,0.049,0.295,0.124,0.44,0.171,0.264,6,0.1299824,5.311,2.892,1.399,0.425826,14.3333988,38.901726,66.060005,73.58989
151,6.920818753952375,6.01,8.167,2.456,0.558,0.73,0.172,0.574,0.366,0.388,0.194,0.086,0.237,0.168,0.431,0.158,0.269,6,0.0624578,4.291,2.859,1.436,0.302347,14.1270956,48.046329,187.464249,107.419922
152,7.008773924307505,9.38,8.232,2.455,0.746,0.72,0.169,0.566,0.395,0.245,0.213,0.037,0.266,0.095,0.433,0.103,0.27,8,0.0286327,4.443,2.826,1.483,0.303499,15.0568264,47.149181,71.466782,45.728138
153,7.1249387366083,0.85,187.009,9.588,0.797,0.947,0.168,0.231,0.545,0.33,0.505,0.089,0.439,0.158,0.38,0.183,0.221,6,0.032699,4.622,2.825,1.396,0.328019,14.6931658,88.047318,73.497482,57.306084
155,8.337242168318426,4.37,184.039,6.615,0.689,0.962,0.161,0.629,0.534,0.17,0.277,0.157,0.327,0.138,0.382,0.085,0.374,7,0.0742384,5.264,3.647,1.284,0.3415,12.2962781,65.177597,97.543564,87.998741
156,8.522878745280337,0.31,228.572,6.436,1.139,0.968,0.16,0.605,0.408,0.247,0.357,0.196,0.355,0.198,0.413,0.138,0.435,8,0.2165052,5.407,3.61,1.255,0.348372,15.0958183,76.742271,89.0214,65.694153
158,8.130768280269024,4.48,9.817,4.996,1.358,0.607,0.156,0.42,0.478,0.209,0.493,0.241,0.441,0.184,0.442,0.215,0.351,4,0.2183003,6.165,3.745,1.112,0.371879,7.54049019,52.798115,98.294395,107.409546
159,6.110698297493689,3.89,216.473,3.668,1.808,0.975,0.163,0.892,0.405,0.47,0.271,0.398,0.241,0.407,0.321,0.326,0.539,7,0.1330108,5.968,3.842,1.046,0.407148,7.7789474,59.90395,157.065338,88.857086
160,6.958607314841775,5.61,12.456,5.339,1.113,0.659,0.16,0.552,0.441,0.304,0.193,0.331,0.254,0.259,0.291,0.294,0.325,5,0.3030559,6.595,3.508,1.079,0.401203,8.08589546,48.432034,142.168411,77.615677
161,7.33161408331,3.02,227.849,7.522,2.361,0.958,0.15,0.601,0.455,0.394,0.345,0.128,0.352,0.199,0.428,0.224,0.352,8,0.1647837,6.583,3.727,1.015,0.465799,3.75402706,28.635719,109.582664,190.224869
162,8.537602002101044,4.12,8.954,6.433,1.621,0.526,0.153,0.449,0.517,0.265,0.311,0.054,0.384,0.117,0.374,0.11,0.278,5,0.2338821,5.621,3.885,1.036,0.372837,2.67470395,43.187366,179.427673,58.997139
163,8.318758762624412,2.35,10.338,5.282,1.247,0.613,0.159,0.532,0.498,0.293,0.361,0.135,0.382,0.17,0.332,0.107,0.296,7,0.240344,5.274,4.73,1.08,0.376934,1.34153574,56.414539,151.207428,64.853424
164,8.823908740944319,8.63,14.53,6.574,1.672,0.638,0.149,0.485,0.455,0.33,0.337,0.204,0.375,0.197,0.322,0.242,0.352,7,0.2878108,6.978,4.567,1.031,0.464639,5.32302678,65.877182,192.511658,75.358742
165,7.066006836168758,6.38,13.006,6.169,1.531,0.628,0.147,0.455,0.468,0.402,0.324,0.104,0.386,0.206,0.349,0.213,0.277,8,0.1755067,6.981,4.276,1.082,0.422962,6.87579312,42.419491,196.006638,105.29216
166,7.335358024443875,4.83,11.974,4.434,2.044,0.649,0.157,0.454,0.374,0.397,0.396,0.126,0.324,0.216,0.358,0.248,0.307,5,0.1588611,6.338,3.204,1.07,0.397053,6.44455485,51.462914,101.84034,77.003624
167,9.30102999566398,6.5,397.502,87.439,5.055,0.811,0.146,0.461,0.189,0.354,0.066,0.477,0.119,0.358,0.054,0.415,0.305,8,0.2011057,7.954,4.308,1.069,0.487756,3.77269438,60.689003,188.698639,133.615784
168,7.542118103266008,1.2,21.301,3.115,2.151,0.802,0.148,0.66,0.372,0.4,0.292,0.163,0.315,0.247,0.444,0.27,0.306,8,0.2217087,6.935,4.001,1.053,0.467152,4.60168866,55.756546,99.912247,184.437561
169,7.394694953858891,1.02,9.113,5.422,1.665,0.563,0.156,0.402,0.426,0.256,0.393,0.1,0.416,0.145,0.317,0.112,0.286,8,0.0769148,5.805,4.294,1.123,0.370684,8.41538154,45.107925,69.037369,91.850044
170,7.52432881167557,3.11,333.138,224.306,8.154,0.589,0.156,0.548,0.394,0.552,0.26,0.374,0.313,0.442,0.227,0.498,0.459,4,0.280545,5.646,3.609,1.085,0.356214,7.78911272,72.656876,67.304657,99.053726
171,6.882728704344236,1.81,257.426,29.108,2.479,0.891,0.16,0.538,0.047,0.351,0.004,0.065,0.012,0.064,0.019,0.171,0.183,4,0.1267547,5.977,3.371,1.131,0.376697,8.4854481,44.358318,76.510818,99.530853
172,8.67778070526608,3.29,83.813,10.349,3.991,0.854,0.152,0.105,0.531,0.467,0.324,0.469,0.392,0.401,0.498,0.504,0.312,10,0.0777353,6.861,4.647,1.131,0.400934,10.9643324,70.961075,177.668442,86.527969
173,9.154901959985745,1.47,93.167,55.433,3.792,0.611,0.157,0.141,0.099,0.439,0.008,0.012,0.022,0.138,0.033,0.227,0.017,4,0.2416939,6.446,3.797,1.105,0.406866,7.77760171,67.452225,173.929092,66.367958
174,7.920818753952375,3.81,349.718,13.202,5.398,0.95,0.148,0.769,0.473,0.379,0.369,0.151,0.404,0.225,0.411,0.175,0.475,7,0.2606176,7.463,4.748,1.043,0.458093,12.9285576,71.610733,185.029633,107.338669
175,5.920818753952375,3.24,11.77,4.129,0.898,0.701,0.163,0.549,0.401,0.328,0.328,0.157,0.313,0.205,0.406,0.216,0.331,3,0.1387467,5.87,3.168,1.067,0.394002,6.80261854,35.670437,111.168732,77.477425
176,6.815308569182402,5.01,277.177,7.995,1.183,0.968,0.161,0.959,0.556,0.402,0.39,0.238,0.461,0.236,0.498,0.265,0.524,3,0.0842127,5.572,3.268,1.097,0.347676,6.99286934,61.150482,46.870018,84.655807
177,8.638272163982407,4.28,17.162,5.477,1.178,0.721,0.146,0.54,0.375,0.302,0.425,0.117,0.37,0.151,0.572,0.193,0.302,7,0.2148378,6.917,4.595,1.05,0.455116,6.08905434,59.880535,203.473877,112.906548
178,8.795880017344075,8.92,14.109,8.284,1.891,0.581,0.15,0.479,0.408,0.26,0.496,0.086,0.415,0.131,0.458,0.151,0.297,6,0.279092,7.364,4.792,1.08,0.453152,9.29121724,62.977119,184.109711,105.386192
179,7.546681659952962,1.81,16.265,3.139,1.115,0.793,0.162,0.566,0.41,0.372,0.326,0.158,0.305,0.193,0.417,0.306,0.371,6,0.15291,5.988,3.98,1.082,0.449172,7.43593102,50.776676,124.388245,58.018406
180,8.356547323513812,8.88,304.406,16.231,1.834,0.944,0.154,0.976,0.468,0.233,0.304,0.221,0.364,0.159,0.366,0.204,0.504,5,0.0833938,6.853,4.3,1.072,0.438286,7.80045678,42.305878,167.413193,77.940125
181,7.75448733218585,3.39,11.607,4.093,1.235,0.685,0.162,0.556,0.419,0.373,0.251,0.286,0.286,0.304,0.387,0.322,0.349,5,0.1019889,6.238,3.646,1.072,0.387765,4.9636123,32.907333,119.492065,83.137917
182,7.07727454200674,4.28,139.19,7.777,0.423,0.944,0.163,0.257,0.53,0.202,0.638,0.202,0.473,0.154,0.556,0.23,0.339,3,0.2341877,5.355,2.893,1.113,0.359049,8.92292911,25.319956,81.126205,72.746895
183,8.42021640338319,8.14,55.596,7.254,4.188,0.829,0.145,0.056,0.523,0.464,0.123,0.01,0.283,0.173,0.44,0.215,0.047,8,0.2290339,7.578,4.366,1.045,0.448524,5.28729243,55.795128,165.625183,121.255875
184,8.55284196865778,1.83,227.932,28.164,1.753,0.884,0.161,0.833,0.038,0.509,0.529,0.268,0.082,0.322,0.011,0.342,0.636,8,0.1798349,6.096,4.259,1.103,0.405295,7.15873896,62.434437,140.310059,64.504578
185,7.443697499232712,2.96,25.489,3.099,1.112,0.858,0.156,0.566,0.412,0.222,0.179,0.131,0.262,0.138,0.242,0.213,0.292,6,0.1417284,6.203,3.607,1.019,0.529198,4.22427058,68.805519,73.086403,63.580799
186,9.154901959985745,2.83,212.301,7.508,2.007,0.957,0.145,0.722,0.47,0.526,0.408,0.257,0.427,0.329,0.549,0.407,0.402,5,0.2567284,7.41,4.511,1.055,0.470246,5.0764895,44.234474,192.523376,147.751892
187,8.3767507096021,6.57,100.007,8.645,4.934,0.88,0.149,0.099,0.431,0.457,0.438,0.408,0.415,0.412,0.47,0.485,0.303,10,0.2016724,7.25,5.651,1.113,0.450979,8.49615115,70.117149,183.222382,98.658554
188,7.454692883534176,9.55,10.015,5.301,0.827,0.62,0.16,0.444,0.461,0.169,0.374,0.55,0.402,0.209,0.384,0.269,0.42,3,0.0511942,5.997,3.405,1.118,0.369241,8.13985269,46.341141,93.501976,98.518921
190,7.818156412055227,8.4,13.016,5.436,1.267,0.66,0.156,0.555,0.364,0.234,0.223,0.046,0.252,0.101,0.283,0.114,0.217,6,0.1469713,6.374,3.735,1.133,0.389556,6.86509846,62.474766,188.695938,78.462326
191,9.0,3.14,278.245,16.558,2.124,0.937,0.146,0.558,0.42,0.3,0.311,0.231,0.365,0.225,0.346,0.201,0.396,11,0.1641342,7.976,5.463,1.062,0.463995,5.42490389,61.9049,198.151764,150.884796
192,6.764471553092451,4.19,25.721,4.326,1.271,0.821,0.145,0.619,0.427,0.46,0.404,0.183,0.388,0.247,0.412,0.296,0.332,5,0.2168552,7.355,4.648,1.128,0.504742,10.008888,57.965126,137.241364,130.229828
194,9.142667503568733,2.52,115.149,13.323,2.525,0.879,0.147,0.146,0.541,0.343,0.323,0.364,0.397,0.321,0.481,0.247,0.331,7,0.3080161,7.532,4.728,1.034,0.453412,6.12868029,53.337376,223.812485,158.338913
195,9.102372908709558,4.49,20.806,4.407,3.052,0.736,0.143,0.621,0.352,0.392,0.484,0.256,0.367,0.249,0.392,0.412,0.389,5,0.2800387,8.024,5.057,1.061,0.491005,8.66109465,73.377998,215.682968,153.49292
196,9.18045606445813,7.84,226.463,20.291,8.768,0.886,0.144,0.54,0.02,0.352,0.085,0.299,0.019,0.33,0.008,0.383,0.236,9,0.1322165,8.705,5.332,1.068,0.522263,9.29056054,82.583893,205.161148,191.240936
197,9.075720713938118,9.19,24.847,4.465,1.615,0.803,0.141,0.501,0.391,0.374,0.434,0.453,0.358,0.289,0.583,0.483,0.411,9,0.3008066,8.267,5.396,1.062,0.510984,5.11811981,88.90464,271.869415,168.067261
198,9.148741651280924,1.33,35.961,16.09,2.721,0.657,0.139,0.212,0.053,0.462,0.005,0.048,0.011,0.173,0.018,0.444,0.124,7,0.1831764,9.165,5.328,1.047,0.57725,2.5340191,61.523666,1109.936279,201.126785
199,8.958607314841775,6.95,54.943,27.643,4.315,0.632,0.142,0.055,0.633,0.341,0.386,0.348,0.495,0.337,0.44,0.348,0.302,9,0.23526,8.351,5.671,1.063,0.54071,3.00072122,64.000175,261.284302,195.370224
200,7.016193358021584,1.26,18.197,5.184,3.595,0.675,0.141,0.558,0.398,0.402,0.463,0.236,0.379,0.277,0.533,0.274,0.361,9,0.2981985,7.693,5.261,1.058,0.479236,8.07230625,90.891327,244.479904,165.558365
201,9.148741651280924,5.43,136.579,17.557,3.257,0.868,0.142,0.169,0.457,0.322,0.324,0.376,0.398,0.273,0.304,0.65,0.261,11,0.0623888,8.638,5.776,1.042,0.555494,3.24341902,79.539726,237.59906,159.381699
202,9.187086643357144,2.23,23.983,7.533,1.34,0.73,0.143,0.547,0.374,0.34,0.409,0.316,0.334,0.218,0.625,0.53,0.368,11,0.2795225,8.394,5.605,1.045,0.531391,4.84789855,72.078545,245.941376,166.261795
203,8.978810700930062,4.42,272.47,19.009,4.285,0.921,0.14,0.983,0.309,0.42,0.166,0.354,0.193,0.33,0.199,0.436,0.499,6,0.2153321,8.128,5.161,1.06,0.518607,7.28003326,97.527191,278.264984,201.516556
204,8.886056647693163,7.77,72.131,26.411,2.515,0.714,0.14,0.072,0.491,0.28,0.322,0.217,0.413,0.204,0.454,0.316,0.246,6,0.2393486,8.952,5.466,1.055,0.550666,5.26805335,70.037811,243.762756,210.297424
205,9.136677139879543,2.45,160.728,7.703,3.771,0.933,0.137,0.276,0.386,0.405,0.461,0.305,0.386,0.32,0.438,0.316,0.336,7,0.5143031,8.157,5.023,1.066,0.461552,5.08764138,80.510574,283.389496,216.429398
206,8.943095148663527,6.69,21.374,6.268,1.533,0.733,0.139,0.519,0.525,0.455,0.416,0.471,0.412,0.375,0.447,0.557,0.437,10,0.321885,8.058,6.065,1.133,0.505779,7.84987719,98.390724,246.039978,180.97052
207,9.275724130399212,6.85,155.769,8.241,5.684,0.918,0.138,0.346,0.504,0.344,0.351,0.388,0.387,0.305,0.578,0.381,0.38,7,0.4883915,8.473,6.689,1.138,0.517475,4.85116942,100.01162,269.077759,195.811981
208,9.148741651280924,7.03,16.276,6.712,4.074,0.601,0.133,0.459,0.388,0.342,0.42,0.436,0.348,0.342,0.654,0.386,0.401,8,0.7586911,9.658,6.404,1.091,0.503562,10.8203495,101.504005,345.920624,279.185547
209,9.2518119729938,6.01,40.891,5.897,2.479,0.83,0.136,0.531,0.296,0.357,0.347,0.338,0.302,0.262,0.395,0.544,0.384,10,0.2279023,10.14,6.512,1.109,0.671127,10.7939262,88.387733,333.21048,250.538345
210,9.142667503568733,6.18,220.19,22.856,3.17,0.894,0.136,0.172,0.426,0.271,0.346,0.309,0.395,0.228,0.438,0.582,0.249,7,0.2620016,10.367,7.021,1.069,0.705788,5.19831949,85.014557,283.522125,266.68219
211,9.292429823902063,5.93,21.887,7.764,2.198,0.687,0.142,0.6,0.377,0.361,0.354,0.525,0.353,0.3,0.491,0.538,0.436,8,0.1983624,8.717,5.569,1.057,0.524393,8.78450424,74.991653,242.873398,164.754623
212,9.327902142064282,7.3,179.735,9.24,2.713,0.938,0.142,0.311,0.41,0.528,0.44,0.457,0.392,0.411,0.388,0.502,0.414,5,0.2687266,8.005,5.293,1.074,0.460252,3.28061514,75.093155,248.48114,203.885498
213,9.0268721464003,7.77,154.309,5.854,4.849,0.935,0.135,0.35,0.438,0.371,0.571,0.341,0.492,0.369,0.568,0.328,0.422,11,0.5395802,8.048,6.134,1.077,0.44999,5.8114319,68.488892,311.034912,229.55954
214,9.154901959985745,1.38,51.456,6.959,2.74,0.841,0.134,0.614,0.315,0.415,0.375,0.321,0.337,0.293,0.44,0.463,0.43,8,0.2718127,11.394,6.985,1.061,0.761317,4.83968424,97.433784,278.792786,274.567291
215,9.18045606445813,5.77,444.735,5.209,4.894,0.978,0.141,0.837,0.342,0.51,0.566,0.391,0.386,0.383,0.769,0.402,0.648,8,0.3998877,7.703,4.889,1.049,0.445608,7.25999171,73.500366,235.904709,182.299164
216,9.113509274827518,4.0,272.869,6.744,4.977,0.959,0.136,0.937,0.498,0.361,0.441,0.426,0.419,0.349,0.405,0.403,0.621,10,0.4718173,7.954,5.926,1.099,0.443951,7.74675842,79.342377,291.257904,223.597198
217,9.337242168318426,8.76,160.063,112.522,6.11,0.574,0.138,0.204,0.083,0.408,0.051,0.407,0.077,0.349,0.035,0.72,0.2,12,0.4165711,9.512,6.641,1.138,0.530125,9.6831081,77.654579,311.670532,163.076843
218,9.086186147616283,7.63,342.525,8.387,1.431,0.972,0.139,0.428,0.406,0.384,0.349,0.336,0.344,0.256,0.33,0.563,0.309,4,0.2523855,9.362,5.298,1.058,0.591049,3.37188925,67.011612,239.547653,159.588013
219,9.431798275933003,2.41,12.611,5.517,3.408,0.586,0.139,0.463,0.405,0.425,0.476,0.437,0.406,0.367,0.458,0.249,0.425,7,0.4464874,7.714,5.76,1.104,0.450048,10.4394633,57.510593,268.275085,184.941833
220,9.337242168318426,7.52,271.533,8.757,6.489,0.947,0.137,0.846,0.449,0.349,0.514,0.482,0.402,0.333,0.728,0.399,0.601,12,0.4874621,8.117,6.569,1.117,0.451872,9.53599301,98.148544,264.527161,235.117645
221,9.18045606445813,6.28,240.228,203.824,5.302,0.535,0.136,0.491,0.168,0.399,0.114,0.329,0.13,0.338,0.09,0.428,0.355,6,0.4790677,8.44,5.188,1.056,0.469753,6.95174573,127.314224,275.973999,219.130554
223,9.292429823902063,8.75,145.717,9.445,5.064,0.909,0.132,0.079,0.443,0.429,0.412,0.53,0.403,0.437,0.472,0.447,0.327,9,0.6459323,9.027,6.674,1.066,0.47389,8.22345321,110.714249,303.441345,265.45343
224,9.075720713938118,0.95,23.158,9.159,2.504,0.665,0.133,0.527,0.518,0.47,0.351,0.426,0.415,0.374,0.341,0.729,0.435,8,0.4513575,9.67,6.686,1.044,0.56496,6.75411684,95.040703,291.288177,241.246628
225,8.958607314841775,3.48,271.946,106.924,16.735,0.687,0.137,0.54,0.254,0.432,0.108,0.31,0.182,0.357,0.094,0.406,0.356,9,0.31479,10.088,5.595,1.074,0.575626,5.11766039,92.218994,274.266815,266.935669
226,9.05551732784983,8.52,376.425,169.418,5.987,0.682,0.138,0.399,0.666,0.318,0.644,0.335,0.696,0.281,0.565,0.382,0.482,11,0.2393612,9.988,6.101,1.077,0.61617,9.29653923,82.503319,252.168549,212.449707
227,9.259637310505756,9.19,161.828,6.84,4.455,0.935,0.138,0.147,0.404,0.346,0.327,0.375,0.324,0.294,0.559,0.407,0.289,11,0.33186,8.943,6.133,1.062,0.528318,6.56025265,87.654549,367.452026,246.086884
228,9.187086643357144,9.11,92.716,29.972,2.284,0.742,0.138,0.142,0.53,0.378,0.41,0.465,0.476,0.321,0.562,0.502,0.379,7,0.3415977,9.519,5.671,1.073,0.590302,5.39955528,57.066814,411.060303,266.84375
229,9.236572006437065,4.4,152.003,10.573,5.877,0.902,0.136,0.281,0.445,0.455,0.456,0.286,0.417,0.391,0.431,0.291,0.364,13,0.4430651,9.534,6.096,1.076,0.527711,3.72413612,73.126839,291.527435,239.560242
231,9.00436480540245,8.04,37.405,6.087,1.378,0.834,0.137,0.59,0.432,0.427,0.492,0.433,0.437,0.302,0.667,0.577,0.465,8,0.1878239,9.24,6.163,1.045,0.621229,3.10253592,77.761528,253.569397,226.311066
232,8.962573502059376,7.89,13.327,6.709,4.165,0.551,0.135,0.469,0.399,0.389,0.421,0.392,0.337,0.358,0.697,0.352,0.386,6,0.607219,8.799,6.459,1.074,0.469691,7.40901901,120.460938,297.359833,237.601318
233,9.187086643357144,2.01,12.44,5.386,3.632,0.58,0.136,0.452,0.433,0.482,0.468,0.336,0.412,0.375,0.502,0.32,0.415,7,0.4498867,8.092,5.293,1.059,0.453616,8.29265267,86.731079,273.389343,208.849625
234,9.119186407719209,2.42,36.208,8.875,3.955,0.738,0.135,0.042,0.456,0.412,0.061,0.411,0.431,0.36,0.541,0.616,0.16,7,0.6214366,9.09,5.626,1.098,0.460867,13.1152783,89.864853,267.538788,223.90918
235,9.070581074285707,5.68,283.077,22.068,6.738,0.908,0.135,0.457,0.444,0.434,0.339,0.39,0.383,0.383,0.25,0.369,0.405,8,0.4631058,10.344,6.874,1.056,0.576647,3.24994574,89.32312,389.066589,294.033722
236,9.130768280269024,8.8,22.838,7.032,1.864,0.72,0.14,0.551,0.333,0.33,0.351,0.352,0.336,0.243,0.391,0.55,0.366,11,0.3222944,8.478,5.639,1.063,0.522601,4.98318572,108.595299,281.375183,212.67688
237,9.229147988357855,8.69,74.117,10.072,5.345,0.828,0.139,0.088,0.51,0.393,0.475,0.369,0.454,0.367,0.419,0.475,0.296,8,0.356744,7.9,4.995,1.044,0.459688,5.95242454,77.127884,1146.008179,194.027588
238,9.221848749616356,8.63,509.108,224.296,5.789,0.689,0.136,0.808,0.436,0.418,0.539,0.39,0.497,0.363,0.491,0.386,0.59,8,0.6161295,7.841,5.196,1.035,0.4386,3.40279999,110.592613,295.348846,215.099503
239,9.30102999566398,3.73,226.641,8.381,3.32,0.951,0.141,0.894,0.246,0.436,0.386,0.472,0.214,0.413,0.686,0.369,0.589,11,0.1815446,9.596,5.601,1.058,0.596433,7.39908034,67.840912,284.839996,170.432343
240,8.958607314841775,7.16,28.296,7.554,2.09,0.746,0.136,0.635,0.352,0.331,0.394,0.266,0.364,0.229,0.407,0.422,0.393,10,0.4518268,9.938,5.761,1.041,0.584867,5.03573591,83.652496,299.274414,209.832642
241,9.468521082957745,0.72,89.65,16.101,5.832,0.803,0.14,0.179,0.392,0.31,0.267,0.42,0.335,0.329,0.358,0.406,0.267,9,0.3134125,9.605,6.22,1.069,0.617552,4.96072371,70.527039,195.64859,235.237259
242,9.18045606445813,8.53,20.601,5.701,2.133,0.724,0.147,0.509,0.396,0.399,0.431,0.6,0.366,0.328,0.583,0.484,0.45,8,0.1697502,7.975,5.222,1.09,0.491553,8.89881189,63.230732,321.150299,188.886795
243,9.267606240177033,9.37,31.425,7.094,3.254,0.752,0.143,0.073,0.418,0.456,0.406,0.115,0.368,0.162,0.577,0.23,0.181,9,0.369296,7.97,5.194,1.063,0.491305,5.58039505,70.696838,232.052094,182.52562
245,9.050609993355089,8.4,150.252,126.303,4.648,0.534,0.142,0.168,0.194,0.289,0.024,0.253,0.08,0.268,0.083,0.424,0.132,8,0.2157453,8.747,5.502,1.065,0.514144,1.5753185,76.885483,211.259262,172.093445
246,9.130768280269024,5.51,31.025,4.683,2.352,0.815,0.139,0.55,0.336,0.385,0.48,0.389,0.363,0.287,0.521,0.47,0.424,7,0.3144884,9.123,5.858,1.084,0.573745,8.24078926,83.640701,268.113434,187.008667
247,9.065501548756432,6.29,388.787,231.083,3.435,0.624,0.14,0.479,0.747,0.534,0.33,0.413,0.682,0.421,0.258,0.496,0.389,6,0.4308031,8.207,4.885,1.099,0.44836,7.98186172,76.278214,254.607071,217.204971
248,9.173925197299171,3.46,23.275,4.444,3.231,0.752,0.141,0.609,0.346,0.456,0.529,0.42,0.382,0.354,0.433,0.508,0.456,8,0.1976857,8.729,5.502,1.056,0.513315,7.81279735,67.399033,248.535217,159.916855
249,9.148741651280924,5.85,205.36,6.44,5.343,0.946,0.139,0.531,0.522,0.31,0.332,0.492,0.397,0.218,0.524,0.355,0.524,8,0.2313309,9.563,5.968,1.077,0.533008,4.94544439,85.996422,233.076645,190.822723
250,9.013228265733757,3.5,487.579,176.265,7.532,0.726,0.14,0.599,0.511,0.375,0.561,0.284,0.495,0.326,0.438,0.3,0.532,8,0.285011,8.303,5.863,1.075,0.477319,4.57669613,71.108009,280.359375,202.536575
251,9.18045606445813,9.02,268.818,104.399,4.693,0.711,0.141,0.5,0.199,0.286,0.048,0.283,0.1,0.231,0.071,0.225,0.299,9,0.3142849,8.597,5.364,1.068,0.500249,10.4650946,63.530891,260.271332,191.353424
252,9.366531544420411,6.6,341.62,62.658,5.68,0.833,0.137,0.636,0.12,0.358,0.117,0.404,0.101,0.372,0.125,0.481,0.463,9,0.3167877,9.293,5.739,1.089,0.607339,5.02091551,76.287834,226.805801,163.084885
253,8.271646217978772,4.74,134.212,10.086,2.026,0.917,0.144,0.202,0.412,0.354,0.36,0.303,0.391,0.226,0.425,0.594,0.241,11,0.2420117,7.768,4.963,1.057,0.499839,6.28925524,40.936333,198.974365,161.517746
254,8.931814138253838,7.75,16.616,6.969,2.232,0.644,0.142,0.5,0.407,0.371,0.411,0.393,0.379,0.301,0.36,0.529,0.39,10,0.3302793,8.591,5.163,1.052,0.476989,4.70236752,63.738987,206.505295,203.37973
