mol_id,PKI,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
24,8.769551078621726,9,0.1013246,5.011,3.836,1.105,0.368655,7.11674444,52.970078,287.827576,89.612915
25,7.481486060122112,6,0.0530744,4.879,3.349,1.215,0.39675,10.2975454,38.328266,256.586365,156.09259
27,7.958607314841775,7,0.1258046,5.696,4.017,1.309,0.432214,12.5647359,36.300415,268.607788,78.380386
28,8.031517051446064,7,0.1134425,5.458,3.588,1.182,0.416612,9.50421319,53.432743,1112.910522,123.345375
30,8.229147988357855,10,0.140975,6.123,4.784,1.15,0.508841,10.3794564,40.998264,260.200348,73.250275
31,8.568636235841012,6,0.0687757,5.048,4.32,1.222,0.413976,7.56176029,36.797981,257.568451,55.020363
32,8.022276394711152,7,0.0805057,5.319,4.146,1.275,0.413356,11.1860751,41.329189,285.754089,69.942001
33,7.886056647693163,6,0.0855329,5.612,4.181,1.137,0.392083,7.48340048,16.414257,269.704681,119.103241
34,8.494850021680094,8,0.1516207,5.374,3.941,1.216,0.368356,10.4922436,27.692865,236.519165,102.217331
35,7.045757490560675,6,0.043055,4.838,3.093,1.242,0.312029,10.6741124,47.590153,240.454041,62.501358
36,8.585026652029182,8,0.0696537,5.77,4.418,1.192,0.419297,9.68358942,45.52829,248.373428,69.953972
37,8.214670164989233,8,0.0736768,5.412,3.916,1.201,0.391358,10.5077201,29.56012,250.371216,61.427269
38,8.346787486224656,9,0.1056906,5.491,4.45,1.12,0.415852,6.78216726,42.054989,241.525803,48.220398
39,8.823908740944319,9,0.1486062,5.893,4.579,1.127,0.425578,5.6322734,67.481674,267.056488,86.211578
40,8.698970004336019,6,0.0478565,4.837,3.315,1.239,0.304294,10.3343487,41.852879,278.123138,72.942879
41,6.823908740944319,4,0.0533558,4.68,3.315,1.164,0.304838,9.26694335,27.276043,224.656296,85.443703
42,8.55284196865778,5,0.0248811,4.585,3.33,1.137,0.305627,8.39960783,47.178265,239.918488,82.511742
43,7.744727494896693,5,0.0405288,4.73,3.194,1.142,0.300937,8.70610962,35.956535,277.654358,68.465469
44,8.886056647693163,6,0.0723747,4.528,2.529,1.173,0.304673,9.37902702,26.14241,248.2005,70.312263
45,9.045757490560677,8,0.083451,5.17,4.203,1.087,0.385715,6.59458121,26.366982,224.07196,117.381577
46,8.886056647693163,7,0.165026,5.807,3.315,1.171,0.439116,9.43964704,49.047073,271.947205,147.805084
47,8.0,6,0.0825903,4.381,3.212,1.147,0.304966,7.79520686,29.314938,260.844543,80.896774
49,9.221848749616356,9,0.1697608,5.404,3.919,1.13,0.391201,5.00016514,24.285034,341.425385,90.50415
50,8.522878745280337,5,0.1007989,5.647,3.334,1.082,0.365555,4.47990254,84.594376,284.20166,85.985565
51,8.481486060122112,7,0.112245,5.774,3.675,1.133,0.351071,9.79885082,52.1842,306.468567,86.824371
52,8.275724130399212,7,0.1305853,5.665,3.7,1.145,0.370494,12.465345,37.894875,236.076004,110.587692
53,8.67778070526608,7,0.1473863,6.094,3.911,1.161,0.406339,3.93753303,25.771957,250.618622,64.266541
54,8.585026652029182,8,0.0669855,5.909,3.753,1.133,0.378486,3.97438613,60.4076,266.36734,64.176514
55,8.585026652029182,7,0.1551768,5.648,3.572,1.266,0.374892,9.11862511,40.038086,253.351166,59.445953
56,8.0,6,0.0389725,5.269,3.436,1.14,0.368251,6.51157489,36.036991,244.594604,68.474007
57,7.552841968657781,7,0.1370635,5.913,4.21,1.17,0.373368,10.618725,46.88308,277.931274,155.951462
58,7.997833938243493,10,0.1678104,5.424,4.279,1.112,0.343257,7.8122171,50.21418,255.504059,56.44342
59,8.3767507096021,7,0.0957151,5.729,4.642,1.118,0.382387,4.35069352,43.022377,267.069275,98.205673
60,8.301029995663981,8,0.0991702,6.293,4.35,1.077,0.417357,6.30163799,69.719742,262.72522,167.015717
61,7.920818753952375,7,0.1302819,5.649,4.054,1.099,0.407671,7.89673156,49.408314,287.241241,116.81414
62,8.769551078621726,10,0.1070363,6.791,5.687,1.127,0.459798,6.57671599,48.243645,280.98291,131.985474
63,8.431798275933005,7,0.250616,6.647,5.282,1.157,0.429771,4.91772702,56.076187,291.451477,127.624374
64,8.267606240177031,9,0.2147247,7.401,5.392,1.09,0.427233,9.55858754,49.247295,349.609406,154.241348
65,8.136677139879543,10,0.1788641,6.183,5.313,1.097,0.407324,6.51299607,56.019455,283.55722,126.237709
66,8.075720713938118,8,0.1153728,7.146,5.41,1.054,0.454408,4.76752073,50.721283,242.360382,187.840454
67,7.795880017344075,8,0.2251639,5.587,4.568,1.112,0.391306,9.01951885,59.478981,243.564453,134.633881
68,7.886056647693163,9,0.1182152,6.791,5.707,1.092,0.466338,7.0429603,46.705894,269.227509,114.03157
70,8.031517051446064,8,0.1033042,6.933,5.331,1.039,0.443052,2.68837038,60.809143,233.835968,125.606964
76,8.040958607678906,8,0.1172351,5.892,4.374,1.14,0.391633,9.8616847,42.98769,285.701843,116.530113
78,8.337242168318426,7,0.1087969,5.76,3.93,1.093,0.391666,4.1971619,25.524954,287.36908,90.415108
79,7.0762380391713,5,0.2453157,6.246,2.878,1.171,0.434629,12.1533092,43.856609,957.532654,92.950676
80,9.522878745280336,11,0.100452,5.963,4.086,1.097,0.402431,4.88621481,38.95462,242.803436,108.81514
81,10.0,6,0.1171139,5.691,4.12,1.167,0.369323,11.4312033,49.269619,226.546555,99.173096
82,8.958607314841775,9,0.1915742,6.069,4.188,1.121,0.407095,11.3289151,78.936348,312.275391,118.430145
83,8.309803919971486,7,0.1028066,5.363,3.994,1.166,0.35869,10.9335629,31.229889,230.324188,107.982567
85,7.508638306165727,9,0.046058,4.873,3.659,1.166,0.32567,8.3636882,35.897339,231.132828,100.114342
86,7.366531544420414,10,0.0647836,5.905,4.071,1.295,0.421088,11.2394294,63.787659,326.029541,97.499069
87,8.2839966563652,7,0.0992176,5.646,4.552,1.24,0.363872,12.9565595,35.893326,253.3629,143.943741
88,8.698970004336019,9,0.0461522,6.021,3.779,1.205,0.337753,10.4949788,58.068047,287.612976,193.315414
89,8.468521082957745,8,0.0498565,5.733,4.872,1.11,0.402787,5.76675663,35.865822,285.644867,126.619659
90,8.585026652029182,8,0.1514265,5.795,3.508,1.133,0.389764,10.5233428,43.12001,257.288971,142.246826
91,7.886056647693163,6,0.0917171,5.455,2.923,1.146,0.324391,8.83007803,29.885954,277.40451,97.693024
92,8.455931955649724,8,0.076646,4.861,3.16,1.134,0.333776,7.19985521,21.648336,221.334732,51.582382
93,8.958607314841775,10,0.0448594,4.527,2.788,1.167,0.316111,11.2939045,22.196295,250.079193,69.940483
94,7.602059991327962,5,0.2754443,5.494,3.212,1.203,0.337383,10.6687545,50.151398,295.663971,95.924484
95,6.127843727251707,7,0.026482,4.644,3.657,1.245,0.322231,10.3095529,45.023975,245.407806,48.395718
96,6.6777807052660805,7,0.0193561,4.32,3.383,1.24,0.301668,9.90806442,40.454079,266.871826,50.828289
97,6.806875401645538,10,0.0443553,5.098,4.238,1.231,0.396493,11.6469743,37.795662,294.49234,115.413925
98,6.91721462968355,9,0.0556825,5.674,4.056,1.318,0.436584,12.0350436,44.048504,297.899994,146.955322
99,6.920818753952375,8,0.1235183,5.995,4.283,1.324,0.477964,13.2417254,70.559143,308.268127,63.380653
100,7.67778070526608,8,0.0299661,4.631,3.349,1.25,0.319285,10.0229683,49.230202,248.811386,50.380245
101,7.795880017344075,13,0.0465196,5.298,4.135,1.133,0.425842,10.713458,42.084808,245.848511,167.672745
102,7.920818753952375,8,0.0926395,5.154,3.942,1.269,0.393228,13.0731662,40.090324,290.777557,104.073532
103,7.920818753952375,11,0.1046675,5.866,4.385,1.19,0.411369,9.49821684,49.819374,280.916962,69.041824
104,7.920818753952375,10,0.0870889,4.665,3.704,1.221,0.3191,8.81105652,42.936069,213.323547,94.225937
105,8.070581074285707,8,0.1311614,5.577,3.315,1.196,0.429177,10.2246337,37.910698,289.486115,96.34343
106,8.102372908709558,12,0.1027981,5.392,4.156,1.137,0.382554,6.26054835,41.317215,296.71759,103.231361
107,8.207608310501746,8,0.0969045,5.093,4.035,1.364,0.38185,16.2127146,49.844193,268.807312,86.252831
109,8.327902142064282,6,0.1350589,5.573,3.88,1.381,0.418855,15.0288621,42.098194,276.606812,53.297283
110,8.619788758288394,10,0.3038366,5.578,4.043,1.284,0.366936,11.5545792,57.917274,311.631317,93.791519
113,5.337242168318426,4,0.1001362,4.649,2.207,1.083,0.373223,6.06903416,32.91843,41.667038,52.849422
114,5.508638306165727,4,0.0780631,4.337,2.41,1.112,0.324878,7.24591252,37.78735,45.623844,87.205765
115,5.537602002101044,6,0.2180213,5.611,2.912,1.177,0.405595,10.8475746,48.562538,48.108814,64.285515
116,5.585026652029182,6,0.1079621,5.94,3.381,1.137,0.425433,6.50645918,35.576244,71.307861,58.986336
117,5.619788758288394,5,0.0557412,5.799,2.979,1.166,0.43,11.8044851,42.625141,67.659744,45.597721
118,5.657577319177793,5,0.0676202,4.747,2.41,1.115,0.323723,7.78551277,43.006401,30.954401,71.144615
119,5.6777807052660805,2,0.1247124,5.046,2.24,1.078,0.355493,6.37179147,41.282188,26.69619,36.743568
120,5.698970004336019,4,0.1721937,5.077,2.173,1.052,0.370795,4.85351058,47.585632,31.169537,54.302589
121,5.769551078621726,6,0.1117761,4.41,2.823,1.131,0.326369,8.33883946,30.042212,53.020153,42.112492
122,5.769551078621726,4,0.0170057,4.308,2.24,1.129,0.330121,7.55649341,22.756737,39.552574,28.50433
123,5.823908740944319,8,0.2436559,6.271,2.711,1.151,0.411389,6.36997642,32.99308,208.219803,184.888657
124,5.958607314841775,5,0.1662567,4.929,2.549,1.1,0.339534,4.17592375,45.679176,55.0425,95.620461
125,6.0,9,0.2116065,6.493,3.437,1.123,0.451849,4.57170623,63.021233,107.720261,72.196678
126,6.0,5,0.1336071,5.985,3.061,1.079,0.430854,8.13673731,43.251827,86.259384,72.795464
127,6.309803919971486,7,0.1530221,5.806,3.336,1.101,0.445341,7.78195139,71.589607,46.217731,84.379982
128,6.366531544420414,6,0.1522978,6.367,3.152,1.123,0.439662,10.1436993,32.323013,58.716221,85.036713
129,6.443697499232712,5,0.1292605,7.055,3.302,1.124,0.487098,6.48103235,53.333126,104.288353,107.549774
130,6.698970004336019,6,0.1663796,5.923,3.369,1.132,0.438162,10.0081501,67.48494,69.516495,108.412689
131,7.0,6,0.0946324,4.699,2.602,1.095,0.341909,6.83388401,28.970367,43.002777,60.904285
132,5.455931955649724,6,0.1129679,4.541,2.792,1.322,0.315938,12.545571,61.336544,110.481377,69.027428
133,5.494850021680094,11,0.0892079,4.913,3.656,1.345,0.344828,13.4483822,63.073948,138.280289,62.022949
134,5.552841968657781,7,0.0543486,4.383,2.879,1.412,0.313651,14.6296199,49.154602,57.220173,96.290962
135,5.920818753952375,6,0.1195868,4.839,3.187,1.5,0.331639,15.8988491,43.859951,96.525536,74.087578
136,6.049148541111453,8,0.0407456,4.899,3.253,1.41,0.351006,14.0150762,58.344345,49.427135,56.572815
137,6.142667503568731,6,0.0832578,4.699,2.894,1.435,0.36155,14.9014266,50.250378,65.282639,37.580162
138,6.1487416512809245,7,0.0884166,4.666,2.927,1.452,0.332055,14.5536786,36.4715,74.907242,38.588837
139,6.179798540514359,7,0.0969537,4.738,3.32,1.541,0.349796,16.6166565,52.709782,55.282497,65.018402
140,6.191114132640188,6,0.121454,4.933,2.86,1.421,0.37666,13.881667,56.631798,100.433281,74.832466
141,6.214670164989233,8,0.0314515,4.499,3.063,1.436,0.392622,14.9083142,72.827583,43.849892,41.971363
142,6.343901797987168,8,0.0779374,4.638,3.356,1.537,0.336245,15.985204,41.421288,82.202957,75.709641
144,6.38933983691012,9,0.0737901,4.851,3.287,1.462,0.331417,12.7150479,30.534006,91.056175,101.811272
145,6.400116927926312,8,0.0551019,4.596,2.996,1.442,0.359426,15.1159908,66.62677,70.945656,61.208862
147,6.504455662453552,6,0.0737666,4.824,2.724,1.432,0.349367,14.7353458,45.072407,148.970596,45.512131
148,6.552841968657781,12,0.1559593,5.709,4.481,1.309,0.370769,14.9858792,88.47551,109.146309,71.7808
149,6.628932137728263,8,0.0217233,4.316,2.86,1.45,0.324872,15.2690112,62.882095,66.961952,42.242477
150,6.82102305270683,4,0.1304943,5.395,2.825,1.412,0.419387,13.622977,36.191711,109.281364,41.869553
151,6.920818753952375,8,0.0934402,4.462,2.655,1.435,0.309881,13.9876087,58.350311,239.242188,87.999672
152,7.008773924307505,5,0.0365374,4.416,2.723,1.479,0.29847,14.1625191,36.420818,69.590324,55.840389
153,7.1249387366083,5,0.0712198,4.5,2.825,1.448,0.327216,15.1559561,39.488228,73.727028,53.11945
155,8.337242168318426,10,0.0700359,4.988,3.851,1.277,0.344132,12.0295217,86.330078,98.210304,83.344711
156,8.522878745280337,9,0.1987312,5.611,3.542,1.364,0.359296,12.685969,55.927807,150.013245,62.34005
158,8.130768280269024,7,0.2440911,5.979,3.714,1.102,0.370548,6.32541486,40.526546,69.335342,91.58419
159,6.110698297493689,10,0.1376392,5.849,3.434,1.041,0.403591,2.60217507,50.011204,148.744553,99.070625
160,6.958607314841775,2,0.2516043,6.105,3.303,1.076,0.387854,3.7323017,36.550148,133.644394,72.604919
161,7.33161408331,3,0.1591422,6.397,3.795,1.027,0.458002,4.25091813,49.503738,104.822372,209.481583
162,8.537602002101044,5,0.2011672,6.047,3.75,1.039,0.41882,8.98959635,67.765846,162.60762,73.32618
163,8.318758762624412,9,0.1364494,5.682,5.075,1.086,0.40574,9.53703012,53.669365,156.193832,79.188972
164,8.823908740944319,3,0.2573843,7.691,4.298,1.031,0.466648,4.1528093,92.912918,175.210709,106.56842
165,7.066006836168758,7,0.1644099,6.507,4.109,1.081,0.42742,3.51218635,42.879227,218.477478,116.305252
166,7.335358024443875,5,0.226262,6.017,3.233,1.074,0.360943,8.85834272,42.005074,67.390419,93.721817
167,9.30102999566398,8,0.2404736,8.278,4.711,1.07,0.455195,7.79888438,56.548569,193.702606,147.655655
168,7.542118103266008,5,0.211759,6.631,3.593,1.051,0.47573,3.95065786,60.287468,135.409012,172.965118
169,7.394694953858891,6,0.2191823,5.858,4.228,1.113,0.38973,8.46697768,58.340405,116.213951,91.023232
170,7.52432881167557,5,0.2357516,5.354,3.611,1.104,0.358022,8.09206909,49.190693,84.271286,98.457054
171,6.882728704344236,3,0.0646733,5.408,3.166,1.15,0.344382,9.03496501,51.627182,92.72831,104.030045
172,8.67778070526608,7,0.0619213,6.472,4.851,1.142,0.408432,5.76214675,76.364143,171.758423,96.959381
173,9.154901959985745,7,0.2480664,6.31,3.689,1.118,0.403208,7.73372765,68.622025,208.358963,71.508682
174,7.920818753952375,8,0.2843662,7.229,4.884,1.123,0.453116,12.3441426,83.757339,183.893738,89.250923
175,5.920818753952375,2,0.15039,5.445,3.233,1.07,0.391708,6.00129183,71.025505,66.236389,66.93029
176,6.815308569182402,4,0.1587268,5.583,3.302,1.098,0.359179,7.14728664,53.294144,60.126827,75.53212
177,8.638272163982407,4,0.2386621,6.82,4.661,1.058,0.443836,4.56429953,85.662094,216.256866,124.200813
178,8.795880017344075,9,0.1917254,7.263,4.791,1.076,0.450231,4.67523172,72.95414,161.617249,103.809631
179,7.546681659952962,4,0.2787886,5.66,3.838,1.073,0.40217,7.63559134,73.775078,145.986511,53.462841
180,8.356547323513812,8,0.1512271,6.769,4.269,1.073,0.42669,4.90991223,53.803852,162.778519,95.830803
181,7.75448733218585,6,0.2152019,6.103,3.442,1.061,0.385184,5.41900844,51.094635,98.209717,87.340759
182,7.07727454200674,4,0.2103836,5.488,3.166,1.123,0.373918,7.545876,55.653851,73.734222,78.492516
183,8.42021640338319,11,0.3218788,8.047,4.673,1.031,0.467551,8.458541,89.030479,198.540588,153.025345
184,8.55284196865778,7,0.1984317,5.456,3.713,1.082,0.383621,4.06965752,53.70319,133.23468,82.865776
185,7.443697499232712,7,0.1633849,6.383,3.436,1.021,0.50871,4.00302381,58.388836,71.402565,115.603302
186,9.154901959985745,10,0.26687,7.34,4.409,1.056,0.4754,6.06526114,71.818146,201.420258,141.623489
187,8.3767507096021,8,0.1266677,7.189,6.157,1.111,0.458376,7.7658731,103.64624,180.649246,140.660873
188,7.454692883534176,2,0.0458907,6.286,3.201,1.117,0.3765,8.13098604,75.856567,105.39357,76.750977
190,7.818156412055227,9,0.1188507,6.187,3.845,1.141,0.380315,7.00144866,81.125885,186.463181,89.090401
191,9.0,7,0.2157845,7.571,5.094,1.071,0.475337,9.698027,68.794441,176.3582,148.258224
192,6.764471553092451,7,0.1971416,6.73,4.583,1.133,0.467684,8.08421635,62.797043,127.2696,141.115158
194,9.142667503568733,8,0.308889,7.239,4.421,1.056,0.433748,4.86258466,70.19487,236.257156,141.021057
195,9.102372908709558,8,0.2769026,8.153,5.293,1.083,0.463834,4.37119533,65.308884,238.896042,200.933884
196,9.18045606445813,8,0.2074818,8.185,5.397,1.064,0.500981,4.38198561,104.182678,226.613251,220.484146
197,9.075720713938118,9,0.3763342,8.22,5.397,1.06,0.485862,6.4005478,82.78714,274.614716,183.245453
198,9.148741651280924,5,0.3398521,8.177,5.228,1.071,0.449004,4.81655732,84.533539,1147.484985,204.787506
199,8.958607314841775,6,0.2275682,8.427,5.605,1.063,0.521493,3.36560824,82.947281,244.90831,192.747528
200,7.016193358021584,7,0.4105305,8.624,5.126,1.088,0.49717,12.5638677,86.368065,244.572098,190.445175
201,9.148741651280924,6,0.3294351,7.467,4.994,1.043,0.426037,6.25612481,91.241081,248.40834,152.977188
202,9.187086643357144,8,0.2370249,8.377,5.435,1.055,0.520633,6.1767199,88.542519,229.064255,189.370224
203,8.978810700930062,10,0.3875601,8.071,5.262,1.054,0.449636,3.94537446,66.892952,284.679718,190.426773
204,8.886056647693163,7,0.2513421,8.915,5.16,1.057,0.560149,4.896665,124.509583,282.058899,194.03891
205,9.136677139879543,9,0.2368741,10.124,5.196,1.05,0.65156,2.35452666,74.895744,248.980164,208.280136
206,8.943095148663527,9,0.2467791,9.013,6.163,1.13,0.547548,9.13846493,66.921143,275.026917,226.605896
207,9.275724130399212,10,0.4674249,8.542,6.114,1.137,0.46158,10.1885265,77.102585,287.267914,195.577393
208,9.148741651280924,7,0.7278858,8.975,6.161,1.091,0.520619,10.2554908,111.307343,329.861603,244.046051
209,9.2518119729938,10,0.4285689,10.503,6.612,1.108,0.579407,15.3738821,74.204849,309.314697,234.482468
210,9.142667503568733,8,0.3245103,9.814,6.682,1.068,0.647084,7.60401906,118.93869,337.496948,281.641479
211,9.292429823902063,7,0.2837092,7.642,5.362,1.058,0.480927,4.51643209,57.603916,244.637894,192.338181
212,9.327902142064282,9,0.2709674,8.495,5.362,1.075,0.510291,3.79766763,61.924023,278.828217,194.691467
213,9.0268721464003,12,0.4353253,8.848,6.17,1.078,0.503353,7.49621659,81.301529,326.323242,224.517639
214,9.154901959985745,6,0.516077,9.805,6.639,1.065,0.505977,9.12983842,83.634651,262.821838,242.866669
215,9.18045606445813,7,0.4023121,8.288,5.328,1.052,0.46743,7.98700584,109.500618,248.632111,177.966858
216,9.113509274827518,10,0.4604947,8.369,6.231,1.096,0.473763,8.32343006,69.220352,301.746826,217.08876
217,9.337242168318426,14,0.2885585,8.955,6.869,1.136,0.579832,7.28710638,54.755974,246.633423,188.342682
218,9.086186147616283,7,0.2901241,9.18,5.328,1.058,0.525262,7.43610533,90.366707,241.464386,207.553009
219,9.431798275933003,11,0.3413293,9.257,6.824,1.112,0.601544,6.4993249,83.638199,293.312866,206.048782
220,9.337242168318426,10,0.4969978,8.29,5.962,1.108,0.449304,12.5399806,97.331238,267.716278,229.647339
221,9.18045606445813,6,0.4876151,8.038,5.224,1.056,0.459068,4.46661643,103.726471,301.688812,282.464142
223,9.292429823902063,11,0.6081517,9.447,6.8,1.071,0.494723,8.22680324,102.544785,334.124298,260.235687
224,9.075720713938118,6,0.6276914,8.394,5.871,1.073,0.457668,10.0237426,74.648834,285.637939,281.358795
225,8.958607314841775,8,0.2004207,9.655,5.962,1.085,0.550145,4.51243603,95.432953,310.504333,246.893188
226,9.05551732784983,7,0.4373223,9.044,5.657,1.068,0.506732,6.84344849,85.887146,298.65799,237.18988
227,9.259637310505756,10,0.2807862,8.969,6.132,1.064,0.570625,3.89745504,96.141937,354.974823,284.949402
228,9.187086643357144,5,0.3272837,9.724,5.193,1.07,0.577473,4.21401778,70.243492,434.515106,322.588226
229,9.236572006437065,7,0.2561415,9.28,5.791,1.081,0.58951,3.11482753,90.816452,292.5271,213.487183
231,9.00436480540245,10,0.3770742,9.593,6.061,1.043,0.592719,5.51983153,102.422134,290.842834,207.611008
232,8.962573502059376,7,0.6395462,8.679,6.289,1.069,0.460712,9.02579278,136.599777,275.064758,234.920898
233,9.187086643357144,5,0.4690336,7.732,5.363,1.077,0.44641,8.00989942,62.598999,265.698181,232.188309
234,9.119186407719209,7,0.6465787,8.401,6.372,1.097,0.469018,9.84505764,121.587448,282.263,201.134964
235,9.070581074285707,8,0.3802247,10.05,6.502,1.053,0.579518,5.60995622,73.647324,323.495148,286.609924
236,9.130768280269024,9,0.291753,8.394,5.228,1.063,0.456592,7.29123571,109.387886,271.544159,190.278915
237,9.229147988357855,8,0.402504,7.682,5.841,1.043,0.442107,6.84334842,108.209732,1123.123291,187.734406
238,9.221848749616356,9,0.5738978,8.064,5.23,1.037,0.451609,3.85831236,86.469444,314.831512,253.530106
239,9.30102999566398,6,0.4072036,7.811,4.587,1.065,0.48748,8.96616798,80.986526,272.182556,187.973297
240,8.958607314841775,7,0.4637833,9.729,6.167,1.041,0.566579,2.62890194,86.755623,237.144409,219.952637
241,9.468521082957745,9,0.2506371,9.084,6.356,1.07,0.568513,4.12744734,87.112236,247.903137,205.864517
242,9.18045606445813,4,0.1094044,7.997,5.5,1.093,0.521555,3.5680936,121.082146,370.295044,229.880432
243,9.267606240177033,7,0.318621,8.37,5.09,1.06,0.495895,5.3831736,87.133781,227.666641,176.007599
245,9.050609993355089,10,0.174567,8.806,5.264,1.065,0.517762,5.71951152,120.826286,232.750488,184.32132
246,9.130768280269024,8,0.2697794,9.355,6.228,1.087,0.573742,6.53024889,69.966774,254.58989,214.178253
247,9.065501548756432,9,0.4045921,8.391,5.262,1.098,0.444542,7.88939164,60.930252,250.847351,213.437805
248,9.173925197299171,8,0.3429743,8.313,5.77,1.062,0.493301,6.94857862,82.093391,225.042496,164.061951
249,9.148741651280924,12,0.3876648,9.413,5.833,1.074,0.483367,6.45752349,52.852356,215.233429,146.950699
250,9.013228265733757,6,0.3083642,8.695,5.797,1.074,0.50615,9.12486958,119.161873,282.924561,188.201553
251,9.18045606445813,10,0.3424975,8.985,5.638,1.069,0.507821,5.0377586,78.993011,250.386139,189.195526
252,9.366531544420411,7,0.2996694,9.615,5.601,1.088,0.549483,6.55685994,113.726791,274.861938,150.76564
253,8.271646217978772,8,0.2015282,7.908,4.959,1.061,0.475014,5.74861001,91.485168,263.584778,137.270126
254,8.931814138253838,7,0.2759995,8.439,4.995,1.051,0.464756,7.16378686,85.654449,284.601379,187.720306
255,8.97061622231479,9,0.2673357,7.905,5.261,1.07,0.506589,4.34468606,51.504532,247.019775,163.460724
256,9.040958607678906,10,0.2353971,8.882,5.364,1.081,0.538108,9.81478175,93.268295,377.086884,316.608063
257,9.065501548756432,6,0.2747302,10.111,5.567,1.097,0.643687,8.92231563,89.011436,276.193909,219.749527
258,9.142667503568733,9,0.492759,7.636,5.974,1.1,0.450188,8.25407118,79.549393,269.002258,174.500473
260,8.76447155309245,8,0.5981515,8.786,5.867,1.107,0.469222,5.67641519,73.146263,317.846741,215.468338
261,9.05551732784983,14,0.4029729,9.962,5.226,1.079,0.610782,8.14128114,93.638649,221.55246,190.746445
262,9.022276394711152,13,0.5322778,9.163,6.298,1.066,0.503148,9.4826414,97.160721,282.609009,202.119934
263,9.1249387366083,10,0.2402587,10.483,6.064,1.082,0.694562,7.14069139,131.608398,251.050476,180.826965
264,9.036212172654444,7,0.3030037,10.204,5.059,1.065,0.660429,12.4652063,80.538696,241.688049,257.932678
265,8.892790030352131,8,0.2634617,9.9,5.53,1.062,0.712611,7.459778,101.10968,237.330032,226.813507
266,8.920818753952375,9,0.3219763,10.168,5.33,1.08,0.664702,8.83778676,98.001076,263.466644,236.904068
267,9.096910013008056,9,0.5916818,8.103,6.026,1.063,0.448428,10.2715959,90.237312,220.713577,262.130615
268,9.200659450546418,9,0.3760443,8.996,5.826,1.071,0.553359,6.47523783,122.827469,354.606934,254.828217
269,8.935542010773082,10,0.2377898,10.275,5.396,1.063,0.714458,5.62017692,72.854088,217.388016,218.249741
270,9.102372908709558,8,0.3634228,9.575,5.329,1.096,0.568059,8.88816458,114.668427,244.701538,237.854034
271,9.397940008672036,9,0.5068026,7.29,5.294,1.076,0.434832,8.42245582,78.182167,248.031952,213.766769
272,9.075720713938118,9,0.5736142,8.111,5.656,1.114,0.4453,11.1049869,153.762878,294.385864,256.30658
273,9.173925197299171,9,0.5843519,8.649,5.431,1.116,0.499305,9.70900071,79.891594,296.660492,201.141342
274,9.207608310501746,9,0.3002927,9.842,5.125,1.112,0.638017,5.46603595,113.099548,248.83197,248.89679
275,8.400116927926312,6,0.532896,8.865,5.023,1.063,0.495286,10.7368236,81.461845,240.290985,286.084381
