mol_id,PKI,conformations (ns),0,1,2,3,5,8,9,10,20,21,31,32,75,76,100,101,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
40,8.698970004336019,8.16,296.706,81.175,3.614,0.778,0.164,0.91,0.151,0.434,0.196,0.27,0.175,0.345,0.039,0.278,0.498,0.479,5,0.0457462,4.623,3.452,1.23,0.300946,9.57512731,24.089348,235.78685,57.060753
41,6.823908740944319,3.03,7.176,3.764,0.748,0.614,0.162,0.528,0.446,0.269,0.239,0.061,0.3,0.111,0.389,0.123,0.414,0.263,6,0.0197883,4.559,3.212,1.15,0.309967,9.40489,38.381084,205.074173,67.610184
42,8.55284196865778,4.68,7.16,3.754,0.618,0.621,0.163,0.542,0.472,0.252,0.237,0.079,0.309,0.114,0.392,0.138,0.422,0.268,7,0.0220105,4.312,3.058,1.136,0.309085,8.71949448,23.559153,200.320099,74.709183
43,7.744727494896693,9.16,5.942,4.187,0.934,0.537,0.163,0.518,0.417,0.299,0.215,0.052,0.269,0.122,0.334,0.113,0.411,0.246,7,0.0454515,4.586,3.296,1.142,0.300858,8.21506637,39.575436,211.291428,63.494213
44,8.886056647693163,1.45,236.293,6.354,2.924,0.962,0.161,0.637,0.458,0.455,0.32,0.271,0.35,0.319,0.359,0.477,0.517,0.386,4,0.1422035,4.714,2.426,1.145,0.308356,9.78164941,21.848347,245.616974,54.779491
45,9.045757490560677,5.82,10.855,3.634,0.85,0.708,0.156,0.449,0.327,0.296,0.174,0.054,0.215,0.121,0.319,0.135,0.357,0.285,8,0.0965717,5.503,4.272,1.087,0.395684,6.69526082,30.344191,249.578308,108.163025
46,8.886056647693163,1.96,48.055,12.578,0.834,0.782,0.151,0.058,0.434,0.328,0.005,0.091,0.091,0.16,0.216,0.18,0.273,0.045,6,0.132691,6.132,3.383,1.161,0.441268,9.64110744,40.231796,244.075256,131.936401
47,8.0,4.53,251.313,5.199,0.916,0.976,0.162,0.664,0.509,0.297,0.469,0.075,0.452,0.139,0.431,0.148,0.49,0.378,7,0.0675657,4.525,3.247,1.143,0.305933,8.05548813,19.065592,238.633957,62.117958
49,9.221848749616356,2.68,11.288,5.416,0.888,0.642,0.151,0.413,0.467,0.298,0.313,0.099,0.397,0.152,0.465,0.142,0.393,0.299,5,0.1356449,5.994,4.155,1.13,0.408311,6.43500547,36.884666,332.67511,69.172737
50,8.522878745280337,0.47,8.609,6.019,0.947,0.553,0.154,0.374,0.486,0.381,0.311,0.096,0.405,0.178,0.444,0.202,0.413,0.265,6,0.0875477,5.542,3.573,1.056,0.36242,4.33207877,35.606304,238.076172,120.357513
51,8.481486060122112,2.53,6.855,6.145,1.622,0.469,0.152,0.403,0.439,0.472,0.312,0.224,0.376,0.301,0.357,0.255,0.438,0.317,8,0.1622009,5.657,3.539,1.129,0.350787,8.08564928,69.243652,246.726013,109.703926
52,8.275724130399212,7.82,111.28,7.957,2.692,0.913,0.156,0.157,0.444,0.495,0.226,0.323,0.307,0.392,0.369,0.488,0.365,0.315,7,0.127837,5.226,3.734,1.145,0.348409,12.9743645,29.979654,227.593658,87.249298
53,8.67778070526608,7.88,65.278,7.001,1.729,0.882,0.152,0.116,0.419,0.339,0.585,0.155,0.452,0.228,0.553,0.21,0.291,0.264,9,0.1413793,6.275,3.763,1.17,0.407584,6.14098587,42.954155,255.403122,83.424683
54,8.585026652029182,7.97,24.375,5.107,2.484,0.763,0.154,0.045,0.435,0.375,0.207,0.003,0.349,0.046,0.441,0.091,0.285,0.075,5,0.0403491,5.402,3.787,1.126,0.365646,2.71110491,29.994308,260.05777,61.932976
55,8.585026652029182,9.05,9.232,5.677,1.54,0.561,0.153,0.436,0.425,0.496,0.351,0.126,0.383,0.244,0.466,0.285,0.452,0.292,7,0.1460897,5.757,3.471,1.259,0.3776,11.6801366,24.250187,223.029587,56.537712
56,8.0,4.29,8.337,4.222,1.217,0.605,0.155,0.46,0.54,0.383,0.367,0.082,0.426,0.17,0.522,0.182,0.461,0.311,9,0.1308274,5.31,3.3,1.133,0.347876,9.26399556,20.039272,237.770782,49.163887
57,7.552841968657781,4.1,50.135,5.814,1.001,0.88,0.155,0.066,0.503,0.407,0.233,0.095,0.335,0.186,0.328,0.202,0.325,0.112,6,0.07067,5.401,4.002,1.164,0.368061,6.1134858,38.789497,271.132324,125.0923
58,7.997833938243493,3.42,9.013,5.002,0.904,0.604,0.156,0.424,0.426,0.31,0.319,0.184,0.356,0.199,0.429,0.165,0.387,0.319,8,0.1194759,5.456,4.513,1.135,0.369954,3.29919691,31.111958,254.039368,60.678253
59,8.3767507096021,9.39,7.697,5.609,1.318,0.526,0.153,0.422,0.433,0.442,0.336,0.21,0.391,0.269,0.387,0.21,0.432,0.307,11,0.1616852,5.666,4.233,1.118,0.353418,7.93183458,44.721344,257.318817,80.991882
60,8.301029995663981,7.05,216.886,7.806,1.468,0.959,0.151,0.316,0.339,0.405,0.168,0.354,0.233,0.292,0.172,0.746,0.353,0.274,8,0.1349021,6.181,4.193,1.077,0.413077,4.59546463,57.77512,304.975861,135.838989
61,7.920818753952375,0.75,100.053,7.525,2.608,0.908,0.151,0.106,0.429,0.422,0.368,0.143,0.399,0.24,0.346,0.207,0.319,0.307,5,0.1051244,6.058,4.086,1.106,0.419025,5.78990688,51.303818,254.520279,99.456268
62,8.769551078621726,7.1,270.699,12.287,2.204,0.949,0.148,0.454,0.465,0.319,0.544,0.204,0.434,0.219,0.297,0.245,0.412,0.416,12,0.107057,6.783,5.989,1.128,0.474055,10.5397216,29.623241,313.780457,124.373734
63,8.431798275933005,2.6,12.466,6.419,1.354,0.616,0.149,0.465,0.389,0.423,0.399,0.085,0.377,0.187,0.492,0.235,0.426,0.329,10,0.2556102,6.625,5.283,1.181,0.44633,8.5803276,42.202042,283.715851,100.629387
64,8.267606240177031,7.58,76.882,10.423,3.08,0.851,0.145,0.088,0.456,0.304,0.439,0.315,0.423,0.384,0.381,0.32,0.283,0.282,10,0.2303666,7.046,5.219,1.096,0.428457,12.253318,62.28933,318.062073,154.145462
65,8.136677139879543,2.78,302.212,22.089,7.803,0.91,0.15,0.722,0.033,0.491,0.017,0.006,0.011,0.213,0.017,0.357,0.415,0.245,11,0.1506719,6.288,5.457,1.077,0.406871,3.96460742,54.616764,266.302277,118.058228
66,8.075720713938118,8.29,11.806,5.682,1.361,0.626,0.148,0.466,0.522,0.415,0.468,0.111,0.479,0.203,0.44,0.233,0.468,0.372,9,0.1943768,6.255,5.241,1.053,0.425707,5.07861063,37.852715,285.872406,156.225021
67,7.795880017344075,6.95,10.256,4.116,1.17,0.66,0.151,0.451,0.585,0.376,0.417,0.068,0.443,0.152,0.522,0.184,0.471,0.351,9,0.2110249,5.859,4.738,1.111,0.392495,9.12155839,50.283974,262.922699,112.156715
68,7.886056647693163,8.43,165.6,8.746,1.011,0.944,0.147,0.272,0.378,0.36,0.48,0.073,0.412,0.155,0.398,0.192,0.337,0.272,7,0.0991112,7.367,5.4,1.092,0.465368,6.74733848,44.183929,251.288177,108.241135
70,8.031517051446064,7.88,11.886,8.624,0.75,0.559,0.147,0.436,0.419,0.265,0.451,0.041,0.427,0.1,0.299,0.113,0.373,0.279,10,0.1096379,6.76,5.229,1.041,0.450785,1.97831077,52.813789,241.479416,156.436752
76,8.040958607678906,8.61,9.494,5.046,1.173,0.604,0.151,0.407,0.449,0.387,0.225,0.073,0.301,0.161,0.383,0.196,0.415,0.297,7,0.1094201,6.132,4.272,1.141,0.392038,8.52488951,52.65107,253.152542,103.040627
78,8.337242168318426,7.51,114.316,8.289,1.122,0.924,0.151,0.205,0.385,0.314,0.566,0.102,0.462,0.163,0.518,0.182,0.301,0.281,6,0.1148271,6.086,4.067,1.094,0.400127,7.97572649,37.388496,234.498322,99.858223
79,7.0762380391713,2.09,218.135,7.497,1.292,0.961,0.162,0.582,0.449,0.502,0.35,0.5,0.411,0.406,0.57,0.344,0.511,0.413,4,0.2531767,6.497,2.844,1.122,0.435621,11.7879767,42.060734,954.552856,88.421661
80,9.522878745280336,6.57,10.494,4.792,0.955,0.646,0.152,0.416,0.369,0.347,0.243,0.073,0.264,0.142,0.394,0.197,0.377,0.299,10,0.0920153,5.904,3.881,1.099,0.40616,4.72076843,47.4664,251.13736,80.726448
81,10.0,7.19,8.918,5.358,0.894,0.588,0.154,0.439,0.374,0.328,0.22,0.091,0.254,0.149,0.397,0.179,0.38,0.294,8,0.0744199,5.608,4.12,1.167,0.380516,10.4911662,50.080841,254.830902,80.57917
82,8.958607314841775,6.96,86.013,9.784,0.955,0.889,0.151,0.106,0.484,0.308,0.646,0.114,0.485,0.15,0.937,0.268,0.299,0.289,7,0.1909845,5.73,4.12,1.12,0.409941,6.80678941,40.146431,269.248016,105.762741
83,8.309803919971486,2.27,9.059,5.444,0.798,0.592,0.155,0.429,0.365,0.325,0.234,0.07,0.262,0.139,0.362,0.163,0.373,0.234,7,0.1069142,5.537,3.996,1.165,0.359497,9.67371203,25.925337,205.805511,102.371574
85,7.508638306165727,2.42,204.715,5.394,0.786,0.971,0.159,0.327,0.412,0.303,0.213,0.066,0.278,0.127,0.342,0.136,0.347,0.163,9,0.0626175,4.783,3.66,1.161,0.322735,8.37328406,43.775715,239.633041,85.681442
86,7.366531544420414,9.39,194.972,5.867,1.611,0.963,0.152,0.247,0.461,0.402,0.301,0.255,0.334,0.374,0.469,0.278,0.37,0.268,11,0.0883752,5.893,4.006,1.29,0.415779,13.1277946,50.106026,295.075928,104.415459
87,8.2839966563652,9.02,110.501,59.267,3.849,0.636,0.153,0.112,0.086,0.452,0.106,0.375,0.094,0.393,0.036,0.57,0.217,0.176,10,0.1050838,5.623,4.62,1.238,0.363517,13.2971301,28.843193,255.595856,126.951324
88,8.698970004336019,2.89,8.585,5.224,1.02,0.579,0.153,0.451,0.376,0.334,0.21,0.248,0.267,0.189,0.304,0.524,0.387,0.269,6,0.0429322,5.407,3.541,1.187,0.341247,10.0607099,39.163486,269.250885,166.743988
89,8.468521082957745,8.1,202.909,46.265,4.772,0.799,0.153,0.345,0.052,0.421,0.002,0.06,0.011,0.336,0.021,0.494,0.273,0.122,9,0.1247628,5.746,4.736,1.11,0.377432,7.59617104,29.09338,247.790588,108.512955
90,8.585026652029182,3.08,9.031,5.399,0.857,0.591,0.153,0.455,0.393,0.279,0.188,0.085,0.261,0.127,0.253,0.16,0.376,0.354,7,0.107618,5.41,3.577,1.123,0.401844,7.96098958,63.784714,264.740967,131.359726
91,7.886056647693163,2.75,6.543,5.794,1.082,0.488,0.155,0.425,0.526,0.381,0.286,0.079,0.387,0.16,0.409,0.186,0.444,0.274,8,0.0654941,5.133,3.026,1.15,0.328203,8.44964943,44.016788,249.750198,84.341217
92,8.455931955649724,2.41,6.798,5.926,0.802,0.503,0.157,0.446,0.536,0.307,0.322,0.055,0.339,0.124,0.504,0.126,0.43,0.283,7,0.1016063,5.065,3.228,1.138,0.337633,7.3333811,26.354939,241.980148,50.23262
93,8.958607314841775,1.09,6.308,4.487,0.933,0.538,0.16,0.507,0.433,0.295,0.307,0.07,0.293,0.131,0.531,0.139,0.412,0.278,7,0.0648329,4.729,2.822,1.138,0.310935,9.91733427,20.789991,230.262283,56.111614
94,7.602059991327962,6.48,6.505,4.045,2.131,0.513,0.154,0.515,0.478,0.417,0.277,0.239,0.386,0.278,0.415,0.406,0.47,0.289,8,0.3024435,5.025,3.007,1.202,0.322342,10.3712936,78.910385,235.726715,90.763939
95,6.127843727251707,1.48,251.856,4.734,2.261,0.973,0.163,0.774,0.29,0.438,0.112,0.248,0.122,0.399,0.17,0.31,0.501,0.444,11,0.0158442,4.639,3.554,1.247,0.32387,10.8170146,30.51096,213.987183,39.07333
96,6.6777807052660805,9.14,127.114,40.744,1.916,0.749,0.167,0.221,0.048,0.473,0.006,0.045,0.014,0.304,0.022,0.322,0.247,0.072,10,0.0169135,4.128,3.383,1.236,0.305805,10.0453105,42.610447,230.683228,31.592278
97,6.806875401645538,4.71,66.065,9.198,0.954,0.867,0.156,0.09,0.449,0.477,0.56,0.144,0.491,0.234,0.51,0.352,0.339,0.281,11,0.0395149,5.189,4.101,1.238,0.394391,10.8928434,38.143112,294.034088,98.889694
98,6.91721462968355,5.22,17.271,2.767,0.695,0.833,0.151,0.556,0.495,0.31,0.294,0.076,0.353,0.13,0.517,0.131,0.454,0.306,10,0.0544766,6.384,4.126,1.319,0.435307,12.0631066,40.114006,302.933258,133.257385
99,6.920818753952375,8.69,21.889,2.351,1.034,0.866,0.151,0.574,0.39,0.371,0.276,0.069,0.288,0.155,0.437,0.154,0.445,0.299,11,0.1273882,6.153,4.384,1.329,0.479733,14.5734947,38.013744,288.451111,72.788689
100,7.67778070526608,8.64,8.555,2.433,0.907,0.719,0.163,0.572,0.427,0.284,0.328,0.058,0.333,0.124,0.545,0.107,0.428,0.296,10,0.0100706,4.824,3.657,1.25,0.316401,11.1721898,60.891548,241.269791,50.143471
101,7.795880017344075,0.84,15.169,2.366,0.835,0.826,0.155,0.478,0.412,0.273,0.293,0.053,0.299,0.112,0.482,0.102,0.388,0.296,13,0.1047641,5.354,4.238,1.116,0.427161,8.68456003,82.503143,241.901886,120.425385
102,7.920818753952375,5.32,367.52,5.908,1.003,0.982,0.16,0.834,0.514,0.473,0.321,0.207,0.375,0.271,0.282,0.262,0.607,0.459,9,0.0304643,5.036,4.01,1.264,0.400461,11.5428166,43.227715,255.540802,96.258232
103,7.920818753952375,1.68,13.784,2.576,0.884,0.799,0.157,0.452,0.371,0.284,0.275,0.054,0.281,0.121,0.43,0.105,0.369,0.265,10,0.1095458,5.641,4.384,1.136,0.405253,9.40386562,42.654121,258.568451,60.644344
104,7.920818753952375,9.11,8.189,2.465,0.923,0.707,0.164,0.572,0.431,0.322,0.298,0.06,0.32,0.135,0.484,0.108,0.442,0.294,10,0.0145593,4.415,3.397,1.22,0.314905,10.7766982,45.614647,223.371597,65.392738
105,8.070581074285707,3.26,98.487,3.346,0.902,0.959,0.154,0.1,0.371,0.364,0.225,0.1,0.251,0.174,0.408,0.176,0.278,0.132,7,0.1098056,5.622,3.212,1.189,0.432416,10.4053228,46.039749,254.718292,88.093735
106,8.102372908709558,6.2,10.734,2.46,1.245,0.743,0.157,0.516,0.428,0.35,0.246,0.06,0.313,0.143,0.533,0.155,0.431,0.303,10,0.1320223,4.868,4.116,1.141,0.375361,7.52723189,43.329834,297.976929,91.587685
107,8.207608310501746,5.39,234.433,128.005,1.809,0.644,0.16,0.743,0.284,0.377,0.271,0.339,0.292,0.308,0.264,0.231,0.468,0.447,10,0.1017461,5.246,4.11,1.356,0.37796,14.9503821,20.780521,258.020325,79.715942
109,8.327902142064282,7.46,364.704,43.287,4.529,0.884,0.151,0.963,0.046,0.472,0.002,0.284,0.01,0.369,0.017,0.361,0.494,0.402,9,0.110356,5.849,3.949,1.381,0.425683,14.6281353,48.787666,297.69809,57.276802
110,8.619788758288394,8.77,69.409,10.747,1.04,0.855,0.153,0.053,0.523,0.381,0.357,0.074,0.502,0.192,0.661,0.201,0.319,0.145,10,0.2759699,5.706,4.213,1.283,0.385617,11.5771307,60.360649,302.034637,109.863335
113,5.337242168318426,0.68,10.806,1.597,0.741,0.822,0.177,0.57,0.47,0.497,0.581,0.056,0.314,0.169,0.35,0.191,0.512,0.45,6,0.1628847,4.607,2.241,1.083,0.366688,6.70795289,28.537235,30.821621,33.716881
114,5.508638306165727,0.49,10.805,2.068,0.229,0.825,0.177,0.602,0.551,0.477,0.398,0.324,0.306,0.343,0.718,0.184,0.544,0.365,6,0.1145569,4.042,2.274,1.11,0.323412,6.37391868,31.758812,49.813858,41.608673
115,5.537602002101044,0.27,65.568,45.51,5.562,0.562,0.167,0.083,0.046,0.409,0.005,0.008,0.012,0.091,0.018,0.159,0.179,0.024,8,0.2190639,5.728,2.845,1.158,0.397854,9.72538375,40.138786,66.366936,47.627342
116,5.585026652029182,6.71,289.041,82.318,48.874,0.688,0.165,0.496,0.384,0.035,0.45,0.001,0.458,0.006,0.29,0.012,0.305,0.363,7,0.1085771,6.086,3.109,1.137,0.420363,7.63563684,37.958805,63.719212,61.243992
117,5.619788758288394,7.56,409.205,8.73,1.595,0.975,0.163,0.962,0.402,0.384,0.578,0.15,0.43,0.269,0.273,0.252,0.583,0.565,9,0.2157213,6.339,2.947,1.171,0.419974,9.39114872,29.126186,60.445122,66.255745
118,5.657577319177793,0.32,10.797,1.28,1.162,0.816,0.177,0.601,0.53,0.47,0.794,0.097,0.278,0.161,0.368,0.153,0.533,0.402,5,0.0281487,4.943,2.173,1.098,0.325524,7.37041695,31.321224,34.375637,62.752918
119,5.6777807052660805,9.52,164.569,4.114,0.418,0.973,0.177,0.319,0.371,0.463,0.549,0.104,0.415,0.234,0.585,0.278,0.384,0.368,3,0.1631606,4.97,2.173,1.077,0.355269,5.5107535,32.116318,36.397972,51.111996
120,5.698970004336019,2.11,173.798,37.605,1.52,0.816,0.172,0.882,0.044,0.276,0.146,0.662,0.035,0.284,0.009,0.516,0.401,0.536,4,0.1351864,4.727,2.275,1.051,0.37044,4.46602775,48.452278,59.814629,51.762981
121,5.769551078621726,5.35,10.124,1.697,0.977,0.791,0.174,0.571,0.364,0.416,0.477,0.097,0.27,0.174,0.323,0.161,0.45,0.321,7,0.064725,4.93,2.924,1.131,0.325642,8.81567958,30.229,37.312202,56.400536
122,5.769551078621726,5.67,10.903,1.732,0.57,0.826,0.177,0.599,0.505,0.487,0.613,0.072,0.359,0.197,0.51,0.16,0.53,0.352,4,0.087063,4.722,2.376,1.129,0.327209,8.10148068,43.29134,50.167343,30.373363
123,5.823908740944319,7.88,210.08,105.394,3.881,0.658,0.159,0.563,0.153,0.395,0.031,0.407,0.072,0.377,0.047,0.436,0.371,0.301,4,0.2296328,6.303,2.777,1.148,0.453528,8.43193369,44.799175,205.882538,178.902008
124,5.958607314841775,3.53,342.119,186.823,1.35,0.645,0.171,0.7,0.39,0.387,0.363,0.319,0.371,0.263,0.226,0.261,0.492,0.51,7,0.1725437,4.973,2.753,1.099,0.341974,5.95899633,35.521393,39.993271,66.112549
125,6.0,2.66,441.039,159.107,9.242,0.724,0.163,0.533,0.605,0.406,0.774,0.358,0.7,0.288,0.724,0.145,0.515,0.499,6,0.1945567,6.266,3.335,1.139,0.454564,5.23498262,53.926281,73.415161,60.700222
126,6.0,0.5,36.958,7.789,1.336,0.802,0.162,0.097,0.202,0.304,0.002,0.573,0.014,0.283,0.026,0.368,0.201,0.209,7,0.2011208,6.45,3.062,1.063,0.454978,7.08240553,54.133709,61.620701,62.133343
127,6.309803919971486,3.31,175.936,32.056,11.308,0.802,0.163,0.146,0.1,0.4,0.114,0.001,0.055,0.013,0.082,0.036,0.216,0.109,8,0.2058575,6.114,3.199,1.099,0.450962,7.88689444,67.778473,68.054214,77.373779
128,6.366531544420414,1.86,91.602,16.53,1.795,0.833,0.161,0.064,0.552,0.423,0.003,0.576,0.297,0.416,0.442,0.502,0.346,0.199,7,0.1513445,6.204,2.981,1.104,0.436904,9.06802754,43.771404,82.902695,77.954903
