mol_id,PKI,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
1,9.154901959985745,7,0.1036857,5.273,4.191,1.193,0.38612,11.0505474,42.514996,107.921867,122.237198
2,9.30102999566398,8,0.0517412,5.353,4.227,1.197,0.371251,9.38126457,63.308289,250.037674,105.991226
3,6.214670164989233,5,0.1328071,5.634,3.212,1.066,0.44104,5.97165849,55.765842,99.343468,162.662247
4,7.920818753952375,6,0.031576,6.046,3.349,1.179,0.412391,10.6742479,51.886898,237.530426,160.488281
6,7.823908740944319,6,0.1724935,5.345,3.11,1.147,0.397972,7.40890459,43.269848,256.830872,95.481354
7,7.207608310501746,5,0.1871039,5.257,3.144,1.159,0.359496,9.23484699,44.526611,332.839844,182.441376
8,8.619788758288394,7,0.1902243,5.459,3.315,1.174,0.425638,9.54860198,50.317078,253.058685,113.41964
9,7.341988603342887,4,0.035808,4.229,3.247,1.193,0.304062,9.76009213,33.587765,249.08696,45.460579
10,8.698970004336019,9,0.1465169,5.316,4.648,1.134,0.428588,8.80717681,64.716034,220.419312,103.360741
12,7.744727494896693,7,0.1990657,6.13,3.879,1.222,0.394894,7.21586036,72.439041,248.029266,146.52121
13,7.552841968657781,5,0.1178719,5.83,3.81,1.175,0.404328,10.3736856,37.802612,236.980362,119.122925
14,8.017728766960431,7,0.1449025,5.831,3.87,1.253,0.396399,10.4028557,50.3993,266.114288,89.849419
15,8.920818753952375,6,0.034468,5.11,4.299,1.387,0.380007,14.7464478,37.495842,270.615051,82.681778
16,7.301029995663981,6,0.1141283,4.903,3.349,1.166,0.339265,9.93843924,50.632881,237.517212,110.664505
17,8.537602002101044,7,0.0902655,5.037,3.417,1.175,0.372004,7.63175918,58.130615,240.404297,89.820488
19,7.494850021680094,8,0.0961048,5.649,4.327,1.148,0.412062,9.62176881,53.079868,252.124176,111.174088
20,7.657577319177793,7,0.1147882,6.05,4.124,1.157,0.422957,9.7036538,55.387047,308.005432,209.443268
21,7.958607314841775,9,0.1315494,5.992,4.226,1.225,0.455905,8.81602458,37.126968,287.870819,181.648407
22,7.017728766960431,3,0.0128955,4.475,3.281,1.205,0.297502,9.67217879,58.750633,248.727798,94.708824
23,8.080921907623926,8,0.1411926,5.434,4.203,1.4,0.347609,15.4348023,41.130936,274.42334,144.191116
24,8.769551078621726,4,0.1224495,5.098,4.116,1.107,0.37809,7.28938548,42.35804,273.858368,125.11113
25,7.481486060122112,6,0.0327832,4.979,3.315,1.208,0.394536,10.5014218,34.376022,295.199249,120.432503
27,7.958607314841775,9,0.1695595,5.581,3.916,1.303,0.433466,12.2828521,34.50074,236.51001,72.898087
28,8.031517051446064,7,0.0932922,5.582,3.691,1.183,0.424441,9.11660424,49.961514,1144.068115,131.336395
30,8.229147988357855,9,0.1277639,6.112,4.648,1.154,0.515883,10.2956153,51.960533,251.511963,73.870239
31,8.568636235841012,9,0.1028881,5.252,4.315,1.249,0.424901,5.39206453,54.792706,240.203232,77.953499
