mol_id,PKI,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
1,9.154901959985745,7,0.0755659,5.133,4.091,1.13,0.381157,11.6659265,62.134064,137.183258,116.629723
2,9.30102999566398,8,0.0410739,5.274,4.261,1.186,0.368656,11.1105822,65.368942,254.040771,101.698212
3,6.214670164989233,5,0.1481057,6.077,2.939,1.06,0.420268,6.32346747,61.941422,121.982964,144.273148
4,7.920818753952375,5,0.0504685,5.954,3.315,1.154,0.416686,10.7067981,42.266434,275.467896,112.165787
6,7.823908740944319,6,0.1255799,5.375,2.905,1.099,0.412728,11.4360061,44.868122,241.17749,85.308685
7,7.207608310501746,7,0.1002963,5.419,3.042,1.119,0.405869,9.57294954,30.035275,344.368866,146.54068
8,8.619788758288394,7,0.1764411,5.414,3.417,1.137,0.420275,9.63902015,62.829079,249.856552,128.214203
9,7.341988603342887,5,0.012602,4.426,3.417,1.183,0.303516,9.86919143,29.370129,222.532623,53.505573
10,8.698970004336019,8,0.1626886,5.362,4.545,1.153,0.443247,7.7840037,37.019375,234.176239,87.255692
12,7.744727494896693,7,0.2202606,5.955,3.744,1.164,0.400663,6.5137948,72.642242,256.242218,143.296555
13,7.552841968657781,7,0.1114813,5.833,3.437,1.203,0.406218,9.60068335,33.582722,238.979889,88.152184
14,8.017728766960431,7,0.1199463,5.808,3.98,1.244,0.408043,11.5173769,45.997353,278.319794,123.306923
15,8.920818753952375,9,0.0371365,5.233,3.945,1.314,0.370564,13.7687562,29.718784,255.168274,94.893311
16,7.301029995663981,7,0.1101739,4.938,3.281,1.15,0.347176,9.41289583,95.980881,230.388428,113.714394
17,8.537602002101044,7,0.119461,5.287,3.178,1.2,0.387593,9.5810605,25.47065,239.561722,116.270264
19,7.494850021680094,7,0.0967945,5.716,4.089,1.125,0.401087,6.4970256,28.152748,261.607117,118.720573
20,7.657577319177793,7,0.0746346,6.09,4.125,1.133,0.447806,9.47387863,44.339962,323.085938,211.924545
21,7.958607314841775,8,0.1185304,6.367,4.33,1.174,0.466068,9.17181335,74.56366,251.201904,152.555176
22,7.017728766960431,6,0.0371696,4.374,3.486,1.188,0.301318,9.49389522,43.931725,269.712982,81.609489
23,8.080921907623926,9,0.0644096,5.597,3.998,1.416,0.365633,16.1086901,59.604019,282.972595,163.941498
24,8.769551078621726,8,0.0940649,5.187,4.162,1.119,0.369394,5.69313705,59.310181,262.363678,123.008934
25,7.481486060122112,7,0.0835437,5.272,3.247,1.195,0.397417,10.612545,25.192493,269.031952,103.156448
27,7.958607314841775,6,0.0797813,5.886,3.745,1.169,0.421284,12.2168296,47.053635,222.116287,90.803581
28,8.031517051446064,9,0.1149841,5.601,3.486,1.105,0.421196,10.3689319,39.713951,1137.421143,82.098999
30,8.229147988357855,10,0.2118662,5.969,4.887,1.09,0.465097,13.2711215,37.707344,266.05368,76.954285
31,8.568636235841012,9,0.1480111,5.196,4.191,1.205,0.378056,12.4967469,46.303051,236.742142,80.609146
32,8.022276394711152,7,0.0599614,5.471,4.282,1.181,0.425657,12.4239492,59.151695,229.409286,57.128719
33,7.886056647693163,6,0.1739148,5.572,4.08,1.176,0.371495,7.7457286,53.224304,271.587463,130.493561
34,8.494850021680094,8,0.0812093,5.149,4.008,1.202,0.397027,11.7731414,38.266357,211.171005,106.91761
35,7.045757490560675,6,0.0399356,5.1,3.161,1.206,0.31148,10.6462531,39.18364,242.622025,93.527611
36,8.585026652029182,9,0.0515388,5.577,4.419,1.135,0.422267,10.1559812,22.444748,268.757446,82.522705
37,8.214670164989233,7,0.104897,5.515,3.916,1.169,0.388263,11.1396638,35.418468,238.694061,57.93454
