mol_id,PKI,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
1,9.154901959985745,8,0.075494,5.315,4.157,1.199,0.365922,9.96542647,79.633141,109.044128,121.727463
2,9.30102999566398,6,0.1055802,5.464,4.019,1.217,0.353347,11.7895989,53.542702,291.168274,94.499168
3,6.214670164989233,3,0.1421005,5.816,2.905,1.065,0.406516,5.78171234,38.761124,127.039505,175.90155
4,7.920818753952375,8,0.0516743,5.49,3.281,1.198,0.423911,11.1157494,58.526604,299.154846,119.535011
6,7.823908740944319,6,0.1822128,5.179,3.11,1.125,0.392291,7.25450921,32.02803,243.044952,87.934296
7,7.207608310501746,6,0.1525525,5.866,3.042,1.158,0.401118,9.74341573,45.741238,379.723053,161.924713
8,8.619788758288394,7,0.1599735,5.921,3.247,1.174,0.424702,10.0851039,63.331718,271.12738,114.988968
9,7.341988603342887,7,0.0939847,4.165,3.383,1.198,0.302167,9.52544166,36.549294,219.493439,53.523445
10,8.698970004336019,8,0.1847803,5.57,4.443,1.129,0.420863,7.60232796,37.321915,242.107193,79.912697
12,7.744727494896693,7,0.1728582,5.982,3.711,1.183,0.435845,8.83641333,54.880295,232.489639,112.130806
13,7.552841968657781,8,0.1729948,5.515,3.574,1.175,0.397863,10.450936,46.824131,239.911926,105.591545
14,8.017728766960431,5,0.1562117,5.625,4.088,1.262,0.409432,11.4914383,61.763046,253.852737,93.961121
15,8.920818753952375,9,0.0498152,4.777,4.122,1.389,0.377475,13.6350563,37.706657,247.326584,72.286713
16,7.301029995663981,5,0.0982352,4.952,3.212,1.173,0.348314,9.21127464,42.071941,237.475418,82.026085
17,8.537602002101044,7,0.0975537,5.164,3.247,1.152,0.36367,8.07384846,42.66127,269.159424,93.229774
19,7.494850021680094,10,0.1235936,5.705,4.192,1.187,0.412097,11.3957728,42.015427,258.996033,126.212936
20,7.657577319177793,9,0.0686958,6.263,4.295,1.159,0.448674,8.95750038,59.567734,321.431763,181.576065
21,7.958607314841775,8,0.1621973,6.215,4.054,1.226,0.444527,11.6906074,48.145576,290.29776,145.335419
22,7.017728766960431,7,0.0347301,4.256,3.315,1.208,0.302271,10.3212748,35.281372,273.03363,72.84668
23,8.080921907623926,8,0.117999,5.491,4.033,1.423,0.342395,15.6327002,56.59922,318.835785,166.946075
24,8.769551078621726,7,0.1157632,5.134,3.836,1.104,0.378792,6.99481458,30.166281,292.401794,127.334663
25,7.481486060122112,6,0.0460927,5.165,3.349,1.214,0.402459,10.4454605,43.894272,287.266632,118.792297
27,7.958607314841775,7,0.087624,6.169,3.916,1.305,0.41659,13.1742062,55.043163,241.396103,58.723297
28,8.031517051446064,6,0.1430005,5.652,3.452,1.183,0.395064,9.70207493,21.828299,1129.657227,71.071648
30,8.229147988357855,6,0.2230741,6.331,4.579,1.146,0.462673,10.9943904,51.032536,258.766327,81.815193
31,8.568636235841012,9,0.0776706,5.381,4.265,1.214,0.423826,9.01160543,60.771194,224.310303,58.817688
32,8.022276394711152,11,0.0334483,5.56,4.077,1.275,0.417569,12.1002071,56.866501,258.479309,64.695213
33,7.886056647693163,5,0.089956,5.607,4.18,1.137,0.3917,7.69455492,50.90976,265.801727,90.175911
34,8.494850021680094,8,0.089432,5.285,3.907,1.215,0.393286,11.3707031,39.114986,216.868958,87.238312
35,7.045757490560675,9,0.0411775,4.924,2.957,1.242,0.314119,10.7697955,41.547371,224.090851,88.649048
36,8.585026652029182,10,0.0531301,5.75,4.181,1.19,0.423641,10.2690191,33.94799,253.685043,74.5383
37,8.214670164989233,7,0.0558799,5.5,4.119,1.206,0.394855,11.6849576,56.543297,250.757767,79.259529
38,8.346787486224656,8,0.1344527,5.537,4.537,1.12,0.423099,8.81353565,33.163132,253.770569,60.160934
39,8.823908740944319,10,0.1900236,6.097,4.511,1.12,0.42973,7.34537653,46.225899,253.946182,72.623718
40,8.698970004336019,5,0.0392045,4.863,3.349,1.231,0.299497,9.44331989,29.271368,267.592377,63.849213
41,6.823908740944319,7,0.0506211,4.442,3.281,1.168,0.306413,9.02509316,32.298153,244.690216,77.206551
42,8.55284196865778,7,0.0350138,4.202,3.297,1.137,0.304501,7.6989312,61.339592,224.966187,109.493546
