mol_id,PKI,conformations (ns),0,1,2,3,5,8,9,10,13,20,21,31,32,75,76,100,101,106,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
13,7.552841968657781,5.5,264.926,75.065,3.742,0.771,0.153,0.291,0.167,0.442,2.7,0.261,0.218,0.183,0.297,0.104,0.412,0.3,0.217,0.235,8,0.1798984,5.665,3.675,1.176,0.394428,9.28495095,64.910461,298.756744,83.208138
14,8.017728766960431,5.46,13.13,3.285,1.269,0.742,0.153,0.542,0.406,0.362,0.651,0.317,0.096,0.307,0.167,0.348,0.179,0.437,0.346,0.435,7,0.0950425,5.85,4.265,1.256,0.415417,11.8041323,49.848351,265.592773,92.683578
15,8.920818753952375,3.55,10.458,2.736,0.911,0.741,0.159,0.507,0.37,0.295,0.482,0.211,0.082,0.266,0.136,0.417,0.122,0.39,0.317,0.375,7,0.062941,5.359,3.802,1.384,0.378019,13.657607,40.07209,229.834244,82.228722
16,7.301029995663981,1.87,261.67,8.591,2.39,0.96,0.159,0.666,0.56,0.476,1.74,0.55,0.235,0.491,0.331,0.527,0.329,0.567,0.447,0.432,6,0.1083831,4.855,3.417,1.158,0.345975,9.46634897,38.914165,259.722046,85.539299
17,8.537602002101044,4.34,8.052,3.354,0.938,0.652,0.159,0.494,0.433,0.295,0.515,0.246,0.091,0.307,0.136,0.29,0.168,0.408,0.375,0.522,7,0.1294279,5.051,3.417,1.173,0.366316,7.8806902,49.791416,238.261368,80.832886
19,7.494850021680094,2.86,83.059,13.941,1.926,0.84,0.153,0.109,0.502,0.336,1.333,0.497,0.151,0.488,0.208,0.623,0.239,0.316,0.252,0.303,10,0.073085,5.936,4.327,1.144,0.413957,9.63938531,46.567436,257.940735,98.966644
20,7.657577319177793,2.37,17.799,3.042,1.296,0.804,0.147,0.562,0.488,0.421,0.79,0.257,0.131,0.333,0.216,0.494,0.208,0.49,0.329,0.482,7,0.0460805,6.102,4.33,1.142,0.45298,8.38245468,64.021179,341.583313,203.181366
21,7.958607314841775,5.39,17.467,2.468,1.63,0.81,0.149,0.573,0.402,0.321,0.967,0.26,0.099,0.292,0.16,0.456,0.172,0.432,0.319,0.454,5,0.0846035,5.779,4.261,1.224,0.447741,11.357025,36.918182,308.633484,140.155365
22,7.017728766960431,3.49,169.608,4.707,1.099,0.967,0.162,0.298,0.349,0.449,0.538,0.375,0.105,0.361,0.205,0.421,0.266,0.365,0.322,0.328,6,0.0168331,4.418,3.383,1.207,0.299084,9.09171774,44.362984,258.78009,87.298187
23,8.080921907623926,1.7,317.993,4.622,2.182,0.979,0.153,0.939,0.418,0.394,1.651,0.309,0.207,0.327,0.262,0.508,0.313,0.584,0.502,0.583,10,0.1445563,5.317,3.998,1.379,0.350574,14.815784,44.85062,265.14917,140.17189
24,8.769551078621726,5.32,178.333,6.525,1.438,0.957,0.156,0.398,0.356,0.394,0.676,0.464,0.084,0.387,0.173,0.383,0.221,0.383,0.322,0.357,10,0.1105995,5.177,4.252,1.105,0.379227,6.36367261,47.910217,291.841827,93.901283
25,7.481486060122112,9.45,163.655,3.294,0.928,0.975,0.156,0.528,0.436,0.303,0.411,0.5,0.057,0.394,0.119,0.591,0.133,0.422,0.403,0.389,7,0.0860994,4.779,3.212,1.216,0.399212,10.5133871,40.361874,304.102264,97.372429
27,7.958607314841775,9.92,122.818,4.54,1.222,0.955,0.153,0.358,0.346,0.459,0.787,0.399,0.178,0.337,0.268,0.376,0.286,0.388,0.256,0.305,8,0.1340652,5.658,4.018,1.316,0.431611,13.005493,24.082275,241.225037,73.760841
28,8.031517051446064,6.75,16.526,2.42,0.787,0.837,0.153,0.529,0.398,0.319,0.336,0.262,0.056,0.288,0.127,0.459,0.14,0.415,0.29,0.409,7,0.0933015,5.105,3.554,1.181,0.426138,10.1403649,28.424942,1135.46521,78.473366
30,8.229147988357855,5.24,18.723,3.657,0.671,0.812,0.151,0.502,0.406,0.259,0.303,0.325,0.05,0.315,0.104,0.334,0.106,0.389,0.354,0.378,9,0.1648319,6.122,4.682,1.159,0.504411,7.65970434,41.787037,243.289093,72.129547
31,8.568636235841012,4.98,267.719,11.836,2.2,0.95,0.156,0.919,0.466,0.426,1.453,0.609,0.184,0.49,0.274,0.401,0.337,0.603,0.586,0.545,11,0.0856424,5.122,4.425,1.232,0.420152,9.60851999,22.530441,254.647614,53.575615
32,8.022276394711152,8.18,259.665,12.394,0.937,0.951,0.156,0.986,0.473,0.466,0.579,0.305,0.172,0.357,0.255,0.338,0.257,0.642,0.498,0.515,7,0.0659945,5.478,4.179,1.276,0.420088,12.0329876,30.310585,261.460938,62.249928
33,7.886056647693163,9.89,254.283,177.654,4.073,0.583,0.154,0.341,0.302,0.433,3.051,0.204,0.248,0.212,0.31,0.155,0.447,0.359,0.282,0.277,8,0.0767195,5.348,4.248,1.136,0.395275,7.73778808,55.748993,242.412125,97.796066
34,8.494850021680094,1.77,93.223,10.455,1.596,0.886,0.159,0.131,0.411,0.41,0.959,0.445,0.14,0.412,0.218,0.608,0.237,0.318,0.234,0.301,8,0.0895803,5.11,4.077,1.218,0.394429,11.6636702,20.936657,238.457047,86.388863
35,7.045757490560675,3.49,95.772,4.337,3.423,0.925,0.16,0.136,0.356,0.479,2.725,0.467,0.276,0.44,0.344,0.516,0.438,0.323,0.293,0.338,7,0.0472649,4.779,2.888,1.229,0.309616,11.3508317,22.92959,230.830658,71.46122
36,8.585026652029182,7.3,276.003,143.617,1.921,0.655,0.154,0.603,0.488,0.37,1.28,0.309,0.156,0.372,0.212,0.271,0.284,0.487,0.391,0.448,7,0.0568456,5.664,4.351,1.191,0.416795,9.6623589,41.314545,265.400787,85.669128
37,8.214670164989233,6.25,206.871,36.442,2.6,0.841,0.155,0.798,0.032,0.499,1.646,0.002,0.025,0.007,0.244,0.013,0.362,0.443,0.347,0.481,8,0.0875734,5.546,4.222,1.199,0.389453,10.1669791,38.744011,272.901428,58.925179
38,8.346787486224656,9.1,12.203,3.351,0.924,0.741,0.154,0.479,0.35,0.315,0.464,0.169,0.075,0.237,0.144,0.347,0.144,0.381,0.319,0.354,7,0.1012687,5.225,4.456,1.119,0.419132,6.94886632,37.184036,280.6828,57.697075
39,8.823908740944319,0.79,198.645,28.461,2.511,0.865,0.153,0.257,0.049,0.321,0.931,0.019,0.003,0.024,0.03,0.033,0.13,0.209,0.089,0.14,6,0.1746073,5.699,4.272,1.104,0.415678,9.70837,50.918663,251.372665,101.497528
40,8.698970004336019,8.16,296.706,81.175,3.614,0.778,0.164,0.91,0.151,0.434,2.864,0.196,0.27,0.175,0.345,0.039,0.278,0.498,0.479,0.43,5,0.0457462,4.623,3.452,1.23,0.300946,9.57512731,24.089348,235.78685,57.060753
41,6.823908740944319,3.03,7.176,3.764,0.748,0.614,0.162,0.528,0.446,0.269,0.356,0.239,0.061,0.3,0.111,0.389,0.123,0.414,0.263,0.371,6,0.0197883,4.559,3.212,1.15,0.309967,9.40489,38.381084,205.074173,67.610184
42,8.55284196865778,4.68,7.16,3.754,0.618,0.621,0.163,0.542,0.472,0.252,0.354,0.237,0.079,0.309,0.114,0.392,0.138,0.422,0.268,0.376,7,0.0220105,4.312,3.058,1.136,0.309085,8.71949448,23.559153,200.320099,74.709183
43,7.744727494896693,9.16,5.942,4.187,0.934,0.537,0.163,0.518,0.417,0.299,0.392,0.215,0.052,0.269,0.122,0.334,0.113,0.411,0.246,0.348,7,0.0454515,4.586,3.296,1.142,0.300858,8.21506637,39.575436,211.291428,63.494213
44,8.886056647693163,1.45,236.293,6.354,2.924,0.962,0.161,0.637,0.458,0.455,2.343,0.32,0.271,0.35,0.319,0.359,0.477,0.517,0.386,0.447,4,0.1422035,4.714,2.426,1.145,0.308356,9.78164941,21.848347,245.616974,54.779491
45,9.045757490560677,5.82,10.855,3.634,0.85,0.708,0.156,0.449,0.327,0.296,0.364,0.174,0.054,0.215,0.121,0.319,0.135,0.357,0.285,0.323,8,0.0965717,5.503,4.272,1.087,0.395684,6.69526082,30.344191,249.578308,108.163025
46,8.886056647693163,7.51,189.133,6.841,1.423,0.958,0.151,0.578,0.433,0.415,0.896,0.164,0.161,0.238,0.233,0.274,0.27,0.475,0.25,0.35,7,0.0843809,6.154,3.417,1.17,0.438994,10.2511956,59.806808,221.770111,121.978035
47,8.0,4.53,251.313,5.199,0.916,0.976,0.162,0.664,0.509,0.297,0.458,0.469,0.075,0.452,0.139,0.431,0.148,0.49,0.378,0.348,7,0.0675657,4.525,3.247,1.143,0.305933,8.05548813,19.065592,238.633957,62.117958
49,9.221848749616356,7.66,11.428,5.087,1.278,0.642,0.151,0.42,0.475,0.426,0.857,0.314,0.172,0.408,0.251,0.477,0.274,0.441,0.319,0.379,10,0.162434,5.685,4.189,1.128,0.407033,2.94254196,40.882359,336.209503,83.256088
50,8.522878745280337,0.47,8.609,6.019,0.947,0.553,0.154,0.374,0.486,0.381,0.494,0.311,0.096,0.405,0.178,0.444,0.202,0.413,0.265,0.365,6,0.0875477,5.542,3.573,1.056,0.36242,4.33207877,35.606304,238.076172,120.357513
51,8.481486060122112,2.53,6.855,6.145,1.622,0.469,0.152,0.403,0.439,0.472,1.184,0.312,0.224,0.376,0.301,0.357,0.255,0.438,0.317,0.404,8,0.1622009,5.657,3.539,1.129,0.350787,8.08564928,69.243652,246.726013,109.703926
52,8.275724130399212,7.82,111.28,7.957,2.692,0.913,0.156,0.157,0.444,0.495,2.184,0.226,0.323,0.307,0.392,0.369,0.488,0.365,0.315,0.32,7,0.127837,5.226,3.734,1.145,0.348409,12.9743645,29.979654,227.593658,87.249298
53,8.67778070526608,1.02,311.804,7.31,0.886,0.974,0.152,0.722,0.416,0.304,0.483,0.484,0.091,0.435,0.148,0.48,0.206,0.481,0.515,0.465,9,0.1118476,5.95,4.271,1.171,0.418205,10.2598492,44.87608,282.682312,71.069145
54,8.585026652029182,7.97,24.375,5.107,2.484,0.763,0.154,0.045,0.435,0.375,1.255,0.207,0.003,0.349,0.046,0.441,0.091,0.285,0.075,0.188,5,0.0403491,5.402,3.787,1.126,0.365646,2.71110491,29.994308,260.05777,61.932976
55,8.585026652029182,9.05,9.232,5.677,1.54,0.561,0.153,0.436,0.425,0.496,0.826,0.351,0.126,0.383,0.244,0.466,0.285,0.452,0.292,0.382,7,0.1460897,5.757,3.471,1.259,0.3776,11.6801366,24.250187,223.029587,56.537712
56,8.0,4.29,8.337,4.222,1.217,0.605,0.155,0.46,0.54,0.383,0.591,0.367,0.082,0.426,0.17,0.522,0.182,0.461,0.311,0.43,9,0.1308274,5.31,3.3,1.133,0.347876,9.26399556,20.039272,237.770782,49.163887
57,7.552841968657781,4.01,265.481,6.532,1.496,0.971,0.155,0.49,0.499,0.393,1.228,0.279,0.254,0.33,0.273,0.323,0.275,0.461,0.376,0.417,8,0.0753969,5.442,4.036,1.165,0.369831,5.76561926,47.931351,275.610168,149.91745
58,7.997833938243493,3.42,9.013,5.002,0.904,0.604,0.156,0.424,0.426,0.31,0.693,0.319,0.184,0.356,0.199,0.429,0.165,0.387,0.319,0.36,8,0.1194759,5.456,4.513,1.135,0.369954,3.29919691,31.111958,254.039368,60.678253
59,8.3767507096021,9.39,7.697,5.609,1.318,0.526,0.153,0.422,0.433,0.442,0.934,0.336,0.21,0.391,0.269,0.387,0.21,0.432,0.307,0.401,11,0.1616852,5.666,4.233,1.118,0.353418,7.93183458,44.721344,257.318817,80.991882
60,8.301029995663981,3.91,179.052,7.018,1.241,0.956,0.151,0.313,0.443,0.446,0.809,0.472,0.193,0.364,0.251,0.817,0.288,0.4,0.335,0.466,7,0.0809185,6.309,4.267,1.078,0.418715,5.2955867,60.961735,280.107452,147.209457
61,7.920818753952375,7.41,8.594,8.013,0.847,0.492,0.151,0.457,0.4,0.305,0.438,0.22,0.079,0.259,0.137,0.223,0.17,0.387,0.342,0.525,8,0.1052346,6.217,3.916,1.1,0.420787,6.88476744,45.519833,294.601257,121.170822
62,8.769551078621726,1.85,11.804,8.062,0.941,0.567,0.148,0.446,0.419,0.353,0.41,0.492,0.053,0.456,0.143,0.371,0.181,0.406,0.366,0.308,10,0.0988823,6.775,5.586,1.096,0.4697,9.90479209,30.659872,320.511292,127.02459
63,8.431798275933005,2.6,12.466,6.419,1.354,0.616,0.149,0.465,0.389,0.423,0.647,0.399,0.085,0.377,0.187,0.492,0.235,0.426,0.329,0.361,10,0.2556102,6.625,5.283,1.181,0.44633,8.5803276,42.202042,283.715851,100.629387
64,8.267606240177031,7.55,12.543,5.783,2.36,0.606,0.145,0.494,0.381,0.445,1.557,0.427,0.156,0.425,0.269,0.466,0.322,0.44,0.329,0.394,8,0.2227522,7.254,5.213,1.096,0.430572,10.9399365,59.718197,336.328674,163.502808
65,8.136677139879543,2.78,302.212,22.089,7.803,0.91,0.15,0.722,0.033,0.491,4.791,0.017,0.006,0.011,0.213,0.017,0.357,0.415,0.245,0.301,11,0.1506719,6.288,5.457,1.077,0.406871,3.96460742,54.616764,266.302277,118.058228
66,8.075720713938118,8.29,11.806,5.682,1.361,0.626,0.148,0.466,0.522,0.415,0.77,0.468,0.111,0.479,0.203,0.44,0.233,0.468,0.372,0.424,9,0.1943768,6.255,5.241,1.053,0.425707,5.07861063,37.852715,285.872406,156.225021
67,7.795880017344075,6.95,10.256,4.116,1.17,0.66,0.151,0.451,0.585,0.376,0.529,0.417,0.068,0.443,0.152,0.522,0.184,0.471,0.351,0.422,9,0.2110249,5.859,4.738,1.111,0.392495,9.12155839,50.283974,262.922699,112.156715
68,7.886056647693163,8.43,165.6,8.746,1.011,0.944,0.147,0.272,0.378,0.36,0.462,0.48,0.073,0.412,0.155,0.398,0.192,0.337,0.272,0.272,7,0.0991112,7.367,5.4,1.092,0.465368,6.74733848,44.183929,251.288177,108.241135
70,8.031517051446064,7.61,23.489,9.559,0.708,0.696,0.147,0.056,0.4,0.269,0.266,0.22,0.038,0.395,0.097,0.574,0.114,0.241,0.093,0.24,8,0.1049196,6.662,5.639,1.04,0.449519,1.47845314,37.304691,299.467316,120.492088
76,8.040958607678906,4.78,201.175,31.774,1.788,0.857,0.151,0.368,0.03,0.449,1.413,0.003,0.013,0.008,0.243,0.015,0.335,0.282,0.173,0.296,9,0.1160573,5.583,4.203,1.143,0.384784,8.75441289,47.65527,281.85965,113.606018
78,8.337242168318426,7.51,114.316,8.289,1.122,0.924,0.151,0.205,0.385,0.314,0.663,0.566,0.102,0.462,0.163,0.518,0.182,0.301,0.281,0.288,6,0.1148271,6.086,4.067,1.094,0.400127,7.97572649,37.388496,234.498322,99.858223
79,7.0762380391713,4.23,193.26,2.015,1.053,0.984,0.162,0.585,0.409,0.292,1.178,0.592,0.2,0.323,0.33,0.498,0.48,0.429,0.417,0.456,8,0.0927846,6.352,2.913,1.156,0.431445,8.85190654,52.220016,952.421204,80.159958
80,9.522878745280336,5.72,9.576,5.128,0.972,0.611,0.152,0.434,0.382,0.344,0.436,0.277,0.066,0.289,0.139,0.402,0.184,0.387,0.309,0.358,10,0.0779031,5.65,4.017,1.103,0.394902,4.66392837,24.68552,256.267639,83.574463
81,10.0,7.19,8.918,5.358,0.894,0.588,0.154,0.439,0.374,0.328,0.469,0.22,0.091,0.254,0.149,0.397,0.179,0.38,0.294,0.345,8,0.0744199,5.608,4.12,1.167,0.380516,10.4911662,50.080841,254.830902,80.57917
82,8.958607314841775,1.84,300.859,9.824,3.796,0.957,0.151,0.527,0.5,0.437,3.127,0.666,0.276,0.491,0.347,0.886,0.198,0.488,0.478,0.492,8,0.1802806,5.985,3.983,1.106,0.414663,5.94685326,46.969254,250.918869,110.617805
83,8.309803919971486,2.27,9.059,5.444,0.798,0.592,0.155,0.429,0.365,0.325,0.376,0.234,0.07,0.262,0.139,0.362,0.163,0.373,0.234,0.335,7,0.1069142,5.537,3.996,1.165,0.359497,9.67371203,25.925337,205.805511,102.371574
85,7.508638306165727,2.42,204.715,5.394,0.786,0.971,0.159,0.327,0.412,0.303,0.368,0.213,0.066,0.278,0.127,0.342,0.136,0.347,0.163,0.225,9,0.0626175,4.783,3.66,1.161,0.322735,8.37328406,43.775715,239.633041,85.681442
86,7.366531544420414,9.39,194.972,5.867,1.611,0.963,0.152,0.247,0.461,0.402,1.407,0.301,0.255,0.334,0.374,0.469,0.278,0.37,0.268,0.309,11,0.0883752,5.893,4.006,1.29,0.415779,13.1277946,50.106026,295.075928,104.415459
87,8.2839966563652,9.02,110.501,59.267,3.849,0.636,0.153,0.112,0.086,0.452,3.517,0.106,0.375,0.094,0.393,0.036,0.57,0.217,0.176,0.219,10,0.1050838,5.623,4.62,1.238,0.363517,13.2971301,28.843193,255.595856,126.951324
88,8.698970004336019,2.89,8.585,5.224,1.02,0.579,0.153,0.451,0.376,0.334,0.885,0.21,0.248,0.267,0.189,0.304,0.524,0.387,0.269,0.399,6,0.0429322,5.407,3.541,1.187,0.341247,10.0607099,39.163486,269.250885,166.743988
89,8.468521082957745,8.1,202.909,46.265,4.772,0.799,0.153,0.345,0.052,0.421,3.907,0.002,0.06,0.011,0.336,0.021,0.494,0.273,0.122,0.235,9,0.1247628,5.746,4.736,1.11,0.377432,7.59617104,29.09338,247.790588,108.512955
90,8.585026652029182,0.35,8.927,5.128,0.972,0.594,0.153,0.46,0.405,0.351,0.489,0.221,0.085,0.279,0.153,0.29,0.174,0.405,0.361,0.513,8,0.1246312,5.401,3.609,1.07,0.399368,7.01873292,48.607224,250.582214,127.221909
91,7.886056647693163,2.75,6.543,5.794,1.082,0.488,0.155,0.425,0.526,0.381,0.501,0.286,0.079,0.387,0.16,0.409,0.186,0.444,0.274,0.381,8,0.0654941,5.133,3.026,1.15,0.328203,8.44964943,44.016788,249.750198,84.341217
92,8.455931955649724,2.41,6.798,5.926,0.802,0.503,0.157,0.446,0.536,0.307,0.345,0.322,0.055,0.339,0.124,0.504,0.126,0.43,0.283,0.402,7,0.1016063,5.065,3.228,1.138,0.337633,7.3333811,26.354939,241.980148,50.23262
93,8.958607314841775,1.09,6.308,4.487,0.933,0.538,0.16,0.507,0.433,0.295,0.454,0.307,0.07,0.293,0.131,0.531,0.139,0.412,0.278,0.415,7,0.0648329,4.729,2.822,1.138,0.310935,9.91733427,20.789991,230.262283,56.111614
94,7.602059991327962,6.48,6.505,4.045,2.131,0.513,0.154,0.515,0.478,0.417,1.607,0.277,0.239,0.386,0.278,0.415,0.406,0.47,0.289,0.406,8,0.3024435,5.025,3.007,1.202,0.322342,10.3712936,78.910385,235.726715,90.763939
95,6.127843727251707,1.61,77.935,6.3,1.498,0.909,0.163,0.109,0.496,0.432,0.936,0.523,0.167,0.489,0.265,0.62,0.236,0.345,0.254,0.302,9,0.0143318,4.477,3.554,1.248,0.328091,10.6319696,32.935478,250.573242,37.315914
96,6.6777807052660805,9.14,127.114,40.744,1.916,0.749,0.167,0.221,0.048,0.473,1.291,0.006,0.045,0.014,0.304,0.022,0.322,0.247,0.072,0.145,10,0.0169135,4.128,3.383,1.236,0.305805,10.0453105,42.610447,230.683228,31.592278
97,6.806875401645538,9.45,112.093,2.628,1.707,0.963,0.156,0.214,0.451,0.535,1.308,0.472,0.21,0.405,0.368,0.681,0.307,0.4,0.333,0.417,10,0.0359517,4.666,4.272,1.231,0.392475,11.0353532,50.63665,316.457458,102.144577
98,6.91721462968355,4.85,15.768,2.118,1.95,0.795,0.151,0.561,0.373,0.401,1.199,0.276,0.137,0.276,0.222,0.463,0.179,0.445,0.33,0.442,10,0.1221345,6.041,4.227,1.311,0.428887,15.2206222,29.396557,261.602844,151.217484
99,6.920818753952375,7.33,91.919,4.179,1.479,0.942,0.151,0.1,0.397,0.433,0.861,0.386,0.147,0.356,0.249,0.382,0.268,0.31,0.235,0.237,10,0.130427,6.173,4.247,1.326,0.480215,13.9423175,51.424389,269.794647,84.825226
100,7.67778070526608,8.64,8.555,2.433,0.907,0.719,0.163,0.572,0.427,0.284,0.405,0.328,0.058,0.333,0.124,0.545,0.107,0.428,0.296,0.42,10,0.0100706,4.824,3.657,1.25,0.316401,11.1721898,60.891548,241.269791,50.143471
101,7.795880017344075,3.77,14.659,2.38,0.92,0.816,0.155,0.486,0.408,0.317,0.413,0.298,0.064,0.3,0.133,0.48,0.125,0.404,0.307,0.431,8,0.1045065,5.706,4.34,1.136,0.42277,8.10810982,78.84256,305.97937,116.535057
102,7.920818753952375,5.08,80.336,7.142,1.017,0.908,0.16,0.146,0.424,0.451,0.657,0.445,0.191,0.433,0.26,0.413,0.353,0.341,0.228,0.273,11,0.0387284,5.399,3.975,1.265,0.408188,11.0414407,61.165295,247.388794,106.160065
103,7.920818753952375,1.68,13.784,2.576,0.884,0.799,0.157,0.452,0.371,0.284,0.389,0.275,0.054,0.281,0.121,0.43,0.105,0.369,0.265,0.362,10,0.1095458,5.641,4.384,1.136,0.405253,9.40386562,42.654121,258.568451,60.644344
104,7.920818753952375,9.11,8.189,2.465,0.923,0.707,0.164,0.572,0.431,0.322,0.402,0.298,0.06,0.32,0.135,0.484,0.108,0.442,0.294,0.416,10,0.0145593,4.415,3.397,1.22,0.314905,10.7766982,45.614647,223.371597,65.392738
105,8.070581074285707,5.9,16.26,2.235,1.051,0.832,0.154,0.503,0.422,0.312,0.538,0.275,0.081,0.291,0.148,0.476,0.144,0.412,0.297,0.423,6,0.1299628,5.411,3.452,1.189,0.43288,10.1011758,76.742477,266.287964,97.35656
106,8.102372908709558,6.2,10.734,2.46,1.245,0.743,0.157,0.516,0.428,0.35,0.546,0.246,0.06,0.313,0.143,0.533,0.155,0.431,0.303,0.413,10,0.1320223,4.868,4.116,1.141,0.375361,7.52723189,43.329834,297.976929,91.587685
107,8.207608310501746,7.35,8.617,3.456,0.899,0.664,0.161,0.55,0.508,0.303,0.443,0.243,0.074,0.342,0.134,0.53,0.116,0.453,0.362,0.421,11,0.1371862,5.086,4.041,1.366,0.362972,10.6131634,34.679161,260.872833,99.66198
109,8.327902142064282,7.46,364.704,43.287,4.529,0.884,0.151,0.963,0.046,0.472,3.545,0.002,0.284,0.01,0.369,0.017,0.361,0.494,0.402,0.434,9,0.110356,5.849,3.949,1.381,0.425683,14.6281353,48.787666,297.69809,57.276802
110,8.619788758288394,8.22,430.585,29.481,4.384,0.927,0.153,0.864,0.069,0.491,3.009,0.019,0.072,0.031,0.28,0.043,0.326,0.475,0.291,0.36,9,0.2255293,6.059,4.112,1.281,0.416512,12.9215536,32.039597,304.893219,96.172348
113,5.337242168318426,4.16,99.234,4.815,0.46,0.95,0.177,0.171,0.425,0.298,0.218,0.476,0.055,0.386,0.125,0.486,0.128,0.298,0.22,0.225,6,0.1629125,4.812,2.343,1.084,0.372477,6.35539409,16.548883,39.10154,24.429325
114,5.508638306165727,4.42,11.062,2.075,0.128,0.834,0.177,0.604,0.551,0.453,0.071,0.427,0.058,0.313,0.189,0.698,0.132,0.536,0.287,0.447,3,0.1218204,4.128,2.275,1.112,0.32542,6.79083658,28.355787,41.10054,20.505198
115,5.537602002101044,9.58,16.592,2.222,0.985,0.838,0.167,0.562,0.319,0.2,1.108,0.715,0.081,0.172,0.263,0.224,0.397,0.361,0.388,0.356,7,0.1322886,5.578,3.013,1.176,0.399276,9.22600765,24.786861,64.937668,47.530331
116,5.585026652029182,4.77,18.887,2.261,0.968,0.854,0.165,0.546,0.354,0.192,1.413,0.654,0.141,0.211,0.233,0.253,0.327,0.364,0.383,0.336,6,0.2307873,5.683,3.21,1.134,0.424213,10.7477536,20.991602,54.716324,62.541752
117,5.619788758288394,1.11,18.735,2.307,1.099,0.846,0.163,0.563,0.3,0.246,1.324,0.699,0.091,0.172,0.261,0.225,0.383,0.37,0.382,0.347,7,0.2182967,6.343,3.015,1.162,0.415261,8.7071827,40.944477,66.435318,58.549835
118,5.657577319177793,3.53,10.576,1.268,1.192,0.811,0.177,0.596,0.27,0.41,0.624,0.818,0.094,0.278,0.149,0.367,0.146,0.425,0.408,0.369,3,0.1118283,4.456,2.241,1.11,0.324362,7.29071881,30.059444,45.396904,50.298595
119,5.6777807052660805,4.04,10.936,2.263,0.164,0.818,0.177,0.606,0.48,0.425,0.085,0.887,0.044,0.426,0.139,0.508,0.164,0.503,0.474,0.449,4,0.1260879,4.567,2.309,1.077,0.355784,6.02007934,32.153332,36.773182,27.925444
120,5.698970004336019,9.21,243.67,3.368,1.238,0.981,0.172,0.831,0.448,0.42,0.799,0.817,0.175,0.428,0.218,0.387,0.23,0.566,0.547,0.45,4,0.1567459,4.897,2.242,1.052,0.371353,5.28821162,42.751495,43.134487,55.82502
121,5.769551078621726,5.35,10.124,1.697,0.977,0.791,0.174,0.571,0.364,0.416,0.526,0.477,0.097,0.27,0.174,0.323,0.161,0.45,0.321,0.366,7,0.064725,4.93,2.924,1.131,0.325642,8.81567958,30.229,37.312202,56.400536
