mol_id,PKI,conformations (ns),0,1,2,3,5,8,9,10,20,21,31,32,75,76,100,101,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
13,7.552841968657781,9.3,259.883,13.619,2.091,0.943,0.153,0.292,0.538,0.415,0.396,0.208,0.464,0.276,0.543,0.462,0.415,0.287,6,0.1451589,5.692,3.607,1.175,0.40982,10.6097594,55.057133,289.467407,82.839928
14,8.017728766960431,4.76,23.484,12.853,3.105,0.595,0.153,0.028,0.557,0.416,0.002,0.006,0.006,0.324,0.014,0.355,0.333,0.201,9,0.1371716,5.611,4.048,1.248,0.417173,12.378812,60.346855,236.888718,119.904022
15,8.920818753952375,6.75,319.701,5.008,1.003,0.982,0.159,0.804,0.395,0.31,0.313,0.1,0.346,0.154,0.27,0.158,0.503,0.443,7,0.0584972,5.129,3.979,1.391,0.371168,13.5605959,25.667429,229.776764,79.688988
16,7.301029995663981,5.91,10.325,2.526,1.051,0.743,0.159,0.529,0.41,0.301,0.28,0.061,0.308,0.13,0.482,0.134,0.413,0.284,7,0.0874224,4.601,3.11,1.175,0.345053,9.1670535,58.721218,212.87558,80.292343
17,8.537602002101044,3.61,8.339,3.412,0.882,0.66,0.16,0.505,0.436,0.295,0.238,0.075,0.305,0.129,0.281,0.143,0.412,0.381,6,0.1072791,5.107,3.315,1.181,0.372894,7.42336459,31.446083,240.408386,92.730484
19,7.494850021680094,2.55,147.796,14.363,2.261,0.899,0.153,0.254,0.523,0.37,0.405,0.228,0.449,0.272,0.533,0.461,0.383,0.3,8,0.1547819,5.662,4.089,1.139,0.411366,11.4954482,45.813889,283.50647,95.693306
20,7.657577319177793,2.37,17.799,3.042,1.296,0.804,0.147,0.562,0.488,0.421,0.257,0.131,0.333,0.216,0.494,0.208,0.49,0.329,7,0.0460805,6.102,4.33,1.142,0.45298,8.38245468,64.021179,341.583313,203.181366
21,7.958607314841775,5.39,17.467,2.468,1.63,0.81,0.149,0.573,0.402,0.321,0.26,0.099,0.292,0.16,0.456,0.172,0.432,0.319,5,0.0846035,5.779,4.261,1.224,0.447741,11.357025,36.918182,308.633484,140.155365
22,7.017728766960431,3.49,169.608,4.707,1.099,0.967,0.162,0.298,0.349,0.449,0.375,0.105,0.361,0.205,0.421,0.266,0.365,0.322,6,0.0168331,4.418,3.383,1.207,0.299084,9.09171774,44.362984,258.78009,87.298187
23,8.080921907623926,6.68,166.889,5.691,2.014,0.956,0.153,0.21,0.427,0.357,0.394,0.221,0.4,0.247,0.585,0.336,0.331,0.288,8,0.1191712,5.548,4.203,1.418,0.347371,14.8688451,53.818863,284.101105,155.734497
24,8.769551078621726,0.29,27.374,5.796,2.513,0.767,0.156,0.042,0.39,0.393,0.481,0.202,0.374,0.283,0.094,0.449,0.275,0.27,7,0.1191945,5.668,4.122,1.119,0.381558,6.96504193,56.509659,310.187744,92.373787
25,7.481486060122112,9.45,163.655,3.294,0.928,0.975,0.156,0.528,0.436,0.303,0.5,0.057,0.394,0.119,0.591,0.133,0.422,0.403,7,0.0860994,4.779,3.212,1.216,0.399212,10.5133871,40.361874,304.102264,97.372429
27,7.958607314841775,0.93,201.078,3.547,2.454,0.971,0.153,0.563,0.419,0.412,0.187,0.235,0.252,0.294,0.289,0.405,0.464,0.437,9,0.1574795,5.925,3.949,1.151,0.431705,12.1313396,41.614388,260.590607,74.396805
28,8.031517051446064,3.13,28.003,3.557,1.344,0.851,0.153,0.078,0.412,0.4,0.047,0.089,0.117,0.196,0.28,0.172,0.297,0.059,7,0.0885489,5.918,3.52,1.176,0.414831,10.4989672,36.867172,1102.578247,69.373787
30,8.229147988357855,6.58,171.764,5.553,1.353,0.961,0.151,0.468,0.489,0.369,0.51,0.177,0.488,0.224,0.45,0.208,0.442,0.456,7,0.0834666,6.491,4.545,1.151,0.507895,9.24241868,44.101295,271.469604,86.02774
31,8.568636235841012,8.78,196.797,9.129,1.09,0.951,0.156,0.197,0.438,0.432,0.414,0.137,0.385,0.231,0.444,0.252,0.356,0.29,8,0.1172017,5.759,4.293,1.213,0.430988,9.98623561,30.353157,284.037628,75.013336
32,8.022276394711152,8.18,259.665,12.394,0.937,0.951,0.156,0.986,0.473,0.466,0.305,0.172,0.357,0.255,0.338,0.257,0.642,0.498,7,0.0659945,5.478,4.179,1.276,0.420088,12.0329876,30.310585,261.460938,62.249928
33,7.886056647693163,2.97,147.758,6.266,1.782,0.948,0.154,0.268,0.443,0.444,0.551,0.197,0.468,0.31,0.604,0.245,0.385,0.365,6,0.0790224,5.7,4.28,1.136,0.395848,8.05174656,34.683136,257.102539,111.123459
34,8.494850021680094,8.23,14.548,2.397,0.894,0.815,0.159,0.48,0.425,0.343,0.268,0.077,0.314,0.154,0.474,0.145,0.416,0.268,10,0.0818151,5.664,4.01,1.215,0.40321,11.0093354,39.78801,239.544022,90.05864
35,7.045757490560675,2.83,7.077,3.841,0.966,0.595,0.16,0.523,0.449,0.3,0.241,0.125,0.298,0.143,0.384,0.287,0.424,0.28,8,0.0491903,4.952,2.923,1.228,0.311104,11.3875713,17.856426,235.391647,55.992348
36,8.585026652029182,7.3,276.003,143.617,1.921,0.655,0.154,0.603,0.488,0.37,0.309,0.156,0.372,0.212,0.271,0.284,0.487,0.391,7,0.0568456,5.664,4.351,1.191,0.416795,9.6623589,41.314545,265.400787,85.669128
37,8.214670164989233,0.82,11.837,3.785,0.77,0.722,0.155,0.457,0.353,0.291,0.198,0.061,0.247,0.121,0.337,0.125,0.367,0.26,9,0.0902504,5.491,3.983,1.158,0.392061,10.75866,44.257462,266.922333,69.577515
38,8.346787486224656,7.6,232.139,40.324,1.877,0.846,0.154,0.523,0.089,0.436,0.062,0.57,0.089,0.402,0.045,0.325,0.349,0.43,5,0.089571,5.471,4.388,1.119,0.419327,7.42063616,23.084864,233.479935,61.003433
39,8.823908740944319,0.23,13.017,3.285,0.944,0.755,0.153,0.467,0.344,0.294,0.188,0.069,0.231,0.129,0.349,0.14,0.368,0.307,6,0.1869498,5.764,4.374,1.062,0.4262,5.21747653,20.353172,261.913544,82.90049
40,8.698970004336019,6.69,310.396,6.377,2.192,0.973,0.162,0.992,0.511,0.473,0.363,0.246,0.415,0.3,0.297,0.445,0.659,0.547,8,0.0458155,4.899,3.383,1.241,0.306158,9.10759616,24.101387,249.68309,58.655476
41,6.823908740944319,2.97,7.275,3.791,0.696,0.619,0.162,0.537,0.459,0.296,0.25,0.069,0.309,0.128,0.408,0.133,0.43,0.266,5,0.0481163,4.536,3.281,1.151,0.310436,8.59085604,27.806992,229.822571,66.254013
42,8.55284196865778,7.08,7.313,3.745,0.67,0.624,0.163,0.547,0.46,0.288,0.249,0.061,0.309,0.118,0.397,0.126,0.431,0.255,7,0.058628,4.569,3.161,1.137,0.308207,8.23991852,18.844912,206.979553,69.963287
43,7.744727494896693,9.16,5.942,4.187,0.934,0.537,0.163,0.518,0.417,0.299,0.215,0.052,0.269,0.122,0.334,0.113,0.411,0.246,7,0.0454515,4.586,3.296,1.142,0.300858,8.21506637,39.575436,211.291428,63.494213
44,8.886056647693163,1.45,236.293,6.354,2.924,0.962,0.161,0.637,0.458,0.455,0.32,0.271,0.35,0.319,0.359,0.477,0.517,0.386,4,0.1422035,4.714,2.426,1.145,0.308356,9.78164941,21.848347,245.616974,54.779491
45,9.045757490560677,5.82,10.855,3.634,0.85,0.708,0.156,0.449,0.327,0.296,0.174,0.054,0.215,0.121,0.319,0.135,0.357,0.285,8,0.0965717,5.503,4.272,1.087,0.395684,6.69526082,30.344191,249.578308,108.163025
46,8.886056647693163,8.62,167.854,7.079,0.801,0.955,0.151,0.328,0.44,0.278,0.433,0.064,0.431,0.123,0.55,0.144,0.349,0.332,5,0.130749,6.178,3.247,1.173,0.440498,10.0972809,39.843433,267.539215,130.454391
47,8.0,6.53,7.038,3.332,0.803,0.63,0.162,0.538,0.486,0.267,0.255,0.052,0.328,0.113,0.444,0.108,0.43,0.273,6,0.0624087,4.321,3.11,1.146,0.304557,8.2240756,28.698723,257.692017,50.544445
49,9.221848749616356,5.05,108.738,22.794,5.012,0.796,0.151,0.136,0.031,0.3,0.547,0.002,0.008,0.293,0.014,0.263,0.156,0.216,7,0.1655629,5.975,3.979,1.136,0.409809,5.36965596,43.14122,236.246704,129.233978
50,8.522878745280337,0.25,8.63,6.221,0.868,0.549,0.154,0.369,0.49,0.338,0.311,0.1,0.411,0.165,0.436,0.172,0.399,0.262,7,0.0714239,5.536,3.607,1.068,0.363299,5.42464796,58.196575,281.096039,100.015022
51,8.481486060122112,1.51,340.871,136.286,3.777,0.709,0.152,0.621,0.296,0.341,0.316,0.439,0.347,0.359,0.204,0.283,0.419,0.501,8,0.0869963,5.781,3.781,1.119,0.380736,4.14017473,53.730545,284.060791,100.094139
52,8.275724130399212,8.44,228.011,8.042,1.06,0.962,0.156,0.733,0.519,0.394,0.404,0.144,0.437,0.212,0.527,0.227,0.548,0.365,7,0.1202932,5.439,3.715,1.149,0.357446,13.787479,57.783127,251.365845,71.516853
53,8.67778070526608,3.43,11.356,5.694,0.883,0.633,0.152,0.422,0.436,0.31,0.27,0.092,0.362,0.151,0.441,0.144,0.389,0.298,8,0.1210067,6.025,4.224,1.165,0.414378,7.22784443,54.000404,277.725159,57.664658
54,8.585026652029182,2.41,7.621,5.634,1.247,0.526,0.154,0.422,0.446,0.447,0.278,0.221,0.369,0.279,0.42,0.224,0.438,0.302,10,0.1442781,5.555,3.654,1.108,0.349214,7.9443071,50.055126,261.670044,63.377014
55,8.585026652029182,9.62,280.689,9.715,2.701,0.958,0.153,0.94,0.465,0.456,0.398,0.167,0.378,0.257,0.282,0.279,0.62,0.542,9,0.1508112,5.812,3.639,1.256,0.384575,12.3630765,30.796265,241.879242,47.260433
56,8.0,0.17,9.045,6.167,0.737,0.567,0.155,0.365,0.46,0.256,0.306,0.048,0.387,0.106,0.452,0.113,0.36,0.237,5,0.0536961,5.332,3.538,1.061,0.365009,6.91299949,25.114813,270.150238,65.995125
57,7.552841968657781,0.24,9.074,5.114,1.103,0.593,0.155,0.416,0.456,0.449,0.312,0.082,0.371,0.202,0.411,0.225,0.44,0.286,8,0.105958,5.323,4.105,1.109,0.374139,12.9049471,32.224598,280.011658,117.780884
58,7.997833938243493,3.0,243.287,5.737,0.955,0.973,0.156,0.506,0.418,0.325,0.337,0.115,0.371,0.181,0.479,0.16,0.416,0.336,6,0.1211695,5.452,4.689,1.135,0.37628,2.13417866,51.609657,239.2939,90.696205
59,8.3767507096021,5.85,165.296,8.145,1.068,0.947,0.153,0.217,0.391,0.365,0.382,0.153,0.333,0.193,0.319,0.366,0.324,0.279,11,0.1210694,5.852,4.474,1.131,0.374784,1.72280946,35.715137,246.856232,87.404442
60,8.301029995663981,3.78,256.395,134.337,0.945,0.655,0.151,0.432,0.427,0.426,0.601,0.121,0.314,0.202,0.161,0.25,0.428,0.423,9,0.074609,6.129,4.425,1.078,0.424606,4.95609677,62.095715,274.576447,126.946259
61,7.920818753952375,2.81,8.575,7.941,0.811,0.495,0.151,0.409,0.452,0.275,0.228,0.074,0.263,0.124,0.237,0.166,0.379,0.338,11,0.1012498,6.367,3.883,1.092,0.419234,5.90293641,57.285313,257.477539,105.654076
62,8.769551078621726,1.95,159.8,8.355,2.694,0.935,0.148,0.36,0.38,0.413,0.437,0.202,0.43,0.283,0.471,0.362,0.385,0.368,10,0.0750799,7.092,5.764,1.094,0.468279,6.27143833,55.166939,248.848801,129.793106
63,8.431798275933005,5.53,47.75,9.505,1.773,0.809,0.149,0.054,0.411,0.52,0.331,0.173,0.331,0.287,0.333,0.363,0.328,0.216,8,0.2422381,6.432,5.248,1.158,0.438682,8.51240222,48.379318,278.351837,94.552086
64,8.267606240177031,4.37,10.658,5.969,2.237,0.565,0.145,0.53,0.409,0.463,0.441,0.144,0.441,0.276,0.421,0.317,0.467,0.372,8,0.2114234,6.86,5.171,1.11,0.422336,7.90025411,54.980846,341.142334,142.884903
65,8.136677139879543,4.85,95.966,8.849,1.55,0.902,0.15,0.161,0.465,0.405,0.458,0.294,0.445,0.26,0.434,0.288,0.344,0.321,10,0.1632219,6.291,5.315,1.089,0.396987,9.16799832,101.013077,261.273468,110.006729
66,8.075720713938118,3.76,11.59,5.512,1.452,0.625,0.148,0.475,0.575,0.43,0.468,0.117,0.493,0.209,0.489,0.245,0.493,0.381,10,0.205843,6.531,5.444,1.053,0.424193,5.7906674,53.528549,250.37915,162.122513
67,7.795880017344075,5.86,149.998,6.506,3.315,0.939,0.151,0.16,0.391,0.415,0.303,0.327,0.32,0.352,0.413,0.487,0.322,0.258,9,0.2078101,5.887,4.874,1.108,0.39485,8.32946615,42.017761,281.266724,86.752663
68,7.886056647693163,6.93,206.758,8.074,1.182,0.957,0.147,0.358,0.358,0.354,0.308,0.096,0.309,0.165,0.277,0.21,0.357,0.273,13,0.1286857,7.01,5.502,1.092,0.468883,8.16857467,60.36174,268.035156,117.337074
70,8.031517051446064,7.14,348.516,163.728,3.898,0.675,0.148,0.891,0.383,0.356,0.347,0.419,0.343,0.381,0.285,0.27,0.543,0.571,9,0.0964571,6.442,5.536,1.039,0.450732,2.21726478,59.793922,265.193604,134.913147
76,8.040958607678906,1.64,10.717,5.353,1.117,0.624,0.151,0.413,0.388,0.358,0.209,0.07,0.27,0.152,0.356,0.184,0.386,0.288,7,0.1017695,5.991,4.306,1.14,0.411838,7.88633236,59.720333,261.681946,141.887009
78,8.337242168318426,7.05,9.273,5.764,0.969,0.579,0.151,0.438,0.452,0.293,0.203,0.063,0.283,0.129,0.346,0.147,0.395,0.295,5,0.1222523,5.817,3.998,1.093,0.393687,4.27396594,28.762405,256.268951,106.532349
79,7.0762380391713,4.23,193.26,2.015,1.053,0.984,0.162,0.585,0.409,0.292,0.592,0.2,0.323,0.33,0.498,0.48,0.429,0.417,8,0.0927846,6.352,2.913,1.156,0.431445,8.85190654,52.220016,952.421204,80.159958
80,9.522878745280336,0.42,255.015,5.926,2.573,0.968,0.154,0.982,0.462,0.434,0.283,0.208,0.332,0.246,0.43,0.254,0.626,0.487,8,0.0766484,5.552,4.051,1.081,0.380543,5.76544077,46.462154,262.618591,107.515526
81,10.0,1.0,8.507,5.458,0.986,0.569,0.154,0.433,0.37,0.347,0.222,0.11,0.254,0.163,0.398,0.195,0.383,0.303,9,0.0802202,5.557,4.052,1.16,0.378443,10.0786125,29.166401,227.281769,82.305077
82,8.958607314841775,1.5,10.748,5.18,0.958,0.636,0.151,0.475,0.363,0.325,0.259,0.114,0.283,0.157,0.338,0.227,0.388,0.334,6,0.1853018,5.872,4.222,1.102,0.413718,7.64234053,38.575241,260.274719,97.798897
83,8.309803919971486,8.53,9.141,5.642,0.787,0.587,0.154,0.436,0.369,0.297,0.225,0.064,0.265,0.125,0.34,0.153,0.367,0.234,7,0.1082758,5.523,4.2,1.169,0.3621,8.53295394,63.628372,247.093307,101.351158
85,7.508638306165727,2.42,204.715,5.394,0.786,0.971,0.159,0.327,0.412,0.303,0.213,0.066,0.278,0.127,0.342,0.136,0.347,0.163,9,0.0626175,4.783,3.66,1.161,0.322735,8.37328406,43.775715,239.633041,85.681442
86,7.366531544420414,9.39,194.972,5.867,1.611,0.963,0.152,0.247,0.461,0.402,0.301,0.255,0.334,0.374,0.469,0.278,0.37,0.268,11,0.0883752,5.893,4.006,1.29,0.415779,13.1277946,50.106026,295.075928,104.415459
87,8.2839966563652,3.49,30.814,7.462,1.303,0.779,0.154,0.035,0.466,0.307,0.471,0.207,0.463,0.228,0.558,0.16,0.269,0.256,7,0.0995114,5.93,4.59,1.232,0.38517,11.2490211,42.531715,294.679382,91.273972
88,8.698970004336019,3.69,8.462,5.351,1.036,0.57,0.153,0.446,0.373,0.343,0.208,0.246,0.264,0.196,0.301,0.509,0.387,0.267,10,0.0363241,5.571,3.711,1.194,0.341267,10.538012,46.120163,299.096802,168.270248
89,8.468521082957745,8.1,202.909,46.265,4.772,0.799,0.153,0.345,0.052,0.421,0.002,0.06,0.011,0.336,0.021,0.494,0.273,0.122,9,0.1247628,5.746,4.736,1.11,0.377432,7.59617104,29.09338,247.790588,108.512955
90,8.585026652029182,4.55,157.172,5.732,0.927,0.959,0.153,0.404,0.372,0.333,0.209,0.115,0.274,0.169,0.251,0.169,0.37,0.269,9,0.1185164,5.769,3.644,1.129,0.404868,8.17538765,45.148445,260.058258,155.602585
91,7.886056647693163,2.69,43.3,6.257,1.853,0.842,0.155,0.061,0.429,0.421,0.415,0.045,0.384,0.208,0.49,0.237,0.304,0.155,5,0.0666074,5.152,3.162,1.15,0.327261,8.90800669,46.240223,251.536942,95.356583
92,8.455931955649724,2.41,6.798,5.926,0.802,0.503,0.157,0.446,0.536,0.307,0.322,0.055,0.339,0.124,0.504,0.126,0.43,0.283,7,0.1016063,5.065,3.228,1.138,0.337633,7.3333811,26.354939,241.980148,50.23262
93,8.958607314841775,3.38,31.272,4.874,1.362,0.834,0.16,0.039,0.355,0.36,0.236,0.02,0.258,0.15,0.458,0.194,0.251,0.087,5,0.0641784,4.974,2.958,1.16,0.311011,10.3374075,34.741966,236.90509,51.142632
94,7.602059991327962,1.25,6.189,4.494,2.145,0.482,0.154,0.507,0.445,0.399,0.228,0.236,0.316,0.269,0.319,0.406,0.45,0.284,7,0.2888967,5.29,3.007,1.17,0.325415,10.3351113,60.071472,253.993759,100.100082
95,6.127843727251707,1.61,77.935,6.3,1.498,0.909,0.163,0.109,0.496,0.432,0.523,0.167,0.489,0.265,0.62,0.236,0.345,0.254,9,0.0143318,4.477,3.554,1.248,0.328091,10.6319696,32.935478,250.573242,37.315914
96,6.6777807052660805,9.14,127.114,40.744,1.916,0.749,0.167,0.221,0.048,0.473,0.006,0.045,0.014,0.304,0.022,0.322,0.247,0.072,10,0.0169135,4.128,3.383,1.236,0.305805,10.0453105,42.610447,230.683228,31.592278
97,6.806875401645538,9.45,112.093,2.628,1.707,0.963,0.156,0.214,0.451,0.535,0.472,0.21,0.405,0.368,0.681,0.307,0.4,0.333,10,0.0359517,4.666,4.272,1.231,0.392475,11.0353532,50.63665,316.457458,102.144577
98,6.91721462968355,9.71,93.925,13.33,1.982,0.86,0.151,0.073,0.51,0.411,0.481,0.298,0.502,0.301,0.55,0.558,0.332,0.298,10,0.1188838,5.65,4.16,1.325,0.432169,14.8207566,37.595604,296.245819,124.43885
99,6.920818753952375,3.77,21.285,2.602,0.941,0.857,0.151,0.576,0.385,0.34,0.278,0.054,0.289,0.138,0.415,0.145,0.434,0.301,14,0.0699398,6.227,4.555,1.301,0.478012,13.782771,56.124992,279.14209,87.495667
100,7.67778070526608,9.07,8.907,2.432,0.888,0.728,0.163,0.564,0.416,0.281,0.314,0.056,0.324,0.123,0.521,0.103,0.421,0.285,8,0.0157118,4.654,3.657,1.25,0.319438,10.4039244,33.273056,250.295547,29.602253
101,7.795880017344075,5.81,188.819,5.095,1.067,0.968,0.155,0.677,0.375,0.379,0.444,0.058,0.327,0.138,0.497,0.144,0.477,0.404,9,0.1049329,5.509,4.203,1.135,0.419696,8.14863206,60.324066,252.807892,119.223274
102,7.920818753952375,7.41,42.429,9.227,3.341,0.771,0.16,0.033,0.451,0.447,0.001,0.277,0.068,0.325,0.152,0.454,0.31,0.098,9,0.1627005,5.314,4.009,1.269,0.384964,12.7604441,56.780598,254.851105,103.741478
103,7.920818753952375,2.44,227.955,2.885,1.172,0.983,0.157,0.852,0.484,0.344,0.3,0.09,0.35,0.174,0.49,0.125,0.56,0.382,12,0.1134655,5.683,4.249,1.155,0.406347,10.042833,37.621655,273.214905,55.573627
104,7.920818753952375,1.93,8.269,2.33,0.959,0.715,0.164,0.564,0.403,0.281,0.304,0.053,0.314,0.119,0.495,0.101,0.416,0.292,9,0.0139694,4.436,3.432,1.176,0.315537,10.4099913,30.242855,247.779999,62.747398
105,8.070581074285707,5.9,16.26,2.235,1.051,0.832,0.154,0.503,0.422,0.312,0.275,0.081,0.291,0.148,0.476,0.144,0.412,0.297,6,0.1299628,5.411,3.452,1.189,0.43288,10.1011758,76.742477,266.287964,97.35656
106,8.102372908709558,6.2,10.734,2.46,1.245,0.743,0.157,0.516,0.428,0.35,0.246,0.06,0.313,0.143,0.533,0.155,0.431,0.303,10,0.1320223,4.868,4.116,1.141,0.375361,7.52723189,43.329834,297.976929,91.587685
107,8.207608310501746,0.53,9.453,3.148,1.049,0.693,0.16,0.557,0.49,0.326,0.259,0.065,0.341,0.141,0.547,0.13,0.458,0.358,8,0.1424217,4.977,4.087,1.148,0.372035,11.2542524,37.76379,274.087494,95.853539
109,8.327902142064282,6.93,28.449,4.716,1.17,0.829,0.151,0.073,0.287,0.364,0.017,0.081,0.074,0.171,0.15,0.179,0.242,0.044,11,0.1075638,5.724,3.881,1.381,0.42325,14.7582062,56.365074,317.234283,73.87561
110,8.619788758288394,5.36,173.256,19.25,1.163,0.895,0.153,0.292,0.578,0.374,0.495,0.097,0.539,0.178,0.597,0.189,0.415,0.28,11,0.1362965,5.979,3.908,1.286,0.44205,13.4025717,56.696754,314.584839,118.011017
113,5.337242168318426,1.13,11.23,2.196,0.115,0.829,0.177,0.58,0.514,0.459,0.506,0.034,0.332,0.14,0.384,0.18,0.518,0.425,2,0.1134553,4.793,2.275,1.081,0.372772,6.83854673,28.950825,47.174057,16.281721
114,5.508638306165727,6.82,11.028,2.149,0.033,0.835,0.177,0.602,0.551,0.511,0.399,0.12,0.309,0.25,0.643,0.202,0.555,0.301,2,0.1277924,4.237,2.376,1.112,0.326089,6.77985748,27.143749,49.589256,16.697908
115,5.537602002101044,9.58,16.592,2.222,0.985,0.838,0.167,0.562,0.319,0.2,0.715,0.081,0.172,0.263,0.224,0.397,0.361,0.388,7,0.1322886,5.578,3.013,1.176,0.399276,9.22600765,24.786861,64.937668,47.530331
116,5.585026652029182,4.77,18.887,2.261,0.968,0.854,0.165,0.546,0.354,0.192,0.654,0.141,0.211,0.233,0.253,0.327,0.364,0.383,6,0.2307873,5.683,3.21,1.134,0.424213,10.7477536,20.991602,54.716324,62.541752
117,5.619788758288394,8.58,18.17,2.728,1.085,0.827,0.163,0.6,0.37,0.227,0.713,0.142,0.223,0.254,0.261,0.379,0.399,0.421,7,0.0526145,5.523,2.911,1.173,0.420064,11.5482758,33.994057,75.021561,54.114491
118,5.657577319177793,1.83,178.935,6.758,0.695,0.96,0.177,0.405,0.423,0.446,0.352,0.204,0.387,0.242,0.438,0.321,0.424,0.347,3,0.0229711,4.889,2.241,1.114,0.323774,7.53708994,23.607166,46.111042,40.812557
119,5.6777807052660805,9.03,10.901,1.801,0.656,0.816,0.177,0.606,0.394,0.385,1.001,0.029,0.388,0.103,0.466,0.129,0.462,0.509,4,0.1248171,4.974,2.173,1.077,0.357048,5.46834893,41.910954,26.869669,63.356426
120,5.698970004336019,5.33,156.792,4.091,0.134,0.974,0.172,0.352,0.447,0.171,0.757,0.313,0.401,0.132,0.891,0.809,0.323,0.439,5,0.1734484,5.137,2.343,1.052,0.375563,4.42332729,27.110493,51.701004,49.787895
121,5.769551078621726,0.94,10.056,1.711,1.081,0.783,0.174,0.572,0.35,0.407,0.49,0.097,0.273,0.173,0.329,0.17,0.443,0.322,7,0.0636945,4.402,2.857,1.133,0.32355,8.05889234,32.169064,57.050175,43.875427
122,5.769551078621726,7.96,10.645,1.434,0.807,0.826,0.177,0.597,0.384,0.34,0.609,0.033,0.295,0.1,0.464,0.1,0.44,0.338,2,0.0384295,4.451,2.376,1.129,0.324125,7.56502704,40.556164,40.573853,66.266769
123,5.823908740944319,1.39,41.459,19.868,2.25,0.652,0.159,0.035,0.578,0.351,0.001,0.139,0.01,0.227,0.062,0.312,0.321,0.116,8,0.0595073,6.544,2.877,1.153,0.468674,12.4055698,25.953655,251.239914,133.430893
124,5.958607314841775,6.3,11.116,2.878,0.428,0.771,0.171,0.583,0.476,0.264,0.479,0.269,0.323,0.265,0.438,0.245,0.441,0.365,5,0.1625285,4.831,2.447,1.101,0.341463,6.21934325,33.698681,40.155407,78.689369
125,6.0,5.81,273.382,9.338,1.497,0.962,0.163,0.312,0.471,0.398,0.303,0.228,0.377,0.241,0.395,0.245,0.394,0.269,9,0.0342068,6.378,3.335,1.126,0.457243,10.5661301,57.588394,78.032013,61.138172
126,6.0,2.93,64.972,47.392,2.918,0.564,0.162,0.088,0.093,0.407,0.002,0.023,0.012,0.056,0.021,0.132,0.196,0.032,6,0.1985378,5.942,3.062,1.079,0.450664,6.8334296,29.608881,69.486649,74.735283
127,6.309803919971486,6.4,21.192,1.859,0.873,0.886,0.163,0.549,0.324,0.172,0.714,0.119,0.221,0.271,0.288,0.318,0.348,0.413,6,0.1946621,6.223,3.471,1.101,0.456445,7.32450477,73.499771,92.020813,72.989586
128,6.366531544420414,9.11,219.44,6.723,1.14,0.965,0.161,0.716,0.43,0.287,0.423,0.348,0.318,0.33,0.21,0.305,0.478,0.542,6,0.2040427,5.974,3.289,1.122,0.444019,4.8818293,51.610432,83.029953,63.502632
