mol_id,PKI,0,1,2,3,5,8,9,10,20,21,32,75,76,100,101,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
129,6.443697499232712,36.796,8.237,1.196,0.796,0.158,0.127,0.127,0.392,0.003,0.192,0.267,0.026,0.296,0.215,0.093,6,0.1432784,6.721,3.438,1.123,0.476626,7.16601088,60.234371,94.895035,122.765083
130,6.698970004336019,176.399,145.704,1.168,0.546,0.163,0.53,0.243,0.18,0.217,0.402,0.226,0.641,0.251,0.318,0.435,7,0.0601508,6.427,3.471,1.134,0.450355,10.0062441,49.520264,112.971893,97.60582
131,7.0,10.864,1.397,1.228,0.805,0.175,0.601,0.389,0.294,0.768,0.076,0.122,0.334,0.197,0.428,0.403,5,0.0392887,4.64,2.536,1.096,0.336825,8.47191513,44.630951,40.696396,53.577869
132,5.455931955649724,175.128,32.178,3.521,0.831,0.164,0.203,0.044,0.424,0.01,0.009,0.141,0.023,0.286,0.224,0.027,8,0.116412,4.515,2.724,1.316,0.311227,12.9227832,45.615227,89.928101,92.000999
133,5.494850021680094,91.437,28.863,4.921,0.73,0.158,0.097,0.032,0.498,0.004,0.008,0.187,0.015,0.274,0.209,0.006,9,0.1429212,5.052,3.451,1.345,0.337499,12.573617,43.163746,115.60376,62.248432
134,5.552841968657781,196.624,7.518,1.104,0.958,0.169,0.569,0.585,0.483,0.541,0.13,0.234,0.476,0.269,0.546,0.379,6,0.0480255,4.435,2.709,1.411,0.314815,14.1492568,64.590775,65.294693,92.140839
135,5.920818753952375,170.214,9.877,1.285,0.938,0.163,0.311,0.446,0.279,0.554,0.153,0.163,0.372,0.297,0.345,0.283,9,0.0656132,4.559,3.321,1.502,0.354527,14.6403166,66.756187,99.268639,69.4907
136,6.049148541111453,171.498,5.951,1.074,0.961,0.167,0.431,0.41,0.397,0.326,0.285,0.298,0.401,0.596,0.412,0.42,8,0.1058793,4.395,3.491,1.407,0.352192,14.3031595,83.189743,86.697571,58.509991
137,6.142667503568731,10.049,1.951,1.518,0.743,0.168,0.541,0.374,0.494,0.173,0.161,0.256,0.331,0.231,0.47,0.281,9,0.1069745,4.824,2.962,1.435,0.342159,14.4221374,50.476471,49.721466,66.69278
138,6.1487416512809245,10.29,2.374,0.706,0.77,0.165,0.575,0.36,0.232,0.208,0.035,0.09,0.428,0.102,0.389,0.287,5,0.1453862,4.599,2.894,1.447,0.335235,14.7152476,63.17897,82.146881,35.60857
139,6.179798540514359,29.969,4.669,1.916,0.82,0.167,0.053,0.438,0.415,0.349,0.225,0.283,0.186,0.285,0.302,0.25,8,0.0905659,4.59,3.491,1.535,0.342903,16.3357386,42.597332,53.557655,86.593567
140,6.191114132640188,112.979,5.63,0.473,0.949,0.164,0.27,0.436,0.32,0.446,0.042,0.11,0.55,0.149,0.342,0.313,7,0.0888204,5.137,2.825,1.422,0.366609,14.3793277,71.534454,92.309204,71.917084
141,6.214670164989233,409.969,10.33,1.159,0.973,0.172,0.996,0.519,0.409,0.69,0.129,0.212,0.491,0.305,0.641,0.622,8,0.0308892,4.926,2.859,1.442,0.389975,15.0762738,70.843994,36.448475,37.533684
142,6.343901797987168,182.382,119.557,2.771,0.599,0.167,0.51,0.116,0.336,0.006,0.22,0.273,0.038,0.319,0.32,0.34,10,0.110849,4.803,3.356,1.537,0.328674,14.827732,45.349709,77.92482,88.461334
144,6.38933983691012,9.717,2.201,0.937,0.756,0.163,0.52,0.417,0.261,0.215,0.104,0.134,0.455,0.22,0.399,0.281,8,0.0753445,4.825,3.153,1.469,0.332806,15.4311326,51.586227,91.27372,96.906975
145,6.400116927926312,11.026,1.954,1.129,0.781,0.161,0.53,0.38,0.373,0.192,0.085,0.173,0.431,0.156,0.428,0.287,6,0.0454758,5.077,2.893,1.443,0.351753,14.7265807,58.632812,78.163284,73.568474
147,6.504455662453552,11.243,2.293,0.695,0.79,0.165,0.562,0.353,0.273,0.184,0.046,0.109,0.429,0.112,0.396,0.283,7,0.0304312,4.742,3.132,1.431,0.355284,14.4616757,55.455139,148.378891,51.195297
148,6.552841968657781,9.924,5.427,1.642,0.584,0.155,0.574,0.357,0.319,0.31,0.186,0.229,0.334,0.2,0.417,0.297,8,0.1674479,5.957,4.379,1.315,0.375062,14.6246712,55.967819,95.641785,106.874626
149,6.628932137728263,8.21,2.532,1.05,0.696,0.164,0.555,0.385,0.328,0.208,0.099,0.171,0.437,0.166,0.423,0.313,6,0.1061783,4.456,2.894,1.445,0.320245,14.8521961,38.772446,86.812119,49.200497
150,6.82102305270683,16.997,2.145,0.638,0.859,0.158,0.585,0.363,0.353,0.191,0.053,0.133,0.426,0.151,0.434,0.313,8,0.1122982,5.618,2.689,1.415,0.42909,14.2893061,61.762604,72.003609,57.419964
151,6.920818753952375,8.397,2.533,0.533,0.733,0.172,0.587,0.352,0.285,0.194,0.047,0.111,0.421,0.108,0.408,0.262,6,0.063049,4.065,2.894,1.436,0.306063,14.1313613,59.451977,192.526932,132.840271
152,7.008773924307505,7.912,2.446,0.727,0.714,0.169,0.561,0.386,0.245,0.203,0.035,0.093,0.421,0.102,0.397,0.267,6,0.0327391,4.242,2.756,1.477,0.299174,15.0683177,58.77969,75.747055,33.183174
153,7.1249387366083,357.969,213.28,1.29,0.625,0.168,0.63,0.361,0.398,0.169,0.152,0.198,0.256,0.303,0.463,0.377,7,0.0389307,4.549,2.723,1.444,0.326305,14.4936717,40.702236,91.821198,64.026306
155,8.337242168318426,8.952,4.684,1.021,0.611,0.162,0.551,0.354,0.184,0.137,0.187,0.166,0.283,0.074,0.363,0.274,9,0.0711556,5.366,3.749,1.278,0.346581,12.8492869,63.790733,154.099731,82.954468
156,8.522878745280337,309.991,5.424,1.368,0.979,0.16,0.943,0.408,0.425,0.179,0.287,0.306,0.298,0.283,0.592,0.488,11,0.19694,5.146,3.407,1.367,0.340044,13.3469409,63.244949,115.844673,56.297783
158,8.130768280269024,214.476,6.482,1.868,0.963,0.156,0.878,0.517,0.446,0.318,0.151,0.248,0.403,0.272,0.614,0.458,5,0.2635185,5.919,3.712,1.105,0.373381,5.44538541,46.941124,73.420097,97.716331
159,6.110698297493689,8.247,5.509,0.555,0.576,0.163,0.598,0.543,0.207,0.238,0.197,0.162,0.38,0.148,0.449,0.377,7,0.2209225,5.47,3.771,1.042,0.368598,4.7806057,49.955093,174.905411,92.934853
160,6.958607314841775,11.758,5.365,0.863,0.654,0.161,0.522,0.446,0.341,0.163,0.58,0.321,0.282,0.367,0.436,0.394,4,0.2842645,6.183,3.372,1.081,0.390876,8.24780293,41.953495,140.384506,86.35376
161,7.33161408331,17.895,5.368,1.288,0.729,0.15,0.6,0.43,0.378,0.426,0.1,0.187,0.526,0.208,0.469,0.33,4,0.1516194,6.228,3.83,1.027,0.466975,3.26111062,50.18541,144.031601,228.778076
162,8.537602002101044,97.347,7.141,2.241,0.912,0.153,0.129,0.379,0.348,0.256,0.09,0.151,0.342,0.204,0.285,0.129,7,0.0747134,6.65,4.091,1.032,0.426164,4.37696717,85.295395,164.513077,80.796951
163,8.318758762624412,13.057,3.905,1.751,0.698,0.159,0.498,0.367,0.383,0.282,0.244,0.295,0.299,0.134,0.416,0.29,10,0.1761501,5.833,4.767,1.069,0.392335,9.66967015,39.504757,152.095398,66.272942
164,8.823908740944319,14.627,6.031,1.695,0.654,0.15,0.501,0.447,0.311,0.473,0.189,0.191,0.376,0.224,0.42,0.387,8,0.2497591,7.35,4.467,1.03,0.463779,5.33543779,75.586197,180.593964,104.593376
165,7.066006836168758,11.338,8.391,1.602,0.532,0.147,0.436,0.517,0.439,0.274,0.193,0.269,0.357,0.314,0.464,0.304,5,0.26293,6.987,4.313,1.08,0.426316,6.26250934,36.503624,205.980698,116.300613
166,7.335358024443875,226.397,79.759,6.098,0.725,0.157,0.735,0.107,0.521,0.239,0.129,0.288,0.102,0.276,0.454,0.417,4,0.2250657,5.715,3.166,1.065,0.366069,8.77980618,67.479019,60.564854,95.872032
167,9.30102999566398,218.655,5.663,1.67,0.968,0.146,0.738,0.445,0.352,0.408,0.234,0.249,0.398,0.243,0.512,0.506,8,0.2431861,7.534,4.746,1.072,0.465504,8.69955202,69.256989,223.391479,145.339905
168,7.542118103266008,22.161,2.964,2.06,0.815,0.148,0.678,0.401,0.374,0.282,0.165,0.239,0.435,0.262,0.484,0.31,4,0.1903913,6.73,3.628,1.053,0.473721,4.10097054,42.653282,151.448166,183.20697
169,7.394694953858891,114.368,9.403,1.618,0.912,0.156,0.161,0.435,0.342,0.268,0.326,0.3,0.386,0.166,0.313,0.225,5,0.1203032,5.77,3.952,1.113,0.37,7.99851001,52.376728,106.89238,97.735397
170,7.52432881167557,117.838,25.009,9.189,0.775,0.156,0.155,0.029,0.448,0.253,0.001,0.362,0.009,0.407,0.211,0.112,6,0.2743291,5.566,3.678,1.102,0.35954,8.2142293,53.896873,85.395584,104.370529
171,6.882728704344236,10.073,5.165,0.831,0.627,0.16,0.439,0.448,0.181,0.229,0.261,0.159,0.347,0.134,0.356,0.317,6,0.0861267,5.858,3.199,1.146,0.360807,8.1067548,71.36293,69.995903,95.418953
172,8.67778070526608,264.435,31.974,5.849,0.875,0.152,0.726,0.049,0.434,0.011,0.008,0.082,0.022,0.131,0.403,0.248,8,0.098396,6.878,4.821,1.139,0.422058,9.13279409,70.382484,185.623428,112.57814
173,9.154901959985745,303.156,10.434,2.355,0.96,0.157,0.927,0.563,0.264,0.374,0.079,0.118,0.57,0.129,0.585,0.446,2,0.2259426,6.296,3.923,1.118,0.397723,8.54824103,77.110909,187.777252,78.617836
174,7.920818753952375,302.77,8.515,2.893,0.964,0.148,0.663,0.45,0.371,0.518,0.16,0.204,0.699,0.18,0.495,0.459,8,0.2625567,7.077,4.917,1.11,0.44649,13.6677192,59.781765,213.362854,117.632324
175,5.920818753952375,122.87,6.456,1.806,0.937,0.163,0.154,0.436,0.532,0.359,0.814,0.642,0.378,0.52,0.374,0.422,6,0.2192565,5.781,3.233,1.07,0.368129,5.67994258,77.066437,68.437065,82.255745
176,6.815308569182402,292.497,239.582,1.174,0.549,0.161,0.541,0.465,0.185,0.402,0.132,0.09,0.325,0.287,0.397,0.384,7,0.035144,5.02,3.335,1.097,0.343106,6.84700162,49.107704,73.637276,65.576591
177,8.638272163982407,14.426,6.15,1.791,0.645,0.146,0.482,0.356,0.413,0.331,0.18,0.243,0.536,0.221,0.417,0.303,6,0.1069371,7.152,4.899,1.06,0.445492,8.54724257,62.171738,232.640381,170.291428
178,8.795880017344075,14.564,5.984,1.726,0.654,0.15,0.529,0.44,0.48,0.397,0.282,0.306,0.456,0.28,0.483,0.351,8,0.2125264,6.619,5.193,1.083,0.433164,6.49530526,85.654121,224.991455,88.758209
179,7.546681659952962,181.505,7.808,0.529,0.956,0.162,0.435,0.472,0.373,0.396,0.365,0.288,0.426,0.412,0.427,0.477,6,0.276937,5.307,3.771,1.073,0.406333,6.87200662,46.995403,124.6203,73.406853
180,8.356547323513812,150.106,17.142,3.152,0.881,0.153,0.213,0.501,0.391,0.321,0.192,0.239,0.451,0.333,0.368,0.263,8,0.076025,6.681,4.537,1.074,0.439361,8.70861581,50.803123,183.778931,64.605774
181,7.75448733218585,11.363,3.751,1.767,0.673,0.161,0.579,0.42,0.37,0.31,0.29,0.34,0.353,0.44,0.456,0.362,7,0.2287695,5.99,3.646,1.063,0.387001,4.95847402,52.108829,105.486282,85.112518
182,7.07727454200674,7.772,5.089,0.977,0.562,0.163,0.509,0.522,0.289,0.278,0.219,0.195,0.347,0.235,0.44,0.307,6,0.1998143,5.265,3.506,1.121,0.33509,7.69831376,71.728973,72.934082,94.411072
183,8.42021640338319,338.795,11.129,3.143,0.96,0.145,0.676,0.619,0.429,0.463,0.138,0.249,0.481,0.228,0.575,0.46,7,0.2921892,7.939,4.57,1.029,0.457332,4.15006052,49.345226,206.69574,123.431297
184,8.55284196865778,167.833,9.125,0.768,0.944,0.161,0.292,0.524,0.385,0.421,0.316,0.369,0.423,0.366,0.4,0.396,3,0.2950917,5.521,3.713,1.092,0.392454,3.66057946,58.43222,137.740509,60.928661
185,7.443697499232712,155.756,16.44,1.46,0.897,0.156,0.245,0.458,0.424,0.38,0.208,0.264,0.473,0.313,0.376,0.296,6,0.195924,6.343,3.572,1.02,0.530885,3.38583729,32.964809,76.827858,61.423103
186,9.154901959985745,364.091,12.202,2.519,0.961,0.145,0.856,0.384,0.402,0.351,0.258,0.323,0.444,0.375,0.547,0.484,7,0.2253386,7.54,4.612,1.06,0.461732,6.70561941,49.584415,206.118759,137.310745
187,8.3767507096021,12.329,7.872,2.148,0.552,0.149,0.463,0.423,0.362,0.425,0.133,0.191,0.367,0.19,0.416,0.314,11,0.1975619,7.534,5.924,1.113,0.452799,6.67976777,66.132339,222.496155,97.520874
188,7.454692883534176,197.653,10.287,0.73,0.947,0.16,0.402,0.461,0.202,0.243,0.566,0.227,0.357,0.288,0.355,0.382,5,0.0418971,6.069,3.235,1.117,0.378143,7.97983564,58.576401,103.105576,82.038559
190,7.818156412055227,12.428,5.441,1.077,0.656,0.156,0.49,0.482,0.227,0.312,0.056,0.1,0.399,0.095,0.4,0.237,9,0.2103904,6.336,4.052,1.147,0.386632,8.37811387,59.230778,185.644318,93.530434
191,9.0,186.146,17.913,6.854,0.883,0.146,0.222,0.46,0.355,0.318,0.148,0.211,0.43,0.273,0.346,0.219,12,0.1148233,7.627,5.461,1.07,0.481854,5.9061969,86.543777,227.760193,153.147354
192,6.764471553092451,65.56,4.193,1.344,0.922,0.145,0.128,0.41,0.388,0.416,0.149,0.211,0.408,0.247,0.309,0.21,8,0.2434098,7.025,4.684,1.132,0.449644,9.71451835,56.529236,122.77507,127.425179
194,9.142667503568733,246.927,5.934,5.02,0.958,0.147,0.575,0.465,0.333,0.328,0.209,0.204,0.511,0.206,0.458,0.4,9,0.3349475,7.406,4.594,1.056,0.439268,6.75789797,70.044083,244.035355,118.928795
195,9.102372908709558,24.816,19.659,1.908,0.535,0.142,0.553,0.043,0.433,0.398,0.34,0.298,0.499,0.694,0.343,0.347,8,0.2137559,8.343,5.265,1.075,0.530807,9.51165951,62.03624,217.721664,176.446365
196,9.18045606445813,362.387,6.757,2.519,0.975,0.144,0.721,0.359,0.42,0.343,0.326,0.305,0.369,0.469,0.5,0.415,8,0.2165452,7.838,5.297,1.058,0.482424,4.05979781,85.193512,233.189392,174.589584
197,9.075720713938118,39.366,16.122,5.503,0.645,0.141,0.039,0.437,0.458,0.002,0.086,0.4,0.204,0.512,0.311,0.165,7,0.3713945,8.234,5.501,1.06,0.487893,5.96502864,42.13953,237.498779,182.952576
198,9.148741651280924,374.883,19.135,2.536,0.945,0.139,0.921,0.021,0.41,0.002,0.32,0.287,0.008,0.563,0.451,0.42,5,0.2895761,8.673,5.53,1.068,0.547776,7.70653402,93.134819,1140.210083,205.619171
199,8.958607314841775,219.707,16.659,3.404,0.916,0.142,0.345,0.468,0.375,0.338,0.351,0.332,0.448,0.482,0.396,0.395,10,0.2475723,8.662,5.474,1.068,0.534662,5.84252219,87.944679,265.411774,175.690399
200,7.016193358021584,28.288,6.344,2.386,0.764,0.141,0.542,0.344,0.397,0.363,0.392,0.29,0.42,0.632,0.428,0.352,8,0.3375401,8.788,5.161,1.076,0.540455,8.0011046,73.31147,217.250183,185.926926
201,9.148741651280924,285.76,98.051,6.201,0.733,0.142,0.494,0.557,0.451,1.05,0.425,0.393,1.014,0.398,0.501,0.717,4,0.1108654,9.161,5.638,1.042,0.553044,5.81051818,111.677147,240.25206,165.241806
202,9.187086643357144,79.559,8.932,1.962,0.88,0.143,0.085,0.505,0.294,0.324,0.344,0.215,0.436,0.694,0.295,0.236,10,0.2865067,8.52,5.537,1.053,0.519608,5.44931648,78.737831,265.848633,180.268463
203,8.978810700930062,10.336,7.358,3.944,0.478,0.14,0.467,0.363,0.497,0.422,0.39,0.362,0.35,0.514,0.442,0.433,7,0.4217997,8.106,5.128,1.057,0.450561,2.38298353,80.189667,285.184235,201.306656
204,8.886056647693163,447.473,195.193,130.156,0.579,0.14,0.613,0.246,0.259,0.341,0.324,0.348,0.447,0.286,0.373,0.493,9,0.2232825,9.141,5.368,1.056,0.582556,7.63154904,89.384995,234.332367,207.785461
205,9.136677139879543,132.87,26.241,4.428,0.812,0.137,0.182,0.556,0.454,0.483,0.525,0.432,0.505,0.571,0.397,0.366,8,0.2847449,10.174,5.503,1.053,0.685625,6.08386865,84.512917,234.19725,197.158386
206,8.943095148663527,454.685,287.756,6.519,0.607,0.139,0.502,0.536,0.453,0.458,0.263,0.331,0.431,0.323,0.497,0.364,11,0.3788044,8.821,6.365,1.14,0.479236,4.93076578,66.902664,217.046692,223.07608
207,9.275724130399212,24.222,7.139,1.653,0.734,0.14,0.532,0.591,0.379,0.392,0.395,0.3,0.412,0.674,0.501,0.415,11,0.4754873,8.692,6.657,1.144,0.541801,4.86534678,87.752823,324.387115,168.055908
208,9.148741651280924,65.991,25.423,1.855,0.708,0.132,0.206,0.191,0.453,0.223,0.252,0.323,0.168,0.334,0.283,0.245,9,0.2251998,11.429,7.114,1.088,0.76359,12.9034752,88.445351,291.814667,259.487427
209,9.2518119729938,42.067,5.167,2.903,0.839,0.136,0.53,0.27,0.39,0.367,0.328,0.296,0.342,0.441,0.397,0.387,8,0.265284,10.185,6.718,1.109,0.678539,8.57392937,128.866547,336.682129,234.398361
210,9.142667503568733,47.881,5.15,1.981,0.87,0.135,0.584,0.368,0.324,0.506,0.401,0.245,0.634,0.501,0.425,0.474,11,0.2720156,10.52,6.48,1.07,0.710144,4.97031864,112.229919,287.786102,255.020248
211,9.292429823902063,20.95,9.33,1.407,0.661,0.142,0.629,0.393,0.237,0.339,0.456,0.201,0.557,0.539,0.42,0.434,8,0.1713301,8.979,5.433,1.057,0.532092,5.65300807,78.408432,285.490204,149.07132
212,9.327902142064282,209.212,8.979,5.083,0.937,0.142,0.347,0.404,0.503,0.366,0.475,0.432,0.534,0.401,0.418,0.347,11,0.3298151,7.866,5.665,1.074,0.45156,8.85404411,75.682175,220.553345,196.594513
213,9.0268721464003,13.332,6.179,3.845,0.571,0.135,0.48,0.437,0.398,0.494,0.483,0.394,0.709,0.371,0.438,0.454,10,0.531963,8.599,6.441,1.081,0.467274,4.92757164,77.302315,296.526672,210.30368
214,9.154901959985745,181.628,13.529,3.739,0.913,0.134,0.469,0.401,0.44,0.291,0.283,0.33,0.282,0.408,0.437,0.303,10,0.245435,10.576,7.284,1.062,0.688489,6.03019488,106.831276,286.817993,271.446289
215,9.18045606445813,15.624,5.664,2.555,0.655,0.143,0.479,0.387,0.312,0.481,0.145,0.2,0.531,0.162,0.393,0.346,7,0.3434437,8.013,5.09,1.049,0.469997,7.87287145,106.451103,251.928787,151.883636
216,9.113509274827518,227.559,213.167,28.575,0.485,0.136,0.516,0.511,0.018,0.335,0.001,0.004,0.283,0.006,0.348,0.302,8,0.5185794,7.686,5.719,1.095,0.449967,9.78742299,69.682289,256.014526,262.370392
217,9.337242168318426,455.301,47.449,5.219,0.896,0.138,0.531,0.079,0.396,0.043,0.202,0.193,0.033,0.28,0.335,0.278,7,0.391431,8.311,6.506,1.14,0.541768,7.0004537,82.133469,283.669373,193.707855
218,9.086186147616283,258.537,7.113,1.457,0.968,0.139,0.266,0.461,0.359,0.252,0.413,0.281,0.278,0.554,0.362,0.334,8,0.3908749,8.64,4.719,1.056,0.499509,8.19709739,119.708481,263.15332,214.669876
219,9.431798275933003,19.617,11.727,6.028,0.525,0.139,0.045,0.38,0.356,0.297,0.234,0.311,0.388,0.345,0.26,0.27,10,0.3986956,8.961,6.219,1.114,0.499874,5.57131866,97.644135,268.554993,228.978622
220,9.337242168318426,150.874,43.168,6.047,0.754,0.137,0.241,0.056,0.516,0.023,0.5,0.476,0.028,0.549,0.271,0.228,6,0.4826304,8.223,6.399,1.104,0.464472,7.60039844,55.38829,285.170502,237.429077
221,9.18045606445813,510.756,9.138,3.66,0.976,0.136,0.937,0.339,0.383,0.426,0.289,0.333,0.71,0.318,0.553,0.539,7,0.5197009,8.15,5.053,1.056,0.461684,6.61174153,98.074341,264.20993,221.139038
223,9.292429823902063,108.203,14.143,3.549,0.859,0.132,0.161,0.475,0.308,0.333,0.236,0.213,0.384,0.435,0.314,0.269,10,0.538434,9.388,7.245,1.079,0.515607,1.5405375,85.137627,342.02829,297.224243
224,9.075720713938118,256.54,68.91,4.009,0.779,0.133,0.169,0.119,0.288,0.073,0.245,0.246,0.127,0.32,0.192,0.182,8,0.5887684,9.209,6.102,1.073,0.486607,8.12022473,89.833885,314.213684,238.864365
225,8.958607314841775,156.474,15.746,3.397,0.891,0.137,0.228,0.393,0.332,0.326,0.321,0.253,0.402,0.531,0.318,0.247,7,0.3188018,9.525,5.591,1.08,0.555699,12.4118198,106.358673,267.915466,259.516296
226,9.05551732784983,169.278,20.272,7.861,0.857,0.138,0.504,0.043,0.155,0.075,0.002,0.011,0.044,0.025,0.234,0.127,14,0.2972088,9.637,6.034,1.069,0.633673,4.54839542,41.299736,166.045578,222.784714
227,9.259637310505756,38.783,5.913,1.658,0.837,0.138,0.604,0.343,0.397,0.447,0.334,0.262,0.451,0.707,0.448,0.425,9,0.2823968,9.841,6.033,1.066,0.641294,4.69482261,117.183273,368.636017,253.623016
228,9.187086643357144,263.045,8.212,4.592,0.954,0.138,0.254,0.438,0.289,0.442,0.399,0.322,0.294,0.288,0.327,0.383,8,0.3901154,8.583,5.196,1.07,0.492701,5.86655813,67.831711,403.72287,321.406311
229,9.236572006437065,457.758,19.209,2.674,0.954,0.136,0.776,0.518,0.477,0.565,0.389,0.343,0.67,0.43,0.59,0.614,10,0.2394729,10.133,5.756,1.077,0.581641,4.75062054,80.483124,304.269379,232.69458
231,9.00436480540245,324.812,232.82,4.78,0.578,0.137,0.874,0.938,0.458,0.957,0.362,0.34,0.938,0.415,0.757,0.754,9,0.4502884,9.086,6.063,1.042,0.530034,7.30502619,65.805481,291.910522,177.129059
232,8.962573502059376,267.62,13.867,2.591,0.942,0.134,0.722,0.398,0.418,0.487,0.29,0.301,0.414,0.294,0.513,0.48,7,0.5240908,9.211,6.527,1.067,0.509131,5.71235078,80.469696,296.297638,224.299866
233,9.187086643357144,11.98,4.954,3.198,0.595,0.137,0.452,0.369,0.433,0.474,0.276,0.33,0.523,0.244,0.418,0.393,7,0.4850955,7.682,5.088,1.077,0.442082,5.43481413,84.067673,284.581512,210.346436
234,9.119186407719209,411.53,6.568,4.264,0.974,0.135,0.415,0.443,0.506,0.367,0.433,0.441,0.392,0.398,0.455,0.429,8,0.6875255,8.333,6.136,1.088,0.460071,10.115638,104.512138,294.575928,216.383972
235,9.070581074285707,200.278,10.414,2.808,0.938,0.135,0.374,0.496,0.386,0.415,0.286,0.272,0.497,0.487,0.419,0.315,10,0.3589948,10.207,6.637,1.054,0.666447,5.72044991,71.082077,465.436005,266.28244
236,9.130768280269024,24.935,6.221,1.81,0.756,0.141,0.573,0.352,0.372,0.445,0.528,0.316,0.469,0.552,0.432,0.453,12,0.3361892,8.835,5.775,1.067,0.53301,9.27440112,89.357674,270.402466,202.814987
237,9.229147988357855,23.572,5.991,1.604,0.756,0.139,0.564,0.574,0.49,0.416,0.36,0.416,0.426,0.433,0.543,0.412,10,0.3363087,8.403,5.369,1.042,0.517508,6.92935257,85.111435,1164.534302,174.093445
238,9.221848749616356,203.369,71.577,9.68,0.715,0.136,0.414,0.09,0.406,0.018,0.32,0.367,0.031,0.446,0.303,0.233,8,0.5142779,8.578,5.535,1.038,0.486943,3.79268464,91.491821,283.398132,243.619934
239,9.30102999566398,169.605,34.941,31.034,0.72,0.141,0.385,0.068,0.051,0.163,0.001,0.005,0.485,0.005,0.168,0.181,9,0.3431525,8.982,5.225,1.063,0.506622,5.99806441,82.093925,263.956207,179.095352
240,8.958607314841775,397.861,199.971,7.293,0.657,0.136,0.628,0.349,0.388,0.561,0.498,0.418,0.57,0.399,0.455,0.548,7,0.5552792,8.985,5.627,1.043,0.512672,3.92116421,134.475433,260.723053,236.224869
241,9.468521082957745,182.994,10.079,2.651,0.935,0.14,0.573,0.405,0.377,0.461,0.359,0.343,0.52,0.222,0.452,0.512,9,0.2572316,9.328,6.454,1.076,0.541918,7.98450468,62.840271,268.051025,220.930115
242,9.18045606445813,23.521,5.882,2.127,0.746,0.144,0.548,0.397,0.345,0.406,0.543,0.281,0.574,0.57,0.43,0.42,7,0.2056914,8.1,5.157,1.095,0.504218,1.47654987,56.720581,356.322113,245.935516
243,9.267606240177033,46.907,16.3,3.208,0.706,0.143,0.07,0.571,0.503,0.352,0.392,0.453,0.439,0.47,0.381,0.259,4,0.304408,7.828,5.431,1.059,0.495222,7.28914527,84.147346,255.840912,135.587982
245,9.050609993355089,24.289,18.337,4.278,0.518,0.142,0.124,0.053,0.383,0.004,0.005,0.405,0.009,0.421,0.187,0.138,10,0.2303295,8.28,5.504,1.063,0.50394,5.5752932,67.301994,227.000946,191.784271
246,9.130768280269024,407.797,32.106,3.592,0.92,0.139,0.83,0.038,0.268,0.002,0.113,0.254,0.013,0.246,0.379,0.269,12,0.3153659,9.655,6.065,1.084,0.613099,5.27845656,90.703415,226.268997,202.017365
247,9.065501548756432,20.349,9.02,7.325,0.555,0.14,0.022,0.486,0.565,0.194,0.002,0.159,0.242,0.365,0.358,0.16,7,0.4285216,7.982,5.126,1.099,0.441874,4.66393442,71.547859,261.13678,217.645782
248,9.173925197299171,164.382,73.07,16.256,0.648,0.14,0.111,0.083,0.399,0.013,0.01,0.156,0.025,0.294,0.198,0.034,6,0.3277995,8.571,5.43,1.061,0.5366,5.80347019,67.232849,209.043198,173.531113
249,9.148741651280924,151.989,5.211,2.711,0.95,0.139,0.385,0.414,0.384,0.483,0.362,0.287,0.467,0.543,0.395,0.475,14,0.2365988,9.178,6.171,1.078,0.638635,4.42312072,69.543823,257.052368,212.428986
250,9.013228265733757,360.423,112.326,4.576,0.755,0.14,0.576,0.44,0.382,0.599,0.47,0.41,0.542,0.387,0.466,0.561,10,0.2196854,9.096,5.592,1.074,0.549329,6.12490086,84.662766,219.840515,183.672668
251,9.18045606445813,388.662,149.379,2.726,0.719,0.141,0.675,0.689,0.341,0.968,0.455,0.308,0.882,0.454,0.568,0.63,11,0.3542741,8.797,5.302,1.07,0.56045,5.93122967,75.536751,288.394623,189.080063
252,9.366531544420411,149.29,79.14,4.694,0.64,0.137,0.221,0.092,0.402,0.071,0.372,0.361,0.152,0.517,0.238,0.247,5,0.3217165,9.232,5.499,1.087,0.541578,7.3533297,103.854568,251.997284,140.982513
253,8.271646217978772,21.082,6.995,3.219,0.674,0.144,0.586,0.404,0.413,0.427,0.505,0.33,0.642,0.399,0.468,0.433,6,0.1367967,8.428,5.23,1.056,0.511417,8.91235762,77.337425,214.260864,152.199951
254,8.931814138253838,184.901,97.947,7.7,0.636,0.139,0.185,0.161,0.47,0.089,0.437,0.45,0.085,0.49,0.272,0.206,10,0.3062877,8.994,5.366,1.052,0.48069,7.15722494,86.886642,222.948456,227.19873
255,8.97061622231479,224.01,4.077,2.544,0.971,0.143,0.835,0.371,0.288,0.456,0.235,0.189,0.363,0.389,0.498,0.479,9,0.1947797,8.281,5.024,1.069,0.493771,5.72090474,82.737808,212.855621,195.070969
256,9.040958607678906,293.673,126.262,12.027,0.68,0.14,0.559,0.148,0.436,0.122,0.351,0.351,0.145,0.51,0.381,0.392,8,0.3195849,8.799,5.428,1.08,0.479058,11.5217897,75.438263,366.752899,306.59729
257,9.065501548756432,46.648,8.243,6.386,0.761,0.137,0.059,0.363,0.381,0.388,0.357,0.348,0.746,0.394,0.268,0.25,7,0.4896752,8.857,5.565,1.088,0.473044,11.2463083,89.070312,286.790894,190.344086
