mol_id,PKI,0,1,2,3,5,8,9,10,20,21,31,32,75,76,100,101,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
121,5.769551078621726,38.669,7.255,0.877,0.826,0.174,0.051,0.584,0.328,0.005,0.045,0.108,0.17,0.174,0.171,0.321,0.02,3,0.1222265,4.725,2.827,1.131,0.325661,5.99105007,50.495567,52.391415,49.392429
122,5.769551078621726,10.642,2.299,0.028,0.821,0.177,0.602,0.512,0.483,0.496,0.354,0.353,0.364,0.513,0.316,0.532,0.408,4,0.1135098,4.233,2.309,1.13,0.325313,8.02971044,22.385494,55.529327,20.771446
123,5.823908740944319,18.292,3.362,1.139,0.803,0.159,0.584,0.342,0.291,0.255,0.508,0.235,0.288,0.321,0.425,0.406,0.381,5,0.1411881,6.191,2.812,1.144,0.422574,7.60688301,60.385841,200.233429,210.632492
124,5.958607314841775,216.167,5.22,0.698,0.973,0.171,0.599,0.42,0.315,0.48,0.2,0.383,0.247,0.427,0.197,0.445,0.418,6,0.1893518,5.226,2.583,1.1,0.339762,4.7658721,28.516647,67.891823,65.373024
125,6.0,20.767,1.904,0.862,0.882,0.163,0.547,0.356,0.198,0.708,0.196,0.244,0.283,0.31,0.289,0.367,0.433,8,0.0585519,5.997,3.165,1.129,0.451212,9.89068762,54.896397,83.737198,56.218151
126,6.0,209.415,4.128,1.246,0.975,0.162,0.256,0.422,0.335,0.388,0.319,0.317,0.374,0.37,0.448,0.337,0.292,7,0.2374532,6.378,3.061,1.089,0.427959,8.9504747,45.219887,75.726311,80.054153
127,6.309803919971486,343.095,118.331,2.096,0.74,0.163,0.415,0.272,0.465,0.48,0.255,0.409,0.318,0.284,0.349,0.384,0.451,8,0.1827104,6.444,3.471,1.102,0.453637,8.31635011,66.849998,86.070183,76.992432
128,6.366531544420414,21.915,2.199,0.981,0.873,0.161,0.558,0.293,0.265,0.696,0.139,0.235,0.321,0.33,0.444,0.372,0.395,7,0.0964977,6.076,3.257,1.125,0.441004,6.53333028,47.042099,83.876846,90.603119
129,6.443697499232712,26.331,2.148,1.215,0.887,0.158,0.578,0.329,0.309,0.588,0.16,0.248,0.311,0.32,0.437,0.405,0.395,9,0.2236754,6.994,3.403,1.127,0.494398,9.44886935,41.329285,71.776955,114.040039
130,6.698970004336019,287.73,2.248,0.965,0.989,0.163,0.607,0.432,0.314,0.591,0.171,0.347,0.201,0.459,0.166,0.451,0.552,5,0.1917061,6.135,3.3,1.133,0.450765,9.93948547,56.198013,77.593246,91.138519
131,7.0,10.796,2.104,0.53,0.804,0.175,0.588,0.518,0.316,0.654,0.261,0.384,0.262,0.503,0.221,0.474,0.417,5,0.1743421,4.649,2.738,1.097,0.332543,7.64660746,42.592922,38.256805,62.439278
132,5.455931955649724,39.427,7.368,1.991,0.808,0.164,0.034,0.514,0.465,0.002,0.126,0.514,0.285,0.458,0.464,0.338,0.085,6,0.1235737,4.24,2.689,1.322,0.315243,12.5647673,40.000637,91.2658,70.394653
133,5.494850021680094,170.974,8.454,1.294,0.946,0.158,0.311,0.411,0.352,0.503,0.195,0.395,0.228,0.285,0.36,0.358,0.31,10,0.1249697,5.252,3.385,1.352,0.351521,12.0491331,46.947166,97.454521,71.5877
134,5.552841968657781,221.304,2.585,1.743,0.981,0.169,0.964,0.403,0.465,0.252,0.237,0.254,0.24,0.399,0.233,0.611,0.469,6,0.0222367,4.545,2.912,1.409,0.323768,13.7229732,55.834946,78.45694,77.845566
135,5.920818753952375,9.083,2.55,0.983,0.72,0.163,0.524,0.472,0.389,0.259,0.167,0.301,0.216,0.529,0.304,0.461,0.326,8,0.1081515,4.674,3.254,1.506,0.331507,15.3864313,59.224949,93.087074,79.571716
136,6.049148541111453,219.52,2.486,0.638,0.986,0.167,0.908,0.411,0.321,0.177,0.069,0.247,0.142,0.387,0.132,0.547,0.341,6,0.0993043,4.736,3.525,1.416,0.347577,14.2069457,41.901321,74.77726,56.700539
137,6.142667503568731,161.773,6.128,1.572,0.955,0.168,0.449,0.446,0.387,0.339,0.209,0.343,0.245,0.298,0.329,0.428,0.296,8,0.1561791,4.53,2.894,1.436,0.349528,14.815615,50.231926,57.313164,39.131477
138,6.1487416512809245,10.604,2.408,0.72,0.772,0.165,0.585,0.367,0.268,0.215,0.051,0.256,0.109,0.436,0.115,0.407,0.297,9,0.1404993,4.459,2.826,1.456,0.340213,14.3762293,48.809906,83.157837,47.168045
139,6.179798540514359,10.757,2.052,0.788,0.791,0.167,0.56,0.317,0.383,0.179,0.147,0.212,0.19,0.385,0.226,0.42,0.291,9,0.0901638,4.482,3.491,1.548,0.344997,16.3170123,61.506104,90.689789,84.48156
140,6.191114132640188,12.634,2.329,0.568,0.813,0.164,0.593,0.371,0.267,0.188,0.035,0.236,0.095,0.416,0.107,0.411,0.291,6,0.1126435,4.974,2.791,1.423,0.370441,14.0868373,43.498898,119.420372,71.198296
141,6.214670164989233,11.168,1.897,0.867,0.802,0.172,0.528,0.282,0.233,0.125,0.035,0.163,0.088,0.261,0.105,0.348,0.331,8,0.1128122,4.646,2.858,1.439,0.392574,15.1463375,46.58934,48.432247,33.933937
142,6.343901797987168,10.279,2.193,0.83,0.773,0.167,0.579,0.33,0.282,0.175,0.123,0.211,0.149,0.381,0.233,0.397,0.294,10,0.0499622,4.71,3.289,1.539,0.341508,15.082235,33.019505,89.823952,69.138832
144,6.38933983691012,8.851,2.498,1.022,0.715,0.163,0.523,0.41,0.294,0.215,0.15,0.265,0.159,0.437,0.332,0.409,0.31,8,0.0318112,4.862,3.324,1.461,0.329909,15.4081868,72.65155,109.588486,69.794243
145,6.400116927926312,220.871,2.403,1.667,0.982,0.161,0.963,0.351,0.368,0.192,0.183,0.192,0.235,0.213,0.397,0.561,0.46,6,0.0468942,4.836,2.791,1.444,0.365101,15.0924964,89.011208,90.156822,60.589874
147,6.504455662453552,10.3,2.345,0.794,0.766,0.163,0.555,0.371,0.317,0.192,0.079,0.239,0.145,0.442,0.149,0.415,0.291,8,0.1031646,4.467,2.825,1.43,0.343091,14.6428788,66.412819,116.927948,48.075924
148,6.552841968657781,10.259,6.063,1.406,0.579,0.155,0.566,0.374,0.337,0.324,0.211,0.321,0.227,0.338,0.19,0.426,0.298,9,0.1171136,6.296,4.243,1.341,0.378418,11.7804023,72.255447,161.255768,97.438148
149,6.628932137728263,8.327,2.55,1.094,0.696,0.166,0.584,0.391,0.382,0.221,0.115,0.262,0.195,0.448,0.193,0.452,0.332,6,0.0360376,4.61,2.825,1.45,0.322806,15.0560793,45.696991,80.895721,51.424469
150,6.82102305270683,146.146,2.337,0.522,0.981,0.158,0.455,0.406,0.311,0.19,0.037,0.255,0.104,0.425,0.137,0.391,0.175,7,0.1151404,5.271,2.621,1.412,0.432006,13.753752,60.146782,110.482384,68.04776
151,6.920818753952375,8.328,2.402,0.554,0.738,0.172,0.578,0.364,0.329,0.196,0.05,0.239,0.121,0.431,0.122,0.424,0.261,7,0.0949296,4.43,2.894,1.437,0.304005,13.5706511,50.734589,178.589737,140.046616
152,7.008773924307505,8.049,2.493,0.717,0.715,0.169,0.561,0.394,0.242,0.208,0.033,0.264,0.091,0.424,0.099,0.399,0.266,6,0.0195475,4.038,2.86,1.484,0.301469,14.7479834,36.894768,100.992989,35.863159
153,7.1249387366083,209.621,4.26,0.854,0.976,0.168,0.542,0.457,0.365,0.334,0.07,0.348,0.156,0.359,0.153,0.455,0.238,8,0.0254756,4.683,2.758,1.446,0.331652,14.9460883,66.297432,85.500389,76.69651
155,8.337242168318426,209.81,84.669,1.762,0.708,0.161,0.924,0.104,0.363,0.045,0.154,0.071,0.191,0.071,0.209,0.464,0.357,8,0.0455209,5.15,3.51,1.285,0.339414,10.4604279,39.032486,148.262085,75.839203
156,8.522878745280337,204.465,8.107,3.047,0.948,0.16,0.276,0.546,0.397,0.536,0.17,0.498,0.242,0.443,0.331,0.406,0.258,7,0.2062074,5.27,3.27,1.362,0.346344,14.69298,62.880722,107.262299,61.312534
158,8.130768280269024,23.857,8.696,2.001,0.69,0.156,0.039,0.402,0.222,0.1,0.01,0.226,0.115,0.231,0.172,0.221,0.041,3,0.2166977,5.888,3.644,1.102,0.379465,8.27165927,31.566296,92.504387,108.154152
159,6.110698297493689,247.443,8.237,0.741,0.965,0.163,0.906,0.527,0.281,0.613,0.254,0.522,0.249,0.656,0.169,0.571,0.613,8,0.2242646,5.904,3.674,1.043,0.367562,4.646466,59.301819,133.868179,123.024292
160,6.958607314841775,10.285,6.003,0.767,0.603,0.16,0.543,0.479,0.327,0.354,0.153,0.381,0.19,0.363,0.269,0.45,0.344,4,0.2406135,6.091,3.236,1.071,0.386217,3.69580843,66.165169,157.849655,50.186882
161,7.33161408331,65.556,18.351,0.886,0.773,0.15,0.052,0.581,0.376,0.465,0.095,0.533,0.17,0.503,0.186,0.336,0.206,4,0.1307424,6.7,3.898,1.028,0.481575,3.61695949,50.788094,150.262939,211.869278
162,8.537602002101044,16.499,5.376,1.466,0.707,0.154,0.516,0.397,0.342,0.191,0.082,0.247,0.158,0.261,0.15,0.419,0.226,8,0.0360872,6.454,3.75,1.055,0.433129,3.46361142,45.033855,156.197525,68.389931
163,8.318758762624412,13.219,3.732,1.577,0.713,0.159,0.513,0.33,0.426,0.274,0.216,0.269,0.27,0.248,0.225,0.423,0.28,7,0.1954388,5.883,4.7,1.12,0.390604,10.1054536,55.944393,162.802094,79.801392
164,8.823908740944319,387.476,161.06,2.068,0.704,0.149,0.667,0.292,0.434,0.281,0.308,0.326,0.312,0.148,0.436,0.464,0.402,5,0.212504,7.292,4.095,1.036,0.481383,5.22800572,104.565918,171.577332,71.984566
165,7.066006836168758,277.335,7.968,3.14,0.961,0.147,0.949,0.499,0.474,0.235,0.377,0.355,0.41,0.295,0.461,0.641,0.537,10,0.2555262,6.538,4.143,1.074,0.422108,7.89680266,58.255219,211.568176,104.666382
166,7.335358024443875,9.331,5.263,1.293,0.587,0.157,0.418,0.459,0.237,0.321,0.214,0.427,0.179,0.418,0.186,0.371,0.346,3,0.2062664,5.529,3.336,1.091,0.376055,9.3543954,61.997452,85.081345,95.812935
167,9.30102999566398,62.285,12.766,2.196,0.806,0.146,0.082,0.464,0.329,0.372,0.116,0.395,0.17,0.406,0.194,0.292,0.174,7,0.2387145,7.82,4.915,1.069,0.477897,6.94405093,93.403885,219.453308,148.936951
168,7.542118103266008,119.25,17.242,3.102,0.854,0.148,0.09,0.645,0.457,0.467,0.265,0.538,0.317,0.548,0.378,0.397,0.269,4,0.2126798,6.3,3.935,1.054,0.462444,4.55959137,61.293015,112.240211,181.677231
169,7.394694953858891,131.952,4.81,1.41,0.955,0.156,0.209,0.431,0.252,0.429,0.108,0.397,0.151,0.315,0.1,0.297,0.231,7,0.0607743,5.684,4.226,1.11,0.372947,9.54136438,45.504673,90.413445,78.060684
170,7.52432881167557,114.339,8.429,2.556,0.912,0.156,0.118,0.403,0.391,0.245,0.343,0.295,0.364,0.314,0.3,0.304,0.228,7,0.2582864,5.726,3.405,1.11,0.359358,7.9952903,58.357094,67.175232,102.217651
171,6.882728704344236,311.807,26.736,5.753,0.906,0.16,0.962,0.035,0.338,0.002,0.086,0.007,0.17,0.009,0.187,0.445,0.332,5,0.1962239,5.84,3.167,1.144,0.376289,6.72017031,53.605247,87.15596,78.104439
172,8.67778070526608,167.306,81.479,3.753,0.662,0.152,0.251,0.115,0.364,0.095,0.209,0.068,0.242,0.084,0.285,0.243,0.163,10,0.07012,6.322,4.752,1.138,0.401203,11.4187509,77.268867,217.991684,109.278717
173,9.154901959985745,275.489,8.758,3.08,0.959,0.157,0.816,0.384,0.445,0.178,0.146,0.233,0.247,0.227,0.316,0.548,0.384,5,0.2400271,6.283,3.939,1.12,0.407775,7.46216237,52.383766,217.394592,74.292778
174,7.920818753952375,14.241,6.591,2.065,0.622,0.148,0.454,0.338,0.273,0.57,0.089,0.373,0.139,0.84,0.13,0.355,0.326,6,0.1722642,7.068,4.781,1.122,0.448013,1.40227388,86.586143,197.019836,99.528122
175,5.920818753952375,451.438,225.391,4.352,0.663,0.163,0.638,0.349,0.534,0.314,0.319,0.327,0.408,0.477,0.471,0.507,0.435,7,0.2175862,5.391,3.233,1.07,0.352112,5.71370228,36.061935,58.943901,99.716721
176,6.815308569182402,7.735,5.459,0.863,0.55,0.161,0.478,0.49,0.265,0.345,0.294,0.368,0.196,0.418,0.42,0.411,0.341,4,0.065391,5.419,3.098,1.099,0.347565,7.07956417,64.850105,59.25309,70.999588
177,8.638272163982407,241.785,70.973,10.397,0.748,0.146,0.402,0.111,0.389,0.041,0.27,0.04,0.316,0.108,0.399,0.3,0.215,7,0.0734367,7.104,5.071,1.051,0.46977,3.41767916,118.297745,191.813828,96.691956
178,8.795880017344075,17.191,5.977,1.297,0.703,0.15,0.514,0.341,0.433,0.568,0.192,0.399,0.246,0.464,0.285,0.429,0.34,6,0.1989782,7.466,4.927,1.079,0.453449,1.96134447,81.009323,227.374954,103.37812
179,7.546681659952962,10.293,3.53,1.926,0.654,0.164,0.549,0.468,0.406,0.276,0.168,0.309,0.218,0.347,0.274,0.474,0.378,11,0.2046839,5.644,3.806,1.07,0.395689,8.88048166,69.15274,133.101227,76.905518
180,8.356547323513812,17.337,4.339,1.475,0.749,0.153,0.485,0.511,0.277,0.319,0.181,0.336,0.19,0.44,0.186,0.424,0.308,9,0.1128819,7.015,4.468,1.07,0.455431,4.71207391,80.227425,144.195053,83.511818
181,7.75448733218585,7.449,5.77,0.856,0.529,0.161,0.517,0.535,0.208,0.386,0.462,0.405,0.232,0.4,0.271,0.42,0.457,7,0.2694911,6.069,3.577,1.062,0.358217,7.42393587,68.231384,76.566505,114.039757
182,7.07727454200674,236.693,5.003,0.89,0.976,0.163,0.379,0.479,0.212,0.311,0.339,0.372,0.174,0.32,0.207,0.357,0.322,5,0.2352791,5.373,3.234,1.13,0.334385,8.69070797,52.099754,65.997192,115.694344
183,8.42021640338319,275.146,212.452,69.393,0.494,0.145,0.527,0.271,0.106,0.117,0.005,0.153,0.021,0.197,0.031,0.301,0.281,7,0.3332741,7.966,4.334,1.046,0.458547,8.33051229,67.837997,189.701447,158.292953
184,8.55284196865778,227.334,3.626,1.175,0.979,0.161,0.777,0.414,0.263,0.349,0.396,0.222,0.325,0.302,0.397,0.485,0.483,10,0.2082549,6.101,3.78,1.081,0.400474,7.74195785,47.971489,147.124908,76.154251
185,7.443697499232712,93.875,16.703,3.569,0.822,0.156,0.168,0.474,0.43,0.571,0.182,0.444,0.283,0.782,0.236,0.357,0.278,6,0.199566,6.622,3.403,1.021,0.522521,5.43811651,72.48703,100.968163,56.536781
186,9.154901959985745,90.537,6.357,3.596,0.901,0.146,0.099,0.476,0.385,0.366,0.312,0.394,0.312,0.467,0.314,0.32,0.252,10,0.2650311,7.324,4.61,1.052,0.459001,6.28988614,86.948425,237.86586,119.132935
187,8.3767507096021,43.033,16.116,3.656,0.685,0.149,0.049,0.461,0.438,0.313,0.227,0.351,0.308,0.349,0.298,0.316,0.212,7,0.1046559,7.436,5.784,1.102,0.45685,3.95040887,77.379173,187.220856,101.703438
188,7.454692883534176,9.983,5.067,0.944,0.624,0.16,0.429,0.459,0.2,0.425,0.414,0.412,0.211,0.397,0.259,0.363,0.366,2,0.0658813,6.379,3.268,1.118,0.363585,8.19850647,47.374321,95.261055,98.775719
190,7.818156412055227,12.101,5.592,1.338,0.636,0.156,0.555,0.384,0.262,0.22,0.072,0.257,0.124,0.289,0.119,0.4,0.225,7,0.1173412,5.91,3.695,1.127,0.382855,6.98609906,46.17873,204.219376,100.059982
191,9.0,23.243,15.645,7.349,0.503,0.147,0.028,0.407,0.379,0.229,0.001,0.007,0.148,0.01,0.185,0.271,0.185,8,0.0915985,7.509,5.565,1.077,0.478835,4.65550693,42.764168,196.819977,150.372192
192,6.764471553092451,26.7,10.396,3.144,0.664,0.145,0.104,0.091,0.386,0.022,0.002,0.016,0.059,0.026,0.184,0.194,0.057,5,0.1846692,6.566,4.581,1.136,0.471283,10.4447714,54.215714,140.475082,169.576309
194,9.142667503568733,246.66,24.733,4.278,0.895,0.147,0.68,0.025,0.5,0.375,0.339,0.059,0.388,0.082,0.512,0.402,0.426,9,0.3023379,7.449,4.559,1.048,0.436436,5.59574298,34.295517,196.047562,149.592606
195,9.102372908709558,268.941,191.563,6.424,0.576,0.142,0.486,0.322,0.517,0.493,0.462,0.418,0.433,0.479,0.651,0.441,0.56,7,0.3389767,8.775,5.193,1.081,0.52513,6.58725683,93.118172,218.758072,179.71907
196,9.18045606445813,263.967,6.809,4.54,0.959,0.144,0.498,0.341,0.373,0.309,0.427,0.276,0.344,0.59,0.322,0.404,0.338,6,0.3414806,8.249,5.09,1.07,0.497539,5.47096598,50.372765,248.562073,200.290192
197,9.075720713938118,108.82,78.374,2.618,0.573,0.141,0.099,0.121,0.307,0.061,0.212,0.07,0.201,0.045,0.421,0.175,0.149,6,0.2372489,8.539,5.055,1.062,0.491418,3.77392865,65.344704,278.055176,225.914383
198,9.148741651280924,165.79,5.509,2.437,0.954,0.139,0.453,0.372,0.383,0.406,0.479,0.344,0.323,0.408,0.504,0.403,0.382,6,0.2957675,9.054,5.429,1.07,0.544741,5.80368578,78.265076,1139.046631,231.717957
199,8.958607314841775,20.882,4.705,2.809,0.735,0.142,0.54,0.429,0.403,0.476,0.305,0.382,0.279,0.386,0.492,0.458,0.379,10,0.2683301,8.237,5.807,1.056,0.493788,4.95178421,54.913345,215.215286,180.663391
200,7.016193358021584,188.319,5.401,2.899,0.958,0.141,0.79,0.466,0.379,0.534,0.192,0.477,0.257,0.545,0.29,0.545,0.483,5,0.3126534,8.081,4.991,1.086,0.537617,6.51484485,74.623413,258.099548,138.136063
201,9.148741651280924,414.645,13.069,3.041,0.963,0.142,0.731,0.364,0.217,0.283,0.263,0.325,0.175,0.306,0.51,0.437,0.472,6,0.1004645,8.864,5.334,1.042,0.529394,5.74214245,93.706482,275.027893,185.882355
202,9.187086643357144,81.086,19.3,1.338,0.797,0.143,0.064,0.508,0.408,0.37,0.35,0.429,0.285,0.384,0.507,0.327,0.247,9,0.2092436,8.421,5.809,1.056,0.523191,5.06635787,87.175751,256.816772,145.133301
203,8.978810700930062,28.198,7.325,1.36,0.765,0.14,0.579,0.349,0.27,0.379,0.466,0.354,0.233,0.443,0.584,0.399,0.41,10,0.3568324,9.217,5.2,1.063,0.554323,7.89712998,102.241089,292.410431,210.118744
204,8.886056647693163,209.112,113.823,3.405,0.641,0.14,0.32,0.538,0.507,0.677,0.462,0.642,0.44,0.463,0.543,0.455,0.522,9,0.2281105,8.834,5.365,1.054,0.547377,3.77339241,71.569473,238.878296,222.901093
205,9.136677139879543,22.725,8.759,3.868,0.643,0.137,0.038,0.437,0.408,0.282,0.045,0.289,0.138,0.336,0.242,0.294,0.114,5,0.4743809,7.955,5.295,1.051,0.456632,3.77743694,50.725765,243.815521,234.740601
206,8.943095148663527,23.472,5.303,2.316,0.755,0.14,0.528,0.502,0.476,0.431,0.296,0.411,0.347,0.388,0.512,0.502,0.389,12,0.2922244,8.257,5.755,1.113,0.524577,5.1004711,91.0177,281.121857,186.346954
207,9.275724130399212,34.58,7.968,7.497,0.691,0.139,0.042,0.569,0.13,0.382,0.002,0.441,0.011,0.388,0.021,0.247,0.137,7,0.4986755,9.07,6.418,1.133,0.50838,4.73956443,105.564697,268.914276,195.723679
208,9.148741651280924,55.95,29.938,3.869,0.623,0.132,0.495,0.039,0.394,0.004,0.036,0.01,0.15,0.014,0.31,0.309,0.204,9,0.3248806,12.073,6.981,1.098,0.803148,9.03560378,138.488739,315.367401,280.772095
209,9.2518119729938,144.924,6.395,3.874,0.934,0.136,0.387,0.504,0.441,0.441,0.323,0.436,0.355,0.335,0.425,0.444,0.438,7,0.5465456,7.796,6.544,1.107,0.471431,4.98820728,89.250259,284.180786,200.033844
210,9.142667503568733,480.049,8.943,7.159,0.968,0.135,0.557,0.496,0.391,0.478,0.295,0.429,0.355,0.699,0.244,0.481,0.473,9,0.5829216,8.746,6.103,1.065,0.476932,7.76467599,86.267426,316.715149,260.444702
211,9.292429823902063,287.938,185.357,117.434,0.487,0.142,0.452,0.502,0.198,0.193,0.037,0.315,0.071,0.157,0.074,0.384,0.222,6,0.3525931,8.04,5.259,1.06,0.498382,8.23937474,70.045967,222.255035,170.111267
212,9.327902142064282,23.284,4.511,1.771,0.788,0.142,0.549,0.352,0.393,0.467,0.364,0.348,0.28,0.342,0.632,0.431,0.397,7,0.3055513,8.522,5.296,1.071,0.500288,6.84270717,78.281609,213.122589,215.046143
213,9.0268721464003,174.892,138.728,5.032,0.549,0.135,0.746,0.113,0.444,0.429,0.372,0.434,0.404,0.384,0.558,0.434,0.356,9,0.2664864,9.991,6.713,1.094,0.713356,11.2071243,115.769409,327.217468,243.224274
214,9.154901959985745,18.797,8.867,2.239,0.629,0.134,0.449,0.49,0.429,0.393,0.365,0.437,0.365,0.405,0.374,0.456,0.412,10,0.5716614,9.517,6.878,1.069,0.537273,10.4062608,86.26413,295.6409,261.432404
215,9.18045606445813,229.749,81.535,10.383,0.714,0.141,0.543,0.056,0.372,0.127,0.303,0.072,0.345,0.089,0.353,0.324,0.408,7,0.3547884,8.053,5.16,1.058,0.463509,8.34932191,71.568398,266.28476,192.194641
216,9.113509274827518,10.3,9.019,3.016,0.461,0.136,0.475,0.371,0.397,0.363,0.415,0.34,0.373,0.376,0.389,0.414,0.398,10,0.5247055,8.286,5.888,1.101,0.459553,7.85842457,96.545517,302.383362,265.378662
217,9.337242168318426,69.648,17.143,2.737,0.778,0.138,0.173,0.577,0.355,0.413,0.554,0.498,0.378,0.591,0.531,0.368,0.395,8,0.2006167,9.569,6.402,1.131,0.650482,2.98299071,84.752609,277.250275,167.015656
218,9.086186147616283,299.812,118.841,112.097,0.565,0.139,0.773,0.109,0.4,0.093,0.133,0.105,0.229,0.107,0.181,0.428,0.349,6,0.3087789,8.96,5.633,1.059,0.519941,2.97884092,74.021698,296.826904,207.821899
219,9.431798275933003,330.491,231.883,4.226,0.583,0.139,0.372,0.448,0.416,0.429,0.419,0.572,0.362,0.756,0.328,0.412,0.444,12,0.3006896,9.57,6.703,1.125,0.602024,6.21791791,80.810852,259.381866,196.417557
220,9.337242168318426,287.999,12.138,3.642,0.948,0.137,0.964,0.492,0.409,0.393,0.385,0.438,0.344,0.513,0.323,0.622,0.586,8,0.5106488,8.335,6.404,1.114,0.4606,4.97722971,115.426155,297.77536,263.917786
221,9.18045606445813,441.53,8.776,3.023,0.974,0.136,0.947,0.439,0.428,0.428,0.337,0.421,0.332,0.558,0.33,0.604,0.546,9,0.2370829,10.225,5.535,1.062,0.666066,10.397953,97.65799,275.661377,250.925171
223,9.292429823902063,186.015,8.52,3.242,0.941,0.132,0.82,0.439,0.5,0.356,0.489,0.388,0.4,0.425,0.544,0.586,0.502,13,0.1923326,11.538,7.687,1.063,0.719368,8.44675781,97.488785,384.089935,292.34436
224,9.075720713938118,26.713,9.135,2.853,0.69,0.134,0.554,0.473,0.324,0.318,0.361,0.37,0.296,0.28,0.345,0.45,0.406,10,0.3625904,9.982,6.99,1.08,0.596704,8.66773365,87.948776,314.991699,276.480255
225,8.958607314841775,25.161,5.664,3.68,0.729,0.137,0.54,0.302,0.303,0.33,0.242,0.285,0.229,0.325,0.391,0.381,0.341,11,0.2702412,9.363,6.101,1.089,0.55438,10.2884087,85.8395,372.341858,258.150726
226,9.05551732784983,193.168,4.693,3.257,0.96,0.138,0.819,0.286,0.367,0.547,0.312,0.296,0.296,0.378,0.617,0.491,0.562,7,0.3526175,9.628,5.961,1.073,0.603619,1.36816047,77.822098,250.225082,207.490753
227,9.259637310505756,175.712,25.624,1.5,0.866,0.138,0.302,0.479,0.454,0.536,0.521,0.476,0.349,0.527,0.504,0.412,0.458,9,0.3081302,9.332,6.097,1.063,0.609855,8.83897652,97.264076,409.831085,274.242889
228,9.187086643357144,178.19,8.982,6.644,0.919,0.138,0.233,0.467,0.402,0.403,0.439,0.428,0.392,0.532,0.39,0.367,0.33,6,0.4224821,8.074,5.19,1.075,0.451793,4.66158178,78.560867,404.108856,299.576874
229,9.236572006437065,208.497,68.408,6.375,0.736,0.136,0.396,0.092,0.326,0.022,0.288,0.045,0.307,0.038,0.384,0.271,0.212,7,0.4360818,9.488,5.994,1.074,0.526032,6.83687494,82.687881,368.6875,188.815857
231,9.00436480540245,204.712,24.418,2.079,0.885,0.137,0.352,0.476,0.499,0.436,0.333,0.452,0.371,0.528,0.554,0.442,0.417,10,0.2816627,8.726,6.125,1.047,0.586883,5.96583416,82.639503,273.012604,195.065506
232,8.962573502059376,14.22,5.407,4.017,0.601,0.135,0.533,0.547,0.522,0.473,0.405,0.456,0.478,0.551,0.336,0.534,0.425,7,0.632898,8.524,5.75,1.088,0.460917,9.57923729,74.936134,277.898712,251.677917
233,9.187086643357144,14.499,4.811,3.746,0.629,0.136,0.481,0.427,0.413,0.412,0.35,0.352,0.395,0.53,0.369,0.44,0.401,7,0.5008799,8.447,4.989,1.077,0.461019,8.22681827,92.414093,320.254242,228.249207
234,9.119186407719209,42.165,5.153,3.229,0.834,0.135,0.561,0.444,0.305,0.37,0.333,0.373,0.247,0.577,0.472,0.437,0.417,10,0.3251602,10.688,6.848,1.098,0.697752,8.7521102,91.60508,284.887665,231.779373
235,9.070581074285707,53.011,5.326,1.955,0.879,0.135,0.544,0.337,0.358,0.333,0.39,0.317,0.263,0.478,0.624,0.413,0.395,10,0.2714184,10.732,6.399,1.054,0.735924,5.06535991,106.462341,472.152557,219.868378
236,9.130768280269024,21.449,7.062,1.98,0.703,0.141,0.563,0.413,0.398,0.439,0.277,0.383,0.292,0.615,0.281,0.458,0.381,9,0.2062934,8.166,5.74,1.062,0.515022,11.3569014,97.165649,264.069519,196.493073
237,9.229147988357855,514.136,166.472,1.428,0.754,0.139,0.92,0.541,0.387,0.761,0.318,0.624,0.268,0.698,0.28,0.616,0.672,9,0.2456903,9.796,5.74,1.045,0.583963,4.8044254,105.385452,1162.439941,207.954269
238,9.221848749616356,53.598,10.951,3.864,0.783,0.136,0.073,0.41,0.349,0.316,0.413,0.356,0.319,0.387,0.314,0.277,0.255,12,0.5187532,8.623,5.199,1.035,0.474873,4.92545413,115.502853,306.936615,208.97496
239,9.30102999566398,18.592,7.988,1.848,0.654,0.141,0.6,0.431,0.454,0.355,0.426,0.409,0.342,0.369,0.377,0.495,0.478,9,0.385114,8.636,5.299,1.071,0.544244,10.9807595,92.468994,257.967163,185.838135
240,8.958607314841775,51.085,38.547,2.366,0.555,0.136,0.06,0.548,0.341,0.479,0.479,0.518,0.318,0.596,0.392,0.316,0.347,7,0.3762848,11.363,5.79,1.039,0.735499,7.77597723,101.373703,261.438812,226.740417
241,9.468521082957745,281.955,8.004,3.441,0.961,0.14,0.745,0.288,0.32,0.207,0.44,0.225,0.316,0.215,0.356,0.451,0.407,10,0.3409877,8.975,6.252,1.067,0.590824,1.44090244,112.832573,217.970551,188.860931
242,9.18045606445813,72.929,16.261,2.189,0.798,0.144,0.091,0.506,0.293,0.325,0.503,0.41,0.256,0.349,0.707,0.297,0.284,11,0.1763875,8.68,4.987,1.085,0.496151,6.08494248,75.593636,326.894714,247.944427
243,9.267606240177033,19.342,5.892,2.836,0.689,0.143,0.522,0.392,0.461,0.417,0.405,0.353,0.339,0.647,0.417,0.458,0.39,6,0.3430653,8.203,5.297,1.063,0.488932,4.6639123,74.17395,224.226624,166.841873
245,9.050609993355089,21.172,6.613,2.78,0.693,0.142,0.564,0.462,0.48,0.527,0.38,0.466,0.346,0.686,0.37,0.502,0.441,6,0.2446095,8.274,5.536,1.069,0.514548,5.39417273,66.615219,222.609375,176.650024
