mol_id,PKI,0,1,2,3,5,8,9,10,20,21,31,32,75,76,101,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
137,6.142667503568731,11.187,2.319,1.058,0.768,0.168,0.555,0.389,0.431,0.179,0.12,0.229,0.203,0.35,0.199,0.282,7,0.1265123,4.881,2.927,1.342,0.357885,14.3544785,59.934319,48.378731,40.292645
138,6.1487416512809245,71.287,2.7,1.535,0.944,0.165,0.083,0.347,0.466,0.275,0.235,0.285,0.313,0.422,0.295,0.212,7,0.0919019,4.484,2.86,1.352,0.332542,14.4711935,54.326191,91.64679,25.455673
139,6.179798540514359,10.439,2.132,0.677,0.788,0.167,0.551,0.337,0.368,0.196,0.122,0.228,0.174,0.403,0.203,0.286,7,0.0975108,4.891,3.663,1.417,0.340362,16.083116,60.935371,66.23127,61.897568
140,6.191114132640188,11.689,2.245,0.749,0.796,0.164,0.572,0.366,0.32,0.189,0.065,0.236,0.137,0.423,0.134,0.292,7,0.1369341,4.758,2.655,1.394,0.359265,14.1642141,62.044361,58.398182,79.926239
141,6.214670164989233,33.238,9.896,1.865,0.739,0.172,0.04,0.49,0.324,0.001,0.075,0.555,0.192,0.504,0.299,0.312,7,0.0565352,4.918,2.723,1.356,0.381137,15.3760784,52.633369,40.866714,66.261055
142,6.343901797987168,10.205,2.286,0.889,0.763,0.168,0.583,0.377,0.316,0.174,0.142,0.229,0.165,0.368,0.283,0.306,8,0.0389126,4.839,3.526,1.36,0.343552,16.7040397,72.88298,87.389168,76.337524
144,6.38933983691012,193.058,2.124,1.486,0.982,0.163,0.524,0.452,0.368,0.257,0.135,0.282,0.21,0.538,0.242,0.414,7,0.0646521,4.87,3.323,1.504,0.330469,15.3386684,60.793907,117.467865,93.193756
145,6.400116927926312,72.778,10.621,1.102,0.861,0.161,0.063,0.504,0.319,0.6,0.094,0.51,0.165,0.479,0.163,0.251,6,0.0460247,4.918,2.929,1.41,0.355803,15.5380581,76.257812,85.883728,90.443268
147,6.504455662453552,11.428,2.31,0.664,0.793,0.163,0.558,0.391,0.258,0.195,0.038,0.249,0.095,0.442,0.106,0.278,6,0.1017527,4.724,2.689,1.415,0.356188,14.2663664,65.381821,145.152924,39.767372
148,6.552841968657781,8.341,5.841,1.172,0.543,0.155,0.556,0.387,0.402,0.276,0.319,0.312,0.295,0.385,0.309,0.328,9,0.0933553,5.568,4.142,1.312,0.351514,12.7195335,43.734261,114.008316,78.71991
149,6.628932137728263,7.74,2.6,0.985,0.683,0.164,0.542,0.389,0.34,0.228,0.087,0.266,0.163,0.456,0.162,0.317,5,0.1005943,4.598,2.689,1.345,0.314813,15.4388413,71.113052,70.314957,46.818802
150,6.82102305270683,253.245,15.053,1.021,0.94,0.158,0.907,0.568,0.41,0.593,0.099,0.57,0.188,0.55,0.213,0.562,8,0.1353643,5.021,2.826,1.409,0.411528,13.3612345,68.13662,114.882088,81.153587
151,6.920818753952375,8.569,2.485,0.513,0.741,0.174,0.577,0.345,0.198,0.195,0.028,0.231,0.074,0.426,0.072,0.253,6,0.0718252,4.134,2.69,1.387,0.307936,14.4089571,92.313919,176.175385,139.370651
152,7.008773924307505,284.844,2.764,0.957,0.987,0.169,0.917,0.382,0.395,0.236,0.141,0.272,0.199,0.431,0.203,0.373,6,0.0358427,4.523,2.689,1.485,0.298874,15.0561159,55.859634,70.996086,40.782742
153,7.1249387366083,418.06,88.124,1.457,0.824,0.168,0.668,0.169,0.514,0.094,0.207,0.105,0.278,0.247,0.317,0.409,6,0.09515,4.38,2.894,1.408,0.327621,14.2613962,63.481094,48.409878,65.459778
155,8.337242168318426,293.88,117.344,3.324,0.709,0.161,0.629,0.575,0.398,0.877,0.22,0.687,0.25,0.86,0.225,0.552,9,0.0692267,5.255,3.509,1.229,0.338241,12.355057,50.167343,115.686844,82.476097
156,8.522878745280337,50.587,8.919,4.693,0.788,0.16,0.061,0.576,0.407,0.427,0.154,0.447,0.249,0.404,0.325,0.251,8,0.2191965,5.453,3.406,1.228,0.347205,16.5271899,41.500767,119.053375,54.007046
158,8.130768280269024,13.781,5.212,1.491,0.673,0.156,0.539,0.43,0.244,0.312,0.138,0.304,0.164,0.346,0.154,0.288,10,0.1118329,6.294,3.68,1.131,0.41842,9.24341284,65.168953,90.143394,121.791992
159,6.110698297493689,13.278,4.641,0.451,0.723,0.163,0.562,0.48,0.312,0.192,0.248,0.282,0.221,0.366,0.177,0.352,12,0.185415,5.517,3.436,1.047,0.412607,6.87179978,73.177078,178.962082,97.559204
160,6.958607314841775,265.973,10.225,2.246,0.955,0.16,0.689,0.559,0.4,0.48,0.262,0.47,0.347,0.553,0.32,0.462,6,0.256928,5.73,3.542,1.024,0.386415,3.6519648,58.840206,159.543915,47.17001
161,7.33161408331,38.726,7.427,3.128,0.786,0.151,0.051,0.266,0.469,0.046,0.002,0.048,0.071,0.116,0.15,0.023,5,0.0798064,6.814,3.899,1.017,0.465808,2.97478621,34.813553,138.362366,193.068359
162,8.537602002101044,226.212,8.984,2.655,0.951,0.153,0.911,0.376,0.455,0.217,0.17,0.259,0.241,0.261,0.313,0.427,8,0.1465881,6.347,3.954,1.071,0.408604,9.65468106,71.552261,169.9729,95.532578
163,8.318758762624412,14.722,3.54,2.168,0.721,0.159,0.552,0.455,0.323,0.352,0.134,0.349,0.178,0.327,0.116,0.303,8,0.1422839,6.314,5.176,1.047,0.416509,10.5589524,65.44828,151.344543,78.78318
164,8.823908740944319,175.256,14.51,4.734,0.901,0.149,0.15,0.466,0.308,0.426,0.465,0.378,0.342,0.678,0.291,0.348,8,0.1451225,7.389,4.502,1.013,0.472653,3.46690482,65.401871,182.438705,82.032608
165,7.066006836168758,12.257,6.638,1.159,0.611,0.147,0.436,0.457,0.381,0.311,0.137,0.377,0.212,0.365,0.236,0.275,9,0.1892489,6.26,4.043,1.043,0.409086,3.90758412,38.262966,185.869522,98.325844
166,7.335358024443875,13.112,5.165,1.414,0.666,0.159,0.484,0.427,0.24,0.316,0.129,0.304,0.154,0.334,0.16,0.271,7,0.0916492,6.376,3.475,1.089,0.408986,7.2183525,55.375946,78.227257,97.67881
167,9.30102999566398,60.871,15.204,2.333,0.776,0.146,0.047,0.519,0.315,0.35,0.215,0.418,0.212,0.425,0.238,0.198,7,0.2010962,7.944,4.546,1.055,0.469989,6.42078041,55.774292,202.245346,142.518265
168,7.542118103266008,376.956,134.487,3.375,0.732,0.148,0.738,0.575,0.353,0.661,0.144,0.744,0.204,0.683,0.228,0.48,5,0.2076561,6.795,3.799,1.054,0.476114,4.91014637,53.977463,156.166962,192.784012
169,7.394694953858891,8.995,5.112,1.772,0.566,0.156,0.436,0.47,0.34,0.426,0.128,0.442,0.19,0.346,0.168,0.296,6,0.1188238,5.649,3.952,1.124,0.362616,9.45443133,41.408253,79.61129,117.93219
170,7.52432881167557,261.51,188.045,3.553,0.577,0.156,0.516,0.394,0.397,0.385,0.287,0.388,0.307,0.501,0.232,0.433,6,0.0731866,5.772,3.712,1.04,0.383918,6.25373423,36.799145,127.717743,97.583626
171,6.882728704344236,55.89,9.616,3.962,0.805,0.16,0.063,0.459,0.357,0.003,0.06,0.375,0.349,0.429,0.309,0.026,4,0.1299006,6.072,3.439,1.138,0.377346,9.02128852,94.228294,99.170547,80.370087
172,8.67778070526608,13.796,4.871,1.573,0.682,0.152,0.542,0.566,0.268,0.414,0.286,0.398,0.254,0.45,0.289,0.353,9,0.1395539,7.181,4.788,1.13,0.412674,6.50278217,95.784912,186.714035,106.000046
173,9.154901959985745,13.3,4.949,2.103,0.653,0.157,0.539,0.34,0.253,0.241,0.114,0.231,0.143,0.257,0.158,0.251,4,0.2308456,6.534,3.864,1.094,0.410759,7.98296308,73.041328,177.167435,87.647133
174,7.920818753952375,121.022,14.989,3.089,0.87,0.148,0.144,0.471,0.343,0.249,0.178,0.348,0.231,0.295,0.223,0.276,6,0.2054749,7.099,4.577,1.013,0.458434,2.86565102,80.54966,197.748489,101.809509
175,5.920818753952375,131.29,7.372,3.457,0.924,0.163,0.149,0.586,0.48,0.397,0.213,0.487,0.314,0.589,0.318,0.311,3,0.1749548,5.87,3.2,1.056,0.377961,6.06927518,43.11237,64.771416,98.991112
176,6.815308569182402,8.314,5.481,0.56,0.579,0.161,0.494,0.496,0.231,0.349,0.188,0.375,0.144,0.421,0.267,0.311,4,0.0533352,4.803,3.371,1.089,0.350195,7.0892127,65.954674,63.820126,77.126152
177,8.638272163982407,332.177,16.991,2.689,0.944,0.146,0.849,0.435,0.313,0.359,0.096,0.397,0.16,0.399,0.163,0.436,9,0.1735928,7.089,4.837,1.045,0.461911,6.2463161,47.028996,189.180069,132.774002
178,8.795880017344075,98.588,15.268,4.264,0.835,0.15,0.072,0.495,0.313,0.251,0.655,0.341,0.378,0.352,0.42,0.31,7,0.1030503,7.25,4.758,1.038,0.453107,3.97851121,40.9729,180.253616,83.655701
179,7.546681659952962,15.452,3.443,0.869,0.782,0.164,0.587,0.44,0.262,0.38,0.195,0.33,0.228,0.442,0.285,0.38,7,0.128539,5.905,3.806,1.084,0.432658,6.20405565,26.183107,141.876129,67.848198
180,8.356547323513812,17.804,3.74,1.807,0.762,0.153,0.496,0.46,0.28,0.536,0.126,0.383,0.151,0.449,0.215,0.331,6,0.0734213,6.552,4.197,1.053,0.443314,7.22862139,41.818123,163.132629,75.76635
181,7.75448733218585,147.496,13.835,0.547,0.911,0.161,0.289,0.488,0.211,0.337,0.519,0.394,0.262,0.406,0.278,0.427,8,0.1605694,6.259,3.715,1.103,0.42495,7.79871932,40.248306,79.975655,92.027794
182,7.07727454200674,269.108,156.146,0.46,0.632,0.163,0.565,0.383,0.251,0.344,0.399,0.37,0.214,0.431,0.211,0.417,3,0.1481212,5.499,3.099,1.075,0.378153,6.99980559,48.154949,89.136421,68.914902
183,8.42021640338319,213.863,14.844,3.291,0.922,0.145,0.355,0.467,0.325,0.3,0.131,0.375,0.181,0.383,0.203,0.309,9,0.3031195,7.692,4.405,1.025,0.471185,1.67963308,83.381607,215.993835,168.415863
184,8.55284196865778,13.128,3.993,1.865,0.691,0.161,0.639,0.464,0.471,0.402,0.203,0.326,0.295,0.43,0.35,0.382,6,0.2115079,6.47,3.989,1.093,0.407871,8.92390388,45.99334,129.861084,85.666229
185,7.443697499232712,21.675,4.591,1.134,0.791,0.156,0.577,0.444,0.304,0.22,0.132,0.319,0.17,0.271,0.168,0.324,6,0.1166128,6.661,3.706,1.017,0.511534,3.95267812,57.745461,77.018799,73.865135
186,9.154901959985745,324.805,7.401,2.497,0.97,0.145,0.955,0.408,0.36,0.298,0.338,0.342,0.317,0.402,0.424,0.569,4,0.2585135,7.665,4.55,1.045,0.475054,6.40086533,67.747917,272.490234,132.619476
187,8.3767507096021,128.35,31.58,8.455,0.762,0.149,0.154,0.037,0.384,0.013,0.008,0.015,0.067,0.02,0.077,0.05,8,0.0929671,6.949,5.919,1.132,0.446378,8.27213792,76.181419,217.802826,114.209358
188,7.454692883534176,113.147,9.856,4.608,0.887,0.16,0.132,0.428,0.355,0.258,0.183,0.308,0.263,0.367,0.265,0.232,3,0.0551766,6.026,3.165,1.088,0.363614,8.41547311,42.86319,88.886353,99.483223
190,7.818156412055227,169.531,7.997,2.522,0.942,0.156,0.203,0.319,0.385,0.201,0.146,0.219,0.222,0.291,0.214,0.19,10,0.2064213,5.84,3.756,1.116,0.39375,8.78159514,43.851223,174.801666,80.908981
191,9.0,16.133,7.917,2.554,0.606,0.146,0.437,0.459,0.33,0.366,0.15,0.405,0.195,0.368,0.193,0.282,10,0.144383,7.828,5.665,1.036,0.475926,3.08138634,76.95665,177.443375,193.105377
192,6.764471553092451,103.704,9.655,1.754,0.901,0.145,0.186,0.479,0.301,0.318,0.113,0.387,0.159,0.424,0.214,0.187,7,0.1917138,7.579,4.852,1.116,0.494043,9.37912292,56.944939,150.771454,177.281113
194,9.142667503568733,17.161,6.824,0.797,0.692,0.147,0.533,0.43,0.3,0.467,0.122,0.388,0.156,0.473,0.176,0.333,6,0.0741969,7.653,4.999,1.027,0.466481,2.48105939,95.39183,210.760071,135.295868
195,9.102372908709558,23.072,6.593,2.198,0.724,0.142,0.485,0.344,0.388,0.44,0.349,0.36,0.278,0.365,0.543,0.368,9,0.1464349,9.098,5.465,1.049,0.521999,8.73835897,105.739426,248.512604,213.82431
196,9.18045606445813,334.887,8.698,3.389,0.965,0.144,0.545,0.512,0.302,0.327,0.455,0.441,0.305,0.438,0.361,0.48,9,0.2124354,8.276,5.435,1.057,0.522557,9.31461854,91.616943,214.780975,221.300812
197,9.075720713938118,36.027,16.732,3.205,0.644,0.141,0.047,0.152,0.549,0.003,0.009,0.01,0.266,0.016,0.45,0.038,5,0.2661853,8.468,5.062,1.045,0.515637,1.89551273,112.897781,270.569611,187.078278
198,9.148741651280924,34.288,4.912,1.266,0.847,0.139,0.546,0.413,0.383,0.452,0.349,0.381,0.255,0.549,0.415,0.403,3,0.3097101,8.59,5.568,1.047,0.58515,7.90043267,60.676392,1157.542114,193.892944
199,8.958607314841775,17.605,5.144,2.729,0.691,0.142,0.421,0.464,0.428,0.462,0.338,0.384,0.341,0.4,0.534,0.365,6,0.2764983,7.977,5.573,1.037,0.474466,8.34779412,92.462448,263.521606,183.509186
200,7.016193358021584,19.993,5.433,1.503,0.742,0.143,0.538,0.495,0.216,0.445,0.248,0.415,0.155,0.364,0.543,0.345,6,0.3771343,7.692,5.124,1.056,0.472872,8.50297522,92.089851,261.614166,195.586807
201,9.148741651280924,46.488,5.326,5.196,0.815,0.142,0.055,0.366,0.513,0.408,0.264,0.324,0.337,0.442,0.421,0.226,9,0.3111125,7.701,5.061,1.037,0.45508,4.97652171,71.405449,262.813507,211.726654
202,9.187086643357144,16.219,5.345,2.936,0.662,0.143,0.546,0.362,0.416,0.429,0.396,0.344,0.318,0.418,0.5,0.403,10,0.2101797,7.66,5.807,1.041,0.468178,6.95361168,86.787735,257.158356,198.619675
203,8.978810700930062,345.389,125.564,3.212,0.728,0.14,0.593,0.632,0.388,0.587,0.271,0.59,0.265,0.622,0.347,0.498,7,0.2281221,9.23,5.366,1.052,0.52412,3.4910689,80.926315,228.737991,206.597427
204,8.886056647693163,30.265,6.992,2.316,0.765,0.14,0.614,0.381,0.369,0.469,0.444,0.395,0.292,0.546,0.434,0.45,6,0.2466462,9.533,5.469,1.037,0.579639,3.15480826,92.448257,271.162933,209.95813
205,9.136677139879543,11.816,5.121,3.653,0.574,0.137,0.495,0.375,0.527,0.397,0.384,0.334,0.466,0.392,0.407,0.399,5,0.5532135,7.958,4.784,1.049,0.437185,7.36252255,82.10804,292.958466,206.995026
206,8.943095148663527,21.984,6.624,2.185,0.714,0.139,0.624,0.446,0.447,0.479,0.535,0.412,0.375,0.746,0.436,0.501,8,0.1952771,8.42,5.69,1.093,0.523169,9.84752068,74.997192,258.868011,188.716049
207,9.275724130399212,17.587,7.385,3.764,0.612,0.139,0.583,0.498,0.33,0.407,0.378,0.373,0.32,0.647,0.381,0.439,12,0.4285577,8.909,6.958,1.116,0.518254,5.17553947,101.011459,256.76123,199.786682
208,9.148741651280924,15.719,6.632,3.841,0.6,0.133,0.496,0.329,0.392,0.39,0.37,0.296,0.371,0.563,0.407,0.395,6,0.7533764,8.708,5.757,1.085,0.492806,8.67608103,84.013168,324.034973,252.758728
209,9.2518119729938,24.389,6.991,2.731,0.715,0.136,0.558,0.535,0.34,0.377,0.332,0.433,0.263,0.347,0.633,0.405,9,0.4156402,9.08,6.239,1.064,0.556439,9.44178808,81.025383,288.041962,228.789551
210,9.142667503568733,275.22,20.083,2.825,0.923,0.135,0.951,0.402,0.264,0.335,0.342,0.382,0.223,0.418,0.68,0.552,9,0.4951733,8.82,6.577,1.061,0.524286,9.49771623,118.719406,330.220764,306.275574
211,9.292429823902063,19.032,6.387,2.696,0.677,0.142,0.605,0.457,0.387,0.445,0.542,0.448,0.368,0.546,0.466,0.47,11,0.2120501,8.371,5.604,1.04,0.495056,3.64023294,74.636421,221.910965,192.505997
212,9.327902142064282,162.972,24.877,6.653,0.838,0.142,0.29,0.026,0.335,0.002,0.33,0.007,0.35,0.009,0.41,0.243,7,0.1788108,7.821,5.599,1.056,0.483568,4.60321656,63.290413,227.899414,187.305847
213,9.0268721464003,44.478,6.717,1.362,0.846,0.135,0.581,0.333,0.376,0.353,0.256,0.322,0.251,0.628,0.347,0.401,8,0.1684935,10.142,6.751,1.083,0.709818,9.31488182,85.666275,282.73941,258.116394
214,9.154901959985745,94.669,11.993,4.08,0.855,0.134,0.285,0.293,0.335,0.255,0.418,0.29,0.329,0.329,0.337,0.294,10,0.2388246,11.141,6.882,1.064,0.733201,9.36436018,66.508484,279.759949,247.238098
215,9.18045606445813,400.11,121.595,3.775,0.761,0.141,0.718,0.349,0.338,0.534,0.17,0.464,0.198,0.356,0.307,0.447,8,0.3205155,8.513,4.954,1.059,0.524156,4.35003175,50.810795,237.675735,183.540619
216,9.113509274827518,11.486,8.813,2.815,0.497,0.136,0.444,0.483,0.434,0.454,0.382,0.445,0.337,0.519,0.407,0.434,10,0.4306957,8.388,5.857,1.084,0.464871,9.5763997,94.489716,286.405823,238.649475
217,9.337242168318426,572.227,20.575,4.721,0.958,0.138,0.967,0.624,0.335,0.537,0.292,0.582,0.294,0.616,0.301,0.594,8,0.4120923,9.677,6.71,1.105,0.564232,11.7704419,87.001221,268.346283,217.943298
218,9.086186147616283,21.716,5.634,2.904,0.718,0.139,0.55,0.518,0.459,0.395,0.382,0.403,0.454,0.376,0.445,0.414,5,0.2979635,8.525,5.293,1.053,0.510144,6.53429068,101.203468,333.664856,188.44989
219,9.431798275933003,132.05,17.114,3.126,0.867,0.139,0.172,0.036,0.464,0.288,0.385,0.071,0.403,0.101,0.573,0.269,9,0.4320215,7.563,5.522,1.121,0.444815,12.3783171,81.198669,268.567719,180.456635
220,9.337242168318426,101.452,31.56,5.062,0.735,0.137,0.109,0.498,0.356,0.168,0.402,0.47,0.326,0.41,0.55,0.199,9,0.3092432,9.595,6.501,1.108,0.62888,2.64357967,95.387024,236.912506,215.753357
221,9.18045606445813,28.218,5.554,1.953,0.79,0.137,0.504,0.429,0.321,0.5,0.191,0.408,0.221,0.493,0.184,0.395,7,0.3136938,9.418,5.527,1.039,0.589888,5.36195897,62.163616,282.489136,251.568314
223,9.292429823902063,20.156,11.291,4.835,0.556,0.132,0.441,0.368,0.376,0.287,0.415,0.338,0.355,0.367,0.476,0.403,10,0.4194831,11.694,7.788,1.057,0.589745,8.0319022,96.060608,372.14389,295.457947
224,9.075720713938118,18.657,10.715,1.948,0.596,0.133,0.477,0.488,0.312,0.315,0.382,0.38,0.235,0.29,0.57,0.389,11,0.4729677,9.141,6.48,1.045,0.534777,7.24964892,95.901733,296.890808,282.578888
225,8.958607314841775,25.469,7.363,3.284,0.705,0.137,0.647,0.442,0.351,0.375,0.443,0.383,0.319,0.569,0.338,0.458,11,0.2940825,9.819,6.001,1.075,0.56936,9.12255015,105.935806,279.362427,278.04834
226,9.05551732784983,30.579,17.751,4.095,0.583,0.139,0.532,0.019,0.324,0.342,0.001,0.004,0.338,0.007,0.349,0.252,9,0.3038303,9.358,6.163,1.086,0.574089,7.74493726,82.55172,287.617706,192.734879
227,9.259637310505756,283.693,15.444,4.848,0.933,0.138,0.813,0.273,0.463,0.262,0.383,0.263,0.34,0.301,0.401,0.536,10,0.204304,9.573,6.367,1.035,0.557698,3.26909042,101.869537,358.321838,274.100922
228,9.187086643357144,105.416,14.241,1.54,0.87,0.139,0.224,0.435,0.391,0.348,0.363,0.397,0.279,0.358,0.622,0.353,9,0.2027587,9.263,5.463,1.065,0.572377,3.16409566,78.841118,395.78598,350.055847
229,9.236572006437065,55.811,19.222,3.311,0.712,0.136,0.12,0.462,0.434,0.274,0.4,0.431,0.354,0.454,0.372,0.264,8,0.2245306,9.722,6.026,1.067,0.61458,5.05632221,75.918579,294.194733,250.335251
231,9.00436480540245,43.635,4.835,1.793,0.868,0.137,0.588,0.375,0.271,0.472,0.5,0.373,0.257,0.531,0.416,0.473,11,0.2438128,9.754,6.401,1.032,0.656599,6.82311536,102.314575,273.591522,215.057846
232,8.962573502059376,42.211,4.126,2.583,0.863,0.134,0.545,0.38,0.413,0.401,0.321,0.346,0.311,0.508,0.355,0.417,8,0.3206503,10.168,7.612,1.068,0.683176,10.889651,94.989304,297.787628,274.086945
233,9.187086643357144,20.522,6.944,2.428,0.687,0.136,0.526,0.536,0.397,0.373,0.386,0.413,0.371,0.332,0.39,0.414,7,0.4243526,8.99,5.094,1.056,0.515181,6.49919778,63.012672,266.992462,249.107147
234,9.119186407719209,351.731,73.818,8.243,0.811,0.135,0.904,0.121,0.443,0.185,0.488,0.135,0.443,0.173,0.557,0.542,11,0.6308389,8.375,6.784,1.071,0.467255,8.30787517,88.696602,243.446976,221.277496
235,9.070581074285707,42.085,6.569,2.663,0.82,0.135,0.632,0.307,0.365,0.378,0.195,0.326,0.236,0.417,0.223,0.385,9,0.304238,10.566,6.538,1.05,0.691296,2.626094,80.307053,420.128723,245.358932
236,9.130768280269024,422.003,123.585,84.972,0.669,0.14,0.47,0.328,0.187,0.148,0.051,0.213,0.102,0.145,0.071,0.187,9,0.2811728,8.846,5.774,1.033,0.55555,3.1421219,112.611015,284.136566,209.188965
237,9.229147988357855,166.623,56.823,16.611,0.694,0.139,0.213,0.076,0.551,0.217,0.368,0.119,0.459,0.13,0.446,0.305,11,0.3003667,9.511,5.405,1.046,0.568426,4.89160986,83.897575,1155.213135,210.967178
238,9.221848749616356,41.74,6.386,2.475,0.825,0.136,0.649,0.412,0.384,0.386,0.389,0.395,0.289,0.449,0.621,0.475,9,0.3498728,10.298,5.674,1.042,0.703825,6.1603778,96.458466,279.61731,228.586365
239,9.30102999566398,16.893,5.078,4.727,0.633,0.141,0.581,0.485,0.508,0.425,0.346,0.449,0.397,0.512,0.357,0.461,7,0.2852836,8.646,5.294,1.05,0.515132,4.24902035,104.121941,250.745621,214.575928
240,8.958607314841775,20.306,7.902,2.974,0.651,0.136,0.401,0.489,0.332,0.443,0.386,0.447,0.298,0.392,0.347,0.379,10,0.5761393,9.476,5.858,1.035,0.527441,5.29568136,96.943771,285.724823,238.965714
241,9.468521082957745,56.55,13.771,1.84,0.784,0.14,0.181,0.414,0.485,0.309,0.384,0.385,0.357,0.385,0.498,0.288,7,0.3369708,9.451,6.699,1.061,0.628893,3.88182195,76.103317,189.023651,202.761566
242,9.18045606445813,22.169,7.148,1.613,0.717,0.145,0.535,0.369,0.271,0.345,0.438,0.352,0.227,0.475,0.543,0.376,7,0.2192253,8.311,5.329,1.088,0.506819,7.75473045,90.744461,340.869141,225.715363
243,9.267606240177033,16.039,6.203,2.545,0.647,0.143,0.553,0.451,0.451,0.513,0.247,0.42,0.318,0.618,0.254,0.4,6,0.2672083,7.929,5.189,1.059,0.471365,5.12685431,54.875549,206.989059,175.855743
245,9.050609993355089,261.025,7.033,1.919,0.967,0.142,0.934,0.46,0.351,0.448,0.583,0.446,0.318,0.525,0.526,0.679,8,0.2637721,8.648,5.06,1.047,0.50701,13.4828002,66.206787,213.375626,240.293396
246,9.130768280269024,269.982,31.369,8.368,0.872,0.139,0.813,0.047,0.461,0.182,0.409,0.053,0.336,0.078,0.517,0.45,7,0.4127051,8.389,5.389,1.1,0.471057,11.1539715,61.870888,239.567932,208.883514
247,9.065501548756432,61.353,16.701,4.191,0.746,0.14,0.093,0.489,0.31,0.238,0.399,0.39,0.279,0.351,0.675,0.223,8,0.1584985,8.644,5.359,1.091,0.542885,7.12404308,120.036377,302.317505,197.573242
248,9.173925197299171,19.894,5.861,3.979,0.669,0.14,0.591,0.496,0.435,0.455,0.474,0.444,0.382,0.655,0.388,0.454,9,0.3481479,9.02,5.809,1.04,0.50802,5.21754219,59.035671,229.441742,179.642105
249,9.148741651280924,167.367,16.616,3.454,0.893,0.139,0.295,0.493,0.327,0.413,0.419,0.404,0.31,0.538,0.32,0.422,7,0.2254227,9.355,5.692,1.101,0.571278,10.6444199,83.335243,268.984222,171.10585
250,9.013228265733757,235.631,24.635,6.974,0.882,0.14,0.402,0.073,0.339,0.044,0.093,0.047,0.197,0.045,0.364,0.156,10,0.2782391,8.764,6.032,1.091,0.504694,8.09194106,71.814606,233.467133,205.678604
251,9.18045606445813,112.941,5.682,4.082,0.92,0.141,0.145,0.282,0.388,0.414,0.302,0.306,0.293,0.369,0.35,0.284,10,0.2841165,8.518,5.23,1.058,0.461421,5.86063929,66.932632,221.364304,190.463821
252,9.366531544420411,261.777,6.996,5.036,0.956,0.138,0.959,0.462,0.481,0.461,0.34,0.439,0.382,0.518,0.365,0.601,8,0.3350154,9.108,5.463,1.085,0.528823,9.07909354,85.68573,263.762268,245.352051
253,8.271646217978772,105.862,23.995,4.349,0.789,0.144,0.078,0.527,0.325,0.311,0.441,0.414,0.33,0.385,0.329,0.301,6,0.1630732,7.827,5.134,1.054,0.509594,9.43921739,59.51701,225.816711,170.17131
254,8.931814138253838,279.977,18.862,2.692,0.929,0.139,0.849,0.569,0.456,0.417,0.359,0.495,0.325,0.422,0.522,0.514,11,0.285913,8.283,5.638,1.036,0.488973,5.0054124,70.220528,270.691162,211.190735
255,8.97061622231479,379.52,17.071,8.516,0.937,0.143,0.986,0.493,0.395,0.39,0.318,0.408,0.383,0.471,0.441,0.551,10,0.2084748,8.64,5.398,1.06,0.515189,3.22728851,61.778309,210.204132,184.78923
256,9.040958607678906,24.922,6.411,3.56,0.714,0.14,0.523,0.369,0.483,0.451,0.476,0.373,0.381,0.601,0.505,0.429,9,0.1941582,9.204,5.468,1.083,0.548496,8.69013998,57.632263,333.135742,349.036041
257,9.065501548756432,11.298,7.121,5.828,0.466,0.137,0.472,0.36,0.448,0.437,0.32,0.358,0.384,0.315,0.326,0.379,9,0.5089944,8.951,5.668,1.042,0.473587,7.84173141,86.320107,269.427277,255.608917
258,9.142667503568733,44.538,3.748,1.721,0.891,0.137,0.549,0.355,0.308,0.441,0.427,0.34,0.25,0.401,0.553,0.45,5,0.196824,10.333,6.152,1.08,0.680044,2.87554081,84.459213,217.041214,219.586777
260,8.76447155309245,41.459,8.532,2.5,0.79,0.136,0.597,0.339,0.28,0.306,0.389,0.313,0.262,0.52,0.289,0.414,6,0.3641842,11.111,6.854,1.086,0.689233,16.3393442,98.690414,260.188049,256.47525
261,9.05551732784983,28.738,5.259,3.885,0.759,0.138,0.53,0.407,0.445,0.479,0.296,0.418,0.334,0.491,0.372,0.415,8,0.3274947,9.643,5.396,1.053,0.592385,9.99885734,67.094582,228.240936,188.299759
262,9.022276394711152,12.226,5.726,3.284,0.576,0.137,0.507,0.501,0.541,0.487,0.568,0.445,0.482,0.505,0.51,0.489,10,0.5707155,8.329,5.689,1.035,0.443749,6.45644278,80.127747,275.579254,219.216904
263,9.1249387366083,35.411,4.143,1.872,0.855,0.137,0.476,0.346,0.424,0.434,0.35,0.337,0.304,0.523,0.341,0.412,8,0.2317656,9.424,6.635,1.07,0.631092,5.99000201,97.620544,253.950836,246.947952
264,9.036212172654444,46.964,14.211,3.092,0.731,0.138,0.431,0.033,0.352,0.708,0.33,0.094,0.28,0.176,0.62,0.472,9,0.2945629,10.9,5.232,1.042,0.737196,9.9214662,108.949203,298.148987,185.823486
265,8.892790030352131,77.55,6.945,3.325,0.883,0.137,0.154,0.45,0.411,0.304,0.398,0.371,0.387,0.317,0.316,0.318,8,0.4061605,9.791,5.126,1.049,0.637099,5.00515967,83.509193,259.744995,209.977264
266,8.920818753952375,25.0,4.348,3.704,0.756,0.137,0.48,0.335,0.385,0.386,0.299,0.324,0.297,0.477,0.294,0.435,9,0.3240305,9.825,5.464,1.072,0.600772,10.9240614,72.112892,248.201538,246.434402
